
[00:00:00.000 --> 00:00:04.800]  各位Flow Church在現場和網上的弟兄姊妹平安
[00:21:24.000 --> 00:21:26.000]  不是口渴就馬上喝
[00:21:26.000 --> 00:21:31.000]  而是要選擇如何回應這份渴
[00:21:31.000 --> 00:21:34.000]  就像祂主動尋找井旁婦人
[00:21:34.000 --> 00:21:36.000]  向她要水喝
[00:21:36.000 --> 00:21:40.000]  那份渴不僅是來自她的身體
[00:21:40.000 --> 00:21:46.000]  還有她對我們這群乾渴的人的渴想
[00:21:47.000 --> 00:21:48.000]  我渴
[00:21:48.000 --> 00:21:51.000]  我更加為你而渴
[00:21:51.000 --> 00:21:53.000]  I thirst
[00:21:53.000 --> 00:21:56.000]  And I thirst for you
[00:21:56.000 --> 00:22:00.000]  耶穌說
[00:22:00.000 --> 00:22:02.000]  我渴了
[00:22:02.000 --> 00:22:04.000]  請給我水喝
[00:22:04.000 --> 00:22:07.000]  其實原來是一份邀請
[00:22:07.000 --> 00:22:10.000]  邀請我們和祂一起去分享
[00:22:10.000 --> 00:22:15.000]  祂對天賦對世人的這份渴想
[00:22:15.000 --> 00:22:19.000]  對成就天國的這份渴求
[00:22:19.000 --> 00:22:24.000]  耶穌另外一次說
[00:22:24.000 --> 00:22:25.000]  我渴了
[00:22:25.000 --> 00:22:26.000]  是在這段經文
[00:22:26.000 --> 00:22:28.000]  《馬太福音》25章
[00:22:28.000 --> 00:22:30.000]  因為我餓了
[00:22:30.000 --> 00:22:32.000]  你們給我吃
[00:22:32.000 --> 00:22:33.000]  渴了
[00:22:33.000 --> 00:22:35.000]  你們給我喝
[00:22:35.000 --> 00:22:36.000]  我作客女
[00:22:36.000 --> 00:22:38.000]  你們留我住
[00:22:38.000 --> 00:22:40.000]  然後有人問
[00:22:40.000 --> 00:22:42.000]  主啊我們何時見你餓啊
[00:22:42.000 --> 00:22:43.000]  何時見你吃啊
[00:22:43.000 --> 00:22:44.000]  何時見你渴就給你喝啊
[00:22:45.000 --> 00:22:47.000]  然後耶穌在第40節裏面說
[00:22:47.000 --> 00:22:49.000]  我們一起讀這段經文
[00:22:49.000 --> 00:22:52.000]  我實實在在告訴你們
[00:22:52.000 --> 00:22:56.000]  這是你們既做在我這弟兄中
[00:22:56.000 --> 00:22:58.000]  一個最小的身上
[00:22:58.000 --> 00:23:01.000]  就是做在我身上了
[00:23:01.000 --> 00:23:04.000]  很熟悉的經文
[00:23:04.000 --> 00:23:06.000]  但是大家有沒有感受到
[00:23:06.000 --> 00:23:11.000]  你們既做在我弟兄中最小的身上
[00:23:11.000 --> 00:23:15.000]  就是做在我身上了
[00:23:15.000 --> 00:23:18.000]  這是一個極之直接
[00:23:18.000 --> 00:23:21.000]  而強烈的身份代入
[00:23:21.000 --> 00:23:24.000]  一個小子的渴
[00:23:24.000 --> 00:23:28.000]  竟然成為了耶穌基督的渴
[00:23:28.000 --> 00:23:30.000]  他將自己的渴
[00:23:30.000 --> 00:23:32.000]  饑渴赤身怒體生病
[00:23:32.000 --> 00:23:33.000]  與失去自由
[00:23:33.000 --> 00:23:36.000]  直接與人的饑渴和困苦
[00:23:36.000 --> 00:23:38.000]  連在一起
[00:23:38.000 --> 00:23:40.000]  就好像我們做父母
[00:23:40.000 --> 00:23:43.000]  我們見到自己的兒女哭苦的時候
[00:23:43.000 --> 00:23:46.000]  我們自己也不知為何覺得很苦
[00:23:46.000 --> 00:23:49.000]  十加上的耶穌
[00:23:49.000 --> 00:23:51.000]  不單背負了我們的罪
[00:23:51.000 --> 00:23:53.000]  更加用他的渴
[00:23:53.000 --> 00:23:56.000]  發出了一個邀請
[00:23:56.000 --> 00:24:05.000]  我與John從來都沒有公開分享過
[00:24:05.000 --> 00:24:08.000]  我們怎樣接待自己的女兒
[00:24:08.000 --> 00:24:10.000]  回家的心路歷程
[00:24:10.000 --> 00:24:12.000]  除了在我沒有分享過之外
[00:24:12.000 --> 00:24:15.000]  因為我們不想其他人誤會
[00:24:15.000 --> 00:24:17.000]  我們要贏取什麼稱讚
[00:24:17.000 --> 00:24:20.000]  又或者會令到小朋友受傷
[00:24:20.000 --> 00:24:23.000]  不過我想Flow Church對於我們來說是不同的
[00:24:23.000 --> 00:24:25.000]  所以可以特別一次
[00:24:25.000 --> 00:24:28.000]  因為中間有一些很重要的發現
[00:24:28.000 --> 00:24:31.000]  生命的發現想與你們分享
[00:24:31.000 --> 00:24:35.000]  我與John是24歲結婚
[00:24:35.000 --> 00:24:36.000]  讀完神學就去了德國
[00:24:36.000 --> 00:24:39.000]  經歷了很多高低起跌
[00:24:39.000 --> 00:24:42.000]  結婚十年過去
[00:24:42.000 --> 00:24:44.000]  對於生育小朋友
[00:24:44.000 --> 00:24:47.000]  我們都曾經短暫迴避
[00:24:47.000 --> 00:24:49.000]  亦曾經短暫努力
[00:24:49.000 --> 00:24:50.000]  最後還是沒有
[00:24:50.000 --> 00:24:52.000]  我們亦克服過
[00:24:52.000 --> 00:24:54.000]  當時在德國的教會
[00:24:54.000 --> 00:24:57.000]  全教會的夫婦都有了小朋友
[00:24:57.000 --> 00:24:58.000]  不是第一就第二
[00:24:58.000 --> 00:25:00.000]  只有我們這兩個沒有
[00:25:00.000 --> 00:25:03.000]  坦白說
[00:25:03.000 --> 00:25:09.000]  那時我們都頗接受神要我們專心服侍教會的任務
[00:25:09.000 --> 00:25:15.000]  隨著最渴望有小朋友的階段過去
[00:25:15.000 --> 00:25:17.000]  雖然仍然帶著開放的態度
[00:25:17.000 --> 00:25:20.000]  但其實我們已經開始享受
[00:25:20.000 --> 00:25:22.000]  那種自由自在
[00:25:22.000 --> 00:25:24.000]  以及沒有束縛的時奉生活
[00:25:24.000 --> 00:25:27.000]  但在德國的最後一年
[00:25:27.000 --> 00:25:29.000]  回到香港之前
[00:25:29.000 --> 00:25:31.000]  我們就去到德國朋友的家
[00:25:31.000 --> 00:25:33.000]  做客人和吃飯
[00:25:33.000 --> 00:25:35.000]  看到他們的全家福
[00:25:35.000 --> 00:25:38.000]  裏面有他們的親生
[00:25:38.000 --> 00:25:40.000]  亦有他們領養的小朋友
[00:25:40.000 --> 00:25:42.000]  甚至是不同膚色的
[00:25:42.000 --> 00:25:47.000]  這類的家庭其實在德國有不少
[00:25:47.000 --> 00:25:49.000]  最初只是好奇
[00:25:49.000 --> 00:25:55.000]  回家後在網上找一些有關領養的YouTube和影片
[00:25:55.000 --> 00:25:59.000]  但不知為何後來越看越想看
[00:25:59.000 --> 00:26:00.000]  胃口越來越大
[00:26:01.000 --> 00:26:03.000]  看完一個故事又一個
[00:26:03.000 --> 00:26:08.000]  對領養小朋友的議題
[00:26:08.000 --> 00:26:10.000]  越來越有一份饑渴
[00:26:10.000 --> 00:26:14.000]  有時看完不知為何會感動流眼淚
[00:26:14.000 --> 00:26:17.000]  又或是看見一些不成功的配對
[00:26:17.000 --> 00:26:19.000]  或是一些悲劇殘酷現實
[00:26:19.000 --> 00:26:24.000]  而覺得有些不知為何上上落落的擔心
[00:26:24.000 --> 00:26:29.000]  雖然不是很肯定自己有沒有一個愛別人的孩子
[00:26:29.000 --> 00:26:31.000]  的能力
[00:26:31.000 --> 00:26:35.000]  但經過一段時間
[00:26:35.000 --> 00:26:40.000]  心裏仍然有一份很渴的感覺
[00:26:40.000 --> 00:26:43.000]  而且這種渴是越來越強烈
[00:26:43.000 --> 00:26:46.000]  漸漸這份渴的感覺
[00:26:46.000 --> 00:26:50.000]  不知何時變成一種聲音
[00:26:50.000 --> 00:26:58.000]  他說你們既然不是沒有能力去養育和愛小朋友
[00:26:58.000 --> 00:27:01.000]  又有小朋友等待被人去愛
[00:27:01.000 --> 00:27:03.000]  為何不去做呢?
[00:27:03.000 --> 00:27:09.000]  漸漸這種內心希望接待一個不相識的孩子
[00:27:09.000 --> 00:27:11.000]  回家的渴
[00:27:11.000 --> 00:27:16.000]  產生了甚至比自己要生一個小朋友更大的決心
[00:27:16.000 --> 00:27:20.000]  回到香港後我們開始找個人談
[00:27:20.000 --> 00:27:21.000]  聽講座
[00:27:21.000 --> 00:27:23.000]  不斷祈禱
[00:27:23.000 --> 00:27:26.000]  很奇妙的這份渴
[00:27:26.000 --> 00:27:30.000]  竟然在我們心裏孕育了一個小生命
[00:27:30.000 --> 00:27:33.000]  一個和我們素不相識
[00:27:33.000 --> 00:27:38.000]  甚至在他出生之前已經和我們的心連繫
[00:27:38.000 --> 00:27:41.000]  一直在禱告裏的小生命
[00:27:41.000 --> 00:27:46.000]  最後更加成為我們現在身心靈不能再分割的一塊肉
[00:27:46.000 --> 00:27:49.000]  經過很反覆的調查
[00:27:49.000 --> 00:27:51.000]  過五關斬六將
[00:27:51.000 --> 00:27:56.000]  半年後我們就接待了一個七星期的小孩
[00:27:56.000 --> 00:27:57.000]  回家了
[00:27:57.000 --> 00:28:00.000]  然後進入了翻天覆地的生活
[00:28:00.000 --> 00:28:02.000]  每個星期天南地北
[00:28:02.000 --> 00:28:04.000]  上山上車下海長洲元朗
[00:28:04.000 --> 00:28:07.000]  我的身份又不斷轉變
[00:28:07.000 --> 00:28:08.000]  全職的媽媽
[00:28:08.000 --> 00:28:09.000]  全職的學生
[00:28:09.000 --> 00:28:11.000]  再加上差不多全職的義務傳導
[00:28:11.000 --> 00:28:14.000]  再帶小朋友上山下海
[00:28:14.000 --> 00:28:16.000]  繼續追求自己的夢想
[00:28:16.000 --> 00:28:18.000]  我記得有一晚很有趣
[00:28:18.000 --> 00:28:20.000]  我和John很難得地
[00:28:20.000 --> 00:28:23.000]  竟然可以兩個人晚上坐在一起
[00:28:23.000 --> 00:28:26.000]  在餐桌對望
[00:28:26.000 --> 00:28:27.000]  喝東西
[00:28:27.000 --> 00:28:29.000]  四目相投
[00:28:29.000 --> 00:28:33.000]  然後沒有說話
[00:28:33.000 --> 00:28:35.000]  但大家知道自己在想什麼
[00:28:35.000 --> 00:28:38.000]  說出來的心那句話就是
[00:28:38.000 --> 00:28:41.000]  如果沒有了這個小朋友
[00:28:41.000 --> 00:28:43.000]  其實我們真的可以做到更多的事
[00:28:43.000 --> 00:28:45.000]  甚至可以更有成就
[00:28:45.000 --> 00:28:47.000]  但同時我們也很肯定
[00:28:47.000 --> 00:28:48.000]  沒有了他
[00:28:48.000 --> 00:28:50.000]  就沒有了現在的幸福感
[00:28:50.000 --> 00:28:56.000]  兩夫妻同時領受到前所未有的同感
[00:28:56.000 --> 00:29:01.000]  這個小生命將我們帶到一個混亂中
[00:29:01.000 --> 00:29:04.000]  打破了我們固有的盲點和執著
[00:29:04.000 --> 00:29:07.000]  亦重新尋回生活的平衡
[00:29:07.000 --> 00:29:10.000]  在我們小炒的時候
[00:29:10.000 --> 00:29:11.000]  他會說
[00:29:11.000 --> 00:29:16.000]  「爸爸,媽媽好像不想跟你說話」
[00:29:16.000 --> 00:29:20.000]  「不如我送張貼紙給你吧」
[00:29:20.000 --> 00:29:25.000]  在他的身上找到很多信仰的啟示
[00:29:25.000 --> 00:29:28.000]  簡單來說
[00:29:28.000 --> 00:29:30.000]  分享這件事和大家分享
[00:29:30.000 --> 00:29:35.000]  原來從一份口渴到一個行動
[00:29:36.000 --> 00:29:43.000]  這份口渴竟然最後讓我們接待了主耶穌
[00:29:43.000 --> 00:29:48.000]  後來神又給了John一份渴
[00:29:48.000 --> 00:29:51.000]  他又跟人分享了這份渴
[00:29:51.000 --> 00:29:55.000]  然後就孕育了一個教會的誕生
[00:29:55.000 --> 00:30:01.000]  神亦給了一份有關萬國敬拜的渴我
[00:30:01.000 --> 00:30:06.000]  我亦踏上了一個暫時仍然沒有人知的新學科
[00:30:06.000 --> 00:30:10.000]  民族敬拜渴的一條新道路
[00:30:10.000 --> 00:30:16.000]  原來你接受神的這份渴
[00:30:16.000 --> 00:30:20.000]  真的可以在還未掃描謀面
[00:30:20.000 --> 00:30:23.000]  連愛的對象都還未出現之前
[00:30:23.000 --> 00:30:25.000]  就讓愛發生
[00:30:25.000 --> 00:30:29.000]  因為耶穌基督已經在一切
[00:30:29.000 --> 00:30:33.000]  饑渴者、無家者、沒有自由的人
[00:30:33.000 --> 00:30:35.000]  傷者的身上
[00:30:35.000 --> 00:30:40.000]  已經留下了渴了的印記
[00:30:40.000 --> 00:30:45.000]  以致我們可以在這群
[00:30:45.000 --> 00:30:47.000]  他用十格贖回的人
[00:30:47.000 --> 00:30:48.000]  我們可以認出耶穌
[00:30:48.000 --> 00:30:50.000]  從那份渴認出耶穌
[00:30:50.000 --> 00:30:54.000]  以行動去回應他、渴求他
[00:30:54.000 --> 00:30:58.000]  然後服侍他和他所愛的人
[00:30:59.000 --> 00:31:01.000]  所以親愛的弟兄姊妹
[00:31:01.000 --> 00:31:04.000]  我們參與耶穌的渴
[00:31:04.000 --> 00:31:06.000]  就是參與了天國
[00:31:06.000 --> 00:31:09.000]  我渴了這句說話
[00:31:09.000 --> 00:31:12.000]  不單止啟示了我們最真實的處境
[00:31:12.000 --> 00:31:16.000]  更加是耶穌向每一個跟隨他的人
[00:31:16.000 --> 00:31:19.000]  即你和我說的要請
[00:31:19.000 --> 00:31:22.000]  因為上帝對世人的這份渴
[00:31:22.000 --> 00:31:25.000]  為我們帶來了十格
[00:31:25.000 --> 00:31:29.000]  我們又願不願意重尋
[00:31:29.000 --> 00:31:34.000]  這一份耶穌對世人、對蒼生的渴感
[00:31:34.000 --> 00:31:38.000]  參與這份天國的渴賞
[00:31:38.000 --> 00:31:44.000]  為可見的耶穌帶來一杯涼水
[00:31:44.000 --> 00:31:49.000]  我想用一首泰澤詩歌
[00:31:49.000 --> 00:31:53.000]  去幫我們去回應耶穌這份渴
[00:31:53.000 --> 00:31:57.000]  渴賞基督為世界的這份渴賞
[00:31:57.000 --> 00:32:03.000]  不知道大家有沒有唱過泰澤的歌
[00:32:03.000 --> 00:32:05.000]  不過通常都是很簡單的
[00:32:05.000 --> 00:32:10.000]  大家可以在不斷重複的副歌裏面
[00:32:10.000 --> 00:32:14.000]  主動的、自由的、參與的
[00:32:14.000 --> 00:32:18.000]  或者你可以細聲唱、大聲唱也可以
[00:32:18.000 --> 00:32:21.000]  不唱去默想耶穌
[00:32:21.000 --> 00:32:23.000]  回應、向祂祈禱
[00:32:23.000 --> 00:32:26.000]  主,祢愛我們

