
[00:00:00.000 --> 00:00:11.360]  我哋都俾得我哋嘅人生
[00:23:53.000 --> 00:23:55.000]  堂點又係多
[00:23:55.000 --> 00:23:57.000]  對於我哋嚟講
[00:23:57.000 --> 00:24:00.000]  香港有好多唔同教會
[00:24:00.000 --> 00:24:02.000]  你好多唔同嘅聚會點
[00:24:02.000 --> 00:24:04.000]  你可以繼續去崇拜
[00:24:04.000 --> 00:24:06.000]  但係我哋記住
[00:24:06.000 --> 00:24:08.000]  我哋群體當中
[00:24:08.000 --> 00:24:10.000]  係不斷咁樣可以一齊去嘗試
[00:24:10.000 --> 00:24:12.000]  一齊去經歷
[00:24:12.000 --> 00:24:14.000]  上帝係創造主
[00:24:14.000 --> 00:24:16.000]  佢有奇妙嘅事
[00:24:16.000 --> 00:24:20.000]  喺我哋生命當中去發生
[00:24:20.000 --> 00:24:21.000]  你記住
[00:24:21.000 --> 00:24:24.000]  我哋去唔同地方都好
[00:24:24.000 --> 00:24:26.000]  有困難
[00:24:26.000 --> 00:24:28.000]  有唔同嘅難處
[00:24:28.000 --> 00:24:29.000]  有經歷
[00:24:29.000 --> 00:24:31.000]  但係
[00:24:31.000 --> 00:24:33.000]  再一次應許
[00:24:33.000 --> 00:24:36.000]  上帝係唔會撇下我哋
[00:24:36.000 --> 00:24:38.000]  唔會丟棄我哋
[00:24:38.000 --> 00:24:44.000]  主與我哋同在
[00:24:44.000 --> 00:24:46.000]  Flow Church
[00:24:46.000 --> 00:24:49.000]  第一個聚會點喺石硤尾
[00:24:49.000 --> 00:24:52.000]  第二個聚會點而家喺
[00:24:52.000 --> 00:24:54.000]  宣道會希伯梁堂
[00:24:54.000 --> 00:24:56.000]  會唔會第三個聚會點
[00:24:56.000 --> 00:24:58.000]  會唔會喺其他地方
[00:24:58.000 --> 00:25:00.000]  我哋仍然繼續去開拓
[00:25:00.000 --> 00:25:02.000]  我哋相信會聲Everywhere
[00:25:02.000 --> 00:25:05.000]  我哋相信我哋呢個群體
[00:25:05.000 --> 00:25:07.000]  去唔同地方湧流
[00:25:07.000 --> 00:25:10.000]  讓能夠願意
[00:25:10.000 --> 00:25:12.000]  一齊參與敬拜弟兄姊妹
[00:25:12.000 --> 00:25:16.000]  一齊去高歌敬拜上帝
[00:25:16.000 --> 00:25:20.000]  今天同時間收睇直播嘅弟兄姊妹
[00:25:20.000 --> 00:25:22.000]  都喺唔同區份當中
[00:25:22.000 --> 00:25:24.000]  同我哋一齊敬拜
[00:25:24.000 --> 00:25:26.000]  呢個係一個敬拜群體
[00:25:26.000 --> 00:25:29.000]  仍然邀請你哋同我哋一齊
[00:25:29.000 --> 00:25:31.000]  去新地方
[00:25:31.000 --> 00:25:34.000]  一齊去參與敬拜群體
[00:25:34.000 --> 00:25:36.000]  我哋將我哋嘅目光
[00:25:36.000 --> 00:25:39.000]  對照喺耶穌基督嘅身上
[00:25:39.000 --> 00:25:43.000]  係耶穌基督嘅十字架成為我哋嘅焦點
[00:25:43.000 --> 00:25:46.000]  係我哋敬拜群體嘅焦點
[00:25:46.000 --> 00:25:49.000]  讓我哋嘅目光定精於佢
[00:25:49.000 --> 00:25:53.000]  就好似當日彼得話
[00:25:53.000 --> 00:25:55.000]  主呀,係咪你呀?
[00:25:55.000 --> 00:25:59.000]  如果係你容我去到你那裏
[00:25:59.000 --> 00:26:02.000]  佢嘅目光定精喺耶穌身上
[00:26:02.000 --> 00:26:06.000]  佢就能夠行喺水上面
[00:26:06.000 --> 00:26:09.000]  呢種目光係我哋需要
[00:26:09.000 --> 00:26:14.000]  唔係代表我哋有能力
[00:26:14.000 --> 00:26:16.000]  亦唔係代表我哋
[00:26:16.000 --> 00:26:19.000]  樣樣事都可以自己處理
[00:26:19.000 --> 00:26:22.000]  而係我哋呢個信仰群體
[00:26:22.000 --> 00:26:25.000]  一齊去承載,一齊去經歷
[00:26:25.000 --> 00:26:27.000]  我哋有做得唔好嘅地方
[00:26:27.000 --> 00:26:29.000]  我哋一齊去學習
[00:26:29.000 --> 00:26:31.000]  我哋有做得唔好嘅地方
[00:26:31.000 --> 00:26:33.000]  我哋每次都修正
[00:26:33.000 --> 00:26:35.000]  因為我哋彼此提醒
[00:26:35.000 --> 00:26:39.000]  呢個就係各安各職嘅美善
[00:26:39.000 --> 00:26:41.000]  We sing everywhere
[00:26:41.000 --> 00:26:46.000]  我哋將目光對準喺耶穌嘅身上
[00:26:46.000 --> 00:26:49.000]  十字架成為我哋嘅前行
[00:26:49.000 --> 00:26:52.000]  十字架成為我哋嘅連繫
[00:26:52.000 --> 00:26:55.000]  聖餐成為我哋嘅結連
[00:26:55.000 --> 00:26:59.000]  願主祝福各位
[00:26:59.000 --> 00:27:06.000]  天父上帝係你嘅愛將我哋尋回
[00:27:06.000 --> 00:27:16.000]  天父上帝係你願意捨棄你獨身外子耶穌基督住喺我哋中間
[00:27:16.000 --> 00:27:19.000]  讓我哋感受到陪伴
[00:27:19.000 --> 00:27:21.000]  讓我哋感受到安慰
[00:27:21.000 --> 00:27:26.000]  亦係主耶穌自己親口去應許我哋赐下平安
[00:27:26.000 --> 00:27:30.000]  成為我哋面對苦難呢個憑證
[00:27:30.000 --> 00:27:38.000]  係你差派誠指耶穌基督成為我哋嘅袋屬
[00:27:38.000 --> 00:27:41.000]  以致我哋將個焦點定正喺耶穌身上邊
[00:27:41.000 --> 00:27:45.000]  十字架成為我哋前頭可行嘅路
[00:27:45.000 --> 00:27:47.000]  成為我哋嘅路標
[00:27:47.000 --> 00:27:51.000]  讓我哋將目光轉向耶穌嘅身上邊
[00:27:51.000 --> 00:27:53.000]  成為我哋腳前嘅燈
[00:27:53.000 --> 00:27:56.000]  路上嘅光指引我哋
[00:27:56.000 --> 00:27:59.000]  祈禱奉耶穌基督名給
[00:27:59.000 --> 00:28:00.000]  阿門
