
[00:00:00.000 --> 00:00:03.600]  首先祝願我們在座的每一位
[00:17:35.120 --> 00:17:36.320]  你好享福
[00:17:36.320 --> 00:17:39.120]  傳道者第一件事就是
[00:17:39.120 --> 00:17:40.320]  開心享受
[00:17:40.320 --> 00:17:43.120]  他試過喝酒唱快
[00:17:43.120 --> 00:17:44.520]  試過住大屋
[00:17:44.520 --> 00:17:46.520]  有私人葡萄園果園
[00:17:46.520 --> 00:17:47.520]  有工人姐姐
[00:17:47.520 --> 00:17:50.320]  有數不盡的金錢財產他享用
[00:17:50.320 --> 00:17:52.520]  甚至有Blackpink
[00:17:52.520 --> 00:17:54.320]  或者BTS那些歌者
[00:17:54.320 --> 00:17:55.320]  是當代的
[00:17:55.320 --> 00:17:57.120]  有很多菲賓
[00:17:57.120 --> 00:18:00.520]  傳道者有所有人想要的理想生活
[00:18:00.520 --> 00:18:02.120]  如果他在這裡
[00:18:02.120 --> 00:18:03.320]  在今時今世
[00:18:03.320 --> 00:18:05.720]  他絕對有能力去環遊世界
[00:18:05.720 --> 00:18:07.920]  二章十節他說
[00:18:07.920 --> 00:18:09.720]  我努力工作
[00:18:09.720 --> 00:18:11.120]  而來的一切享受
[00:18:11.120 --> 00:18:12.920]  我都盡情享受
[00:18:12.920 --> 00:18:14.720]  二章十一節
[00:18:14.720 --> 00:18:15.920]  但是他說
[00:18:15.920 --> 00:18:17.120]  然後
[00:18:17.120 --> 00:18:19.320]  我省察我所作的一切
[00:18:19.320 --> 00:18:21.320]  和我努力所成就的
[00:18:21.320 --> 00:18:23.920]  想不到一切都是虛空
[00:18:23.920 --> 00:18:25.320]  都是暴風
[00:18:25.320 --> 00:18:26.520]  在日光之下
[00:18:26.520 --> 00:18:27.920]  毫無益處
[00:18:27.920 --> 00:18:30.520]  傳道者試了
[00:18:30.520 --> 00:18:32.320]  享樂無用
[00:18:32.320 --> 00:18:33.920]  也是的
[00:18:33.920 --> 00:18:35.120]  我自己也很喜歡看YouTube
[00:18:35.120 --> 00:18:35.920]  是不是想不到
[00:18:35.920 --> 00:18:36.920]  我很喜歡看綜藝
[00:18:36.920 --> 00:18:38.320]  整晚都在看
[00:18:38.320 --> 00:18:38.920]  不停笑
[00:18:38.920 --> 00:18:39.720]  不停看
[00:18:39.720 --> 00:18:41.120]  整晚都看不到
[00:18:41.120 --> 00:18:42.720]  一條接著一條
[00:18:42.720 --> 00:18:44.520]  但最後都是什麼呢
[00:18:44.520 --> 00:18:45.720]  Nothing
[00:18:46.720 --> 00:18:49.320]  有個年輕的組員曾經告訴我
[00:18:49.320 --> 00:18:51.520]  他說現在逛街看電影吃飯
[00:18:51.520 --> 00:18:53.120]  甚至去旅行
[00:18:53.120 --> 00:18:54.320]  有時也滿足不了
[00:18:54.320 --> 00:18:56.320]  內心的空洞和不安
[00:18:56.320 --> 00:18:59.320]  可能是對現在生活的空洞
[00:18:59.320 --> 00:19:01.720]  對自己裡面的空洞
[00:19:01.720 --> 00:19:03.520]  對未來的不安
[00:19:03.520 --> 00:19:05.720]  未來自己會做什麼呢
[00:19:05.720 --> 00:19:07.920]  又做什麼工作呢
[00:19:07.920 --> 00:19:09.520]  人生會是怎樣呢
[00:19:09.520 --> 00:19:12.120]  有一個組員告訴我
[00:19:12.120 --> 00:19:13.520]  現在原來有不少年輕人
[00:19:13.520 --> 00:19:14.720]  都去搏搏債
[00:19:14.920 --> 00:19:15.920]  去靜坐
[00:19:15.920 --> 00:19:17.720]  去回歸心靈
[00:19:17.720 --> 00:19:19.720]  那傳道者呢
[00:19:19.720 --> 00:19:23.120]  傳道者在他一生探索的旅程裡面
[00:19:23.120 --> 00:19:24.320]  終於去到第五章
[00:19:24.320 --> 00:19:25.920]  他講了一個這樣的體會
[00:19:25.920 --> 00:19:28.520]  他說五章十八節
[00:19:28.520 --> 00:19:33.520]  我所見為善為美的就是人在上帝賜他一生的日子吃喝
[00:19:33.520 --> 00:19:36.720]  享受日光之下勞碌得力的好處
[00:19:36.720 --> 00:19:38.120]  因為這是他的份
[00:19:38.120 --> 00:19:40.120]  上帝賜人資材豐富
[00:19:40.120 --> 00:19:41.520]  是他能吃用
[00:19:41.520 --> 00:19:42.720]  能取自己的份
[00:19:42.720 --> 00:19:44.320]  在他勞碌中起路
[00:19:44.320 --> 00:19:46.120]  這乃是上帝的恩賜
[00:19:46.120 --> 00:19:48.320]  他不得思念自己一生的年日
[00:19:48.320 --> 00:19:50.520]  因為上帝應他的心是得喜樂
[00:19:50.520 --> 00:19:53.120]  都講吃喝玩樂
[00:19:53.120 --> 00:19:54.920]  都講享受
[00:19:54.920 --> 00:19:56.720]  跟第二章有什麼不同
[00:19:56.720 --> 00:19:59.120]  很大的不同
[00:19:59.120 --> 00:20:00.920]  最大的不同是
[00:20:00.920 --> 00:20:04.520]  傳道者說這是上帝的恩賜
[00:20:04.520 --> 00:20:06.920]  要解釋的話在這裡
[00:20:06.920 --> 00:20:09.320]  小小地講一個創世紀的故事
[00:20:09.320 --> 00:20:11.120]  羅亞的故事
[00:20:11.120 --> 00:20:12.920]  創世紀第六章
[00:20:13.320 --> 00:20:15.320]  記載著因為人類的邪惡
[00:20:15.320 --> 00:20:16.920]  上帝用洪水滅世
[00:20:16.920 --> 00:20:19.320]  地上所有的生物都死了
[00:20:19.320 --> 00:20:20.520]  人死了
[00:20:20.520 --> 00:20:21.520]  動物死了
[00:20:21.520 --> 00:20:22.920]  只有羅亞的一家
[00:20:22.920 --> 00:20:25.520]  和他所帶入方舟的一對對動物
[00:20:25.520 --> 00:20:26.720]  可以保存下來
[00:20:26.720 --> 00:20:28.120]  聖經說
[00:20:28.120 --> 00:20:29.720]  上帝後悔做人
[00:20:29.720 --> 00:20:31.720]  六章第五至七節
[00:20:31.720 --> 00:20:33.120]  他兩度地講
[00:20:33.120 --> 00:20:34.520]  上帝後悔做人
[00:20:34.520 --> 00:20:35.920]  心中悲傷
[00:20:35.920 --> 00:20:38.320]  傳道者如何看待這件事
[00:20:38.320 --> 00:20:40.720]  既然人這麼敗壞
[00:20:40.720 --> 00:20:41.920]  上帝後悔做人
[00:20:41.920 --> 00:20:42.920]  心中悲傷
[00:20:42.920 --> 00:20:45.520]  為何還要保留羅亞一家的生命
[00:20:45.520 --> 00:20:47.320]  弟兄姊妹
[00:20:47.320 --> 00:20:49.320]  洪水滅世有很多古近東的文獻
[00:20:49.320 --> 00:20:50.720]  都有不同的記載
[00:20:50.720 --> 00:20:52.120]  當中有一個
[00:20:52.120 --> 00:20:54.320]  米索不達米亞的文獻
[00:20:54.320 --> 00:20:55.320]  他說
[00:20:55.320 --> 00:20:57.520]  當初洪水滅世的原因
[00:20:57.520 --> 00:21:00.320]  是因為神明覺得人繁殖太多太快
[00:21:00.320 --> 00:21:01.720]  不要管理
[00:21:01.720 --> 00:21:02.520]  又吵
[00:21:02.520 --> 00:21:03.720]  妨礙他們睡覺
[00:21:03.720 --> 00:21:07.120]  是真的
[00:21:07.120 --> 00:21:08.320]  他們這樣說
[00:21:08.320 --> 00:21:09.920]  但神明在洪水滅世之後
[00:21:09.920 --> 00:21:11.720]  仍然保留著一部分的人
[00:21:11.720 --> 00:21:12.720]  為甚麼呢?
[00:21:12.920 --> 00:21:14.920]  因為他還需要這班人做奴隸
[00:21:14.920 --> 00:21:16.120]  他需要他們耕田
[00:21:16.120 --> 00:21:17.920]  需要他們供應他們的食物
[00:21:17.920 --> 00:21:20.120]  所以神明用早死
[00:21:20.120 --> 00:21:21.520]  流產和不育的方式
[00:21:21.520 --> 00:21:23.920]  去限制人類的人口增長
[00:21:23.920 --> 00:21:27.120]  但《創世紀》很明顯表示
[00:21:27.120 --> 00:21:29.120]  上帝當初做人
[00:21:29.120 --> 00:21:31.320]  不是因為他自己餓要食物
[00:21:31.320 --> 00:21:33.120]  反而他造成了伊甸園
[00:21:33.120 --> 00:21:34.720]  被人裹指吃
[00:21:34.720 --> 00:21:37.320]  上帝不是因為要有一個奴僕
[00:21:37.320 --> 00:21:39.520]  代替他的工作而做人
[00:21:39.520 --> 00:21:41.720]  而是要讓人管理這個世界
[00:21:42.320 --> 00:21:44.120]  當初洪水滅世的原因
[00:21:44.120 --> 00:21:46.120]  不是因為上帝不能睡覺
[00:21:46.120 --> 00:21:47.920]  而是因為人類太過敗壞
[00:21:47.920 --> 00:21:49.720]  心裏面全部都是邪惡
[00:21:49.720 --> 00:21:52.520]  傳道者會問
[00:21:52.520 --> 00:21:53.320]  我也會問
[00:21:53.320 --> 00:21:54.920]  上帝還有甚麼原因
[00:21:54.920 --> 00:21:56.720]  保留奴隸一家的生命?
[00:21:56.720 --> 00:21:59.520]  為甚麼要保留人類的生命?
[00:21:59.520 --> 00:22:01.920]  為甚麼看到人類敗壞之後
[00:22:01.920 --> 00:22:03.120]  要再來一次?
[00:22:03.120 --> 00:22:06.920]  我想傳道者去到一個很重要的問題
[00:22:06.920 --> 00:22:09.120]  我們一起看兩段經文
[00:22:09.120 --> 00:22:12.120]  第一段《創世紀》的五章二十九字
[00:22:13.120 --> 00:22:22.720]  (中文)
[00:22:22.720 --> 00:22:26.920]  羅亞的名字反映了一個很重要的訊息
[00:22:26.920 --> 00:22:28.520]  在他出生的時候
[00:22:28.520 --> 00:22:30.520]  羅亞的父親已經很感嘆
[00:22:30.520 --> 00:22:33.120]  他說這個人會將我們
[00:22:33.120 --> 00:22:36.320]  從我們在耶和華就坐的土地上
[00:22:36.320 --> 00:22:38.720]  辛苦勞作當中解救出來
[00:22:38.720 --> 00:22:40.520]  就像甘地
[00:22:40.720 --> 00:22:43.120]  這種工作的勞苦
[00:22:43.120 --> 00:22:45.320]  是來自《創世紀》的第三至四章
[00:22:45.320 --> 00:22:46.120]  大家記得
[00:22:46.120 --> 00:22:48.120]  上帝對亞當說
[00:22:48.120 --> 00:22:53.120]  (中文)
[00:22:53.120 --> 00:22:55.520]  人必須終身勞苦
[00:22:55.520 --> 00:22:57.520]  才能從地裏得吃的
[00:22:57.520 --> 00:23:00.520]  甚至去到《創世紀》第四章
[00:23:00.520 --> 00:23:02.320]  那個人殺了亞伯之後
[00:23:02.320 --> 00:23:03.120]  上帝說
[00:23:03.120 --> 00:23:05.520]  他要從這個地裏受奏助
[00:23:05.520 --> 00:23:07.920]  你種地,地都不會再給你效力
[00:23:08.720 --> 00:23:10.920]  即使你工作了多少都沒有用
[00:23:10.920 --> 00:23:12.520]  都不會有任何回報
[00:23:12.520 --> 00:23:14.920]  即是上班是沒有薪金
[00:23:14.920 --> 00:23:16.920]  第二段經文
[00:23:16.920 --> 00:23:18.920]  在洪水滅世之後
[00:23:18.920 --> 00:23:21.520]  當羅亞焚燒動物祭品的時候
[00:23:21.520 --> 00:23:22.920]  有一股香氣出來
[00:23:22.920 --> 00:23:23.920]  這股香氣
[00:23:23.920 --> 00:23:26.520]  有學者說是安息的意思
[00:23:26.520 --> 00:23:28.720]  但今天不會說這個部分
[00:23:28.720 --> 00:23:30.920]  耶和華聞了香氣之後
[00:23:30.920 --> 00:23:32.720]  他就說了一句話
[00:23:32.720 --> 00:23:34.320]  他心裏說
[00:23:34.320 --> 00:23:37.720]  (中文)
[00:23:38.720 --> 00:23:39.720]  上帝更加說
[00:23:39.720 --> 00:23:42.720]  (中文)
[00:23:42.720 --> 00:23:45.920]  (中文)
[00:23:45.920 --> 00:23:47.720]  地還存的時候
[00:23:47.720 --> 00:23:50.720]  殺種、收割、寒暑、冬夏、晝夜
[00:23:50.720 --> 00:23:52.320]  都永不止息
[00:23:52.320 --> 00:23:55.720]  在這裏我明白了兩件事
[00:23:55.720 --> 00:23:56.720]  第一
[00:23:56.720 --> 00:23:59.120]  上帝的神聖旨意說
[00:23:59.120 --> 00:24:01.720]  祂不再因為人的緣故去奏助土地
[00:24:01.720 --> 00:24:03.720]  地還存的時候
[00:24:03.720 --> 00:24:04.920]  人殺種
[00:24:04.920 --> 00:24:06.520]  就有收割
[00:24:06.920 --> 00:24:08.720]  這是上帝給人類的世界
[00:24:08.720 --> 00:24:10.920]  一個沒有地奏助的世界
[00:24:10.920 --> 00:24:14.520]  人類可以有由工作而得的回報
[00:24:14.520 --> 00:24:15.920]  弟兄姊妹
[00:24:15.920 --> 00:24:18.320]  能夠有工作而來的回報
[00:24:18.320 --> 00:24:19.920]  由創世的經文裏面
[00:24:19.920 --> 00:24:22.920]  我發現不是必然上帝給的
[00:24:22.920 --> 00:24:24.520]  第二
[00:24:24.520 --> 00:24:25.720]  在這個世界
[00:24:25.720 --> 00:24:28.720]  上帝已經知道人類不會
[00:24:28.720 --> 00:24:30.920]  因為洪水滅世之後
[00:24:30.920 --> 00:24:32.520]  有甚麼改邪歸正
[00:24:32.520 --> 00:24:33.520]  心思改變
[00:24:33.520 --> 00:24:36.320]  人類依然在心裏懷著惡念
[00:24:36.720 --> 00:24:38.520]  只是上帝讓這個世界
[00:24:38.520 --> 00:24:40.520]  有寒暑、有冬夏
[00:24:40.520 --> 00:24:42.120]  晝夜永不止息
[00:24:42.120 --> 00:24:43.920]  週而復始
[00:24:43.920 --> 00:24:47.920]  這個世界萬物都有時間的界限
[00:24:47.920 --> 00:24:50.320]  人類有有限的生命
[00:24:50.320 --> 00:24:54.920]  所以羅亞這個人帶給我們的是
[00:24:54.920 --> 00:24:56.720]  在牢籠當中的釋放
[00:24:56.720 --> 00:25:00.120]  就算他的兒子之後依然散播敗壞
[00:25:00.120 --> 00:25:04.120]  即使這個世界因為人類的邪惡心思而不完美
[00:25:04.920 --> 00:25:07.320]  上帝是讓人類在這個不完美
[00:25:07.320 --> 00:25:08.920]  有惡念的世界裏面
[00:25:08.920 --> 00:25:11.520]  仍然能夠享受到工作的回報
[00:25:11.520 --> 00:25:13.320]  從前的奏助是
[00:25:13.320 --> 00:25:14.920]  你怎樣工作都不會有回報
[00:25:14.920 --> 00:25:16.320]  但現在不是
[00:25:16.320 --> 00:25:19.120]  傳道者見到一個事實
[00:25:19.120 --> 00:25:22.920]  他說就算這個世界有很多不完美
[00:25:22.920 --> 00:25:26.720]  人類仍然敗壞
[00:25:26.720 --> 00:25:29.720]  但傳道者見到的是欺壓窮人
[00:25:29.720 --> 00:25:31.120]  沒有公平公義的社會
[00:25:31.120 --> 00:25:33.720]  不過經文18至19節
[00:25:33.720 --> 00:25:37.120]  他說人類仍然能夠因通為上帝的恩賜
[00:25:37.120 --> 00:25:39.520]  享受到人努力工作的份
[00:25:39.520 --> 00:25:42.520]  19節傳道者解釋給我們聽
[00:25:42.520 --> 00:25:44.720]  不是你的份有多少有多少
[00:25:44.720 --> 00:25:47.520]  最重要是上帝恩賜給我們
[00:25:47.520 --> 00:25:49.120]  可以享用
[00:25:49.120 --> 00:25:51.320]  Enable我們
[00:25:51.320 --> 00:25:54.520]  讓我們Able可以享用得到
[00:25:54.520 --> 00:25:58.120]  我們心裏就會喜樂滿足
[00:25:58.120 --> 00:26:01.720]  在上文和下一章其實都有解釋
[00:26:02.120 --> 00:26:04.320]  這種Enable究竟有多重要
[00:26:04.320 --> 00:26:07.320]  他說無論你是工作到成為有錢人
[00:26:07.320 --> 00:26:10.720]  但他見到這個有錢人他終生都睡得不好
[00:26:10.720 --> 00:26:12.120]  經常都有病
[00:26:12.120 --> 00:26:13.320]  經常都煩惱
[00:26:13.320 --> 00:26:15.320]  就算這個人多有錢
[00:26:15.320 --> 00:26:17.320]  他都享受不到
[00:26:17.320 --> 00:26:19.520]  他努力工作當中帶給他的喜樂
[00:26:19.520 --> 00:26:21.720]  第六章他甚至說
[00:26:21.720 --> 00:26:23.920]  傳道者曾經見過
[00:26:23.920 --> 00:26:28.320]  就算上帝賜給他一無所缺的豐足之財
[00:26:28.720 --> 00:26:32.520]  但上帝令他不能使用不能吃用
[00:26:32.520 --> 00:26:34.520]  真的享受這一切的話
[00:26:34.520 --> 00:26:36.520]  這個人的人生更慘
[00:26:36.520 --> 00:26:39.320]  所以我想跟大家說的是
[00:26:39.320 --> 00:26:42.520]  我們可以先不用灰心
[00:26:42.520 --> 00:26:45.720]  即是先不用失意害怕和極端
[00:26:45.720 --> 00:26:48.120]  上帝給人類活著
[00:26:48.120 --> 00:26:50.120]  其實是有一份恩賜給我們的
[00:26:50.120 --> 00:26:51.520]  真的
[00:26:51.520 --> 00:26:55.520]  他想讓我們可以享受到生命本身的好的
[00:26:56.920 --> 00:26:59.720]  這是我想跟我們香港人說的話
[00:26:59.720 --> 00:27:01.920]  這幾年我們太不開心
[00:27:01.920 --> 00:27:04.520]  我們好像沒有了開心的資本
[00:27:04.520 --> 00:27:06.720]  社會環境又不好
[00:27:06.720 --> 00:27:08.120]  經濟又差
[00:27:08.120 --> 00:27:10.720]  我的NPF虧得快暈倒了
[00:27:10.720 --> 00:27:15.520]  唯一讓我們開心的可能就是日圓跌穿多少
[00:27:15.520 --> 00:27:16.920]  五啊
[00:27:16.920 --> 00:27:20.120]  香港人很累
[00:27:20.120 --> 00:27:21.920]  所以我想說的是
[00:27:21.920 --> 00:27:23.720]  我們有第二個活法
[00:27:24.920 --> 00:27:28.720]  祈求上帝讓我們懂得上帝的恩賜是怎樣的
[00:27:28.720 --> 00:27:31.720]  可以捉住那種無論環境
[00:27:31.720 --> 00:27:35.320]  他都可以享受到工作的回報的能力
[00:27:35.320 --> 00:27:40.520]  請求上帝讓我們香港人經驗到這件事
[00:27:40.520 --> 00:27:43.520]  第二十字傳道者甚至說
[00:27:43.520 --> 00:27:47.520]  上帝的恩賜是讓人類能夠不再思念自己一生的日子
[00:27:47.520 --> 00:27:49.120]  因為傳道者知道
[00:27:49.120 --> 00:27:50.720]  人是想很多事情的
[00:27:51.920 --> 00:27:55.520]  他自己都一直在想自己一生怎樣才有意思
[00:27:55.520 --> 00:27:57.920]  我們香港人可能想的是
[00:27:57.920 --> 00:28:00.320]  要存多少錢才可以退休得好一點
[00:28:00.320 --> 00:28:02.720]  之後又會不會加息呢
[00:28:02.720 --> 00:28:05.520]  我怎樣才可以不被AI取代呢
[00:28:05.520 --> 00:28:07.720]  我現在究竟要equip些什麼
[00:28:07.720 --> 00:28:08.920]  進修些什麼
[00:28:08.920 --> 00:28:12.520]  幾年之後才不會還是現在這份工資呢
[00:28:12.520 --> 00:28:15.320]  我人生走到最後
[00:28:15.320 --> 00:28:16.920]  是不是很失敗呢
[00:28:16.920 --> 00:28:20.520]  但傳道者他說
[00:28:20.720 --> 00:28:22.520]  上帝給人的恩賜
[00:28:22.520 --> 00:28:26.320]  是能夠讓人不再常常思念著這些日子
[00:28:26.320 --> 00:28:29.520]  因為上帝認他的心事的起路
[00:28:29.520 --> 00:28:32.920]  這個是上帝本身給人類的禮物
[00:28:32.920 --> 00:28:36.720]  是讓人類即使活在一個不完美的世界
[00:28:36.720 --> 00:28:38.520]  仍然能夠享受生命
[00:28:38.520 --> 00:28:41.520]  傳道者一開始他覺得
[00:28:41.520 --> 00:28:43.920]  人是辛苦勞累的沒有意思的
[00:28:43.920 --> 00:28:47.120]  好像創世紀當中那個阿伯的死一樣
[00:28:47.120 --> 00:28:48.320]  都是沒有意思的
[00:28:48.320 --> 00:28:50.120]  大家知不知道
[00:28:50.720 --> 00:28:51.920]  阿伯的名字
[00:28:51.920 --> 00:28:54.720]  其實希伯來文就是虛空
[00:28:54.720 --> 00:28:57.320]  傳道書經常說的虛空
[00:28:57.320 --> 00:28:59.120]  傳道者
[00:28:59.120 --> 00:29:02.720]  說上帝給人類一個很重的負擔
[00:29:02.720 --> 00:29:04.920]  但到了第五章
[00:29:04.920 --> 00:29:06.120]  他說
[00:29:06.120 --> 00:29:09.720]  這個生命是有上帝給人美好的禮物
[00:29:09.720 --> 00:29:12.520]  是日光之下的上帝
[00:29:12.520 --> 00:29:15.320]  讓人類在一個不完美的世界
[00:29:15.320 --> 00:29:16.120]  是的
[00:29:16.120 --> 00:29:17.920]  他沒有說這個世界是完美的
[00:29:18.120 --> 00:29:21.120]  但在這個不完美的世界裏面仍然能夠享受
[00:29:21.120 --> 00:29:25.520]  上帝在他本身完美的設計裏面的那種好
[00:29:25.520 --> 00:29:30.320]  我想這個是上帝仍然讓人在洪水之後
[00:29:30.320 --> 00:29:32.720]  還有有限生命的原因
[00:29:32.720 --> 00:29:34.720]  這個是生命的好
[00:29:34.720 --> 00:29:36.920]  是生命本身的好
[00:29:36.920 --> 00:29:38.720]  所以
[00:29:38.720 --> 00:29:40.920]  我跟自己說和大家說
[00:29:40.920 --> 00:29:44.320]  不要被這個不完美的世界壓倒
[00:29:44.320 --> 00:29:46.720]  因為在這個不完美的裏面
[00:29:46.720 --> 00:29:52.920]  上帝一直為人類留下了可以享受的美和好
[00:29:52.920 --> 00:29:54.520]  不用消沉
[00:29:54.520 --> 00:29:55.920]  不要消沉
[00:29:55.920 --> 00:29:57.520]  不要磨滅你的心
[00:29:57.520 --> 00:30:00.520]  不要磨滅你本身是人類的價值
[00:30:00.520 --> 00:30:02.520]  去到最後的時候
[00:30:02.520 --> 00:30:03.920]  我想分享一樣東西
[00:30:03.920 --> 00:30:05.720]  就是我記得去年年尾
[00:30:05.720 --> 00:30:07.320]  我看到一個IG帖子
[00:30:07.320 --> 00:30:09.520]  他列舉了什麼叫做Real Luxuries
[00:30:09.520 --> 00:30:10.720]  我感恩
[00:30:10.720 --> 00:30:11.920]  我都享受了
[00:30:11.920 --> 00:30:12.720]  我發覺
[00:30:12.720 --> 00:30:14.320]  他說的是
[00:30:14.320 --> 00:30:16.320]  有一個慢活的早上
[00:30:16.720 --> 00:30:18.720]  沉醉在一個故事裏面
[00:30:18.720 --> 00:30:21.720]  在一個大自然的時間
[00:30:21.720 --> 00:30:23.520]  可以用一個大自然的時間
[00:30:23.520 --> 00:30:25.520]  享受一些好東西吃
[00:30:25.520 --> 00:30:27.320]  和家裏的朋友一起
[00:30:27.320 --> 00:30:29.320]  有自由的選擇
[00:30:29.320 --> 00:30:32.520]  甚至只是存在就好了
[00:30:32.520 --> 00:30:33.920]  就可以了
[00:30:33.920 --> 00:30:35.920]  有美好的音樂
[00:30:35.920 --> 00:30:38.320]  有舒適和衣衛
[00:30:38.320 --> 00:30:39.920]  有彩色的日落
[00:30:39.920 --> 00:30:43.120]  有機會再做一次上面那些東西
[00:30:43.120 --> 00:30:45.920]  說到這裏就完了
[00:30:45.920 --> 00:30:46.720]  我下班了
[00:30:46.720 --> 00:30:47.120]  對不起
[00:30:47.120 --> 00:30:48.320]  最後也加班了一點
[00:30:48.320 --> 00:30:49.320]  加班了六分鐘
[00:30:49.320 --> 00:30:50.720]  影響了我的同事
[00:30:50.720 --> 00:30:53.320]  下星期大家還是聽30分鐘的導演
[00:30:53.320 --> 00:30:55.320]  好 我們一起祈禱
[00:30:55.320 --> 00:31:04.120]  天父上帝要求你幫助我們
[00:31:04.120 --> 00:31:05.520]  做了的每一位
[00:31:05.520 --> 00:31:07.320]  和我們所有的香港人
[00:31:07.320 --> 00:31:10.920]  主要求你
[00:31:10.920 --> 00:31:13.320]  給我們有這份的
[00:31:13.920 --> 00:31:17.920]  你早就設計給人類
[00:31:17.920 --> 00:31:20.120]  這個世界當中的好和美
[00:31:20.120 --> 00:31:21.320]  讓我們可以享受得到
[00:31:21.320 --> 00:31:23.720]  在我們這麼累、這麼辛苦
[00:31:23.720 --> 00:31:27.520]  覺得不知道還可以怎樣
[00:31:27.520 --> 00:31:29.720]  去到生活得開心的時候
[00:31:29.720 --> 00:31:31.920]  其實我們也不怕死
[00:31:31.920 --> 00:31:32.520]  可能
[00:31:32.520 --> 00:31:34.320]  因為在這個世界
[00:31:34.320 --> 00:31:35.520]  在這個社會
[00:31:35.520 --> 00:31:37.320]  在這個很瘋癲的社會生活
[00:31:37.320 --> 00:31:39.320]  其實是很有壓力的
[00:31:39.320 --> 00:31:41.720]  但是在一個這麼壓力的裏面
[00:31:41.720 --> 00:31:44.920]  其實有上帝你給我們的好的
[00:31:44.920 --> 00:31:46.920]  求主讓我們看到
[00:31:46.920 --> 00:31:48.720]  求主讓我們經驗得到
[00:31:48.720 --> 00:31:51.520]  求主你給我們的不單只是壓力
[00:31:51.520 --> 00:31:54.120]  更加有你本身設計給我們
[00:31:54.120 --> 00:31:55.320]  但是可能我們
[00:31:55.320 --> 00:31:58.520]  找不到、看不到的
[00:31:58.520 --> 00:32:00.520]  我們一切的美麗
[00:32:00.520 --> 00:32:03.320]  求主也讓我們聽得到你的說話
[00:32:03.320 --> 00:32:04.320]  跟隨得到
[00:32:04.320 --> 00:32:05.920]  你自己
[00:32:05.920 --> 00:32:06.920]  讓我們可以有一個
[00:32:06.920 --> 00:32:08.720]  有智慧的人生
[00:32:08.720 --> 00:32:10.120]  禱告奉主名求
[00:32:10.120 --> 00:32:10.920]  阿門
[00:32:10.920 --> 00:32:12.920]  (字幕製作:貝爾)

