
[00:00:00.000 --> 00:00:03.400]  「一道三吃」這個講道系列
[00:24:47.600 --> 00:24:53.600]  正在經歷苦難和身處在曠野受著痛苦的人
[00:24:53.600 --> 00:24:59.600]  曠野是神與人親密相遇的地方
[00:24:59.600 --> 00:25:03.600]  在曠野神聽到以實瑪利的呼求
[00:25:03.600 --> 00:25:07.600]  在曠野神開了下甲的眼
[00:25:07.600 --> 00:25:11.600]  讓他可以看到一個井
[00:25:11.600 --> 00:25:17.600]  那個讓他和兒子可以活命的水井
[00:25:17.600 --> 00:25:20.600]  神不是在曠野拋棄人的
[00:25:20.600 --> 00:25:24.600]  神在曠野與他們同在
[00:25:24.600 --> 00:25:30.600]  正如我們一樣,我們也在耶穌基督裏得到自由
[00:25:30.600 --> 00:25:35.600]  今天我們得著這份救恩,得著這份自由
[00:25:35.600 --> 00:25:39.600]  不是我們在獨善其身
[00:25:39.600 --> 00:25:46.600]  而是呼召我們每一個好好理解、陪伴、解放
[00:25:46.600 --> 00:25:51.600]  當下和下甲相似的人
[00:25:51.600 --> 00:25:54.600]  亦都是為那些被沉默的人
[00:25:54.600 --> 00:25:59.600]  或者是那些自己都不知道如何言說自己處境的人
[00:25:59.600 --> 00:26:02.600]  我們為他們發聲
[00:26:02.600 --> 00:26:06.600]  下甲的故事是一個流離失所的故事
[00:26:06.600 --> 00:26:10.600]  當他和他的孩子在野地徘徊
[00:26:10.600 --> 00:26:14.600]  當他以為自己必死無疑的時候
[00:26:14.600 --> 00:26:21.600]  創世紀讓我們看到神就是在曠野遇見被遺棄的下甲
[00:26:21.600 --> 00:26:24.600]  對他施行拯救
[00:26:24.600 --> 00:26:34.600]  同樣,我們每一個人都是在被罪、被律法捆綁的時候遇見神
[00:26:34.600 --> 00:26:37.600]  祂不是要來定我們的罪
[00:26:37.600 --> 00:26:41.600]  而是藉著十字架上的救恩去釋放我們
[00:26:41.600 --> 00:26:43.600]  讓我們得著自由
[00:26:43.600 --> 00:26:51.600]  請姐妹盼望我們今天從《加拉太書》四章二十一至三十一節的經文
[00:26:51.600 --> 00:26:55.600]  我們嘗試從這個向度去看這段經文
[00:26:55.600 --> 00:26:59.600]  讓我們一同低頭祈禱
[00:26:59.600 --> 00:27:06.600]  親愛的主,原來我們嘗試從這個向度去讀這段經文的時候
[00:27:06.600 --> 00:27:12.600]  我們看到祢是那位憐憫受苦、安慰受傷人的神
[00:27:12.600 --> 00:27:16.600]  祢曾經在曠野看到下甲
[00:27:16.600 --> 00:27:23.600]  開祂的眼,讓祂看到祢為人所預備的救恩
[00:27:23.600 --> 00:27:29.600]  今日都求祢幫助我們這一班領受福音的人
[00:27:29.600 --> 00:27:33.600]  不是對周遭受傷的人視而不見
[00:27:33.600 --> 00:27:42.600]  讓我們能夠看到,賜給我們勇氣可以抵抗恐懼
[00:27:42.600 --> 00:27:48.600]  賜給我們勇氣和智慧,使我們能夠成為那些保護弱勢
[00:27:48.600 --> 00:27:52.600]  也求祢給我們力量能夠彼此分擔重擔
[00:27:52.600 --> 00:27:55.600]  並且彰顯耶穌基督憐憫的群體
[00:27:55.600 --> 00:27:57.600]  求祢就這樣幫助我們每一個
[00:27:57.600 --> 00:28:00.600]  多謝你聽我們祈禱,奉主耶穌基督的聖名祈求
[00:28:00.600 --> 00:28:01.600]  阿們
