
[00:00:00.000 --> 00:00:02.000]  好,鄧小妹平安
[00:19:41.000 --> 00:19:43.000]  這一關
[00:19:43.000 --> 00:19:45.000]  所謂過關
[00:19:45.000 --> 00:19:48.000]  不是他們人生最大的意義
[00:19:48.000 --> 00:19:50.000]  過到這一關
[00:19:50.000 --> 00:19:52.000]  過不到也好
[00:19:52.000 --> 00:19:54.000]  這並不重要
[00:19:54.000 --> 00:19:55.000]  進到艱難
[00:19:55.000 --> 00:19:57.000]  這並不重要
[00:19:57.000 --> 00:19:59.000]  對他們來說
[00:19:59.000 --> 00:20:02.000]  上帝的那一關
[00:20:02.000 --> 00:20:06.000]  才是他們最後面對的那一關
[00:20:06.000 --> 00:20:09.000]  他們仍然是一班認真的上帝子民
[00:20:09.000 --> 00:20:11.000]  只不過離開曠野
[00:20:11.000 --> 00:20:13.000]  進入艱難
[00:20:13.000 --> 00:20:16.000]  不是這班人的信仰前
[00:20:16.000 --> 00:20:19.000]  但他們仍然有一個信仰目標
[00:20:19.000 --> 00:20:24.000]  目標就是每一天的信仰生活
[00:20:24.000 --> 00:20:27.000]  所以你記得曠野的故事是什麼故事
[00:20:27.000 --> 00:20:30.000]  這四十年不斷重複
[00:20:30.000 --> 00:20:32.000]  那些馬拿悶到嘔
[00:20:32.000 --> 00:20:34.000]  沒什麼發生的故事
[00:20:34.000 --> 00:20:39.000]  這些正正被人過關了三十年的經文
[00:20:39.000 --> 00:20:41.000]  其實就是他們的信仰前
[00:20:41.000 --> 00:20:43.000]  對他們來說
[00:20:43.000 --> 00:20:45.000]  信仰不是一個偉大的目標
[00:20:45.000 --> 00:20:47.000]  而是他們每一天的生活
[00:20:47.000 --> 00:20:50.000]  每一天的信仰就是他們信仰的高峰
[00:20:50.000 --> 00:20:55.000]  每一天確定自己遵行上帝的律例典章
[00:20:55.000 --> 00:20:57.000]  這就是他們信仰的高峰
[00:20:57.000 --> 00:20:59.000]  每天去發現
[00:20:59.000 --> 00:21:01.000]  去收取
[00:21:01.000 --> 00:21:03.000]  去享受上帝所賜的馬拿
[00:21:03.000 --> 00:21:06.000]  這就是他們每天的信仰任務
[00:21:06.000 --> 00:21:09.000]  不是進入艱難
[00:21:09.000 --> 00:21:11.000]  不是要擊敗非利士人
[00:21:11.000 --> 00:21:13.000]  也不是建立聖殿那些東西
[00:21:13.000 --> 00:21:19.000]  而是每天好好做好上帝要做的事
[00:21:19.000 --> 00:21:22.000]  無論人生遭遇到的那些關係
[00:21:22.000 --> 00:21:24.000]  過得了或過不了
[00:21:24.000 --> 00:21:26.000]  真正他們要過的
[00:21:26.000 --> 00:21:28.000]  其實都是那一關
[00:21:28.000 --> 00:21:30.000]  都是上帝那一關
[00:21:30.000 --> 00:21:34.000]  之前我講到也講過這個經文
[00:21:34.000 --> 00:21:36.000]  詩篇90篇
[00:21:36.000 --> 00:21:38.000]  摩西的詩篇
[00:21:38.000 --> 00:21:40.000]  我一生的年日是七十歲
[00:21:40.000 --> 00:21:42.000]  若是強壯可到八十歲
[00:21:42.000 --> 00:21:44.000]  求你賜教我們
[00:21:44.000 --> 00:21:46.000]  怎能相信自己的子
[00:21:46.000 --> 00:21:48.000]  可讓我們得著智慧的心
[00:21:48.000 --> 00:21:50.000]  我們人生大概是多少日子
[00:21:50.000 --> 00:21:52.000]  我想問一下
[00:21:52.000 --> 00:21:54.000]  根據聖經
[00:21:54.000 --> 00:21:56.000]  是二萬多日
[00:21:56.000 --> 00:22:00.000]  少則是二萬五千多日
[00:22:00.000 --> 00:22:02.000]  多則是二萬九千多日
[00:22:02.000 --> 00:22:04.000]  大概都是這樣
[00:22:04.000 --> 00:22:08.000]  當然在人生的二萬多日裡
[00:22:08.000 --> 00:22:10.000]  不是每天都均等
[00:22:10.000 --> 00:22:12.000]  有些日子會比較重要
[00:22:12.000 --> 00:22:14.000]  有些日子會比較難忘
[00:22:14.000 --> 00:22:18.000]  有些日子比較值得紀念
[00:22:18.000 --> 00:22:20.000]  我仍然記得
[00:22:20.000 --> 00:22:22.000]  十多年前
[00:22:22.000 --> 00:22:24.000]  我在德國完成博士考試那天
[00:22:24.000 --> 00:22:28.000]  鬆口氣坐火車回柏林那天的景象
[00:22:28.000 --> 00:22:30.000]  很記得
[00:22:30.000 --> 00:22:32.000]  七年前
[00:22:32.000 --> 00:22:34.000]  流淌回魂夜
[00:22:34.000 --> 00:22:36.000]  那天發生了什麼事
[00:22:36.000 --> 00:22:38.000]  很記得幾年前
[00:22:38.000 --> 00:22:40.000]  我在長洲坐船去中環
[00:22:40.000 --> 00:22:42.000]  走去政府準部
[00:22:42.000 --> 00:22:44.000]  講篇道
[00:22:44.000 --> 00:22:46.000]  那一晚的事情
[00:22:46.000 --> 00:22:48.000]  在這二萬多日裡
[00:22:48.000 --> 00:22:50.000]  總有些日子會覺得特別難忘
[00:22:50.000 --> 00:22:54.000]  特別值得精彩的一天
[00:22:54.000 --> 00:22:56.000]  不過
[00:22:56.000 --> 00:22:58.000]  頂姐妹
[00:22:58.000 --> 00:23:00.000]  你的人生不是只有這幾天
[00:23:00.000 --> 00:23:06.000]  你的人生是要學習去度過上帝給你過的這二萬多日
[00:23:06.000 --> 00:23:08.000]  每一天
[00:23:08.000 --> 00:23:10.000]  雖然每一天的份量不一樣
[00:23:10.000 --> 00:23:14.000]  但上帝的恩典是一樣的
[00:23:14.000 --> 00:23:16.000]  你要向上帝所盡的責任
[00:23:16.000 --> 00:23:18.000]  每一天都是一樣
[00:23:18.000 --> 00:23:22.000]  這次我自己也過了一半
[00:23:22.000 --> 00:23:24.000]  我跟自己說
[00:23:24.000 --> 00:23:26.000]  剩下的下半生
[00:23:26.000 --> 00:23:30.000]  不是要去創造更加美好的一天
[00:23:30.000 --> 00:23:34.000]  而是要享受上帝給我的每一天
[00:23:34.000 --> 00:23:36.000]  兩件事情
[00:23:36.000 --> 00:23:38.000]  我小祖也知道
[00:23:38.000 --> 00:23:40.000]  兩件事情我要做
[00:23:40.000 --> 00:23:42.000]  每一天都要做
[00:23:42.000 --> 00:23:45.000]  第一,每一天去發現上帝的恩典
[00:23:45.000 --> 00:23:48.000]  這就是瑪那
[00:23:48.000 --> 00:23:54.000]  第二,每一天主動的去聽從上帝的命令
[00:23:54.000 --> 00:23:56.000]  主動去做
[00:23:56.000 --> 00:23:59.000]  單單每一天做這兩件事情
[00:23:59.000 --> 00:24:01.000]  就是這樣活下去
[00:24:01.000 --> 00:24:03.000]  其餘的
[00:24:03.000 --> 00:24:05.000]  過不過關
[00:24:05.000 --> 00:24:07.000]  是否做了什麼大事
[00:24:07.000 --> 00:24:09.000]  別人怎樣看我
[00:24:09.000 --> 00:24:12.000]  這些都不是太重要的事情
[00:24:12.000 --> 00:24:15.000]  今天番崇拜人有一個共通點
[00:24:15.000 --> 00:24:19.000]  就是去不了旅行
[00:24:19.000 --> 00:24:22.000]  去旅行的沒有回來
[00:24:22.000 --> 00:24:26.000]  但我想說的是一樣的
[00:24:26.000 --> 00:24:28.000]  去旅行當然好
[00:24:28.000 --> 00:24:31.000]  去不了其實也很好
[00:24:31.000 --> 00:24:34.000]  都是同樣的方式去活著
[00:24:34.000 --> 00:24:37.000]  都是發現天父上帝的恩典
[00:24:37.000 --> 00:24:42.000]  都是好好聽從天父上帝的命令
[00:24:42.000 --> 00:24:45.000]  縱然是一個很平淡的一天
[00:24:45.000 --> 00:24:49.000]  這仍然是我們過天父上帝這一關
[00:24:49.000 --> 00:24:51.000]  一個很重要的命令
[00:24:51.000 --> 00:24:54.000]  所以我們要很有智慧
[00:24:54.000 --> 00:24:58.000]  去選擇懂得怎樣過我們的每一天
[00:24:58.000 --> 00:25:01.000]  特別是你已經過了半年
[00:25:01.000 --> 00:25:04.000]  好好地去數算自己的日子
[00:25:04.000 --> 00:25:06.000]  活在當下
[00:25:06.000 --> 00:25:08.000]  計劃自己的生命是重要的
[00:25:08.000 --> 00:25:11.000]  所以J和P沒有關係
[00:25:11.000 --> 00:25:14.000]  嘗試去計劃好之後
[00:25:14.000 --> 00:25:16.000]  嘗試去闖那一關
[00:25:16.000 --> 00:25:17.000]  闖不了
[00:25:17.000 --> 00:25:19.000]  但記住闖不了的話不要緊
[00:25:19.000 --> 00:25:22.000]  仍然記得我們每天要知道
[00:25:22.000 --> 00:25:24.000]  天父上帝的恩典在哪裡
[00:25:24.000 --> 00:25:27.000]  好好地遵從天父上帝的命令
[00:25:27.000 --> 00:25:31.000]  這就是你們過最後一關的方法
[00:25:31.000 --> 00:25:34.000]  待會你會唱一首回應詩
[00:25:34.000 --> 00:25:38.000]  《每一天》一首很舊的青年聖歌歌項
[00:25:38.000 --> 00:25:40.000]  當中我很喜歡的歌詞
[00:25:40.000 --> 00:25:43.000]  就是每一天我所度過的每一刻
[00:25:43.000 --> 00:25:46.000]  我得著能力勝過是年
[00:25:46.000 --> 00:25:48.000]  我倚靠天父周詳的供應
[00:25:48.000 --> 00:25:51.000]  我不再恐慌與掛念
[00:25:51.000 --> 00:25:54.000]  他保護他的兒女與珍寶
[00:25:54.000 --> 00:25:56.000]  他熱心必要成全這事
[00:25:56.000 --> 00:25:59.000]  你日子如何力量也如何
[00:25:59.000 --> 00:26:01.000]  這是他向我們應許
[00:26:01.000 --> 00:26:05.000]  每一天認定天父上帝的座位
[00:26:05.000 --> 00:26:08.000]  每一天發現耶穌基督的恩典
[00:26:08.000 --> 00:26:10.000]  每一天快樂地經歷
[00:26:10.000 --> 00:26:14.000]  天父上帝給我們剩下的每一天
[00:26:14.000 --> 00:26:17.000]  這就是我們2025年最後一篇講道的訊息
[00:26:17.000 --> 00:26:18.000]  阿們

