
[00:00:00.000 --> 00:00:05.000]  2025年1月是有一點奇怪的
[00:20:37.000 --> 00:20:39.000]  它就會一次過撲出來
[00:20:39.000 --> 00:20:43.000]  當你越想像耶穌的時候
[00:20:43.000 --> 00:20:46.000]  那些惡勢力就會全力以赴
[00:20:46.000 --> 00:20:48.000]  將你拉倒
[00:20:48.000 --> 00:20:51.000]  當你越想像主的時候
[00:20:51.000 --> 00:20:54.000]  撒旦就會在你耳邊說很多話
[00:20:54.000 --> 00:20:57.000]  令到你混亂你的心智
[00:20:57.000 --> 00:21:00.000]  彼得形容這種是失腳的表現
[00:21:00.000 --> 00:21:03.000]  等於我們在成長的過程裏面
[00:21:03.000 --> 00:21:06.000]  除了這些惡的影響之外
[00:21:06.000 --> 00:21:09.000]  就算是客觀的條件
[00:21:09.000 --> 00:21:11.000]  我和你都很多不同
[00:21:11.000 --> 00:21:14.000]  不是每一個人都有一樣的條件
[00:21:14.000 --> 00:21:16.000]  就做到一樣的事
[00:21:16.000 --> 00:21:19.000]  我們只是置身在不同的環境裏面
[00:21:19.000 --> 00:21:22.000]  有些人可以很輕鬆做到的事
[00:21:22.000 --> 00:21:26.000]  對你來說可能是十級難度
[00:21:26.000 --> 00:21:28.000]  我們經常說
[00:21:28.000 --> 00:21:30.000]  當孝敬父母
[00:21:30.000 --> 00:21:34.000]  不是每一個人都有愉快的童年
[00:21:34.000 --> 00:21:37.000]  當他成長過後
[00:21:37.000 --> 00:21:40.000]  他忍住道氣回到家裏不出聲
[00:21:40.000 --> 00:21:43.000]  將房門輕輕關上
[00:21:43.000 --> 00:21:45.000]  他已經盡了全力
[00:21:45.000 --> 00:21:49.000]  你要養一家八口
[00:21:49.000 --> 00:21:52.000]  你要為五斗米折腰
[00:21:52.000 --> 00:21:56.000]  人家這樣拋妻棄子的冒險
[00:21:56.000 --> 00:21:58.000]  你做不到的
[00:21:58.000 --> 00:22:01.000]  不是我和你能力的問題
[00:22:01.000 --> 00:22:04.000]  而是我和你個人承擔著
[00:22:04.000 --> 00:22:06.000]  別人都不同的事
[00:22:06.000 --> 00:22:08.000]  有時我們會因為這樣的緣故
[00:22:08.000 --> 00:22:10.000]  失去了一些機會
[00:22:10.000 --> 00:22:12.000]  失去了一些可能
[00:22:13.000 --> 00:22:17.000]  接受我們都在不同的環境裏面
[00:22:17.000 --> 00:22:19.000]  歷練著不同的生命
[00:22:19.000 --> 00:22:21.000]  這個才是重要
[00:22:21.000 --> 00:22:24.000]  我們不是為求做到某一個
[00:22:24.000 --> 00:22:27.000]  人人都覺得耀眼的目標
[00:22:27.000 --> 00:22:30.000]  而是在這些不同的環境裏面
[00:22:30.000 --> 00:22:34.000]  歷練出剛才彼得所說的種種品性
[00:22:34.000 --> 00:22:37.000]  這個上帝才是捍衛寶貴
[00:22:37.000 --> 00:22:40.000]  上個月12月的時候
[00:22:40.000 --> 00:22:43.000]  有一位從英國回來
[00:22:43.000 --> 00:22:45.000]  我未見過的姊妹
[00:22:45.000 --> 00:22:47.000]  來到我教會崇拜
[00:22:47.000 --> 00:22:49.000]  她崇拜完之後
[00:22:49.000 --> 00:22:52.000]  就走過來和我分享了一段這樣的說話
[00:22:52.000 --> 00:22:55.000]  她說兩三年前
[00:22:55.000 --> 00:22:58.000]  她家裏經歷了很大的變化
[00:22:58.000 --> 00:23:00.000]  再加上社會的問題
[00:23:00.000 --> 00:23:06.000]  於是她決定和大女兒移民到英國
[00:23:06.000 --> 00:23:08.000]  她說過去的時候
[00:23:08.000 --> 00:23:11.000]  當時的情緒很低落
[00:23:11.000 --> 00:23:13.000]  靈性很差勁
[00:23:13.000 --> 00:23:19.000]  但就著她能夠在網上聽到流唐的崇拜
[00:23:19.000 --> 00:23:21.000]  一篇又一篇的講道
[00:23:21.000 --> 00:23:24.000]  一首又一首的詩歌
[00:23:24.000 --> 00:23:27.000]  讓她慢慢振作起來
[00:23:27.000 --> 00:23:31.000]  她和女兒開始在靈命裏面
[00:23:31.000 --> 00:23:33.000]  重新走另一條路
[00:23:33.000 --> 00:23:35.000]  她跟我這樣說
[00:23:35.000 --> 00:23:40.000]  她的女兒蒙上帝的呼召
[00:23:40.000 --> 00:23:43.000]  在剛剛開始的學期
[00:23:43.000 --> 00:23:46.000]  報讀了網上的神學
[00:23:46.000 --> 00:23:47.000]  我跟她說
[00:23:47.000 --> 00:23:51.000]  如果我有機會回流唐
[00:23:51.000 --> 00:23:53.000]  我一定會將這個訊息
[00:23:53.000 --> 00:23:56.000]  告訴流唐的頂姊妹知道
[00:23:56.000 --> 00:23:58.000]  頂姊妹也說
[00:23:58.000 --> 00:24:00.000]  再難的日子
[00:24:00.000 --> 00:24:03.000]  再難的日子
[00:24:03.000 --> 00:24:05.000]  都會過去的
[00:24:05.000 --> 00:24:08.000]  你的方向不變
[00:24:08.000 --> 00:24:11.000]  眼前的主仍然在面前
[00:24:11.000 --> 00:24:15.000]  你仍然可以走出這些困局
[00:24:15.000 --> 00:24:17.000]  我和你仍然可以有大堆理由
[00:24:17.000 --> 00:24:20.000]  躺下來甚麼都不做
[00:24:20.000 --> 00:24:23.000]  但我的心仍然不安樂
[00:24:23.000 --> 00:24:27.000]  聖靈好像總是提醒我們
[00:24:27.000 --> 00:24:28.000]  鼓勵我們
[00:24:28.000 --> 00:24:32.000]  身邊仍然有很多不屈不撓的弟兄姊妹的生命
[00:24:32.000 --> 00:24:34.000]  在灼熱我們
[00:24:34.000 --> 00:24:36.000]  是還可以的
[00:24:36.000 --> 00:24:38.000]  是還可以的
[00:24:38.000 --> 00:24:40.000]  專心一點
[00:24:40.000 --> 00:24:42.000]  純粹一點
[00:24:42.000 --> 00:24:46.000]  我們就可以有更新
[00:24:46.000 --> 00:24:47.000]  年輕的時候
[00:24:47.000 --> 00:24:52.000]  彼得很介意自己的生命怎樣結束
[00:24:52.000 --> 00:24:54.000]  當復活的主跟彼得說
[00:24:54.000 --> 00:24:55.000]  你將來要這樣
[00:24:55.000 --> 00:24:56.000]  彼得很在意
[00:24:56.000 --> 00:24:58.000]  那另一個門徒會怎樣?
[00:24:58.000 --> 00:25:00.000]  耶穌怎樣跟他說?
[00:25:00.000 --> 00:25:02.000]  關你甚麼事?
[00:25:02.000 --> 00:25:04.000]  你專心跟著我
[00:25:04.000 --> 00:25:06.000]  就是你一生的成就
[00:25:06.000 --> 00:25:11.000]  彼得後書讓我們見到彼得
[00:25:11.000 --> 00:25:14.000]  就算他面對死刑
[00:25:14.000 --> 00:25:18.000]  他都不將生死掛於後邊
[00:25:18.000 --> 00:25:20.000]  他只掛念一件事
[00:25:20.000 --> 00:25:22.000]  那件事是甚麼事?
[00:25:22.000 --> 00:25:24.000]  就是這班年輕的門徒
[00:25:24.000 --> 00:25:27.000]  當彼得不在的時候
[00:25:27.000 --> 00:25:31.000]  他們會不會被假教師欺騙了?
[00:25:31.000 --> 00:25:37.000]  他們的靈性有沒有成長到可以抵擋這些誘惑?
[00:25:37.000 --> 00:25:42.000]  彼得用一生去實踐耶穌最尾的吩咐
[00:25:42.000 --> 00:25:46.000]  你要牧羊我的羊
[00:25:46.000 --> 00:25:48.000]  彼得一生就是做這件事
[00:25:48.000 --> 00:25:50.000]  這個就是彼得
[00:25:50.000 --> 00:25:53.000]  這個是年老的彼得
[00:25:53.000 --> 00:25:56.000]  弟兄姊妹都是
[00:25:56.000 --> 00:26:00.000]  在跟隨主追求屬靈士
[00:26:00.000 --> 00:26:03.000]  追求生命的道路上
[00:26:03.000 --> 00:26:05.000]  我們會跌倒
[00:26:05.000 --> 00:26:09.000]  我們跌倒軟弱失敗是一回事
[00:26:09.000 --> 00:26:13.000]  但常常都用人人都是這樣
[00:26:13.000 --> 00:26:15.000]  說了都沒有人信
[00:26:15.000 --> 00:26:17.000]  做了沒有人見
[00:26:17.000 --> 00:26:21.000]  用這種態度過閒懶的生活
[00:26:21.000 --> 00:26:23.000]  毫不在意自己的靈性
[00:26:23.000 --> 00:26:26.000]  在情慾世界裏面自出自入
[00:26:26.000 --> 00:26:29.000]  這個是另一件事
[00:26:29.000 --> 00:26:31.000]  這個不是跌倒
[00:26:31.000 --> 00:26:34.000]  是走了一條不歸路
[00:26:34.000 --> 00:26:39.000]  這個是有為神在我們裏面更新我們的生命
[00:26:39.000 --> 00:26:42.000]  我們要分別這兩件事
[00:26:42.000 --> 00:26:46.000]  弟兄姊妹我們看完彼得
[00:26:46.000 --> 00:26:52.000]  最後我想講一講關於我對辯這個題目的一些看法
[00:26:52.000 --> 00:26:55.000]  十五年前的一月
[00:26:55.000 --> 00:26:58.000]  上帝給了我兩個新的身份
[00:26:58.000 --> 00:27:01.000]  在同一個星期裏面
[00:27:01.000 --> 00:27:04.000]  我成為教會的帶領者
[00:27:04.000 --> 00:27:06.000]  在同一個星期裏面
[00:27:06.000 --> 00:27:08.000]  我成為舅父
[00:27:08.000 --> 00:27:10.000]  我外甥仔出世
[00:27:10.000 --> 00:27:14.000]  我為了突然間多了這兩個新的身份
[00:27:14.000 --> 00:27:16.000]  這麼特別的身份
[00:27:16.000 --> 00:27:18.000]  想了一個月
[00:27:18.000 --> 00:27:25.000]  我要為將來我叫做最好的十五年定一個計劃
[00:27:25.000 --> 00:27:29.000]  我期望用好自己最好的十五年
[00:27:29.000 --> 00:27:32.000]  去怎樣為神做一些事
[00:27:32.000 --> 00:27:35.000]  與其我寫了一個十五年的計劃
[00:27:35.000 --> 00:27:37.000]  去寫做什麼事
[00:27:37.000 --> 00:27:39.000]  我花了更多時間
[00:27:39.000 --> 00:27:42.000]  去寫十五年後的我
[00:27:42.000 --> 00:27:45.000]  會是一個什麼樣的人
[00:27:45.000 --> 00:27:48.000]  在我太太眼裏面十五年後的我
[00:27:48.000 --> 00:27:51.000]  是一個什麼樣的丈夫
[00:27:51.000 --> 00:27:53.000]  在我弟兄姊妹的眼裏面
[00:27:53.000 --> 00:27:55.000]  十五年後的我
[00:27:55.000 --> 00:27:57.000]  是一個什麼樣的目者
[00:27:57.000 --> 00:28:00.000]  在我兩個外甥眼裏面
[00:28:00.000 --> 00:28:01.000]  十五年後
[00:28:01.000 --> 00:28:05.000]  我是一個什麼樣的舅父
[00:28:05.000 --> 00:28:08.000]  原來這樣就是十五年
[00:28:08.000 --> 00:28:11.000]  這個月就是十五年
[00:28:11.000 --> 00:28:15.000]  我整個計劃正式完結
[00:28:15.000 --> 00:28:18.000]  在這些日子裏面
[00:28:18.000 --> 00:28:22.000]  很多時候我都試過盡力去做一些
[00:28:22.000 --> 00:28:25.000]  我認為有價值的事
[00:28:25.000 --> 00:28:30.000]  但最後好像做了完全沒有發生過一樣
[00:28:30.000 --> 00:28:32.000]  在這十五年裏面
[00:28:32.000 --> 00:28:34.000]  我犯過一些很低級的錯誤
[00:28:34.000 --> 00:28:38.000]  令到一些事情不單止沒有變好
[00:28:38.000 --> 00:28:40.000]  更加變壞
[00:28:40.000 --> 00:28:42.000]  有很多很多個晚上
[00:28:42.000 --> 00:28:46.000]  我是半夜驚醒再睡不到
[00:28:46.000 --> 00:28:49.000]  我記掛著很多事情
[00:28:49.000 --> 00:28:51.000]  有時候又會怪責自己
[00:28:51.000 --> 00:28:54.000]  為什麼做得都不夠別人好
[00:28:54.000 --> 00:28:58.000]  為什麼做來做去都做不出樣
[00:28:58.000 --> 00:29:00.000]  究竟是我能力的問題
[00:29:00.000 --> 00:29:03.000]  還是我智力有問題
[00:29:03.000 --> 00:29:05.000]  我甚至懷疑過
[00:29:05.000 --> 00:29:07.000]  我是否聽錯了呼召
[00:29:07.000 --> 00:29:12.000]  我是否枉費了教會的一些信任
[00:29:12.000 --> 00:29:16.000]  我曾經都打算放棄不做傳導人
[00:29:16.000 --> 00:29:18.000]  我和我太太說
[00:29:18.000 --> 00:29:20.000]  我很想去買魚蛋
[00:29:20.000 --> 00:29:24.000]  我覺得買魚蛋送多一粒給顧客
[00:29:24.000 --> 00:29:26.000]  他馬上可以開心
[00:29:26.000 --> 00:29:28.000]  但做傳導人
[00:29:28.000 --> 00:29:32.000]  我想不到辦法改變我的弟兄姊妹
[00:29:32.000 --> 00:29:34.000]  我打算放棄
[00:29:34.000 --> 00:29:37.000]  弟兄姊妹說
[00:29:37.000 --> 00:29:42.000]  你自己回想過去十年五年
[00:29:42.000 --> 00:29:45.000]  有太多事情可以推倒我們的生命
[00:29:45.000 --> 00:29:50.000]  有太多事情可以推倒我們的信仰
[00:29:50.000 --> 00:29:53.000]  但豈知十五年後的今天
[00:29:53.000 --> 00:29:57.000]  我們仍然可以坐在一起敬拜這位主
[00:29:57.000 --> 00:30:00.000]  這不是最好的憑證
[00:30:00.000 --> 00:30:03.000]  證明我們的主沒有放棄過我們嗎
[00:30:03.000 --> 00:30:06.000]  這不是最好的憑證
[00:30:06.000 --> 00:30:10.000]  證明我們的主沒有放棄過我們嗎
[00:30:10.000 --> 00:30:14.000]  我們能夠坐在一起敬拜我們的上帝
[00:30:14.000 --> 00:30:16.000]  在我上代之前
[00:30:16.000 --> 00:30:17.000]  我自己都想
[00:30:17.000 --> 00:30:20.000]  如果當年我真的在某一天
[00:30:20.000 --> 00:30:24.000]  去走了放棄做傳導人的那條路
[00:30:24.000 --> 00:30:27.000]  我想今天我就已經沒有機會
[00:30:27.000 --> 00:30:31.000]  和大家一起經歷上帝的說話
[00:30:31.000 --> 00:30:33.000]  經歷聖靈的觸碰
[00:30:33.000 --> 00:30:37.000]  經歷一同看這一片的風景
[00:30:37.000 --> 00:30:41.000]  假如在某一天你已經決定甚麼都不做
[00:30:41.000 --> 00:30:47.000]  你就看不到另一片預備給我們看見的景況
[00:30:47.000 --> 00:30:51.000]  亦都認識不到那個自己
[00:30:51.000 --> 00:30:53.000]  十年過去
[00:30:53.000 --> 00:30:55.000]  我自己去想
[00:30:55.000 --> 00:30:57.000]  我有甚麼大改變呢
[00:30:57.000 --> 00:31:01.000]  我發現除了稍為戒掉了
[00:31:01.000 --> 00:31:04.000]  少少完美主義強迫症之外
[00:31:04.000 --> 00:31:05.000]  稍為的
[00:31:05.000 --> 00:31:11.000]  我發現自己較為改變得多一點的就是
[00:31:11.000 --> 00:31:15.000]  我可以跌倒之後爬起來
[00:31:15.000 --> 00:31:19.000]  而且復原力一次比一次強
[00:31:19.000 --> 00:31:22.000]  我會更小心謹慎
[00:31:22.000 --> 00:31:26.000]  但我仍然知道有跌倒的可能
[00:31:26.000 --> 00:31:29.000]  但我知道我可以站起來
[00:31:29.000 --> 00:31:33.000]  因為身邊總有一些愛護我的人
[00:31:33.000 --> 00:31:35.000]  是在守望著我
[00:31:35.000 --> 00:31:37.000]  而身邊總有一些人
[00:31:37.000 --> 00:31:40.000]  我是要站起來守望他們
[00:31:40.000 --> 00:31:44.000]  我不可以躺得太久
[00:31:44.000 --> 00:31:46.000]  主就是這樣
[00:31:46.000 --> 00:31:50.000]  當我寫這段結語的時候
[00:31:50.000 --> 00:31:53.000]  我又收到一張明信片
[00:31:53.000 --> 00:31:57.000]  是劉棠的弟兄姊妹去旅行的時候寄給我的
[00:31:57.000 --> 00:32:02.000]  她寫了一段我覺得是上帝對我說的話
[00:32:02.000 --> 00:32:06.000]  亦都是上帝對你們說的話
[00:32:06.000 --> 00:32:08.000]  她在明信片裏面這樣寫
[00:32:08.000 --> 00:32:11.000]  「當你面對困難的時候
[00:32:11.000 --> 00:32:13.000]  不妨對自己說
[00:32:13.000 --> 00:32:15.000]  沒有關係的
[00:32:15.000 --> 00:32:17.000]  不要太擔心
[00:32:17.000 --> 00:32:22.000]  然後抽些時間去看看大海和看星星
[00:32:22.000 --> 00:32:29.000]  回來的時候再將一件又一件的事情完成它」
[00:32:29.000 --> 00:32:33.000]  其實這樣已經非常不錯
[00:32:33.000 --> 00:32:35.000]  頂智妹呢
[00:32:35.000 --> 00:32:38.000]  當我們去說改變
[00:32:38.000 --> 00:32:41.000]  的確是一個不容易的事情
[00:32:41.000 --> 00:32:45.000]  但對我來說改變也不是想像中那麼困難
[00:32:45.000 --> 00:32:50.000]  既然主已經賜了一個可以更新的生命給我
[00:32:50.000 --> 00:32:54.000]  前面有主一直引導著我
[00:32:54.000 --> 00:32:58.000]  身邊亦都有不離不棄的夥伴
[00:32:58.000 --> 00:33:01.000]  跌跌撞撞又再起身
[00:33:01.000 --> 00:33:04.000]  慢慢我們應該學會
[00:33:04.000 --> 00:33:09.000]  為著主容得下會跌倒
[00:33:09.000 --> 00:33:13.000]  但為著主我都沒有打算放棄
[00:33:13.000 --> 00:33:18.000]  這個只是一天一點慢慢改變
[00:33:18.000 --> 00:33:21.000]  盼望在十五年後
[00:33:21.000 --> 00:33:24.000]  我對自己仍然充滿期望
[00:33:24.000 --> 00:33:27.000]  我很渴望知道
[00:33:27.000 --> 00:33:30.000]  我由一個叔叔變成一個伯伯
[00:33:30.000 --> 00:33:33.000]  十五年後的那個娶伯
[00:33:33.000 --> 00:33:35.000]  究竟是一個什麼的丈夫
[00:33:35.000 --> 00:33:37.000]  是一個什麼的目者
[00:33:37.000 --> 00:33:40.000]  我仍然對這件事充滿好奇
[00:33:40.000 --> 00:33:43.000]  讓我們一起祈禱
[00:33:43.000 --> 00:33:48.000]  其實我們都走過很多有眼淚的道路
[00:33:48.000 --> 00:33:52.000]  但今天我們仍然離開我們的家
[00:33:52.000 --> 00:33:54.000]  走到來流塘裏面
[00:33:54.000 --> 00:33:56.000]  和弟兄姊妹實體的敬拜
[00:33:56.000 --> 00:33:59.000]  我們仍然停下很多的娛樂
[00:33:59.000 --> 00:34:03.000]  我們在網上和弟兄姊妹實體的敬拜
[00:34:03.000 --> 00:34:06.000]  主這是你給我們莫大的恩典
[00:34:06.000 --> 00:34:08.000]  當我們每一次做這個動作的時候
[00:34:08.000 --> 00:34:12.000]  正是印證我們對主的渴望
[00:34:12.000 --> 00:34:14.000]  當我們渴望主的時候
[00:34:14.000 --> 00:34:16.000]  主你微微觸碰我們的心靈
[00:34:16.000 --> 00:34:19.000]  讓我們產生微微的變化
[00:34:19.000 --> 00:34:21.000]  讓我們某一天更像你
[00:34:21.000 --> 00:34:23.000]  祈禱奉主名及
[00:34:23.000 --> 00:34:24.000]  阿門

