
[00:00:00.000 --> 00:00:03.000]  各位留堂的弟兄姊妹平安
[00:20:15.000 --> 00:20:17.000]  第七節開始說起
[00:20:17.000 --> 00:20:19.000]  祂帶我回到河邊
[00:20:19.000 --> 00:20:21.000]  我回到河邊時
[00:20:21.000 --> 00:20:25.000]  河這邊與那邊的岸上有幾多的樹木
[00:20:25.000 --> 00:20:26.000]  祂對我說
[00:20:26.000 --> 00:20:27.000]  這水往東方流
[00:20:27.000 --> 00:20:29.000]  下到阿拉巴直到海
[00:20:29.000 --> 00:20:31.000]  所流出來的水一入海
[00:20:31.000 --> 00:20:33.000]  就使水變淡
[00:20:33.000 --> 00:20:38.000]  這兩條河流所到之處
[00:20:38.000 --> 00:20:40.000]  凡滋生的動物都必存活
[00:20:40.000 --> 00:20:42.000]  這水流到那裡
[00:20:42.000 --> 00:20:43.000]  使那裡的水變淡
[00:20:43.000 --> 00:20:45.000]  因此裡面有極多的魚
[00:20:45.000 --> 00:20:46.000]  這河水所到之處
[00:20:46.000 --> 00:20:48.000]  百物都必存活
[00:20:48.000 --> 00:20:50.000]  必有漁夫站在河邊
[00:20:50.000 --> 00:20:52.000]  從引基底直到引以隔連
[00:20:52.000 --> 00:20:54.000]  全部都成了曬網之場所
[00:20:54.000 --> 00:20:56.000]  所來的魚各從其類
[00:20:56.000 --> 00:20:58.000]  好像大海的魚甚多
[00:20:58.000 --> 00:21:01.000]  但是小宅與池塘的水無法變淡
[00:21:01.000 --> 00:21:03.000]  只能用作產鹽之用
[00:21:03.000 --> 00:21:05.000]  河這邊與那邊的岸上
[00:21:05.000 --> 00:21:07.000]  必生割量的樹木
[00:21:07.000 --> 00:21:08.000]  可作食物
[00:21:08.000 --> 00:21:09.000]  葉子不枯乾
[00:21:09.000 --> 00:21:10.000]  果子不斷絕
[00:21:10.000 --> 00:21:12.000]  每月必結生果子
[00:21:12.000 --> 00:21:14.000]  因為這水是從聖所流出來的
[00:21:14.000 --> 00:21:16.000]  樹上的果子必作食物
[00:21:16.000 --> 00:21:18.000]  葉子必可以治病
[00:21:18.000 --> 00:21:22.000]  當以色列回頭一看的時候
[00:21:22.000 --> 00:21:24.000]  以色列看到的
[00:21:24.000 --> 00:21:26.000]  聖殿流出來的水
[00:21:26.000 --> 00:21:28.000]  流過的經過的地方
[00:21:28.000 --> 00:21:30.000]  那個地方再一次
[00:21:30.000 --> 00:21:33.000]  再重新有生命力
[00:21:33.000 --> 00:21:34.000]  提九節說
[00:21:34.000 --> 00:21:36.000]  這兩條河所到之處
[00:21:36.000 --> 00:21:38.000]  凡滋生的動物都必存活
[00:21:38.000 --> 00:21:40.000]  這水流到那裡
[00:21:40.000 --> 00:21:42.000]  使那裡的水都變淡
[00:21:42.000 --> 00:21:45.000]  因此裡面有極多的魚
[00:21:45.000 --> 00:21:47.000]  如果你心水清的時候
[00:21:47.000 --> 00:21:48.000]  你會知道
[00:21:48.000 --> 00:21:49.000]  先說的是什麼
[00:21:49.000 --> 00:21:52.000]  先說的是死海
[00:21:52.000 --> 00:21:55.000]  死海再不是死
[00:21:55.000 --> 00:21:57.000]  這水流到那裡
[00:21:57.000 --> 00:21:59.000]  使那裡的水變淡
[00:21:59.000 --> 00:22:02.000]  大家知道以色列近東的死海
[00:22:02.000 --> 00:22:04.000]  有很高的鹽分
[00:22:04.000 --> 00:22:07.000]  所以沒有生物能夠在海裡生存
[00:22:07.000 --> 00:22:09.000]  任何生物一流到去的時候
[00:22:09.000 --> 00:22:11.000]  最後只會死亡
[00:22:11.000 --> 00:22:13.000]  所以死海其實是一個
[00:22:13.000 --> 00:22:15.000]  絕望死亡的地方
[00:22:15.000 --> 00:22:17.000]  任何的河流到死海
[00:22:17.000 --> 00:22:19.000]  全部都會死掉
[00:22:19.000 --> 00:22:21.000]  不過當聖殿流出來的水
[00:22:21.000 --> 00:22:22.000]  流到死海的時候
[00:22:22.000 --> 00:22:24.000]  死海就轉化了
[00:22:24.000 --> 00:22:26.000]  裡面有極多的魚
[00:22:26.000 --> 00:22:28.000]  就在河水所到之處
[00:22:28.000 --> 00:22:30.000]  百物都必存活
[00:22:30.000 --> 00:22:31.000]  甚至世別之說
[00:22:31.000 --> 00:22:33.000]  任何的地方
[00:22:33.000 --> 00:22:35.000]  樹木都變成食物
[00:22:35.000 --> 00:22:36.000]  葉子不枯乾果子不斷絕
[00:22:36.000 --> 00:22:38.000]  每月必有新的果子
[00:22:38.000 --> 00:22:39.000]  等等等等
[00:22:39.000 --> 00:22:42.000]  非常非常美好的圖畫
[00:22:42.000 --> 00:22:45.000]  如果你再深水清的時候
[00:22:45.000 --> 00:22:46.000]  你會發現
[00:22:46.000 --> 00:22:49.000]  在第九節經文裡面
[00:22:49.000 --> 00:22:50.000]  和本修正版裡面
[00:22:50.000 --> 00:22:52.000]  比舊版本又多了一個字
[00:22:52.000 --> 00:22:54.000]  請看下一個
[00:22:54.000 --> 00:22:57.000]  舊版本寫何水所到之處
[00:22:57.000 --> 00:22:59.000]  是河水所到之處
[00:22:59.000 --> 00:23:01.000]  新版本怎麼說
[00:23:01.000 --> 00:23:03.000]  是說這兩條河所到之處
[00:23:03.000 --> 00:23:04.000]  加了一條河在這裡
[00:23:04.000 --> 00:23:05.000]  以前只有一條
[00:23:05.000 --> 00:23:07.000]  新版本就多一條出來
[00:23:07.000 --> 00:23:10.000]  原來舊的和本
[00:23:10.000 --> 00:23:12.000]  是翻譯成一條河
[00:23:12.000 --> 00:23:14.000]  我認為原文裡面
[00:23:14.000 --> 00:23:16.000]  應該是說兩條
[00:23:16.000 --> 00:23:17.000]  所以你看到
[00:23:17.000 --> 00:23:18.000]  翁豐所說
[00:23:18.000 --> 00:23:21.000]  耶穌生來的時候說
[00:23:21.000 --> 00:23:22.000]  人若學了
[00:23:22.000 --> 00:23:26.000]  可以到我這裡來學
[00:23:26.000 --> 00:23:28.000]  信我的人就如經上所說
[00:23:28.000 --> 00:23:30.000]  從他腹中要流出
[00:23:30.000 --> 00:23:31.000]  活水的江河來
[00:23:31.000 --> 00:23:32.000]  裡面是一個眾數
[00:23:32.000 --> 00:23:34.000]  所以都是兩條河
[00:23:34.000 --> 00:23:36.000]  不是一條河
[00:23:36.000 --> 00:23:38.000]  然後下一個
[00:23:38.000 --> 00:23:40.000]  如果你看到這幅圖
[00:23:40.000 --> 00:23:41.000]  就更加明白情況
[00:23:41.000 --> 00:23:45.000]  這幅是古代近東的圖畫
[00:23:45.000 --> 00:23:46.000]  你看到什麼
[00:23:46.000 --> 00:23:50.000]  就是人拿著水瓶
[00:23:50.000 --> 00:23:51.000]  是怎麼流出來的
[00:23:51.000 --> 00:23:55.000]  是兩邊流出來的
[00:23:55.000 --> 00:23:57.000]  所以說這個情況
[00:23:57.000 --> 00:23:59.000]  從聖殿流出
[00:23:59.000 --> 00:24:01.000]  就像這個
[00:24:01.000 --> 00:24:04.000]  向東面流向西面
[00:24:04.000 --> 00:24:05.000]  意思是什麼
[00:24:05.000 --> 00:24:10.000]  就是整個世界都因此被充滿
[00:24:10.000 --> 00:24:12.000]  東到西
[00:24:12.000 --> 00:24:15.000]  全地都被這個生命的活水
[00:24:15.000 --> 00:24:19.000]  完完全全的充滿
[00:24:19.000 --> 00:24:22.000]  這個就是整個意象的意思
[00:24:22.000 --> 00:24:24.000]  從聖殿裏面
[00:24:24.000 --> 00:24:27.000]  那個寶藏下面流出來的生命活水
[00:24:27.000 --> 00:24:29.000]  這個生命水要向外湧流
[00:24:29.000 --> 00:24:31.000]  流到世界上每一個地方
[00:24:31.000 --> 00:24:33.000]  更新這個世界
[00:24:33.000 --> 00:24:37.000]  其實每一個地方都能夠充滿生命的盼望
[00:24:37.000 --> 00:24:41.000]  復興所有的萬民
[00:24:41.000 --> 00:24:43.000]  所以說這段經文是一段很flow出的經文
[00:24:43.000 --> 00:24:45.000]  一段很flow的經文
[00:24:45.000 --> 00:24:49.000]  你問那個聖殿水怎麼算
[00:24:49.000 --> 00:24:51.000]  怎麼搞好
[00:24:51.000 --> 00:24:53.000]  聖殿的水怎麼算
[00:24:53.000 --> 00:24:55.000]  對不起
[00:24:55.000 --> 00:24:56.000]  你不要這麼掃興
[00:24:56.000 --> 00:24:59.000]  這個從來都不是聖經關心的事情
[00:24:59.000 --> 00:25:02.000]  甚至有說聖殿的存在
[00:25:02.000 --> 00:25:06.000]  只不過是一個上帝復興萬物的方式
[00:25:06.000 --> 00:25:08.000]  聖殿所謂是神聖
[00:25:08.000 --> 00:25:11.000]  只不過他本身不是有多神聖
[00:25:11.000 --> 00:25:15.000]  門有多高 殿有多闊
[00:25:15.000 --> 00:25:17.000]  聖殿的神聖
[00:25:17.000 --> 00:25:23.000]  是因為他成為了耶和華上帝根深蒂固的源頭
[00:25:23.000 --> 00:25:28.000]  這個就是以色列的書所講的內容
[00:25:28.000 --> 00:25:36.000]  今天我很想用這段經文跟大家講一下成為我們flow church的經文
[00:25:36.000 --> 00:25:39.000]  我想每一個flow church的頂尖妹都很想
[00:25:39.000 --> 00:25:41.000]  都要思考這段經文
[00:25:41.000 --> 00:25:45.000]  想想我們flow church作為教會的意義
[00:25:45.000 --> 00:25:48.000]  在這個時實越來越緊張的年代
[00:25:48.000 --> 00:25:51.000]  大家都戴著口罩
[00:25:51.000 --> 00:25:54.000]  連聚會都很艱難的年代
[00:25:54.000 --> 00:25:58.000]  讓我們認真重新思考一個很簡單的問題
[00:25:58.000 --> 00:26:03.000]  為什麼教會 為什麼有教會
[00:26:03.000 --> 00:26:06.000]  為什麼要有教會
[00:26:06.000 --> 00:26:09.000]  我不是問為什麼要有聚會
[00:26:09.000 --> 00:26:11.000]  而是問為什麼要有教會
[00:26:11.000 --> 00:26:14.000]  為什麼香港要有教會
[00:26:14.000 --> 00:26:16.000]  為什麼你去到外國要有一間教會
[00:26:16.000 --> 00:26:19.000]  教會為了什麼而存在
[00:26:19.000 --> 00:26:25.000]  教會只不過是耶穌升天和在來之間
[00:26:25.000 --> 00:26:30.000]  一個卑微短暫帶著使命的存在
[00:26:30.000 --> 00:26:33.000]  教會是見證耶穌基督的群體
[00:26:33.000 --> 00:26:37.000]  教會是承載上帝榮耀福音的群體
[00:26:37.000 --> 00:26:41.000]  教會是上帝在地上全陽盼望的群體
[00:26:41.000 --> 00:26:45.000]  這個是我們存在的原因
[00:26:45.000 --> 00:26:48.000]  因此可以這樣說
[00:26:48.000 --> 00:26:52.000]  教會也不是為了牧羊而存在的
[00:26:52.000 --> 00:26:53.000]  牧羊很重要
[00:26:53.000 --> 00:26:57.000]  當然牧羊是我們作為牧者一個很重要的關懷
[00:26:57.000 --> 00:27:00.000]  但這不是教會存在的目的
[00:27:00.000 --> 00:27:03.000]  如果教會的存在是為了牧羊基督徒的話
[00:27:03.000 --> 00:27:05.000]  這是一個很嚴重的事情
[00:27:05.000 --> 00:27:08.000]  教會的使命不是牧羊基督徒
[00:27:08.000 --> 00:27:10.000]  因為這群被牧羊的人
[00:27:10.000 --> 00:27:11.000]  他們本身 這些基督徒
[00:27:11.000 --> 00:27:14.000]  都有世界上的使命
[00:27:14.000 --> 00:27:17.000]  教會不是為了自己人而存在
[00:27:17.000 --> 00:27:22.000]  教會也不是為了思念自己單單的生存
[00:27:22.000 --> 00:27:25.000]  當然現在有海量的信徒
[00:27:25.000 --> 00:27:28.000]  在外面很多需要牧羊
[00:27:28.000 --> 00:27:33.000]  香港有幾百間堂會面對著堂敲崇拜的問題
[00:27:33.000 --> 00:27:38.000]  但這也不是我們最大最終極的關懷
[00:27:38.000 --> 00:27:42.000]  這不是我們教會存在的原因
[00:27:42.000 --> 00:27:47.000]  剛才也提到 剛剛過去的星期三
[00:27:47.000 --> 00:27:51.000]  1月19日是Full Church三週年
[00:27:51.000 --> 00:27:56.000]  這是我當日自己拍的獨家照片
[00:27:56.000 --> 00:27:59.000]  當日崇拜的照片
[00:27:59.000 --> 00:28:02.000]  我突然想起
[00:28:02.000 --> 00:28:06.000]  今天是1月19日 Full Church三年了
[00:28:06.000 --> 00:28:09.000]  不如我們發個帖文吧
[00:28:09.000 --> 00:28:11.000]  吃個餃子慶祝吧
[00:28:11.000 --> 00:28:16.000]  三年前我們在石叫密神教會第一次崇拜
[00:28:16.000 --> 00:28:19.000]  焦聚一群離開教會的弟兄姊妹
[00:28:19.000 --> 00:28:21.000]  再一次聚在一起
[00:28:21.000 --> 00:28:25.000]  成為一間耶穌基督的教會
[00:28:25.000 --> 00:28:30.000]  但如果Full Church是一間耶穌基督的教會
[00:28:30.000 --> 00:28:35.000]  Full Church就不能純粹以焦聚基督徒而存在
[00:28:35.000 --> 00:28:38.000]  這只是教會的第一步
[00:28:38.000 --> 00:28:43.000]  教會也不可以純粹為了牧羊而存在
[00:28:43.000 --> 00:28:47.000]  因為牧羊只是教會的第二步
[00:28:47.000 --> 00:28:50.000]  教會終極的一步
[00:28:50.000 --> 00:28:52.000]  永遠都不是在教會的內部
[00:28:52.000 --> 00:28:55.000]  而是在教會的外面
[00:28:55.000 --> 00:28:59.000]  如果Full Church只是一間耶穌基督的真正教會
[00:28:59.000 --> 00:29:02.000]  Full Church就不能夠想太多自己
[00:29:02.000 --> 00:29:10.000]  (教育局局長)
[00:29:10.000 --> 00:29:17.000]  剛才一班同工開始思考計劃B
[00:29:17.000 --> 00:29:23.000]  大半年很多的神學院機構教會都會思考計劃B、C、D
[00:29:23.000 --> 00:29:26.000]  如果香港有什麼東角豆腐
[00:29:26.000 --> 00:29:27.000]  我們可以怎樣?
[00:29:27.000 --> 00:29:30.000]  去到DEFCON5的時候教會可以怎樣?
[00:29:30.000 --> 00:29:32.000]  需要找路包嗎?
[00:29:32.000 --> 00:29:34.000]  需要一個離岸戶口嗎?
[00:29:34.000 --> 00:29:36.000]  需要預備一個海外基地嗎?
[00:29:36.000 --> 00:29:41.000]  最後我們的決定是
[00:29:41.000 --> 00:29:44.000]  我們沒有計劃B
[00:29:44.000 --> 00:29:47.000]  不刻意去思考計劃B
[00:29:47.000 --> 00:29:52.000]  不刻意去做某些事去保住Full Church
[00:29:52.000 --> 00:29:55.000]  我們不保
[00:29:55.000 --> 00:29:58.000]  與其刻意去做某些事
[00:29:58.000 --> 00:30:00.000]  不做某些事
[00:30:00.000 --> 00:30:03.000]  從而減低自己死亡的機會
[00:30:03.000 --> 00:30:06.000]  或者提高自己生還的可能
[00:30:06.000 --> 00:30:10.000]  與其刻意去延續自己的壽命
[00:30:10.000 --> 00:30:13.000]  倒不如無限復活
[00:30:13.000 --> 00:30:15.000]  死完又死
[00:30:15.000 --> 00:30:18.000]  結業之後又重聚
[00:30:18.000 --> 00:30:22.000]  這樣是更加有意思
[00:30:22.000 --> 00:30:24.000]  你保住它
[00:30:24.000 --> 00:30:27.000]  嘗試去減低它死亡的機會
[00:30:27.000 --> 00:30:29.000]  可能不是它
[00:30:29.000 --> 00:30:32.000]  這不是水特性嗎?
[00:30:32.000 --> 00:30:35.000]  你可以打破水瓶
[00:30:35.000 --> 00:30:37.000]  你可以截斷江河
[00:30:37.000 --> 00:30:38.000]  你可以凍結它
[00:30:38.000 --> 00:30:40.000]  你可以蒸發它
[00:30:40.000 --> 00:30:45.000]  但你不能完完全全地消滅水
[00:30:45.000 --> 00:30:48.000]  Full Church沒有了
[00:30:48.000 --> 00:30:51.000]  我們這班人仍然是水
[00:30:51.000 --> 00:30:55.000]  隨時隨地再結集
[00:30:55.000 --> 00:30:58.000]  再焦聚
[00:30:58.000 --> 00:31:01.000]  《耳塞傑書》告訴我們
[00:31:01.000 --> 00:31:05.000]  人子啊!你看見了嗎?
[00:31:05.000 --> 00:31:10.000]  頂曉門你們的眼光放在哪裏?
[00:31:10.000 --> 00:31:12.000]  時勢越艱難
[00:31:12.000 --> 00:31:16.000]  越是要將眼光放在外面
[00:31:16.000 --> 00:31:20.000]  越不能將眼光放在自己那裏
[00:31:20.000 --> 00:31:23.000]  當你只看著自己的生存
[00:31:23.000 --> 00:31:28.000]  想想自己如何生存崇拜的時候
[00:31:28.000 --> 00:31:33.000]  教會失去了我們自己
[00:31:33.000 --> 00:31:38.000]  這段時間我在學電單車
[00:31:38.000 --> 00:31:45.000]  電單車要考車路八字
[00:31:45.000 --> 00:31:46.000]  打U-Turn
[00:31:46.000 --> 00:31:50.000]  一轉就很容易撞車
[00:31:50.000 --> 00:31:52.000]  其實都有點難
[00:31:52.000 --> 00:31:54.000]  師傅教我們
[00:31:54.000 --> 00:31:56.000]  當轉急彎時
[00:31:56.000 --> 00:31:58.000]  首先要放鬆
[00:31:58.000 --> 00:32:02.000]  相對夾緊座位
[00:32:02.000 --> 00:32:04.000]  最重要的是
[00:32:04.000 --> 00:32:11.000]  眼不能看著自己前面的車
[00:32:11.000 --> 00:32:15.000]  眼要嘗試看遠一點
[00:32:15.000 --> 00:32:17.000]  看出一點
[00:32:17.000 --> 00:32:20.000]  看出彎後的地方
[00:32:20.000 --> 00:32:23.000]  然後給多一點油
[00:32:23.000 --> 00:32:26.000]  就能過了
[00:32:26.000 --> 00:32:27.000]  真的
[00:32:27.000 --> 00:32:30.000]  你要憑信心不要看著自己的車
[00:32:30.000 --> 00:32:36.000]  看一個和你的車沒有關係的地方
[00:32:36.000 --> 00:32:39.000]  這樣走過去
[00:32:39.000 --> 00:32:41.000]  同一道理
[00:32:41.000 --> 00:32:45.000]  面對著一個風高浪急的年代
[00:32:45.000 --> 00:32:48.000]  你要轉的彎越急
[00:32:48.000 --> 00:32:51.000]  你的眼睛就越不能看著自己
[00:32:51.000 --> 00:32:54.000]  你要憑信心看遠一點
[00:32:54.000 --> 00:32:56.000]  看闊一點
[00:32:56.000 --> 00:33:01.000]  看外面的需要
[00:33:01.000 --> 00:33:05.000]  當你只看著自己的需要
[00:33:05.000 --> 00:33:09.000]  看著自己教會能不能生存的時候
[00:33:09.000 --> 00:33:12.000]  你就要派車了
[00:33:12.000 --> 00:33:16.000]  如果Full Church的Full字有一個方向
[00:33:16.000 --> 00:33:19.000]  這個Flow必定是Outflow
[00:33:19.000 --> 00:33:21.000]  Flow出去
[00:33:21.000 --> 00:33:26.000]  讓我讀出三周年那段文字
[00:33:26.000 --> 00:33:28.000]  我們一起共勉
[00:33:28.000 --> 00:33:30.000]  三年前星期六
[00:33:30.000 --> 00:33:32.000]  我們懷著戰經的心情
[00:33:32.000 --> 00:33:34.000]  在實踐尾神智會的禮堂
[00:33:34.000 --> 00:33:36.000]  開始了第一次留堂崇拜
[00:33:36.000 --> 00:33:38.000]  從此以後
[00:33:38.000 --> 00:33:39.000]  每逢星期六晚
[00:33:39.000 --> 00:33:40.000]  我們帶著歡笑
[00:33:40.000 --> 00:33:43.000]  帶著眼淚一起結集
[00:33:43.000 --> 00:33:45.000]  從實踐尾到Occident
[00:33:45.000 --> 00:33:47.000]  從Facebook到YouTube
[00:33:47.000 --> 00:33:50.000]  從反修例運動到全球疫情
[00:33:50.000 --> 00:33:53.000]  從認識到再度別
[00:33:53.000 --> 00:33:55.000]  我們一直堅持著
[00:33:55.000 --> 00:33:58.000]  成為上帝的流動群體
[00:33:58.000 --> 00:33:59.000]  這三年
[00:33:59.000 --> 00:34:01.000]  生命一直在湧流
[00:34:01.000 --> 00:34:03.000]  頂智妹
[00:34:03.000 --> 00:34:06.000]  生命要繼續湧流
[00:34:06.000 --> 00:34:08.000]  我請你禱告
[00:34:08.000 --> 00:34:12.000]  再次求你建立我們教會
[00:34:12.000 --> 00:34:16.000]  讓我們一群整個Fold Church群體
[00:34:16.000 --> 00:34:18.000]  都懂得在這個時候
[00:34:18.000 --> 00:34:21.000]  我們要將眼光望得闊
[00:34:21.000 --> 00:34:22.000]  望得遠
[00:34:22.000 --> 00:34:25.000]  我們不求我們Fold Church的生存
[00:34:25.000 --> 00:34:28.000]  單單求我們盡上我們時代的使命
[00:34:28.000 --> 00:34:33.000]  讓我們在更加危急的時間裏
[00:34:33.000 --> 00:34:35.000]  我們要目標的不是
[00:34:35.000 --> 00:34:37.000]  怎樣去得到被牧養
[00:34:37.000 --> 00:34:40.000]  得到怎樣的能力去發展
[00:34:40.000 --> 00:34:41.000]  而是我們求尊你
[00:34:41.000 --> 00:34:42.000]  繼續使用我們
[00:34:42.000 --> 00:34:45.000]  讓我們成為這個世界的祝福
[00:34:45.000 --> 00:34:47.000]  讓我們成為在這個年代裏
[00:34:47.000 --> 00:34:49.000]  傳播盼望群體
[00:34:49.000 --> 00:34:51.000]  讓福音的好處
[00:34:51.000 --> 00:34:54.000]  讓生命的關懷和愛
[00:34:54.000 --> 00:34:56.000]  仍然藉著我們這個群體
[00:34:56.000 --> 00:34:58.000]  來去發放出去
[00:34:58.000 --> 00:35:01.000]  這是你呼召我們成為教會的使命
[00:35:01.000 --> 00:35:03.000]  讓我們一群頂智妹
[00:35:03.000 --> 00:35:04.000]  能夠可以記得
[00:35:04.000 --> 00:35:06.000]  怎樣在這個年代裏
[00:35:06.000 --> 00:35:08.000]  繼續成為你時代的見證
[00:35:08.000 --> 00:35:09.000]  奉尊命求
[00:35:09.000 --> 00:35:11.000]  謝謝 阿們

