
[00:00:00.000 --> 00:00:06.580]  各位靈性姐妹晚安,歡迎大家來到神學百科第三季第六講
[00:21:03.000 --> 00:21:04.000]  你會怎麼做
[00:21:04.000 --> 00:21:06.000]  你就會去祈禱
[00:21:06.000 --> 00:21:09.000]  但如果小朋友患癌症
[00:21:09.000 --> 00:21:10.000]  如果父母患癌症
[00:21:10.000 --> 00:21:11.000]  你會怎麼做
[00:21:11.000 --> 00:21:13.000]  你就不會去祈禱
[00:21:13.000 --> 00:21:14.000]  你會祈禱
[00:21:14.000 --> 00:21:16.000]  更加會跟他們一起去看醫生
[00:21:16.000 --> 00:21:17.000]  會有很多的行動
[00:21:17.000 --> 00:21:19.000]  所以行動和禱告
[00:21:19.000 --> 00:21:22.000]  一向都不是兩個矛盾的事情
[00:21:22.000 --> 00:21:23.000]  對立的事情
[00:21:23.000 --> 00:21:26.000]  我們很重視禱告
[00:21:26.000 --> 00:21:29.000]  但這樣不代表我們不重視行動
[00:21:29.000 --> 00:21:31.000]  所以你們留堂的頂尖妹
[00:21:31.000 --> 00:21:33.000]  有一樣東西我們在宿命上要清楚
[00:21:33.000 --> 00:21:36.000]  行動是重要的
[00:21:36.000 --> 00:21:42.000]  我們不要覺得行動和禱告是相違背的事情
[00:21:42.000 --> 00:21:46.000]  甚至我們整個的行動
[00:21:46.000 --> 00:21:50.000]  其實就是一個祈禱的禱告
[00:21:50.000 --> 00:21:54.000]  我自己可能知道我的博士論文是做禱告神學的
[00:21:54.000 --> 00:21:59.000]  所以其實禱告不單單是一個一個兩個說出來的禱文
[00:21:59.000 --> 00:22:02.000]  而是整個祈禱的生命
[00:22:02.000 --> 00:22:06.000]  我們是以一種倚靠上帝的態度
[00:22:06.000 --> 00:22:08.000]  成為一個禱告來行動
[00:22:08.000 --> 00:22:13.000]  所以我們很重視行動
[00:22:13.000 --> 00:22:17.000]  其實這不是一個誤經前的說法
[00:22:17.000 --> 00:22:22.000]  行動正正和禱告是同一件事
[00:22:22.000 --> 00:22:26.000]  第二,我和大家去解釋的矛盾
[00:22:26.000 --> 00:22:28.000]  就是等待與行動
[00:22:28.000 --> 00:22:33.000]  有時候我們究竟是誰比較屬靈呢?
[00:22:33.000 --> 00:22:40.000]  應該是等候上帝還是去行動呢?
[00:22:40.000 --> 00:22:43.000]  做事還是不做事呢?
[00:22:43.000 --> 00:22:47.000]  我們幾年前經常都說一句
[00:22:47.000 --> 00:22:50.000]  難道不做事嗎?
[00:22:50.000 --> 00:22:54.000]  見到之前的政治氣氛
[00:22:54.000 --> 00:22:56.000]  我們覺得要行動
[00:22:56.000 --> 00:22:58.000]  做很多不同的行動
[00:22:58.000 --> 00:23:01.000]  我們不覺得只是在等待
[00:23:01.000 --> 00:23:04.000]  當然有些人覺得應該禱告
[00:23:04.000 --> 00:23:07.000]  或者應該等候上帝去行動
[00:23:07.000 --> 00:23:11.000]  這個類似的爭論其實在很多事情出現過
[00:23:11.000 --> 00:23:13.000]  在二戰的時候
[00:23:13.000 --> 00:23:19.000]  正正是美國討論參與二戰的時候
[00:23:19.000 --> 00:23:22.000]  珍珠港還沒有爆發之前的時候
[00:23:22.000 --> 00:23:25.000]  一群美國的基督徒討論這個問題
[00:23:25.000 --> 00:23:30.000]  究竟我們應不應該用行動去參與二戰
[00:23:30.000 --> 00:23:34.000]  有些人覺得不應該做事
[00:23:34.000 --> 00:23:37.000]  這個可能只是你聽過的
[00:23:37.000 --> 00:23:40.000]  Ralph Nebo和Richard Nebo之間的兄弟討論
[00:23:40.000 --> 00:23:42.000]  是利布爾兄弟
[00:23:42.000 --> 00:23:48.000]  兩個兄弟在報紙上寫文章討論這個話題
[00:23:48.000 --> 00:23:55.000]  其中一個文章的標題叫做
[00:23:55.000 --> 00:23:57.000]  The Grace of Doing Nothing
[00:23:57.000 --> 00:23:59.000]  就是不做事的因典
[00:23:59.000 --> 00:24:03.000]  弟弟覺得我們不應該去做事
[00:24:03.000 --> 00:24:06.000]  應該等待上帝去做事
[00:24:06.000 --> 00:24:10.000]  基督徒不做事是一個
[00:24:10.000 --> 00:24:12.000]  好像很懦弱
[00:24:12.000 --> 00:24:14.000]  好像什麼都不會做
[00:24:14.000 --> 00:24:16.000]  但是有一個更大的信心
[00:24:16.000 --> 00:24:23.000]  就是不要去參與戰爭犯罪
[00:24:23.000 --> 00:24:26.000]  甚至做戰爭這麼不好的事
[00:24:26.000 --> 00:24:28.000]  讓上帝去做
[00:24:28.000 --> 00:24:33.000]  哥哥就回答文章寫什麼
[00:24:33.000 --> 00:24:34.000]  Really doing nothing?
[00:24:34.000 --> 00:24:36.000]  就是不做事
[00:24:36.000 --> 00:24:40.000]  因為哥哥是一個現實主義者
[00:24:40.000 --> 00:24:41.000]  基督徒現實主義者
[00:24:41.000 --> 00:24:45.000]  他強調做事不代表不敬虔
[00:24:45.000 --> 00:24:49.000]  我們其實對於現實世界的現狀
[00:24:49.000 --> 00:24:52.000]  我們以行動來改變它
[00:24:52.000 --> 00:24:56.000]  我們想改變世界的行動
[00:24:56.000 --> 00:24:59.000]  其實不是去僭越上帝
[00:24:59.000 --> 00:25:02.000]  幾年前都有這樣的討論
[00:25:02.000 --> 00:25:06.000]  如果你有看過我以前網上的討論
[00:25:06.000 --> 00:25:07.000]  你都聽過
[00:25:07.000 --> 00:25:08.000]  不知道大家還記得嗎
[00:25:08.000 --> 00:25:10.000]  港式後派的討論
[00:25:10.000 --> 00:25:13.000]  那時候的黑律師就覺得不做事
[00:25:13.000 --> 00:25:16.000]  基督徒應該等上帝做事
[00:25:16.000 --> 00:25:18.000]  我們不應該立院做事
[00:25:18.000 --> 00:25:21.000]  那時候就說我們應該以行動改變世界
[00:25:21.000 --> 00:25:22.000]  所以我們經常都在討論
[00:25:22.000 --> 00:25:25.000]  究竟我們做事還是不做事
[00:25:25.000 --> 00:25:28.000]  行動還是等上帝做事
[00:25:28.000 --> 00:25:32.000]  其實同樣都是沒有直接矛盾
[00:25:32.000 --> 00:25:35.000]  有一個字叫做Hastening that way
[00:25:35.000 --> 00:25:40.000]  這個字其實來自於後書第三章經文
[00:25:40.000 --> 00:25:43.000]  切切仰望上帝的日子來到
[00:25:43.000 --> 00:25:46.000]  其實在原文裡就叫切切的等待上帝的日子
[00:25:46.000 --> 00:25:47.000]  意思是什麼呢
[00:25:47.000 --> 00:25:51.000]  比特說我們需要等待上帝的日子
[00:25:51.000 --> 00:25:53.000]  但他用了一個動詞
[00:25:53.000 --> 00:25:55.000]  就是你要切切等待
[00:25:55.000 --> 00:25:58.000]  就是你用一種很Hastening的態度
[00:25:58.000 --> 00:26:04.000]  你要很急速地去達成這件事
[00:26:04.000 --> 00:26:05.000]  就是要等待上帝
[00:26:05.000 --> 00:26:08.000]  所以我們知道上帝會做事
[00:26:08.000 --> 00:26:12.000]  但我們不是單單什麼都不做
[00:26:12.000 --> 00:26:16.000]  我們是以行動去回應這個世界
[00:26:16.000 --> 00:26:19.000]  但你知道上帝是會做事的
[00:26:19.000 --> 00:26:21.000]  所以好像很辯證
[00:26:21.000 --> 00:26:22.000]  好像很矛盾
[00:26:22.000 --> 00:26:26.000]  但意思就是說我們仍然不會放棄行動
[00:26:26.000 --> 00:26:28.000]  或者不會隨便放棄行動
[00:26:28.000 --> 00:26:31.000]  見到有事情發生我們去改變它
[00:26:31.000 --> 00:26:33.000]  或者嘗試改變它
[00:26:33.000 --> 00:26:36.000]  見到教會有些事情要行動
[00:26:36.000 --> 00:26:37.000]  我們就去行動
[00:26:37.000 --> 00:26:39.000]  這是我們會做的事
[00:26:39.000 --> 00:26:42.000]  但我們知道我們做什麼都好
[00:26:42.000 --> 00:26:46.000]  其實仍然是在等待上主的工作
[00:26:46.000 --> 00:26:47.000]  所以我想就是說
[00:26:47.000 --> 00:26:50.000]  行動就算我們願意等待也好
[00:26:50.000 --> 00:26:53.000]  我們其實不是消極等待
[00:26:53.000 --> 00:26:55.000]  我們是積極地等待上帝
[00:26:55.000 --> 00:26:59.000]  以各種行動方式等待上帝的工作
[00:26:59.000 --> 00:27:00.000]  所以我們今天就會
[00:27:00.000 --> 00:27:02.000]  第二個話題
[00:27:02.000 --> 00:27:06.000]  有關等候和行動之間的關係
[00:27:06.000 --> 00:27:09.000]  第三個就是演繹與理想
[00:27:09.000 --> 00:27:13.000]  我特意用了家駒
[00:27:13.000 --> 00:27:15.000]  大家可能認得他是家駒
[00:27:15.000 --> 00:27:20.000]  我這幾年都經常想這個課題
[00:27:20.000 --> 00:27:25.000]  我經常想家駒的《天空首歌》
[00:27:25.000 --> 00:27:28.000]  其中一句歌詞我覺得很有意思
[00:27:28.000 --> 00:27:32.000]  他說背棄了理想常都可以
[00:27:32.000 --> 00:27:35.000]  這個說話是什麼意思呢
[00:27:35.000 --> 00:27:38.000]  什麼叫背棄了理想常都可以呢
[00:27:38.000 --> 00:27:41.000]  意思大概就是說
[00:27:41.000 --> 00:27:43.000]  背棄了理想過得
[00:27:43.000 --> 00:27:45.000]  但我和你就不會背棄理想
[00:27:45.000 --> 00:27:48.000]  好像很高層次一樣
[00:27:48.000 --> 00:27:51.000]  但如果我們看回Beyond的故事
[00:27:51.000 --> 00:27:55.000]  其實Beyond正正是早期到中期
[00:27:55.000 --> 00:27:57.000]  應該說是後期
[00:27:57.000 --> 00:28:01.000]  經常被樂壇的人說他們什麼
[00:28:01.000 --> 00:28:03.000]  說他們商業化
[00:28:03.000 --> 00:28:05.000]  從地下樂隊走上來的時候
[00:28:05.000 --> 00:28:07.000]  唱《真的愛你》的時候
[00:28:07.000 --> 00:28:09.000]  他們很商業化
[00:28:09.000 --> 00:28:10.000]  我經常問他們
[00:28:10.000 --> 00:28:14.000]  有沒有人看過Beyond放暑假這套東西
[00:28:14.000 --> 00:28:17.000]  那時候無線在暑假有個中文節目
[00:28:17.000 --> 00:28:19.000]  是Beyond做的
[00:28:19.000 --> 00:28:20.000]  遊戲節目這樣玩
[00:28:20.000 --> 00:28:24.000]  所以那時候他們有很多的妥協
[00:28:24.000 --> 00:28:28.000]  放棄一點藝術風格的歌曲
[00:28:28.000 --> 00:28:32.000]  創作一些比較商業的大陸的歌曲
[00:28:32.000 --> 00:28:34.000]  我想說什麼呢
[00:28:34.000 --> 00:28:38.000]  其實當我們說實際的時候
[00:28:38.000 --> 00:28:44.000]  我們怎樣去理解這個理想呢
[00:28:44.000 --> 00:28:46.000]  我自己對我來說
[00:28:46.000 --> 00:28:48.000]  我自己侍奉裡面其中一句
[00:28:48.000 --> 00:28:52.000]  令我很大的提醒和很重要的一句話
[00:28:52.000 --> 00:28:56.000]  就是以前蘭嘉倫院長他退休的時候
[00:28:56.000 --> 00:28:59.000]  曾經在組會裡面說過一句
[00:28:59.000 --> 00:29:01.000]  我可以試著說
[00:29:01.000 --> 00:29:05.000]  我願意為了我的理想
[00:29:05.000 --> 00:29:08.000]  去放棄我一些的理想
[00:29:08.000 --> 00:29:10.000]  不知大家是否明白我的意思
[00:29:10.000 --> 00:29:14.000]  他說我願意實踐我的理想
[00:29:14.000 --> 00:29:18.000]  我願意去放棄我部分的理想
[00:29:18.000 --> 00:29:23.000]  意思就是說我們單單做一個理想主義者
[00:29:23.000 --> 00:29:26.000]  其實往往是我們這樣做
[00:29:26.000 --> 00:29:29.000]  我們想做一個很完美的理想主義
[00:29:29.000 --> 00:29:32.000]  但我為了實踐我的理想
[00:29:32.000 --> 00:29:35.000]  為了能夠行動實踐我的理想
[00:29:35.000 --> 00:29:38.000]  我願意去甘願放棄我的理想
[00:29:38.000 --> 00:29:43.000]  如果我單單100%追求我的理想
[00:29:43.000 --> 00:29:46.000]  我可能一點都實踐不了
[00:29:46.000 --> 00:29:48.000]  起碼劉唐就是這樣
[00:29:48.000 --> 00:29:52.000]  你要去實踐一件事是重要的
[00:29:52.000 --> 00:30:00.000]  從一個理想到一個真實實存的事情
[00:30:00.000 --> 00:30:03.000]  其實我們為了實踐它
[00:30:03.000 --> 00:30:05.000]  你可能要妥協
[00:30:05.000 --> 00:30:07.000]  你要去放棄某部分的理想
[00:30:07.000 --> 00:30:09.000]  所以我想我們的行動都是這樣
[00:30:09.000 --> 00:30:11.000]  Beyond也是這樣
[00:30:11.000 --> 00:30:14.000]  我想我們要做一個叫做什麼
[00:30:14.000 --> 00:30:16.000]  一個務實的理想主義者
[00:30:16.000 --> 00:30:19.000]  我們仍然帶著對上帝的理想
[00:30:19.000 --> 00:30:21.000]  但我們是務實的
[00:30:21.000 --> 00:30:25.000]  我們知道這個世界的實際情況
[00:30:25.000 --> 00:30:27.000]  我們為了實踐它
[00:30:27.000 --> 00:30:30.000]  幾年前開劉唐的時候
[00:30:30.000 --> 00:30:32.000]  其實很多人開教會
[00:30:32.000 --> 00:30:34.000]  當時面對教會的時候
[00:30:34.000 --> 00:30:37.000]  很多不同類型的新教會
[00:30:37.000 --> 00:30:42.000]  但真正能夠留下生存
[00:30:42.000 --> 00:30:44.000]  其實不是很多間會
[00:30:44.000 --> 00:30:48.000]  我想正正是我們重視行動
[00:30:48.000 --> 00:30:54.000]  能否真實地實踐那件事情
[00:30:54.000 --> 00:30:57.000]  單單空談理想是沒有用的
[00:30:57.000 --> 00:30:59.000]  單單吹一個口號
[00:30:59.000 --> 00:31:03.000]  一個很高的理想是每個人都懂的
[00:31:03.000 --> 00:31:08.000]  但真正實踐這件事是最重要的
[00:31:08.000 --> 00:31:12.000]  所以當然不是今天和大家講這個話題
[00:31:12.000 --> 00:31:14.000]  但我想教會也是一樣
[00:31:14.000 --> 00:31:18.000]  教會正正是一個真實的群體
[00:31:18.000 --> 00:31:24.000]  所以要真實地去面對一些很實際的事情
[00:31:24.000 --> 00:31:28.000]  我們空談一些理想
[00:31:28.000 --> 00:31:30.000]  教會應該怎樣
[00:31:30.000 --> 00:31:32.000]  大家都懂得說
[00:31:32.000 --> 00:31:34.000]  但真實地實踐出來
[00:31:34.000 --> 00:31:36.000]  是要很多很多細節和功夫
[00:31:36.000 --> 00:31:40.000]  最主要對我來說是這幾年學到的功課
[00:31:40.000 --> 00:31:43.000]  以前我是一個學者
[00:31:43.000 --> 00:31:45.000]  讀書的人
[00:31:45.000 --> 00:31:47.000]  讀書到實踐
[00:31:47.000 --> 00:31:49.000]  中間這幾年學到的就是這樣
[00:31:49.000 --> 00:31:52.000]  怎樣從一個想法到真實地實踐的教會
[00:31:52.000 --> 00:31:54.000]  正正就是行動
[00:31:54.000 --> 00:31:56.000]  是很重要的事情
[00:31:56.000 --> 00:31:59.000]  所以我們的行動
[00:31:59.000 --> 00:32:00.000]  總的來說
[00:32:00.000 --> 00:32:03.000]  正正是我們基督徒需要去理解
[00:32:03.000 --> 00:32:07.000]  我們的行動和上帝行動之間的關係
[00:32:07.000 --> 00:32:12.000]  你越接近做事房的事情
[00:32:12.000 --> 00:32:18.000]  你就越去學習和上帝同工
[00:32:18.000 --> 00:32:20.000]  你外面做事基本上也會
[00:32:20.000 --> 00:32:23.000]  你也會明白上帝會做事
[00:32:23.000 --> 00:32:25.000]  但所謂的牧者傳道人
[00:32:25.000 --> 00:32:28.000]  正正就是每天和上帝同工的人
[00:32:28.000 --> 00:32:29.000]  我剛才說
[00:32:29.000 --> 00:32:32.000]  講道是一個類似這樣的事情
[00:32:32.000 --> 00:32:34.000]  上帝說話
[00:32:34.000 --> 00:32:36.000]  但肯定是人的工作
[00:32:36.000 --> 00:32:38.000]  所以侍奉永遠都是
[00:32:38.000 --> 00:32:41.000]  你學習和上帝一起去做事
[00:32:41.000 --> 00:32:43.000]  你表面上是做很多事
[00:32:43.000 --> 00:32:45.000]  做一些自己要人為的事
[00:32:45.000 --> 00:32:46.000]  敬拜隊練習
[00:32:46.000 --> 00:32:47.000]  全部都是人為的事
[00:32:47.000 --> 00:32:49.000]  那首歌練了多少
[00:32:49.000 --> 00:32:50.000]  唱得好不好聽
[00:32:50.000 --> 00:32:52.000]  有沒有技巧
[00:32:52.000 --> 00:32:53.000]  全部都是人為的事
[00:32:53.000 --> 00:32:56.000]  但你要知道這些人為的背後
[00:32:56.000 --> 00:32:58.000]  仍然都是上帝的工作
[00:32:58.000 --> 00:33:03.000]  所以學習揣摩怎樣和上帝同工
[00:33:03.000 --> 00:33:05.000]  100%的人為
[00:33:05.000 --> 00:33:07.000]  100%的上帝工作
[00:33:07.000 --> 00:33:11.000]  正正就是我們今天要學習的事情
[00:33:11.000 --> 00:33:15.000]  所以我想大家或多或少地
[00:33:15.000 --> 00:33:18.000]  正正都是面對這些事
[00:33:18.000 --> 00:33:19.000]  作為基督徒
[00:33:19.000 --> 00:33:21.000]  我們面對著那個理念
[00:33:21.000 --> 00:33:23.000]  面對著真實的實踐
[00:33:23.000 --> 00:33:25.000]  面對著人的工作
[00:33:25.000 --> 00:33:26.000]  我經常說
[00:33:26.000 --> 00:33:27.000]  當你越回教會越久
[00:33:27.000 --> 00:33:30.000]  你會發覺全部都是很人為的
[00:33:30.000 --> 00:33:32.000]  你以前會覺得
[00:33:32.000 --> 00:33:35.000]  教會是一個神聖的地方
[00:33:35.000 --> 00:33:38.000]  但後面很多都是人為的事
[00:33:38.000 --> 00:33:39.000]  師班、敬拜隊
[00:33:39.000 --> 00:33:42.000]  只是一群喜歡唱歌的人
[00:33:42.000 --> 00:33:44.000]  短孫
[00:33:44.000 --> 00:33:46.000]  那群基督徒去旅行
[00:33:46.000 --> 00:33:47.000]  可以這樣看
[00:33:47.000 --> 00:33:49.000]  很人為地看整件事
[00:33:49.000 --> 00:33:52.000]  教會奉獻都是沒存有出糧
[00:33:52.000 --> 00:33:55.000]  很人為地看全部事情
[00:33:55.000 --> 00:34:00.000]  但當你過分地去看為人為的事
[00:34:00.000 --> 00:34:03.000]  你就失去了上帝工作的眼界
[00:34:03.000 --> 00:34:04.000]  同時你也不能太天真地覺得
[00:34:04.000 --> 00:34:06.000]  這就是上帝的事
[00:34:06.000 --> 00:34:09.000]  流唐全部都是神的工作
[00:34:09.000 --> 00:34:10.000]  圓、對的
[00:34:10.000 --> 00:34:12.000]  但很多都是人的工作
[00:34:12.000 --> 00:34:14.000]  你不會太難以覺得
[00:34:14.000 --> 00:34:16.000]  全部都是人不用做事
[00:34:16.000 --> 00:34:19.000]  所以學習去明白
[00:34:19.000 --> 00:34:23.000]  人工作和神的工作之間
[00:34:23.000 --> 00:34:25.000]  那種張力
[00:34:25.000 --> 00:34:27.000]  那種配搭
[00:34:27.000 --> 00:34:30.000]  正是我們基督徒需要去明白的
[00:34:30.000 --> 00:34:32.000]  希望在這八課裏面
[00:34:32.000 --> 00:34:33.000]  其中一課行動
[00:34:33.000 --> 00:34:35.000]  讓大家可以明白
[00:34:35.000 --> 00:34:38.000]  人的行動的位置
[00:34:38.000 --> 00:34:40.000]  我們高舉行動
[00:34:40.000 --> 00:34:42.000]  但正正是因為我們知道
[00:34:42.000 --> 00:34:44.000]  我們知道上帝的工作
[00:34:44.000 --> 00:34:47.000]  所以我們不怕高舉人的行動
[00:34:47.000 --> 00:34:49.000]  所以不是靠行為
[00:34:49.000 --> 00:34:51.000]  這句話我們要明白
[00:34:51.000 --> 00:34:53.000]  這句話是針對於什麼?
[00:34:53.000 --> 00:34:55.000]  就是在救恩裏面說
[00:34:55.000 --> 00:34:57.000]  我們和神的關係
[00:34:57.000 --> 00:35:00.000]  全部都是一種行動的東西
[00:35:00.000 --> 00:35:04.000]  所以我們最後有三點應用
[00:35:04.000 --> 00:35:10.000]  行動的相反
[00:35:10.000 --> 00:35:12.000]  正正就是一種罪
[00:35:12.000 --> 00:35:15.000]  我們說其中一個
[00:35:15.000 --> 00:35:17.000]  如果說分罪
[00:35:17.000 --> 00:35:19.000]  一個最基本的罪
[00:35:19.000 --> 00:35:21.000]  其中一個就是驕傲
[00:35:21.000 --> 00:35:23.000]  另一個就是頹度
[00:35:23.000 --> 00:35:25.000]  簡單來說就是懶惰
[00:35:25.000 --> 00:35:27.000]  如果你看其中一個罪
[00:35:27.000 --> 00:35:29.000]  就是頹度
[00:35:29.000 --> 00:35:31.000]  懶惰是罪
[00:35:31.000 --> 00:35:33.000]  懶惰當然不是說你不讀書
[00:35:33.000 --> 00:35:35.000]  或者去偷懶
[00:35:35.000 --> 00:35:37.000]  而是懶惰根本就是一種
[00:35:37.000 --> 00:35:41.000]  對於上帝工作的沒有回應
[00:35:41.000 --> 00:35:43.000]  所以他所說的
[00:35:43.000 --> 00:35:45.000]  不單單你不做事
[00:35:45.000 --> 00:35:46.000]  更加重要的是
[00:35:46.000 --> 00:35:49.000]  你是對於上帝的事情
[00:35:49.000 --> 00:35:52.000]  你是沒有反應
[00:35:52.000 --> 00:35:56.000]  當你不回應上帝
[00:35:56.000 --> 00:35:58.000]  或者是你應該做的事
[00:35:58.000 --> 00:35:59.000]  你不做
[00:35:59.000 --> 00:36:01.000]  其實正正就是一種罪
[00:36:01.000 --> 00:36:02.000]  我們有一個說法叫做
[00:36:02.000 --> 00:36:05.000]  罪有分
[00:36:05.000 --> 00:36:08.000]  你做了一些事就叫犯奸淫
[00:36:08.000 --> 00:36:09.000]  你殺人是罪
[00:36:09.000 --> 00:36:11.000]  但你不做事
[00:36:11.000 --> 00:36:13.000]  其實也是罪
[00:36:13.000 --> 00:36:15.000]  一些事你應該要做
[00:36:15.000 --> 00:36:16.000]  但你沒有做
[00:36:16.000 --> 00:36:18.000]  其實這正正就是罪
[00:36:18.000 --> 00:36:19.000]  所以我們其中一個
[00:36:19.000 --> 00:36:20.000]  很根本的罪就是這件事
[00:36:20.000 --> 00:36:22.000]  我們沒有行動
[00:36:22.000 --> 00:36:25.000]  很多事情我們應該要做
[00:36:25.000 --> 00:36:27.000]  應該實現
[00:36:27.000 --> 00:36:29.000]  當你沒有實現
[00:36:29.000 --> 00:36:31.000]  沒有將事情變成事實
[00:36:31.000 --> 00:36:33.000]  這正正就是一種罪
[00:36:33.000 --> 00:36:34.000]  太多
[00:36:34.000 --> 00:36:36.000]  所以值得我們去想
[00:36:36.000 --> 00:36:40.000]  你有沒有犯罪
[00:36:40.000 --> 00:36:43.000]  這個罪是一個挺陌生的東西
[00:36:43.000 --> 00:36:45.000]  任何一件事
[00:36:45.000 --> 00:36:48.000]  你在家裡的關係
[00:36:48.000 --> 00:36:51.000]  你在工作裡
[00:36:51.000 --> 00:36:52.000]  偷懶是罪
[00:36:52.000 --> 00:36:54.000]  特別是在和神的關係裡
[00:36:54.000 --> 00:36:57.000]  你和上帝的事裡
[00:36:57.000 --> 00:37:00.000]  你有沒有沒有做事
[00:37:00.000 --> 00:37:04.000]  你有沒有回應上帝要你做的事
[00:37:04.000 --> 00:37:06.000]  這正正是最根本的
[00:37:06.000 --> 00:37:07.000]  值得我們去問的問題
[00:37:07.000 --> 00:37:09.000]  所以行動
[00:37:09.000 --> 00:37:10.000]  意味著我們值得去想
[00:37:10.000 --> 00:37:14.000]  我們是不是一個這樣的問題
[00:37:14.000 --> 00:37:17.000]  第二個其實就是愛
[00:37:17.000 --> 00:37:20.000]  其實愛本身就是一個
[00:37:20.000 --> 00:37:25.000]  我們基督徒行動的最根本
[00:37:25.000 --> 00:37:29.000]  當我們在說愛的時候
[00:37:29.000 --> 00:37:33.000]  愛本身肯定是一種行動
[00:37:33.000 --> 00:37:37.000]  沒有一種的愛是沒有行動的
[00:37:37.000 --> 00:37:38.000]  你說你孝順
[00:37:38.000 --> 00:37:39.000]  只有一個港字
[00:37:39.000 --> 00:37:41.000]  你又不和你爸媽喝茶
[00:37:41.000 --> 00:37:43.000]  愛是一種行動
[00:37:43.000 --> 00:37:45.000]  甚至愛是我們基督徒
[00:37:45.000 --> 00:37:47.000]  任何行動的根本
[00:37:47.000 --> 00:37:51.000]  我們願意有反應
[00:37:51.000 --> 00:37:55.000]  你願意去理會一個人
[00:37:55.000 --> 00:37:57.000]  本身就是一種行動
[00:37:57.000 --> 00:37:59.000]  上帝很愛我們
[00:37:59.000 --> 00:38:02.000]  因為他願意和我們說話
[00:38:02.000 --> 00:38:04.000]  去啟示給我們
[00:38:04.000 --> 00:38:06.000]  所以你愛一個人
[00:38:06.000 --> 00:38:08.000]  最基本就是一種行動
[00:38:08.000 --> 00:38:11.000]  行動最根本就是一種愛的表達
[00:38:11.000 --> 00:38:13.000]  所以當我們說愛的時候
[00:38:13.000 --> 00:38:14.000]  或者說行動的時候
[00:38:14.000 --> 00:38:16.000]  我們行動任何行動
[00:38:16.000 --> 00:38:20.000]  最基本的狀態就是愛
[00:38:20.000 --> 00:38:21.000]  所以我經常說
[00:38:21.000 --> 00:38:24.000]  愛的相反不是恨
[00:38:24.000 --> 00:38:25.000]  而是indifference
[00:38:25.000 --> 00:38:27.000]  而是冷漠
[00:38:27.000 --> 00:38:31.000]  當你來讓自己
[00:38:31.000 --> 00:38:33.000]  對於世界任何事情
[00:38:33.000 --> 00:38:37.000]  你再沒有那種任何的感覺
[00:38:37.000 --> 00:38:38.000]  恨惡
[00:38:38.000 --> 00:38:40.000]  這就是indifference
[00:38:40.000 --> 00:38:42.000]  已經是絕望的狀態
[00:38:42.000 --> 00:38:45.000]  當我們願意去愛人的時候
[00:38:45.000 --> 00:38:47.000]  最少就是行動
[00:38:47.000 --> 00:38:48.000]  回應
[00:38:48.000 --> 00:38:51.000]  或者任何方式的行動都是這樣
[00:38:51.000 --> 00:38:55.000]  所以當我們說行動的時候
[00:38:55.000 --> 00:38:57.000]  正是我們愛的關係
[00:38:57.000 --> 00:39:00.000]  最後也說說actionable
[00:39:00.000 --> 00:39:02.000]  所以為什麼我們留堂
[00:39:02.000 --> 00:39:05.000]  想說action
[00:39:05.000 --> 00:39:07.000]  為什麼叫actionable
[00:39:07.000 --> 00:39:08.000]  當然是因為押韻
[00:39:08.000 --> 00:39:10.000]  actionable, spiritual, follow
[00:39:10.000 --> 00:39:12.000]  但我想其實也挺有意思的
[00:39:12.000 --> 00:39:15.000]  因為任何可以行動的東西
[00:39:15.000 --> 00:39:17.000]  你就去行動
[00:39:17.000 --> 00:39:18.000]  actionable
[00:39:18.000 --> 00:39:20.000]  所以當我們去想actionable
[00:39:20.000 --> 00:39:23.000]  不是單單傳統的侍奉
[00:39:23.000 --> 00:39:25.000]  不是叫你做事
[00:39:25.000 --> 00:39:26.000]  我們剛才說
[00:39:26.000 --> 00:39:28.000]  其中一個很大的trap是什麼
[00:39:28.000 --> 00:39:31.000]  就是我們將做事行動
[00:39:31.000 --> 00:39:32.000]  那個行動
[00:39:32.000 --> 00:39:34.000]  就是叫你侍奉做事
[00:39:34.000 --> 00:39:37.000]  就變成了純生命的理解
[00:39:37.000 --> 00:39:38.000]  原來信仰只有做自己
[00:39:38.000 --> 00:39:41.000]  信仰也等同於上班工作
[00:39:41.000 --> 00:39:42.000]  其實不是這樣
[00:39:42.000 --> 00:39:46.000]  但是我們嘗試回應侍奉官
[00:39:46.000 --> 00:39:48.000]  所謂的做事
[00:39:48.000 --> 00:39:50.000]  不是一些純粹
[00:39:50.000 --> 00:39:52.000]  所謂的做事
[00:39:52.000 --> 00:39:55.000]  而是任何可以行動的東西
[00:39:55.000 --> 00:39:56.000]  我們關乎什麼
[00:39:56.000 --> 00:39:58.000]  關乎actualize
[00:39:58.000 --> 00:40:02.000]  讓一些理想能夠被實現出來
[00:40:02.000 --> 00:40:06.000]  讓你的愛可以成為具體的呈現
[00:40:06.000 --> 00:40:09.000]  這正是我們actionable的宗旨
[00:40:09.000 --> 00:40:11.000]  不是純粹叫你做事這麼簡單
[00:40:11.000 --> 00:40:13.000]  而是做事背後
[00:40:13.000 --> 00:40:16.000]  正正是關乎一些理想的
[00:40:16.000 --> 00:40:17.000]  我想我留堂的時候
[00:40:17.000 --> 00:40:18.000]  我們會說理想
[00:40:18.000 --> 00:40:20.000]  我特別講理想人
