
[00:00:00.000 --> 00:00:04.000]  剛才敬拜完之後 心裏面頗掛念的是
[00:20:18.000 --> 00:20:21.000]  有人說是死去的先知其中一個
[00:20:21.000 --> 00:20:24.000]  但彼得能夠受到啟示
[00:20:24.000 --> 00:20:26.000]  能夠明白聰明的地方是什麼
[00:20:26.000 --> 00:20:28.000]  他會說到這是基督
[00:20:28.000 --> 00:20:30.000]  這是永活神的兒子
[00:20:30.000 --> 00:20:32.000]  是不一樣的
[00:20:34.000 --> 00:20:37.000]  但事實上當我們這樣理解和明白的時候
[00:20:37.000 --> 00:20:40.000]  我們發現一件很重要的事情是什麼
[00:20:40.000 --> 00:20:45.000]  原來耶穌親自來到
[00:20:45.000 --> 00:20:47.000]  該撒尼亞腓亞比
[00:20:47.000 --> 00:20:50.000]  在眾神明和在奧古斯督面前
[00:20:50.000 --> 00:20:51.000]  在宙斯面前
[00:20:51.000 --> 00:20:52.000]  在潘神面前
[00:20:52.000 --> 00:20:55.000]  在其他神明的面前
[00:20:55.000 --> 00:20:57.000]  祂要告訴人聽
[00:20:57.000 --> 00:21:00.000]  祂才是那個基督
[00:21:00.000 --> 00:21:03.000]  祂就是那個非人手
[00:21:03.000 --> 00:21:06.000]  而作出來的石頭
[00:21:06.000 --> 00:21:09.000]  能夠打敗一切的仇敵
[00:21:09.000 --> 00:21:15.000]  其實你聽到這裡
[00:21:15.000 --> 00:21:17.000]  你也會覺得
[00:21:17.000 --> 00:21:23.000]  我也知道耶穌是萬王之王萬主之主
[00:21:23.000 --> 00:21:26.000]  天上地下所有權柄都給了祂
[00:21:26.000 --> 00:21:27.000]  所以祂最厲害
[00:21:27.000 --> 00:21:28.000]  贏了命
[00:21:28.000 --> 00:21:30.000]  我們語謂是這樣的
[00:21:30.000 --> 00:21:33.000]  我們唱Hallelujah讚美主神
[00:21:33.000 --> 00:21:34.000]  很厲害
[00:21:34.000 --> 00:21:37.000]  但奇怪的地方是什麼
[00:21:37.000 --> 00:21:39.000]  再看多一張拍子
[00:21:39.000 --> 00:21:40.000]  看看有沒有
[00:21:40.000 --> 00:21:45.000]  你看看完了大耶穌第二章
[00:21:45.000 --> 00:21:47.000]  祂說完預言
[00:21:47.000 --> 00:21:49.000]  然後夢解了之後
[00:21:49.000 --> 00:21:51.000]  發生什麼事
[00:21:51.000 --> 00:21:52.000]  發生的是
[00:21:52.000 --> 00:21:54.000]  尼泊加尼撒王就面服於地
[00:21:54.000 --> 00:21:56.000]  向但義利下拜
[00:21:56.000 --> 00:22:00.000]  並吩咐人給但義利奉上貢物和香品
[00:22:00.000 --> 00:22:05.000]  於是王晉升但義利賜給他很多珍貴的禮物
[00:22:05.000 --> 00:22:10.000]  並委派他管轄巴比倫全省
[00:22:10.000 --> 00:22:15.000]  還納他管理巴比倫所有的治事的總監
[00:22:15.000 --> 00:22:19.000]  但義利書最後的四節
[00:22:19.000 --> 00:22:22.000]  記載了一件很美好的事情
[00:22:22.000 --> 00:22:28.000]  這些像大台劇BBQ的情景
[00:22:28.000 --> 00:22:31.000]  基本上是贏了
[00:22:31.000 --> 00:22:33.000]  然後作升但義利
[00:22:33.000 --> 00:22:36.000]  一家團圓很開心
[00:22:36.000 --> 00:22:40.000]  這是但義利書的結局
[00:22:40.000 --> 00:22:42.000]  但你猜不到的就是
[00:22:42.000 --> 00:22:45.000]  馬太十六章21至23節的結局
[00:22:45.000 --> 00:22:47.000]  和這個結局不一樣
[00:22:47.000 --> 00:22:49.000]  之前他都跟足了
[00:22:49.000 --> 00:22:51.000]  在眾神明面前
[00:22:51.000 --> 00:22:54.000]  有啟示和石頭的形象
[00:22:54.000 --> 00:22:58.000]  這些馬太和但義利書都平行的
[00:22:58.000 --> 00:23:05.000]  但到了馬太十六章21至23節結尾的時候
[00:23:05.000 --> 00:23:08.000]  剛才已經讀了
[00:23:08.000 --> 00:23:10.000]  多謝
[00:23:10.000 --> 00:23:12.000]  這麼快就開估了
[00:23:12.000 --> 00:23:14.000]  繼續按吧
[00:23:14.000 --> 00:23:16.000]  按對了
[00:23:16.000 --> 00:23:18.000]  結局不一樣
[00:23:18.000 --> 00:23:21.000]  但義利被作升了
[00:23:21.000 --> 00:23:24.000]  有榮耀有尊貴
[00:23:24.000 --> 00:23:26.000]  但你看這一段
[00:23:26.000 --> 00:23:28.000]  最奇怪的是
[00:23:28.000 --> 00:23:32.000]  魔鬼你退我後面去吧
[00:23:32.000 --> 00:23:35.000]  簡直突然間
[00:23:35.000 --> 00:23:37.000]  耶穌說了一句話
[00:23:37.000 --> 00:23:39.000]  其實是無厘頭的
[00:23:39.000 --> 00:23:40.000]  你說你贏
[00:23:40.000 --> 00:23:41.000]  你是非人所作
[00:23:41.000 --> 00:23:43.000]  出來石頭能夠打敗一切仇敵的時候
[00:23:43.000 --> 00:23:46.000]  你明白這是多大的榮耀
[00:23:46.000 --> 00:23:48.000]  今天你是一人之上萬人之下
[00:23:48.000 --> 00:23:50.000]  你明白嗎
[00:23:50.000 --> 00:23:52.000]  你期望我去上去
[00:23:52.000 --> 00:23:54.000]  有一個一人之下萬人之上的人
[00:23:54.000 --> 00:23:56.000]  已經是最強的
[00:23:56.000 --> 00:23:58.000]  他這麼強
[00:23:58.000 --> 00:24:00.000]  已經贏了
[00:24:00.000 --> 00:24:02.000]  這個非石頭所作出來的金銀銅鑾石都贏了的時候
[00:24:02.000 --> 00:24:06.000]  如果按馬利福音的論述
[00:24:06.000 --> 00:24:08.000]  陰間的權勢不能勝過你
[00:24:08.000 --> 00:24:10.000]  連陰間的權勢
[00:24:10.000 --> 00:24:14.000]  霸凌的權勢都給你了
[00:24:14.000 --> 00:24:17.000]  你不會突然間有一個很大的相反
[00:24:17.000 --> 00:24:19.000]  想像突然間說什麼
[00:24:19.000 --> 00:24:20.000]  耶穌說
[00:24:20.000 --> 00:24:23.000]  我三天後就會被殺
[00:24:23.000 --> 00:24:24.000]  受很多苦
[00:24:24.000 --> 00:24:26.000]  不過三天後復活
[00:24:26.000 --> 00:24:29.000]  這個是對於彼得來說
[00:24:29.000 --> 00:24:31.000]  最接受不到的東西
[00:24:31.000 --> 00:24:33.000]  你之前說你多厲害
[00:24:33.000 --> 00:24:34.000]  天花亂墜都好
[00:24:34.000 --> 00:24:36.000]  你說大義利書各樣的東西的時候
[00:24:36.000 --> 00:24:38.000]  在做偶像在神明面前
[00:24:38.000 --> 00:24:40.000]  你是唯一最厲害最厲害的那個
[00:24:40.000 --> 00:24:44.000]  偶像和任何的權勢都大
[00:24:44.000 --> 00:24:47.000]  突然間你說你這麼厲害的時候
[00:24:47.000 --> 00:24:50.000]  你為什麼突然間要死
[00:24:50.000 --> 00:24:52.000]  雖然彼得拉住他
[00:24:52.000 --> 00:24:53.000]  千萬不可
[00:24:53.000 --> 00:24:55.000]  這件事不會發生在你身上的耶穌
[00:24:55.000 --> 00:24:57.000]  你帶我離去
[00:24:57.000 --> 00:24:59.000]  走十幾二十個小時
[00:24:59.000 --> 00:25:01.000]  去凱撒利亞菲亞比的高山那裡
[00:25:01.000 --> 00:25:03.000]  看著那些神廟的時候
[00:25:03.000 --> 00:25:05.000]  我認你耶穌基督是永生神
[00:25:05.000 --> 00:25:06.000]  而只是基督這麼厲害
[00:25:06.000 --> 00:25:09.000]  你突然間出來跟我說你會死
[00:25:09.000 --> 00:25:12.000]  你明不明白
[00:25:12.000 --> 00:25:15.000]  你試一下林家謙演唱會
[00:25:15.000 --> 00:25:18.000]  你試一下林家謙突然跟你說
[00:25:18.000 --> 00:25:21.000]  所有的歌都不是我作的
[00:25:21.000 --> 00:25:22.000]  你明不明白
[00:25:22.000 --> 00:25:23.000]  其實那些歌不是我作的
[00:25:23.000 --> 00:25:25.000]  什麼一人之境那些
[00:25:25.000 --> 00:25:27.000]  我都是抄的
[00:25:27.000 --> 00:25:29.000]  其實有一個什麼
[00:25:29.000 --> 00:25:31.000]  其實有一個咪嘴的
[00:25:31.000 --> 00:25:33.000]  全部都不是我唱的
[00:25:33.000 --> 00:25:34.000]  你明不明白
[00:25:34.000 --> 00:25:36.000]  當別人捧到你很紅的時候
[00:25:36.000 --> 00:25:37.000]  你又演唱會去唱
[00:25:37.000 --> 00:25:38.000]  去容管的時候
[00:25:38.000 --> 00:25:40.000]  突然間紅到最後的時候跟你說
[00:25:40.000 --> 00:25:42.000]  一人之境不是我寫的
[00:25:42.000 --> 00:25:44.000]  所有的歌都是假的
[00:25:44.000 --> 00:25:47.000]  不好意思我要退出
[00:25:47.000 --> 00:25:48.000]  你明不明白
[00:25:48.000 --> 00:25:50.000]  所有人都會被一樣
[00:25:50.000 --> 00:25:52.000]  此外不可這件事會發生在身上
[00:25:52.000 --> 00:25:54.000]  你一定說不相信
[00:25:54.000 --> 00:25:57.000]  林家謙明明這麼帥又買墨茶廣告
[00:25:57.000 --> 00:26:02.000]  你怎麼會他不是這樣
[00:26:02.000 --> 00:26:04.000]  你接受不了
[00:26:04.000 --> 00:26:06.000]  所有的歌都不是他寫的
[00:26:06.000 --> 00:26:08.000]  什麼老朋友
[00:26:08.000 --> 00:26:09.000]  什麼一葉秋
[00:26:09.000 --> 00:26:11.000]  全部都是作出來的
[00:26:11.000 --> 00:26:13.000]  別人的歌詞
[00:26:13.000 --> 00:26:14.000]  別人的曲
[00:26:14.000 --> 00:26:15.000]  全部都不是我寫的
[00:26:15.000 --> 00:26:18.000]  甚至唱都不是我唱的
[00:26:18.000 --> 00:26:21.000]  這個這麼大的對比
[00:26:21.000 --> 00:26:24.000]  接受不了
[00:26:24.000 --> 00:26:27.000]  所以耶穌都很離譜的
[00:26:27.000 --> 00:26:29.000]  耶穌都不近人情
[00:26:29.000 --> 00:26:32.000]  我覺得彼得很正常
[00:26:32.000 --> 00:26:33.000]  這件事黏在你身上
[00:26:33.000 --> 00:26:36.000]  發生什麼問題
[00:26:36.000 --> 00:26:38.000]  很正常的反應
[00:26:38.000 --> 00:26:40.000]  我喜歡林家謙這麼久
[00:26:40.000 --> 00:26:41.000]  突然間
[00:26:41.000 --> 00:26:43.000]  萬萬演唱會我都去聽
[00:26:43.000 --> 00:26:44.000]  今晚我都去
[00:26:44.000 --> 00:26:46.000]  我怎麼能夠相信
[00:26:46.000 --> 00:26:51.000]  突然間他所有的東西都是假的
[00:26:51.000 --> 00:26:58.000]  耶穌說魔鬼撒旦退我後面去
[00:26:58.000 --> 00:27:02.000]  丁子妹
[00:27:02.000 --> 00:27:06.000]  和神約定
[00:27:06.000 --> 00:27:11.000]  或者耶穌和彼得的約定
[00:27:11.000 --> 00:27:16.000]  是什麼約定
[00:27:16.000 --> 00:27:20.000]  是一個帶你回到舊約的世界觀
[00:27:20.000 --> 00:27:22.000]  好像彈耳朵
[00:27:22.000 --> 00:27:23.000]  好像在尼泊爾王面前
[00:27:23.000 --> 00:27:26.000]  每個人都很差
[00:27:26.000 --> 00:27:27.000]  獅子坑
[00:27:27.000 --> 00:27:30.000]  全部都輸了
[00:27:30.000 --> 00:27:32.000]  但他們全贏了
[00:27:32.000 --> 00:27:34.000]  他帶我們去到
[00:27:34.000 --> 00:27:36.000]  整個第二章至第一章的故事裏面
[00:27:36.000 --> 00:27:39.000]  去看回那件事
[00:27:39.000 --> 00:27:40.000]  但突然間的對比
[00:27:40.000 --> 00:27:42.000]  回到過去
[00:27:42.000 --> 00:27:45.000]  其實我會死的
[00:27:45.000 --> 00:27:47.000]  大家以為耶穌根本就是那個石頭
[00:27:47.000 --> 00:27:50.000]  就是大理書所描述的那件事
[00:27:50.000 --> 00:27:55.000]  為什麼突然間他要死
[00:27:55.000 --> 00:27:58.000]  其實坦白說
[00:27:58.000 --> 00:28:01.000]  約定這件事
[00:28:01.000 --> 00:28:06.000]  我們守不到不是因為我們差
[00:28:06.000 --> 00:28:09.000]  其實是正常
[00:28:09.000 --> 00:28:10.000]  我們好像一樣
[00:28:10.000 --> 00:28:12.000]  正常地守不到
[00:28:12.000 --> 00:28:16.000]  因為耶穌的約定太怪了
[00:28:16.000 --> 00:28:19.000]  你帶我去那個地方天花亂墜
[00:28:19.000 --> 00:28:21.000]  你突然間要把我從高處掉下來
[00:28:21.000 --> 00:28:23.000]  我要接受你會死
[00:28:23.000 --> 00:28:25.000]  我應該看著你登基做王
[00:28:25.000 --> 00:28:27.000]  成就更大奇妙的事情
[00:28:27.000 --> 00:28:30.000]  突然間要接受耶穌基督要釘十字架
[00:28:30.000 --> 00:28:32.000]  要死還要被人受害
[00:28:32.000 --> 00:28:36.000]  發生什麼事
[00:28:36.000 --> 00:28:39.000]  原來在整個信仰裏面的約定
[00:28:39.000 --> 00:28:45.000]  起碼在基督教信仰裏面最基礎的約定
[00:28:45.000 --> 00:28:48.000]  都是荒謬的
[00:28:48.000 --> 00:28:51.000]  極荒謬的
[00:28:51.000 --> 00:28:53.000]  我們守不到約定很正常
[00:28:53.000 --> 00:28:55.000]  基本上這麼荒謬的事情沒有人會接受到
[00:28:55.000 --> 00:28:57.000]  你看彼得的生平
[00:28:57.000 --> 00:29:00.000]  就算他聽完這些經歷了這些都好
[00:29:00.000 --> 00:29:03.000]  去到耶穌真的要去到耶路撒冷要死的時候
[00:29:03.000 --> 00:29:05.000]  他只是跟著
[00:29:05.000 --> 00:29:07.000]  不承認
[00:29:07.000 --> 00:29:09.000]  你是不是跟耶穌一黨的
[00:29:09.000 --> 00:29:12.000]  雞蹄子前三次不承認
[00:29:12.000 --> 00:29:16.000]  就算你給他一個手指探他的肋旁
[00:29:16.000 --> 00:29:17.000]  刺了你之後
[00:29:17.000 --> 00:29:19.000]  要用福音第20章
[00:29:19.000 --> 00:29:21.000]  他願意去哪裏就去打魚
[00:29:21.000 --> 00:29:26.000]  這些約定對彼得來說
[00:29:26.000 --> 00:29:27.000]  守不到
[00:29:27.000 --> 00:29:28.000]  不知道發生什麼事
[00:29:28.000 --> 00:29:30.000]  很正常的
[00:29:30.000 --> 00:29:34.000]  就算我全都知道這些都好
[00:29:34.000 --> 00:29:36.000]  我知道三次福報都好
[00:29:36.000 --> 00:29:37.000]  我探了他的手指頭
[00:29:37.000 --> 00:29:39.000]  肋旁各樣的都好
[00:29:39.000 --> 00:29:43.000]  我最終的選擇都是去打魚
[00:29:43.000 --> 00:29:45.000]  是他無端端誣陷我
[00:29:45.000 --> 00:29:47.000]  你愛我比這隻蛇更深
[00:29:47.000 --> 00:29:49.000]  問完三次之後
[00:29:49.000 --> 00:29:51.000]  我才回答他
[00:29:51.000 --> 00:29:52.000]  最後你知道
[00:29:52.000 --> 00:29:53.000]  就完了
[00:29:53.000 --> 00:29:55.000]  做什麼都沒有人知道
[00:29:55.000 --> 00:29:57.000]  彼得都不知道發生什麼事
[00:29:57.000 --> 00:30:00.000]  當到第二章的時候
[00:30:00.000 --> 00:30:02.000]  聖靈降臨在那個人身上
[00:30:02.000 --> 00:30:04.000]  他突然間說了別的方言
[00:30:04.000 --> 00:30:05.000]  突然間看一看
[00:30:05.000 --> 00:30:06.000]  說完話
[00:30:06.000 --> 00:30:07.000]  三千人信住
[00:30:07.000 --> 00:30:08.000]  說完話
[00:30:08.000 --> 00:30:09.000]  五千人信住
[00:30:09.000 --> 00:30:11.000]  他那一刻才明白
[00:30:11.000 --> 00:30:13.000]  發生什麼事
[00:30:13.000 --> 00:30:21.000]  我們面對香港的轉變
[00:30:21.000 --> 00:30:23.000]  坦白說
[00:30:23.000 --> 00:30:25.000]  這六七八月
[00:30:25.000 --> 00:30:26.000]  這幾個月
[00:30:26.000 --> 00:30:27.000]  走的人很多
[00:30:27.000 --> 00:30:29.000]  在我這個年紀
[00:30:29.000 --> 00:30:30.000]  大白天
[00:30:30.000 --> 00:30:31.000]  我這個年紀
[00:30:31.000 --> 00:30:33.000]  走的人很多
[00:30:33.000 --> 00:30:36.000]  吃飯已經吃到一個地步
[00:30:36.000 --> 00:30:37.000]  已經很沒感覺
[00:30:37.000 --> 00:30:40.000]  我不覺得我要安慰他
[00:30:40.000 --> 00:30:42.000]  我覺得他們要安慰我
[00:30:42.000 --> 00:30:44.000]  你明不明
[00:30:44.000 --> 00:30:46.000]  我已經去到一個地步
[00:30:46.000 --> 00:30:48.000]  我還說你不要不捨得香港
[00:30:48.000 --> 00:30:49.000]  廢話
[00:30:49.000 --> 00:30:51.000]  你去到那邊
[00:30:51.000 --> 00:30:52.000]  那麼多人在那邊
[00:30:52.000 --> 00:30:54.000]  你明不明
[00:30:54.000 --> 00:30:55.000]  我為什麼要安慰你
[00:30:55.000 --> 00:30:56.000]  你知道嗎
[00:30:56.000 --> 00:30:57.000]  我一個人在這裏
[00:30:57.000 --> 00:30:58.000]  你應該安慰我
[00:30:58.000 --> 00:30:59.000]  但從來沒有
[00:30:59.000 --> 00:31:00.000]  走的人都不會安慰我
[00:31:00.000 --> 00:31:01.000]  你怎會走去那裏
[00:31:01.000 --> 00:31:02.000]  留在這裏的人不會
[00:31:02.000 --> 00:31:03.000]  根本上現在這個世界
[00:31:03.000 --> 00:31:05.000]  已經被丟了
[00:31:05.000 --> 00:31:09.000]  但在這麼混亂的裏邊的時候
[00:31:09.000 --> 00:31:14.000]  我們面對一些情況是很困難的
[00:31:14.000 --> 00:31:18.000]  最近有沒有陪審團的問題
[00:31:18.000 --> 00:31:20.000]  我們都會覺得很複雜
[00:31:20.000 --> 00:31:21.000]  我們都不知道要說什麼
[00:31:21.000 --> 00:31:23.000]  或者可以做的事情很少
[00:31:23.000 --> 00:31:31.000]  什麼是約定
[00:31:31.000 --> 00:31:34.000]  我們很想問的問題是
[00:31:34.000 --> 00:31:36.000]  耶穌在這個時代裏邊
[00:31:36.000 --> 00:31:39.000]  什麼是約定我們可以守住
[00:31:39.000 --> 00:31:42.000]  守住什麼
[00:31:42.000 --> 00:31:47.000]  我想跟進的
[00:31:47.000 --> 00:31:50.000]  其實在這麼混亂和不知道的裏邊
[00:31:50.000 --> 00:31:52.000]  我們沒有什麼可以約定的
[00:31:52.000 --> 00:31:55.000]  約定是很正常的
[00:31:55.000 --> 00:31:57.000]  我們不知道怎麼走
[00:31:57.000 --> 00:31:59.000]  我們不知道怎麼做
[00:31:59.000 --> 00:32:02.000]  看著前面的東西
[00:32:02.000 --> 00:32:04.000]  你覺得很混亂很複雜很困難的時候
[00:32:04.000 --> 00:32:06.000]  留下來的人
[00:32:06.000 --> 00:32:08.000]  可能下一年有更多人會走的時候
[00:32:08.000 --> 00:32:11.000]  你還在守什麼
[00:32:11.000 --> 00:32:13.000]  什麼是你很實際的內容
[00:32:13.000 --> 00:32:15.000]  要告訴自己我正在守住
[00:32:15.000 --> 00:32:17.000]  那個守住是什麼
[00:32:17.000 --> 00:32:20.000]  我想說我們要承認
[00:32:20.000 --> 00:32:22.000]  我們不知道和我們不認識
[00:32:22.000 --> 00:32:25.000]  Likewise 給的一樣的
[00:32:25.000 --> 00:32:27.000]  我們以為有個約定很厲害
[00:32:27.000 --> 00:32:28.000]  然後突然間
[00:32:28.000 --> 00:32:31.000]  美滿結局一定是BBQ大結局
[00:32:31.000 --> 00:32:33.000]  我們經常以為要這些
[00:32:33.000 --> 00:32:36.000]  但你問我彼得心無力情
[00:32:36.000 --> 00:32:39.000]  被耶穌罵他是什麼
[00:32:39.000 --> 00:32:41.000]  撒旦你退我後面去
[00:32:41.000 --> 00:32:44.000]  因為你不是關心神的事
[00:32:44.000 --> 00:32:46.000]  我今天留在香港
[00:32:46.000 --> 00:32:48.000]  還要這麼傻還在這裏
[00:32:48.000 --> 00:32:50.000]  我還要守在這個地方的時候
[00:32:50.000 --> 00:32:51.000]  我不是關心神的事
[00:32:51.000 --> 00:32:52.000]  我不留在這裏
[00:32:52.000 --> 00:32:54.000]  還說我不是關心神的事
[00:32:54.000 --> 00:32:56.000]  關心人的事
[00:33:01.000 --> 00:33:04.000]  最近有個青少年同工和我說了一番話
[00:33:04.000 --> 00:33:07.000]  令我反省了這幾個月
[00:33:07.000 --> 00:33:11.000]  你知道很多教會都沒有青少年
[00:33:11.000 --> 00:33:13.000]  Young Adult
[00:33:13.000 --> 00:33:17.000]  你知道很多人都很想為青少年做些事
[00:33:17.000 --> 00:33:21.000]  青少年同工聽完之後
[00:33:21.000 --> 00:33:23.000]  回去和青少年說
[00:33:23.000 --> 00:33:26.000]  外面有很多人都想為青少年做些事
[00:33:26.000 --> 00:33:28.000]  青少年同工問完之後
[00:33:28.000 --> 00:33:31.000]  下面的青少年說什麼你知道嗎
[00:33:31.000 --> 00:33:35.000]  拜託你們
[00:33:35.000 --> 00:33:37.000]  說了幾十年
[00:33:37.000 --> 00:33:41.000]  你不要再為我們青少年做任何事
[00:33:41.000 --> 00:33:46.000]  你試想一下這句說話
[00:33:46.000 --> 00:33:50.000]  你想清楚這句說話
[00:33:50.000 --> 00:33:56.000]  拜託你們不要再為青少年做任何事
[00:33:57.000 --> 00:33:59.000]  (字幕: 陳零九)
[00:33:59.000 --> 00:34:07.000]  這句說話
[00:34:07.000 --> 00:34:10.000]  異曲同工是什麼
[00:34:10.000 --> 00:34:15.000]  你說香港打壓默
[00:34:15.000 --> 00:34:17.000]  知道前面做什麼
[00:34:17.000 --> 00:34:25.000]  承認我們不知道
[00:34:26.000 --> 00:34:29.000]  承認我們堅持的東西
[00:34:29.000 --> 00:34:31.000]  只不過是堅持在摸鬼撒旦的東西
[00:34:31.000 --> 00:34:35.000]  好過我以為我們自己真的知道
[00:34:35.000 --> 00:34:38.000]  上帝在這個世代在做什麼
[00:34:38.000 --> 00:34:43.000]  我做一個很無聊的故事完結
[00:34:43.000 --> 00:34:46.000]  我最近家裡有個家人
[00:34:46.000 --> 00:34:49.000]  一天我回家的時候
[00:34:49.000 --> 00:34:51.000]  他拿一本簿給我
[00:34:51.000 --> 00:34:53.000]  你拿簿給我做什麼
[00:34:53.000 --> 00:34:55.000]  他說我想做一個鑰匙扣
[00:34:55.000 --> 00:34:58.000]  想做一個明信片
[00:34:58.000 --> 00:35:00.000]  我說你為什麼做鑰匙扣和明信片
[00:35:00.000 --> 00:35:02.000]  他說因為Ivy So生日
[00:35:02.000 --> 00:35:05.000]  因為8月3日是Ivy So
[00:35:05.000 --> 00:35:08.000]  他說你做來做什麼
[00:35:08.000 --> 00:35:13.000]  我想算一下錢要給多少
[00:35:13.000 --> 00:35:21.000]  我想在我的IG買Ivy So的生日紀念品
[00:35:22.000 --> 00:35:25.000]  我第一個反應是
[00:35:25.000 --> 00:35:26.000]  我放完工回去
[00:35:26.000 --> 00:35:28.000]  看到他拿一本簿子
[00:35:28.000 --> 00:35:30.000]  說好價錢在哪裡買
[00:35:30.000 --> 00:35:33.000]  我就覺得很驚訝
[00:35:33.000 --> 00:35:35.000]  我是不是在做夢
[00:35:35.000 --> 00:35:42.000]  中國生會突然間會搞這麼多東西嗎
[00:35:42.000 --> 00:35:45.000]  他還要幫Ivy So慶祝生日
[00:35:45.000 --> 00:35:49.000]  然後就買鑰匙扣和明信片
[00:35:49.000 --> 00:35:51.000]  他要設計好
[00:35:51.000 --> 00:35:54.000]  然後再幫她剪輯
[00:35:54.000 --> 00:35:56.000]  他只問我拿一件東西
[00:35:56.000 --> 00:35:57.000]  你知道拿什麼嗎
[00:35:57.000 --> 00:35:59.000]  沒錯就是Payme帳號
[00:35:59.000 --> 00:36:05.000]  我很興奮
[00:36:05.000 --> 00:36:07.000]  我說阿女
[00:36:07.000 --> 00:36:09.000]  對不起
[00:36:09.000 --> 00:36:16.000]  又輸了
[00:36:18.000 --> 00:36:20.000]  我說你終於賺錢了
[00:36:20.000 --> 00:36:21.000]  我心裡想
[00:36:21.000 --> 00:36:24.000]  我說你算一下錢怎樣賺錢
[00:36:24.000 --> 00:36:27.000]  你買200份以上就可以賺錢了
[00:36:27.000 --> 00:36:33.000]  結果Ivy So生日就結束了
[00:36:33.000 --> 00:36:35.000]  你喜歡8月頭生日吧
[00:36:35.000 --> 00:36:38.000]  結局就不告訴大家了
[00:36:38.000 --> 00:36:42.000]  但我奇妙的是
[00:36:42.000 --> 00:36:46.000]  這件事我從來沒想過
[00:36:46.000 --> 00:36:50.000]  一個裝學生會自己去找印刷商
[00:36:50.000 --> 00:36:54.000]  去找啤膠鑰匙扣
[00:36:54.000 --> 00:36:56.000]  跟他談完就做出來
[00:36:56.000 --> 00:37:02.000]  我想說驚訝
[00:37:02.000 --> 00:37:06.000]  是我們這個年代需要的東西
[00:37:06.000 --> 00:37:10.000]  而這個驚訝的東西
[00:37:14.000 --> 00:37:16.000]  我們可以放下
[00:37:16.000 --> 00:37:19.000]  我們以為我們做的那些東西
[00:37:19.000 --> 00:37:24.000]  我們才能在信仰裡有多些約定
[00:37:24.000 --> 00:37:29.000]  我們不期望突然有很多人
[00:37:29.000 --> 00:37:31.000]  懂得為這個世代把脈
[00:37:31.000 --> 00:37:33.000]  基督教教要怎樣走
[00:37:33.000 --> 00:37:37.000]  但在基督教裡
[00:37:37.000 --> 00:37:39.000]  容許更多的人
[00:37:39.000 --> 00:37:43.000]  做更多特別的事情出現
[00:37:43.000 --> 00:37:45.000]  只要有空間
[00:37:45.000 --> 00:37:51.000]  你聽得懂那些青年說什麼嗎
[00:37:51.000 --> 00:37:54.000]  請你不要再為我們做任何事
[00:37:54.000 --> 00:37:59.000]  因為裝學生懂得自己做
[00:37:59.000 --> 00:38:01.000]  他覺得應該要做的事
[00:38:01.000 --> 00:38:11.000]  頂尖我們在一個不一樣的世代裡
[00:38:11.000 --> 00:38:14.000]  前面的路沒有水晶球
[00:38:14.000 --> 00:38:16.000]  看到任何東西
[00:38:16.000 --> 00:38:21.000]  但相信只要我們有足夠的空間和承載力
[00:38:21.000 --> 00:38:23.000]  很多的生命
[00:38:23.000 --> 00:38:25.000]  很多精彩的東西
[00:38:25.000 --> 00:38:29.000]  會令到這個世代
[00:38:29.000 --> 00:38:31.000]  雖然前面的路不知道怎樣走
[00:38:31.000 --> 00:38:33.000]  但每一個spark
[00:38:33.000 --> 00:38:36.000]  每一個小的火花和驚訝
[00:38:37.000 --> 00:38:40.000]  足夠令到我們
[00:38:40.000 --> 00:38:44.000]  看著前面不知道路要怎樣走的裏邊
[00:38:44.000 --> 00:38:47.000]  可以再走多一點
[00:38:47.000 --> 00:38:55.000]  耶穌從來沒有告訴我們發生什麼事
[00:38:55.000 --> 00:38:58.000]  坦白說就算告訴我們也只有這句
[00:38:58.000 --> 00:39:03.000]  我們今天這個世代當中
[00:39:03.000 --> 00:39:05.000]  你需要什麼
[00:39:06.000 --> 00:39:08.000]  需要一個土壤
[00:39:08.000 --> 00:39:10.000]  一個空間
[00:39:10.000 --> 00:39:13.000]  讓信仰在不同的空間和群體裏邊
[00:39:13.000 --> 00:39:16.000]  做了很多令人覺得驚訝的事
[00:39:16.000 --> 00:39:19.000]  有種像火花一樣
[00:39:19.000 --> 00:39:22.000]  燒了一下
[00:39:22.000 --> 00:39:24.000]  雖然很快過去
[00:39:24.000 --> 00:39:28.000]  但看到的人看著火花告訴自己
[00:39:28.000 --> 00:39:31.000]  原來上帝還可以在這個世代裏邊
[00:39:31.000 --> 00:39:33.000]  有不同的火花出現
[00:39:34.000 --> 00:39:36.000]  到了某一個moment
[00:39:36.000 --> 00:39:39.000]  好像五旬節聖年降臨的時候
[00:39:39.000 --> 00:39:44.000]  上帝將一條路指導給
[00:39:44.000 --> 00:39:46.000]  這一代世代的人
[00:39:46.000 --> 00:39:49.000]  應該怎樣走下去
[00:39:49.000 --> 00:39:53.000]  約定不是說一些很堅定的東西
[00:39:53.000 --> 00:39:55.000]  我們跟著走
[00:39:55.000 --> 00:39:57.000]  約定就是這樣
[00:39:57.000 --> 00:39:59.000]  說不到一些很堅定的東西怎樣走下去
[00:39:59.000 --> 00:40:01.000]  但上帝就告訴你
[00:40:01.000 --> 00:40:03.000]  可以走到那裏
