
[00:00:00.000 --> 00:00:04.000]  Hello 大兄姐妹 晚安 平安
[00:21:59.000 --> 00:22:05.000]  很有趣的語法,除了這些之外
[00:22:05.000 --> 00:22:11.000]  然後知道什麼?這個世界好嗎?這個世界是不是好?
[00:22:11.000 --> 00:22:19.000]  There is no good 除了那些微不足道,小恩小惠,小事之外
[00:22:19.000 --> 00:22:23.000]  就是那些B-grade的good
[00:22:23.000 --> 00:22:27.000]  偶爾你可以在IG上發文,笑笑
[00:22:27.000 --> 00:22:31.000]  偶爾有好事發生,但這些都是B-grade的東西
[00:22:31.000 --> 00:22:35.000]  你要有超級好事發生,sorry,沒有
[00:22:35.000 --> 00:22:41.000]  所以等於十一節傳道書第三章所說
[00:22:41.000 --> 00:22:47.000]  這個世界其實不是太美好的世界
[00:22:47.000 --> 00:22:54.000]  沒什麼益處,你不能夠擦透不是太美好的世界
[00:22:54.000 --> 00:22:58.000]  No profit, no clue, not very good
[00:22:58.000 --> 00:23:03.000]  所以你說神創造萬物,各按其時成為美好
[00:23:03.000 --> 00:23:07.000]  Not really,不是太美好的
[00:23:07.000 --> 00:23:10.000]  這個就是傳道書很公道的評價
[00:23:10.000 --> 00:23:20.000]  不過,傳道書很肯定說,它仍然可以有美麗
[00:23:20.000 --> 00:23:26.000]  雖然如此,傳道書仍然很公道地點出
[00:23:26.000 --> 00:23:30.000]  神造萬物,按著它的時間
[00:23:30.000 --> 00:23:37.000]  世界上的事情,偶然會有美麗的東西出現
[00:23:37.000 --> 00:23:41.000]  雖然沒什麼益處,沒得稱讚,但仍然可以美麗
[00:23:41.000 --> 00:23:45.000]  雖然一桶霧水,前路茫茫,你不知道在做什麼
[00:23:45.000 --> 00:23:49.000]  但仍然可以見到一些美麗的東西
[00:23:49.000 --> 00:23:55.000]  雖然只是B-grade級數的好事,但仍然可以是美
[00:23:55.000 --> 00:24:03.000]  這份美,正正就是上帝在世界裡的一些詩詩的痕跡
[00:24:03.000 --> 00:24:10.000]  我們要去思考這些詩詩,很細小的美
[00:24:10.000 --> 00:24:12.000]  是怎樣的
[00:24:12.000 --> 00:24:17.000]  我們活在一個醜陋的世界
[00:24:17.000 --> 00:24:22.000]  人性醜惡,人心醜陋,手段安裝
[00:24:22.000 --> 00:24:26.000]  美麗新香港,令我們非常陌生
[00:24:26.000 --> 00:24:31.000]  昔日我們發覺很美的香港,似乎已經離開了我們
[00:24:31.000 --> 00:24:35.000]  因為這正正就是傳道書所說的世界
[00:24:35.000 --> 00:24:39.000]  美麗不是永遠的,醜惡一旦來臨
[00:24:39.000 --> 00:24:43.000]  美麗的事一旦被醜惡摧毀,就會瞬間即逝
[00:24:43.000 --> 00:24:49.000]  不過縱然美麗真的好像煙火一樣
[00:24:49.000 --> 00:24:55.000]  美麗卻短暫而脆弱,美麗隨時間改變而消失
[00:24:55.000 --> 00:25:03.000]  但美麗仍然可以隨著時間,又會瞬間的閃一閃出現
[00:25:03.000 --> 00:25:08.000]  這幾年,我們在2019年到現在
[00:25:08.000 --> 00:25:11.000]  其中一件我覺得是好事,就是這件事
[00:25:11.000 --> 00:25:17.000]  偶爾你會發覺一些天空洗板的Facebook,IG帖文
[00:25:17.000 --> 00:25:22.000]  你會發現是突然之間毫無先兆的
[00:25:22.000 --> 00:25:26.000]  當你下班的時候,抬頭望天
[00:25:26.000 --> 00:25:29.000]  突然間天色變得美到你不相信
[00:25:29.000 --> 00:25:34.000]  尤其是我住長洲,望著海,哇,美到不得了
[00:25:34.000 --> 00:25:38.000]  然後在一小時後的IG和Facebook上
[00:25:38.000 --> 00:25:43.000]  你會發覺你朋友在土瓜灣、觀塘、尖沙咀、沙田
[00:25:43.000 --> 00:25:47.000]  不斷在那裡post自己拍下來的天空照片
[00:25:47.000 --> 00:25:51.000]  造成一個網絡上的小型洗板
[00:25:51.000 --> 00:25:55.000]  我覺得這件事是很有意思的事情
[00:25:55.000 --> 00:26:00.000]  你問,粉紅色的天空和香港前途有什麼影響呢?
[00:26:00.000 --> 00:26:04.000]  粉紅色的天空能夠持續多久呢?
[00:26:04.000 --> 00:26:07.000]  粉紅色的天空能夠改變世界什麼呢?
[00:26:07.000 --> 00:26:11.000]  是的,突然間出現一片這麼美麗的天空
[00:26:11.000 --> 00:26:14.000]  其實都是一些小事的小事
[00:26:14.000 --> 00:26:18.000]  新聞不會報導的,之後就會消失
[00:26:18.000 --> 00:26:22.000]  但一個多小時的振奮
[00:26:22.000 --> 00:26:25.000]  幾個小時的網絡洗板
[00:26:25.000 --> 00:26:28.000]  一剎那之間的美麗
[00:26:28.000 --> 00:26:34.000]  正正都是從上帝而來的美麗的事情
[00:26:34.000 --> 00:26:37.000]  值得我們去remind
[00:26:37.000 --> 00:26:41.000]  上帝在世界裡面存在的痕跡
[00:26:41.000 --> 00:26:50.000]  因為美麗正正是上帝一個很重要顯露的痕跡
[00:26:50.000 --> 00:26:53.000]  不知道大家有沒有看過這幅畫
[00:26:53.000 --> 00:26:55.000]  應該看過這幅畫吧
[00:26:55.000 --> 00:27:00.000]  是梵高的,梵高是一個很有名的傑作
[00:27:00.000 --> 00:27:03.000]  叫做《星夜》
[00:27:03.000 --> 00:27:07.000]  現在在紐約博物館展覽中的一幅畫
[00:27:07.000 --> 00:27:10.000]  不知道大家知不知道這幅畫是何時畫的
[00:27:10.000 --> 00:27:14.000]  梵高在1889年
[00:27:14.000 --> 00:27:18.000]  差不多在他晚年的時候
[00:27:18.000 --> 00:27:20.000]  情緒崩潰
[00:27:20.000 --> 00:27:23.000]  人生最悲慘的時候
[00:27:23.000 --> 00:27:27.000]  在精神病院的窗口
[00:27:27.000 --> 00:27:32.000]  從精神病院的窗口看著外面的夜空
[00:27:32.000 --> 00:27:35.000]  去畫出來的一幅畫
[00:27:35.000 --> 00:27:37.000]  幾個月前
[00:27:37.000 --> 00:27:41.000]  他才剛砍了自己的耳朵
[00:27:41.000 --> 00:27:46.000]  原來梵高是一個頗為敬虔的人
[00:27:46.000 --> 00:27:48.000]  梵高的父親是牧師
[00:27:48.000 --> 00:27:53.000]  梵高對於信仰是很有那種passion
[00:27:53.000 --> 00:27:57.000]  他27歲才開始學畫
[00:27:57.000 --> 00:28:00.000]  他24歲的時候是讀神學的
[00:28:00.000 --> 00:28:02.000]  不過神學院就不收他
[00:28:02.000 --> 00:28:04.000]  嫌他太過骯髒
[00:28:04.000 --> 00:28:05.000]  口齒不靈利
[00:28:05.000 --> 00:28:07.000]  怕會影響信主
[00:28:07.000 --> 00:28:08.000]  這樣說吧
[00:28:08.000 --> 00:28:10.000]  怕他會令人不信耶穌
[00:28:10.000 --> 00:28:14.000]  所以就不找他做傳道的工作
[00:28:14.000 --> 00:28:18.000]  這幅畫是他生命中最悲慘的時候
[00:28:18.000 --> 00:28:21.000]  畫出來的一幅畫
[00:28:21.000 --> 00:28:23.000]  我想說什麼呢
[00:28:23.000 --> 00:28:26.000]  與其說我們很膚淺地說
[00:28:26.000 --> 00:28:27.000]  他畫得很漂亮
[00:28:27.000 --> 00:28:29.000]  其實不是這樣說
[00:28:29.000 --> 00:28:36.000]  梵高能夠看到世界很美
[00:28:36.000 --> 00:28:39.000]  一個藝術家不是畫得很美
[00:28:39.000 --> 00:28:42.000]  而是他首先看到這個世界很美
[00:28:42.000 --> 00:28:46.000]  他將他看到的美麗畫出來
[00:28:46.000 --> 00:28:50.000]  梵高這樣說
[00:28:50.000 --> 00:28:52.000]  一個勞動者的形象
[00:28:52.000 --> 00:28:55.000]  一個耕在田上的泥溝
[00:28:55.000 --> 00:28:57.000]  一片沙灘
[00:28:57.000 --> 00:28:59.000]  廣闊的海洋和天空
[00:28:59.000 --> 00:29:01.000]  都是美的
[00:29:01.000 --> 00:29:06.000]  終身從事這個表現隱藏在當中的美麗
[00:29:06.000 --> 00:29:08.000]  確實是值得的
[00:29:08.000 --> 00:29:11.000]  他被困在精神病院
[00:29:11.000 --> 00:29:14.000]  看著窗口的天空的時候
[00:29:14.000 --> 00:29:19.000]  他看到的正正是上帝的美
[00:29:19.000 --> 00:29:22.000]  天父世界的美
[00:29:23.000 --> 00:29:26.000]  我們都是一樣
[00:29:26.000 --> 00:29:32.000]  嘗試去學習去捕捉這個世界的美麗
[00:29:32.000 --> 00:29:35.000]  這些美麗的事情
[00:29:35.000 --> 00:29:40.000]  正正是上帝在世界裡走過的痕跡
[00:29:40.000 --> 00:29:42.000]  環境極差
[00:29:42.000 --> 00:29:46.000]  但是美麗的事物依然存在
[00:29:46.000 --> 00:29:50.000]  因為它們是上帝流動過的痕跡
[00:29:50.000 --> 00:29:55.000]  所謂美麗就是你去發現上帝蹤影那一刻
[00:29:55.000 --> 00:29:59.000]  哇,好美啊
[00:29:59.000 --> 00:30:03.000]  世界上每一片美麗都是從上帝而來的
[00:30:03.000 --> 00:30:06.000]  上帝不單單創造這個世界
[00:30:06.000 --> 00:30:08.000]  更加是創造一個美麗的世界
[00:30:08.000 --> 00:30:14.000]  一切的美麗都是上帝痕跡的顯露
[00:30:14.000 --> 00:30:18.000]  如果你覺得要相信這天父世界太沉重
[00:30:18.000 --> 00:30:20.000]  太難以相信
[00:30:20.000 --> 00:30:23.000]  如果你覺得生命很可憐
[00:30:23.000 --> 00:30:27.000]  嘗試去找一些美麗的東西
[00:30:27.000 --> 00:30:30.000]  不一定是大自然
[00:30:30.000 --> 00:30:37.000]  任何美麗的事情都是上帝顯露的瞬間
[00:30:37.000 --> 00:30:42.000]  我們去聆聽另一段傳道書的說話
[00:30:42.000 --> 00:30:45.000]  經文這裡沒有,我讀出來
[00:30:45.000 --> 00:30:51.000]  另外有一段是記載了美麗的經文
[00:30:51.000 --> 00:30:54.000]  傳道書第五章十七節
[00:30:54.000 --> 00:31:00.000]  我所看見的美就是人在神賜他一生的日子吃喝
[00:31:00.000 --> 00:31:04.000]  享受日光之下勞碌得來的好處
[00:31:04.000 --> 00:31:07.000]  因為這是他的份
[00:31:07.000 --> 00:31:10.000]  總之告訴我們原來那個美
[00:31:10.000 --> 00:31:14.000]  正正都是一些生活基本的事情
[00:31:14.000 --> 00:31:17.000]  我們吃喝生活
[00:31:17.000 --> 00:31:21.000]  享受我們勞碌得來的一點點好處
[00:31:21.000 --> 00:31:23.000]  be great的好處
[00:31:23.000 --> 00:31:26.000]  這個就是美麗
[00:31:26.000 --> 00:31:31.000]  默默地將永恆繼續存在你的心裡面
[00:31:31.000 --> 00:31:34.000]  時勢醜惡人心醜陋
[00:31:34.000 --> 00:31:39.000]  但依然堅持在世上去捕捉美麗的那一剎那
[00:31:42.000 --> 00:31:47.000]  前幾天有一對日本宣教士去長洲探望我
[00:31:47.000 --> 00:31:58.000]  他們在日本領養了一個有唐氏綜合症的嬰兒
[00:31:58.000 --> 00:32:00.000]  一個日本嬰兒
[00:32:00.000 --> 00:32:03.000]  帶著嬰兒來到長洲
[00:32:03.000 --> 00:32:08.000]  嬰兒兩歲多,很可愛
[00:32:08.000 --> 00:32:11.000]  他最喜歡吃飯
[00:32:11.000 --> 00:32:14.000]  他不可以加任何東西,只能加白飯
[00:32:14.000 --> 00:32:17.000]  因為日本不是烏冬就是白飯,只能白色
[00:32:17.000 --> 00:32:20.000]  所以他只喜歡吃白色的東西
[00:32:20.000 --> 00:32:22.000]  加醬油,加什麼他都不吃
[00:32:22.000 --> 00:32:26.000]  但他一看到吃飯,那個開心度很可愛
[00:32:26.000 --> 00:32:28.000]  很可愛
[00:32:28.000 --> 00:32:32.000]  他就和我女兒一起在長洲海灘玩
[00:32:32.000 --> 00:32:38.000]  就是一個這麼美麗的嬰兒
[00:32:38.000 --> 00:32:41.000]  和我很美麗的女兒
[00:32:41.000 --> 00:32:45.000]  嘗試在我們的生命裡面
[00:32:45.000 --> 00:32:50.000]  去記得去留意這些美麗的東西
[00:32:50.000 --> 00:32:53.000]  無論是嬰兒還是姜濤嬰兒
[00:32:53.000 --> 00:32:55.000]  一樣的
[00:32:55.000 --> 00:32:57.000]  Mirror 定 Color
[00:32:57.000 --> 00:33:02.000]  明年一月有Blackpink演唱會
[00:33:02.000 --> 00:33:04.000]  一隻貓
[00:33:04.000 --> 00:33:07.000]  一杯很美的咖啡
[00:33:07.000 --> 00:33:10.000]  7-11要換的小忌廉的傘
[00:33:10.000 --> 00:33:13.000]  一片漂亮的天空
[00:33:13.000 --> 00:33:19.000]  在生活裡面我們學習去捕捉這些美麗
[00:33:19.000 --> 00:33:22.000]  去追求這些美麗
[00:33:22.000 --> 00:33:26.000]  去創造這些美麗
[00:33:26.000 --> 00:33:31.000]  在生活裡面藉著這些美麗的事情
[00:33:31.000 --> 00:33:35.000]  我們學習去讚美上帝
[00:33:35.000 --> 00:33:38.000]  我們讚美上帝
[00:33:38.000 --> 00:33:42.000]  正正在我們生活裡面去讚美上帝
[00:33:42.000 --> 00:33:45.000]  讓我們一起活下去
[00:33:45.000 --> 00:33:47.000]  我們祈禱
[00:33:47.000 --> 00:33:52.000]  祖尼求祢讓我們繼續去學武美麗
[00:33:52.000 --> 00:33:56.000]  這些美麗雖然是一些很短暫
[00:33:56.000 --> 00:33:58.000]  很小規模的東西
[00:33:58.000 --> 00:34:01.000]  但我們在當中被提醒
[00:34:01.000 --> 00:34:05.000]  我們知道祢仍然在世界裡面
[00:34:05.000 --> 00:34:07.000]  雖然時勢不好
[00:34:07.000 --> 00:34:09.000]  雖然環境不好
[00:34:09.000 --> 00:34:13.000]  但我們仍然可以去學習去捕捉這些美麗
[00:34:13.000 --> 00:34:18.000]  讓我們Full Church 弟妹妹懂得欣賞美麗
[00:34:18.000 --> 00:34:20.000]  懂得重視美麗
[00:34:20.000 --> 00:34:22.000]  因為這些都是從祢而來
[00:34:22.000 --> 00:34:24.000]  這些源頭都是祢
[00:34:24.000 --> 00:34:28.000]  我們能夠從這些美麗裡面找到祢
[00:34:28.000 --> 00:34:31.000]  求主祢這樣去教導我們
[00:34:31.000 --> 00:34:35.000]  讓我們一起成為一個美麗群體
[00:34:35.000 --> 00:34:36.000]  同尊名求

