
[00:00:00.000 --> 00:00:04.040]  如果說《擊殺》系列怎能沒有這件事呢?
[00:18:15.720 --> 00:18:18.720]  但卻是真真正正上帝的心意
[00:18:18.720 --> 00:18:22.720]  不是人以為的上帝心意
[00:18:22.720 --> 00:18:25.720]  這兩種截然不同的結局
[00:18:25.720 --> 00:18:27.720]  就是用人意解決
[00:18:27.720 --> 00:18:31.720]  和在上帝裡面解決問題的分別
[00:18:31.720 --> 00:18:32.720]  弟兄姊妹
[00:18:32.720 --> 00:18:38.720]  大家能夠體會到當中很大的分別
[00:18:38.720 --> 00:18:39.720]  如果是這樣的話
[00:18:39.720 --> 00:18:41.720]  我們再思考另一個問題
[00:18:41.720 --> 00:18:43.720]  其實大家有沒有疑惑
[00:18:43.720 --> 00:18:45.720]  為什麼亞比蘭會這麼相信
[00:18:45.720 --> 00:18:46.720]  反了摩西
[00:18:46.720 --> 00:18:48.720]  換了一個領袖
[00:18:48.720 --> 00:18:53.720]  他們就有可能避開上帝的死亡審判
[00:18:53.720 --> 00:18:55.720]  為什麼?
[00:18:55.720 --> 00:19:00.720]  為什麼他們會這樣想?
[00:19:00.720 --> 00:19:04.720]  其實我想了很久
[00:19:04.720 --> 00:19:07.720]  是因為他們心裡仍然相信一件事
[00:19:07.720 --> 00:19:10.720]  叫做事在人為
[00:19:10.720 --> 00:19:13.720]  當初十三、十四章他們探討
[00:19:13.720 --> 00:19:15.720]  發現對方很厲害
[00:19:15.720 --> 00:19:16.720]  很大份
[00:19:16.720 --> 00:19:17.720]  成長很高
[00:19:17.720 --> 00:19:19.720]  意識連人加起來都打不過
[00:19:19.720 --> 00:19:22.720]  他們在計算的是人的力量
[00:19:22.720 --> 00:19:23.720]  到今天第十六章
[00:19:23.720 --> 00:19:26.720]  他們都沒有改變過
[00:19:26.720 --> 00:19:28.720]  而他們直到今天不改變
[00:19:28.720 --> 00:19:30.720]  就是最大的諷刺
[00:19:30.720 --> 00:19:33.720]  弟兄姊妹留心
[00:19:33.720 --> 00:19:35.720]  還記不記得當初上帝為什麼要氣得
[00:19:35.720 --> 00:19:36.720]  指著永生起世
[00:19:36.720 --> 00:19:38.720]  要他們死於曠野
[00:19:38.720 --> 00:19:41.720]  正正是因為他們只相信事在人為
[00:19:41.720 --> 00:19:43.720]  他們不相信上帝
[00:19:43.720 --> 00:19:47.720]  直到今天他們想藉著反摩西找出路
[00:19:47.720 --> 00:19:49.720]  他們又再一次用人的力量手段
[00:19:49.720 --> 00:19:54.720]  企圖避開同一個原因而來的審判
[00:19:54.720 --> 00:19:57.720]  大家聽不聽得懂?
[00:19:57.720 --> 00:20:01.720]  很諷刺
[00:20:01.720 --> 00:20:02.720]  阿寶說的
[00:20:02.720 --> 00:20:03.720]  知道是誰阿寶嗎?
[00:20:03.720 --> 00:20:05.720]  這個
[00:20:05.720 --> 00:20:10.720]  人類總是重複犯相同的錯
[00:20:10.720 --> 00:20:13.720]  人類總是重複犯相同的錯
[00:20:13.720 --> 00:20:16.720]  而這個錯在第三十節裡
[00:20:16.720 --> 00:20:19.720]  是去到藐視上帝的地步
[00:20:19.720 --> 00:20:21.720]  而我內省之後發現
[00:20:21.720 --> 00:20:25.720]  去到這樣的地步是因為什麼?
[00:20:25.720 --> 00:20:29.720]  是因為人總是活在自己的世界裡
[00:20:29.720 --> 00:20:31.720]  人總是活在自己的世界裡
[00:20:31.720 --> 00:20:34.720]  所以無論耶和華上帝做了多少神蹟
[00:20:34.720 --> 00:20:35.720]  十災分洪海
[00:20:35.720 --> 00:20:36.720]  雲柱火柱
[00:20:36.720 --> 00:20:37.720]  曠野池水
[00:20:37.720 --> 00:20:38.720]  天降食物
[00:20:38.720 --> 00:20:39.720]  一夜大雷
[00:20:39.720 --> 00:20:40.720]  很多肉食
[00:20:40.720 --> 00:20:43.720]  他們全部都是親身經歷的
[00:20:43.720 --> 00:20:47.720]  但人卻真的可以什麼都不聽
[00:20:47.720 --> 00:20:50.720]  不會每一次都加深對上帝的認識
[00:20:50.720 --> 00:20:52.720]  不會更加倚靠他
[00:20:52.720 --> 00:20:54.720]  人總是活在自己的世界裡
[00:20:54.720 --> 00:20:57.720]  所以摩西多努力跟他們說都沒用
[00:20:57.720 --> 00:20:59.720]  以色列人自己的世界像什麼呢?
[00:20:59.720 --> 00:21:00.720]  像理事力場
[00:21:00.720 --> 00:21:02.720]  彈開了風球
[00:21:02.720 --> 00:21:04.720]  摩西說的話在他們的世界裡
[00:21:04.720 --> 00:21:06.720]  無法發起風浪
[00:21:06.720 --> 00:21:08.720]  就像第十四章尾
[00:21:08.720 --> 00:21:11.720]  以色列人因為摩西說上帝要審判他們
[00:21:11.720 --> 00:21:14.720]  他們就說我們現在就上去迦南地吧
[00:21:14.720 --> 00:21:16.720]  但摩西跟他們說
[00:21:16.720 --> 00:21:17.720]  沒用了
[00:21:17.720 --> 00:21:18.720]  上帝已經不在你們當中了
[00:21:18.720 --> 00:21:20.720]  你們現在上去只會輸
[00:21:20.720 --> 00:21:22.720]  只會被當地人殺死
[00:21:22.720 --> 00:21:25.720]  但以色列人還是要上去
[00:21:25.720 --> 00:21:27.720]  那一刻他們突然又不怕
[00:21:27.720 --> 00:21:28.720]  又不怕對方很大隻
[00:21:28.720 --> 00:21:29.720]  說去就去
[00:21:29.720 --> 00:21:31.720]  經文第十四章四十四節
[00:21:31.720 --> 00:21:34.720]  他們卻善感上山頂去
[00:21:34.720 --> 00:21:38.720]  你們是不明白的
[00:21:38.720 --> 00:21:39.720]  為什麼?
[00:21:39.720 --> 00:21:40.720]  為什麼?
[00:21:40.720 --> 00:21:43.720]  為什麼總是不聽人說話?
[00:21:43.720 --> 00:21:46.720]  摩西一直說
[00:21:46.720 --> 00:21:49.720]  由始至終成與敗都是靠上帝的能力
[00:21:49.720 --> 00:21:52.720]  你們為什麼就是聽不進去呢?
[00:21:52.720 --> 00:21:56.720]  那是因為人活在自己的世界裡
[00:21:56.720 --> 00:21:58.720]  一意孤行
[00:21:58.720 --> 00:22:00.720]  結果又是死亡
[00:22:00.720 --> 00:22:03.720]  我們身邊也有些朋友是這樣的
[00:22:03.720 --> 00:22:06.720]  你生氣得想殺死他
[00:22:06.720 --> 00:22:09.720]  我老公的朋友也有句內心笑話
[00:22:09.720 --> 00:22:11.720]  他就說
[00:22:11.720 --> 00:22:14.720]  你聽人說話吧阿肥
[00:22:14.720 --> 00:22:17.720]  不聽
[00:22:17.720 --> 00:22:18.720]  會避
[00:22:18.720 --> 00:22:19.720]  會跳掣
[00:22:19.720 --> 00:22:21.720]  會表面認你
[00:22:21.720 --> 00:22:24.720]  但仍然是做自己認為對的事
[00:22:27.720 --> 00:22:30.720]  就算是剛剛說到的第十四章的死亡
[00:22:30.720 --> 00:22:32.720]  連死都不可以打破
[00:22:32.720 --> 00:22:35.720]  人類活在自己世界的壁壘和屏障
[00:22:35.720 --> 00:22:37.720]  太厲害了
[00:22:37.720 --> 00:22:40.720]  我們要意識到
[00:22:40.720 --> 00:22:42.720]  原來我們每個人
[00:22:42.720 --> 00:22:44.720]  不是你心裡想的那個人
[00:22:44.720 --> 00:22:46.720]  是我們每個人想的自己
[00:22:46.720 --> 00:22:50.720]  我們都很經常活在自己的世界
[00:22:50.720 --> 00:22:53.720]  我們可能去到死都不會改變
[00:22:53.720 --> 00:22:55.720]  我們有自己的標準
[00:22:55.720 --> 00:22:58.720]  覺得什麼是對的就是對的
[00:22:58.720 --> 00:23:00.720]  人活在自己的世界
[00:23:00.720 --> 00:23:02.720]  錯的又怎會是自己
[00:23:02.720 --> 00:23:04.720]  當然是其他人
[00:23:04.720 --> 00:23:05.720]  我沒有錯
[00:23:05.720 --> 00:23:06.720]  六十萬人沒有錯
[00:23:06.720 --> 00:23:08.720]  錯的是摩西一個
[00:23:08.720 --> 00:23:09.720]  是他領導有問題
[00:23:09.720 --> 00:23:10.720]  我沒有錯
[00:23:10.720 --> 00:23:11.720]  是你讓我失望
[00:23:11.720 --> 00:23:12.720]  是你不盡力
[00:23:12.720 --> 00:23:14.720]  是你惹事生非
[00:23:14.720 --> 00:23:16.720]  是你小事化大
[00:23:16.720 --> 00:23:18.720]  是你無的放矢
[00:23:18.720 --> 00:23:19.720]  是你
[00:23:19.720 --> 00:23:21.720]  大家想到很多了
[00:23:24.720 --> 00:23:26.720]  為什麼要大地裂開
[00:23:26.720 --> 00:23:28.720]  上帝和摩西用了這樣的方法
[00:23:28.720 --> 00:23:30.720]  就是要逼我們醒
[00:23:30.720 --> 00:23:32.720]  逼我們離開自己的世界
[00:23:32.720 --> 00:23:35.720]  和由你的世界產生出來的東西
[00:23:35.720 --> 00:23:37.720]  再一次看回上帝
[00:23:37.720 --> 00:23:40.720]  頂展幕
[00:23:40.720 --> 00:23:42.720]  我們不如問自己幾個問題
[00:23:42.720 --> 00:23:46.720]  我也問我自己這幾個問題
[00:23:46.720 --> 00:23:47.720]  有點嚴重
[00:23:47.720 --> 00:23:49.720]  但是真的問一下
[00:23:49.720 --> 00:23:51.720]  我來了
[00:23:53.720 --> 00:23:55.720]  我們是不是很多辯駁
[00:23:55.720 --> 00:24:01.720]  我們是不是很多時候聽了很多
[00:24:01.720 --> 00:24:03.720]  但最後還是跟自己那套
[00:24:03.720 --> 00:24:07.720]  更加的是我們是不是
[00:24:07.720 --> 00:24:09.720]  不肯相信自己的問題
[00:24:09.720 --> 00:24:13.720]  是不是很少很少覺得
[00:24:13.720 --> 00:24:15.720]  問題放在自己身上
[00:24:15.720 --> 00:24:18.720]  然後去悔罪
[00:24:18.720 --> 00:24:19.720]  去接受
[00:24:19.720 --> 00:24:20.720]  去改變
[00:24:20.720 --> 00:24:22.720]  去面對自己
[00:24:22.720 --> 00:24:24.720]  就是這樣
[00:24:24.720 --> 00:24:29.720]  大灘和阿比蘭可以很冠冕堂皇
[00:24:29.720 --> 00:24:31.720]  理直氣壯地說
[00:24:31.720 --> 00:24:32.720]  我們不想去
[00:24:32.720 --> 00:24:34.720]  因為事實放在眼前
[00:24:34.720 --> 00:24:36.720]  我們全部人都快要死了
[00:24:36.720 --> 00:24:39.720]  但是他們是深知的
[00:24:39.720 --> 00:24:42.720]  還是他們自己也騙了自己
[00:24:42.720 --> 00:24:47.720]  這是他們活在自己世界的理論
[00:24:47.720 --> 00:24:51.720]  這個做法現在還有沒有
[00:24:52.720 --> 00:24:53.720]  還有的
[00:24:53.720 --> 00:24:55.720]  但我只求聖靈
[00:24:55.720 --> 00:24:56.720]  叫人悔罪的聖靈
[00:24:56.720 --> 00:24:58.720]  立刻不停地打醒我們
[00:24:58.720 --> 00:25:00.720]  離開自己的世界
[00:25:00.720 --> 00:25:02.720]  不要讓上帝說
[00:25:02.720 --> 00:25:05.720]  原來我們在藐視他
[00:25:05.720 --> 00:25:08.720]  還記得嗎
[00:25:08.720 --> 00:25:09.720]  什麼
[00:25:09.720 --> 00:25:10.720]  聽
[00:25:10.720 --> 00:25:12.720]  《出埃及記》
[00:25:12.720 --> 00:25:16.720]  說上帝和第一代的以色列人納約的時候
[00:25:16.720 --> 00:25:18.720]  重複了兩次什麼
[00:25:18.720 --> 00:25:20.720]  什麼什麼
[00:25:20.720 --> 00:25:22.720]  聽從聽從我
[00:25:22.720 --> 00:25:24.720]  到《新命記》的時候
[00:25:24.720 --> 00:25:26.720]  就是那六十萬人死了
[00:25:26.720 --> 00:25:29.720]  摩西對當初二十歲以下
[00:25:29.720 --> 00:25:32.720]  和新一代準備進入迦南地的以色列人
[00:25:32.720 --> 00:25:34.720]  重新又說一次
[00:25:34.720 --> 00:25:38.720]  《新命記》六章四至九節
[00:25:38.720 --> 00:25:41.720]  以色列你要聽
[00:25:41.720 --> 00:25:44.720]  耶和華我們上帝是獨一的主
[00:25:44.720 --> 00:25:48.720]  你要盡心盡性盡力愛耶和華你的上帝
[00:25:48.720 --> 00:25:51.720]  我今日所吩咐你的話
[00:25:51.720 --> 00:25:53.720]  都要記在心上
[00:25:53.720 --> 00:25:55.720]  也要殷勤教訓你的兒女
[00:25:55.720 --> 00:25:56.720]  無論你坐在家裡
[00:25:56.720 --> 00:25:57.720]  走在路上
[00:25:57.720 --> 00:25:58.720]  躺下
[00:25:58.720 --> 00:25:59.720]  起來
[00:25:59.720 --> 00:26:00.720]  都要談論
[00:26:00.720 --> 00:26:02.720]  也要繫在手上為記號
[00:26:02.720 --> 00:26:04.720]  戴在額上為經文
[00:26:04.720 --> 00:26:07.720]  又要寫在你房屋的門框上
[00:26:07.720 --> 00:26:09.720]  並你的城門上
[00:26:09.720 --> 00:26:11.720]  夠了沒有
[00:26:11.720 --> 00:26:14.720]  摩西用盡一切的方法
[00:26:14.720 --> 00:26:15.720]  走在路上
[00:26:15.720 --> 00:26:16.720]  家裡
[00:26:16.720 --> 00:26:17.720]  手上
[00:26:17.720 --> 00:26:18.720]  額上
[00:26:18.720 --> 00:26:19.720]  城門上
[00:26:19.720 --> 00:26:20.720]  門框上
[00:26:20.720 --> 00:26:24.720]  就是要讓上帝的話語無孔不入
[00:26:24.720 --> 00:26:26.720]  盡最大的可能
[00:26:26.720 --> 00:26:29.720]  進入人類超大屏障的世界
[00:26:29.720 --> 00:26:32.720]  弟兄姊妹
[00:26:32.720 --> 00:26:34.720]  今天的訊息
[00:26:34.720 --> 00:26:36.720]  你聽到嗎
[00:26:36.720 --> 00:26:39.720]  你聽得到嗎
[00:26:39.720 --> 00:26:43.720]  你可以用我們一起去禱告
[00:26:43.720 --> 00:26:51.720]  天父求你打開我們的世界
[00:26:51.720 --> 00:26:53.720]  打開我們那個
[00:26:53.720 --> 00:26:56.720]  可能我們去到死都很難
[00:26:56.720 --> 00:26:58.720]  會打開的世界
[00:26:58.720 --> 00:26:59.720]  我們以為我們打開了
[00:26:59.720 --> 00:27:01.720]  但其實我們沒有打開過
[00:27:01.720 --> 00:27:04.720]  我們其實都是很多人而
[00:27:04.720 --> 00:27:07.720]  我們要很多人而處理很多事情
[00:27:07.720 --> 00:27:10.720]  我們教會裡
[00:27:10.720 --> 00:27:13.720]  教會裡其實都有很多的紛爭
[00:27:13.720 --> 00:27:16.720]  我們小組裡的紛爭
[00:27:16.720 --> 00:27:17.720]  我們人與人之間的紛爭
[00:27:17.720 --> 00:27:19.720]  我們教會裡的紛爭
[00:27:19.720 --> 00:27:23.720]  流塘的弟兄姊妹
[00:27:23.720 --> 00:27:24.720]  上帝啊
[00:27:24.720 --> 00:27:25.720]  你知道
[00:27:25.720 --> 00:27:27.720]  很多都是帶著一些
[00:27:27.720 --> 00:27:30.720]  紛爭過後的傷痛而來
[00:27:30.720 --> 00:27:35.720]  我們很有經驗
[00:27:35.720 --> 00:27:38.720]  我們很有經驗
[00:27:38.720 --> 00:27:43.720]  我們人意之下產生的東西
[00:27:43.720 --> 00:27:46.720]  帶來的傷害
[00:27:46.720 --> 00:27:50.720]  所以我求上帝
[00:27:50.720 --> 00:27:53.720]  讓我們起碼有一次
[00:27:53.720 --> 00:27:56.720]  有一次我們在流塘裡
[00:27:56.720 --> 00:27:59.720]  我們有一個不同的做法
[00:27:59.720 --> 00:28:02.720]  我們放下我們的人意
[00:28:02.720 --> 00:28:05.720]  我們試一試和上帝一起經歷
[00:28:06.720 --> 00:28:08.720]  我們用上帝裡面
[00:28:08.720 --> 00:28:11.720]  我們所想像不到的新方法
[00:28:11.720 --> 00:28:15.720]  新的態度去面對我們的紛爭
[00:28:15.720 --> 00:28:20.720]  主一叫教會的紛爭
[00:28:20.720 --> 00:28:23.720]  為什麼我們不是用上帝裡面的東西
[00:28:23.720 --> 00:28:30.720]  去經歷呢?
[00:28:30.720 --> 00:28:34.720]  主一求你幫我們
[00:28:34.720 --> 00:28:38.720]  讓我們在上帝裡面
[00:28:38.720 --> 00:28:42.720]  讓我們不要那麼相信自己
[00:28:42.720 --> 00:28:44.720]  不要那麼相信自己那一套
[00:28:44.720 --> 00:28:46.720]  我們所有人
[00:28:46.720 --> 00:28:48.720]  是我們所有人都不要那麼相信自己那一套
[00:28:48.720 --> 00:28:50.720]  教會不要那麼相信自己那一套
[00:28:50.720 --> 00:28:52.720]  弟兄姊妹不要那麼相信自己那一套
[00:28:52.720 --> 00:28:55.720]  我們相信上帝你
[00:28:55.720 --> 00:28:57.720]  我們禱告奉主耶穌基督
[00:28:57.720 --> 00:28:59.720]  得勝無自祈求
[00:28:59.720 --> 00:29:00.720]  阿們
[00:29:00.720 --> 00:29:02.720]  (字幕製作:貝爾)

