
[00:00:00.000 --> 00:00:08.000]  今天的信息主要圍繞兩個舊約聖經的人物
[00:24:40.000 --> 00:24:42.000]  他媽媽是一個導遊
[00:24:42.000 --> 00:24:45.000]  她經常要出團
[00:24:45.000 --> 00:24:47.000]  有一次跟女兒說
[00:24:47.000 --> 00:24:49.000]  一會兒回家我要執行你
[00:24:49.000 --> 00:24:52.000]  回到家裡小朋友就問
[00:24:52.000 --> 00:24:56.000]  媽媽媽媽你什麼時候執行我?
[00:24:56.000 --> 00:25:01.000]  這個家居小片段很啟發我
[00:25:01.000 --> 00:25:06.000]  整裝待發執行你進入一個新的旅程之前
[00:25:06.000 --> 00:25:08.000]  先執行了我
[00:25:08.000 --> 00:25:12.000]  執好你的眼耳口鼻手手腳腳
[00:25:12.000 --> 00:25:14.000]  整理好你自己
[00:25:14.000 --> 00:25:17.000]  處理好還未埋的傷口
[00:25:17.000 --> 00:25:19.000]  是很痛的
[00:25:19.000 --> 00:25:21.000]  但是值得的
[00:25:22.000 --> 00:25:27.000]  唯有這樣我們才有力走得遠
[00:25:27.000 --> 00:25:30.000]  有力去繼續走
[00:25:30.000 --> 00:25:33.000]  重整不保證一定更加好的
[00:25:33.000 --> 00:25:36.000]  比較一下以下兩組數字就知道了
[00:25:36.000 --> 00:25:39.000]  2012689
[00:25:39.000 --> 00:25:43.000]  另外一組數字2017777
[00:25:43.000 --> 00:25:44.000]  沒有圖了
[00:25:44.000 --> 00:25:45.000]  明就明了
[00:25:49.000 --> 00:25:52.000]  重整不一定更加好的
[00:25:52.000 --> 00:25:56.000]  F5鍵狂按完之後不斷的重新
[00:25:56.000 --> 00:25:59.000]  最後是不是一定會買到演唱會票呢?
[00:25:59.000 --> 00:26:01.000]  重整真的不一定更加好的
[00:26:01.000 --> 00:26:04.000]  那重整是什麼呢?
[00:26:04.000 --> 00:26:10.000]  重整是意味著重新擺放
[00:26:10.000 --> 00:26:13.000]  重新擺位
[00:26:13.000 --> 00:26:15.000]  重新執位
[00:26:15.000 --> 00:26:18.000]  不希望完美
[00:26:18.000 --> 00:26:20.000]  不強求忘記
[00:26:20.000 --> 00:26:25.000]  生命中的那一根刺
[00:26:25.000 --> 00:26:26.000]  沒有的
[00:26:26.000 --> 00:26:31.000]  沒有人能夠保證重整之後更加完美更加好
[00:26:31.000 --> 00:26:32.000]  但是如果你肯重整
[00:26:32.000 --> 00:26:34.000]  執一執
[00:26:34.000 --> 00:26:36.000]  是一個流動的過程
[00:26:36.000 --> 00:26:38.000]  你不會停留
[00:26:38.000 --> 00:26:41.000]  動了一點點就動了一點點
[00:26:41.000 --> 00:26:45.000]  是一個flow的生命
[00:26:45.000 --> 00:26:48.000]  根據大衛的經驗
[00:26:48.000 --> 00:26:53.000]  重整是自發去重整
[00:26:53.000 --> 00:26:54.000]  痛苦一點
[00:26:54.000 --> 00:26:57.000]  抑或是被神踢你
[00:26:57.000 --> 00:26:58.000]  踢你動
[00:26:58.000 --> 00:27:01.000]  逼著你一定要重整痛苦一點
[00:27:01.000 --> 00:27:06.000]  你回去讀13至20章
[00:27:06.000 --> 00:27:11.000]  找找有多少次從神而來的惡魔降臨
[00:27:11.000 --> 00:27:13.000]  在扶持者身上
[00:27:13.000 --> 00:27:14.000]  令到他想殺人
[00:27:14.000 --> 00:27:17.000]  你就會知道答案
[00:27:17.000 --> 00:27:19.000]  大部分出走教會的人
[00:27:19.000 --> 00:27:21.000]  是自己的選擇
[00:27:21.000 --> 00:27:24.000]  當然也有被教會趕走
[00:27:24.000 --> 00:27:26.000]  但是我說的是
[00:27:26.000 --> 00:27:28.000]  大部分都是自發
[00:27:28.000 --> 00:27:31.000]  面對充滿憾事的過去
[00:27:31.000 --> 00:27:34.000]  有主動造成的
[00:27:34.000 --> 00:27:37.000]  也有被動受害的傷痛
[00:27:37.000 --> 00:27:39.000]  還有那些個人情緒低谷
[00:27:39.000 --> 00:27:40.000]  分手
[00:27:40.000 --> 00:27:42.000]  人與人之間的關係
[00:27:42.000 --> 00:27:43.000]  轉工搬屋
[00:27:43.000 --> 00:27:45.000]  移民很多很多
[00:27:45.000 --> 00:27:48.000]  重整自己的旅程
[00:27:48.000 --> 00:27:50.000]  其中一個重要的一站
[00:27:50.000 --> 00:27:56.000]  就是好好向上一個階段的人道別
[00:27:56.000 --> 00:28:01.000]  好好向上一個階段的人道別
[00:28:01.000 --> 00:28:05.000]  包括救我的自己
[00:28:05.000 --> 00:28:09.000]  如果你自問也算是一個怕痛的人
[00:28:09.000 --> 00:28:13.000]  其實由你去主動造成你的思維
[00:28:13.000 --> 00:28:15.000]  重整你自己的思考
[00:28:15.000 --> 00:28:19.000]  你自發去啟動一場重整
[00:28:19.000 --> 00:28:20.000]  我是過來人
[00:28:20.000 --> 00:28:22.000]  我有經驗
[00:28:22.000 --> 00:28:27.000]  你這樣做是能夠將傷害減到最低的
[00:28:27.000 --> 00:28:31.000]  今天我要送兩份禮物
[00:28:31.000 --> 00:28:37.000]  給願意去重整自己的你
[00:28:37.000 --> 00:28:41.000]  踏上這條尋找照明的旅途
[00:28:41.000 --> 00:28:44.000]  第一份禮物是一本我很喜歡
[00:28:44.000 --> 00:28:46.000]  關於Journey的書
[00:28:46.000 --> 00:28:49.000]  另一份禮物是回應詩
[00:28:49.000 --> 00:28:51.000]  歌名也是叫Journey
[00:28:51.000 --> 00:28:54.000]  我在個人重整的時候
[00:28:54.000 --> 00:28:58.000]  哭著唱過超過一千次的歌
[00:28:58.000 --> 00:29:04.000]  希望我自己和前人的旅行
[00:29:04.000 --> 00:29:08.000]  曾經觸動過我的字句
[00:29:08.000 --> 00:29:12.000]  能夠陪伴聽著這篇訊息的你
[00:29:12.000 --> 00:29:19.000]  The Inner Voice of Love
[00:29:19.000 --> 00:29:23.000]  A Journey from Anguish to Freedom
[00:29:23.000 --> 00:29:26.000]  這本書的序言是這樣寫的
[00:29:26.000 --> 00:29:30.000]  勞雲他在突然失去自尊
[00:29:30.000 --> 00:29:32.000]  被愛的感受
[00:29:32.000 --> 00:29:35.000]  和生活工作的動力
[00:29:35.000 --> 00:29:39.000]  時後所寫的日記
[00:29:39.000 --> 00:29:42.000]  你的傷痛很深
[00:29:42.000 --> 00:29:44.000]  不會放在這裡
[00:29:44.000 --> 00:29:48.000]  就這樣放在這裡就會自己康復
[00:29:48.000 --> 00:29:53.000]  這是你才會體會到的痛
[00:29:53.000 --> 00:29:59.000]  因為它與你早年的人生經歷有關
[00:29:59.000 --> 00:30:04.000]  你蒙著去體認這份痛
[00:30:04.000 --> 00:30:10.000]  你的傷痛如果一天都未被你成年的自我所認知
[00:30:10.000 --> 00:30:16.000]  這份痛就只會害己害人
[00:30:16.000 --> 00:30:18.000]  是的
[00:30:18.000 --> 00:30:22.000]  要將這份痛納入你的自我
[00:30:22.000 --> 00:30:31.000]  讓它在你和他人的心內生發果效
[00:30:31.000 --> 00:30:36.000]  耶穌叫你背起你的十架就是這個意思
[00:30:36.000 --> 00:30:43.000]  祂鼓勵你接受擁抱你獨有的苦痛
[00:30:43.000 --> 00:30:48.000]  並相信你得救之道就在這裡
[00:30:48.000 --> 00:30:51.000]  背起你的十架
[00:30:51.000 --> 00:30:58.000]  首先是指與你的傷痛做朋友
[00:30:58.000 --> 00:31:04.000]  讓他們啟示有關你自己的真相
[00:31:04.000 --> 00:31:11.000]  世界上沉重巨大的苦難傷痛有這麼多
[00:31:11.000 --> 00:31:17.000]  但最難受的莫過於你自己的痛
[00:31:17.000 --> 00:31:20.000]  當你背起你的十架
[00:31:20.000 --> 00:31:27.000]  你就能看清楚他人要背負的十架
[00:31:27.000 --> 00:31:31.000]  並且為他們指出可以得到喜樂
[00:31:31.000 --> 00:31:35.000]  平安自由的道路
[00:31:35.000 --> 00:31:46.000]  一月份第一次開組的時候有小組組員說
[00:31:46.000 --> 00:31:50.000]  這個月是2020年13月
[00:31:50.000 --> 00:31:55.000]  2021年只是被偷走的2020年的延續
[00:31:55.000 --> 00:32:00.000]  沒有什麼值得倒數沒有什麼值得大肆慶祝
[00:32:00.000 --> 00:32:05.000]  這個城市病了黑暗荒誕的時代
[00:32:05.000 --> 00:32:08.000]  全城都是迷霧之中
[00:32:08.000 --> 00:32:14.000]  基督信仰給了你什麼的亮光
[00:32:14.000 --> 00:32:18.000]  現在的你在人生旅途中的哪一站
[00:32:18.000 --> 00:32:23.000]  我們每個人都有自己成長的步伐
[00:32:23.000 --> 00:32:29.000]  絕對不是因為新的一年要交什麼納字才重整
[00:32:29.000 --> 00:32:35.000]  而是在任何時候當你記起這篇信息
[00:32:35.000 --> 00:32:39.000]  你記起大衛的痛哭
[00:32:39.000 --> 00:32:43.000]  請你記得
[00:32:43.000 --> 00:32:49.000]  我曾經邀請你重整你自己
[00:32:49.000 --> 00:32:52.000]  進入未知的人生旅程
[00:32:52.000 --> 00:32:57.000]  向上一個階段好好道別
[00:32:57.000 --> 00:33:03.000]  我們一起同心吐告
[00:33:07.000 --> 00:33:09.000]  差的天父
[00:33:09.000 --> 00:33:14.000]  你是那位掌管明天的主
[00:33:14.000 --> 00:33:16.000]  我可不可以問你
[00:33:16.000 --> 00:33:19.000]  明天香港會怎樣
[00:33:19.000 --> 00:33:23.000]  是否一定比今天更差
[00:33:23.000 --> 00:33:26.000]  很累了
[00:33:26.000 --> 00:33:29.000]  外在的環境我們改變不了
[00:33:29.000 --> 00:33:32.000]  也不輪到我們去改
[00:33:32.000 --> 00:33:36.000]  但我想改一些我能力範圍內改到的東西
[00:33:36.000 --> 00:33:39.000]  我想重整我自己
[00:33:39.000 --> 00:33:43.000]  我想知道你做我的目的是什麼
[00:33:43.000 --> 00:33:48.000]  我想知道我怎樣可以變得更加堅強
[00:33:48.000 --> 00:33:52.000]  所以求你救救我
[00:33:52.000 --> 00:33:55.000]  救救這個有拖延症的我
[00:33:55.000 --> 00:33:59.000]  救救那個經常講究天下無敵
[00:33:59.000 --> 00:34:02.000]  造就無心無力的我
[00:34:02.000 --> 00:34:09.000]  給我對自己的狀態多一點的自覺
[00:34:09.000 --> 00:34:12.000]  求你與我同在
[00:34:12.000 --> 00:34:18.000]  在我身邊陪我一起走這一段尋找照明的旅程
[00:34:18.000 --> 00:34:22.000]  奉主命求,阿門
[00:34:22.000 --> 00:34:24.000]  (字幕製作:貝爾)

