
[00:00:00.000 --> 00:00:05.000]  作詞:周杰倫 作曲:李宗盛
[00:20:41.200 --> 00:20:43.200]  不能夠否認是基督徒
[00:20:43.200 --> 00:20:46.200]  不過你都不敢大聲跟人說我是基督徒
[00:20:46.200 --> 00:20:49.200]  會怕太大聲
[00:20:49.200 --> 00:20:53.200]  但上帝從來都不是呼召我們
[00:20:53.200 --> 00:20:55.200]  去做一個OK拉基督徒
[00:20:55.200 --> 00:20:58.200]  耶穌說我來要叫人得生命
[00:20:58.200 --> 00:20:59.200]  一個豐盛的生命
[00:20:59.200 --> 00:21:00.200]  被上帝引領的生命
[00:21:00.200 --> 00:21:01.200]  一個轉化的生命
[00:21:01.200 --> 00:21:03.200]  不是這樣的
[00:21:03.200 --> 00:21:05.200]  你被耶穌基督拯救
[00:21:05.200 --> 00:21:06.200]  更生
[00:21:06.200 --> 00:21:07.200]  轉化
[00:21:07.200 --> 00:21:08.200]  有豐盛的生命
[00:21:08.200 --> 00:21:10.200]  你真是被拯救
[00:21:10.200 --> 00:21:11.200]  被更生
[00:21:11.200 --> 00:21:12.200]  被轉化
[00:21:12.200 --> 00:21:15.200]  有豐盛的生命
[00:21:15.200 --> 00:21:16.200]  大家有沒有想過
[00:21:16.200 --> 00:21:18.200]  在天堂的時候
[00:21:18.200 --> 00:21:20.200]  你的樣子是什麼樣子
[00:21:20.200 --> 00:21:21.200]  有沒有想過你的樣子
[00:21:21.200 --> 00:21:22.200]  想一想
[00:21:22.200 --> 00:21:23.200]  全部人都是
[00:21:23.200 --> 00:21:25.200]  很多人都是老死的
[00:21:25.200 --> 00:21:26.200]  是不是
[00:21:26.200 --> 00:21:29.200]  我想問天堂是不是有很多老人家
[00:21:29.200 --> 00:21:30.200]  是不是
[00:21:30.200 --> 00:21:31.200]  是不是
[00:21:31.200 --> 00:21:33.200]  你都是用很老的樣子
[00:21:33.200 --> 00:21:34.200]  展示在天堂那裏
[00:21:34.200 --> 00:21:35.200]  是不是
[00:21:35.200 --> 00:21:36.200]  會這樣嗎
[00:21:36.200 --> 00:21:38.200]  有沒有什麼問題
[00:21:38.200 --> 00:21:39.200]  沒理由吧
[00:21:39.200 --> 00:21:40.200]  天堂沒理由
[00:21:40.200 --> 00:21:42.200]  應該給一個最fit的你
[00:21:42.200 --> 00:21:43.200]  是不是
[00:21:43.200 --> 00:21:44.200]  最當打的你
[00:21:44.200 --> 00:21:48.200]  應該是最fully actualized的你
[00:21:48.200 --> 00:21:54.200]  將所有的potential能夠發揮出來的你
[00:21:54.200 --> 00:21:56.200]  就是你天堂的version
[00:21:56.200 --> 00:21:58.200]  不是說皮膚最好
[00:21:58.200 --> 00:22:00.200]  頭髮最多
[00:22:00.200 --> 00:22:01.200]  最帥
[00:22:01.200 --> 00:22:02.200]  肚子最小的時候
[00:22:02.200 --> 00:22:03.200]  不是這樣說
[00:22:03.200 --> 00:22:05.200]  而是說你的生命質素
[00:22:05.200 --> 00:22:09.200]  應該是最能夠緊緊跟隨耶穌
[00:22:09.200 --> 00:22:10.200]  最忠心
[00:22:10.200 --> 00:22:11.200]  最善良
[00:22:11.200 --> 00:22:12.200]  最有智慧
[00:22:12.200 --> 00:22:15.200]  最有脾氣的那個你
[00:22:15.200 --> 00:22:17.200]  就是天堂的那個你
[00:22:17.200 --> 00:22:18.200]  你做到的
[00:22:18.200 --> 00:22:21.200]  不過那就是你最maximize power的時候
[00:22:21.200 --> 00:22:23.200]  那個potential
[00:22:23.200 --> 00:22:24.200]  最大的那個你
[00:22:24.200 --> 00:22:25.200]  是不是
[00:22:25.200 --> 00:22:26.200]  就是那個你
[00:22:26.200 --> 00:22:30.200]  天堂那個你正正就是上帝眼中的你
[00:22:30.200 --> 00:22:33.200]  因為耶穌基督已經轉化了
[00:22:33.200 --> 00:22:34.200]  給你一個新生命
[00:22:34.200 --> 00:22:39.200]  那個你正正就是你要去成為的那個你
[00:22:39.200 --> 00:22:42.200]  天使們你將會成為這樣的人
[00:22:42.200 --> 00:22:46.200]  你今天就要開始成為這樣的人
[00:22:46.200 --> 00:22:47.200]  真的
[00:22:47.200 --> 00:22:48.200]  所以做基督徒
[00:22:48.200 --> 00:22:49.200]  從來都是做這樣的事
[00:22:49.200 --> 00:22:53.200]  就是做一個你暫時你現在不是的人
[00:22:53.200 --> 00:22:55.200]  但實際上你真的是這樣的人
[00:22:55.200 --> 00:22:56.200]  最複雜的
[00:22:56.200 --> 00:22:57.200]  明白我的意思嗎
[00:22:57.200 --> 00:23:02.200]  那個是上帝眼中和基督裏面的你
[00:23:02.200 --> 00:23:05.200]  不過你暫時不是這樣的一種
[00:23:05.200 --> 00:23:08.200]  不過你卻是要成為這樣
[00:23:08.200 --> 00:23:10.200]  所以整個的重點
[00:23:10.200 --> 00:23:12.200]  所謂的勇氣
[00:23:12.200 --> 00:23:15.200]  就是你要願意來到去
[00:23:15.200 --> 00:23:16.200]  明明你不是這樣
[00:23:16.200 --> 00:23:19.200]  但你都願意成為一個這樣的人
[00:23:19.200 --> 00:23:22.200]  這個就是基督耶穌裏面的你
[00:23:22.200 --> 00:23:25.200]  即是你願意來到去
[00:23:25.200 --> 00:23:29.200]  夠膽去做一個你現在不是這樣的人
[00:23:29.200 --> 00:23:32.200]  即是你照鏡子一坨東西
[00:23:32.200 --> 00:23:36.200]  但你仍然知道我是要成為一個更加好的自己
[00:23:36.200 --> 00:23:39.200]  這個開始這一下
[00:23:39.200 --> 00:23:44.200]  正正就是那個剛強壯膽
[00:23:44.200 --> 00:23:47.200]  做基督徒就是成為一個你不是的人
[00:23:47.200 --> 00:23:49.200]  整件事情是很吊詭的
[00:23:49.200 --> 00:23:50.200]  你都不是
[00:23:50.200 --> 00:23:52.200]  你怎樣成為那個人呢
[00:23:52.200 --> 00:23:55.200]  有點像是踩單車
[00:23:55.200 --> 00:23:58.200]  我記得我的女兒是很少踩單車
[00:23:58.200 --> 00:23:59.200]  我們是長洲居民
[00:23:59.200 --> 00:24:01.200]  她四歲就踩單車
[00:24:01.200 --> 00:24:05.200]  四歲就在長洲踩單車到處走
[00:24:05.200 --> 00:24:06.200]  和大家一樣
[00:24:06.200 --> 00:24:09.200]  我女兒不是天生會踩單車
[00:24:09.200 --> 00:24:13.200]  不過她都是天生可以踩單車
[00:24:13.200 --> 00:24:15.200]  女人都是可以踩單車
[00:24:15.200 --> 00:24:17.200]  踩單車其實不容易
[00:24:17.200 --> 00:24:19.200]  無端端站起來
[00:24:19.200 --> 00:24:21.200]  踩到無端端可以不斷移動
[00:24:21.200 --> 00:24:22.200]  就可以走路
[00:24:22.200 --> 00:24:24.200]  是很驚人的
[00:24:24.200 --> 00:24:26.200]  我作為父母第一次教人踩單車
[00:24:26.200 --> 00:24:28.200]  是一件很奇妙的經驗
[00:24:28.200 --> 00:24:31.200]  怎樣教一個人可以踩單車呢
[00:24:31.200 --> 00:24:35.200]  整件事可能是關乎平衡
[00:24:35.200 --> 00:24:37.200]  踩單車要學習平衡
[00:24:37.200 --> 00:24:40.200]  不過其實這件事是不能教的
[00:24:40.200 --> 00:24:42.200]  不能看youtube
[00:24:42.200 --> 00:24:48.200]  你只能夠真真正正做一個不懂得踩的人
[00:24:48.200 --> 00:24:49.200]  去踩一次
[00:24:49.200 --> 00:24:52.200]  去很醜的踩失敗過幾十次
[00:24:52.200 --> 00:24:54.200]  你才能夠做到
[00:24:54.200 --> 00:24:56.200]  你不能看youtube
[00:24:56.200 --> 00:25:00.200]  你只能夠嘗試學習怎樣做不到
[00:25:00.200 --> 00:25:03.200]  你才能夠去做這件事
[00:25:03.200 --> 00:25:07.200]  你只能夠讓自己去做一個做不到的人
[00:25:07.200 --> 00:25:10.200]  你才能夠做到這件事
[00:25:10.200 --> 00:25:12.200]  你不能夠一下子就做到
[00:25:12.200 --> 00:25:17.200]  不過這件事是一個發明
[00:25:17.200 --> 00:25:18.200]  是很傷事的
[00:25:18.200 --> 00:25:20.200]  我們叫輔助輪
[00:25:20.200 --> 00:25:23.200]  所謂輔助輪就是這個意思
[00:25:23.200 --> 00:25:25.200]  輔助輔助輪
[00:25:25.200 --> 00:25:30.200]  我們小時候裝了兩個輔助輪在單車兩旁
[00:25:30.200 --> 00:25:33.200]  小朋友就覺得感覺良好
[00:25:33.200 --> 00:25:35.200]  小朋友就覺得很威風
[00:25:35.200 --> 00:25:37.200]  會踩輔助輪
[00:25:37.200 --> 00:25:39.200]  小朋友當然是這樣
[00:25:39.200 --> 00:25:41.200]  很快很有型
[00:25:41.200 --> 00:25:43.200]  原來是輔助輪
[00:25:43.200 --> 00:25:48.200]  輔助輪不單止不幫你學習踩單車
[00:25:48.200 --> 00:25:50.200]  其實是一個假的經驗
[00:25:50.200 --> 00:25:52.200]  這個不是踩單車
[00:25:52.200 --> 00:25:56.200]  這個樣子很像踩單車但不是踩單車
[00:25:56.200 --> 00:26:02.200]  所以輔助輪甚至乎是阻礙我們真真正正學踩單車
[00:26:02.200 --> 00:26:05.200]  因為他覺得你好像已經懂了
[00:26:05.200 --> 00:26:07.200]  你不需要再學了
[00:26:07.200 --> 00:26:09.200]  你就能夠可以懂得踩單車
[00:26:09.200 --> 00:26:11.200]  很有型地踩單車
[00:26:11.200 --> 00:26:15.200]  其實你總是要拆掉它
[00:26:15.200 --> 00:26:18.200]  回到你不懂得踩的地步
[00:26:18.200 --> 00:26:20.200]  你回到不懂得踩的地步
[00:26:20.200 --> 00:26:23.200]  才能夠真真正正去學第一課
[00:26:23.200 --> 00:26:26.200]  關乎於踩單車的課程
[00:26:26.200 --> 00:26:30.200]  我見過長洲有個婆婆
[00:26:30.200 --> 00:26:32.200]  她八十幾歲
[00:26:32.200 --> 00:26:35.200]  還是踩輔助輪單車
[00:26:35.200 --> 00:26:38.200]  很多原因我不知道為什麼
[00:26:38.200 --> 00:26:40.200]  但其實這件事是很
[00:26:40.200 --> 00:26:41.200]  其實我覺得
[00:26:41.200 --> 00:26:43.200]  如果我八十幾歲還是踩輔助輪單車
[00:26:43.200 --> 00:26:47.200]  其實是一件不是很好的事情
[00:26:47.200 --> 00:26:49.200]  不知你是否這樣
[00:26:49.200 --> 00:26:52.200]  你做基督徒是否一個這樣的狀態
[00:26:52.200 --> 00:26:56.200]  一個有輔助輪的基督徒
[00:26:56.200 --> 00:26:59.200]  你的樣子是像是在做基督徒
[00:26:59.200 --> 00:27:01.200]  不過你的輔助輪在這裡
[00:27:01.200 --> 00:27:04.200]  總是有些事情是未真正去
[00:27:04.200 --> 00:27:08.200]  將你的潛質發揮出來
[00:27:08.200 --> 00:27:10.200]  樣子是很像的
[00:27:10.200 --> 00:27:14.200]  但這個不是真真正正的踩單車
[00:27:14.200 --> 00:27:18.200]  所以舒亞就對舒亞說
[00:27:18.200 --> 00:27:20.200]  你當剛強壯膽
[00:27:20.200 --> 00:27:23.200]  不要懼怕不要驚慌
[00:27:23.200 --> 00:27:25.200]  因為你往無論哪裡去
[00:27:25.200 --> 00:27:28.200]  上帝都必與你同在
[00:27:49.200 --> 00:27:52.200]  I think I forgot
[00:27:52.200 --> 00:27:55.200]  How to be happy
[00:27:55.200 --> 00:27:58.200]  Something I'm not
[00:27:58.200 --> 00:28:02.200]  But something I can be
[00:28:02.200 --> 00:28:08.200]  Something I wait for
[00:28:08.200 --> 00:28:15.200]  Something I made for
[00:28:15.200 --> 00:28:18.200]  I think I forgot
[00:28:18.200 --> 00:28:22.200]  How to be happy
[00:28:22.200 --> 00:28:25.200]  Something I'm not
[00:28:25.200 --> 00:28:29.200]  But something I can be
[00:28:29.200 --> 00:28:36.200]  Something I wait for
[00:28:36.200 --> 00:28:47.200]  Something I made for
[00:28:47.200 --> 00:28:52.200]  Something I wait for
[00:28:52.200 --> 00:28:55.200]  這首歌其實叫做Billy Eilish
[00:28:55.200 --> 00:28:58.200]  所寫的一首歌叫做What Was I Made For
[00:28:58.200 --> 00:29:03.200]  是2024年奧斯卡金像獎最佳原創歌曲
[00:29:03.200 --> 00:29:07.200]  就是Barbie這套電影的一首歌
[00:29:07.200 --> 00:29:08.200]  不知道大家有沒有聽過
[00:29:08.200 --> 00:29:09.200]  有沒有看過這套電影
[00:29:09.200 --> 00:29:10.200]  有沒有看過
[00:29:10.200 --> 00:29:12.200]  就是Barbie這套電影
[00:29:12.200 --> 00:29:13.200]  可能你沒看過
[00:29:13.200 --> 00:29:15.200]  可能你被Trailer蒙騙了
[00:29:15.200 --> 00:29:17.200]  你以為它好像白雪公主
[00:29:17.200 --> 00:29:19.200]  其實不是
[00:29:19.200 --> 00:29:23.200]  不是那些有些噱頭
[00:29:23.200 --> 00:29:27.200]  有些搞笑很輕鬆的童話故事
[00:29:27.200 --> 00:29:30.200]  這套電影是一套很深度的電影
[00:29:30.200 --> 00:29:32.200]  就是一個很哲學的電影
[00:29:32.200 --> 00:29:34.200]  是關於人的存在
[00:29:34.200 --> 00:29:36.200]  就是Barbie問自己
[00:29:36.200 --> 00:29:39.200]  究竟我是不是一切都那麼理想
[00:29:39.200 --> 00:29:40.200]  是不是一個假的存在
[00:29:40.200 --> 00:29:43.200]  我的人生裡有什麼
[00:29:43.200 --> 00:29:46.200]  這首歌當然我很喜歡Billy Eilish
[00:29:46.200 --> 00:29:50.200]  這首歌裡面一句很觸動我的歌詞
[00:29:50.200 --> 00:29:52.200]  就是今天的講題
[00:29:52.200 --> 00:29:54.200]  叫做Something I'm Not
[00:29:54.200 --> 00:29:57.200]  But Something I Can Be
[00:29:57.200 --> 00:30:00.200]  我明明不是這樣的
[00:30:00.200 --> 00:30:03.200]  我知道我可以是這樣
[00:30:03.200 --> 00:30:06.200]  這個就是我們做基督徒
[00:30:06.200 --> 00:30:07.200]  在上帝裡面
[00:30:07.200 --> 00:30:09.200]  我們整個基督徒人生裡面
[00:30:09.200 --> 00:30:13.200]  不斷去面對這件事
[00:30:13.200 --> 00:30:16.200]  我們要做一些我們現在不是的事
[00:30:16.200 --> 00:30:19.200]  做一些你做不到的事
[00:30:19.200 --> 00:30:21.200]  上帝耶穌基督要求你做的
[00:30:21.200 --> 00:30:24.200]  都是你現在做不到的事
[00:30:24.200 --> 00:30:27.200]  不過雖然我不是這樣
[00:30:27.200 --> 00:30:31.200]  但我真正知道我可以變成這樣
[00:30:31.200 --> 00:30:33.200]  這個是我所期待的
[00:30:33.200 --> 00:30:36.200]  都是我被創造
[00:30:36.200 --> 00:30:39.200]  在基督裡面重新創造
[00:30:39.200 --> 00:30:43.200]  一個這樣的狀態
[00:30:43.200 --> 00:30:45.200]  所以我想我們每一個
[00:30:45.200 --> 00:30:47.200]  Future的電影展會
[00:30:47.200 --> 00:30:52.200]  當我們來到講第二流的時候
[00:30:52.200 --> 00:30:54.200]  正正都是這樣的事情
[00:30:54.200 --> 00:30:59.200]  大家覺得自己都不是那些基督徒
[00:30:59.200 --> 00:31:03.200]  或者我現在的狀態都不是這樣
[00:31:03.200 --> 00:31:08.200]  我都做不到耶穌要我做的事
[00:31:08.200 --> 00:31:10.200]  但其實基督徒的精神就是這樣
[00:31:10.200 --> 00:31:12.200]  我們證明我們不是這樣
[00:31:12.200 --> 00:31:16.200]  但我們是做一些我們不是這樣的事
[00:31:16.200 --> 00:31:18.200]  對我來說
[00:31:18.200 --> 00:31:27.200]  教會從來都是用一個理想的教會圖畫來走下去
[00:31:27.200 --> 00:31:30.200]  溫教會有兩個模式
[00:31:30.200 --> 00:31:32.200]  一個叫做Problem Solving
[00:31:32.200 --> 00:31:34.200]  教會有什麼問題就解決了它
[00:31:34.200 --> 00:31:37.200]  有些人很擅長去Problem Solving
[00:31:37.200 --> 00:31:41.200]  但我從來都不單單去Problem Solving
[00:31:41.200 --> 00:31:42.200]  這是潘Sir的強項
[00:31:42.200 --> 00:31:44.200]  給他吧我們Problem Solving
[00:31:44.200 --> 00:31:48.200]  我的部分是負責應該怎樣
[00:31:48.200 --> 00:31:50.200]  教會應該怎樣
[00:31:50.200 --> 00:31:53.200]  弟兄姊妹的生命應該怎樣
[00:31:53.200 --> 00:31:58.200]  我們就去看著這個應該怎樣去做
[00:31:58.200 --> 00:32:00.200]  所以我經常都覺得
[00:32:00.200 --> 00:32:04.200]  我看到的是每一個弟兄姊妹的生命裏
[00:32:04.200 --> 00:32:06.200]  其實可以怎樣
[00:32:06.200 --> 00:32:12.200]  看到的是一個一個很厲害的你們
[00:32:12.200 --> 00:32:14.200]  我經常都很期待
[00:32:14.200 --> 00:32:16.200]  可能幾十年之後
[00:32:16.200 --> 00:32:18.200]  我都說幾十年之後就結束了
[00:32:18.200 --> 00:32:19.200]  這個不要緊
[00:32:19.200 --> 00:32:22.200]  但曾經弟兄姊妹在那個生命裏
[00:32:22.200 --> 00:32:26.200]  有些人生命很亮麗
[00:32:26.200 --> 00:32:28.200]  原來他們是回復教會的
[00:32:28.200 --> 00:32:31.200]  這個我覺得是最渴望的事
[00:32:31.200 --> 00:32:35.200]  所以你們能夠做得很好
[00:32:35.200 --> 00:32:39.200]  現在是我的期望
[00:32:39.200 --> 00:32:42.200]  也是我自己最大最美麗的圖畫
[00:32:42.200 --> 00:32:48.200]  如果你有聽我那時按目的時候的立願
[00:32:48.200 --> 00:32:51.200]  我說有三個的理想
[00:32:51.200 --> 00:32:55.200]  去做一間理想的教會
[00:32:55.200 --> 00:32:58.200]  讓弟兄姊妹的生命更加理想
[00:32:58.200 --> 00:33:00.200]  和成為更加好的自己
[00:33:00.200 --> 00:33:02.200]  現在全部都不是
[00:33:02.200 --> 00:33:05.200]  包括我自己都是
[00:33:05.200 --> 00:33:07.200]  全部都不是這樣的狀態
[00:33:07.200 --> 00:33:10.200]  但我們仍然是正正這樣
[00:33:10.200 --> 00:33:13.200]  我們應該是剛強壯膽
[00:33:13.200 --> 00:33:15.200]  將我們可以有的
[00:33:15.200 --> 00:33:18.200]  在德裏面可以有的去實踐出來
[00:33:18.200 --> 00:33:23.200]  所以我們一起懷著禱告的心
[00:33:23.200 --> 00:33:27.200]  信心去做一些我們現在做不到的事
[00:33:27.200 --> 00:33:31.200]  整件事的關鍵就是你願意去做
[00:33:31.200 --> 00:33:33.200]  踩單車
[00:33:33.200 --> 00:33:36.200]  做一個你踩不到單車的人
[00:33:36.200 --> 00:33:38.200]  去坐下來踩你第一步
[00:33:38.200 --> 00:33:40.200]  這就是我們要做的事
[00:33:40.200 --> 00:33:45.200]  我們都將我們的教會交給你
[00:33:45.200 --> 00:33:48.200]  願意你自己去讓我們成為更加好的教會
[00:33:48.200 --> 00:33:51.200]  縱然我們有很多困難
[00:33:51.200 --> 00:33:55.200]  很多眼前我們知道自己還沒有去到那個水平
[00:33:55.200 --> 00:33:57.200]  但我們求你幫助我們
[00:33:57.200 --> 00:34:00.200]  仍然可以去有勇氣
[00:34:00.200 --> 00:34:04.200]  去實踐我們在裏面最大的潛質
[00:34:04.200 --> 00:34:08.200]  我們能夠在你裏面成為更加好的你
[00:34:08.200 --> 00:34:11.200]  成為更加好你所喜悅的教會
[00:34:11.200 --> 00:34:13.200]  同尊命求
