
[00:00:00.000 --> 00:00:04.000]  好,等節目平安,我們一起祈禱
[00:22:22.000 --> 00:22:25.000]  你是自由的
[00:22:25.000 --> 00:22:28.000]  當你再一次看著你自己的手和身體的時候
[00:22:28.000 --> 00:22:31.000]  你發現沒有一條鎖鏈在你身上
[00:22:31.000 --> 00:22:33.000]  耶穌最堅持的是什麼呢?
[00:22:33.000 --> 00:22:38.000]  祂能夠隨時都叫你重新回到這個狀態裡面
[00:22:38.000 --> 00:22:41.000]  你可以的
[00:22:41.000 --> 00:22:46.000]  你隨時都可以一個完全是by default,最開始的狀態
[00:22:46.000 --> 00:22:51.000]  沒有人可以控制得到你,包括你自己
[00:22:51.000 --> 00:22:57.000]  耶穌可以叫你這樣做
[00:22:57.000 --> 00:23:02.000]  我們說,洪水泛濫之時,耶穌坐著為王
[00:23:02.000 --> 00:23:06.000]  我雖然行過死任憂谷,也不怕災害
[00:23:06.000 --> 00:23:10.000]  白日太陽不傷你,夜間月亮也不害你
[00:23:10.000 --> 00:23:15.000]  這些經文似乎是在說耶和華去保護我們的經文
[00:23:15.000 --> 00:23:22.000]  但是這些經文更加是一段一個自由人的心境
[00:23:22.000 --> 00:23:26.000]  當你真正去得著這份自由的時候
[00:23:26.000 --> 00:23:32.000]  你就能夠可以欣賞到這些經文的風景
[00:23:32.000 --> 00:23:37.000]  洪水泛濫之時,耶和華坐著為王
[00:23:37.000 --> 00:23:41.000]  就算這個時勢如何,你是自由的
[00:23:41.000 --> 00:23:44.000]  沒有人可以影響到你
[00:23:44.000 --> 00:23:48.000]  我雖行過死任憂谷,也不怕災害
[00:23:48.000 --> 00:23:52.000]  無論現在的情況,我面對的遭遇如何也好
[00:23:52.000 --> 00:23:56.000]  我仍然是自由的
[00:23:56.000 --> 00:24:00.000]  我仍然是可以沒有東西可以影響到我
[00:24:00.000 --> 00:24:04.000]  因為耶穌基督拯救我,釋放我
[00:24:04.000 --> 00:24:09.000]  這個正正就是耶穌基督給我們每個基督徒
[00:24:09.000 --> 00:24:13.000]  能夠得著這份自由
[00:24:13.000 --> 00:24:18.000]  最後我想用一點時間說Free For
[00:24:18.000 --> 00:24:21.000]  所以今天我們應該不夠時間說Free For
[00:24:21.000 --> 00:24:25.000]  因為Free From已經足夠我們去學習
[00:24:25.000 --> 00:24:29.000]  大家也要花一點時間去說Free For
[00:24:29.000 --> 00:24:34.000]  Free For是我們自由裏面最高的層次
[00:24:34.000 --> 00:24:38.000]  應該下一章有Free For
[00:24:38.000 --> 00:24:40.000]  Free For Someone
[00:24:40.000 --> 00:24:44.000]  當你學會了Free From之後
[00:24:44.000 --> 00:24:47.000]  你就可以去學Free For
[00:24:47.000 --> 00:24:51.000]  你會發現當你一個人單單是Free From
[00:24:51.000 --> 00:24:55.000]  其實躺平也是Free From
[00:24:55.000 --> 00:24:59.000]  抽身這個世界,不問世事
[00:24:59.000 --> 00:25:02.000]  投降,不再被任何人影響
[00:25:02.000 --> 00:25:06.000]  躺平,Free From the World,阿門
[00:25:06.000 --> 00:25:09.000]  基本上躺平是很自由的
[00:25:09.000 --> 00:25:11.000]  不被任何事情所牽動
[00:25:11.000 --> 00:25:16.000]  哪怕外面的時勢,政策,我都躺平了
[00:25:16.000 --> 00:25:18.000]  躺平似乎是很自由的
[00:25:18.000 --> 00:25:24.000]  不過躺平的人卻是可以變成一個很冷漠的人
[00:25:24.000 --> 00:25:27.000]  因為反正我就放棄了,我不理了
[00:25:27.000 --> 00:25:29.000]  一個冷漠的人可以有自由
[00:25:29.000 --> 00:25:32.000]  因為他自由是沒有了愛
[00:25:32.000 --> 00:25:36.000]  但是耶穌基督賜予我們的自由
[00:25:36.000 --> 00:25:39.000]  他是指向著愛
[00:25:39.000 --> 00:25:41.000]  我們回到今天的經文裏
[00:25:41.000 --> 00:25:46.000]  經文說弟兄們,你們蒙召是要得自由
[00:25:46.000 --> 00:25:50.000]  只是不可將你們的自由當作放縱情的機會
[00:25:50.000 --> 00:25:54.000]  總要用愛心互相服侍
[00:25:54.000 --> 00:26:01.000]  經文的後半段,保羅從Free From轉變為Free For
[00:26:01.000 --> 00:26:04.000]  你們蒙召是得著自由
[00:26:04.000 --> 00:26:06.000]  為了什麼?
[00:26:06.000 --> 00:26:10.000]  為了要用你的愛去彼此服侍
[00:26:10.000 --> 00:26:14.000]  自由正叫你有能力去愛
[00:26:14.000 --> 00:26:17.000]  當你學習了Free From的時候
[00:26:17.000 --> 00:26:23.000]  你就可以用這份自由去Free For 別人
[00:26:23.000 --> 00:26:27.000]  正如我一開始所說,我很喜歡吃雞煲
[00:26:27.000 --> 00:26:33.000]  但是在這十幾二十年裏,我只吃過五次雞煲
[00:26:33.000 --> 00:26:37.000]  因為師母是一個非常駕馭熱氣的人
[00:26:37.000 --> 00:26:42.000]  對她來說,地球有80%的東西都是熱氣的
[00:26:42.000 --> 00:26:47.000]  所以我結婚那麼久,大概吃過不超過五次雞煲
[00:26:47.000 --> 00:26:49.000]  通常我都是靜悄悄地和壽山去吃
[00:26:49.000 --> 00:26:53.000]  和少數人去吃,我吃了一次
[00:26:53.000 --> 00:26:57.000]  真的,有時候你為了愛
[00:26:57.000 --> 00:27:01.000]  你會選擇放棄你的自由
[00:27:01.000 --> 00:27:04.000]  師母也是
[00:27:04.000 --> 00:27:07.000]  師母當年,不是發誓自殺,我這樣說
[00:27:07.000 --> 00:27:09.000]  師母當年跟我去德國
[00:27:09.000 --> 00:27:12.000]  我兩夫婦在德國捱到哭
[00:27:12.000 --> 00:27:15.000]  她選擇放棄她的自由
[00:27:15.000 --> 00:27:20.000]  跟著她的老公捆綁式去到德國六年時間
[00:27:20.000 --> 00:27:27.000]  當你愛一個人,你就會選擇放棄你一些的自由
[00:27:27.000 --> 00:27:31.000]  不過這是你最自由的選擇
[00:27:31.000 --> 00:27:34.000]  你自己甘願地去做
[00:27:34.000 --> 00:27:36.000]  我想任何父母都知道
[00:27:36.000 --> 00:27:39.000]  當你做父母開始,從第一天開始
[00:27:39.000 --> 00:27:44.000]  你就已經去切割你的自由出來
[00:27:44.000 --> 00:27:48.000]  一切的自由,起碼有十年時間以上
[00:27:48.000 --> 00:27:51.000]  每一個晚上,每一個週末
[00:27:51.000 --> 00:27:54.000]  每一個心思,你都是甘願地去切割出來
[00:27:54.000 --> 00:27:58.000]  因為愛,你願意去放棄你的自由
[00:27:58.000 --> 00:28:02.000]  不過你卻是自由地,甘願地去做
[00:28:02.000 --> 00:28:05.000]  這個正正就是free for
[00:28:05.000 --> 00:28:09.000]  是的,愛和自由是很矛盾的事情
[00:28:09.000 --> 00:28:13.000]  明明愛是甘心地被改變,被影響
[00:28:13.000 --> 00:28:17.000]  自由卻相反,愛卻是能夠不被影響
[00:28:17.000 --> 00:28:21.000]  但當你用你的自由去愛的時候
[00:28:21.000 --> 00:28:24.000]  這個正正就是上帝對我們的自由
[00:28:24.000 --> 00:28:27.000]  這個正正就是free for
[00:28:27.000 --> 00:28:34.000]  最後我想和一班失戀的弟兄姊妹說
[00:28:34.000 --> 00:28:37.000]  其實上個月我們欠了你一個月題
[00:28:37.000 --> 00:28:40.000]  heart to love裡面一個很重要的月題
[00:28:40.000 --> 00:28:44.000]  當我們失戀的時候
[00:28:44.000 --> 00:28:48.000]  好好地記得,你是自由的人
[00:28:48.000 --> 00:28:51.000]  當你去愛一個人的時候
[00:28:51.000 --> 00:28:54.000]  首先你是自由
[00:28:54.000 --> 00:28:57.000]  沒有人能夠影響到你
[00:28:57.000 --> 00:29:03.000]  你能夠抽身於任何的裡面
[00:29:03.000 --> 00:29:06.000]  當你去不能自拔的時候
[00:29:06.000 --> 00:29:09.000]  當那個人令你很傷心的時候
[00:29:09.000 --> 00:29:13.000]  好好記得,耶穌基督給我們這份自由
[00:29:13.000 --> 00:29:19.000]  我們仍然有這份自由去繼續活著
[00:29:19.000 --> 00:29:23.000]  願意去愛,因為我們有自由
[00:29:23.000 --> 00:29:29.000]  每一個愛的人都有這份自由去愛其他人
[00:29:29.000 --> 00:29:34.000]  一會兒我們會有一首回應詩
[00:29:34.000 --> 00:29:37.000]  正正是叫做free from something
[00:29:37.000 --> 00:29:42.000]  正正是我們flow music裡面很快的作了一首歌
[00:29:42.000 --> 00:29:45.000]  感覺上應該比較輕鬆
[00:29:45.000 --> 00:29:49.000]  讓我們可以懷著這種心境
[00:29:49.000 --> 00:29:52.000]  不知道你是什麼情況
[00:29:52.000 --> 00:29:57.000]  希望你能夠得到耶穌基督賜給我們的這份自由
[00:29:57.000 --> 00:30:02.000]  你是自由的,沒有東西能夠捆綁到你
[00:30:02.000 --> 00:30:05.000]  我一直祈禱
[00:30:05.000 --> 00:30:11.000]  再次求你幫助我們
[00:30:11.000 --> 00:30:16.000]  我們知道你在十誡裡面叫我們得著這份釋放
[00:30:16.000 --> 00:30:20.000]  你叫我們從任何事情裡面得著自由
[00:30:20.000 --> 00:30:24.000]  無論是世界社會的捆綁
[00:30:24.000 --> 00:30:27.000]  我們別人對我們的限制
[00:30:27.000 --> 00:30:31.000]  我們自己交給自己的限制
[00:30:31.000 --> 00:30:32.000]  求你幫助我們
[00:30:32.000 --> 00:30:37.000]  讓我們從任何事情裡面得著這份自由
[00:30:37.000 --> 00:30:42.000]  讓我們仍然可以重新面對我們整個人的生命
[00:30:42.000 --> 00:30:46.000]  幫助我們能夠得著這份自由
[00:30:46.000 --> 00:30:48.000]  不被任何的捆綁住
[00:30:48.000 --> 00:30:53.000]  更加叫我們能夠靠著這份自由去愛
[00:30:53.000 --> 00:30:57.000]  讓我們能夠成為一個有自由、有愛的人
[00:30:57.000 --> 00:30:59.000]  同尊命求,阿門

