
[00:00:00.000 --> 00:00:05.440]  好 特遣姊妹 辛苦了
[00:23:52.200 --> 00:23:54.840]  剛剛完結的美劇《The Boys》
[00:23:54.840 --> 00:23:56.600]  《黑袍狗賊隊》
[00:23:56.600 --> 00:23:58.080]  有沒有人知道
[00:23:58.080 --> 00:24:00.800]  請展示一下圖片
[00:24:00.800 --> 00:24:01.720]  這個
[00:24:01.720 --> 00:24:03.280]  你們不知道嗎
[00:24:03.280 --> 00:24:05.080]  你們沒有看美劇就知道了
[00:24:05.080 --> 00:24:06.160]  知道就知道
[00:24:06.160 --> 00:24:08.200]  不知道就快點看
[00:24:08.200 --> 00:24:12.000]  《The Boys》已經是一個很棒的第五季
[00:24:12.000 --> 00:24:15.080]  剛剛上個月就完結了
[00:24:15.080 --> 00:24:18.880]  整個故事對超級英雄是一個很大的諷刺
[00:24:18.880 --> 00:24:24.320]  因為它是講述一個很商業化的超級英雄的世界
[00:24:24.320 --> 00:24:28.360]  講述的所有英雄都是壞人
[00:24:28.360 --> 00:24:30.800]  偽善人
[00:24:30.800 --> 00:24:36.400]  實際上最強大最厲害的超級英雄的角色就是這個
[00:24:36.400 --> 00:24:38.200]  叫做Homelander 祖國人
[00:24:38.200 --> 00:24:40.600]  一個像超級英雄那麼厲害的人
[00:24:40.600 --> 00:24:45.120]  全世界最強勁最強大最厲害的超人
[00:24:45.120 --> 00:24:51.440]  但他內心是一個極度邪惡極度扭曲極度敗壞的人
[00:24:51.440 --> 00:24:54.240]  所以想想全世界最強的人
[00:24:54.240 --> 00:24:57.400]  是一個極度敗壞極度扭曲
[00:24:57.400 --> 00:25:00.040]  是一個非常可怕的故事
[00:25:00.040 --> 00:25:03.840]  而且這部劇最有名的就是那些暴力的鏡頭
[00:25:03.840 --> 00:25:05.240]  爆頭
[00:25:05.240 --> 00:25:07.160]  拔手
[00:25:07.160 --> 00:25:08.680]  很多這些東西
[00:25:08.680 --> 00:25:11.160]  這個Homelander很有名
[00:25:11.160 --> 00:25:13.600]  可以隨手一下就握爆他的頭
[00:25:13.600 --> 00:25:16.240]  拔手出來因為他是超人
[00:25:16.240 --> 00:25:19.440]  所以每個人都很怕他
[00:25:19.440 --> 00:25:21.440]  當然最後他死了
[00:25:21.440 --> 00:25:26.840]  但他最大的慾望就是要用他絕對的權力
[00:25:26.840 --> 00:25:32.160]  和超人去剪碎全世界那種人的尊嚴
[00:25:32.160 --> 00:25:35.400]  要全部人屈服在他下面
[00:25:35.400 --> 00:25:37.120]  所以他要建立自己的教會
[00:25:37.120 --> 00:25:39.320]  其實他講很多教會諷刺的東西
[00:25:39.320 --> 00:25:41.400]  他開自己的教會
[00:25:41.400 --> 00:25:46.560]  去取代耶穌去成為耶穌更加厲害的一個人
[00:25:46.560 --> 00:25:48.560]  救世主
[00:25:48.560 --> 00:25:50.520]  當我看到這部劇的時候
[00:25:50.520 --> 00:25:55.200]  我想其實我們所信的耶穌
[00:25:55.200 --> 00:25:58.200]  其實都是這麼厲害的
[00:25:58.200 --> 00:26:02.160]  我再想一些奇怪的東西
[00:26:02.160 --> 00:26:04.160]  耶穌都是神
[00:26:04.160 --> 00:26:08.240]  他其實可以在迦勒烈對面做出這些東西
[00:26:08.240 --> 00:26:10.640]  一下手就衝衝砰砰
[00:26:10.640 --> 00:26:14.000]  在迦勒烈那邊砰砰一聲就弄爆他的頭
[00:26:14.000 --> 00:26:15.800]  個個都飆出來
[00:26:15.800 --> 00:26:17.800]  整群兵兵就死了
[00:26:17.800 --> 00:26:19.800]  沒有人可以釘在耶穌十字架上
[00:26:19.800 --> 00:26:21.800]  耶穌如果是實的話
[00:26:21.800 --> 00:26:24.800]  整個劇都不需要釘十字架
[00:26:24.800 --> 00:26:26.800]  捉什麼綁什麼鞭什麼
[00:26:26.800 --> 00:26:30.800]  基本上是沒什麼可能會令到耶穌任何的傷害
[00:26:30.800 --> 00:26:32.800]  耶穌隨時都可以走人
[00:26:32.800 --> 00:26:39.800]  你將一個超級厲害的人釘上去
[00:26:39.800 --> 00:26:42.800]  其實是一件很搞笑的事情
[00:26:42.800 --> 00:26:45.800]  耶穌每一秒都可以下來
[00:26:45.800 --> 00:26:47.800]  就這樣想
[00:26:47.800 --> 00:26:49.800]  當然是不是就不知道
[00:26:49.800 --> 00:26:53.800]  耶穌每一秒都可以突然一下就弄爆你的頭
[00:26:53.800 --> 00:26:55.800]  不會的
[00:26:55.800 --> 00:26:59.800]  所以他甘願自己去受難
[00:26:59.800 --> 00:27:03.800]  他甘願自己被人捆綁再被釘死
[00:27:03.800 --> 00:27:09.800]  但其實耶穌從來都是忍手無措
[00:27:09.800 --> 00:27:11.800]  他沒有做這件事情
[00:27:11.800 --> 00:27:13.800]  他隨時每一秒都可以做這件事情
[00:27:13.800 --> 00:27:17.800]  Accommodation
[00:27:17.800 --> 00:27:19.800]  上學叫Accommodation
[00:27:19.800 --> 00:27:21.800]  叫做上帝的苦酒
[00:27:21.800 --> 00:27:23.800]  即什麼意思
[00:27:23.800 --> 00:27:28.800]  Accommodation即是用廣東話說上帝流力
[00:27:28.800 --> 00:27:34.800]  上帝捆綁他自己的能力
[00:27:34.800 --> 00:27:41.800]  好讓人可以在地上明白他或與他相處
[00:27:41.800 --> 00:27:43.800]  明明上帝有這樣的能力
[00:27:43.800 --> 00:27:45.800]  但他沒有用出來
[00:27:45.800 --> 00:27:50.800]  這就是上帝面對我們的時候
[00:27:50.800 --> 00:27:52.800]  最重要要做的一件事
[00:27:52.800 --> 00:27:54.800]  就是苦酒我們
[00:27:54.800 --> 00:27:57.800]  所以耶穌在丹丹部份說什麼
[00:27:57.800 --> 00:28:00.800]  他說溫柔的人有福了
[00:28:00.800 --> 00:28:03.800]  因為他們必承受地土
[00:28:03.800 --> 00:28:08.800]  真正的溫柔是什麼呢
[00:28:08.800 --> 00:28:12.800]  我經常聽到溫柔還是那些說話很小聲
[00:28:12.800 --> 00:28:15.800]  很溫柔很體貼那些
[00:28:15.800 --> 00:28:19.800]  好像很女性化的一個字
[00:28:19.800 --> 00:28:22.800]  其實溫柔是針對男人的
[00:28:22.800 --> 00:28:26.800]  或者針對一些有權力的人
[00:28:26.800 --> 00:28:30.800]  溫柔就是你明明是擁有一個絕對的權力
[00:28:30.800 --> 00:28:32.800]  理據或者力量
[00:28:32.800 --> 00:28:35.800]  但你甘願去為別人的緣故
[00:28:35.800 --> 00:28:40.800]  自願去放棄去行駛這樣的權力
[00:28:40.800 --> 00:28:42.800]  基督徒有一個很特別的特質
[00:28:42.800 --> 00:28:45.800]  正正就是這份溫柔
[00:28:45.800 --> 00:28:49.800]  如果用一幅圖畫去表達溫柔
[00:28:49.800 --> 00:28:52.800]  你會怎樣表達
[00:28:52.800 --> 00:28:56.800]  可能大概是這樣
[00:28:56.800 --> 00:29:01.800]  要選擇一個極大的肌肉佬
[00:29:01.800 --> 00:29:03.800]  他拿著很長的花
[00:29:03.800 --> 00:29:05.800]  這樣叫溫柔嗎
[00:29:05.800 --> 00:29:06.800]  為什麼
[00:29:06.800 --> 00:29:08.800]  正正因為他這麼大力
[00:29:08.800 --> 00:29:10.800]  這麼大隻
[00:29:10.800 --> 00:29:13.800]  才顯得他在這裡流力
[00:29:13.800 --> 00:29:15.800]  那種叫溫柔
[00:29:15.800 --> 00:29:17.800]  所以溫柔的前提
[00:29:17.800 --> 00:29:20.800]  是你擁有那種壓倒性的力量
[00:29:20.800 --> 00:29:22.800]  你刻意去克制他
[00:29:22.800 --> 00:29:24.800]  不去用他
[00:29:24.800 --> 00:29:26.800]  如果你沒力就沒力
[00:29:26.800 --> 00:29:28.800]  就叫散仔
[00:29:28.800 --> 00:29:31.800]  但你明明有這樣的力量
[00:29:31.800 --> 00:29:32.800]  但你不用
[00:29:32.800 --> 00:29:35.800]  這才是你的溫柔
[00:29:35.800 --> 00:29:38.800]  真正的強大不只是強大
[00:29:38.800 --> 00:29:40.800]  真正的強大是你明明擁有這個強大
[00:29:40.800 --> 00:29:43.800]  你都選擇不運用這個強大
[00:29:43.800 --> 00:29:47.800]  這個比一般的強大更加強大
[00:29:47.800 --> 00:29:50.800]  任何一個人一旦有風駛進來
[00:29:50.800 --> 00:29:53.800]  有這樣的權我就用盡了他
[00:29:53.800 --> 00:29:57.800]  他就沒有了那份更加長遠
[00:29:57.800 --> 00:30:01.800]  更加廣闊更加強大的力量
[00:30:01.800 --> 00:30:05.800]  相反幫你自願去放棄那份
[00:30:05.800 --> 00:30:10.800]  應得的應該的權利
[00:30:10.800 --> 00:30:15.800]  這個權利會變得更加美麗
[00:30:15.800 --> 00:30:18.800]  世上所不配有的溫柔
[00:30:18.800 --> 00:30:22.800]  正正就是我們去跟隨耶穌基督的時候
[00:30:22.800 --> 00:30:24.800]  我們那種態度
[00:30:24.800 --> 00:30:31.800]  面對著很多不同人和事的態度
[00:30:31.800 --> 00:30:35.800]  最後我講一下我自己
[00:30:35.800 --> 00:30:40.800]  成立流堂其中一件我沒估計過的事
[00:30:40.800 --> 00:30:43.800]  就是發覺原來我會變成老闆
[00:30:43.800 --> 00:30:45.800]  我一向都沒有打算做老闆
[00:30:45.800 --> 00:30:47.800]  我只是打算開教會
[00:30:47.800 --> 00:30:51.800]  但你不能否認別人都會當你是老闆
[00:30:51.800 --> 00:30:53.800]  同工多於老闆
[00:30:53.800 --> 00:30:58.800]  像歐寶怡她是我第一年的學妹
[00:30:58.800 --> 00:31:00.800]  我們是朋友
[00:31:00.800 --> 00:31:03.800]  她經常叫我老闆
[00:31:03.800 --> 00:31:05.800]  我就少了朋友
[00:31:05.800 --> 00:31:08.800]  我就沒有朋友
[00:31:08.800 --> 00:31:11.800]  所以我從來都沒有預備過做老闆
[00:31:11.800 --> 00:31:13.800]  也不懂得做老闆
[00:31:13.800 --> 00:31:16.800]  我只是打算開教會
[00:31:16.800 --> 00:31:19.800]  所以做老闆是很難的
[00:31:19.800 --> 00:31:21.800]  做老闆是很難的
[00:31:21.800 --> 00:31:23.800]  不要以為老闆可以作主
[00:31:23.800 --> 00:31:26.800]  老闆可以做什麼都可以
[00:31:26.800 --> 00:31:29.800]  正正因為你知道你是老闆
[00:31:29.800 --> 00:31:32.800]  你每一句說話都不能亂說
[00:31:32.800 --> 00:31:35.800]  每一個意見都不能隨便給
[00:31:35.800 --> 00:31:41.800]  因為你這樣說人家都會覺得是要做的
[00:31:41.800 --> 00:31:45.800]  就算是真心解讀也要做
[00:31:45.800 --> 00:31:48.800]  所以我不敢亂說出來
[00:31:48.800 --> 00:31:49.800]  很複雜
[00:31:49.800 --> 00:31:51.800]  所以我很想叫他做
[00:31:51.800 --> 00:31:53.800]  但又不可以這樣說出來
[00:31:53.800 --> 00:31:55.800]  很複雜
[00:31:55.800 --> 00:31:56.800]  我又不懂得做
[00:31:56.800 --> 00:31:58.800]  所以不好
[00:31:58.800 --> 00:32:00.800]  我覺得是很難
[00:32:00.800 --> 00:32:02.800]  做員工也是做得好
[00:32:02.800 --> 00:32:04.800]  做老闆是很複雜的事情
[00:32:04.800 --> 00:32:09.800]  所以我以前以為聰明很重要
[00:32:09.800 --> 00:32:12.800]  但我覺得溫柔更重要
[00:32:12.800 --> 00:32:18.800]  你能夠將力量收放之餘
[00:32:18.800 --> 00:32:22.800]  更加令人得著好處
[00:32:22.800 --> 00:32:25.800]  是更加不容易拿捏的力度
[00:32:25.800 --> 00:32:26.800]  我們叫什麼
[00:32:26.800 --> 00:32:28.800]  油力還是什麼力
[00:32:28.800 --> 00:32:29.800]  那種力量
[00:32:29.800 --> 00:32:31.800]  那些什麼力
[00:32:31.800 --> 00:32:38.800]  有力量但又不是很溫柔地能夠出來
[00:32:38.800 --> 00:32:39.800]  那種力量很重要
[00:32:39.800 --> 00:32:40.800]  不是大力
[00:32:40.800 --> 00:32:45.800]  但能夠適當地做出來
[00:32:45.800 --> 00:32:47.800]  等同於踢球
[00:32:47.800 --> 00:32:49.800]  你不能夠大力
[00:32:49.800 --> 00:32:51.800]  你要溫柔地衝進去
[00:32:51.800 --> 00:32:53.800]  類似這樣的意思
[00:32:53.800 --> 00:32:57.800]  總之世界上最有型的人就是溫柔的人
[00:32:57.800 --> 00:33:00.800]  所以世界上最有型的人是誰
[00:33:00.800 --> 00:33:02.800]  就是耶穌
[00:33:02.800 --> 00:33:04.800]  不是因為很厲害
[00:33:04.800 --> 00:33:08.800]  而是因為他故意阻止自己很厲害
[00:33:08.800 --> 00:33:10.800]  這樣才有型
[00:33:10.800 --> 00:33:11.800]  耶穌最有型的地方就是
[00:33:11.800 --> 00:33:12.800]  他明明很厲害
[00:33:12.800 --> 00:33:15.800]  但不斷阻止自己這麼厲害
[00:33:15.800 --> 00:33:20.800]  所以但願留堂的弟兄都是這樣
[00:33:20.800 --> 00:33:23.800]  我們做一個溫柔的男人
[00:33:23.800 --> 00:33:26.800]  做一個溫柔的人
[00:33:26.800 --> 00:33:28.800]  做一個溫柔的老闆
[00:33:28.800 --> 00:33:30.800]  做一個溫柔的上司
[00:33:30.800 --> 00:33:32.800]  做一個溫柔的基督徒
[00:33:32.800 --> 00:33:37.800]  能夠將這份力量
[00:33:37.800 --> 00:33:44.800]  成為一個讓其他人得到快樂的力量
[00:33:44.800 --> 00:33:45.800]  請祈禱
[00:33:45.800 --> 00:33:54.800]  感謝你因為你在地上展現出對世人的溫柔
[00:33:54.800 --> 00:33:56.800]  因為你看顧著我們
[00:33:56.800 --> 00:33:59.800]  你明明是全能的上主
[00:33:59.800 --> 00:34:03.800]  你卻在地上展現你的溫柔
[00:34:03.800 --> 00:34:05.800]  你面對我們的時候
[00:34:05.800 --> 00:34:08.800]  你明明可以用公義審判我們
[00:34:08.800 --> 00:34:12.800]  但你卻限制自己的能力
[00:34:12.800 --> 00:34:16.800]  甘願在十字架上展現這份溫柔
[00:34:16.800 --> 00:34:20.800]  求主讓我們有這份溫柔的心
[00:34:20.800 --> 00:34:22.800]  無論是弟兄姊妹
[00:34:22.800 --> 00:34:26.800]  我都願意在當中學習
[00:34:26.800 --> 00:34:30.800]  懂得如何駕馭這份力量
[00:34:30.800 --> 00:34:37.800]  求主讓我們好好的被聖靈你自己感動
[00:34:37.800 --> 00:34:38.800]  塗鑿我們
[00:34:38.800 --> 00:34:40.800]  願意讓我們留堂
[00:34:40.800 --> 00:34:43.800]  讓姐妹都能學習這份溫柔的力量
[00:34:43.800 --> 00:34:44.800]  奉主並求
[00:34:44.800 --> 00:34:45.800]  阿們
