
[00:00:00.000 --> 00:00:02.640]  各位FoldChurch的頂尖妹妹,大家平安
[00:19:46.600 --> 00:19:48.600]  在此時此刻
[00:19:48.600 --> 00:19:51.600]  這個創造的秩序被顛倒
[00:19:51.600 --> 00:19:55.600]  大地被罪惡的權勢擾亂
[00:19:55.600 --> 00:19:59.600]  人性出現了自我膨脹
[00:19:59.600 --> 00:20:03.600]  但同時又有人自願圍爐的扭曲
[00:20:03.600 --> 00:20:05.600]  在這片土地上
[00:20:05.600 --> 00:20:13.600]  我們還未能看到上主的名在全地何其美呢?
[00:20:13.600 --> 00:20:18.600]  用什麼方法讓人在這片土地上
[00:20:18.600 --> 00:20:21.600]  仍然看到那份美呢?
[00:20:21.600 --> 00:20:24.600]  我想起本地一位劇作家
[00:20:24.600 --> 00:20:27.600]  他的名字叫莊煒岩
[00:20:27.600 --> 00:20:31.600]  他曾經分享他和他父親的一個故事
[00:20:31.600 --> 00:20:36.600]  他父親在中國出生成長是一位戲曲演員
[00:20:36.600 --> 00:20:39.600]  文化大革命時
[00:20:39.600 --> 00:20:42.600]  他因為批評黨的政策是愚民
[00:20:42.600 --> 00:20:45.600]  結果被送去隔離審查
[00:20:45.600 --> 00:20:49.600]  基本上這是宣佈了政治上的死刑
[00:20:49.600 --> 00:20:52.600]  原來他有一個女朋友
[00:20:52.600 --> 00:20:55.600]  她是一名文藝幹部
[00:20:55.600 --> 00:20:58.600]  承受家人很大的壓力
[00:20:58.600 --> 00:21:01.600]  她的未婚夫已經玩完了
[00:21:01.600 --> 00:21:04.600]  要和她分手
[00:21:04.600 --> 00:21:07.600]  在元旦那天
[00:21:07.600 --> 00:21:10.600]  她的父親當然當時還未結婚
[00:21:10.600 --> 00:21:13.600]  望穿秋水
[00:21:13.600 --> 00:21:16.600]  終於等到女朋友去探望他
[00:21:16.600 --> 00:21:21.600]  但見到身邊他帶著一位年輕的女學生
[00:21:21.600 --> 00:21:26.600]  他當時以為這個女朋友是為了掩人耳目
[00:21:26.600 --> 00:21:29.600]  帶著女孩出來
[00:21:29.600 --> 00:21:32.600]  只是去逛街而已
[00:21:32.600 --> 00:21:34.600]  其實是去探望她
[00:21:34.600 --> 00:21:37.600]  但後來見面時才知道
[00:21:37.600 --> 00:21:40.600]  女朋友在過了春節後
[00:21:40.600 --> 00:21:43.600]  就要嫁作人父
[00:21:43.600 --> 00:21:47.600]  原來是這個女朋友不敢再獨自面對他
[00:21:47.600 --> 00:21:51.600]  所以就帶了一個小女孩做伴
[00:21:51.600 --> 00:21:54.600]  我們可以想像到
[00:21:54.600 --> 00:21:57.600]  當時的愛人要結婚
[00:21:57.600 --> 00:22:01.600]  而不是我的時候的那份痛
[00:22:01.600 --> 00:22:05.600]  那份被離棄的痛
[00:22:05.600 --> 00:22:08.600]  在三年後她的父親下鄉
[00:22:08.600 --> 00:22:11.600]  當地的公社安排他指導
[00:22:11.600 --> 00:22:15.600]  去宣傳毛澤東思想的歌舞表演
[00:22:15.600 --> 00:22:18.600]  希望他能將功贖罪
[00:22:18.600 --> 00:22:21.600]  沒想過其中一個要指導的演員
[00:22:21.600 --> 00:22:24.600]  就是當天的小女生
[00:22:24.600 --> 00:22:28.600]  陪著他原來的女朋友去探望的女孩
[00:22:28.600 --> 00:22:31.600]  莊梅芽這樣寫
[00:22:31.600 --> 00:22:36.600]  他們在最不浪漫的歌舞裡邂逅對方
[00:22:36.600 --> 00:22:40.600]  那些革命樣板戲一點也不浪漫
[00:22:40.600 --> 00:22:43.600]  在一個這麼不浪漫的歌舞裡
[00:22:43.600 --> 00:22:45.600]  他們邂逅對方
[00:22:45.600 --> 00:22:48.600]  以一個聰慧仁愛的小女生
[00:22:48.600 --> 00:22:53.600]  修補了那一顆被大時代扭轉的心
[00:22:53.600 --> 00:22:55.600]  讓她老來還記得
[00:22:55.600 --> 00:22:58.600]  不是失戀的傷痛
[00:22:58.600 --> 00:23:00.600]  低谷的陰霾
[00:23:00.600 --> 00:23:03.600]  而是破碎後的重生
[00:23:03.600 --> 00:23:07.600]  她說母親在父親政治成分
[00:23:07.600 --> 00:23:11.600]  最差的情況下選擇了他
[00:23:11.600 --> 00:23:13.600]  明知會失去很多
[00:23:13.600 --> 00:23:16.600]  但她仍然選擇他
[00:23:16.600 --> 00:23:18.600]  不離不棄
[00:23:18.600 --> 00:23:20.600]  這種是深刻
[00:23:20.600 --> 00:23:22.600]  刻入血
[00:23:22.600 --> 00:23:24.600]  刻入骨的愛情
[00:23:24.600 --> 00:23:28.600]  後來兩個人來到香港移居
[00:23:28.600 --> 00:23:32.600]  咬緊牙關的一起在香港建立了他們的家庭
[00:23:32.600 --> 00:23:38.600]  突然之間會在一個連愛情都要講政治的年代
[00:23:38.600 --> 00:23:45.600]  這個小女生用她的生命去堅持了愛
[00:23:45.600 --> 00:23:51.600]  她沒有改變到那個被革命遮蔽一切扭曲人性的年代
[00:23:51.600 --> 00:23:55.600]  但她堅持不讓這個大時代
[00:23:55.600 --> 00:23:59.600]  去支配她對愛的執著
[00:23:59.600 --> 00:24:01.600]  她對愛的選擇
[00:24:01.600 --> 00:24:05.600]  去活出她所追求的那份真愛
[00:24:05.600 --> 00:24:09.600]  在一個人性被踐踏的革命年代
[00:24:09.600 --> 00:24:15.600]  仍然有人選擇去守護人性的尊嚴
[00:24:15.600 --> 00:24:20.600]  在一個歌頌革命導師高呼紅太陽萬歲的年代
[00:24:20.600 --> 00:24:23.600]  真正經得起考驗
[00:24:23.600 --> 00:24:28.600]  也可以延續的絕對不是那些時代的潮流
[00:24:28.600 --> 00:24:32.600]  更加不會是那個被呼為萬歲的當權者
[00:24:32.600 --> 00:24:36.600]  而是真實的人性
[00:24:36.600 --> 00:24:41.600]  在一個我們看不到美的時代
[00:24:41.600 --> 00:24:43.600]  原來我們還可以看到美麗
[00:24:43.600 --> 00:24:46.600]  我們還可以看到人性的尊嚴
[00:24:46.600 --> 00:24:50.600]  那是我們的選擇
[00:24:50.600 --> 00:24:54.600]  最後我想和大家分享一個我認為很美麗的地方
[00:24:54.600 --> 00:24:58.600]  如果我問大家香港最美麗的地方你會選擇哪一個
[00:24:58.600 --> 00:25:04.600]  我們可能有很多不同的選項
[00:25:04.600 --> 00:25:06.600]  對我來說
[00:25:06.600 --> 00:25:11.600]  我覺得香港最美麗的地方是墳場
[00:25:11.600 --> 00:25:16.600]  有一個在跑馬地的香港墳場
[00:25:16.600 --> 00:25:19.600]  原來他的名字叫新教墳場
[00:25:19.600 --> 00:25:22.600]  在1845年的時候啟用
[00:25:22.600 --> 00:25:24.600]  換句話說
[00:25:24.600 --> 00:25:30.600]  到今天2021年已經有176年的歷史
[00:25:30.600 --> 00:25:33.600]  在香港這個崇尚發展
[00:25:33.600 --> 00:25:36.600]  追捧中環價值的地方
[00:25:36.600 --> 00:25:41.600]  還有什麼地方可以保存了176年沒有改變的呢?
[00:25:41.600 --> 00:25:44.600]  沒有被發展的呢?
[00:25:44.600 --> 00:25:50.600]  告訴大家香港墳場是一個可以讓我們找到香港歷史集體回憶的地方
[00:25:50.600 --> 00:25:54.600]  我很喜歡去這個墳場
[00:25:54.600 --> 00:25:58.600]  懷疑人生就去墳場走走
[00:25:58.600 --> 00:26:02.600]  在那裡我們可以看到很多香港開埠初期
[00:26:02.600 --> 00:26:07.600]  跟隨著軍隊來到香港的年輕人的墓
[00:26:07.600 --> 00:26:11.600]  細心觀察他們只是二十多歲
[00:26:11.600 --> 00:26:15.600]  離鄉別井告別英國的家人
[00:26:15.600 --> 00:26:18.600]  沒想過就這樣嚇死異鄉
[00:26:18.600 --> 00:26:21.600]  這些百多年的墓碑
[00:26:21.600 --> 00:26:25.600]  很多已經經歷了風霜時代的洗禮
[00:26:25.600 --> 00:26:29.600]  但見證了香港早期的歷史
[00:26:29.600 --> 00:26:31.600]  更重要的是在墳場裡
[00:26:31.600 --> 00:26:37.600]  我們可以找到一些早年來香港宣教的傳教士
[00:26:37.600 --> 00:26:39.600]  他們的妻子
[00:26:39.600 --> 00:26:42.600]  他們子女的墓碑
[00:26:42.600 --> 00:26:44.600]  想給大家看一張照片
[00:26:44.600 --> 00:26:46.600]  我選了幾張照片放在這裡
[00:26:46.600 --> 00:26:49.600]  其實就我自己所掌握的資料
[00:26:49.600 --> 00:26:51.600]  我自己做了一些研究
[00:26:51.600 --> 00:26:54.600]  在1843到1854年
[00:26:54.600 --> 00:26:58.600]  短短的大概是十一年之間
[00:26:58.600 --> 00:27:01.600]  總共在這個墳場裡我們可以看到
[00:27:01.600 --> 00:27:05.600]  有七位傳教士的夫人的墓
[00:27:05.600 --> 00:27:08.600]  有七位傳教士的兒子或女兒
[00:27:08.600 --> 00:27:10.600]  並且是很小的
[00:27:10.600 --> 00:27:14.600]  剛出生就夭折的子女的墓
[00:27:14.600 --> 00:27:17.600]  包括了兩個傳教士的墓
[00:27:17.600 --> 00:27:18.600]  我在想
[00:27:18.600 --> 00:27:20.600]  或者大家在想
[00:27:20.600 --> 00:27:24.600]  這群傳教士他們回應上主的召命
[00:27:24.600 --> 00:27:30.600]  但他首先看到的是自己最愛的妻子
[00:27:30.600 --> 00:27:32.600]  自己子女的離世
[00:27:32.600 --> 00:27:36.600]  這是一種怎樣的心情呢?
[00:27:36.600 --> 00:27:39.600]  在大家看到的照片裡
[00:27:39.600 --> 00:27:41.600]  有一幅其實是
[00:27:41.600 --> 00:27:43.600]  他的墓已經找不到
[00:27:43.600 --> 00:27:47.600]  但是那位傳教士
[00:27:47.600 --> 00:27:50.600]  在1854年的3月4日
[00:27:50.600 --> 00:27:52.600]  他終於等到他的未婚妻
[00:27:52.600 --> 00:27:54.600]  在歐洲來到香港
[00:27:54.600 --> 00:27:59.600]  然後他們在3月17日就在香港結婚
[00:27:59.600 --> 00:28:04.600]  4月27日他們結婚一個多月後
[00:28:04.600 --> 00:28:07.600]  這位妻子就離開了世界
[00:28:07.600 --> 00:28:09.600]  這位傳教士
[00:28:09.600 --> 00:28:14.600]  懷著沉痛的心情去送別他的妻子
[00:28:14.600 --> 00:28:16.600]  在這個墳場安葬之後
[00:28:16.600 --> 00:28:18.600]  在16日之後
[00:28:18.600 --> 00:28:20.600]  他又再送別一位
[00:28:20.600 --> 00:28:24.600]  跟他當年一起坐船來香港的同工
[00:28:24.600 --> 00:28:26.600]  另一位的傳教士
[00:28:26.600 --> 00:28:28.600]  那位傳教士的墓就在照片裡
[00:28:28.600 --> 00:28:29.600]  大家看到
[00:28:29.600 --> 00:28:33.600]  應該在左邊
[00:28:33.600 --> 00:28:35.600]  看到有一個有中文字寫著的
[00:28:35.600 --> 00:28:37.600]  寫著韓山明的墓
[00:28:37.600 --> 00:28:40.600]  是一個黑色警察會的傳教士
[00:28:40.600 --> 00:28:42.600]  先後送別自己的妻子
[00:28:42.600 --> 00:28:44.600]  剛剛結婚一個月
[00:28:44.600 --> 00:28:46.600]  然後再送別
[00:28:46.600 --> 00:28:48.600]  跟他一起坐船來
[00:28:48.600 --> 00:28:52.600]  想將福音傳給中國人的那位同工
[00:28:52.600 --> 00:28:55.600]  我們可以想像這位傳教士的心情
[00:28:55.600 --> 00:28:58.600]  是多麼的悲痛
[00:28:58.600 --> 00:29:00.600]  但無論如何
[00:29:00.600 --> 00:29:02.600]  收拾心情
[00:29:02.600 --> 00:29:06.600]  然後他需要繼續他的傳教工作
[00:29:06.600 --> 00:29:09.600]  墳場裡又安葬了一位傳教士的夫人
[00:29:09.600 --> 00:29:12.600]  跟他那位五歲和兩歲的兒子的墓
[00:29:12.600 --> 00:29:13.600]  這個就在照片裡
[00:29:13.600 --> 00:29:16.600]  大家會看到兩個墓一起平排
[00:29:16.600 --> 00:29:18.600]  就是他們兩個兒子的墓
[00:29:18.600 --> 00:29:20.600]  五歲和兩歲
[00:29:20.600 --> 00:29:24.600]  然後會看到另一個樹立的墓
[00:29:24.600 --> 00:29:27.600]  就是傳教士的夫人的墓
[00:29:27.600 --> 00:29:29.600]  其實這個傳教士一家六口
[00:29:29.600 --> 00:29:33.600]  在1843年從新加坡來到香港
[00:29:33.600 --> 00:29:35.600]  結果在1845年的時候
[00:29:35.600 --> 00:29:38.600]  只剩下這個傳教士
[00:29:38.600 --> 00:29:42.600]  帶著他另外兩個未死的子女離開
[00:29:42.600 --> 00:29:45.600]  然後北上去到中國
[00:29:45.600 --> 00:29:47.600]  一家六口來到香港
[00:29:47.600 --> 00:29:51.600]  然後有三個埋葬在這個墳場上
[00:29:51.600 --> 00:29:53.600]  他們夢照在美國來到中國
[00:29:53.600 --> 00:29:56.600]  沒有想過這個結局嗎?
[00:29:56.600 --> 00:29:59.600]  但真的沒有想過的是
[00:29:59.600 --> 00:30:01.600]  他其中一個的孫女
[00:30:01.600 --> 00:30:03.600]  他帶著的那個女兒
[00:30:03.600 --> 00:30:06.600]  然後結婚之後又生了一個女兒
[00:30:06.600 --> 00:30:08.600]  那個女兒後來成為了一個
[00:30:08.600 --> 00:30:11.600]  來到廣州傳教的傳教士
[00:30:11.600 --> 00:30:14.600]  而這個傳教士後來又死在香港
[00:30:14.600 --> 00:30:17.600]  又葬在這個墳場上
[00:30:17.600 --> 00:30:19.600]  最後跟大家說一個墓
[00:30:19.600 --> 00:30:23.600]  就是一個大家看到的三角形的墓
[00:30:23.600 --> 00:30:26.600]  是一位倫敦傳道會的醫療傳教士
[00:30:26.600 --> 00:30:30.600]  他擁有羅德學人的榮耀
[00:30:30.600 --> 00:30:32.600]  在英國牛津大學畢業
[00:30:32.600 --> 00:30:34.600]  他很厲害
[00:30:34.600 --> 00:30:37.600]  1921年6月
[00:30:37.600 --> 00:30:39.600]  他領受呼召來到香港
[00:30:39.600 --> 00:30:43.600]  在當時的教會醫院亞利士醫院那裡
[00:30:43.600 --> 00:30:47.600]  希望能夠去拯救人的身體和靈魂
[00:30:47.600 --> 00:30:49.600]  沒有想過在1921年6月
[00:30:49.600 --> 00:30:51.600]  他來到香港
[00:30:51.600 --> 00:30:54.600]  19天之後他患上了重病
[00:30:54.600 --> 00:30:57.600]  7月13日他就死在香港
[00:30:57.600 --> 00:30:59.600]  我每一次去到這個
[00:30:59.600 --> 00:31:02.600]  傳教士的墳墓前面的時候
[00:31:02.600 --> 00:31:05.600]  其實我都問這個問題
[00:31:05.600 --> 00:31:07.600]  他作為一個醫生
[00:31:07.600 --> 00:31:10.600]  他應該很清楚知道自己的病的情況
[00:31:10.600 --> 00:31:12.600]  如果他睡在床上
[00:31:12.600 --> 00:31:15.600]  還有一點意識的時候
[00:31:15.600 --> 00:31:18.600]  他會不會在問上帝
[00:31:18.600 --> 00:31:20.600]  上帝你還沒玩我嗎?
[00:31:20.600 --> 00:31:21.600]  如果我是他
[00:31:21.600 --> 00:31:23.600]  我一定會問這個問題
[00:31:23.600 --> 00:31:25.600]  上帝呼召我來到香港
[00:31:25.600 --> 00:31:29.600]  我奉獻我自己所擁有的一切
[00:31:29.600 --> 00:31:31.600]  我的專業
[00:31:31.600 --> 00:31:34.600]  為什麼我好像還沒開工
[00:31:34.600 --> 00:31:37.600]  然後我的生命就要結束呢?
[00:31:37.600 --> 00:31:41.600]  我相信在這個傳教士的名字叫「活士」
[00:31:41.600 --> 00:31:43.600]  在他閉上眼睛的時候
[00:31:43.600 --> 00:31:46.600]  他仍然帶著很多的問題
[00:31:46.600 --> 00:31:49.600]  其實在墳場裡面去行走
[00:31:49.600 --> 00:31:52.600]  我們見到很多曾經活過的人
[00:31:52.600 --> 00:31:54.600]  我們會問
[00:31:54.600 --> 00:31:56.600]  這些人的生命
[00:31:56.600 --> 00:31:58.600]  到底留下了什麼呢?
[00:31:58.600 --> 00:32:03.600]  一位曾經為教會辛勞付出
[00:32:03.600 --> 00:32:06.600]  卻是英年早逝的牧者
[00:32:06.600 --> 00:32:08.600]  一位華人的牧師
[00:32:08.600 --> 00:32:10.600]  他的名字叫楊振牧師
[00:32:10.600 --> 00:32:15.600]  在他離世之後的悼文裡面
[00:32:15.600 --> 00:32:17.600]  有一段這樣的說話
[00:32:17.600 --> 00:32:20.600]  他勤勞為主作供的雙手
[00:32:20.600 --> 00:32:24.600]  還有充滿對人們憐憫溫情的心
[00:32:24.600 --> 00:32:26.600]  現在靜止了
[00:32:26.600 --> 00:32:29.600]  他一度見到教會服務
[00:32:29.600 --> 00:32:32.600]  還有全人類這個異象的眼睛
[00:32:32.600 --> 00:32:35.600]  現在不能夠再睜開了
[00:32:35.600 --> 00:32:40.600]  他多年不斷宣講上帝如何愛世人
[00:32:40.600 --> 00:32:43.600]  去尋找罪人的宏亮聲音
[00:32:43.600 --> 00:32:45.600]  現在也靜默了
[00:32:46.600 --> 00:32:49.600]  但是上帝要我們
[00:32:49.600 --> 00:32:52.600]  仍然站立在此地的我們
[00:32:52.600 --> 00:32:54.600]  去負起使命
[00:32:54.600 --> 00:32:57.600]  我們要貫徹這位牧師所見到的異象
[00:32:57.600 --> 00:33:00.600]  去實現他所抱的盼望
[00:33:00.600 --> 00:33:03.600]  我們要繼續他的志願
[00:33:03.600 --> 00:33:05.600]  持續他的愛心
[00:33:05.600 --> 00:33:08.600]  完成教會的計劃
[00:33:08.600 --> 00:33:11.600]  拓展上帝大愛的範圍
[00:33:11.600 --> 00:33:14.600]  願上帝賜給我們力量
[00:33:14.600 --> 00:33:18.600]  去完成這個偉大的計劃
[00:33:18.600 --> 00:33:23.600]  墳場是一個告訴我們生命很脆弱
[00:33:23.600 --> 00:33:25.600]  很短暫的地方
[00:33:25.600 --> 00:33:29.600]  死亡告訴我們罪的功架
[00:33:29.600 --> 00:33:32.600]  是死亡權勢被高舉的地方
[00:33:32.600 --> 00:33:35.600]  但是墳場也讓我們見到
[00:33:35.600 --> 00:33:37.600]  不同的生命
[00:33:37.600 --> 00:33:39.600]  或長或短
[00:33:39.600 --> 00:33:43.600]  雖然有很多我們解不開的疑問
[00:33:43.600 --> 00:33:46.600]  但其實我們還見到
[00:33:46.600 --> 00:33:48.600]  人性的光輝
[00:33:48.600 --> 00:33:50.600]  在各種的限制
[00:33:50.600 --> 00:33:52.600]  在困難裏面
[00:33:52.600 --> 00:33:54.600]  每一個生命努力的去活
[00:33:54.600 --> 00:33:57.600]  作出回應上主召命的選擇
[00:33:57.600 --> 00:34:00.600]  成為忠心的管家
[00:34:00.600 --> 00:34:03.600]  我相信這是我所見到
[00:34:03.600 --> 00:34:07.600]  天國在地上最美麗的風景
[00:34:07.600 --> 00:34:10.600]  這些已經睡了的人
[00:34:10.600 --> 00:34:12.600]  他們走過時間
[00:34:12.600 --> 00:34:14.600]  他們忠誠的活著
[00:34:14.600 --> 00:34:16.600]  然後睡了
[00:34:16.600 --> 00:34:19.600]  等待耶穌基督再回來的日子
[00:34:19.600 --> 00:34:23.600]  頂姐妹今天我們都同樣走在這條路上
[00:34:23.600 --> 00:34:26.600]  你和我的生命
[00:34:26.600 --> 00:34:29.600]  或許我們走在不同的跑道上
[00:34:29.600 --> 00:34:31.600]  有人會跑長跑
[00:34:31.600 --> 00:34:34.600]  有人會跑短跑
[00:34:34.600 --> 00:34:37.600]  我們怎樣重整我們的生命
[00:34:37.600 --> 00:34:39.600]  重點是我們的生命
[00:34:39.600 --> 00:34:42.600]  是否承認天上的父
[00:34:42.600 --> 00:34:44.600]  是獨一的主宰
[00:34:44.600 --> 00:34:50.600]  我們是否尊耶和華的名為聖
[00:34:50.600 --> 00:34:53.600]  讓我們的生命可以參與在
[00:34:53.600 --> 00:34:55.600]  上帝的國度裏面
[00:34:55.600 --> 00:35:00.600]  可以成為承傳上主旨意的器皿
[00:35:00.600 --> 00:35:02.600]  我們在天上的父
[00:35:02.600 --> 00:35:05.600]  願人都尊你的名為聖
[00:35:05.600 --> 00:35:07.600]  願你的國降臨
[00:35:07.600 --> 00:35:10.600]  願你的旨意行在地上
[00:35:10.600 --> 00:35:12.600]  如同行在天上
[00:35:12.600 --> 00:35:13.600]  耶和華
[00:35:13.600 --> 00:35:15.600]  我們的主啊
[00:35:15.600 --> 00:35:19.600]  你的名在全地可期微
[00:35:19.600 --> 00:35:21.600]  阿們
[00:35:21.600 --> 00:35:23.600]  (CC字幕製作:貝爾)

