
[00:00:00.000 --> 00:00:03.400]  大家好,我是Flow Church的牧者Victor
[00:23:23.400 --> 00:23:25.400]  都不是好事來的
[00:23:25.400 --> 00:23:29.400]  但是我們願不願意活著基督
[00:23:29.400 --> 00:23:33.400]  我們願意因著福音走多一步
[00:23:33.400 --> 00:23:39.400]  我們願意好好對抗我們裡面的自我
[00:23:39.400 --> 00:23:43.400]  我們要提醒一群人一起做一些事情
[00:23:43.400 --> 00:23:47.400]  我們做的事情其實正正就是想活現基督
[00:23:47.400 --> 00:23:53.400]  我們正正想讓這個群體有基督的樣式在裡面
[00:23:53.400 --> 00:24:00.400]  正正需要大家好好去面對我們每一個人裡面的那一份自我
[00:24:00.400 --> 00:24:02.400]  我們一起祈禱吧
[00:24:02.400 --> 00:24:12.400]  天父感謝你今天藉著巴比塔這件事
[00:24:12.400 --> 00:24:18.400]  讓我們看見昔日的人類怎樣去犯罪、得罪你
[00:24:18.400 --> 00:24:21.400]  我們每一個人都很軟弱
[00:24:21.400 --> 00:24:27.400]  我們裡面的自我都很容易、很自然地走出來
[00:24:27.400 --> 00:24:30.400]  同樣地今天我們去祈禱
[00:24:30.400 --> 00:24:32.400]  求神來光照我們
[00:24:32.400 --> 00:24:37.400]  讓我們看見自己仍然有需要進步的地方
[00:24:37.400 --> 00:24:42.400]  我們需要好好對抗我們裡面那一份的自我
[00:24:42.400 --> 00:24:48.400]  好使我們能夠在這個世上去見證基督
[00:24:48.400 --> 00:24:51.400]  好讓我們的生命、好讓我們的教會
[00:24:51.400 --> 00:24:55.400]  可以成為你使用的器皿
[00:24:55.400 --> 00:24:58.400]  將福音帶進這個黑暗的世代
[00:24:58.400 --> 00:25:02.400]  求主你的聖靈光照、軟化我們的心
[00:25:02.400 --> 00:25:03.400]  多謝你聽祈禱
[00:25:03.400 --> 00:25:05.400]  奉耶穌基督,明知其求
[00:25:05.400 --> 00:25:06.400]  阿波羅網記者:Mira
[00:25:06.400 --> 00:25:07.400]  採訪撰稿/金汝鑫 攝影剪輯/蘇顯榮

