
[00:00:00.000 --> 00:00:05.000]  鄧小妹,2024年新年快樂
[00:20:07.000 --> 00:20:10.000]  所以是相反的
[00:20:10.000 --> 00:20:12.000]  不是在乎於對象
[00:20:12.000 --> 00:20:16.000]  而是在乎你自己本身有沒有這份能力
[00:20:16.000 --> 00:20:19.000]  這份能力是上帝與生俱來的
[00:20:19.000 --> 00:20:23.000]  因為上帝就是愛
[00:20:23.000 --> 00:20:27.000]  所以這樣的道理
[00:20:27.000 --> 00:20:30.000]  對我們來說有什麼啟示呢
[00:20:30.000 --> 00:20:36.000]  啟示就是當我們去思考對待一個人的時候
[00:20:36.000 --> 00:20:38.000]  與其說我們不斷去想
[00:20:38.000 --> 00:20:42.000]  有什麼應對一個人的方法
[00:20:42.000 --> 00:20:44.000]  溝通有什麼技巧
[00:20:44.000 --> 00:20:47.000]  或者說話有什麼內容之先
[00:20:47.000 --> 00:20:49.000]  這些不是不重要
[00:20:49.000 --> 00:20:53.000]  在這些之先我們更加要問一個更加基本的問題
[00:20:53.000 --> 00:20:58.000]  就是你有沒有足夠的愛在你裡面
[00:20:58.000 --> 00:21:04.000]  我們太過依賴很多的方法去對待一個人
[00:21:04.000 --> 00:21:06.000]  我們太多這些技巧書
[00:21:06.000 --> 00:21:08.000]  愛的吳幾通語言
[00:21:08.000 --> 00:21:10.000]  很多很多不同的方法
[00:21:10.000 --> 00:21:13.000]  很多不同的溝通方式
[00:21:13.000 --> 00:21:18.000]  但是一個最老土又基本的方式
[00:21:18.000 --> 00:21:21.000]  就是你有沒有足夠的愛在你裡面
[00:21:21.000 --> 00:21:26.000]  而這件事是很基本的
[00:21:26.000 --> 00:21:30.000]  愛本身不是一個人際關係的課題
[00:21:30.000 --> 00:21:31.000]  我們不要誤會
[00:21:31.000 --> 00:21:33.000]  愛對於我們神學來說
[00:21:33.000 --> 00:21:37.000]  愛是我們生命裡面的一個問題
[00:21:37.000 --> 00:21:42.000]  多於一個人與人之間關係的問題
[00:21:42.000 --> 00:21:47.000]  你是表面上正面樂觀
[00:21:47.000 --> 00:21:51.000]  還是你真的裡面有一個實實在在
[00:21:51.000 --> 00:21:55.000]  不會改變的愛在你裡面
[00:21:55.000 --> 00:21:58.000]  是你純粹懂得人情世故
[00:21:58.000 --> 00:22:00.000]  禮數規矩
[00:22:00.000 --> 00:22:03.000]  還是真的一份無瑕疵的愛
[00:22:03.000 --> 00:22:06.000]  去對待每一個人
[00:22:06.000 --> 00:22:09.000]  你擁有的是很多人際關係的網絡
[00:22:09.000 --> 00:22:16.000]  還是愛這個能力本身呢
[00:22:16.000 --> 00:22:19.000]  剛才我說我做完噩夢之後
[00:22:19.000 --> 00:22:22.000]  我就開始發燒
[00:22:22.000 --> 00:22:24.000]  一直燒到星期四
[00:22:24.000 --> 00:22:26.000]  基本上當我知道我發燒的時候
[00:22:26.000 --> 00:22:27.000]  我是很擔心的
[00:22:27.000 --> 00:22:31.000]  因為我這個星期太多工作要完成
[00:22:31.000 --> 00:22:33.000]  所以原來我是不需要擔心的
[00:22:33.000 --> 00:22:36.000]  因為全部都要取消
[00:22:36.000 --> 00:22:40.000]  星期二我已經取消了飯局
[00:22:40.000 --> 00:22:42.000]  星期三我連上課都上不了
[00:22:42.000 --> 00:22:48.000]  星期四我都在家裡睡了一整天
[00:22:48.000 --> 00:22:50.000]  後來我想這個星期
[00:22:50.000 --> 00:22:53.000]  整個星期的工作都取消了
[00:22:53.000 --> 00:22:56.000]  可以專心去寫講章了
[00:22:56.000 --> 00:22:58.000]  誰知道我連講章都寫不了
[00:22:58.000 --> 00:23:01.000]  星期五我開始推燒性能
[00:23:01.000 --> 00:23:04.000]  有力量去寫東西去想東西
[00:23:04.000 --> 00:23:07.000]  想寫但是完全做不到
[00:23:07.000 --> 00:23:09.000]  大家有經驗吧
[00:23:09.000 --> 00:23:11.000]  當你發燒的時候
[00:23:11.000 --> 00:23:15.000]  你整個人是不知道什麼問題出現了
[00:23:15.000 --> 00:23:17.000]  又不是很病
[00:23:17.000 --> 00:23:18.000]  不過你是一種人
[00:23:18.000 --> 00:23:23.000]  你是沒有那種不知道從哪裡來的精神
[00:23:23.000 --> 00:23:26.000]  然後突然有一天你睡醒
[00:23:26.000 --> 00:23:28.000]  在病床裡
[00:23:28.000 --> 00:23:29.000]  一打開眼睛
[00:23:29.000 --> 00:23:32.000]  你整個人的力量是完全不同的
[00:23:32.000 --> 00:23:35.000]  你才知道原來我已經退燒了
[00:23:35.000 --> 00:23:36.000]  你也試過這樣吧
[00:23:36.000 --> 00:23:38.000]  一退燒的時候
[00:23:38.000 --> 00:23:41.000]  你知道是完全不同的感覺
[00:23:41.000 --> 00:23:45.000]  退燒前後是一個完全不同的心境
[00:23:45.000 --> 00:23:49.000]  不同的狀態力量
[00:23:49.000 --> 00:23:53.000]  所以發覺兩個是差很大的差別
[00:23:53.000 --> 00:23:57.000]  愛就好像一杯回這樣的事情
[00:23:57.000 --> 00:24:00.000]  愛是一種力量
[00:24:00.000 --> 00:24:06.000]  不是純粹你怎樣靠你的選擇意志
[00:24:06.000 --> 00:24:08.000]  去做什麼對的決定
[00:24:08.000 --> 00:24:10.000]  對人好一點那麼簡單
[00:24:10.000 --> 00:24:16.000]  本身就是一種從神而來的力量
[00:24:16.000 --> 00:24:18.000]  所以今天我想說的很神秘
[00:24:18.000 --> 00:24:21.000]  你很少見我這麼神秘地說這件事
[00:24:21.000 --> 00:24:24.000]  愛是一種這樣的東西
[00:24:24.000 --> 00:24:26.000]  不是說愛不需要技巧
[00:24:26.000 --> 00:24:28.000]  不是說愛不需要任何的方法
[00:24:28.000 --> 00:24:31.000]  或者說話方式
[00:24:31.000 --> 00:24:36.000]  而是如果你沒有真正的愛的力量
[00:24:36.000 --> 00:24:39.000]  而單單有方法技巧的話
[00:24:39.000 --> 00:24:43.000]  你只不過是一個很老練的人
[00:24:43.000 --> 00:24:48.000]  你只不過是一個很多代人折磨技巧的人
[00:24:48.000 --> 00:24:55.000]  但是愛是一些更深層次更基本的東西
[00:24:55.000 --> 00:24:58.000]  我們今天說的不是一些很表面的東西
[00:24:58.000 --> 00:25:02.000]  就是走過打個大聲招呼
[00:25:02.000 --> 00:25:04.000]  去麥當勞買個早餐
[00:25:04.000 --> 00:25:06.000]  跟人說聲謝謝
[00:25:06.000 --> 00:25:08.000]  不用客氣你好我好的關係
[00:25:08.000 --> 00:25:11.000]  這些關係你純粹有禮貌就行了
[00:25:11.000 --> 00:25:14.000]  你有一點技巧有些處理方法
[00:25:14.000 --> 00:25:15.000]  你都可以處理得到
[00:25:15.000 --> 00:25:19.000]  你不需要用愛去處理這些課題
[00:25:19.000 --> 00:25:23.000]  但是當我們去面對我們生命裏面
[00:25:23.000 --> 00:25:27.000]  很多不同的風景的時候
[00:25:27.000 --> 00:25:31.000]  你星期一回到辦公室
[00:25:31.000 --> 00:25:35.000]  見到那兩隻東西
[00:25:35.000 --> 00:25:41.000]  或者這麼多年大家已經知道
[00:25:41.000 --> 00:25:43.000]  回到家的時候
[00:25:43.000 --> 00:25:48.000]  多說兩句心底話大家就會開片
[00:25:48.000 --> 00:25:51.000]  教會的小組關係
[00:25:51.000 --> 00:25:55.000]  曾經WhatsApp那裏爆了兩句
[00:25:55.000 --> 00:25:57.000]  走了一句然後又回來
[00:25:57.000 --> 00:26:00.000]  大家知道雖然好像沒什麼
[00:26:00.000 --> 00:26:04.000]  但是有些東西還沒有處理到
[00:26:04.000 --> 00:26:06.000]  你的婚姻
[00:26:06.000 --> 00:26:10.000]  你跟爸爸媽媽的關係
[00:26:10.000 --> 00:26:12.000]  你跟子女的關係
[00:26:12.000 --> 00:26:15.000]  你跟曾經的好朋友的關係
[00:26:15.000 --> 00:26:19.000]  這些東西就真的不是純粹技巧問題
[00:26:19.000 --> 00:26:24.000]  這是需要我們有一份愛的力量
[00:26:24.000 --> 00:26:29.000]  來幫我們重新開始的東西
[00:26:29.000 --> 00:26:33.000]  這些就不是純粹一些很基本的東西
[00:26:33.000 --> 00:26:34.000]  明白嗎?
[00:26:34.000 --> 00:26:40.000]  好像你現在買了一部很漂亮的Tesla
[00:26:40.000 --> 00:26:41.000]  不知道多少
[00:26:41.000 --> 00:26:43.000]  但是現在不是去哪裡
[00:26:43.000 --> 00:26:45.000]  現在去月球
[00:26:45.000 --> 00:26:46.000]  明白嗎?
[00:26:46.000 --> 00:26:48.000]  完全是不同層次的東西
[00:26:48.000 --> 00:26:53.000]  這些東西不是靠我們一點點的方法技巧
[00:26:53.000 --> 00:26:57.000]  能夠幫你處理的東西
[00:26:57.000 --> 00:27:02.000]  你只能夠去依靠上帝的力量
[00:27:02.000 --> 00:27:05.000]  所以我好像很怕說這些是你說到的
[00:27:05.000 --> 00:27:11.000]  因為太多變成如何愛你的妻子的方法問題
[00:27:11.000 --> 00:27:16.000]  我很怕說到變成教你一些方法的東西
[00:27:16.000 --> 00:27:22.000]  但是你知道真正的方法不是純粹方法
[00:27:22.000 --> 00:27:27.000]  而是一些純粹很基本的東西
[00:27:27.000 --> 00:27:30.000]  所以今天沒有人猜到我在說什麼
[00:27:30.000 --> 00:27:34.000]  今天應用的只有一個
[00:27:34.000 --> 00:27:40.000]  你只能夠去完全地浸在上帝的愛裡面
[00:27:40.000 --> 00:27:44.000]  這個就是我們去學習接下來的七堂裡面
[00:27:44.000 --> 00:27:46.000]  最基本的第一步
[00:27:46.000 --> 00:27:49.000]  先不要學那些方法
[00:27:49.000 --> 00:27:52.000]  你只能夠整個人浸在上帝的愛裡面
[00:27:52.000 --> 00:27:55.000]  當你浸得足夠的時候
[00:27:55.000 --> 00:27:59.000]  你才有能力去愛一個人
[00:27:59.000 --> 00:28:02.000]  愛就好像充電一樣
[00:28:02.000 --> 00:28:05.000]  當你長期充滿電的時候
[00:28:05.000 --> 00:28:08.000]  你就會漏電
[00:28:08.000 --> 00:28:11.000]  我知道這是一個不對的比喻
[00:28:11.000 --> 00:28:17.000]  但是你要有足夠的電
[00:28:17.000 --> 00:28:21.000]  你才能夠去電人
[00:28:21.000 --> 00:28:23.000]  所以你一定要用比卡超
[00:28:23.000 --> 00:28:30.000]  你只能夠這樣去處理愛這個課題
[00:28:30.000 --> 00:28:35.000]  作為父母不知道你怎樣教你的小朋友去愛
[00:28:35.000 --> 00:28:37.000]  經常聽到家長說
[00:28:37.000 --> 00:28:40.000]  Play then, share
[00:28:40.000 --> 00:28:43.000]  我從來都不會叫我女兒Share
[00:28:43.000 --> 00:28:46.000]  我覺得Share是不能逼的
[00:28:46.000 --> 00:28:48.000]  你強行去Share
[00:28:48.000 --> 00:28:50.000]  強行要給別人
[00:28:50.000 --> 00:28:53.000]  其實她不會知道什麼叫愛
[00:28:53.000 --> 00:28:56.000]  我是這樣教我女兒去愛的
[00:28:56.000 --> 00:29:01.000]  你只能夠不斷讓她不斷被愛
[00:29:01.000 --> 00:29:04.000]  不斷每天都感受到足夠的愛
[00:29:04.000 --> 00:29:06.000]  讓她浸在愛的裡面
[00:29:06.000 --> 00:29:10.000]  每天都有足夠的愛
[00:29:10.000 --> 00:29:13.000]  突然有一天她就會懂得愛
[00:29:13.000 --> 00:29:15.000]  真的
[00:29:15.000 --> 00:29:20.000]  一個人不夠被愛的時候
[00:29:20.000 --> 00:29:23.000]  有一個人是英國人
[00:29:23.000 --> 00:29:28.000]  從小就被人拋棄在孤兒院長大
[00:29:28.000 --> 00:29:31.000]  然後他讀書的時候
[00:29:31.000 --> 00:29:33.000]  讀書很厲害
[00:29:33.000 --> 00:29:35.000]  然後就變壞了
[00:29:35.000 --> 00:29:38.000]  然後他的鼻子也沒有了
[00:29:38.000 --> 00:29:40.000]  他就是佛地魔
[00:29:40.000 --> 00:29:45.000]  當一個人不夠愛的時候
[00:29:45.000 --> 00:29:47.000]  就會沒有愛
[00:29:47.000 --> 00:29:50.000]  所以真正懂得愛的人
[00:29:50.000 --> 00:29:53.000]  首先要是足夠被愛
[00:29:53.000 --> 00:29:56.000]  才能夠去愛的人
[00:29:56.000 --> 00:30:00.000]  愛只能夠Share給別人
[00:30:00.000 --> 00:30:02.000]  勉強叫一個不夠愛的人去愛
[00:30:02.000 --> 00:30:04.000]  根本上是不可能的
[00:30:04.000 --> 00:30:05.000]  所以我再說一次
[00:30:05.000 --> 00:30:07.000]  我的比喻和愛就像充電一樣
[00:30:07.000 --> 00:30:10.000]  當你長期充滿電的時候
[00:30:10.000 --> 00:30:13.000]  你就可以會漏電
[00:30:13.000 --> 00:30:16.000]  所以今天問自己的問題
[00:30:16.000 --> 00:30:20.000]  你今天有沒有吸收到上帝的愛
[00:30:20.000 --> 00:30:25.000]  有沒有足夠地吸收到上帝的愛
[00:30:25.000 --> 00:30:27.000]  其實我自己真的有一段時間
[00:30:27.000 --> 00:30:30.000]  我是感受不到愛
[00:30:30.000 --> 00:30:33.000]  我面對的教會是沒有愛的
[00:30:33.000 --> 00:30:35.000]  我不是說我沒有愛
[00:30:35.000 --> 00:30:39.000]  我說我面對的教會是沒有愛的
[00:30:39.000 --> 00:30:41.000]  一根刺的時候
[00:30:41.000 --> 00:30:44.000]  我覺得這個香港教會是沒有愛的
[00:30:44.000 --> 00:30:48.000]  然後我只能夠因為很多弟兄姊妹對我的愛
[00:30:48.000 --> 00:30:52.000]  我才能夠知道原來我可以去Recover你
[00:30:52.000 --> 00:30:54.000]  當你不夠愛的時候
[00:30:54.000 --> 00:30:56.000]  你怎樣去愛別人
[00:30:56.000 --> 00:30:59.000]  當我們知道神就是愛的時候
[00:30:59.000 --> 00:31:05.000]  你就能夠回到上帝的愛裡面
[00:31:05.000 --> 00:31:07.000]  所以我剛才開始這樣說
[00:31:07.000 --> 00:31:11.000]  讓流淌可以不要一個人過
[00:31:11.000 --> 00:31:13.000]  大家去愛的時候
[00:31:13.000 --> 00:31:16.000]  就可以讓弟兄姊妹都感受到愛
[00:31:16.000 --> 00:31:19.000]  一個一個的黏在一起
[00:31:19.000 --> 00:31:22.000]  讓那些感受不到愛的人
[00:31:22.000 --> 00:31:24.000]  不會做傻事
[00:31:24.000 --> 00:31:27.000]  我們就可以這樣走下去
[00:31:27.000 --> 00:31:35.000]  所以今天我們只能夠有一個很極端的手段
[00:31:35.000 --> 00:31:36.000]  不是教你任何方法
[00:31:36.000 --> 00:31:38.000]  不是教你任何技巧
[00:31:38.000 --> 00:31:42.000]  我稱之為愛的神秘主義
[00:31:42.000 --> 00:31:43.000]  學熟一點說的話
[00:31:43.000 --> 00:31:45.000]  Love mysticism
[00:31:45.000 --> 00:31:47.000]  十一世紀裡面
[00:31:47.000 --> 00:31:49.000]  一個愛神秘主義者
[00:31:49.000 --> 00:31:51.000]  叫Bernard of Claver
[00:31:51.000 --> 00:31:55.000]  提出有四種愛的說法
[00:31:55.000 --> 00:31:58.000]  他說有四種不同層次的愛
[00:31:58.000 --> 00:32:01.000]  最初淺的是
[00:32:01.000 --> 00:32:04.000]  因著自己而愛自己
[00:32:04.000 --> 00:32:06.000]  世人都是這樣做
[00:32:06.000 --> 00:32:07.000]  因為是世人
[00:32:07.000 --> 00:32:09.000]  因為自己要愛自己
[00:32:09.000 --> 00:32:10.000]  第二個層次是
[00:32:10.000 --> 00:32:13.000]  因著自己而愛上帝
[00:32:13.000 --> 00:32:15.000]  這個可能都是很多初信的人
[00:32:15.000 --> 00:32:17.000]  上教會的原因
[00:32:17.000 --> 00:32:19.000]  因為神給你很多的好處
[00:32:19.000 --> 00:32:21.000]  或者是健康
[00:32:21.000 --> 00:32:24.000]  開始學習去愛上帝
[00:32:24.000 --> 00:32:26.000]  第三層次是
[00:32:26.000 --> 00:32:29.000]  因著上帝而愛上帝
[00:32:29.000 --> 00:32:31.000]  我猜可能都是大家上教會裡面
[00:32:31.000 --> 00:32:33.000]  覺得是最高層次
[00:32:33.000 --> 00:32:34.000]  為子如戶
[00:32:34.000 --> 00:32:35.000]  然後獻上一切
[00:32:35.000 --> 00:32:38.000]  不斷立志擺上很多東西
[00:32:38.000 --> 00:32:40.000]  但Bernard of Claver說
[00:32:40.000 --> 00:32:42.000]  最高層次都不是這個
[00:32:42.000 --> 00:32:44.000]  最高是什麼?
[00:32:44.000 --> 00:32:48.000]  他說是因著上帝而愛自己
[00:32:48.000 --> 00:32:50.000]  重點不是
[00:32:50.000 --> 00:32:52.000]  大家應該不太明白他的意思
[00:32:52.000 --> 00:32:55.000]  重點不是叫你愛自己這麼簡單
[00:32:55.000 --> 00:32:57.000]  而是對他來說
[00:32:57.000 --> 00:32:59.000]  最高層次是
[00:32:59.000 --> 00:33:04.000]  你對上帝的愛
[00:33:04.000 --> 00:33:08.000]  和上帝的愛已經成為一件事
[00:33:08.000 --> 00:33:12.000]  你是在享受上帝對你的愛
[00:33:12.000 --> 00:33:14.000]  去過活
[00:33:14.000 --> 00:33:19.000]  從而去愛你自己
[00:33:19.000 --> 00:33:21.000]  或者愛其他人
[00:33:21.000 --> 00:33:24.000]  比加超的道理
[00:33:24.000 --> 00:33:29.000]  當你沐浴足夠在上帝的愛裡面的時候
[00:33:29.000 --> 00:33:32.000]  你就可以用這份的愛
[00:33:32.000 --> 00:33:35.000]  去愛不同的東西
[00:33:35.000 --> 00:33:37.000]  靈因一點來說
[00:33:37.000 --> 00:33:39.000]  雖然我們不是靈因派教會
[00:33:39.000 --> 00:33:44.000]  但今天我要傳授一個屬靈恩賜給你們
[00:33:44.000 --> 00:33:48.000]  愛是最大的屬靈恩賜
[00:33:48.000 --> 00:33:51.000]  這個才是真人
[00:33:51.000 --> 00:33:56.000]  最強的恩賜是愛的恩賜
[00:33:56.000 --> 00:33:59.000]  不是那些謊言語言
[00:33:59.000 --> 00:34:02.000]  說鬼醫病激怒的東西
[00:34:02.000 --> 00:34:06.000]  這個屬靈的恩賜
[00:34:06.000 --> 00:34:10.000]  正正可以讓你靠著這份愛
[00:34:10.000 --> 00:34:15.000]  去挑戰一段一段很難受的關係
[00:34:15.000 --> 00:34:20.000]  承受一次又一次很多很痛的痛苦
[00:34:20.000 --> 00:34:24.000]  走過一段又一段黑暗的道路
[00:34:24.000 --> 00:34:27.000]  這個是一種恩賜
[00:34:27.000 --> 00:34:31.000]  這個是最強勁的恩賜
[00:34:31.000 --> 00:34:33.000]  中醫病一點來說
[00:34:33.000 --> 00:34:37.000]  愛是一種超級能力
[00:34:37.000 --> 00:34:39.000]  靈姐妹們知不知道
[00:34:39.000 --> 00:34:41.000]  從小到大
[00:34:41.000 --> 00:34:45.000]  你是一個由強大而神秘的力量在你體內
[00:34:45.000 --> 00:34:50.000]  你可以喚醒這股力量
[00:34:50.000 --> 00:34:56.000]  你可以因為你是一個上帝族的族人
[00:34:56.000 --> 00:34:59.000]  你可以喚醒這股力量
[00:34:59.000 --> 00:35:01.000]  這段的愛力量
[00:35:01.000 --> 00:35:05.000]  不理會你是內向還是害羞
[00:35:05.000 --> 00:35:08.000]  你如何和別人相處
[00:35:08.000 --> 00:35:11.000]  它能夠讓你只要你不尷尬
[00:35:11.000 --> 00:35:12.000]  就尷尬到別人
[00:35:12.000 --> 00:35:14.000]  這樣幾個能力
[00:35:14.000 --> 00:35:20.000]  去渡過和去主動地帶領你
[00:35:20.000 --> 00:35:22.000]  去經過每一段的關係
[00:35:22.000 --> 00:35:24.000]  和你整個生命
[00:35:24.000 --> 00:35:26.000]  真人
[00:35:26.000 --> 00:35:29.000]  我看Eric Fong的《愛的藝術》裏面
[00:35:29.000 --> 00:35:32.000]  有一段說話我覺得很震驚
[00:35:32.000 --> 00:35:34.000]  雖然是基督徒
[00:35:34.000 --> 00:35:36.000]  但這段說話令我覺得
[00:35:36.000 --> 00:35:38.000]  他這樣寫真的很厲害
[00:35:38.000 --> 00:35:41.000]  他說當我能夠對一個人說
[00:35:41.000 --> 00:35:43.000]  我愛你的時候
[00:35:43.000 --> 00:35:45.000]  我必定能夠同樣地說
[00:35:45.000 --> 00:35:48.000]  我在你身上也愛其他的人
[00:35:48.000 --> 00:35:52.000]  我直著愛你也愛整個世界
[00:35:52.000 --> 00:35:55.000]  直著你我也愛我自己
[00:35:55.000 --> 00:35:57.000]  是一句很深奧的說話
[00:35:57.000 --> 00:36:00.000]  為什麼心理學家會說
[00:36:00.000 --> 00:36:02.000]  當你找到一個人去愛的時候
[00:36:02.000 --> 00:36:06.000]  就證明到你可以愛全世界
[00:36:06.000 --> 00:36:08.000]  因為對他來說
[00:36:08.000 --> 00:36:11.000]  這份愛其實也是一份的愛
[00:36:11.000 --> 00:36:14.000]  你有這份力量在你裏面的時候
[00:36:14.000 --> 00:36:16.000]  你既然愛一個人的時候
[00:36:16.000 --> 00:36:19.000]  你就用同樣這份力量
[00:36:19.000 --> 00:36:21.000]  去愛其他的人
[00:36:21.000 --> 00:36:24.000]  去愛其他不同的人
[00:36:24.000 --> 00:36:25.000]  愛你自己
[00:36:25.000 --> 00:36:28.000]  雖然是有難度的
[00:36:28.000 --> 00:36:33.000]  但是這份愛你是有的
[00:36:33.000 --> 00:36:38.000]  這個是我們希望大家
[00:36:38.000 --> 00:36:41.000]  接下來這七個星期裏面
[00:36:41.000 --> 00:36:43.000]  我想每個星期的講完
[00:36:43.000 --> 00:36:45.000]  都會在不同的處境
[00:36:45.000 --> 00:36:47.000]  不同的課題裏面
[00:36:47.000 --> 00:36:49.000]  跟大家分享不同的關係
[00:36:49.000 --> 00:36:53.000]  但我想最首要的
[00:36:53.000 --> 00:36:57.000]  就是問你自己是否在上帝的愛裏面
[00:36:57.000 --> 00:37:00.000]  這幾年我們太少去提上帝的愛
[00:37:00.000 --> 00:37:03.000]  因為提也好像沒有
[00:37:03.000 --> 00:37:06.000]  或者提出來又好像怕別人說你沒有
[00:37:06.000 --> 00:37:10.000]  但是我們不要小信
[00:37:10.000 --> 00:37:11.000]  我經常覺得
[00:37:11.000 --> 00:37:14.000]  如果你有看《驅魔人》那套戲的話
[00:37:14.000 --> 00:37:15.000]  《驅魔人》那套戲
[00:37:15.000 --> 00:37:18.000]  最後那兩個神父中途
[00:37:18.000 --> 00:37:19.000]  中間break的時候
[00:37:19.000 --> 00:37:21.000]  然後那個老神父
[00:37:21.000 --> 00:37:23.000]  被那個學生神父問
[00:37:23.000 --> 00:37:26.000]  為什麼撒旦會做這麼多這些事出來
[00:37:26.000 --> 00:37:28.000]  然後老神父說什麼
[00:37:28.000 --> 00:37:30.000]  他說撒旦做這麼多事出來
[00:37:30.000 --> 00:37:35.000]  是讓你以為上帝不再愛我們
[00:37:35.000 --> 00:37:38.000]  總之不會
[00:37:38.000 --> 00:37:39.000]  正如我開頭都說了
[00:37:39.000 --> 00:37:41.000]  我那裏已經講完了
[00:37:41.000 --> 00:37:44.000]  讓我們一起走2024年
[00:37:44.000 --> 00:37:48.000]  好好地重新去相信
[00:37:48.000 --> 00:37:50.000]  上帝是很愛我們
[00:37:50.000 --> 00:37:53.000]  讓我們浸在上帝的愛裏面
[00:37:53.000 --> 00:37:55.000]  剛才我敬拜的時候
[00:37:55.000 --> 00:37:56.000]  我是很感動的
[00:37:56.000 --> 00:37:58.000]  因為我覺得真的很好
[00:37:58.000 --> 00:37:59.000]  不是一個人
[00:37:59.000 --> 00:38:01.000]  講完一篇沒有預備的道
[00:38:01.000 --> 00:38:03.000]  然後我回來這裏
[00:38:03.000 --> 00:38:05.000]  雖然病了很久
[00:38:05.000 --> 00:38:07.000]  但是一起來去渡過
[00:38:07.000 --> 00:38:10.000]  一起去學習去愛
[00:38:10.000 --> 00:38:13.000]  就是我們今年2024年
[00:38:13.000 --> 00:38:15.000]  學習的第一個功課
[00:38:15.000 --> 00:38:17.000]  我們一起去求上帝給我們有愛
[00:38:17.000 --> 00:38:19.000]  我們祈禱
[00:38:19.000 --> 00:38:22.000]  親愛的聖靈你是愛的力量
[00:38:22.000 --> 00:38:24.000]  你讓我們可以
[00:38:24.000 --> 00:38:27.000]  真的有愛在我們生命裏面
[00:38:27.000 --> 00:38:30.000]  這份力量是你給我們
[00:38:30.000 --> 00:38:34.000]  從嬰兒出世就已經有
[00:38:34.000 --> 00:38:39.000]  你給我們可以有力量去愛任何的東西
[00:38:39.000 --> 00:38:40.000]  但是在這幾年裏面
[00:38:40.000 --> 00:38:43.000]  很多的事情我們都忘記了
[00:38:43.000 --> 00:38:44.000]  我們以為自己沒有
[00:38:44.000 --> 00:38:46.000]  以為沒有人再愛我們
[00:38:46.000 --> 00:38:48.000]  以為我們不會再愛人
[00:38:48.000 --> 00:38:50.000]  但是我們不會不懂的
[00:38:50.000 --> 00:38:52.000]  因為這是你給我們的能力
[00:38:52.000 --> 00:38:54.000]  所以我們去求你
[00:38:54.000 --> 00:38:57.000]  讓我們再一次喚醒我們這份愛的力量
[00:38:57.000 --> 00:38:59.000]  我們先有這份力量
[00:38:59.000 --> 00:39:03.000]  再去面對我們生命裏面每一個人
[00:39:03.000 --> 00:39:04.000]  每一個階段
[00:39:04.000 --> 00:39:05.000]  每一個風景
[00:39:05.000 --> 00:39:07.000]  求主你的聖靈降下
[00:39:07.000 --> 00:39:11.000]  將這個恩賜給我們流淌裏面每一個弟兄姊妹
[00:39:11.000 --> 00:39:15.000]  因為是你給我們最基本和最大的恩賜
[00:39:15.000 --> 00:39:18.000]  讓我們用這個恩賜來彼此去服侍
[00:39:18.000 --> 00:39:20.000]  去建立教會你的身體
[00:39:20.000 --> 00:39:22.000]  奉主名求 阿門
[00:39:22.000 --> 00:39:23.000]  阿門
[00:39:23.000 --> 00:39:25.000]  (影片完結)
[00:39:25.000 --> 00:39:27.000]  (音樂開始)

