
[00:00:00.000 --> 00:00:01.120]  Hello 各位好
[00:17:58.120 --> 00:18:02.120]  成為了永遠的贖罪祭
[00:18:02.120 --> 00:18:05.120]  因此希伯來書第九章第十一節第十四節
[00:18:05.120 --> 00:18:11.120]  正正是講了耶穌基督和牛倒轉的關係
[00:18:11.120 --> 00:18:12.120]  聖經說
[00:18:12.120 --> 00:18:16.120]  但現在基督已經來到在了將來美事的大祭司
[00:18:16.120 --> 00:18:19.120]  經過那更大更傳遍的障目
[00:18:19.120 --> 00:18:23.120]  不是人手所做也不是屬符者世界的
[00:18:23.120 --> 00:18:28.120]  並且不用山羊和牛毒的血乃是用自己的血
[00:18:28.120 --> 00:18:33.120]  只一次進入聖所成了永遠贖罪的事
[00:18:33.120 --> 00:18:38.120]  若山羊和公牛的血並無牛毒的灰
[00:18:38.120 --> 00:18:40.120]  灑在不潔的人身上
[00:18:40.120 --> 00:18:43.120]  尚且叫人成性身體潔淨
[00:18:43.120 --> 00:18:45.120]  何況基督藉著永遠的靈
[00:18:45.120 --> 00:18:48.120]  將自己無瑕無痴獻給上帝
[00:18:48.120 --> 00:18:51.120]  他的血豈不更能洗淨你們的心
[00:18:51.120 --> 00:18:53.120]  除去你們的死痕
[00:18:53.120 --> 00:18:57.120]  使你們侍奉那永生神嗎
[00:18:57.120 --> 00:19:02.120]  如果那牛毒的錯誤是將祭物成為了上帝
[00:19:02.120 --> 00:19:06.120]  耶穌基督的十字架正正是一個相反
[00:19:06.120 --> 00:19:10.120]  上帝自己甘願成為祭物
[00:19:10.120 --> 00:19:12.120]  自己來獻上
[00:19:12.120 --> 00:19:16.120]  一個本來應當受敬拜的對象
[00:19:16.120 --> 00:19:20.120]  自己成為了一個獻祭的祭物
[00:19:20.120 --> 00:19:24.120]  被完完全全獻上
[00:19:24.120 --> 00:19:29.120]  因此這個十字架同樣呼召我們每一個人
[00:19:29.120 --> 00:19:35.120]  每一個獻祭者自己都成為一個祭物
[00:19:35.120 --> 00:19:41.120]  十字架讓每一個獻祭再次被顛覆
[00:19:41.120 --> 00:19:45.120]  獻祭者自己都要成為祭物
[00:19:45.120 --> 00:19:49.120]  自己成為一個獻祭
[00:19:49.120 --> 00:19:54.120]  他是獻祭者本身同時也是祭物
[00:19:54.120 --> 00:19:57.120]  一個自我獻祭的過程
[00:19:57.120 --> 00:20:00.120]  這個自我獻祭的過程
[00:20:00.120 --> 00:20:02.120]  我們稱之為甚麼
[00:20:02.120 --> 00:20:05.120]  稱之為活祭
[00:20:05.120 --> 00:20:09.120]  這正正就是保羅在《羅馬書》所說的活祭
[00:20:09.120 --> 00:20:15.120]  一個獻祭者自己甘心情願獻上這個祭
[00:20:15.120 --> 00:20:17.120]  但這個祭同時也是他自己
[00:20:17.120 --> 00:20:22.120]  其實活祭是一個很奇怪的字
[00:20:22.120 --> 00:20:24.120]  我們經常唱獻上活祭
[00:20:24.120 --> 00:20:26.120]  當了活祭 發了活祭
[00:20:26.120 --> 00:20:29.120]  但其實活加祭是一個很奇怪的組合
[00:20:29.120 --> 00:20:32.120]  活字形容詞 祭字是名詞
[00:20:32.120 --> 00:20:34.120]  但把活和祭加在一起
[00:20:34.120 --> 00:20:36.120]  只有在這裡出現了
[00:20:36.120 --> 00:20:41.120]  甚麼是活祭 活祭是一個很矛盾的狀態
[00:20:41.120 --> 00:20:45.120]  明明是獻祭者獻上的祭
[00:20:45.120 --> 00:20:48.120]  但同時也是獻祭者自己
[00:20:48.120 --> 00:20:51.120]  活祭是一個很矛盾的狀態
[00:20:51.120 --> 00:20:53.120]  因為祭本身是死的
[00:20:53.120 --> 00:20:56.120]  但這個祭同時也是獻祭者自己本身
[00:20:56.120 --> 00:20:58.120]  所以是活的
[00:20:58.120 --> 00:21:00.120]  所以是一個很矛盾的狀態
[00:21:00.120 --> 00:21:03.120]  甚麼明明是死的 但卻是活的
[00:21:03.120 --> 00:21:06.120]  我們讀中史的時候
[00:21:06.120 --> 00:21:08.120]  秦始皇兵馬俑是否活祭
[00:21:08.120 --> 00:21:10.120]  進去的時候是生的
[00:21:10.120 --> 00:21:12.120]  但出不來的 仍然是死的祭
[00:21:12.120 --> 00:21:19.120]  唯一能夠貼切到我們活祭的狀態
[00:21:19.120 --> 00:21:21.120]  就是我們吃放題的時候
[00:21:21.120 --> 00:21:24.120]  吃炸生蠔是最奇怪的狀態
[00:21:24.120 --> 00:21:26.120]  我要炸 但要生蠔
[00:21:26.120 --> 00:21:31.120]  同時要將活祭和死和活是加在一起
[00:21:31.120 --> 00:21:34.120]  所以我們明明是活的
[00:21:34.120 --> 00:21:37.120]  但同時也是死的
[00:21:37.120 --> 00:21:40.120]  我們甘心情願地獻上
[00:21:40.120 --> 00:21:43.120]  我們自己獻上我們自己
[00:21:43.120 --> 00:21:48.120]  就像今年我們的牛年新肖度
[00:21:48.120 --> 00:21:49.120]  我們再說一次
[00:21:49.120 --> 00:21:51.120]  我們其實是屬神的
[00:21:51.120 --> 00:21:55.120]  因為我們自己是真真正正地獻上
[00:21:55.120 --> 00:21:57.120]  成為祭物
[00:21:57.120 --> 00:21:59.120]  你同時是祭物
[00:21:59.120 --> 00:22:03.120]  你同時也是獻上祭物的人
[00:22:03.120 --> 00:22:08.120]  因此這正正就是我們今天所說的狀態
[00:22:08.120 --> 00:22:11.120]  其實《聖經》裏的牛
[00:22:11.120 --> 00:22:13.120]  正正是一個這樣的角色
[00:22:13.120 --> 00:22:18.120]  是一個甘心樂意成為祭物的牛
[00:22:18.120 --> 00:22:22.120]  其實《聖經》裏所說的牛是非常忠心的
[00:22:22.120 --> 00:22:25.120]  而《聖經》裏的第一章第二節裏說
[00:22:25.120 --> 00:22:29.120]  因為我養育兒女將他們養大
[00:22:29.120 --> 00:22:32.120]  他們竟撥亦我牛認識主人
[00:22:32.120 --> 00:22:34.120]  牛認識主人的草
[00:22:34.120 --> 00:22:38.120]  所以說這個牛是認定主人的牛
[00:22:38.120 --> 00:22:40.120]  他自己雖然成為祭物
[00:22:40.120 --> 00:22:45.120]  但他是甘心樂意地成為這樣的祭物
[00:22:45.120 --> 00:22:50.120]  這次也是我們對全聖教的期望
[00:22:50.120 --> 00:22:55.120]  全聖教永遠只是獻給上帝的祭物
[00:22:55.120 --> 00:22:59.120]  所有參與全聖教的人都是這樣的一份祭物
[00:22:59.120 --> 00:23:03.120]  我們可以將全聖教燙金
[00:23:03.120 --> 00:23:06.120]  我們可以將它變成一個美輪美奐
[00:23:06.120 --> 00:23:07.120]  受人歡迎
[00:23:07.120 --> 00:23:08.120]  人們急升
[00:23:08.120 --> 00:23:10.120]  一萬個讚的一個祭物
[00:23:10.120 --> 00:23:15.120]  但全聖教永遠都不是我們敬拜的對象
[00:23:15.120 --> 00:23:20.120]  全聖教是一個應該被獻上的活祭
[00:23:20.120 --> 00:23:25.120]  說起全聖教我們已經是兩年的時間
[00:23:25.120 --> 00:23:30.120]  從兩年前1月19日我們崇拜開始
[00:23:30.120 --> 00:23:32.120]  到去年的新年之後
[00:23:32.120 --> 00:23:35.120]  我們剛剛足足一年的時間
[00:23:35.120 --> 00:23:37.120]  由實體變成網上崇拜
[00:23:37.120 --> 00:23:41.120]  我們全聖教有很多不同的發展
[00:23:41.120 --> 00:23:42.120]  很多不同的成長
[00:23:42.120 --> 00:23:44.120]  很多不同的事情
[00:23:44.120 --> 00:23:50.120]  不過建立全聖教不是我們終極的目標
[00:23:50.120 --> 00:23:54.120]  建立全聖教本身並不是我們終極目標
[00:23:54.120 --> 00:23:59.120]  將全聖教獻上成為時代的活祭
[00:23:59.120 --> 00:24:03.120]  這才是我們最終極的目標
[00:24:03.120 --> 00:24:08.120]  因此全聖教不是要成為一間更好的教會
[00:24:08.120 --> 00:24:11.120]  這不是全聖教最重要的目的
[00:24:11.120 --> 00:24:17.120]  全聖教應該成為時代獻上給上帝的祭物
[00:24:17.120 --> 00:24:20.120]  而你是其中一份子
[00:24:20.120 --> 00:24:25.120]  你就是同樣成為祭物的活祭
[00:24:25.120 --> 00:24:28.120]  所以讓我們全聖教弟妹在新年裡
[00:24:28.120 --> 00:24:33.120]  我們重新來到去校正我們的方向
[00:24:33.120 --> 00:24:36.120]  我們不是純粹回來全聖教
[00:24:36.120 --> 00:24:41.120]  打開電視打開手機去參與全聖教崇拜
[00:24:41.120 --> 00:24:44.120]  全聖教成為一個祭物
[00:24:44.120 --> 00:24:50.120]  讓我們在全聖教裡同樣的被甘心的獻上
[00:24:50.120 --> 00:24:55.120]  付出成為一個活生生的祭物
[00:24:55.120 --> 00:24:59.120]  所以弟妹我以神的慈悲勸你們
[00:24:59.120 --> 00:25:03.120]  將全聖教獻上當作活祭
[00:25:03.120 --> 00:25:08.120]  是流動的 是網上的 是香港這一代人的
[00:25:08.120 --> 00:25:12.120]  是聖潔的 是神所喜悅的
[00:25:12.120 --> 00:25:16.120]  你們如此敬拜乃是理所當然的
[00:25:16.120 --> 00:25:17.120]  求主幫助我們
[00:25:17.120 --> 00:25:20.120]  讓我們成為一個真真正正屬上帝的教會
[00:25:20.120 --> 00:25:22.120]  一個獻上給上帝的教會
[00:25:22.120 --> 00:25:25.120]  開一切祈禱
[00:25:25.120 --> 00:25:28.120]  在新年裡我們懇求你
[00:25:28.120 --> 00:25:34.120]  讓我們每一個參與在網絡裡的群體
[00:25:34.120 --> 00:25:40.120]  再一次承認我們被獻上的祭物
[00:25:40.120 --> 00:25:44.120]  我們回到全聖教只是一個載體
[00:25:44.120 --> 00:25:47.120]  讓我們獻上給你
[00:25:47.120 --> 00:25:49.120]  若你不願意去調轉
[00:25:49.120 --> 00:25:52.120]  我們求主讓我們去校正
[00:25:52.120 --> 00:25:56.120]  讓我們在全聖教裡成為一個活祭
[00:25:56.120 --> 00:25:58.120]  將全聖教交託給你
[00:25:58.120 --> 00:26:01.120]  求主你帶領我們 引導我們
[00:26:01.120 --> 00:26:05.120]  讓我們每一個頂尖妹都能夠甘心樂意的
[00:26:05.120 --> 00:26:09.120]  在全聖教裡成為一個被獻上的人
[00:26:09.120 --> 00:26:11.120]  能夠願意付出
[00:26:11.120 --> 00:26:15.120]  願意去更多被擺上的群體
[00:26:15.120 --> 00:26:17.120]  讓我們不單單來享用
[00:26:17.120 --> 00:26:20.120]  而是更加願意付出獻上
[00:26:20.120 --> 00:26:22.120]  求主你這樣的閱立
[00:26:22.120 --> 00:26:25.120]  讓我們這個群體每個人每個生命
[00:26:25.120 --> 00:26:29.120]  能夠在新一年裡再次被你來到
[00:26:29.120 --> 00:26:33.120]  成為一個聖潔無瑕疵的活祭
[00:26:33.120 --> 00:26:34.120]  求主你這樣幫助我們
[00:26:34.120 --> 00:26:36.120]  奉主命求 阿門

