
[00:00:00.000 --> 00:00:06.000]  各位頂智妹晚安,很開心大家能夠回到Fold Church的崇拜
[00:21:04.000 --> 00:21:06.000]  猶太人
[00:21:06.000 --> 00:21:08.000]  但你知道希臘人
[00:21:08.000 --> 00:21:10.000]  看著以色列人
[00:21:10.000 --> 00:21:13.000]  男士要行國禮的時候
[00:21:13.000 --> 00:21:14.000]  嘲笑他們
[00:21:14.000 --> 00:21:16.000]  說他們低等的民族
[00:21:16.000 --> 00:21:18.000]  說他們做了一些不應該做的事
[00:21:18.000 --> 00:21:21.000]  不是一個男人應該要有的事
[00:21:21.000 --> 00:21:23.000]  所以那些以色列人
[00:21:23.000 --> 00:21:25.000]  很快就怎樣
[00:21:25.000 --> 00:21:28.000]  他們發明了一種叫修補的手術
[00:21:28.000 --> 00:21:35.000]  就是將國禮回復成像未國禮一樣
[00:21:35.000 --> 00:21:38.000]  更加匪夷所思的是
[00:21:38.000 --> 00:21:40.000]  在那些日子裏面
[00:21:40.000 --> 00:21:43.000]  真正出賣以色列人的
[00:21:43.000 --> 00:21:48.000]  並非那些希臘的皇朝的人
[00:21:48.000 --> 00:21:50.000]  要做些什麼
[00:21:50.000 --> 00:21:52.000]  最恐怖的是
[00:21:52.000 --> 00:21:53.000]  在那個時代裏面的
[00:21:53.000 --> 00:21:56.000]  以色列人的大祭司
[00:21:56.000 --> 00:21:59.000]  出賣自己的同胞
[00:21:59.000 --> 00:22:02.000]  殺自己的同胞
[00:22:02.000 --> 00:22:07.000]  為了要得著那些希臘人的信任
[00:22:07.000 --> 00:22:09.000]  為了要得著自己能夠
[00:22:09.000 --> 00:22:12.000]  有更好的位置
[00:22:12.000 --> 00:22:14.000]  有更好的身心
[00:22:14.000 --> 00:22:15.000]  有更好的地位
[00:22:15.000 --> 00:22:19.000]  能夠鞏固自己的實力
[00:22:19.000 --> 00:22:23.000]  由一國兩制變成一國一制
[00:22:23.000 --> 00:22:25.000]  最恐怖的是
[00:22:25.000 --> 00:22:29.000]  以色列人在出賣自己的以色列人
[00:22:29.000 --> 00:22:32.000]  他明明是大祭司的位份
[00:22:32.000 --> 00:22:36.000]  他可以將神的律法顛倒不理
[00:22:36.000 --> 00:22:42.000]  將自己的同胞置於死地
[00:22:42.000 --> 00:22:45.000]  詩篇九十篇
[00:22:45.000 --> 00:22:47.000]  就在這些時候
[00:22:47.000 --> 00:22:49.000]  與他編修去回應
[00:22:49.000 --> 00:22:52.000]  不要再問萬鈞儀何時才來
[00:22:52.000 --> 00:22:54.000]  去拯救整個以色列
[00:22:54.000 --> 00:22:58.000]  以色列裏面就充滿著那些敗壞的人
[00:22:58.000 --> 00:23:01.000]  以色列的人就在充滿著
[00:23:01.000 --> 00:23:04.000]  自己要欺控自己的同胞
[00:23:04.000 --> 00:23:06.000]  要將自己同胞
[00:23:06.000 --> 00:23:13.000]  放入絕路的一班人
[00:23:13.000 --> 00:23:16.000]  環顧很多的歷史
[00:23:16.000 --> 00:23:20.000]  這些事不出奇不稀奇
[00:23:20.000 --> 00:23:24.000]  香港或許前面在寒冬的年代
[00:23:24.000 --> 00:23:29.000]  我們更加見到更多人彼此出賣
[00:23:29.000 --> 00:23:34.000]  彼此要將對方置於死地
[00:23:34.000 --> 00:23:36.000]  我們不明白那些我們一起成長
[00:23:36.000 --> 00:23:38.000]  一起長大的人
[00:23:38.000 --> 00:23:41.000]  為什麼會這樣對香港
[00:23:41.000 --> 00:23:45.000]  這樣對以色列
[00:23:45.000 --> 00:23:49.000]  詩篇九十篇問一個很嚴肅的問題
[00:23:49.000 --> 00:23:53.000]  除了這個世代很邪惡之外
[00:23:53.000 --> 00:23:57.000]  我們這一群屬於上帝的子民們
[00:23:57.000 --> 00:24:04.000]  何時才可以認認真真面對自己的信仰
[00:24:04.000 --> 00:24:10.000]  何時才可以認真真處理上帝給我們的使命
[00:24:10.000 --> 00:24:17.000]  亞當、羅亞、出埃及的以色列民
[00:24:17.000 --> 00:24:20.000]  問一個很嚴肅的問題
[00:24:20.000 --> 00:24:22.000]  問什麼
[00:24:22.000 --> 00:24:27.000]  是他們很容易很快得罪上帝
[00:24:27.000 --> 00:24:32.000]  如果這個月的主題是重整的話
[00:24:32.000 --> 00:24:35.000]  我們不妨問問自己
[00:24:35.000 --> 00:24:44.000]  我們可以關心很多上帝何時來親自拯救我們
[00:24:44.000 --> 00:24:48.000]  我在上星期收到一個WhatsApp
[00:24:48.000 --> 00:24:52.000]  有一個弟兄
[00:24:52.000 --> 00:24:54.000]  他跟我說
[00:24:54.000 --> 00:24:58.000]  你信不信Donald Trump會連任
[00:24:58.000 --> 00:25:02.000]  你信不信Donald Trump是對香港的拯救
[00:25:02.000 --> 00:25:04.000]  他說如果你信的話
[00:25:04.000 --> 00:25:10.000]  我們這一刻就立即為Donald Trump祈禱
[00:25:10.000 --> 00:25:14.000]  我們說他會花很多時間心思氣力
[00:25:14.000 --> 00:25:20.000]  看看哪些地方才是上帝的足跡來拯救我們
[00:25:20.000 --> 00:25:21.000]  我們會找很多
[00:25:21.000 --> 00:25:23.000]  我們會嘗試很多
[00:25:23.000 --> 00:25:25.000]  我們會覺得那裡有一個盼望
[00:25:25.000 --> 00:25:29.000]  整個人的心思意念就在那裡
[00:25:29.000 --> 00:25:31.000]  我不否認我們會有這個空間
[00:25:31.000 --> 00:25:34.000]  有這個想法和做法
[00:25:34.000 --> 00:25:36.000]  但如果要重整的話
[00:25:36.000 --> 00:25:38.000]  我仍然想問的問題是
[00:25:38.000 --> 00:25:41.000]  是不是那些很邪惡的人與事
[00:25:41.000 --> 00:25:44.000]  離開了突然暴斃了
[00:25:44.000 --> 00:25:50.000]  我們這個群體就會是一個好的群體
[00:25:50.000 --> 00:25:54.000]  我們這個群體就會是一個完美無瑕
[00:25:54.000 --> 00:26:01.000]  就是一個很屬於上帝的群體
[00:26:01.000 --> 00:26:07.000]  永遠是在大是大非
[00:26:07.000 --> 00:26:09.000]  多是之秋
[00:26:09.000 --> 00:26:13.000]  危難全亡的時候
[00:26:13.000 --> 00:26:19.000]  我們信仰才會顯得有少少真誠走出來
[00:26:19.000 --> 00:26:21.000]  我相信在這個時候
[00:26:21.000 --> 00:26:25.000]  你和我要問一個很嚴肅的問題
[00:26:25.000 --> 00:26:30.000]  除了我們有很多幻想與期盼
[00:26:30.000 --> 00:26:32.000]  上帝會來拯救
[00:26:32.000 --> 00:26:35.000]  問上帝何時會來之外
[00:26:35.000 --> 00:26:38.000]  我們要問的是
[00:26:38.000 --> 00:26:42.000]  我們何時才不要得罪上帝
[00:26:42.000 --> 00:26:45.000]  如果耶穌的時代有法利賽人
[00:26:45.000 --> 00:26:47.000]  有薩都該人
[00:26:47.000 --> 00:26:49.000]  是宗教群體裡的精英
[00:26:49.000 --> 00:26:51.000]  他是墮落的一班人
[00:26:51.000 --> 00:26:53.000]  如果《詩篇九十》編修的時候
[00:26:53.000 --> 00:26:54.000]  是主持二百多年
[00:26:54.000 --> 00:26:55.000]  希臘來到的時候
[00:26:55.000 --> 00:26:59.000]  那些大祭司彼此出賣以色列人的時代
[00:26:59.000 --> 00:27:03.000]  我問的是
[00:27:03.000 --> 00:27:06.000]  今天在我們這個群體裡
[00:27:06.000 --> 00:27:08.000]  在基督教圈子裡
[00:27:08.000 --> 00:27:11.000]  真的沒有那些道貌岸然的人
[00:27:11.000 --> 00:27:14.000]  真的沒有那些
[00:27:14.000 --> 00:27:17.000]  裝有宗教味道的人
[00:27:17.000 --> 00:27:21.000]  他背後做很多邪惡的事的人
[00:27:21.000 --> 00:27:24.000]  我們裡面這個架構這個機制
[00:27:24.000 --> 00:27:30.000]  就是封聖叫做上帝所喜悅
[00:27:30.000 --> 00:27:34.000]  最後我想講兩點的應用
[00:27:34.000 --> 00:27:42.000]  如果要防止自己的生命
[00:27:42.000 --> 00:27:45.000]  不要太容易墮落
[00:27:45.000 --> 00:27:50.000]  我希望有兩點提醒我自己
[00:27:50.000 --> 00:27:53.000]  第一點我想講的是
[00:27:53.000 --> 00:27:56.000]  請我們仍然滿足
[00:27:56.000 --> 00:27:59.000]  我們這一刻的自己
[00:27:59.000 --> 00:28:01.000]  或者講得深入一點
[00:28:01.000 --> 00:28:03.000]  我期望的是
[00:28:03.000 --> 00:28:06.000]  我們要繼續改革教會
[00:28:06.000 --> 00:28:09.000]  改革堂會
[00:28:09.000 --> 00:28:12.000]  繼續在這個運動裡
[00:28:12.000 --> 00:28:14.000]  我們花上氣力時間
[00:28:14.000 --> 00:28:15.000]  去跟自己說
[00:28:15.000 --> 00:28:17.000]  跟我們下一代說的是
[00:28:17.000 --> 00:28:22.000]  我們可以改變和可以不一樣
[00:28:22.000 --> 00:28:25.000]  我們講實質一點的事
[00:28:25.000 --> 00:28:27.000]  我們這一代人
[00:28:27.000 --> 00:28:29.000]  就是我們這四十多歲的人
[00:28:29.000 --> 00:28:31.000]  我們覺得老闆和員工是什麼關係
[00:28:31.000 --> 00:28:35.000]  是一個發工資給他打工的關係
[00:28:35.000 --> 00:28:37.000]  你是我的服務人
[00:28:37.000 --> 00:28:39.000]  你來我這裡打工
[00:28:39.000 --> 00:28:40.000]  我給你工資
[00:28:40.000 --> 00:28:42.000]  你就要聽我的話
[00:28:42.000 --> 00:28:44.000]  但你可以想像
[00:28:44.000 --> 00:28:45.000]  十幾二十歲的青年人
[00:28:45.000 --> 00:28:48.000]  從來都不再這樣想
[00:28:48.000 --> 00:28:50.000]  他覺得跟你打工
[00:28:50.000 --> 00:28:55.000]  是跟你共同分享我的智慧和才幹
[00:28:55.000 --> 00:28:56.000]  我和你是朋友
[00:28:56.000 --> 00:28:57.000]  我和你是同輩
[00:28:57.000 --> 00:29:00.000]  我們一起為這件事做好
[00:29:00.000 --> 00:29:02.000]  不再需要中間有很多的
[00:29:02.000 --> 00:29:04.000]  所謂的階級
[00:29:04.000 --> 00:29:06.000]  所謂的我付給你
[00:29:06.000 --> 00:29:10.000]  你要聽我說這些觀念
[00:29:10.000 --> 00:29:13.000]  教會需要這些想法
[00:29:13.000 --> 00:29:16.000]  所以神學二打六
[00:29:16.000 --> 00:29:19.000]  不再需要找神學院的老師出場
[00:29:19.000 --> 00:29:21.000]  雖然有很多
[00:29:21.000 --> 00:29:25.000]  但那些人不再需要再說任何東西
[00:29:25.000 --> 00:29:28.000]  找些二打六的人來講
[00:29:28.000 --> 00:29:31.000]  講得比神學院老師好聽
[00:29:31.000 --> 00:29:38.000]  這是我的問題
[00:29:38.000 --> 00:29:41.000]  關鍵是
[00:29:41.000 --> 00:29:47.000]  我們是否容許這個革命常存在
[00:29:47.000 --> 00:29:53.000]  是否容許一代的意識形態可以繼續改變
[00:29:53.000 --> 00:29:55.000]  我在這裡
[00:29:55.000 --> 00:29:59.000]  是否要這樣說呢
[00:29:59.000 --> 00:30:05.000]  我們這一代人為自己爭取很多東西
[00:30:05.000 --> 00:30:06.000]  從小到大
[00:30:06.000 --> 00:30:07.000]  你要讀好書
[00:30:07.000 --> 00:30:08.000]  做好工作
[00:30:08.000 --> 00:30:10.000]  賺多點錢
[00:30:10.000 --> 00:30:12.000]  爭上位
[00:30:12.000 --> 00:30:14.000]  我從小到大都這樣聽
[00:30:14.000 --> 00:30:17.000]  你為自己去做一些事
[00:30:17.000 --> 00:30:19.000]  那些是你的
[00:30:19.000 --> 00:30:22.000]  但你看著十年二十歲的那些
[00:30:22.000 --> 00:30:25.000]  從來不是這個想法
[00:30:25.000 --> 00:30:29.000]  我們這一代人為自己想了很多東西
[00:30:29.000 --> 00:30:31.000]  但我們這一代人要變的是
[00:30:31.000 --> 00:30:34.000]  我們可否想多一點
[00:30:34.000 --> 00:30:37.000]  下一代需要甚麼
[00:30:37.000 --> 00:30:41.000]  我們這一代人覺得要自己爭取很多東西
[00:30:41.000 --> 00:30:42.000]  有自己的名聲
[00:30:42.000 --> 00:30:43.000]  有自己的權力
[00:30:43.000 --> 00:30:44.000]  有自己的地位
[00:30:44.000 --> 00:30:46.000]  為自己建立了一些東西
[00:30:46.000 --> 00:30:48.000]  覺得自己有些甚麼
[00:30:48.000 --> 00:30:53.000]  可否將這些想法放下
[00:30:53.000 --> 00:30:56.000]  改變一點點
[00:30:56.000 --> 00:31:00.000]  讓自己可以做的事
[00:31:00.000 --> 00:31:03.000]  不再只是想著自己
[00:31:03.000 --> 00:31:06.000]  為我們下一代
[00:31:06.000 --> 00:31:08.000]  為他們適切的需要
[00:31:08.000 --> 00:31:11.000]  想一些東西給他們
[00:31:11.000 --> 00:31:13.000]  以至從此我們心裏所建立的東西
[00:31:13.000 --> 00:31:18.000]  不只是為自己
[00:31:18.000 --> 00:31:24.000]  是真的可以為我們下一代的世代
[00:31:24.000 --> 00:31:32.000]  改革永遠在宗教裏意義深遠
[00:31:32.000 --> 00:31:34.000]  唯有改革
[00:31:34.000 --> 00:31:38.000]  唯有不斷的改革與更生
[00:31:38.000 --> 00:31:44.000]  才會令教會不自墮落
[00:31:44.000 --> 00:31:46.000]  所以我禱告的是
[00:31:46.000 --> 00:31:48.000]  當我們被上帝問
[00:31:48.000 --> 00:31:51.000]  我們何時不得罪上帝的時候
[00:31:51.000 --> 00:31:55.000]  求天父給我們一個革新的想法和觀念
[00:31:55.000 --> 00:31:57.000]  在這一代裏
[00:31:57.000 --> 00:32:02.000]  將教會的一些意識形態和文化
[00:32:02.000 --> 00:32:11.000]  那些你受過傷害的意識形態和文化
[00:32:11.000 --> 00:32:13.000]  我們交回給上帝
[00:32:13.000 --> 00:32:18.000]  我們在前面走一些新的路
[00:32:18.000 --> 00:32:22.000]  第二點我想說的是
[00:32:22.000 --> 00:32:25.000]  要防止自己墮落
[00:32:25.000 --> 00:32:32.000]  要提醒自己的生命不要走到一個死胡同裏邊
[00:32:32.000 --> 00:32:39.000]  好不好我們這一代人多學一件事
[00:32:39.000 --> 00:32:46.000]  將心思意念信得過這一代的青年人
[00:32:46.000 --> 00:32:48.000]  青年人不是一個口號
[00:32:48.000 --> 00:32:52.000]  青年人不是一個招來
[00:32:52.000 --> 00:32:55.000]  拿他們的名字拿他們的名聲
[00:32:55.000 --> 00:32:58.000]  為自己建立一些東西
[00:32:58.000 --> 00:33:05.000]  好不好我們很信得過這一代的青年人
[00:33:05.000 --> 00:33:13.000]  他們所做的事會比我們這一代更豐富
[00:33:13.000 --> 00:33:20.000]  投入相信一代的青年不是一個口號
[00:33:20.000 --> 00:33:23.000]  是你花了很多心思
[00:33:23.000 --> 00:33:25.000]  是你花了很多時間
[00:33:25.000 --> 00:33:29.000]  去栽培一個一個
[00:33:29.000 --> 00:33:31.000]  他都未必會多謝你
[00:33:31.000 --> 00:33:34.000]  他都未必會感恩你的人
[00:33:34.000 --> 00:33:36.000]  而他知道你的生命
[00:33:36.000 --> 00:33:39.000]  在他身上做的事
[00:33:39.000 --> 00:33:44.000]  從來不是計算你要拿回些什麼
[00:33:44.000 --> 00:33:47.000]  是讓他們感受到和經歷到
[00:33:47.000 --> 00:33:51.000]  這一代人可以很不吝惜
[00:33:51.000 --> 00:33:55.000]  或者奢侈地
[00:33:55.000 --> 00:33:58.000]  他們願意將他們的時間心思
[00:33:58.000 --> 00:34:06.000]  毫不吝惜地放在這一代青年人身上
[00:34:06.000 --> 00:34:10.000]  唯有仔細的栽培
[00:34:10.000 --> 00:34:13.000]  唯有陪他們同行
[00:34:13.000 --> 00:34:17.000]  讓他們的成就比自己更超越
[00:34:17.000 --> 00:34:23.000]  這個想法是會防止自己至今墮落
[00:34:23.000 --> 00:34:29.000]  讓自己所建立的東西不再是純為了自己
[00:34:29.000 --> 00:34:34.000]  是為我們下一代建立
[00:34:34.000 --> 00:34:40.000]  詩篇90篇說70若是強壯到80
[00:34:40.000 --> 00:34:43.000]  問的問題是
[00:34:43.000 --> 00:34:46.000]  我們要留什麼下來
[00:34:46.000 --> 00:34:54.000]  有沒有人可以承傳到應該要承傳到的東西
[00:34:54.000 --> 00:34:58.000]  當我們要說重整這個課題的時候
[00:34:58.000 --> 00:35:01.000]  我自己心裏的祈禱是
[00:35:01.000 --> 00:35:07.000]  將給我們這一代人勇於改革和改變
[00:35:07.000 --> 00:35:10.000]  將香港這些令人傷害的制度
[00:35:10.000 --> 00:35:14.000]  與那些杜猛昂然的人摒棄
[00:35:14.000 --> 00:35:20.000]  同時間我們投入在我們這一代青年人裏
[00:35:20.000 --> 00:35:24.000]  用時間心力不吝惜地
[00:35:24.000 --> 00:35:29.000]  將你最好的東西栽培他們
[00:35:29.000 --> 00:35:33.000]  讓這個氣氛成為香港教會
[00:35:33.000 --> 00:35:35.000]  在這個寒冬時代裏邊
[00:35:35.000 --> 00:35:39.000]  我們仍然緊守著和持守著做的事
[00:35:39.000 --> 00:35:43.000]  以致什麼時候上帝的恩典真的會來到
[00:35:43.000 --> 00:35:47.000]  上帝拯救什麼時候會到
[00:35:47.000 --> 00:35:50.000]  這個從來都不是你和我的課題
[00:35:50.000 --> 00:35:53.000]  是各位長官歷史萬有
[00:35:53.000 --> 00:35:57.000]  耶和華自己的衡量
[00:35:57.000 --> 00:36:01.000]  今天聖餐
[00:36:01.000 --> 00:36:05.000]  耶穌信得過誰
[00:36:05.000 --> 00:36:10.000]  耶穌信的人是那些會不認祂的人
[00:36:10.000 --> 00:36:15.000]  是那些危難的時候全都離開的門徒
[00:36:15.000 --> 00:36:17.000]  但這一班門徒
[00:36:17.000 --> 00:36:21.000]  在聖五旬節降臨的時候
[00:36:21.000 --> 00:36:28.000]  帶來整個社會的更新與改變
[00:36:28.000 --> 00:36:31.000]  讓我們在寒冬的時候
[00:36:31.000 --> 00:36:37.000]  恥致自己不再為自己的明星東奔西跑
[00:36:37.000 --> 00:36:40.000]  望著這一代青年人
[00:36:40.000 --> 00:36:44.000]  眼目相信他所做的一切
[00:36:44.000 --> 00:36:47.000]  他比我們這一代更盛
[00:36:47.000 --> 00:36:50.000]  求天父將這些DNA
[00:36:50.000 --> 00:36:53.000]  放在教會改革裏邊
[00:36:53.000 --> 00:36:55.000]  以致我們正在尋求的
[00:36:55.000 --> 00:36:58.000]  不是自身的利益與各樣的東西
[00:36:58.000 --> 00:37:01.000]  是望著青年人的生命
[00:37:01.000 --> 00:37:03.000]  而我們歡喜快樂
[00:37:03.000 --> 00:37:07.000]  我一直都有禱告
[00:37:07.000 --> 00:37:10.000]  天父多謝你
[00:37:10.000 --> 00:37:15.000]  多謝你讓我們生於這個世代
[00:37:15.000 --> 00:37:20.000]  這個世代很不容易
[00:37:20.000 --> 00:37:23.000]  這個世代有很多東西
[00:37:23.000 --> 00:37:25.000]  令我們很驚慌
[00:37:25.000 --> 00:37:28.000]  令我們很惶恐
[00:37:28.000 --> 00:37:32.000]  要將很多很多不應該有的驚慌
[00:37:32.000 --> 00:37:38.000]  整天放在我們生命與朋友的周圍
[00:37:38.000 --> 00:37:42.000]  天父我不知道這裡要到何時
[00:37:42.000 --> 00:37:46.000]  我不知道這些光景要差到有多差
[00:37:46.000 --> 00:37:50.000]  但天父當我們問這個問題的時候
[00:37:50.000 --> 00:37:53.000]  求你給我們的生命
[00:37:53.000 --> 00:37:57.000]  不要因為這個緣故而自甘墮落
[00:37:57.000 --> 00:38:00.000]  可以在這個惡劣的環境底下
[00:38:00.000 --> 00:38:03.000]  為自己再爭取些什麼
[00:38:03.000 --> 00:38:06.000]  天父給我們將生命
[00:38:06.000 --> 00:38:10.000]  投放給我們有需要的一代
[00:38:10.000 --> 00:38:16.000]  讓革生上帝你的革命
[00:38:16.000 --> 00:38:20.000]  在這一代盡情的活現出來
[00:38:20.000 --> 00:38:23.000]  願萬鈞耶和華你自己
[00:38:23.000 --> 00:38:25.000]  定義成就你的百姓
[00:38:25.000 --> 00:38:27.000]  在香港教會的裡面
[00:38:27.000 --> 00:38:29.000]  Hallelujah
[00:38:29.000 --> 00:38:33.000]  我們恭敬將我們這一代的人交在你面前
[00:38:33.000 --> 00:38:35.000]  求你給我們悔改
[00:38:35.000 --> 00:38:37.000]  給我們更生
[00:38:37.000 --> 00:38:40.000]  讓我們數自己的日子
[00:38:40.000 --> 00:38:44.000]  去看還有很多日子後生的這一代
[00:38:44.000 --> 00:38:47.000]  多謝天父你與我們在一起
[00:38:47.000 --> 00:38:49.000]  我們祈禱奉耶穌你寶貴的名球
[00:38:49.000 --> 00:38:51.000]  Amen

