
[00:00:00.000 --> 00:00:06.000]  各位聽之妹,大家平安
[00:25:10.000 --> 00:25:17.000]  第三,往灶桑的家比往燕落的家更加好
[00:25:17.000 --> 00:25:21.000]  所以你會看到第一句就已經有三個對比
[00:25:21.000 --> 00:25:26.000]  這個三個對比其實都是指向一個現狀
[00:25:26.000 --> 00:25:29.000]  我們嘗試進行分析
[00:25:29.000 --> 00:25:38.000]  就是說人死的日子和名譽和灶桑的家是一個類別
[00:25:38.000 --> 00:25:46.000]  而另外一個類別就是美好的高尤、人生的日子和燕落的家
[00:25:46.000 --> 00:25:48.000]  你會分到兩個類別
[00:25:48.000 --> 00:25:50.000]  我先說第二個類別
[00:25:50.000 --> 00:25:57.000]  第二個類別就是美好的高尤和人生的日子還有燕落的家
[00:25:57.000 --> 00:26:00.000]  這個類別是比較容易理解的
[00:26:00.000 --> 00:26:05.000]  因為在舊約裡面,高尤是象徵喜樂的意思
[00:26:05.000 --> 00:26:10.000]  而高尤通常是用在一個嬰兒出生的時候
[00:26:10.000 --> 00:26:14.000]  當他洗乾淨嬰兒的外表
[00:26:14.000 --> 00:26:20.000]  然後塗上一些高尤,就好像嬰兒乳液一樣
[00:26:20.000 --> 00:26:23.000]  令到他滋潤他的皮膚
[00:26:23.000 --> 00:26:27.000]  所以高尤是應該配合嬰兒的出生
[00:26:27.000 --> 00:26:32.000]  所以應該是配合人生的日子
[00:26:32.000 --> 00:26:36.000]  而人生的日子應該又配合燕落的家
[00:26:36.000 --> 00:26:39.000]  因為燕落的家就是嬰兒出生的時候
[00:26:39.000 --> 00:26:43.000]  一定是充滿很多的燕落在當中
[00:26:43.000 --> 00:26:50.000]  我們會發現這個類別是我們覺得很合理的
[00:26:50.000 --> 00:26:59.000]  但是那邊廂的類別就是名譽是配合人死的日子
[00:26:59.000 --> 00:27:02.000]  也配合遭喪的家
[00:27:02.000 --> 00:27:08.000]  你會發現人死的日子和遭喪的家是很匹配的
[00:27:08.000 --> 00:27:12.000]  因為你死的那一天就叫做遭喪的家
[00:27:12.000 --> 00:27:14.000]  什麼叫喪家?
[00:27:14.000 --> 00:27:18.000]  喪家其實就是你去安息禮拜的時候
[00:27:18.000 --> 00:27:22.000]  有親人過身的那些,我們就叫做喪家
[00:27:22.000 --> 00:27:26.000]  這幫喪家一定就是有人死了
[00:27:26.000 --> 00:27:28.000]  所以就造成喪家
[00:27:28.000 --> 00:27:31.000]  唯獨我們不是最明白
[00:27:31.000 --> 00:27:36.000]  就是為什麼名譽是要配合遭喪的家
[00:27:36.000 --> 00:27:40.000]  又或者人死的日子,我們不是很明白
[00:27:40.000 --> 00:27:42.000]  為什麼會是這樣呢?
[00:27:42.000 --> 00:27:47.000]  這個解釋我們應該會查一下原文
[00:27:47.000 --> 00:27:51.000]  原文名譽這個字就是sham
[00:27:51.000 --> 00:27:54.000]  sham這個字可以解作名字
[00:27:54.000 --> 00:27:59.000]  又或者英文譯就是name
[00:27:59.000 --> 00:28:03.000]  高尤這個原文就是shaman
[00:28:03.000 --> 00:28:07.000]  你會發現兩個字的意思
[00:28:07.000 --> 00:28:11.000]  在發音來看是很吻合的
[00:28:11.000 --> 00:28:16.000]  因為名字就是sham,高尤就是shaman
[00:28:16.000 --> 00:28:20.000]  他告訴你sham比shaman更加好
[00:28:20.000 --> 00:28:23.000]  大家聽得出那個稀發浪文嗎?
[00:28:23.000 --> 00:28:26.000]  其實那個發音是很相似的
[00:28:26.000 --> 00:28:29.000]  特別留意sham的那一部分
[00:28:29.000 --> 00:28:32.000]  就是他應該譯作名字
[00:28:32.000 --> 00:28:35.000]  但是為什麼和合本譯作名譽呢?
[00:28:35.000 --> 00:28:42.000]  因為是對名字這個字眼進行多一步的解釋
[00:28:42.000 --> 00:28:46.000]  為什麼名字是要配合人死的人死
[00:28:46.000 --> 00:28:49.000]  又要配合遭喪的家
[00:28:49.000 --> 00:28:51.000]  通常學者們的解釋
[00:28:51.000 --> 00:28:58.000]  就是在說死後蓋棺定論的明星
[00:28:58.000 --> 00:29:03.000]  也就是說這個人如果生前是很有明星的
[00:29:03.000 --> 00:29:05.000]  他死了之後
[00:29:05.000 --> 00:29:11.000]  他的明星就因為他的死亡就能夠蓋棺定論
[00:29:11.000 --> 00:29:13.000]  以至他這個明星
[00:29:13.000 --> 00:29:17.000]  死後的明星就成為後人的教化
[00:29:17.000 --> 00:29:19.000]  一個學習的題材
[00:29:19.000 --> 00:29:24.000]  所以這個明星就對人更加有益
[00:29:24.000 --> 00:29:28.000]  有益過那個美好的高樓
[00:29:28.000 --> 00:29:30.000]  又或者有另一個解釋
[00:29:30.000 --> 00:29:33.000]  就是名譽應該就是指
[00:29:33.000 --> 00:29:38.000]  伴隨著蓋棺定論這個明星
[00:29:38.000 --> 00:29:42.000]  他就放在一個叫做墓志銘的那裡
[00:29:42.000 --> 00:29:44.000]  墓志銘,你的石碑
[00:29:44.000 --> 00:29:48.000]  你的墳場裡面的墓志銘
[00:29:48.000 --> 00:29:51.000]  告訴你這個人是一個怎樣的人
[00:29:51.000 --> 00:29:54.000]  譬如他是忠心有良善的僕人
[00:29:54.000 --> 00:29:57.000]  又或者譬如他是一個慈善家
[00:29:57.000 --> 00:30:01.000]  譬如他是一個孝順的人
[00:30:01.000 --> 00:30:06.000]  類似這個墓志銘同樣地都帶來一個效果
[00:30:06.000 --> 00:30:09.000]  就是蓋棺定論的效果
[00:30:09.000 --> 00:30:12.000]  這樣你就能夠有效去解釋
[00:30:12.000 --> 00:30:20.000]  名譽和人死的日子和周桑格家三者之間的關係是怎樣
[00:30:20.000 --> 00:30:24.000]  這兩個類別,就是說死亡的類別
[00:30:24.000 --> 00:30:28.000]  是比人出生的類別更加好的
[00:30:28.000 --> 00:30:30.000]  我們要問為甚麼
[00:30:30.000 --> 00:30:33.000]  首先要解釋這個為甚麼
[00:30:33.000 --> 00:30:36.000]  我們要釐清一些觀點
[00:30:36.000 --> 00:30:40.000]  他現在說的是死亡的東西
[00:30:40.000 --> 00:30:43.000]  是比出生的東西更加好的
[00:30:43.000 --> 00:30:45.000]  就不代表出生不好
[00:30:45.000 --> 00:30:49.000]  因為他在說一個是比較層次的好
[00:30:49.000 --> 00:30:51.000]  而不是比較下去之後
[00:30:51.000 --> 00:30:54.000]  比下去的東西就是不好
[00:30:54.000 --> 00:30:56.000]  他不是這樣的意思
[00:30:56.000 --> 00:30:59.000]  可能比下去的那個都是好
[00:30:59.000 --> 00:31:02.000]  不過有一個是更好
[00:31:02.000 --> 00:31:06.000]  那個更好原來就是你去更多的喪禮
[00:31:06.000 --> 00:31:11.000]  體會更多人死亡的感受
[00:31:11.000 --> 00:31:15.000]  並且一個人的蓋棺定論
[00:31:15.000 --> 00:31:22.000]  在那個自識或自慰獲取自慰的層面來說是更好的
[00:31:22.000 --> 00:31:26.000]  原因就是你去到周桑格家那裡
[00:31:26.000 --> 00:31:32.000]  你是會意識到、默想到原來人人總有一死
[00:31:32.000 --> 00:31:35.000]  你看到那個喪家怎樣述事
[00:31:35.000 --> 00:31:39.000]  怎樣跟你紀念和懷念那個死人
[00:31:39.000 --> 00:31:43.000]  在他生前所做的豐功偉績
[00:31:43.000 --> 00:31:49.000]  又說他生前所扮演的、所活現的一個見證和品格
[00:31:49.000 --> 00:31:53.000]  就成為你的教化和提醒
[00:31:53.000 --> 00:31:57.000]  他的蓋棺定論成為你自慰的泉源
[00:31:57.000 --> 00:32:02.000]  這個就是傳道者認為好的東西
[00:32:02.000 --> 00:32:06.000]  那邊廂你去燕洛之家或人生的密子
[00:32:06.000 --> 00:32:12.000]  不是說不好,不過就讓你去到沉醉在那個喜樂當中
[00:32:12.000 --> 00:32:18.000]  讓你有時誤以為那個死亡就距離你很遠
[00:32:18.000 --> 00:32:21.000]  所以他繼續論述
[00:32:21.000 --> 00:32:24.000]  為什麼就是好,他就是這樣說
[00:32:24.000 --> 00:32:32.000]  因為死是眾人的忠告,活人也將這件事放在心上
[00:32:32.000 --> 00:32:35.000]  為什麼他會有這個原因?
[00:32:35.000 --> 00:32:38.000]  原因就是死是眾人的忠告
[00:32:38.000 --> 00:32:41.000]  活人也將這件事放在心上
[00:32:41.000 --> 00:32:47.000]  也就是說有些活人就不將這件事放在心上
[00:32:47.000 --> 00:32:51.000]  什麼事呢?就是死亡這件事
[00:32:51.000 --> 00:32:55.000]  原來有些活人在日光之下活著的時候
[00:32:55.000 --> 00:32:59.000]  他沒有一個死亡意識放在他的心上
[00:32:59.000 --> 00:33:05.000]  如果他沒有死亡意識,就應該多去光識禮拜
[00:33:05.000 --> 00:33:09.000]  應該多去喪家,去提醒自己
[00:33:09.000 --> 00:33:13.000]  去吸取教訓,去活得更加有智慧
[00:33:13.000 --> 00:33:18.000]  因為你要記得人是真的會死
[00:33:18.000 --> 00:33:20.000]  是眾人的忠告
[00:33:20.000 --> 00:33:23.000]  他繼續這樣論述
[00:33:23.000 --> 00:33:38.000]  他就用這樣的對比
[00:33:38.000 --> 00:33:42.000]  為我們去定義什麼叫做智者
[00:33:42.000 --> 00:33:44.000]  什麼叫做愚昧人
[00:33:44.000 --> 00:33:48.000]  智者的心在遭喪之間
[00:33:48.000 --> 00:33:52.000]  他的意思就是有活出智慧的人
[00:33:52.000 --> 00:33:57.000]  常常將這個死亡的意識放在心上
[00:33:57.000 --> 00:34:00.000]  我是會死的,我不是神
[00:34:00.000 --> 00:34:03.000]  我更加不是一個超人
[00:34:03.000 --> 00:34:09.000]  我更加不是一個不會走向塵土而發展的人
[00:34:09.000 --> 00:34:11.000]  原來我是一個沒有死的人
[00:34:11.000 --> 00:34:16.000]  我是一個會死亡化造塵土的人
[00:34:16.000 --> 00:34:21.000]  這樣的認知才能讓一個人活在當下
[00:34:21.000 --> 00:34:25.000]  能夠深深體會現在所擁有的一切
[00:34:25.000 --> 00:34:30.000]  將會完全地在日光之下的領域被誤導
[00:34:30.000 --> 00:34:32.000]  是完全被拒絕
[00:34:32.000 --> 00:34:40.000]  如果是這樣,死亡意識看起來死死聲很難聽
[00:34:40.000 --> 00:34:42.000]  我們以為是不好的
[00:34:42.000 --> 00:34:46.000]  但是卻是對你的心好
[00:34:46.000 --> 00:34:51.000]  這是第一點,就是似乎不好卻是好
[00:34:51.000 --> 00:34:58.000]  第二,我們看看原來有些事情都是似乎不好卻是好
[00:34:58.000 --> 00:35:00.000]  他這段經文是這樣說的
[00:35:00.000 --> 00:35:03.000]  七章第二到第七節
[00:35:03.000 --> 00:35:09.000]  聽智慧人的責備,強於聽愚昧人的歌唱
[00:35:09.000 --> 00:35:14.000]  愚昧人的笑聲,抱著窩下燒荊棘的爆聲
[00:35:14.000 --> 00:35:16.000]  這也似虛空
[00:35:16.000 --> 00:35:20.000]  勒索,令到智慧人變為愚昧
[00:35:20.000 --> 00:35:24.000]  賄賂,能夠敗壞人的畏心
[00:35:24.000 --> 00:35:29.000]  在這裡我們會發現他又是在用那個句法
[00:35:29.000 --> 00:35:33.000]  那個句法就是「xx比xx好」的句法
[00:35:33.000 --> 00:35:36.000]  在這裡他就不會說死亡
[00:35:36.000 --> 00:35:45.000]  他是在說聽智慧人的責備比聽愚昧人的歌唱更加好
[00:35:45.000 --> 00:35:47.000]  你會看到一個對比
[00:35:47.000 --> 00:35:51.000]  那個對比就是智慧人和愚昧人的對比
[00:35:51.000 --> 00:35:52.000]  這是第一點
[00:35:52.000 --> 00:35:56.000]  第二,一個是責備,一個是歌唱
[00:35:56.000 --> 00:35:57.000]  這是第二點
[00:35:57.000 --> 00:36:01.000]  我們明白什麼叫做責備
[00:36:01.000 --> 00:36:05.000]  智慧人的責備是怎樣的呢?
[00:36:05.000 --> 00:36:09.000]  智慧人的責備就是說真話
[00:36:09.000 --> 00:36:14.000]  責備你,他的目的不是要奚落和羞辱你
[00:36:14.000 --> 00:36:19.000]  他的目的是想你好,所以他就責備你
[00:36:19.000 --> 00:36:25.000]  當你聽到智慧人的責備,你的心真的要清醒
[00:36:25.000 --> 00:36:31.000]  因為他的責備是比起愚昧人的歌唱更加好
[00:36:31.000 --> 00:36:37.000]  所以智慧人的責備某程度上我們是比較容易去理解的
[00:36:37.000 --> 00:36:45.000]  稍微真的不能夠理解,或者比較難理解的就是愚昧人的歌唱
[00:36:45.000 --> 00:36:47.000]  什麼叫做愚昧人的歌唱?
[00:36:47.000 --> 00:36:49.000]  是不是在唱卡拉OK?
[00:36:49.000 --> 00:36:51.000]  是不是在唱詩歌?
[00:36:51.000 --> 00:36:55.000]  是不是在唱一些童謠?
[00:36:55.000 --> 00:36:57.000]  是什麼來的?
[00:36:57.000 --> 00:37:00.000]  夏文原來為你解答
[00:37:00.000 --> 00:37:06.000]  夏文沒有說到智慧人,下一句沒有說到智慧人
[00:37:06.000 --> 00:37:09.000]  但卻說到愚昧人
[00:37:09.000 --> 00:37:18.000]  他就說愚昧人的笑聲好像窩下驚激的爆聲,這也是虛空
[00:37:18.000 --> 00:37:23.000]  什麼是笑聲呢?笑聲和歌唱有什麼關係呢?
[00:37:23.000 --> 00:37:30.000]  為什麼是用窩下驚激的爆聲作為一個比喻呢?
[00:37:30.000 --> 00:37:34.000]  他的意思就是,你相信在窩下
[00:37:34.000 --> 00:37:38.000]  窩當然是用來在古代裡面煮食物
[00:37:38.000 --> 00:37:44.000]  煮食物下面就一定要放些柴,令火去到挑旺起來
[00:37:44.000 --> 00:37:47.000]  以致你煮到裡面的食物
[00:37:47.000 --> 00:37:52.000]  但同一時間,他放一些驚激下去的時候
[00:37:52.000 --> 00:37:59.000]  那個驚激在燃燒的過程當中就產生很多的爆聲
[00:37:59.000 --> 00:38:02.000]  啪啪啪啪這些爆聲
[00:38:02.000 --> 00:38:07.000]  意思就是說那些驚激是充滿著水分的
[00:38:07.000 --> 00:38:09.000]  有些水在裡面
[00:38:09.000 --> 00:38:15.000]  所以他燃燒的時候就不能夠盡情釋放熱能
[00:38:15.000 --> 00:38:22.000]  反而那些能量就花費在那些沒有意義的爆聲裡面
[00:38:22.000 --> 00:38:28.000]  這種噪音作為一個比喻,就是比喻愚昧人
[00:38:28.000 --> 00:38:31.000]  愚昧人的笑聲和唱歌
[00:38:31.000 --> 00:38:35.000]  其實他的意思就是對你阿諛奉承的說話
[00:38:35.000 --> 00:38:39.000]  就好像向著你唱歌,向著你笑聲
[00:38:39.000 --> 00:38:44.000]  但是那個智者告訴你,這些是沒有意義的噪音
[00:38:44.000 --> 00:38:52.000]  是沒有實質的熱能,是可以消旺和消熟那個鍋中的食物
[00:38:52.000 --> 00:39:00.000]  沒有實質的熱能,就是代表沒有實質的效力在你的生命帶來任何的智慧
[00:39:00.000 --> 00:39:06.000]  我想你也明白,愚昧人很有讚,沒有讚
[00:39:06.000 --> 00:39:10.000]  因為他想奉承你,因為他想討好你
[00:39:10.000 --> 00:39:16.000]  因為他想你留下一個好的印象,所以他不斷地讚你
[00:39:16.000 --> 00:39:25.000]  當你不斷地讚你的時候,原來這些噪音對你的意義是完全沒有任何益處的
[00:39:25.000 --> 00:39:30.000]  當然,人是喜歡聽別人讚的
[00:39:30.000 --> 00:39:35.000]  讚你多威風、多瘋狂,又或者你多聰明、多厲害
[00:39:35.000 --> 00:39:42.000]  類似是這樣,所以我們喜歡沉醉在別人的欣賞過程當中
[00:39:42.000 --> 00:39:47.000]  但是淋深一沉,別人這樣沒有意義的欣賞
[00:39:47.000 --> 00:39:50.000]  其實對你是不會增重智慧的
[00:39:50.000 --> 00:39:57.000]  反而是會令到一個人去到過分沉溺於別人的欣賞
[00:39:57.000 --> 00:40:05.000]  以至他沒有辦法改善或增加他的盲點,他不知道原來自己可能真的很討人厭
[00:40:05.000 --> 00:40:09.000]  可能很多事情都是很完美都未必
[00:40:09.000 --> 00:40:16.000]  但是我們做人要清醒,看得到原來有很多智慧人的責備
[00:40:16.000 --> 00:40:19.000]  那個你真的要聽
[00:40:19.000 --> 00:40:23.000]  所以在這裡又再次論述一件事情
[00:40:23.000 --> 00:40:28.000]  就是似乎是不好,卻是好的東西
[00:40:28.000 --> 00:40:32.000]  聽起來別人責備你是不好的
[00:40:32.000 --> 00:40:37.000]  但是這件事卻是好的反之
[00:40:37.000 --> 00:40:42.000]  就是愚昧人的歌唱聽起來很悅耳、很順耳
[00:40:42.000 --> 00:40:48.000]  是很好的,但是卻是對你來說不好的
[00:40:48.000 --> 00:40:55.000]  在這種顛覆的狀態,就成為傳道者論述什麼叫做活在當下
[00:40:55.000 --> 00:40:59.000]  什麼叫做享福的一種姿態
[00:40:59.000 --> 00:41:04.000]  所以今天是很想讓你在微塵裡面
[00:41:04.000 --> 00:41:08.000]  微塵的世界和虛空運作的日光之下
[00:41:08.000 --> 00:41:14.000]  能夠可以看得到究竟有什麼東西成為你最終的智慧和提醒
[00:41:14.000 --> 00:41:17.000]  我今天講解到這裡
[00:41:17.000 --> 00:41:24.000]  總結來說,就是原來有些東西看起來是好,卻又不好
[00:41:24.000 --> 00:41:30.000]  但難免有些東西看起來是不好,卻又好
[00:41:30.000 --> 00:41:35.000]  它這種雙重的顛覆讓我們得著智慧提醒
[00:41:35.000 --> 00:41:41.000]  究竟在我們的人生裡面,要怎樣調教正確的焦點
[00:41:41.000 --> 00:41:45.000]  以至你能夠得著真正的自由
[00:41:45.000 --> 00:41:51.000]  今天我講到這裡,下個星期再為大家講解傳道說
[00:41:51.000 --> 00:41:54.000]  下個星期再見,拜拜
[00:41:54.000 --> 00:41:56.000]  字幕:J Chong
[00:41:56.000 --> 00:41:58.000]  字幕:J Chong
[00:41:58.000 --> 00:42:00.000]  字幕:J Chong
[00:42:00.000 --> 00:42:02.000]  字幕:J Chong
[00:42:02.000 --> 00:42:04.000]  字幕:J Chong
[00:42:04.000 --> 00:42:06.000]  字幕:J Chong
[00:42:06.000 --> 00:42:08.000]  字幕:J Chong
[00:42:08.000 --> 00:42:10.000]  字幕:J Chong
[00:42:10.000 --> 00:42:12.000]  字幕:J Chong
[00:42:12.000 --> 00:42:15.000]  (字幕由 Amara.org 社群提供)

