
[00:00:00.000 --> 00:00:05.000]  各位大家好,時間過得很快
[00:22:19.000 --> 00:22:23.000]  所以在這裡最後一句
[00:22:23.000 --> 00:22:30.000]  「惟願公平如大水滾滾,惟願公義如江河滔滔」
[00:22:30.000 --> 00:22:33.000]  大水滾滾、江河滔滔是在說很多
[00:22:33.000 --> 00:22:38.000]  很大的水淹沒了你自己
[00:22:38.000 --> 00:22:46.000]  其實就和當時經濟的多、人口的多、軍事的多形成一個很強烈的對比
[00:22:46.000 --> 00:22:54.000]  所以這一句「惟願公平如大水滾滾,惟願公義如江河滔滔」
[00:22:54.000 --> 00:23:00.000]  其實正正就是針對當時阿摩斯所生存的年代
[00:23:00.000 --> 00:23:05.000]  耶羅伯安二世的太平亂世所說出來的
[00:23:05.000 --> 00:23:09.000]  接下來我們看另外一段的經文
[00:23:09.000 --> 00:23:13.000]  另外一段的經文,你應該打開這本書
[00:23:13.000 --> 00:23:17.000]  這本書應該是101頁
[00:23:17.000 --> 00:23:21.000]  這本書的101頁,它就說有一個人
[00:23:21.000 --> 00:23:23.000]  那個人叫阿瑪喆
[00:23:23.000 --> 00:23:28.000]  他就去到評擊這位阿摩斯
[00:23:28.000 --> 00:23:32.000]  因為阿摩斯本人說的那些說話
[00:23:32.000 --> 00:23:39.000]  和當時耶羅伯安二世所生存的太平盛世持反調
[00:23:39.000 --> 00:23:44.000]  擾亂軍心,沒辦法讓人去支持這個政權
[00:23:44.000 --> 00:23:46.000]  反倒說了很多說話
[00:23:46.000 --> 00:23:51.000]  讓人的感覺是這個國家承受不了他的說話
[00:23:51.000 --> 00:23:53.000]  好像是利不討好
[00:23:53.000 --> 00:24:01.000]  好像和美麗大光明前途的一個主旋律去唱反調
[00:24:01.000 --> 00:24:09.000]  有一位先知去攻擊以色列,這個就是阿摩斯
[00:24:09.000 --> 00:24:11.000]  我們發現在第七章第九節
[00:24:11.000 --> 00:24:14.000]  阿摩斯攻擊了
[00:24:14.000 --> 00:24:18.000]  以撒的休譚必然淒涼
[00:24:18.000 --> 00:24:22.000]  以色列的聖所必然荒廢
[00:24:22.000 --> 00:24:27.000]  我必興起用刀去攻擊耶羅伯安的家
[00:24:27.000 --> 00:24:32.000]  並且阿摩斯在以色列當中去到圖謀背叛
[00:24:32.000 --> 00:24:35.000]  因為有很多人,特別是亞馬遮
[00:24:35.000 --> 00:24:41.000]  去到指控阿摩斯背叛耶羅伯安二世
[00:24:41.000 --> 00:24:44.000]  他所說的一切話,這國擔當不起
[00:24:44.000 --> 00:24:46.000]  因為阿摩斯如此說
[00:24:46.000 --> 00:24:49.000]  耶羅伯安必被刀殺
[00:24:49.000 --> 00:24:54.000]  以色列民必定被擄去到離開本地
[00:24:54.000 --> 00:24:58.000]  直接攻擊這位皇帝
[00:24:58.000 --> 00:25:02.000]  明明是帶來太平盛世的皇帝
[00:25:02.000 --> 00:25:05.000]  現在竟然攻擊這位皇帝
[00:25:05.000 --> 00:25:10.000]  所以這是背叛皇帝的一種情況
[00:25:10.000 --> 00:25:13.000]  這樣的情況,用刀殺
[00:25:13.000 --> 00:25:15.000]  耶羅伯安必被用刀殺
[00:25:15.000 --> 00:25:17.000]  以色列的聖所必然荒涼
[00:25:17.000 --> 00:25:21.000]  其實是在說耶和華黑暗的日子將會來到
[00:25:21.000 --> 00:25:24.000]  阿摩斯說了這些話
[00:25:24.000 --> 00:25:27.000]  所以亞馬遮就勸阿摩斯
[00:25:27.000 --> 00:25:31.000]  「你這先見,」這是第七章十二節
[00:25:31.000 --> 00:25:36.000]  「要逃往猶大去,在那裡糊口,在那裡說預言,
[00:25:36.000 --> 00:25:39.000]  卻不要在伯特利再說預言,
[00:25:39.000 --> 00:25:43.000]  因為這裡有皇的聖所,有皇的宮殿。」
[00:25:43.000 --> 00:25:48.000]  其實他這句話都反映了亞馬遮本人的價值觀
[00:25:48.000 --> 00:25:54.000]  「你這些做先知的,不要再在以色列說這些話了,
[00:25:54.000 --> 00:26:00.000]  你回到自己的猶大國吧,因為阿摩斯是來自猶大國的。」
[00:26:00.000 --> 00:26:03.000]  為什麼要這樣跟他說呢?
[00:26:03.000 --> 00:26:10.000]  有可能當時的人認為阿摩斯是猶大國而來的間諜
[00:26:10.000 --> 00:26:17.000]  潛入了北郭說了一些攻擊耶羅伯安二世的話
[00:26:17.000 --> 00:26:22.000]  這件事在亞馬遮看來其實是一個偽裝
[00:26:22.000 --> 00:26:26.000]  第二,有一句說話是「在那裡糊口」
[00:26:26.000 --> 00:26:32.000]  因為亞馬遮覺得阿摩斯的動機就是糊口
[00:26:32.000 --> 00:26:36.000]  就是要賺錢,為何要說出這些話
[00:26:36.000 --> 00:26:41.000]  這麼吸睛,又或者這麼標奇立異
[00:26:41.000 --> 00:26:46.000]  為的目的都是藝術性,都是可以拿些糊口
[00:26:46.000 --> 00:26:49.000]  你不要在伯特利再說這些話
[00:26:49.000 --> 00:26:52.000]  因為這裡有黃的聖所,黃的宮殿
[00:26:52.000 --> 00:26:53.000]  即是代表甚麼呢?
[00:26:53.000 --> 00:26:57.000]  你這樣說其實都是招致生命的危險
[00:26:57.000 --> 00:27:00.000]  因為這裡有黃的聖所和黃的宮殿
[00:27:00.000 --> 00:27:04.000]  所謂的聖所就是金流毒的聖所和宮殿
[00:27:04.000 --> 00:27:08.000]  阿摩斯就這樣回應亞馬遮
[00:27:08.000 --> 00:27:16.000]  這個回應是針對亞馬遮所標籤他的糊口性先知的標籤
[00:27:16.000 --> 00:27:21.000]  他就說「我原不是先知,也不是先知的門徒」
[00:27:21.000 --> 00:27:25.000]  即是代表我原來不是要做這些事
[00:27:25.000 --> 00:27:28.000]  他就說「我是牧人,又是修理喪說」
[00:27:28.000 --> 00:27:32.000]  這句說話就是告訴亞馬遮
[00:27:32.000 --> 00:27:37.000]  其實如果我要糊口,我本身就不用做先知
[00:27:37.000 --> 00:27:43.000]  我是修理喪說,我是牧人,都夠我吃飯
[00:27:43.000 --> 00:27:50.000]  我從而論證,其實我來不是想要糊口
[00:27:50.000 --> 00:27:54.000]  我做先知,真的有耶和華而來的說話
[00:27:54.000 --> 00:27:56.000]  那些說話是要針對北國
[00:27:56.000 --> 00:28:01.000]  我就必須來到北國的伯特利去說這些說話
[00:28:01.000 --> 00:28:06.000]  耶和華選召我,使我不跟從羊群對我說
[00:28:06.000 --> 00:28:10.000]  你去,向我聞以色列去說語言
[00:28:10.000 --> 00:28:13.000]  第二,這就是他的召命
[00:28:13.000 --> 00:28:19.000]  召命對阿摩斯來說是一個不能不聽從的召命
[00:28:19.000 --> 00:28:25.000]  召命正正要他離開他糊口的安居區
[00:28:25.000 --> 00:28:29.000]  那個安居區就是牧人修理喪說的安居區
[00:28:29.000 --> 00:28:34.000]  去到上帝要他選召的地方
[00:28:34.000 --> 00:28:38.000]  不跟從羊群,就向以色列去說語言
[00:28:38.000 --> 00:28:43.000]  解釋給亞馬遮認識,其實我不是為了糊口
[00:28:43.000 --> 00:28:47.000]  我是因為有耶和華的選召,這是第一
[00:28:47.000 --> 00:28:54.000]  第二,你見我用紅色highlight有個字就叫選召
[00:28:54.000 --> 00:28:57.000]  但原文就讀作Lahun
[00:28:57.000 --> 00:29:02.000]  這個字其實是解作Tik,拿起的意思
[00:29:02.000 --> 00:29:09.000]  就好像耶和華由南國的猶太國,滴起阿摩斯
[00:29:09.000 --> 00:29:14.000]  滴了他去北國進行先知的活動
[00:29:14.000 --> 00:29:19.000]  這個我們叫做拿起,放下去的意思
[00:29:19.000 --> 00:29:25.000]  這個拿起就是阿摩斯本人經歷的召命
[00:29:25.000 --> 00:29:31.000]  他經歷的召命是一種拿起,連根拔起的拿起
[00:29:31.000 --> 00:29:35.000]  他本身的安居區其實是牧人和修理喪說
[00:29:35.000 --> 00:29:38.000]  哎呀,真的不要搞我那麼多
[00:29:38.000 --> 00:29:43.000]  我本身也是做這一行,安安分分守幾好過
[00:29:43.000 --> 00:29:48.000]  但上帝就滴起他,去到一個他不熟悉的地方
[00:29:48.000 --> 00:29:52.000]  並且是滿有危機的地方
[00:29:52.000 --> 00:29:58.000]  因為他說的話很有可能被耶路撒冷意識覺得他在攻擊他
[00:29:58.000 --> 00:30:03.000]  如果是這樣,你明白一個召命之所以真實
[00:30:03.000 --> 00:30:10.000]  並不取決於你是不是真的說的話動聽好聽
[00:30:10.000 --> 00:30:15.000]  而是取決於上帝的力氣,上帝的拿著
[00:30:15.000 --> 00:30:18.000]  召命也不是為了糊口
[00:30:18.000 --> 00:30:21.000]  如果是糊口,你不會選擇這條道路
[00:30:21.000 --> 00:30:27.000]  但這條道路是讓上帝在一個時代裏面
[00:30:27.000 --> 00:30:31.000]  說一些上帝希望你講的
[00:30:31.000 --> 00:30:35.000]  而在當時的以色列人來說是何等重要
[00:30:35.000 --> 00:30:37.000]  要有公平和公義
[00:30:37.000 --> 00:30:41.000]  但實際上這些聲音早已滅聲
[00:30:41.000 --> 00:30:43.000]  是沒有辦法說出來
[00:30:43.000 --> 00:30:50.000]  但要透過阿摩斯在一個深入的苦悅當中宣講
[00:30:50.000 --> 00:30:53.000]  這就是他的戰略
[00:30:53.000 --> 00:30:57.000]  太平亂世還是太平盛世
[00:30:57.000 --> 00:31:00.000]  是眼界與角度的問題
[00:31:00.000 --> 00:31:04.000]  亦是有沒有上帝的角度和說話的問題
[00:31:04.000 --> 00:31:08.000]  在一個表面上繁華
[00:31:08.000 --> 00:31:11.000]  背地裏充斥著不公不義
[00:31:11.000 --> 00:31:17.000]  在一個很多窮人被欺壓的光景裏面
[00:31:17.000 --> 00:31:20.000]  阿摩斯如何活出他的人生
[00:31:20.000 --> 00:31:26.000]  幫他們能夠可以賞望耶和華的日子將會來到
[00:31:26.000 --> 00:31:30.000]  祈求主的話都會成為你的提醒和鼓勵
[00:31:30.000 --> 00:31:34.000]  以下下來,如果你繼續想念這個過程
[00:31:34.000 --> 00:31:36.000]  你很想重溫
[00:31:36.000 --> 00:31:40.000]  亦都能夠買一本《迷霧裡的照明》的話
[00:31:40.000 --> 00:31:44.000]  歡迎來到宣道書局掃一下這個儲蓄
[00:31:44.000 --> 00:31:48.000]  你可以訂購這本書,又或者其他的著作都可以
[00:31:48.000 --> 00:31:50.000]  祈求主的話成為你的提醒
[00:31:50.000 --> 00:31:52.000]  今日已經是最後一課
[00:31:52.000 --> 00:31:55.000]  希望大家能夠喜歡閱讀上帝的話
[00:31:55.000 --> 00:32:01.000]  報告就是這個影片將會在12月31日下架
[00:32:01.000 --> 00:32:07.000]  你能夠把握時間重溫上帝的話成為你的指引
[00:32:07.000 --> 00:32:09.000]  拜拜
[00:32:09.000 --> 00:32:11.000]  (字幕製作:貝爾)
[00:32:11.000 --> 00:32:13.000]  (字幕製作:貝爾)
[00:32:13.000 --> 00:32:16.000]  (字幕由 Amara.org 社群提供)

