
[00:00:00.000 --> 00:00:26.000]  大家好,我們今天會開始講第二課,追尋基督王國的第二課,是講中世紀神學的故事。
[00:23:04.000 --> 00:23:07.000]  會否覺得道士和尚很神秘呢?
[00:23:07.000 --> 00:23:13.000]  拜卑人都會覺得修士的靈力高人
[00:23:13.000 --> 00:23:16.000]  可能在招惹神明
[00:23:16.000 --> 00:23:17.000]  不要招惹了
[00:23:17.000 --> 00:23:24.000]  種種因素令修道院在亂世當中相對可以保存
[00:23:24.000 --> 00:23:27.000]  不會被燒、打爛的地方
[00:23:27.000 --> 00:23:30.000]  所以很多時候那些典籍
[00:23:30.000 --> 00:23:34.000]  無論是古希臘哲學的典籍
[00:23:34.000 --> 00:23:36.000]  無論是教父的典籍
[00:23:36.000 --> 00:23:40.000]  或者對修士最重要的就是聖經的手稿
[00:23:40.000 --> 00:23:44.000]  都在這些修道院保存了下去
[00:23:44.000 --> 00:23:50.000]  那些修士會做甚麼所謂的學術研究呢?
[00:23:50.000 --> 00:23:55.000]  他們主要做的就是所謂聖言閱讀
[00:23:55.000 --> 00:23:57.000]  Dectio Divina
[00:23:57.000 --> 00:24:00.000]  他們會拿起聖經
[00:24:00.000 --> 00:24:02.000]  或者有時是教父的作品
[00:24:02.000 --> 00:24:06.000]  偶爾會是希臘羅馬的古籍
[00:24:06.000 --> 00:24:09.000]  他們會拿出來慢慢去讀
[00:24:09.000 --> 00:24:12.000]  是一種他們修煉的過程
[00:24:12.000 --> 00:24:15.000]  即是你要想像
[00:24:15.000 --> 00:24:17.000]  例如我叫你讀聖經
[00:24:17.000 --> 00:24:19.000]  我希望你有讀聖經
[00:24:19.000 --> 00:24:23.000]  要你慢慢集中精神去讀聖經
[00:24:23.000 --> 00:24:30.000]  「太初有道,道與神同在,道就是神,這道太初與神同在」
[00:24:30.000 --> 00:24:33.000]  我要你慢慢地讀
[00:24:33.000 --> 00:24:37.000]  例如花一小時就讀下去
[00:24:37.000 --> 00:24:39.000]  《楊行福音》一章一章讀下去
[00:24:39.000 --> 00:24:44.000]  一小時讀,你要不會雲遊障礙
[00:24:44.000 --> 00:24:46.000]  讀著讀著就想起
[00:24:46.000 --> 00:24:47.000]  拿起手機看
[00:24:47.000 --> 00:24:50.000]  讀著讀著就想起今晚吃甚麼好呢?
[00:24:50.000 --> 00:24:52.000]  吃燒鴨,好吃的,很久沒有吃燒鴨了
[00:24:52.000 --> 00:24:54.000]  你要想像
[00:24:54.000 --> 00:24:57.000]  花一小時的時間
[00:24:57.000 --> 00:25:00.000]  你全心全意地讀《楊行福音》
[00:25:00.000 --> 00:25:03.000]  一章一章讀,讀多少就多少
[00:25:03.000 --> 00:25:05.000]  讀多少不要緊
[00:25:05.000 --> 00:25:09.000]  重要的是那一小時你專心讀聖經
[00:25:09.000 --> 00:25:11.000]  其實是很困難的
[00:25:11.000 --> 00:25:12.000]  中世紀的修士
[00:25:12.000 --> 00:25:15.000]  這種粗練
[00:25:15.000 --> 00:25:18.000]  讀的時候要集中精神
[00:25:18.000 --> 00:25:21.000]  粗練我們的心思意念
[00:25:21.000 --> 00:25:24.000]  不可以雲遊障礙
[00:25:24.000 --> 00:25:28.000]  這是他們通常做的一種事
[00:25:28.000 --> 00:25:30.000]  如果從學術的角度來看
[00:25:30.000 --> 00:25:34.000]  他們不是要研究甚麼前線
[00:25:34.000 --> 00:25:37.000]  不是要研究神學的最新議題
[00:25:37.000 --> 00:25:41.000]  他們所做的學術動作
[00:25:41.000 --> 00:25:43.000]  包括抄寫
[00:25:43.000 --> 00:25:49.000]  他們會將教父或聖經再抄寫一篇
[00:25:49.000 --> 00:25:52.000]  一邊抄寫一邊默想的過程
[00:25:52.000 --> 00:25:54.000]  他們會編錄
[00:25:54.000 --> 00:26:01.000]  例如他們會將樹
[00:26:01.000 --> 00:26:07.000]  他們會將聖經裏面講到關於樹的經文
[00:26:07.000 --> 00:26:11.000]  一邊抄寫,整個版子都抄寫樹的經文
[00:26:11.000 --> 00:26:14.000]  或者講到井水、河水
[00:26:14.000 --> 00:26:16.000]  這些編錄
[00:26:16.000 --> 00:26:19.000]  或者另一種他們會做的工法
[00:26:19.000 --> 00:26:22.000]  For religion,特別是他們會將
[00:26:22.000 --> 00:26:24.000]  例如他在《禮約行福》中的一節
[00:26:24.000 --> 00:26:26.000]  「太初有道,道與神同在」
[00:26:26.000 --> 00:26:28.000]  他們會將不同的教父
[00:26:28.000 --> 00:26:31.000]  如何解釋這一節經文
[00:26:31.000 --> 00:26:32.000]  抄寫進去
[00:26:32.000 --> 00:26:34.000]  例如那張紙中間寫著
[00:26:34.000 --> 00:26:36.000]  「太初有道,道與神同在」
[00:26:36.000 --> 00:26:38.000]  那張紙的周圍
[00:26:38.000 --> 00:26:40.000]  他們會將教父
[00:26:40.000 --> 00:26:42.000]  例如克里斯多德講過甚麼
[00:26:42.000 --> 00:26:44.000]  奧古斯丁講過甚麼
[00:26:44.000 --> 00:26:46.000]  格格利·德格利講過甚麼
[00:26:46.000 --> 00:26:48.000]  不同的教父的評語
[00:26:48.000 --> 00:26:51.000]  寫在經文的周圍
[00:26:51.000 --> 00:26:54.000]  他們基本上都是做這些編輯的工作
[00:26:54.000 --> 00:26:57.000]  基本上都是一些很保守的工作
[00:26:57.000 --> 00:27:00.000]  但是對學術的角度來說
[00:27:00.000 --> 00:27:05.000]  他們保持了古代的一些重要文獻
[00:27:05.000 --> 00:27:10.000]  當然他們也有一些某程度的技巧上
[00:27:10.000 --> 00:27:12.000]  技術上的發展
[00:27:12.000 --> 00:27:17.000]  例如他們舉個例子來說
[00:27:17.000 --> 00:27:21.000]  修士要七次敬拜
[00:27:21.000 --> 00:27:24.000]  加上午夜的一次敬拜
[00:27:24.000 --> 00:27:25.000]  七次敬拜
[00:27:25.000 --> 00:27:26.000]  舉個例子
[00:27:26.000 --> 00:27:27.000]  他們會六時敬拜
[00:27:27.000 --> 00:27:28.000]  九時敬拜
[00:27:28.000 --> 00:27:30.000]  十二時、三時敬拜
[00:27:30.000 --> 00:27:32.000]  不過問題是
[00:27:32.000 --> 00:27:34.000]  在古代的社會沒有鐘
[00:27:34.000 --> 00:27:36.000]  你怎知道何時是九時呢?
[00:27:36.000 --> 00:27:39.000]  你怎知道何時是早上九時也好
[00:27:39.000 --> 00:27:42.000]  晚上九時更加困難
[00:27:42.000 --> 00:27:45.000]  你怎知道何時是晚上九時呢?
[00:27:45.000 --> 00:27:50.000]  所以他們會有一些很實際的
[00:27:50.000 --> 00:27:53.000]  需要的一些科學知識
[00:27:53.000 --> 00:27:56.000]  所以白天就用日規
[00:27:56.000 --> 00:28:00.000]  如果沒有陰天的日子怎麼辦呢?
[00:28:00.000 --> 00:28:05.000]  於是他們開始用滴水來量度時間
[00:28:05.000 --> 00:28:06.000]  做一個很小的洞
[00:28:06.000 --> 00:28:07.000]  滴滿一缸
[00:28:07.000 --> 00:28:09.000]  可能是一個小時
[00:28:09.000 --> 00:28:11.000]  如果是晚上的話
[00:28:11.000 --> 00:28:13.000]  他們就會看星星
[00:28:13.000 --> 00:28:18.000]  所以修士很多時候都是看天文的專家
[00:28:18.000 --> 00:28:20.000]  看星星的位置就知道
[00:28:20.000 --> 00:28:22.000]  現在大概是九時了
[00:28:22.000 --> 00:28:23.000]  午夜了
[00:28:23.000 --> 00:28:29.000]  所以他們如果要講所謂學術的發展
[00:28:29.000 --> 00:28:31.000]  新的學術的話
[00:28:31.000 --> 00:28:33.000]  基本上都是一些深度遠
[00:28:33.000 --> 00:28:37.000]  生活需要的科技的發展
[00:28:37.000 --> 00:28:44.000]  高中世紀可以說是歐洲神學的發展高潮
[00:28:44.000 --> 00:28:46.000]  這亦涉及由十一世紀
[00:28:46.000 --> 00:28:49.000]  即是由公元一千年開始
[00:28:49.000 --> 00:28:53.000]  歐洲進入了一個相對穩定的發展
[00:28:53.000 --> 00:28:57.000]  即是說早中世紀的時候
[00:28:57.000 --> 00:29:01.000]  就有伊斯蘭帝國的崛起
[00:29:01.000 --> 00:29:05.000]  於是整個基督王國都受到威脅
[00:29:05.000 --> 00:29:11.000]  後來就有一些在歐亞邊界的人
[00:29:11.000 --> 00:29:13.000]  叫做Megas打來
[00:29:13.000 --> 00:29:15.000]  不講這個故事了
[00:29:15.000 --> 00:29:24.000]  所以一千年基本上就沒有歐洲以外的強大的軍隊攻入
[00:29:24.000 --> 00:29:29.000]  唯一例外的就是十四世紀的時候
[00:29:29.000 --> 00:29:32.000]  即是1300年之後
[00:29:32.000 --> 00:29:37.000]  曾經有蒙古人的攻過來歐洲
[00:29:37.000 --> 00:29:42.000]  不過蒙古人即是中國的元朝來得快去得快
[00:29:42.000 --> 00:29:44.000]  因為他們走得快
[00:29:44.000 --> 00:29:47.000]  所以對歐洲的影響亦不算大
[00:29:47.000 --> 00:29:51.000]  因為歐洲一千年之後
[00:29:51.000 --> 00:29:54.000]  基本上沒有一些很強大的外敵入侵
[00:29:54.000 --> 00:29:57.000]  所以繼續有打仗的人
[00:29:57.000 --> 00:30:00.000]  法國會跟神聖羅馬帝國或德國打仗
[00:30:00.000 --> 00:30:04.000]  這些國與國之間打仗繼續有發生
[00:30:04.000 --> 00:30:05.000]  不斷發生
[00:30:05.000 --> 00:30:09.000]  但這些都不是所謂的堅壁清野
[00:30:09.000 --> 00:30:14.000]  不是令到整個國家被燒掉的那些慘烈的戰士
[00:30:14.000 --> 00:30:16.000]  所以一千年之後
[00:30:16.000 --> 00:30:20.000]  經濟開始向上發展
[00:30:20.000 --> 00:30:23.000]  直至1350年左右黑死病
[00:30:23.000 --> 00:30:26.000]  遲些我們會再講靈命的題目
[00:30:26.000 --> 00:30:29.000]  基本上一千年到1350年
[00:30:29.000 --> 00:30:33.000]  大體上整個歐洲的經濟
[00:30:33.000 --> 00:30:36.000]  西歐的經濟都是向上發展的
[00:30:36.000 --> 00:30:38.000]  人口亦都是向上發展的
[00:30:38.000 --> 00:30:42.000]  所以學術亦都可以向上發展
[00:30:42.000 --> 00:30:45.000]  有這樣的社會因素
[00:30:45.000 --> 00:30:46.000]  我們就要講一下
[00:30:46.000 --> 00:30:49.000]  在一些甚麼的機構
[00:30:49.000 --> 00:30:51.000]  我講過了
[00:30:51.000 --> 00:30:54.000]  一些學術包括神學在內
[00:30:54.000 --> 00:30:57.000]  能夠發展
[00:30:57.000 --> 00:30:59.000]  不斷地資得越多
[00:30:59.000 --> 00:31:00.000]  越來越豐富
[00:31:00.000 --> 00:31:02.000]  越來越深入的話
[00:31:02.000 --> 00:31:04.000]  是需要一些institution
[00:31:04.000 --> 00:31:07.000]  一些機制或機構的延續性
[00:31:07.000 --> 00:31:09.000]  一千年之後
[00:31:09.000 --> 00:31:11.000]  就有另一些機制
[00:31:11.000 --> 00:31:14.000]  開始去取代修道院
[00:31:14.000 --> 00:31:17.000]  早中世紀的時候
[00:31:17.000 --> 00:31:20.000]  學識的維持是在乎
[00:31:20.000 --> 00:31:22.000]  或者依賴修道院
[00:31:22.000 --> 00:31:25.000]  甚麼是修道院的特色呢?
[00:31:25.000 --> 00:31:29.000]  修士的主要作用不是做學術
[00:31:29.000 --> 00:31:31.000]  你可以說他做學術
[00:31:31.000 --> 00:31:33.000]  是他靈修操練的一部份
[00:31:33.000 --> 00:31:35.000]  是他的兼職
[00:31:35.000 --> 00:31:38.000]  意外地做了學術
[00:31:38.000 --> 00:31:42.000]  所以他們對發展新的學術知識
[00:31:42.000 --> 00:31:44.000]  是沒有甚麼興趣的
[00:31:44.000 --> 00:31:45.000]  當然有例外
[00:31:45.000 --> 00:31:47.000]  但基本上這些修士
[00:31:47.000 --> 00:31:50.000]  都不是特別要創造甚麼新穎的東西
[00:31:50.000 --> 00:31:53.000]  所以才有另一些機構出現
[00:31:53.000 --> 00:31:55.000]  就真的有這個所謂的神
[00:31:55.000 --> 00:31:58.000]  其中一種在一千年之後
[00:31:58.000 --> 00:32:01.000]  開始誕生的一個很重要的機構
[00:32:01.000 --> 00:32:06.000]  就叫做主教助課學校
[00:32:06.000 --> 00:32:10.000]  記住中世紀的歐洲
[00:32:10.000 --> 00:32:12.000]  是沒有公立學校這東西的
[00:32:12.000 --> 00:32:14.000]  中世紀的政府
[00:32:14.000 --> 00:32:19.000]  是沒有人有興趣發展自己的國家教育
[00:32:19.000 --> 00:32:21.000]  沒有國民教育這東西的
[00:32:21.000 --> 00:32:23.000]  基本上的教育
[00:32:23.000 --> 00:32:24.000]  就是在家裏發生的
[00:32:24.000 --> 00:32:25.000]  父親教兒子
[00:32:25.000 --> 00:32:27.000]  母親教女兒
[00:32:27.000 --> 00:32:29.000]  一千年之後就開始
[00:32:29.000 --> 00:32:35.000]  逐漸出現或逐漸多一些叫做主教助課學校
[00:32:35.000 --> 00:32:39.000]  即是說不是每個城市都有主教
[00:32:39.000 --> 00:32:41.000]  但一些重要的城市就有主教
[00:32:41.000 --> 00:32:42.000]  譬如香港
[00:32:42.000 --> 00:32:45.000]  香港有一個叫做香港主教
[00:32:45.000 --> 00:32:53.000]  於是這些主教就會在主教的助課旁邊
[00:32:53.000 --> 00:32:55.000]  建立一間學校出來
[00:32:55.000 --> 00:32:58.000]  所以在香港其實都是這樣
[00:32:58.000 --> 00:33:00.000]  香港主教的聖母
[00:33:00.000 --> 00:33:03.000]  在無尖教堂旁邊的學校
[00:33:03.000 --> 00:33:11.000]  這間主教的助課學校的老師是由誰養的呢?
[00:33:11.000 --> 00:33:14.000]  通常是由主教養的
[00:33:14.000 --> 00:33:15.000]  正如我所說的
[00:33:15.000 --> 00:33:17.000]  我這種吹水佬
[00:33:17.000 --> 00:33:23.000]  社會要有多餘財富才可以生存得到
[00:33:23.000 --> 00:33:24.000]  我又不耕田
[00:33:24.000 --> 00:33:27.000]  又不做一些有實際用途的事
[00:33:27.000 --> 00:33:30.000]  所以多謝大家奉獻給忠臣
[00:33:30.000 --> 00:33:31.000]  以致我可以生存
[00:33:31.000 --> 00:33:36.000]  於是主教就支持有個老師
[00:33:36.000 --> 00:33:41.000]  這個老師就負責教學和所謂做研究
[00:33:41.000 --> 00:33:45.000]  因為主教學校裏面的老師
[00:33:45.000 --> 00:33:48.000]  和修士有一個明顯的分別
[00:33:48.000 --> 00:33:53.000]  修士開宗明義是敬拜神
[00:33:53.000 --> 00:33:54.000]  靈修操練
[00:33:54.000 --> 00:33:56.000]  這是他的主要任務
[00:33:56.000 --> 00:34:02.000]  但是助課學校的老師教育就是他主要的任務
[00:34:02.000 --> 00:34:04.000]  他教甚麼人呢?
[00:34:04.000 --> 00:34:06.000]  基本上在那個年代
[00:34:06.000 --> 00:34:09.000]  中世紀那個年代
[00:34:09.000 --> 00:34:11.000]  高中世紀特別
[00:34:11.000 --> 00:34:14.000]  神職人員和行政人員
[00:34:14.000 --> 00:34:16.000]  行政人員即是政府裏面的高官
[00:34:16.000 --> 00:34:18.000]  套用今日的比喻
[00:34:18.000 --> 00:34:19.000]  那些AO
[00:34:19.000 --> 00:34:22.000]  基本上都是同一批人
[00:34:23.000 --> 00:34:27.000]  那時候還沒有讀甚麼大學
[00:34:27.000 --> 00:34:29.000]  基本上那時候
[00:34:29.000 --> 00:34:32.000]  你能夠懂得寫文章
[00:34:32.000 --> 00:34:36.000]  拉丁文有足夠的能力
[00:34:36.000 --> 00:34:38.000]  去看拉丁文文章
[00:34:38.000 --> 00:34:40.000]  寫到拉丁文文章
[00:34:40.000 --> 00:34:42.000]  那你就是知識份子
[00:34:42.000 --> 00:34:43.000]  你是知識份子
[00:34:43.000 --> 00:34:45.000]  你可以成為神職人員
[00:34:45.000 --> 00:34:50.000]  你可以成為當地王之下的行政人員
[00:34:50.000 --> 00:34:52.000]  基本上是沒有分別的
[00:34:52.000 --> 00:34:55.000]  都是主教學校培育出來的
[00:34:55.000 --> 00:34:58.000]  這些主教學校
[00:34:58.000 --> 00:35:03.000]  基本上他會教那些學生拉丁文的知識
[00:35:03.000 --> 00:35:06.000]  會教他們一些所謂的veteric
[00:35:06.000 --> 00:35:08.000]  即是怎樣去寫文章
[00:35:08.000 --> 00:35:10.000]  怎樣說話才能說服到人
[00:35:10.000 --> 00:35:13.000]  怎樣可以寫得清楚
[00:35:13.000 --> 00:35:15.000]  因為寫得清楚都很重要的
[00:35:15.000 --> 00:35:18.000]  如果你不明白的話
[00:35:18.000 --> 00:35:21.000]  你有時有空無聊的話
[00:35:21.000 --> 00:35:24.000]  看看香港終審法庭判的案件
[00:35:24.000 --> 00:35:26.000]  你知道香港終審法庭判的案件
[00:35:26.000 --> 00:35:29.000]  他有一個opinion的意見
[00:35:29.000 --> 00:35:31.000]  即是為甚麼他會有這個判決
[00:35:31.000 --> 00:35:33.000]  會出那個意見書
[00:35:33.000 --> 00:35:34.000]  有時有兩份
[00:35:34.000 --> 00:35:36.000]  主流意見
[00:35:36.000 --> 00:35:38.000]  那個少數人意見
[00:35:38.000 --> 00:35:42.000]  你去看那些終審法庭的判決書
[00:35:42.000 --> 00:35:43.000]  你就會知道
[00:35:43.000 --> 00:35:45.000]  譬如做一個法官
[00:35:45.000 --> 00:35:49.000]  書寫和分析的能力是很重要的
[00:35:49.000 --> 00:35:53.000]  所以這些主教助唐學校
[00:35:53.000 --> 00:35:58.000]  會訓練人們有一個語理分析的能力
[00:35:58.000 --> 00:36:01.000]  教他們一些書寫的能力
[00:36:01.000 --> 00:36:03.000]  辯駁的能力
[00:36:03.000 --> 00:36:04.000]  你有這種能力
[00:36:04.000 --> 00:36:06.000]  你既可以做神職人員
[00:36:06.000 --> 00:36:09.000]  或者也可以做政府裏面的所謂高官
[00:36:09.000 --> 00:36:11.000]  行政人員
[00:36:11.000 --> 00:36:14.000]  這些老師
[00:36:14.000 --> 00:36:17.000]  因為有實際社會需要
[00:36:17.000 --> 00:36:19.000]  教會會支持這些老師
[00:36:19.000 --> 00:36:21.000]  專心去教學
[00:36:21.000 --> 00:36:26.000]  這些老師因為他的職位是老師
[00:36:26.000 --> 00:36:29.000]  所以他就有這個意識
[00:36:29.000 --> 00:36:32.000]  和其他老師去聊天
[00:36:32.000 --> 00:36:34.000]  討論一些問題
[00:36:34.000 --> 00:36:37.000]  我講過中世紀的時候
[00:36:37.000 --> 00:36:40.000]  曾經經歷這個所謂知識大倒退
[00:36:40.000 --> 00:36:42.000]  所以譬如我們知道
[00:36:42.000 --> 00:36:45.000]  大概公元一千年的時候
[00:36:45.000 --> 00:36:49.000]  這些主教助唐的老師
[00:36:49.000 --> 00:36:52.000]  即是當時最高級的知識分子
[00:36:52.000 --> 00:36:54.000]  等於我們今天的博士
[00:36:54.000 --> 00:36:58.000]  我們譬如有一些公元一千年左右的書信
[00:36:58.000 --> 00:37:03.000]  顯示當時有兩位老師在討論一個問題
[00:37:03.000 --> 00:37:06.000]  有個老師看到Pythagoras' Theorem
[00:37:06.000 --> 00:37:08.000]  大家都知道不是定律
[00:37:08.000 --> 00:37:10.000]  即是直角三角形
[00:37:10.000 --> 00:37:13.000]  A²+B²=C²
[00:37:13.000 --> 00:37:15.000]  大家不知道就有得去了
[00:37:15.000 --> 00:37:17.000]  很多人都明白了
[00:37:17.000 --> 00:37:18.000]  Pythagoras' Theorem
[00:37:18.000 --> 00:37:22.000]  兩個助唐學校的老師
[00:37:22.000 --> 00:37:24.000]  其實在討論
[00:37:24.000 --> 00:37:31.000]  甚麼是直角三角形的hypotenuse
[00:37:31.000 --> 00:37:33.000]  我不知道中文應該怎樣翻譯
[00:37:33.000 --> 00:37:35.000]  或者要寫在哪裏
[00:37:35.000 --> 00:37:36.000]  總之這個重點是
[00:37:36.000 --> 00:37:40.000]  他們不是很清楚甚麼是hypotenuse
[00:37:40.000 --> 00:37:43.000]  我講這個例子的意思是
[00:37:43.000 --> 00:37:46.000]  你們任何一個聽眾
[00:37:46.000 --> 00:37:50.000]  即是你們讀完香港小學的數學
[00:37:50.000 --> 00:37:54.000]  如果忽然間坐多拉英雄的機器
[00:37:54.000 --> 00:37:56.000]  回到公元一千年
[00:37:56.000 --> 00:37:58.000]  你已經是一個數學天才
[00:37:58.000 --> 00:38:00.000]  你讀完中學的話
[00:38:00.000 --> 00:38:04.000]  你就是全歐洲數學最厲害的人
[00:38:04.000 --> 00:38:07.000]  但這是公元一千年,不是今天
[00:38:07.000 --> 00:38:09.000]  可惜你會讀到今天
[00:38:09.000 --> 00:38:11.000]  無論如何,告訴你
[00:38:11.000 --> 00:38:14.000]  因為這些主教老師
[00:38:14.000 --> 00:38:18.000]  學校老師的職責是老師
[00:38:18.000 --> 00:38:22.000]  所以他自然有一個professional ethics
[00:38:22.000 --> 00:38:26.000]  他們有專業的倫理會驅使
[00:38:26.000 --> 00:38:28.000]  他跟其他老師聊天
[00:38:28.000 --> 00:38:30.000]  你有哲學問題,你應該怎樣回答?
[00:38:30.000 --> 00:38:32.000]  我在古籍見到這句句子
[00:38:32.000 --> 00:38:35.000]  我不太明白,請你理解一下
[00:38:35.000 --> 00:38:37.000]  你明不明白他說甚麼?
[00:38:37.000 --> 00:38:40.000]  老師跟老師之間就會有溝通
[00:38:40.000 --> 00:38:46.000]  於是學術就開始有發展
[00:38:46.000 --> 00:38:50.000]  因為有學校,他們的職責是老師
[00:38:50.000 --> 00:38:53.000]  於是他們開始寫textbook
[00:38:53.000 --> 00:38:55.000]  寫一些教科書
[00:38:55.000 --> 00:38:58.000]  包括神學的教科書
[00:38:58.000 --> 00:39:00.000]  所以下一點我就說
[00:39:00.000 --> 00:39:03.000]  聖經注釋到教義神學
[00:39:03.000 --> 00:39:07.000]  以前修士只說這支經文
[00:39:07.000 --> 00:39:10.000]  很多人說過這句話
[00:39:10.000 --> 00:39:12.000]  解釋這支經文,很多教父
[00:39:12.000 --> 00:39:16.000]  現在那些助唐的老師開始會寫
[00:39:16.000 --> 00:39:20.000]  我們對神是怎樣的呢?
[00:39:20.000 --> 00:39:22.000]  神有甚麼特性呢?
[00:39:22.000 --> 00:39:24.000]  他們會開始寫這些書
[00:39:24.000 --> 00:39:28.000]  因為這些書是用來教學的
[00:39:28.000 --> 00:39:30.000]  於是我們的神學知識
[00:39:30.000 --> 00:39:34.000]  高中世紀開始神學知識整合
[00:39:34.000 --> 00:39:38.000]  整合的意思是這段經文跟那段經文有關係
[00:39:38.000 --> 00:39:41.000]  怎樣可以做到聖經前後一致
[00:39:41.000 --> 00:39:45.000]  例如保羅說恩信稱義
[00:39:45.000 --> 00:39:48.000]  郭書說你有信心,我給你行為
[00:39:48.000 --> 00:39:50.000]  怎樣加起來呢?
[00:39:50.000 --> 00:39:52.000]  開始整合,開始系統化
[00:39:52.000 --> 00:39:55.000]  開始會說聖經不同的地方
[00:39:55.000 --> 00:39:58.000]  怎樣形容基督的特性
[00:39:58.000 --> 00:40:00.000]  我們為何相信基督是神
[00:40:00.000 --> 00:40:02.000]  有甚麼經文根據
[00:40:02.000 --> 00:40:05.000]  開始有人會寫這些東西
[00:40:05.000 --> 00:40:07.000]  系統化去表達教義
[00:40:07.000 --> 00:40:11.000]  接著中世紀神學到了高潮
[00:40:11.000 --> 00:40:15.000]  就要說十三世紀大學的興起
[00:40:15.000 --> 00:40:18.000]  十三世紀即是大概一、二零年左右
[00:40:18.000 --> 00:40:21.000]  就開始有大學的興起
[00:40:21.000 --> 00:40:22.000]  最早的大學
[00:40:22.000 --> 00:40:25.000]  包括有英國的牛津大學
[00:40:25.000 --> 00:40:28.000]  法國的巴黎大學
[00:40:28.000 --> 00:40:31.000]  意大利的Bologna University
[00:40:31.000 --> 00:40:36.000]  這幾間都是一、二零年已經有的大學
[00:40:36.000 --> 00:40:42.000]  大學的興起跟城市的興起有密切關係
[00:40:42.000 --> 00:40:45.000]  記住我已經跟你說過
[00:40:45.000 --> 00:40:48.000]  一個地方的神學發展
[00:40:48.000 --> 00:40:52.000]  跟它的學術發展是相輔相成的
[00:40:52.000 --> 00:40:54.000]  即是地方學術發展得好
[00:40:54.000 --> 00:40:57.000]  神學也會發展得複雜
[00:40:57.000 --> 00:40:59.000]  甚麼叫好神學?
[00:40:59.000 --> 00:41:01.000]  有時也不太清楚
[00:41:01.000 --> 00:41:04.000]  但起碼會有很多不同的神學理論
[00:41:04.000 --> 00:41:06.000]  起碼會發展
[00:41:06.000 --> 00:41:09.000]  一個地方要學術發展
[00:41:09.000 --> 00:41:11.000]  神學才發展得到
[00:41:11.000 --> 00:41:13.000]  一個地方要學術發展得到
[00:41:13.000 --> 00:41:15.000]  經濟要發展得到
[00:41:15.000 --> 00:41:17.000]  才可以有學術發展
[00:41:17.000 --> 00:41:22.000]  但當然經濟發展不一定學術發展
[00:41:22.000 --> 00:41:26.000]  經濟發展是必須的條件
[00:41:26.000 --> 00:41:29.000]  需要的條件去發展學術
[00:41:29.000 --> 00:41:34.000]  不是有錢的地方一定學術得很好
[00:41:34.000 --> 00:41:39.000]  不過在一、二零年開始城市的興起
[00:41:39.000 --> 00:41:41.000]  即是城市是甚麼?
[00:41:41.000 --> 00:41:44.000]  有批人集中在一個地方
[00:41:44.000 --> 00:41:46.000]  開始展開一些經濟的活動
[00:41:46.000 --> 00:41:49.000]  例如中世紀的街市
[00:41:49.000 --> 00:41:54.000]  例如鐵匠、木匠、工匠
[00:41:54.000 --> 00:41:56.000]  開始有些交易
[00:41:56.000 --> 00:41:58.000]  特別是意大利的城市
[00:41:58.000 --> 00:42:02.000]  中世紀最多城市集中在意大利
[00:42:02.000 --> 00:42:09.000]  地中海是當時一個很重要的貿易場景
[00:42:09.000 --> 00:42:13.000]  包括一些香料的貿易等等
[00:42:13.000 --> 00:42:18.000]  城市的興起與大學很有關係
[00:42:18.000 --> 00:42:24.000]  大學與主教、助唐有甚麼分別?
[00:42:24.000 --> 00:42:29.000]  主教、助唐學校通常只有一個老師
[00:42:29.000 --> 00:42:31.000]  所以主教、助唐學校
[00:42:31.000 --> 00:42:35.000]  一個老師死了之後就找第二個老師
[00:42:35.000 --> 00:42:38.000]  問題是延續性不大
[00:42:38.000 --> 00:42:41.000]  你可以想像第一個老師
[00:42:41.000 --> 00:42:43.000]  例如小蕾
[00:42:43.000 --> 00:42:46.000]  她很喜歡研究Thomas Aquinas
[00:42:46.000 --> 00:42:48.000]  所以她經常教學生Thomas Aquinas
[00:42:48.000 --> 00:42:50.000]  不過小蕾死了
[00:42:50.000 --> 00:42:52.000]  請了下一個老師來,叫做小李
[00:42:52.000 --> 00:42:55.000]  小李最討厭Thomas Aquinas
[00:42:55.000 --> 00:42:57.000]  所以他從來不是中世紀的東西
[00:42:57.000 --> 00:42:59.000]  他只講卡爾巴克的東西
[00:42:59.000 --> 00:43:02.000]  小李死了之後就找小張來
[00:43:02.000 --> 00:43:03.000]  小張又不喜歡卡爾巴克
[00:43:03.000 --> 00:43:05.000]  他又講另一個人的東西
[00:43:05.000 --> 00:43:06.000]  如果是這樣的話
[00:43:06.000 --> 00:43:09.000]  學校就建立不了學統
[00:43:09.000 --> 00:43:11.000]  每個人死了就重新再來
[00:43:11.000 --> 00:43:12.000]  從零開始
[00:43:12.000 --> 00:43:14.000]  就沒有學統
[00:43:14.000 --> 00:43:19.000]  大學與主教學校的分別
[00:43:19.000 --> 00:43:21.000]  大學有一批
[00:43:21.000 --> 00:43:23.000]  當然最初很少
[00:43:23.000 --> 00:43:25.000]  可能只有幾十幾個
[00:43:25.000 --> 00:43:30.000]  不是今天大學數以千計的學位
[00:43:30.000 --> 00:43:32.000]  不過大學起碼
[00:43:32.000 --> 00:43:34.000]  總之你要明白
[00:43:34.000 --> 00:43:37.000]  兩個已經是一個的一倍
[00:43:37.000 --> 00:43:40.000]  即是幾個和一個已經是很大分別
[00:43:40.000 --> 00:43:45.000]  第一,有幾個學者組織在一起
[00:43:45.000 --> 00:43:50.000]  就可以開始有些學術的所謂延續性
