
[00:00:00.000 --> 00:00:11.400]  (字幕組:我已經在上字幕了,請大家多多指教)
[00:22:23.800 --> 00:22:27.800]  復活的概念是直根在猶太文化當中
[00:22:27.800 --> 00:22:30.800]  這也是賴特強調的東西
[00:22:30.800 --> 00:22:36.800]  就是耶穌基督的復活不是一個由零爆出來的歷史事件
[00:22:36.800 --> 00:22:41.800]  而是其實是在猶太文化慢慢建立傳承下來
[00:22:41.800 --> 00:22:44.800]  亦不是受希臘的治律害影響
[00:22:44.800 --> 00:22:47.800]  而是真的直根在猶太文化當中
[00:22:47.800 --> 00:22:54.800]  第二點,復活這字對於賴特來說也是在他的寫作中經常提到的
[00:22:54.800 --> 00:22:58.800]  是身體復活,而不是靈魂復活
[00:22:58.800 --> 00:23:02.800]  在希臘的哲學中,他們是不重視復活這件事
[00:23:02.800 --> 00:23:05.800]  因為復活對他們來說不重要
[00:23:05.800 --> 00:23:08.800]  因為他們覺得肉身是一個邪惡
[00:23:08.800 --> 00:23:11.800]  他們需要保留那個靈魂和思想就可以了
[00:23:11.800 --> 00:23:17.800]  有點像現在有些人看一些劇集,例如《黑鏡》
[00:23:17.800 --> 00:23:21.800]  他們去想一想將來的世界是怎樣的時候
[00:23:21.800 --> 00:23:28.800]  有些人可能會覺得將來的世界可能就是插一個USB在自己的腦裏
[00:23:28.800 --> 00:23:31.800]  讀取一些數據,這樣就是永生
[00:23:31.800 --> 00:23:35.800]  對於賴特來說,他一定是不同意這個觀念
[00:23:35.800 --> 00:23:40.800]  因為最重要的復活這件事是必然指向身體復活
[00:23:40.800 --> 00:23:42.800]  而不是一個思想的永存
[00:23:42.800 --> 00:23:46.800]  因為昔日耶穌基督都是身體復活
[00:23:46.800 --> 00:23:50.800]  Body resurrection,即是說耶穌基督既然是身體復活
[00:23:50.800 --> 00:23:54.800]  將來神的子民都會依從耶穌基督的路徑
[00:23:54.800 --> 00:23:58.800]  也會是身體復活,而不只是靈魂甦醒
[00:23:58.800 --> 00:24:00.800]  或者是一個脫離肉身的福羅
[00:24:00.800 --> 00:24:06.800]  賴特非常強調身體復活這個觀念
[00:24:06.800 --> 00:24:12.800]  第三,亦是更加難理解的意思
[00:24:12.800 --> 00:24:16.800]  復活的意思不是死後生命
[00:24:16.800 --> 00:24:22.800]  賴特的觀念亦是他經常強調的死後生命
[00:24:22.800 --> 00:24:23.800]  之後的生命
[00:24:23.800 --> 00:24:27.800]  英文的翻譯就是Life after life after death
[00:24:27.800 --> 00:24:31.800]  其實這句說話非常難理解
[00:24:31.800 --> 00:24:35.800]  我自己看了很多次都不能夠掌握
[00:24:35.800 --> 00:24:38.800]  這句說話本身的意思
[00:24:38.800 --> 00:24:42.800]  但如果我們看第四點,其實就比較容易掌握
[00:24:42.800 --> 00:24:45.800]  賴特的觀點不是死後立即復活
[00:24:45.800 --> 00:24:49.800]  而是死後有一個中轉站
[00:24:49.800 --> 00:24:55.800]  就好像鐵路轉車的時候有一個中轉站
[00:24:55.800 --> 00:24:57.800]  一個Station去Stop
[00:24:57.800 --> 00:25:03.800]  這個Station過了之後,神才會讓人身體復活
[00:25:03.800 --> 00:25:06.800]  這個中轉站,賴特如何理解呢?
[00:25:06.800 --> 00:25:10.800]  他通過一些新約聖經的經文研究
[00:25:10.800 --> 00:25:14.800]  這個中轉站可以是一個樂園
[00:25:14.800 --> 00:25:17.800]  譬如在耶穌基督被釘十字架的時候
[00:25:17.800 --> 00:25:19.800]  他和一個犯人在旁邊說
[00:25:19.800 --> 00:25:22.800]  今天你要和我進入一個樂園裏
[00:25:22.800 --> 00:25:24.800]  但耶穌基督是未復活的
[00:25:24.800 --> 00:25:25.800]  他是第三天才復活
[00:25:25.800 --> 00:25:29.800]  但他和犯人說,今天你就可以和我進入樂園裏
[00:25:29.800 --> 00:25:33.800]  所以賴特的理解就是樂園是一個中轉站
[00:25:33.800 --> 00:25:38.800]  另一個中轉站的例子就是睡覺、等候
[00:25:38.800 --> 00:25:40.800]  這個也是一個中轉站
[00:25:40.800 --> 00:25:42.800]  亦是死後不是立即復活
[00:25:42.800 --> 00:25:47.800]  而是一段中轉站緩衝的時間
[00:25:47.800 --> 00:25:52.800]  之後在末日的日子,神才會讓人進行身體復活
[00:25:52.800 --> 00:25:56.800]  這是賴特很重要強調的觀念
[00:25:56.800 --> 00:26:04.800]  第五點就是死後上天堂和完美的國降臨
[00:26:04.800 --> 00:26:08.800]  當有人研究賴特的寫作時
[00:26:08.800 --> 00:26:13.800]  批判他反對死後上天堂的觀念
[00:26:13.800 --> 00:26:16.800]  賴特不是反對這個觀念
[00:26:16.800 --> 00:26:23.800]  但他的確有對死後上天堂的觀念進行思考和詮釋
[00:26:23.800 --> 00:26:25.800]  在他研究的《新的聖經》裏
[00:26:25.800 --> 00:26:31.800]  他認為死後最重要的不是上天堂
[00:26:31.800 --> 00:26:35.800]  上天堂可能是一個中轉站
[00:26:35.800 --> 00:26:37.800]  甚至他會批判究竟有沒有這件事
[00:26:37.800 --> 00:26:40.800]  但這件事對他來說並不重要
[00:26:40.800 --> 00:26:43.800]  最重要的是接下來的那件事
[00:26:43.800 --> 00:26:45.800]  完美的國降臨
[00:26:45.800 --> 00:26:51.800]  他認為在我們基督徒所持守的盼望的最終站
[00:26:51.800 --> 00:26:55.800]  其實是完美的國降臨
[00:26:55.800 --> 00:26:58.800]  是神的國降臨在地上
[00:26:58.800 --> 00:27:01.800]  神指引降臨下來
[00:27:01.800 --> 00:27:05.800]  降臨下來後讓神的使徒進行身體復活
[00:27:05.800 --> 00:27:08.800]  這是最終的終點
[00:27:08.800 --> 00:27:11.800]  賴特非常強調完美的國降臨
[00:27:11.800 --> 00:27:13.800]  即是主禱文的那一句
[00:27:13.800 --> 00:27:20.800]  他認為這才是最後的基督徒所嚮往的終點
[00:27:20.800 --> 00:27:23.800]  亦是《啟示錄》21章所說的
[00:27:23.800 --> 00:27:26.800]  新天新地、新耶路撒冷的一個觀點
[00:27:26.800 --> 00:27:30.800]  接下來我們說一些意義的部分
[00:27:30.800 --> 00:27:32.800]  就是賴特如何看復活
[00:27:32.800 --> 00:27:34.800]  在他的講論裏
[00:27:34.800 --> 00:27:38.800]  他如果要用一隻字去說耶穌基督復活
[00:27:38.800 --> 00:27:41.800]  這件事帶來對我們嶄新的影響
[00:27:41.800 --> 00:27:44.800]  他會用New Creation這個字
[00:27:44.800 --> 00:27:48.800]  意思就是復活是帶來新的創造
[00:27:48.800 --> 00:27:55.800]  這是他認為耶穌基督復活最深刻的一個關鍵點
[00:27:55.800 --> 00:27:58.800]  我們可以捉緊這件事去看
[00:27:58.800 --> 00:28:01.800]  當耶穌基督帶來新的創造的時候
[00:28:01.800 --> 00:28:04.800]  這個創造會如何發生呢?
[00:28:04.800 --> 00:28:06.800]  賴特也有一個觀點去看
[00:28:06.800 --> 00:28:12.800]  他會相信天和地在末後的日子會聯合起來
[00:28:12.800 --> 00:28:15.800]  他這個觀點是在《已不鎖書》一章十節去看
[00:28:15.800 --> 00:28:21.800]  他會看到基督在最後將所有事情同歸於人
[00:28:21.800 --> 00:28:26.800]  又或者他會看到在《小六》二十一章
[00:28:26.800 --> 00:28:28.800]  看到一個新天的新地
[00:28:28.800 --> 00:28:30.800]  先前的天地過去
[00:28:30.800 --> 00:28:31.800]  海都不會再有
[00:28:31.800 --> 00:28:33.800]  他看到聖城、新耶路撒冷
[00:28:33.800 --> 00:28:36.800]  和神裏面從天而降而秘好
[00:28:36.800 --> 00:28:38.800]  他通過這兩段的經文
[00:28:38.800 --> 00:28:41.800]  或者其實是新約不同的經文
[00:28:41.800 --> 00:28:43.800]  他糅合了一個神學觀念
[00:28:43.800 --> 00:28:47.800]  他相信在末後新的創造
[00:28:47.800 --> 00:28:50.800]  天和地會聯合起來
[00:28:50.800 --> 00:28:54.800]  並且有一個結婚的metaphor
[00:28:54.800 --> 00:28:56.800]  因為啟示《小六》二十一章
[00:28:56.800 --> 00:29:01.800]  是一個很辛苦等候丈夫的概念
[00:29:01.800 --> 00:29:03.800]  去形容天地的交合
[00:29:03.800 --> 00:29:06.800]  類似賴特的觀點
[00:29:06.800 --> 00:29:09.800]  第三點就是
[00:29:09.800 --> 00:29:11.800]  復活除了帶來新的創造
[00:29:11.800 --> 00:29:13.800]  復活也是征服了死亡
[00:29:13.800 --> 00:29:17.800]  賴特認為死亡是一個敵人
[00:29:17.800 --> 00:29:19.800]  是在神舊的創造
[00:29:19.800 --> 00:29:21.800]  一個他未打敗的敵人
[00:29:21.800 --> 00:29:24.800]  因為亞當和夏娃的犯罪
[00:29:24.800 --> 00:29:27.800]  以致人會有死亡這件事
[00:29:27.800 --> 00:29:31.800]  當耶穌基督復活帶來了一個新的創造
[00:29:31.800 --> 00:29:33.800]  這個新的創造
[00:29:33.800 --> 00:29:36.800]  耶穌要打敗的就是死亡這個敵人
[00:29:36.800 --> 00:29:38.800]  死亡是被征服
[00:29:38.800 --> 00:29:42.800]  復活不是死亡的替代詞
[00:29:42.800 --> 00:29:45.800]  而是死亡是切切實實被打敗
[00:29:45.800 --> 00:29:47.800]  如同受敵般被打敗
[00:29:47.800 --> 00:29:51.800]  這個也是保羅在說基督復活的時候
[00:29:51.800 --> 00:29:53.800]  很強調的一個神學訊息
[00:29:53.800 --> 00:29:55.800]  我們在第三課會說一說
[00:29:55.800 --> 00:29:59.800]  然後我們會看的一點就是
[00:29:59.800 --> 00:30:02.800]  復活是一件實際上會發生的事
[00:30:02.800 --> 00:30:03.800]  因為賴特相信
[00:30:03.800 --> 00:30:05.800]  在末後的日子
[00:30:05.800 --> 00:30:08.800]  耶穌會與耶穌一樣身體復活
[00:30:08.800 --> 00:30:11.800]  但除了這是一個事實
[00:30:11.800 --> 00:30:13.800]  一個真正會發生的事
[00:30:13.800 --> 00:30:14.800]  賴特也強調
[00:30:14.800 --> 00:30:18.800]  復活也會被用作復興的比喻
[00:30:18.800 --> 00:30:19.800]  如何理解這件事呢
[00:30:19.800 --> 00:30:22.800]  其實我們現今也會用到這個觀點
[00:30:22.800 --> 00:30:25.800]  例如我今天說我死了
[00:30:25.800 --> 00:30:27.800]  我死定了
[00:30:27.800 --> 00:30:28.800]  究竟我說我死定了
[00:30:28.800 --> 00:30:33.800]  是說我肉身真的會死 斷氣
[00:30:33.800 --> 00:30:36.800]  還是我手上處理一些工作
[00:30:36.800 --> 00:30:38.800]  進度不理想
[00:30:38.800 --> 00:30:41.800]  預視到有一個失敗
[00:30:41.800 --> 00:30:43.800]  如果我說的是我肉身的死亡
[00:30:43.800 --> 00:30:46.800]  這是一個實際會發生的事
[00:30:46.800 --> 00:30:48.800]  如果我用死作一個比喻
[00:30:48.800 --> 00:30:51.800]  預視到我一件工作的失敗
[00:30:51.800 --> 00:30:53.800]  這是一個比喻
[00:30:53.800 --> 00:30:55.800]  究竟死是一個實際會發生的事
[00:30:55.800 --> 00:30:57.800]  還是一個比喻
[00:30:57.800 --> 00:30:59.800]  其實兩樣東西都是對的
[00:30:59.800 --> 00:31:01.800]  兩樣東西都會發生在我們身上
[00:31:01.800 --> 00:31:04.800]  都會用死這個字去形容這兩件事
[00:31:04.800 --> 00:31:06.800]  同樣我們都會用復活這個東西
[00:31:06.800 --> 00:31:09.800]  或者其實是在第一世紀的猶太人
[00:31:09.800 --> 00:31:11.800]  都會用到復活這個東西
[00:31:11.800 --> 00:31:14.800]  一來是指向活後真的會發生的事
[00:31:14.800 --> 00:31:17.800]  二來就是指向一個復興的比喻
[00:31:17.800 --> 00:31:19.800]  這個也會在第二堂
[00:31:19.800 --> 00:31:21.800]  當我們看路加福音
[00:31:21.800 --> 00:31:25.800]  父親和小兒子說
[00:31:25.800 --> 00:31:27.800]  他是死而復生
[00:31:27.800 --> 00:31:30.800]  其實他是沒有死
[00:31:30.800 --> 00:31:32.800]  他回來回轉
[00:31:32.800 --> 00:31:34.800]  用一個復生的比喻
[00:31:34.800 --> 00:31:37.800]  去比喻小兒子的回轉
[00:31:37.800 --> 00:31:39.800]  這個也是當時候
[00:31:39.800 --> 00:31:42.800]  新約作者猶太人
[00:31:42.800 --> 00:31:44.800]  會用到的一個經驗
[00:31:44.800 --> 00:31:46.800]  最後一點
[00:31:46.800 --> 00:31:50.800]  究竟復活對現今的信徒有什麼意義
[00:31:50.800 --> 00:31:53.800]  在保羅哥林多前書十五章
[00:31:53.800 --> 00:31:56.800]  是整章都是講基督的復活
[00:31:56.800 --> 00:31:58.800]  有接近六十節的經文
[00:31:58.800 --> 00:32:00.800]  五十八節
[00:32:00.800 --> 00:32:02.800]  基督的復活
[00:32:02.800 --> 00:32:04.800]  去到最後那一節
[00:32:04.800 --> 00:32:06.800]  保羅說的在基督復活
[00:32:06.800 --> 00:32:08.800]  不是說你死後上天堂
[00:32:08.800 --> 00:32:10.800]  你有一張入場券
[00:32:10.800 --> 00:32:12.800]  你天國留了一個位置給你坐
[00:32:12.800 --> 00:32:14.800]  你現在按按腳就可以了
[00:32:14.800 --> 00:32:16.800]  保羅不是這樣說
[00:32:16.800 --> 00:32:18.800]  保羅在最後那一節是說
[00:32:18.800 --> 00:32:20.800]  復活是要叫人努力
[00:32:20.800 --> 00:32:22.800]  多做主公
[00:32:22.800 --> 00:32:24.800]  你們的奴婦在主裡面
[00:32:24.800 --> 00:32:26.800]  並不是徒然
[00:32:26.800 --> 00:32:28.800]  所以我們可以先下一個結論
[00:32:28.800 --> 00:32:30.800]  就是賴特認為
[00:32:30.800 --> 00:32:32.800]  復活這件事是會
[00:32:32.800 --> 00:32:35.800]  激勵我們在現今這個世代
[00:32:35.800 --> 00:32:38.800]  更加努力地為主去工作
[00:32:38.800 --> 00:32:40.800]  他的理論是怎樣呢
[00:32:40.800 --> 00:32:42.800]  他的理論就是其實耶穌基督的復活
[00:32:42.800 --> 00:32:45.800]  開始了一個新的創造
[00:32:45.800 --> 00:32:47.800]  我們因著耶穌基督的復活
[00:32:47.800 --> 00:32:49.800]  現在在現今這個世代
[00:32:49.800 --> 00:32:52.800]  我們已經是投身在神的國度
[00:32:52.800 --> 00:32:54.800]  新的創造裏面
[00:32:54.800 --> 00:32:57.800]  於是在這個歷史的進程裏面
[00:32:57.800 --> 00:33:00.800]  我們現在為主所作的功
[00:33:00.800 --> 00:33:03.800]  其實就是見證神的國度
[00:33:03.800 --> 00:33:06.800]  為神的創造注入一份動力
[00:33:06.800 --> 00:33:09.800]  而在將來神是會
[00:33:09.800 --> 00:33:11.800]  將天地聯合起來
[00:33:11.800 --> 00:33:13.800]  讓我們身體復活
[00:33:13.800 --> 00:33:16.800]  讓我們所做的功能更好地彰顯出來
[00:33:16.800 --> 00:33:18.800]  因此其實帶著這個思路
[00:33:18.800 --> 00:33:20.800]  復活不是叫我們偷懶
[00:33:20.800 --> 00:33:22.800]  不是說最後既然
[00:33:22.800 --> 00:33:25.800]  恩信稱義,死後都上天堂
[00:33:25.800 --> 00:33:27.800]  為何不最後一秒先信住呢
[00:33:27.800 --> 00:33:29.800]  就不是這個觀念
[00:33:29.800 --> 00:33:31.800]  而是我們活著的每一分每一秒
[00:33:31.800 --> 00:33:35.800]  我們都努力地為著神的國度
[00:33:35.800 --> 00:33:37.800]  耶穌基督所帶來的新創造
[00:33:37.800 --> 00:33:40.800]  在他所創造的美好的世界
[00:33:40.800 --> 00:33:41.800]  注入一份動力
[00:33:41.800 --> 00:33:43.800]  將自己的恩切去放上
[00:33:43.800 --> 00:33:47.800]  讓神的國度更好地彰顯出來
[00:33:47.800 --> 00:33:50.800]  這就是賴特對復活的主要觀念
[00:33:50.800 --> 00:33:52.800]  其實也挺多的
[00:33:52.800 --> 00:33:54.800]  畢竟書本也很厚
[00:33:54.800 --> 00:33:58.800]  所以他所說的復活也是多個角度
[00:33:58.800 --> 00:34:02.800]  簡單來說就是賴特的觀念主要是
[00:34:02.800 --> 00:34:03.800]  由太文化為主
[00:34:03.800 --> 00:34:05.800]  身體復活
[00:34:05.800 --> 00:34:06.800]  新的創造
[00:34:06.800 --> 00:34:08.800]  和神國光臨
[00:34:08.800 --> 00:34:12.800]  就是賴特對耶穌基督復活的一些看法
[00:34:12.800 --> 00:34:17.800]  說了這麼多,接下來我們就真正入正題
[00:34:17.800 --> 00:34:22.800]  第一課我們會說舊約聖經的死後世界
[00:34:22.800 --> 00:34:25.800]  復活這件事是如何由舊約傳承下來
[00:34:25.800 --> 00:34:28.800]  到耶穌基督的這個敘事
[00:34:28.800 --> 00:34:31.800]  要處理這個課題也是一個很大的課題
[00:34:31.800 --> 00:34:34.800]  賴特也是用了很長的篇幅去處理
[00:34:34.800 --> 00:34:39.800]  時間所限,我們今天只能夠很快地說這四點
[00:34:39.800 --> 00:34:41.800]  這四點就是舊約聖經
[00:34:41.800 --> 00:34:43.800]  其實在他的復活
[00:34:43.800 --> 00:34:45.800]  論及死後世界和復活
[00:34:45.800 --> 00:34:47.800]  其實有不同的觀點
[00:34:47.800 --> 00:34:51.800]  有一些觀點就是不存在超越死亡的盼望
[00:34:51.800 --> 00:34:55.800]  有一些觀點就是盼望死後有一個福樂的生命
[00:34:55.800 --> 00:34:59.800]  賴特相信其實在舊約的聖經作者
[00:34:59.800 --> 00:35:01.800]  是一個神學的進程
[00:35:01.800 --> 00:35:06.800]  一開始他們的確不會太多探討死亡
[00:35:06.800 --> 00:35:11.800]  死亡後所帶來的盼望
[00:35:11.800 --> 00:35:14.800]  但可能越到後期,尤其是秘魯的日子
[00:35:14.800 --> 00:35:18.800]  更多會探討死後的世界會怎樣有個盼望
[00:35:18.800 --> 00:35:22.800]  最後更加會說到有關復活的經文
[00:35:22.800 --> 00:35:26.800]  我們就從這個向度去看一看
[00:35:26.800 --> 00:35:29.800]  其實舊約聖經是如何去看盼望這件事
[00:35:29.800 --> 00:35:34.800]  第一點就是不存在超越死亡的盼望
[00:35:34.800 --> 00:35:36.800]  在舊約聖經裏面
[00:35:36.800 --> 00:35:40.800]  不時會見到舊約聖經的作者
[00:35:40.800 --> 00:35:43.800]  不是太重視死後世界是怎樣
[00:35:43.800 --> 00:35:46.800]  他們是著重塵土
[00:35:46.800 --> 00:35:48.800]  在《創世紀》三章十九節
[00:35:48.800 --> 00:35:50.800]  「本是塵土,仍要歸於塵土」
[00:35:50.800 --> 00:35:54.800]  即是說一個世界就是塵歸塵土的規度
[00:35:54.800 --> 00:35:57.800]  你既是用塵土造成的
[00:35:57.800 --> 00:36:00.800]  然後你死後就會化為塵土
[00:36:00.800 --> 00:36:02.800]  一個這樣的循環
[00:36:02.800 --> 00:36:05.800]  所以其實不是太接近一個死後世界的思想
[00:36:05.800 --> 00:36:08.800]  然後去到《傳道書》
[00:36:08.800 --> 00:36:12.800]  亦是我們探討虛空的神學主題
[00:36:12.800 --> 00:36:14.800]  在《傳道書》裏面
[00:36:14.800 --> 00:36:18.800]  亦不是太探討死後會發生甚麼事
[00:36:18.800 --> 00:36:20.800]  在《傳道書》九章說
[00:36:20.800 --> 00:36:23.800]  活著的人知道自己是死定的
[00:36:23.800 --> 00:36:25.800]  死了的人毫無所知
[00:36:25.800 --> 00:36:27.800]  亦不會得到獎賜
[00:36:27.800 --> 00:36:29.800]  他們的命就沒有人紀念
[00:36:29.800 --> 00:36:31.800]  即是當你斷氣那一刻
[00:36:31.800 --> 00:36:33.800]  你的人生就結束了
[00:36:33.800 --> 00:36:38.800]  舊約聖經作者或《傳道書》作者
[00:36:38.800 --> 00:36:41.800]  是不會再探討死後會發生甚麼事
[00:36:41.800 --> 00:36:42.800]  不重要
[00:36:42.800 --> 00:36:44.800]  重要的是你現世
[00:36:44.800 --> 00:36:47.800]  你死後就是終局
[00:36:47.800 --> 00:36:50.800]  兩個的層面
[00:36:50.800 --> 00:36:52.800]  塵土和虛空
[00:36:52.800 --> 00:36:54.800]  都會一次過反映出來
[00:36:54.800 --> 00:36:57.800]  在《傳道書》三章十九至二十節說到
[00:36:57.800 --> 00:37:01.800]  「世人中愈的,受到中愈,所遭遇的都是一樣」
[00:37:01.800 --> 00:37:03.800]  這個怎麼死,那個也會死
[00:37:03.800 --> 00:37:04.800]  氣息也是一樣
[00:37:04.800 --> 00:37:06.800]  在這裏說的是人的死亡
[00:37:06.800 --> 00:37:09.800]  人一生的遭遇和動物是沒有分別的
[00:37:09.800 --> 00:37:11.800]  他的氣息也是一樣
[00:37:11.800 --> 00:37:13.800]  即是說都是同一個創造主
[00:37:13.800 --> 00:37:20.800]  「人不能強於獸,都是虛空的,都歸一處,都事出於塵土,也都歸於塵土」
[00:37:20.800 --> 00:37:22.800]  從這兩段經文
[00:37:22.800 --> 00:37:26.800]  其實這些作者是連陰間也不提
[00:37:26.800 --> 00:37:29.800]  即是連死後會去哪裏也不提
[00:37:29.800 --> 00:37:32.800]  只是純粹說一個現世的層面
[00:37:32.800 --> 00:37:34.800]  塵歸塵,土歸土
[00:37:34.800 --> 00:37:38.800]  在你被塵土造和歸於塵土中間
[00:37:38.800 --> 00:37:40.800]  你要過的也是一個虛空的一生
[00:37:40.800 --> 00:37:45.800]  這個就是舊約聖經一部分的觀念
[00:37:45.800 --> 00:37:49.800]  去到神學的發展其實也有說到陰間
[00:37:49.800 --> 00:37:52.800]  我們見到一段很栩栩如生的經文
[00:37:52.800 --> 00:37:54.800]  就是在二賽亞書十四章
[00:37:54.800 --> 00:37:59.800]  是說到巴比倫王最後落到陰間的場面
[00:37:59.800 --> 00:38:01.800]  這個巴比倫王落到陰間的時候
[00:38:01.800 --> 00:38:03.800]  描述了陰間的動作
[00:38:03.800 --> 00:38:10.800]  「陰間因你而震動迎接你,曾經在世的首領都離位站起」
[00:38:10.800 --> 00:38:14.800]  但他們只是站起,沒有任何權勢
[00:38:14.800 --> 00:38:17.800]  這個就是舊約聖經描述到陰間
[00:38:17.800 --> 00:38:20.800]  但陰間是沒有任何盼望
[00:38:20.800 --> 00:38:22.800]  在陰間做什麼呢?
[00:38:22.800 --> 00:38:25.800]  你沒有任何工作,你變為演藥,像我們一樣嗎?
[00:38:25.800 --> 00:38:27.800]  你有成了我們的樣子嗎?
[00:38:27.800 --> 00:38:28.800]  你的威勢去了哪裡?
[00:38:28.800 --> 00:38:31.800]  沒有,你下鋪是蟲,上蓋的是錐
[00:38:31.800 --> 00:38:36.800]  即是說有陰間的活動,但沒有任何盼望可言
[00:38:36.800 --> 00:38:41.800]  並且更加實在的是,這個陰間是沒有人紀念的
[00:38:41.800 --> 00:38:45.800]  我們看約伯記七章十節
[00:38:45.800 --> 00:38:49.800]  「我求你紀念我生命只一口氣」
[00:38:49.800 --> 00:38:52.800]  去到陰間是不會再上來
[00:38:52.800 --> 00:38:55.800]  他不會回到自己的家,孤獨也不認識他
[00:38:55.800 --> 00:38:57.800]  這個陰間是一去無回頭
[00:38:57.800 --> 00:39:02.800]  除了沒有人紀念,更加是一去不返
[00:39:02.800 --> 00:39:08.800]  在這些聖經中,我們看不到死後有任何盼望可言
[00:39:08.800 --> 00:39:11.800]  除了陰間之外,其實聖經也會用
[00:39:11.800 --> 00:39:15.800]  「心坑」、「墳墓」、「黑暗之處」、「黃記之地」
[00:39:15.800 --> 00:39:20.800]  與列祖同垂,去描述死後的一個狀態
[00:39:20.800 --> 00:39:23.800]  而這些經文、這些觀念都是一樣的
[00:39:23.800 --> 00:39:26.800]  就是死後是沒有任何盼望
[00:39:26.800 --> 00:39:29.800]  但為了不要讓大家誤會
[00:39:29.800 --> 00:39:31.800]  誤會一件事就是
[00:39:31.800 --> 00:39:36.800]  雖然在希伯來的聖經沒有提到死後有任何盼望
[00:39:36.800 --> 00:39:40.800]  但不代表以色列是沒有盼望
[00:39:40.800 --> 00:39:43.800]  賴特的觀點是很重要,說了一句
[00:39:43.800 --> 00:39:46.800]  就是在以色列的群體裏面
[00:39:46.800 --> 00:39:48.800]  他們不著重死後的終緣
[00:39:48.800 --> 00:39:50.800]  不代表他們沒有盼望
[00:39:50.800 --> 00:39:52.800]  他們的盼望放在哪裏呢?
[00:39:52.800 --> 00:39:54.800]  放在現今的世代
[00:39:54.800 --> 00:39:57.800]  放在以色列應許之地的命運
[00:39:57.800 --> 00:39:59.800]  我們如果也有理解
[00:39:59.800 --> 00:40:02.800]  以色列是有一些盼望在裏面
[00:40:02.800 --> 00:40:06.800]  如果在我第一個課程
[00:40:06.800 --> 00:40:09.800]  網上主要學課程說到「新約透視鏡」
[00:40:09.800 --> 00:40:12.800]  就更加詳細去描述以色列的盼望
[00:40:12.800 --> 00:40:15.800]  不外乎是這三件事
[00:40:15.800 --> 00:40:20.800]  第一是百姓或子孫
[00:40:20.800 --> 00:40:24.800]  昔日神應許阿伯拉罕的約定就是
[00:40:24.800 --> 00:40:26.800]  你會成為多國之父
[00:40:26.800 --> 00:40:29.800]  你的後裔如繁星般多
[00:40:29.800 --> 00:40:34.800]  這是神給阿伯拉罕的約定
[00:40:34.800 --> 00:40:36.800]  這個約定就成為了一個盼望
[00:40:36.800 --> 00:40:39.800]  就是一個生兒育女、生養眾多的盼望
[00:40:39.800 --> 00:40:43.800]  也是生命紀神對以色列的祝福
[00:40:43.800 --> 00:40:44.800]  其中一個祝福
[00:40:44.800 --> 00:40:46.800]  就是李躍遵守耶和華的誡命
[00:40:46.800 --> 00:40:48.800]  就是生養眾多
[00:40:48.800 --> 00:40:52.800]  所以生養眾多、子孫、後代、百姓
[00:40:52.800 --> 00:40:56.800]  成為了以色列其中一個盼望的根源
[00:40:56.800 --> 00:41:00.800]  有人自然有土地
[00:41:00.800 --> 00:41:05.800]  我們也知道摩西帶領以色列人出埃及
[00:41:05.800 --> 00:41:07.800]  有一個應許之地
[00:41:07.800 --> 00:41:10.800]  迦南地、流乃與密之地
[00:41:10.800 --> 00:41:14.800]  這個地其實伴隨著昔日
[00:41:14.800 --> 00:41:17.800]  以色列上演一個很重要的救贖故事
[00:41:17.800 --> 00:41:19.800]  就是出埃及的故事
[00:41:19.800 --> 00:41:23.800]  而救贖他們去到的地就是迦南地
[00:41:23.800 --> 00:41:24.800]  應許之地
[00:41:24.800 --> 00:41:29.800]  地對於以色列來說也是非常重要的元素
[00:41:29.800 --> 00:41:32.800]  他們見到這個地永存
[00:41:32.800 --> 00:41:35.800]  代表耶和華的約,仍在
[00:41:35.800 --> 00:41:38.800]  這就是第二個元素
[00:41:38.800 --> 00:41:40.800]  最後一個元素就是國度
[00:41:40.800 --> 00:41:43.800]  這也是回到薩姆爾記下
[00:41:43.800 --> 00:41:46.800]  七章神對大衛所立的約
[00:41:46.800 --> 00:41:51.800]  他的家是會永存
[00:41:51.800 --> 00:41:55.800]  即是說大衛家是會永存
[00:41:55.800 --> 00:41:57.800]  君王從來而立
[00:41:57.800 --> 00:42:00.800]  這既是阿伯拉罕傳承下來的約定
[00:42:00.800 --> 00:42:03.800]  亦在大衛再一次確認
[00:42:03.800 --> 00:42:05.800]  君王、王城
[00:42:05.800 --> 00:42:08.800]  或者伴隨著聖殿
[00:42:08.800 --> 00:42:10.800]  那個殿諭永在
[00:42:10.800 --> 00:42:14.800]  都是以色列人所築的約定
[00:42:14.800 --> 00:42:15.800]  大家有沒有發現
[00:42:15.800 --> 00:42:18.800]  其實這些約定是有一個共通點
[00:42:18.800 --> 00:42:21.800]  這些約定不是在死後世界可以見到
[00:42:21.800 --> 00:42:24.800]  而是在現今的世代可以見到
[00:42:24.800 --> 00:42:25.800]  對於以色列來說
[00:42:25.800 --> 00:42:28.800]  他身處的地、他的子孫
[00:42:28.800 --> 00:42:31.800]  他身處的國
[00:42:31.800 --> 00:42:34.800]  其實都是他在現世裏面經歷到
[00:42:34.800 --> 00:42:37.800]  他不太重視他死後會去了那裏
[00:42:37.800 --> 00:42:41.800]  因為只要以色列一直傳承下去
[00:42:41.800 --> 00:42:45.800]  就會見到神的英雄會一直存在
