
[00:00:00.000 --> 00:00:02.000]  大型節目 早安
[00:15:37.000 --> 00:15:38.000]  原來我知道天父
[00:15:38.000 --> 00:15:42.000]  原來你什麼都知道
[00:15:42.000 --> 00:15:44.000]  原來在你整個創造當中的時候
[00:15:44.000 --> 00:15:46.000]  我們需要來到神的面前
[00:15:46.000 --> 00:15:49.000]  你會令我重新得力
[00:15:49.000 --> 00:15:51.000]  所以那次坦白說
[00:15:51.000 --> 00:15:52.000]  我臨走的時候
[00:15:52.000 --> 00:15:53.000]  其實我不捨得走
[00:15:53.000 --> 00:15:55.000]  然後我問天父一個問題
[00:15:55.000 --> 00:15:58.000]  可不可以讓我留在這裡
[00:15:58.000 --> 00:15:59.000]  當然上帝當然不會回答你
[00:15:59.000 --> 00:16:01.000]  當然不理你
[00:16:01.000 --> 00:16:04.000]  然後我就很黯然地離開
[00:16:04.000 --> 00:16:06.000]  很短的行程
[00:16:06.000 --> 00:16:08.000]  臨走就和兒子再吃一頓飯
[00:16:08.000 --> 00:16:11.000]  然後就回到香港
[00:16:11.000 --> 00:16:13.000]  因為你發覺大衛在這裡
[00:16:13.000 --> 00:16:15.000]  他肯定一件事
[00:16:15.000 --> 00:16:18.000]  他會引領你去走正路
[00:16:18.000 --> 00:16:22.000]  你跟著上帝是不會走錯路
[00:16:22.000 --> 00:16:24.000]  所以上帝是你腳前的燈
[00:16:24.000 --> 00:16:26.000]  是你腦上的光
[00:16:26.000 --> 00:16:27.000]  你是要跟著他
[00:16:27.000 --> 00:16:30.000]  其實一切所有解答的答案
[00:16:30.000 --> 00:16:33.000]  就是跟著他
[00:16:33.000 --> 00:16:35.000]  所以當我們今天面對著
[00:16:35.000 --> 00:16:38.000]  我們人生裡很多迷茫的時候
[00:16:38.000 --> 00:16:40.000]  其實你找上帝
[00:16:40.000 --> 00:16:41.000]  你問上帝
[00:16:41.000 --> 00:16:43.000]  有時候你不知道怎麼辦的時候
[00:16:43.000 --> 00:16:46.000]  可能答案很簡單
[00:16:46.000 --> 00:16:48.000]  只不過挑戰你
[00:16:48.000 --> 00:16:52.000]  你肯不肯跟上帝的意思去做
[00:16:52.000 --> 00:16:54.000]  有些隱友來到的時候
[00:16:54.000 --> 00:16:57.000]  你見不見到上帝不喜歡
[00:16:57.000 --> 00:17:00.000]  當你見到一些事情
[00:17:00.000 --> 00:17:02.000]  令你很猶豫的時候
[00:17:02.000 --> 00:17:04.000]  你有沒有見到原來上帝告訴你
[00:17:04.000 --> 00:17:06.000]  一早已經跟你說了
[00:17:06.000 --> 00:17:08.000]  你應該怎麼做
[00:17:08.000 --> 00:17:10.000]  其實他是知道的
[00:17:10.000 --> 00:17:11.000]  所以他就說
[00:17:11.000 --> 00:17:14.000]  就算你走到人生的谷底的時候
[00:17:14.000 --> 00:17:15.000]  你都不需要懼怕
[00:17:15.000 --> 00:17:18.000]  因為有他與你同在
[00:17:18.000 --> 00:17:21.000]  因為他會成為你的什麼
[00:17:21.000 --> 00:17:23.000]  安慰
[00:17:23.000 --> 00:17:25.000]  所以每一個做爸爸的
[00:17:25.000 --> 00:17:26.000]  其實你要記住
[00:17:26.000 --> 00:17:29.000]  你最大的動力是上帝
[00:17:29.000 --> 00:17:32.000]  是創造你的天賦
[00:17:32.000 --> 00:17:34.000]  我再強調多一次
[00:17:34.000 --> 00:17:35.000]  他創造你
[00:17:35.000 --> 00:17:38.000]  你是寶貴的
[00:17:38.000 --> 00:17:41.000]  他不是要你出世是辛苦的
[00:17:41.000 --> 00:17:42.000]  是受苦的
[00:17:42.000 --> 00:17:44.000]  其實這個也正好反映了
[00:17:44.000 --> 00:17:46.000]  我們每一個的爸爸
[00:17:46.000 --> 00:17:48.000]  我們自己作為人的爸爸
[00:17:48.000 --> 00:17:49.000]  雖然我們這麼軟弱
[00:17:49.000 --> 00:17:50.000]  雖然我們這麼差
[00:17:50.000 --> 00:17:51.000]  但說真的
[00:17:51.000 --> 00:17:52.000]  你自問吧
[00:17:52.000 --> 00:17:53.000]  你生了個兒子出來
[00:17:53.000 --> 00:17:55.000]  你是想他受苦嗎
[00:17:55.000 --> 00:17:57.000]  我們這麼多事情不跟他說
[00:17:57.000 --> 00:18:00.000]  我們這麼多事情吞下去的時候
[00:18:00.000 --> 00:18:02.000]  就是為了不想讓他受苦
[00:18:02.000 --> 00:18:03.000]  這個也是我們每一個人
[00:18:03.000 --> 00:18:05.000]  共同的原因
[00:18:05.000 --> 00:18:08.000]  所以今天有些人很有趣
[00:18:08.000 --> 00:18:12.000]  我兒子跟媽媽的關係比較好
[00:18:12.000 --> 00:18:14.000]  以前很多事情都會跟媽媽說
[00:18:14.000 --> 00:18:16.000]  但他不會跟我說
[00:18:16.000 --> 00:18:18.000]  通常我兒子找我
[00:18:18.000 --> 00:18:20.000]  一定是一些大事
[00:18:20.000 --> 00:18:21.000]  所以我接聽電話
[00:18:21.000 --> 00:18:22.000]  我們都會害怕
[00:18:22.000 --> 00:18:25.000]  當然現在不會有什麼
[00:18:25.000 --> 00:18:26.000]  通常會談什麼呢
[00:18:26.000 --> 00:18:29.000]  最近他要不要升職
[00:18:29.000 --> 00:18:31.000]  公司想升他
[00:18:31.000 --> 00:18:33.000]  但他很猶豫升不升
[00:18:33.000 --> 00:18:35.000]  然後他就找我談
[00:18:35.000 --> 00:18:37.000]  但我就說我很感恩
[00:18:37.000 --> 00:18:39.000]  跟他是一個好像朋友一樣
[00:18:39.000 --> 00:18:41.000]  可以跟他維持這種關係
[00:18:41.000 --> 00:18:43.000]  他找我談話
[00:18:43.000 --> 00:18:45.000]  但我就是想說
[00:18:45.000 --> 00:18:46.000]  其實我們今天雖然
[00:18:46.000 --> 00:18:47.000]  特別是今天做子女那些
[00:18:47.000 --> 00:18:49.000]  你一定要很明白你的爸爸
[00:18:49.000 --> 00:18:51.000]  如果他能夠跟你談得來
[00:18:51.000 --> 00:18:53.000]  其實你要Hallelujah
[00:18:53.000 --> 00:18:55.000]  但如果反過來有很多事情
[00:18:55.000 --> 00:18:57.000]  他不知道怎樣跟你表達的時候
[00:18:57.000 --> 00:18:58.000]  請你明白其實有很多事情
[00:18:58.000 --> 00:19:00.000]  他很疼你
[00:19:00.000 --> 00:19:02.000]  他不想帶你給你一些困擾
[00:19:02.000 --> 00:19:04.000]  所以他自己背了
[00:19:04.000 --> 00:19:06.000]  第三件事
[00:19:06.000 --> 00:19:07.000]  有時更加重要
[00:19:07.000 --> 00:19:08.000]  在我敵人面前
[00:19:08.000 --> 00:19:10.000]  你為我擺設筵席
[00:19:10.000 --> 00:19:11.000]  你用油膏撩我的頭
[00:19:11.000 --> 00:19:13.000]  使我的福杯滿人
[00:19:13.000 --> 00:19:15.000]  有時候好像我剛才所說
[00:19:15.000 --> 00:19:17.000]  我們面對一些敵意的攻擊
[00:19:17.000 --> 00:19:19.000]  和含冤受屈的時候
[00:19:19.000 --> 00:19:21.000]  其實他一切都知道
[00:19:21.000 --> 00:19:23.000]  而這裡的經文是說
[00:19:23.000 --> 00:19:25.000]  他一定會作出回應
[00:19:25.000 --> 00:19:29.000]  他會讓對方知道上帝的存在
[00:19:29.000 --> 00:19:31.000]  他要知道
[00:19:31.000 --> 00:19:33.000]  讓你受傷的人
[00:19:33.000 --> 00:19:36.000]  他要知道上帝的存在
[00:19:36.000 --> 00:19:38.000]  有時候反而危機
[00:19:38.000 --> 00:19:40.000]  是可以令到上帝
[00:19:40.000 --> 00:19:43.000]  得到榮耀的時候
[00:19:43.000 --> 00:19:45.000]  大家還記不記得
[00:19:45.000 --> 00:19:49.000]  當藥櫃被搶走的時候
[00:19:49.000 --> 00:19:52.000]  記不記得大菌廟發生什麼事
[00:19:52.000 --> 00:19:54.000]  那個大菌掉了幾次
[00:19:54.000 --> 00:19:57.000]  後來掉到連頭都掉了出來
[00:19:57.000 --> 00:19:59.000]  之後那些人就很害怕
[00:19:59.000 --> 00:20:01.000]  就知道那個才是真正的神
[00:20:01.000 --> 00:20:03.000]  急急忙忙
[00:20:03.000 --> 00:20:05.000]  賠罪賠禮
[00:20:05.000 --> 00:20:07.000]  送走了這個藥櫃
[00:20:07.000 --> 00:20:10.000]  大家還記不記得但爾尼
[00:20:10.000 --> 00:20:12.000]  當他受委屈
[00:20:12.000 --> 00:20:13.000]  被人迫害的時候
[00:20:13.000 --> 00:20:15.000]  被扔到獅子坑
[00:20:15.000 --> 00:20:18.000]  記不記得大理烏的反應
[00:20:18.000 --> 00:20:20.000]  大理烏的反應是
[00:20:20.000 --> 00:20:21.000]  你的上帝必救你
[00:20:21.000 --> 00:20:23.000]  必會拯救你
[00:20:23.000 --> 00:20:26.000]  所以當但爾尼沒事的時候
[00:20:26.000 --> 00:20:29.000]  大理烏是看見上帝的榮耀
[00:20:29.000 --> 00:20:31.000]  有時候我們未必會明白
[00:20:31.000 --> 00:20:33.000]  為什麼上帝讓我們在那個位置
[00:20:33.000 --> 00:20:35.000]  去面對事情
[00:20:35.000 --> 00:20:36.000]  但其實很多時候
[00:20:36.000 --> 00:20:38.000]  在上帝當中
[00:20:38.000 --> 00:20:40.000]  可以彰顯到上帝的大能
[00:20:40.000 --> 00:20:42.000]  和上帝他自己的榮耀
[00:20:42.000 --> 00:20:44.000]  所以當你在工作上
[00:20:44.000 --> 00:20:45.000]  在你的生意裏面
[00:20:45.000 --> 00:20:47.000]  在你的生活當中
[00:20:47.000 --> 00:20:50.000]  你遇到一些事情不明不白
[00:20:50.000 --> 00:20:52.000]  不知道為什麼會這樣的時候
[00:20:52.000 --> 00:20:53.000]  其實不用怕
[00:20:53.000 --> 00:20:55.000]  上帝在這裏
[00:20:55.000 --> 00:20:57.000]  上帝會為你出頭
[00:20:57.000 --> 00:20:59.000]  上帝會讓對方知道
[00:20:59.000 --> 00:21:01.000]  所以更加重要的是
[00:21:01.000 --> 00:21:05.000]  他說你會讓你看見神的榮耀
[00:21:05.000 --> 00:21:07.000]  讓你也可以得到榮耀
[00:21:07.000 --> 00:21:09.000]  因為祂會祝福你
[00:21:09.000 --> 00:21:12.000]  讓你福輝滿人
[00:21:12.000 --> 00:21:13.000]  所以當你看見
[00:21:13.000 --> 00:21:15.000]  但爾尼沒事的時候
[00:21:15.000 --> 00:21:19.000]  他就被大理烏王去重用
[00:21:19.000 --> 00:21:20.000]  他能夠成為上帝
[00:21:20.000 --> 00:21:23.000]  他自己一個很重要的見證
[00:21:23.000 --> 00:21:25.000]  所以大衛他自己去肯定一件事
[00:21:25.000 --> 00:21:27.000]  我只需要一生一世
[00:21:27.000 --> 00:21:29.000]  必有恩惠慈愛隨著我
[00:21:29.000 --> 00:21:31.000]  因為我永永遠遠
[00:21:31.000 --> 00:21:33.000]  都要在神的殿中
[00:21:33.000 --> 00:21:35.000]  在祂的恩典當中
[00:21:35.000 --> 00:21:37.000]  因為祂的恩典和慈愛
[00:21:37.000 --> 00:21:41.000]  會永遠伴隨著我
[00:21:41.000 --> 00:21:43.000]  所以其實C篇23篇
[00:21:43.000 --> 00:21:47.000]  我們不需要很用力去解
[00:21:47.000 --> 00:21:48.000]  因為大衛
[00:21:48.000 --> 00:21:49.000]  他剛才我提過
[00:21:49.000 --> 00:21:53.000]  他是在一個大草場上
[00:21:53.000 --> 00:21:57.000]  他是用他真實的感受去經歷
[00:21:57.000 --> 00:21:59.000]  上帝在草場當中
[00:21:59.000 --> 00:22:01.000]  怎樣去照顧他和他的羊
[00:22:01.000 --> 00:22:02.000]  怎樣去帶領他
[00:22:02.000 --> 00:22:03.000]  怎樣去照顧他
[00:22:03.000 --> 00:22:05.000]  怎樣去幫助他
[00:22:05.000 --> 00:22:07.000]  怎樣去保護他
[00:22:07.000 --> 00:22:08.000]  其實上帝在這裡
[00:22:08.000 --> 00:22:10.000]  上帝從來沒有變過
[00:22:10.000 --> 00:22:12.000]  有時候反過來我們作為男人
[00:22:12.000 --> 00:22:15.000]  背得太多了
[00:22:15.000 --> 00:22:17.000]  所以我也想說
[00:22:17.000 --> 00:22:18.000]  我們作為爸爸
[00:22:18.000 --> 00:22:19.000]  我剛才也說
[00:22:19.000 --> 00:22:20.000]  我們最心底最深的那裡
[00:22:20.000 --> 00:22:23.000]  其實我們很愛我們的家庭
[00:22:23.000 --> 00:22:25.000]  但我們不懂得表達
[00:22:25.000 --> 00:22:26.000]  但我想告訴大家
[00:22:26.000 --> 00:22:29.000]  唯有當你的生命裏面
[00:22:29.000 --> 00:22:31.000]  你是一個很有健康
[00:22:31.000 --> 00:22:32.000]  很有活力
[00:22:32.000 --> 00:22:34.000]  充滿陽光的生命的時候
[00:22:34.000 --> 00:22:39.000]  你的家庭才能夠真正得到祝福
[00:22:39.000 --> 00:22:41.000]  所以今天這個主題
[00:22:41.000 --> 00:22:42.000]  有兩個意思
[00:22:42.000 --> 00:22:44.000]  一個就是跟爸爸說
[00:22:44.000 --> 00:22:46.000]  跟各位父親說
[00:22:46.000 --> 00:22:48.000]  有天父的愛
[00:22:48.000 --> 00:22:49.000]  你放心
[00:22:49.000 --> 00:22:51.000]  你不孤單
[00:22:51.000 --> 00:22:55.000]  第二個是跟每一個家人說
[00:22:55.000 --> 00:22:57.000]  有爸爸的愛在
[00:22:57.000 --> 00:23:01.000]  你從來都不會孤單
[00:23:01.000 --> 00:23:03.000]  因為每一個人的表達都不同
[00:23:03.000 --> 00:23:05.000]  每一個人用的方法都不同
[00:23:05.000 --> 00:23:06.000]  就像我爸爸一樣
[00:23:06.000 --> 00:23:10.000]  他用了一生一世默默付出
[00:23:10.000 --> 00:23:13.000]  當然我們還很小的時候
[00:23:13.000 --> 00:23:14.000]  什麼都不明白的時候
[00:23:14.000 --> 00:23:16.000]  我們經常都會投訴、埋怨
[00:23:16.000 --> 00:23:18.000]  爸爸都不喜歡跟人聊天
[00:23:18.000 --> 00:23:20.000]  都不疼我
[00:23:20.000 --> 00:23:22.000]  經常罵人
[00:23:22.000 --> 00:23:24.000]  到今天你自己再看的時候
[00:23:24.000 --> 00:23:26.000]  你知道你爸爸有多偉大
[00:23:26.000 --> 00:23:28.000]  他為你們的緣故
[00:23:28.000 --> 00:23:31.000]  他吃了多少苦
[00:23:31.000 --> 00:23:33.000]  但是也有些爸爸
[00:23:33.000 --> 00:23:35.000]  如果他能夠在神的裡面
[00:23:35.000 --> 00:23:38.000]  他能夠更有力量的時候
[00:23:38.000 --> 00:23:41.000]  其實你將會祝福到整個家庭
[00:23:41.000 --> 00:23:44.000]  讓他們感受到安全感
[00:23:44.000 --> 00:23:46.000]  讓他們感受到被保護
[00:23:46.000 --> 00:23:50.000]  讓他們感受到你的隨時同在
[00:23:50.000 --> 00:23:52.000]  所以求神幫助我們
[00:23:52.000 --> 00:23:54.000]  讓到這個父親節
[00:23:54.000 --> 00:23:56.000]  大家都能夠拿一份最好的禮物回家
[00:23:56.000 --> 00:23:58.000]  雖然教會也有禮物送給大家
[00:23:58.000 --> 00:24:00.000]  但那份不是最好的禮物
[00:24:00.000 --> 00:24:02.000]  最好的禮物就是
[00:24:02.000 --> 00:24:04.000]  你在神的面前拿到這個肯定
[00:24:04.000 --> 00:24:08.000]  去能夠很有力量、很有盼望
[00:24:08.000 --> 00:24:09.000]  去面對未來的生活
[00:24:09.000 --> 00:24:10.000]  求神幫助我們
[00:24:10.000 --> 00:24:12.000]  我們一起同心祈禱
[00:24:12.000 --> 00:24:14.000]  新加坡天父求主
[00:24:14.000 --> 00:24:15.000]  祢親自帶領我們
[00:24:15.000 --> 00:24:16.000]  我們知道作為現代人
[00:24:16.000 --> 00:24:17.000]  裡面有很多父親
[00:24:17.000 --> 00:24:19.000]  特別是我們的知識去增長
[00:24:19.000 --> 00:24:22.000]  我們知道其實真的一點都不容易
[00:24:22.000 --> 00:24:23.000]  我們所面對的事情
[00:24:23.000 --> 00:24:25.000]  眾多煩惱
[00:24:25.000 --> 00:24:27.000]  但我們感謝祢
[00:24:27.000 --> 00:24:28.000]  祢就告訴我們
[00:24:28.000 --> 00:24:31.000]  我們在祢的牧羊之下
[00:24:31.000 --> 00:24:33.000]  我們在祢的人靈之下
[00:24:33.000 --> 00:24:35.000]  所以當我們回到最基本
[00:24:35.000 --> 00:24:38.000]  最簡單的一個環境的時候
[00:24:38.000 --> 00:24:41.000]  我們知道我們一樣都不缺
[00:24:41.000 --> 00:24:44.000]  主人因為祢每天都看著我們
[00:24:44.000 --> 00:24:46.000]  祢最清楚我們
[00:24:46.000 --> 00:24:47.000]  我們所有的每一樣
[00:24:47.000 --> 00:24:49.000]  祢都最清楚
[00:24:49.000 --> 00:24:51.000]  主人想我們回到神的面前
[00:24:51.000 --> 00:24:53.000]  我們求祢讓到每一個父親
[00:24:53.000 --> 00:24:55.000]  能夠他們都有安靜
[00:24:55.000 --> 00:24:58.000]  可以來到神的面前
[00:24:58.000 --> 00:25:01.000]  去安殊找回祢的時間
[00:25:01.000 --> 00:25:04.000]  讓他們的心能夠尋見祢
[00:25:04.000 --> 00:25:06.000]  能夠找到祢的愛
[00:25:06.000 --> 00:25:08.000]  找到祢的安慰
[00:25:08.000 --> 00:25:09.000]  找到祢的明白
[00:25:09.000 --> 00:25:11.000]  也都求主祢因為這樣的緣故
[00:25:11.000 --> 00:25:13.000]  祝福每一個家庭
[00:25:13.000 --> 00:25:16.000]  因為每一個家庭都急需有一個
[00:25:16.000 --> 00:25:18.000]  是滿有能力
[00:25:18.000 --> 00:25:20.000]  滿有健康
[00:25:20.000 --> 00:25:22.000]  滿有陽光的父親
[00:25:22.000 --> 00:25:23.000]  在這個家庭當中
[00:25:23.000 --> 00:25:25.000]  我就求主祢親自去報仇
[00:25:25.000 --> 00:25:26.000]  因為這樣的緣故
[00:25:26.000 --> 00:25:29.000]  讓每一個家庭都能夠得到祝福
[00:25:29.000 --> 00:25:30.000]  我們感謝讚美
[00:25:30.000 --> 00:25:31.000]  基督教主耶穌
[00:25:31.000 --> 00:25:32.000]  得勝明智其及
[00:25:32.000 --> 00:25:33.000]  好

