
[00:00:00.000 --> 00:00:02.000]  接着是宣道的時間
[00:22:09.520 --> 00:22:14.520]  讓她的同伴為她的童貞來哀福
[00:22:14.520 --> 00:22:17.520]  耶和華許了之後
[00:22:17.520 --> 00:22:20.520]  接著39節
[00:22:20.520 --> 00:22:23.520]  就是說過了兩個月
[00:22:23.520 --> 00:22:27.520]  當他的女兒已經上了山
[00:22:27.520 --> 00:22:29.520]  再下山
[00:22:29.520 --> 00:22:31.520]  回到他父親那裡
[00:22:31.520 --> 00:22:33.520]  父親就照他所許的願
[00:22:33.520 --> 00:22:36.520]  向她行廖
[00:22:36.520 --> 00:22:39.520]  經文這樣說39節下半節
[00:22:39.520 --> 00:22:42.520]  她從來沒有親近男人
[00:22:42.520 --> 00:22:45.520]  於是以色列中有個風俗
[00:22:45.520 --> 00:22:47.520]  每年按照日期
[00:22:47.520 --> 00:22:49.520]  以色列的女子
[00:22:49.520 --> 00:22:53.520]  要去為激烈人耶乏他的女兒
[00:22:53.520 --> 00:22:57.520]  哀哭四天
[00:22:57.520 --> 00:23:03.520]  其實到底這是一件什麼事件呢?
[00:23:03.520 --> 00:23:07.520]  耶乏他一心只是為了勝利
[00:23:07.520 --> 00:23:10.520]  他絕對想不到
[00:23:10.520 --> 00:23:12.520]  千算萬算
[00:23:12.520 --> 00:23:15.520]  竟然是為了他最寶貴
[00:23:15.520 --> 00:23:18.520]  唯一的孩子
[00:23:18.520 --> 00:23:21.520]  這個不單只是影響他女兒的一生
[00:23:21.520 --> 00:23:23.520]  影響他整個家族
[00:23:23.520 --> 00:23:26.520]  因為他們不會再有後代
[00:23:26.520 --> 00:23:28.520]  不單止這樣
[00:23:28.520 --> 00:23:31.520]  每年被人想起的
[00:23:31.520 --> 00:23:33.520]  是為了他女兒
[00:23:33.520 --> 00:23:36.520]  因為耶乏他所許的願
[00:23:36.520 --> 00:23:39.520]  令他女兒帶來的不幸
[00:23:39.520 --> 00:23:43.520]  就是終生都不能嫁娶
[00:23:43.520 --> 00:23:49.520]  結果每年有人會用四天的時間為他哀哭
[00:23:49.520 --> 00:23:53.520]  卻是有沒有人每年都會想起
[00:23:53.520 --> 00:23:58.520]  耶乏他為他們爭戰而勝利呢?
[00:23:58.520 --> 00:24:01.520]  在這件事上令我們看到
[00:24:01.520 --> 00:24:04.520]  原來行事魯莽
[00:24:04.520 --> 00:24:08.520]  是可以帶來一個很嚴重的苦果
[00:24:08.520 --> 00:24:10.520]  不單止是影響自己
[00:24:10.520 --> 00:24:13.520]  而是影響其他人
[00:24:13.520 --> 00:24:18.520]  當然今天我們的經文沒有讀到十二章的一到六節
[00:24:18.520 --> 00:24:20.520]  其實那裡再說下去
[00:24:20.520 --> 00:24:23.520]  是另外一件他的魯莽行事
[00:24:23.520 --> 00:24:28.520]  也是因為他聽到有人說一些話
[00:24:28.520 --> 00:24:31.520]  令他覺得自己被看低
[00:24:31.520 --> 00:24:34.520]  也因為他沒有處理好他的怒氣
[00:24:34.520 --> 00:24:40.520]  最後殺了四萬二千個以法連人
[00:24:40.520 --> 00:24:44.520]  這些都是因為他太看重自己
[00:24:44.520 --> 00:24:46.520]  原來自尊心過重
[00:24:46.520 --> 00:24:50.520]  都會釀成魯莽行事
[00:24:50.520 --> 00:24:52.520]  最後十二章的七節
[00:24:52.520 --> 00:24:54.520]  只是簡單地交代了
[00:24:54.520 --> 00:24:58.520]  耶乏他作以色列的事事六年
[00:24:58.520 --> 00:25:00.520]  而在裡面
[00:25:00.520 --> 00:25:03.520]  以色列的確是得享太平
[00:25:03.520 --> 00:25:05.520]  這樣就完結了
[00:25:05.520 --> 00:25:10.520]  關於他的一些事跡
[00:25:10.520 --> 00:25:13.520]  我們再回想
[00:25:13.520 --> 00:25:16.520]  由十一章的一到十二章的七節
[00:25:16.520 --> 00:25:18.520]  其實這四十七節的經文裡
[00:25:18.520 --> 00:25:22.520]  記載了耶乏他所有的經文
[00:25:22.520 --> 00:25:25.520]  你有沒有留意
[00:25:25.520 --> 00:25:30.520]  耶和華沒有說過一句話
[00:25:30.520 --> 00:25:33.520]  記載耶乏他所有的事件裡
[00:25:33.520 --> 00:25:41.520]  耶和華彷彿沒有對耶乏他說過任何話
[00:25:41.520 --> 00:25:42.520]  或者你會發現
[00:25:42.520 --> 00:25:43.520]  經文也不是這樣
[00:25:43.520 --> 00:25:44.520]  有一節也有提到
[00:25:44.520 --> 00:25:48.520]  他的靈是一度降臨在他身上
[00:25:48.520 --> 00:25:50.520]  但除此之外
[00:25:50.520 --> 00:25:52.520]  他打勝仗之後
[00:25:52.520 --> 00:25:54.520]  他做了領袖之後
[00:25:54.520 --> 00:25:58.520]  反而就一次再次的魯莽行事
[00:25:58.520 --> 00:26:01.520]  無論是他魯莽起源也好
[00:26:01.520 --> 00:26:03.520]  魯莽的因為他怒氣
[00:26:03.520 --> 00:26:07.520]  殺了四萬二千個耳發人人也好
[00:26:07.520 --> 00:26:09.520]  這些事件
[00:26:09.520 --> 00:26:12.520]  不是因為他的出身不好
[00:26:12.520 --> 00:26:14.520]  因為其實他的出身很不好
[00:26:14.520 --> 00:26:16.520]  不是他控制
[00:26:16.520 --> 00:26:18.520]  但上帝仍然用他
[00:26:18.520 --> 00:26:21.520]  而且也透過他的帶領
[00:26:21.520 --> 00:26:24.520]  能夠保護了以色列人
[00:26:24.520 --> 00:26:28.520]  免受阿曼人的壓迫
[00:26:28.520 --> 00:26:33.520]  但為何他個人的一些事件
[00:26:33.520 --> 00:26:37.520]  偏偏又造成很多的不幸呢?
[00:26:37.520 --> 00:26:39.520]  如果你宏觀一點
[00:26:39.520 --> 00:26:42.520]  去看整卷的《以色列史詩記》
[00:26:42.520 --> 00:26:43.520]  你會發現
[00:26:43.520 --> 00:26:47.520]  裏面記載了三百二十年的以色列歷史
[00:26:47.520 --> 00:26:49.520]  當中你會看見
[00:26:49.520 --> 00:26:51.520]  以色列人有很多的叛逆
[00:26:51.520 --> 00:26:54.520]  但每次他們呼求神
[00:26:54.520 --> 00:26:56.520]  神有多次的拯救
[00:26:56.520 --> 00:26:59.520]  甚至是透過事先來拯救他們
[00:26:59.520 --> 00:27:02.520]  不過同時你又會看見這些事先
[00:27:02.520 --> 00:27:05.520]  可以說一切不如一切
[00:27:05.520 --> 00:27:08.520]  會見到人的任意而行
[00:27:08.520 --> 00:27:10.520]  其實神的恩典
[00:27:10.520 --> 00:27:12.520]  和這個黑暗的時代
[00:27:12.520 --> 00:27:16.520]  正好成了一個很強烈的對比
[00:27:16.520 --> 00:27:18.520]  在這個疫情的期間
[00:27:18.520 --> 00:27:20.520]  或者你都會想一想
[00:27:20.520 --> 00:27:22.520]  有很多事情要做
[00:27:22.520 --> 00:27:24.520]  想想買口罩
[00:27:24.520 --> 00:27:26.520]  想想塗手液
[00:27:26.520 --> 00:27:27.520]  出入要小心
[00:27:27.520 --> 00:27:29.520]  好好保護自己
[00:27:29.520 --> 00:27:32.520]  還有很多事情都需要去考慮
[00:27:32.520 --> 00:27:33.520]  需要為自己
[00:27:33.520 --> 00:27:35.520]  為自己的家人
[00:27:35.520 --> 00:27:36.520]  為自己關心的人
[00:27:36.520 --> 00:27:38.520]  來去求助
[00:27:38.520 --> 00:27:39.520]  但其實
[00:27:39.520 --> 00:27:41.520]  這個會不會都是一個時刻
[00:27:41.520 --> 00:27:42.520]  讓我們靜下來
[00:27:42.520 --> 00:27:44.520]  在上帝的面前
[00:27:44.520 --> 00:27:47.520]  好好去檢測一下自己的生命
[00:27:47.520 --> 00:27:49.520]  除了檢測自己有沒有病毒
[00:27:49.520 --> 00:27:50.520]  細菌
[00:27:50.520 --> 00:27:52.520]  原來檢測我們自己的生命
[00:27:52.520 --> 00:27:55.520]  偏偏就是在這些最嚴峻的時間裏面
[00:27:55.520 --> 00:27:59.520]  才讓我們可以靜下來
[00:27:59.520 --> 00:28:00.520]  當我們戴著口罩
[00:28:00.520 --> 00:28:02.520]  不多說話的時候
[00:28:02.520 --> 00:28:04.520]  反而去細心去聽聽
[00:28:04.520 --> 00:28:07.520]  上帝對我們說什麼話
[00:28:07.520 --> 00:28:09.520]  就正如耶福他
[00:28:09.520 --> 00:28:11.520]  他說了很多話
[00:28:11.520 --> 00:28:13.520]  記載了很多關於他和人說的話
[00:28:13.520 --> 00:28:16.520]  偏偏他有沒有真的在神的面前
[00:28:16.520 --> 00:28:20.520]  靜聽尋求神對他說的話
[00:28:20.520 --> 00:28:24.520]  當我們說要和上帝保持密切的關係
[00:28:24.520 --> 00:28:26.520]  和好關係的時候
[00:28:26.520 --> 00:28:28.520]  有一個學者就這樣說
[00:28:28.520 --> 00:28:31.520]  他說當我們指為最熱心事主
[00:28:31.520 --> 00:28:33.520]  最成功的時候
[00:28:33.520 --> 00:28:37.520]  其實也是最容易失去防範
[00:28:37.520 --> 00:28:39.520]  落入試探的時候
[00:28:39.520 --> 00:28:43.520]  所以一定要小心謹慎
[00:28:43.520 --> 00:28:45.520]  另外在疫情期間
[00:28:45.520 --> 00:28:49.520]  當我們做很多關懷別人的事件的時候
[00:28:49.520 --> 00:28:52.520]  都會再一次令我們去想
[00:28:52.520 --> 00:28:54.520]  到底我們這麼努力做這麼多的事
[00:28:54.520 --> 00:28:56.520]  是真的為自己
[00:28:56.520 --> 00:28:58.520]  還是為其他人
[00:28:58.520 --> 00:29:01.520]  是為了自己得到肯定
[00:29:01.520 --> 00:29:03.520]  被人肯定
[00:29:03.520 --> 00:29:06.520]  還是為別人的好處著想
[00:29:06.520 --> 00:29:08.520]  還是其他的原因
[00:29:08.520 --> 00:29:11.520]  如果真心為上帝的時候
[00:29:11.520 --> 00:29:15.520]  我們真的必須要明白上帝的心意
[00:29:15.520 --> 00:29:19.520]  保持自己常在主的裡面
[00:29:19.520 --> 00:29:25.520]  用上帝的說話去檢視我們自己的生命
[00:29:25.520 --> 00:29:28.520]  在這段期間
[00:29:28.520 --> 00:29:32.520]  有時候都會回來教會這邊去侍奉
[00:29:32.520 --> 00:29:36.520]  在一次的機會裡面
[00:29:36.520 --> 00:29:38.520]  遇到一個弟兄
[00:29:38.520 --> 00:29:43.520]  那個弟兄很激動地回來教會
[00:29:43.520 --> 00:29:46.520]  他很想找傳道人為他祈禱
[00:29:46.520 --> 00:29:50.520]  其中一個原因是他的生意受到很大的影響
[00:29:50.520 --> 00:29:53.520]  但問題不是因為他的生意受影響
[00:29:53.520 --> 00:29:56.520]  他覺得很慘要找人來祈禱
[00:29:56.520 --> 00:30:00.520]  而是他發現原來神還有很多的恩典
[00:30:00.520 --> 00:30:03.520]  他發現自己原來之前有很多地方
[00:30:03.520 --> 00:30:05.520]  神已經幫過他
[00:30:05.520 --> 00:30:07.520]  但是他竟然忘記了
[00:30:07.520 --> 00:30:11.520]  偏偏就在他生意遇到挫敗的時候
[00:30:11.520 --> 00:30:15.520]  他突然想起神要他依靠他
[00:30:15.520 --> 00:30:17.520]  他再次回來教會
[00:30:17.520 --> 00:30:18.520]  望見十字架
[00:30:18.520 --> 00:30:22.520]  他知道他要再次回到上帝的面前
[00:30:22.520 --> 00:30:24.520]  就是這樣為他禱告
[00:30:24.520 --> 00:30:27.520]  我們看到原來這個疫情
[00:30:27.520 --> 00:30:33.520]  可能帶來的是我們對自己的生命的一個反思
[00:30:33.520 --> 00:30:37.520]  而且不單止我們可以反思自己的生命
[00:30:37.520 --> 00:30:40.520]  當我們留意到其他人的需要
[00:30:40.520 --> 00:30:42.520]  正如剛才提到
[00:30:42.520 --> 00:30:45.520]  很容易我們會只想自己
[00:30:45.520 --> 00:30:47.520]  想自己的勝敗
[00:30:47.520 --> 00:30:49.520]  想自己是否做事成功
[00:30:49.520 --> 00:30:51.520]  想自己可以做到多少
[00:30:51.520 --> 00:30:53.520]  可以得到別人肯定的時候
[00:30:53.520 --> 00:30:55.520]  原來神也提醒我們
[00:30:55.520 --> 00:30:57.520]  我們可以想想周邊的人
[00:30:57.520 --> 00:31:00.520]  譬如有一群非華語學生
[00:31:00.520 --> 00:31:03.520]  他們打算為這些醫護人員打氣
[00:31:03.520 --> 00:31:08.520]  所以有六個學生一口氣就做了十七張卡
[00:31:08.520 --> 00:31:12.520]  在不同的各自的家裏做完之後
[00:31:12.520 --> 00:31:15.520]  我就到他們家附近去收
[00:31:15.520 --> 00:31:17.520]  收回來後
[00:31:17.520 --> 00:31:19.520]  其實這裡印出來的
[00:31:19.520 --> 00:31:22.520]  給大家看到的只是其中的幾張
[00:31:22.520 --> 00:31:24.520]  你會看到他們的表達
[00:31:24.520 --> 00:31:29.520]  就是他們對於這個疫情裏面
[00:31:29.520 --> 00:31:34.520]  明白對醫護人員的確不容易
[00:31:34.520 --> 00:31:40.520]  雖然做這些卡好像是一件很微細很簡單的事
[00:31:40.520 --> 00:31:42.520]  但我們都希望透過它
[00:31:42.520 --> 00:31:45.520]  寄去有十三間的醫院
[00:31:45.520 --> 00:31:50.520]  或者這些醫護人員在他們身上的時候
[00:31:50.520 --> 00:31:53.520]  再去看一看
[00:31:53.520 --> 00:31:56.520]  他們就會發覺
[00:31:56.520 --> 00:31:59.520]  原來背後是有些不認識的人
[00:31:59.520 --> 00:32:02.520]  正在他們的氣
[00:32:02.520 --> 00:32:06.520]  除了這樣在疫情期間
[00:32:06.520 --> 00:32:10.520]  我們也會發現其實不是甚麼都不用做
[00:32:10.520 --> 00:32:12.520]  可以靜下來
[00:32:12.520 --> 00:32:15.520]  還可不可以繼續傳福音呢
[00:32:15.520 --> 00:32:19.520]  就在過去的這幾個星期
[00:32:19.520 --> 00:32:21.520]  有機會可以跟那些非華語生
[00:32:21.520 --> 00:32:25.520]  繼續用Zoom來開團契
[00:32:25.520 --> 00:32:28.520]  也有一位導師姐妹
[00:32:28.520 --> 00:32:30.520]  她說了一句話
[00:32:30.520 --> 00:32:33.520]  她說其實我們傳福音給學生
[00:32:33.520 --> 00:32:36.520]  就好像醫護人員在醫院裏面
[00:32:36.520 --> 00:32:39.520]  救得一個得一個
[00:32:39.520 --> 00:32:42.520]  你現在發現看見這張加油
[00:32:42.520 --> 00:32:45.520]  這兩個中文字是尼泊爾學生寫的
[00:32:45.520 --> 00:32:50.520]  她真是鼓勵這些醫護人員
[00:32:50.520 --> 00:32:55.520]  同時畫這個卡的這個男孩
[00:32:55.520 --> 00:32:58.520]  竟然是這兩個星期的Zoom團契裏面
[00:32:58.520 --> 00:33:01.520]  其中一位缺志信主的學生
[00:33:01.520 --> 00:33:04.520]  其實由上個星期有兩次的活動
[00:33:04.520 --> 00:33:06.520]  到這個星期的團契
[00:33:06.520 --> 00:33:10.520]  加上這幾次的Zoom團契裏面
[00:33:10.520 --> 00:33:12.520]  一共有七位學生
[00:33:12.520 --> 00:33:15.520]  願意在Zoom裏面跟我們導師說
[00:33:15.520 --> 00:33:16.520]  信耶穌
[00:33:16.520 --> 00:33:18.520]  我們帶他們一起祈禱
[00:33:18.520 --> 00:33:20.520]  做了一個缺志禱告
[00:33:20.520 --> 00:33:23.520]  其實他們的年紀只有十二到十四歲
[00:33:23.520 --> 00:33:26.520]  或者你會說他們這麼年輕這麼小
[00:33:26.520 --> 00:33:28.520]  當然是你說什麼他們就聽什麼
[00:33:28.520 --> 00:33:29.520]  其實也不是的
[00:33:29.520 --> 00:33:32.520]  他們也有些人認識了三年兩年一年
[00:33:32.520 --> 00:33:34.520]  他們以往會告訴我們
[00:33:34.520 --> 00:33:37.520]  老師還沒有準備好
[00:33:37.520 --> 00:33:40.520]  但是我跟他們說
[00:33:40.520 --> 00:33:42.520]  你什麼時候才準備好呢
[00:33:42.520 --> 00:33:45.520]  人的生命當突然間
[00:33:45.520 --> 00:33:48.520]  因為這些病毒沒有了
[00:33:48.520 --> 00:33:50.520]  他們到底會去哪裏呢
[00:33:50.520 --> 00:33:51.520]  他們真的會
[00:33:51.520 --> 00:33:55.520]  學生會認真去再想這個問題
[00:33:55.520 --> 00:33:58.520]  當然除了我們可以把握這個時機
[00:33:58.520 --> 00:34:01.520]  繼續去跟人分享福音
[00:34:01.520 --> 00:34:04.520]  用你各樣的辦法
[00:34:04.520 --> 00:34:05.520]  WhatsApp也好
[00:34:05.520 --> 00:34:08.520]  各樣網上的協助
[00:34:08.520 --> 00:34:11.520]  你可以來關心其他的人
[00:34:11.520 --> 00:34:14.520]  還有的就是可以繼續去鼓勵
[00:34:14.520 --> 00:34:18.520]  你可以接觸到的人去幫助他們
[00:34:18.520 --> 00:34:20.520]  最後一節的經文
[00:34:20.520 --> 00:34:21.520]  很想跟大家分享的
[00:34:21.520 --> 00:34:25.520]  就是《讓行福音》的十五章七到八節
[00:34:25.520 --> 00:34:27.520]  經文裏面提到
[00:34:27.520 --> 00:34:31.520]  你們要常在主裏面
[00:34:31.520 --> 00:34:35.520]  你們要常在主裏面
[00:34:35.520 --> 00:34:38.520]  因為你們要常在主裏面
[00:34:38.520 --> 00:34:41.520]  然後靠著他
[00:34:41.520 --> 00:34:45.520]  我的話也留在你們裏面
[00:34:45.520 --> 00:34:48.520]  無論你們想要什麼
[00:34:48.520 --> 00:34:52.520]  祈求就給你們成就
[00:34:52.520 --> 00:34:53.520]  這些經文提醒我們
[00:34:53.520 --> 00:34:55.520]  不是要去許願
[00:34:55.520 --> 00:34:57.520]  而是真是相信
[00:34:57.520 --> 00:35:02.520]  只要你常在主裏面
[00:35:02.520 --> 00:35:05.520]  讓神的話在你裏面
[00:35:05.520 --> 00:35:06.520]  無論你想要什麼
[00:35:06.520 --> 00:35:08.520]  祈求什麼
[00:35:08.520 --> 00:35:12.520]  就給你們成就
[00:35:12.520 --> 00:35:15.520]  接著那節第八節說
[00:35:15.520 --> 00:35:19.520]  這樣你們結出很多果子
[00:35:19.520 --> 00:35:23.520]  我父就因此得榮耀
[00:35:23.520 --> 00:35:28.520]  你們也就是我的門徒了
[00:35:28.520 --> 00:35:31.520]  願我們真是靠著神
[00:35:31.520 --> 00:35:34.520]  願我們靠著神的話語提醒
[00:35:34.520 --> 00:35:36.520]  我們所作的榮耀
[00:35:36.520 --> 00:35:37.520]  祂自己的姓名
[00:35:37.520 --> 00:35:39.520]  我們很簡短的禱告
[00:35:39.520 --> 00:35:41.520]  主啊我們真是要感謝你
[00:35:41.520 --> 00:35:43.520]  因為在這個疫情裏面
[00:35:43.520 --> 00:35:45.520]  我們不單止不是什麼都不需要做
[00:35:45.520 --> 00:35:47.520]  反而是更需要去檢視
[00:35:47.520 --> 00:35:49.520]  我們和你的關係
[00:35:49.520 --> 00:35:53.520]  和用你的話語去檢測我們的生命
[00:35:53.520 --> 00:35:54.520]  主啊幫助我們
[00:35:54.520 --> 00:35:56.520]  跳出我們的自我中心
[00:35:56.520 --> 00:35:59.520]  真是以人以你為中心
[00:35:59.520 --> 00:36:02.520]  讓你的話語去提醒幫助我們
[00:36:02.520 --> 00:36:04.520]  讓我們所作的
[00:36:04.520 --> 00:36:06.520]  真是榮耀你自己的名
[00:36:06.520 --> 00:36:07.520]  多謝主聽禱告
[00:36:07.520 --> 00:36:09.520]  奉耶穌基督的名義而求
[00:36:09.520 --> 00:36:11.520]  阿門
[00:36:11.520 --> 00:36:13.520]  (字幕製作:貝爾)
[00:36:13.520 --> 00:36:16.520]  (字幕由 Amara.org 社群提供)

