
[00:00:00.000 --> 00:00:09.680]  各位電影姐妹平安,新年祝大家新年快樂,希望新一年身體健康
[00:17:03.440 --> 00:17:06.640]  他們依然在他們身處的地方
[00:17:06.640 --> 00:17:08.800]  為神做了一些很重要的事
[00:17:09.280 --> 00:17:10.800]  所以未來一年
[00:17:10.800 --> 00:17:13.120]  其實我提醒大家要思考的是
[00:17:13.120 --> 00:17:16.160]  無論你將會在哪裏
[00:17:16.160 --> 00:17:17.840]  你要想的是
[00:17:17.840 --> 00:17:20.080]  上帝在你身上有甚麼心意
[00:17:20.080 --> 00:17:22.000]  你可以在那個地方
[00:17:22.000 --> 00:17:23.760]  為神做些甚麼
[00:17:23.760 --> 00:17:27.760]  你要相信上帝會帶領你走前面的路
[00:17:27.760 --> 00:17:29.600]  你要盡的本份就是
[00:17:29.600 --> 00:17:31.120]  你怎樣回應上帝
[00:17:31.120 --> 00:17:35.440]  移民是一個很大的決定
[00:17:36.320 --> 00:17:38.880]  甚至現在可能留下也是一個很大的決定
[00:17:38.880 --> 00:17:41.200]  我聽過很多不同的說法
[00:17:41.200 --> 00:17:42.000]  有人說
[00:17:42.000 --> 00:17:45.920]  當你移民就是你加入一個地方
[00:17:45.920 --> 00:17:47.520]  成為那裏的公民
[00:17:47.520 --> 00:17:49.600]  因此你不要想著
[00:17:49.600 --> 00:17:51.360]  我可以在那裏拿到些甚麼
[00:17:51.360 --> 00:17:55.040]  而是你成為那裏的人的時候
[00:17:55.040 --> 00:17:56.800]  你自己可以貢獻些甚麼
[00:17:56.800 --> 00:17:59.040]  我未試過在外國生活
[00:17:59.040 --> 00:18:01.520]  我不知道這個情況是否真實
[00:18:01.520 --> 00:18:02.800]  我給不到甚麼評論
[00:18:02.800 --> 00:18:06.160]  不過這個說法有一個很重要的提醒就是
[00:18:06.160 --> 00:18:08.480]  無論你身處甚麼地方
[00:18:08.480 --> 00:18:10.480]  你對那個地方是有責任的
[00:18:10.480 --> 00:18:13.680]  你對那個地方是需要作出貢獻
[00:18:13.680 --> 00:18:15.280]  你在那裏落地
[00:18:15.280 --> 00:18:16.640]  你就要在那裏生根
[00:18:16.640 --> 00:18:19.120]  你在那裏你要成為那裏的人
[00:18:19.120 --> 00:18:20.960]  去到有些貢獻
[00:18:20.960 --> 00:18:24.000]  比利他走到去撒瑪利亞
[00:18:24.000 --> 00:18:27.040]  不要忘記撒瑪利亞人和猶太人是甚麼
[00:18:27.040 --> 00:18:30.000]  是世仇來的
[00:18:30.000 --> 00:18:32.800]  撒瑪利亞人和猶太人是世仇來的
[00:18:32.800 --> 00:18:35.600]  他去到那裏可能會被人排斥
[00:18:36.080 --> 00:18:37.920]  在一個陌生的環境裏面
[00:18:37.920 --> 00:18:39.680]  他被人看不起
[00:18:39.680 --> 00:18:41.680]  或者被人討厭
[00:18:41.680 --> 00:18:47.280]  在那裏他很多人可能會選擇收起自己
[00:18:47.280 --> 00:18:51.920]  我都聽過有些人移民後的故事都是
[00:18:51.920 --> 00:18:53.600]  去到那裏人生路不熟
[00:18:53.600 --> 00:18:56.240]  沒有朋友甚至被其他人歧視的時候
[00:18:56.240 --> 00:18:58.880]  他都可能會收起自己
[00:18:58.880 --> 00:19:02.000]  但比利他沒有
[00:19:02.000 --> 00:19:03.600]  他亦都沒有怨天尤人
[00:19:04.160 --> 00:19:07.200]  反而他照樣向人傳講耶穌
[00:19:07.200 --> 00:19:08.960]  照樣彰顯神蹟
[00:19:08.960 --> 00:19:10.560]  照樣醫病講鬼
[00:19:10.560 --> 00:19:12.880]  其實這種情況不容易
[00:19:12.880 --> 00:19:14.880]  他心理質素差一點都不行
[00:19:14.880 --> 00:19:17.840]  他能夠向撒瑪利亞人傳福音
[00:19:17.840 --> 00:19:19.280]  其實已經是突破了
[00:19:19.280 --> 00:19:21.280]  他向著自己的世仇去傳福音
[00:19:21.280 --> 00:19:24.640]  我們經常都只記著他向那個
[00:19:24.640 --> 00:19:27.280]  埃塞俄比亞的太監去傳福音
[00:19:27.280 --> 00:19:28.880]  幫他洗完禮之後
[00:19:28.880 --> 00:19:30.800]  就被提就不見了
[00:19:30.800 --> 00:19:32.560]  你會記住這件事很厲害
[00:19:32.560 --> 00:19:33.920]  這樣拿走了
[00:19:33.920 --> 00:19:35.360]  被聖靈提走了
[00:19:35.360 --> 00:19:37.600]  但我們忘記了前面
[00:19:37.600 --> 00:19:40.080]  其實他向撒瑪利亞人傳福音
[00:19:40.080 --> 00:19:42.080]  都已經是很突破了
[00:19:42.080 --> 00:19:44.560]  他亦都做了一件很重要的事
[00:19:44.560 --> 00:19:46.720]  所以我們學習的是要學習他
[00:19:46.720 --> 00:19:49.120]  他那種去到哪裏就傳到哪裏
[00:19:49.120 --> 00:19:52.480]  他那種去到哪裏就為神服侍到哪裏
[00:19:52.480 --> 00:19:53.520]  的心態
[00:19:53.520 --> 00:19:58.960]  並且傳福音其實不是一種宗教勸誘
[00:19:58.960 --> 00:20:01.200]  傳福音就是叫你來
[00:20:01.200 --> 00:20:02.160]  看看這個宗教
[00:20:02.160 --> 00:20:03.760]  看過來選擇
[00:20:03.760 --> 00:20:05.520]  信耶穌得以永生
[00:20:05.520 --> 00:20:08.560]  你不是叫人舉手缺了字
[00:20:08.560 --> 00:20:10.720]  就算完事了
[00:20:10.720 --> 00:20:14.160]  傳福音是一種生命的改變
[00:20:14.160 --> 00:20:17.360]  是讓神進入一個人的生命
[00:20:17.360 --> 00:20:20.480]  傳福音是要改變那個群體
[00:20:20.480 --> 00:20:22.960]  是要改變當地
[00:20:22.960 --> 00:20:26.320]  將耶穌基督帶進那個群體
[00:20:26.320 --> 00:20:28.400]  帶進那個地方、那個土地
[00:20:28.400 --> 00:20:31.600]  我們見到肥禮進入耶路撒冷城之後
[00:20:31.600 --> 00:20:33.120]  是帶來了改變
[00:20:33.120 --> 00:20:35.360]  他彰顯了神蹟
[00:20:35.360 --> 00:20:37.920]  我又問一下大家甚麼叫神蹟
[00:20:37.920 --> 00:20:40.320]  甚麼叫神蹟
[00:20:40.320 --> 00:20:44.160]  是否那些醫病趕鬼的就是神蹟呢?
[00:20:44.160 --> 00:20:45.920]  這些當然是神蹟
[00:20:45.920 --> 00:20:47.760]  但神蹟我有時
[00:20:47.760 --> 00:20:49.760]  其實我講到偶爾都有提到
[00:20:49.760 --> 00:20:52.960]  神蹟就是神同在的痕跡
[00:20:52.960 --> 00:20:55.520]  神留下的痕跡
[00:20:55.520 --> 00:20:58.320]  你見到神蹟就是告訴你
[00:20:58.320 --> 00:21:00.640]  神這一刻臨在
[00:21:00.800 --> 00:21:02.000]  神在
[00:21:02.000 --> 00:21:04.560]  你見到神蹟就是告訴你神在這裡
[00:21:04.560 --> 00:21:08.400]  神蹟當然是會有一些超自然的東西
[00:21:08.400 --> 00:21:09.360]  是會有的
[00:21:09.360 --> 00:21:11.360]  譬如醫病趕鬼那些
[00:21:11.360 --> 00:21:13.600]  都有見過的
[00:21:13.600 --> 00:21:18.320]  但是神蹟它彰顯
[00:21:18.320 --> 00:21:20.720]  是否就是為了吸引人來信耶穌
[00:21:20.720 --> 00:21:22.400]  顯個神蹟給你看
[00:21:22.400 --> 00:21:23.920]  我們要小心
[00:21:23.920 --> 00:21:26.960]  神蹟當然會吸引人信耶穌
[00:21:26.960 --> 00:21:29.360]  當然是會令人相信
[00:21:29.360 --> 00:21:34.480]  但這不是神蹟唯一的功效
[00:21:34.480 --> 00:21:36.880]  你記不記得五餅二魚的神蹟
[00:21:36.880 --> 00:21:39.920]  耶穌顯完五餅二魚的神蹟之後
[00:21:39.920 --> 00:21:41.040]  坐船過海
[00:21:41.040 --> 00:21:43.040]  群眾是追上去的
[00:21:43.040 --> 00:21:45.200]  追上去之後耶穌怎樣說
[00:21:45.200 --> 00:21:47.280]  「我實實在在地告訴你們
[00:21:47.280 --> 00:21:51.200]  你們找我並不是因為見了神蹟
[00:21:51.200 --> 00:21:54.480]  而是因為吃餅吃飽了」
[00:21:54.480 --> 00:21:56.640]  耶穌是告訴他們
[00:21:56.640 --> 00:21:59.600]  你們不是因為見到神的神蹟追上來
[00:21:59.600 --> 00:22:01.760]  你們只是因為吃飽了
[00:22:01.760 --> 00:22:05.200]  你們是因為追求實在的利益
[00:22:05.200 --> 00:22:08.320]  你們為了追求實實在在的餅
[00:22:08.320 --> 00:22:09.760]  吃得飽
[00:22:09.760 --> 00:22:10.800]  不用錢
[00:22:10.800 --> 00:22:13.280]  變出來的
[00:22:13.280 --> 00:22:14.400]  於是追求
[00:22:14.400 --> 00:22:15.840]  祂不是追求神的神蹟
[00:22:15.840 --> 00:22:17.840]  祂不是去追尋上帝
[00:22:17.840 --> 00:22:20.160]  他們追尋的明顯是利益
[00:22:20.160 --> 00:22:22.800]  因此我們要明白神蹟
[00:22:22.960 --> 00:22:26.560]  不一定是提供一種神蹟
[00:22:26.560 --> 00:22:28.720]  即是一種超自然的歧視
[00:22:28.720 --> 00:22:32.160]  然後要求人去跟隨
[00:22:32.160 --> 00:22:35.600]  神蹟其實是改變人的生命
[00:22:35.600 --> 00:22:37.680]  神蹟其實是告訴你
[00:22:37.680 --> 00:22:38.960]  上帝臨在
[00:22:38.960 --> 00:22:40.160]  上帝在這裡
[00:22:40.160 --> 00:22:42.560]  有一些神蹟很含蓄
[00:22:42.560 --> 00:22:44.560]  有一些神蹟很含蓄
[00:22:44.560 --> 00:22:45.840]  例如有些人
[00:22:45.840 --> 00:22:48.160]  你看他一輩子死性不改
[00:22:48.160 --> 00:22:51.680]  但是當上帝進入他的生命的時候
[00:22:51.680 --> 00:22:53.440]  他就一百八十度改變
[00:22:53.440 --> 00:22:57.120]  一個人沒有可能改變的情況
[00:22:57.120 --> 00:22:58.880]  他沒有可能改變的性格
[00:22:58.880 --> 00:23:00.480]  但是上帝臨在
[00:23:00.480 --> 00:23:01.760]  因此他轉變
[00:23:01.760 --> 00:23:03.600]  這個也是神蹟
[00:23:03.600 --> 00:23:06.160]  這個也是一個很大的神蹟
[00:23:06.160 --> 00:23:09.440]  因此神的臨在
[00:23:09.440 --> 00:23:11.680]  神蹟就是讓人看到神的臨在
[00:23:11.680 --> 00:23:13.280]  當我們去講見證的時候
[00:23:13.280 --> 00:23:15.360]  講我們生命的轉變的時候
[00:23:15.360 --> 00:23:17.200]  其實就是告訴人
[00:23:17.200 --> 00:23:18.080]  上帝臨在
[00:23:18.080 --> 00:23:19.040]  因此我改變
[00:23:19.040 --> 00:23:20.960]  所以講見證
[00:23:20.960 --> 00:23:23.600]  不用經常作一些很超自然的事
[00:23:23.600 --> 00:23:26.160]  你講一些你平日生活裡面
[00:23:26.160 --> 00:23:27.680]  上帝與你的同在
[00:23:27.680 --> 00:23:29.040]  然後改變你的事
[00:23:29.040 --> 00:23:32.000]  一樣可以見證到上帝
[00:23:32.000 --> 00:23:34.160]  不用一定要講一些超自然的事
[00:23:34.160 --> 00:23:35.680]  上帝報夢給我聽
[00:23:35.680 --> 00:23:36.880]  然後有天使
[00:23:36.880 --> 00:23:37.920]  不知道怎樣怎樣那些
[00:23:37.920 --> 00:23:39.520]  我真的想提醒大家
[00:23:39.520 --> 00:23:42.000]  我們看到
[00:23:42.000 --> 00:23:44.080]  肥力他在撒瑪利亞的工作
[00:23:44.080 --> 00:23:45.920]  都是傳道、醫病、趕鬼
[00:23:45.920 --> 00:23:47.840]  即是傳上帝的道
[00:23:47.840 --> 00:23:49.200]  彰顯上帝的神蹟
[00:23:49.680 --> 00:23:51.920]  其實耶穌差遣十二門徒的時候
[00:23:51.920 --> 00:23:53.040]  都是做這些事
[00:23:53.040 --> 00:23:55.760]  傳道、醫病、趕鬼
[00:23:55.760 --> 00:23:57.600]  正如剛才所講
[00:23:57.600 --> 00:23:59.120]  神蹟不是為了吸引人
[00:23:59.120 --> 00:24:01.440]  而是上帝透過神蹟
[00:24:01.440 --> 00:24:03.600]  讓人看到上帝臨在
[00:24:03.600 --> 00:24:05.360]  上帝在這裡
[00:24:05.360 --> 00:24:10.320]  其次神蹟其實真的滿足了人一些
[00:24:10.320 --> 00:24:11.600]  實際的需要
[00:24:11.600 --> 00:24:13.600]  在當時的情況
[00:24:13.600 --> 00:24:15.600]  可能真的有實際需要
[00:24:15.600 --> 00:24:17.200]  醫病、趕鬼是重要的
[00:24:17.840 --> 00:24:20.080]  我會覺得如果上帝要顯神蹟
[00:24:20.080 --> 00:24:21.520]  然後吸引人信耶穌
[00:24:21.520 --> 00:24:23.520]  他降火下來不是更好嗎
[00:24:23.520 --> 00:24:24.880]  是不是?
[00:24:24.880 --> 00:24:26.080]  即是那些門徒祈願土
[00:24:26.080 --> 00:24:28.000]  然後一個隕石「砰」地打下去
[00:24:28.000 --> 00:24:29.040]  你還不相信嗎?
[00:24:29.040 --> 00:24:30.960]  下次隕石會打到你家裡
[00:24:30.960 --> 00:24:32.000]  相信吧
[00:24:32.000 --> 00:24:36.400]  神蹟如果要用這種方式去吸引人
[00:24:36.400 --> 00:24:38.800]  是不是越誇張越好?
[00:24:38.800 --> 00:24:40.880]  為什麼要醫病?
[00:24:40.880 --> 00:24:42.080]  為什麼要趕鬼?
[00:24:42.080 --> 00:24:45.280]  因為上帝要進入你的生命
[00:24:45.280 --> 00:24:46.880]  上帝要改變你的生命
[00:24:47.840 --> 00:24:50.400]  上帝要在你當中顯示
[00:24:50.400 --> 00:24:51.840]  上帝臨在
[00:24:51.840 --> 00:24:56.320]  所以其實神蹟是針對人實際的需要
[00:24:56.320 --> 00:24:57.920]  針對很多人
[00:24:57.920 --> 00:24:59.840]  他真的關心人
[00:24:59.840 --> 00:25:01.360]  耶穌基督關心人
[00:25:01.360 --> 00:25:02.960]  所以要改變人
[00:25:02.960 --> 00:25:03.920]  要幫助人
[00:25:03.920 --> 00:25:07.920]  而我們去看今時今日
[00:25:07.920 --> 00:25:10.480]  我們如何去彰顯神蹟
[00:25:10.480 --> 00:25:13.920]  我們如何去彰顯一個神蹟
[00:25:13.920 --> 00:25:15.360]  是不是你祈禱一下
[00:25:15.360 --> 00:25:17.120]  摸一下他,然後他就康復了
[00:25:17.120 --> 00:25:19.600]  其實我們很多的弟兄姊妹
[00:25:19.600 --> 00:25:21.360]  他們都在行醫治
[00:25:21.360 --> 00:25:22.720]  不過他是醫生
[00:25:22.720 --> 00:25:23.440]  他是護士
[00:25:23.440 --> 00:25:25.120]  他真的實際地在幫助人
[00:25:25.120 --> 00:25:26.720]  其他方面呢
[00:25:26.720 --> 00:25:30.320]  你如何去彰顯一個神蹟呢?
[00:25:30.320 --> 00:25:33.280]  其實如果你是在做一些
[00:25:33.280 --> 00:25:37.040]  你是實際地去關心一個人的需要
[00:25:37.040 --> 00:25:40.160]  並且你實際地行出來去提供一些幫助
[00:25:40.160 --> 00:25:42.880]  其實這個就是一個神蹟
[00:25:43.760 --> 00:25:46.320]  早前我知道有一個機構
[00:25:46.320 --> 00:25:49.840]  就去到呼籲人捐出一些羽絨被
[00:25:49.840 --> 00:25:54.480]  去給一些獨居的長者
[00:25:54.480 --> 00:25:58.880]  我記得我在網上看過有人取笑這個機構
[00:25:58.880 --> 00:26:01.840]  就是說我都沒有錢買羽絨被
[00:26:01.840 --> 00:26:03.440]  我都沒有羽絨被的份
[00:26:03.440 --> 00:26:06.320]  我為什麼要給一張羽絨被給那些獨居長者
[00:26:06.320 --> 00:26:07.520]  還說要新的
[00:26:07.520 --> 00:26:10.320]  我想對於那些長者來說
[00:26:10.320 --> 00:26:12.000]  我在天寒地凍的時候
[00:26:12.000 --> 00:26:13.840]  如果有一張新的羽絨被
[00:26:13.840 --> 00:26:14.960]  這個真的是一個神蹟
[00:26:14.960 --> 00:26:18.400]  那這張羽絨被是不是上天掉下來的呢?
[00:26:18.400 --> 00:26:20.080]  以我所知
[00:26:20.080 --> 00:26:23.040]  我們有肢體就是馬上回應這個呼召
[00:26:23.040 --> 00:26:25.040]  買了一張羽絨被送去那個機構
[00:26:25.040 --> 00:26:28.000]  然後機構就將那些羽絨被送給長者
[00:26:28.000 --> 00:26:33.760]  有時候上帝是透過我們去實行這些神蹟
[00:26:33.760 --> 00:26:37.280]  我不是反對那些超自然的神蹟
[00:26:37.280 --> 00:26:38.960]  我依然相信
[00:26:39.200 --> 00:26:43.440]  但是其實如果我們只是寄望這些超自然的神蹟的時候
[00:26:43.440 --> 00:26:47.920]  其實你就忽略了上帝要透過你去醫治這個世界
[00:26:47.920 --> 00:26:51.840]  你忽略了上帝要透過你去幫助你身邊的人
[00:26:51.840 --> 00:26:56.000]  你忽略了上帝讓你參與在這個神蹟裏面
[00:26:56.000 --> 00:26:58.640]  上帝讓你參與
[00:26:58.640 --> 00:27:02.080]  是給你機會去見證它
[00:27:02.080 --> 00:27:04.720]  我們可以成為一個媒介
[00:27:04.720 --> 00:27:06.240]  只不過我們有沒有留意
[00:27:06.240 --> 00:27:07.040]  有沒有心
[00:27:07.360 --> 00:27:09.520]  有沒有這樣一個實際的幫助人
[00:27:09.520 --> 00:27:14.480]  當神蹟去到一個地方
[00:27:14.480 --> 00:27:16.160]  一定會帶來改變
[00:27:16.160 --> 00:27:21.200]  肥力他將神蹟帶到耶路撒馬里亞城的時候
[00:27:21.200 --> 00:27:22.160]  第八節說
[00:27:22.160 --> 00:27:24.160]  那城裏有極大的喜樂
[00:27:24.160 --> 00:27:27.680]  那個城是改變了
[00:27:27.680 --> 00:27:29.680]  城裏面有極大的喜樂
[00:27:29.680 --> 00:27:33.040]  一個和猶太教是世仇的地方
[00:27:33.040 --> 00:27:36.560]  卻因為耶穌基督的臨到而變得喜樂
[00:27:37.200 --> 00:27:39.760]  其實這個情況和耶路撒冷很大對比
[00:27:39.760 --> 00:27:42.000]  耶路撒冷有人殉道死了
[00:27:42.000 --> 00:27:43.760]  殉途大受逼迫
[00:27:43.760 --> 00:27:45.680]  他們可能會覺得很難受
[00:27:45.680 --> 00:27:48.720]  要離開自己所愛的地方
[00:27:48.720 --> 00:27:50.480]  或者他們生活了很久的地方
[00:27:50.480 --> 00:27:54.160]  我不知道肥力帶著什麼心態離開耶路撒冷
[00:27:54.160 --> 00:27:56.080]  我不知道他帶著什麼心態
[00:27:56.080 --> 00:27:59.760]  但是他去到耶路撒馬里亞
[00:27:59.760 --> 00:28:02.800]  他至少依然帶著正面的力量
[00:28:02.800 --> 00:28:06.400]  他至少依然帶著一個動力
[00:28:07.040 --> 00:28:10.080]  他相信耶路撒冷和他一起
[00:28:10.080 --> 00:28:12.400]  他去到那裏的著眼點
[00:28:12.400 --> 00:28:13.600]  他不是可以說
[00:28:13.600 --> 00:28:15.920]  我在那裏可以拿到什麼
[00:28:15.920 --> 00:28:18.000]  或者我那裏可不可以避難
[00:28:18.000 --> 00:28:20.800]  可不可以不再受到逼迫
[00:28:20.800 --> 00:28:22.400]  他的著眼點是
[00:28:22.400 --> 00:28:24.560]  我去到的時候我帶了什麼去
[00:28:24.560 --> 00:28:27.040]  他帶著耶路撒冷去
[00:28:27.040 --> 00:28:29.520]  簡而言之
[00:28:29.520 --> 00:28:32.000]  不論你在哪裏生活
[00:28:32.000 --> 00:28:33.360]  將來在哪裏生活
[00:28:34.400 --> 00:28:37.360]  你到底在那裏想成為一個消費者
[00:28:37.360 --> 00:28:41.440]  還是想成為一個貢獻的一份子
[00:28:41.440 --> 00:28:44.560]  你想成為消費者
[00:28:44.560 --> 00:28:46.720]  還是想成為貢獻的一份子
[00:28:46.720 --> 00:28:49.360]  神給了我們很多恩賜
[00:28:49.360 --> 00:28:50.880]  給了我們很多祝福
[00:28:50.880 --> 00:28:53.600]  實際上供應了我們很多需要
[00:28:53.600 --> 00:28:55.840]  你有沒有打算
[00:28:55.840 --> 00:28:59.600]  讓神的供應透過你再去祝福其他人
[00:28:59.600 --> 00:29:03.200]  還是你想想自己能拿到多少好處
[00:29:03.200 --> 00:29:04.320]  可以得到多少東西
[00:29:05.200 --> 00:29:08.880]  一開始我說我對2021是不樂觀的
[00:29:08.880 --> 00:29:10.880]  我對2021不樂觀
[00:29:10.880 --> 00:29:15.200]  但是並不代表我們不需要積極去面對
[00:29:15.200 --> 00:29:17.200]  我不樂觀的話
[00:29:17.200 --> 00:29:19.680]  我們更加要積極面對
[00:29:19.680 --> 00:29:22.400]  我們更加要想辦法去改變
[00:29:22.400 --> 00:29:28.320]  如果你是希望上帝改變這個世界
[00:29:28.320 --> 00:29:29.440]  改變這個香港
[00:29:29.440 --> 00:29:32.560]  首先你要願意讓你自己
[00:29:32.560 --> 00:29:35.440]  成為上帝的能力的流通的管治
[00:29:35.440 --> 00:29:39.600]  我們希望上帝在未來2021
[00:29:39.600 --> 00:29:44.240]  使香港成為這個有極大喜樂之城
[00:29:44.240 --> 00:29:45.840]  我們一同禱告
[00:29:45.840 --> 00:29:48.640]  叱吒耶穌基督
[00:29:48.640 --> 00:29:50.720]  我們求祢與我們同在
[00:29:50.720 --> 00:29:52.640]  我們知道沒有了祢
[00:29:52.640 --> 00:29:54.640]  我們真的什麼都不是
[00:29:54.640 --> 00:29:56.560]  我們知道沒有了祢
[00:29:56.560 --> 00:30:00.080]  我們更加人生是沒有方向沒有意義
[00:30:01.120 --> 00:30:02.800]  我們很需要祢的帶領
[00:30:02.800 --> 00:30:04.000]  我們很需要祢的說領
[00:30:04.000 --> 00:30:06.000]  特別是在前路茫茫
[00:30:06.000 --> 00:30:10.880]  我們好像看不到有什麼出路
[00:30:10.880 --> 00:30:14.400]  我們好像不知道將來會怎樣
[00:30:14.400 --> 00:30:18.080]  但是我們相信上帝祢是掌管歷史的神
[00:30:18.080 --> 00:30:20.880]  祢在歷史裏面掌權
[00:30:20.880 --> 00:30:24.240]  祢知道前面的路
[00:30:24.240 --> 00:30:26.000]  祢知道怎樣帶領我們
[00:30:26.000 --> 00:30:28.000]  求祢與我們同在
[00:30:28.000 --> 00:30:29.200]  幫助我們每一個
[00:30:29.840 --> 00:30:31.520]  無論我們將來在哪裡
[00:30:31.520 --> 00:30:33.520]  無論我們會在什麼場景
[00:30:33.520 --> 00:30:35.360]  無論我們在什麼工作
[00:30:35.360 --> 00:30:36.880]  我們在什麼身份
[00:30:36.880 --> 00:30:43.600]  我們依然是成為祢的愛的流通管治
[00:30:43.600 --> 00:30:48.400]  我們依然會帶著祢的祝福
[00:30:48.400 --> 00:30:49.680]  帶著祢的神蹟
[00:30:49.680 --> 00:30:52.080]  去到這個社會每一個角落
[00:30:52.080 --> 00:30:54.560]  我們求祢親自的保守帶領
[00:30:54.560 --> 00:30:57.040]  我們祈禱交托奉耶穌基督的名求

