
[00:00:00.000 --> 00:00:02.800]  大家好,主里面平安
[00:16:19.520 --> 00:16:23.440]  然後在一九四八年
[00:16:23.440 --> 00:16:25.400]  一九四八年
[00:16:25.400 --> 00:16:26.560]  其實不是很久
[00:16:26.560 --> 00:16:28.160]  七十多年之前而已
[00:16:28.160 --> 00:16:31.760]  他們經歷了差不多二千年再復國
[00:16:31.760 --> 00:16:35.240]  二千年是什麼概念呢
[00:16:35.240 --> 00:16:37.520]  其實我真的很難說
[00:16:37.520 --> 00:16:40.040]  我們人生匆匆八九十年
[00:16:40.040 --> 00:16:44.120]  他們這個民族竟然可以經歷了二千年
[00:16:44.120 --> 00:16:46.360]  繼續維持著自己的身份
[00:16:46.360 --> 00:16:48.880]  然後由一個消失了的國家
[00:16:48.880 --> 00:16:50.160]  然後重新復國
[00:16:50.160 --> 00:16:52.600]  是什麼影響他們呢
[00:16:52.600 --> 00:16:55.320]  就是那個信仰
[00:16:55.320 --> 00:16:56.760]  他們很清楚
[00:16:56.760 --> 00:16:58.080]  如果你問他們我是誰
[00:16:58.080 --> 00:17:00.360]  我相信他們會回答我是猶太人
[00:17:00.360 --> 00:17:02.760]  他們很清楚自己的身份
[00:17:02.760 --> 00:17:05.480]  因此他們的核心價值沒有失去
[00:17:05.640 --> 00:17:08.240]  他們整個群體就拿著這個核心價值
[00:17:08.240 --> 00:17:11.160]  因此終於給他們有機會復國
[00:17:11.160 --> 00:17:16.360]  他們很相信耶和華的應許是真實的
[00:17:16.360 --> 00:17:19.280]  他們很相信
[00:17:19.280 --> 00:17:21.040]  他們為什麼亡國
[00:17:21.040 --> 00:17:24.160]  因為他們沒有遵守上帝的誡命
[00:17:24.160 --> 00:17:27.680]  所以他們很重視律法
[00:17:27.680 --> 00:17:30.680]  他們覺得我重新遵守這個誡命
[00:17:30.680 --> 00:17:33.520]  上帝就會遵守他的約
[00:17:33.520 --> 00:17:35.440]  彌賽亞就會來到
[00:17:36.440 --> 00:17:38.040]  現在最大的問題就是
[00:17:38.040 --> 00:17:41.160]  他們不相信耶穌就是彌賽亞
[00:17:41.160 --> 00:17:44.560]  因為他們心目中的彌賽亞是政治領袖
[00:17:44.560 --> 00:17:47.760]  他帶領我們帶兵打走羅馬政府
[00:17:47.760 --> 00:17:50.040]  光復以色列
[00:17:50.040 --> 00:17:52.320]  結果耶穌不是這樣
[00:17:52.320 --> 00:17:53.680]  耶穌死在十字架上
[00:17:53.680 --> 00:17:55.400]  所以他們不相信
[00:17:55.400 --> 00:17:58.320]  但是他們的核心價值都在這裡
[00:17:58.320 --> 00:18:00.280]  說到這裡
[00:18:00.280 --> 00:18:02.160]  對我們有什麼啟發呢
[00:18:02.160 --> 00:18:04.920]  首先有兩點我要很清楚地說
[00:18:04.920 --> 00:18:06.040]  兩點很清楚地說
[00:18:06.040 --> 00:18:06.520]  第一
[00:18:06.520 --> 00:18:10.640]  我不是打算教大家移民或者不移民
[00:18:10.640 --> 00:18:11.840]  留學
[00:18:11.840 --> 00:18:14.560]  留學之後會不會在那裡落地生根
[00:18:14.560 --> 00:18:16.120]  我沒有智慧去教大家
[00:18:16.120 --> 00:18:17.240]  我教不了大家
[00:18:17.240 --> 00:18:20.240]  很多人都在計劃移民
[00:18:20.240 --> 00:18:21.600]  計劃出去留學
[00:18:21.600 --> 00:18:24.160]  有些計劃留學之後留在那裡
[00:18:24.160 --> 00:18:26.160]  很多人有不同的計劃
[00:18:26.160 --> 00:18:27.640]  這個是現實情況
[00:18:27.640 --> 00:18:30.280]  就算我教或者不教也好
[00:18:30.280 --> 00:18:32.200]  我也沒有智慧去教也好
[00:18:32.200 --> 00:18:34.240]  我們正在面對一個這樣的情況
[00:18:34.240 --> 00:18:35.520]  你不能否認的
[00:18:35.520 --> 00:18:37.480]  因為社會就是這樣
[00:18:37.480 --> 00:18:38.640]  世界就是這樣在變
[00:18:38.640 --> 00:18:41.480]  我們只能夠去面對這個情況
[00:18:41.480 --> 00:18:44.560]  你就算不移民
[00:18:44.560 --> 00:18:46.240]  你就算不出去留學
[00:18:46.240 --> 00:18:48.640]  就算留在香港裡面
[00:18:48.640 --> 00:18:50.760]  香港也在變
[00:18:50.760 --> 00:18:53.000]  香港不停地在變
[00:18:53.000 --> 00:18:54.880]  變到一個地步
[00:18:54.880 --> 00:18:57.080]  我有時候會覺得香港很陌生
[00:18:57.080 --> 00:18:59.440]  一個這麼陌生的地方
[00:18:59.440 --> 00:19:01.600]  我稱之為你已經被移民了
[00:19:01.600 --> 00:19:03.680]  你是被移民了
[00:19:04.080 --> 00:19:06.480]  所以我們在聖經裡面看到的
[00:19:06.480 --> 00:19:09.680]  我們所學到的東西
[00:19:09.680 --> 00:19:11.320]  聖經給了我們的啟示
[00:19:11.320 --> 00:19:12.360]  給了我們的教訓
[00:19:12.360 --> 00:19:14.600]  我相信對你來說一樣有用
[00:19:14.600 --> 00:19:19.320]  第二就是移民和被擄是不同的
[00:19:19.320 --> 00:19:21.320]  剛才我一直在說被擄
[00:19:21.320 --> 00:19:23.040]  但是移民和被擄是不同的
[00:19:23.040 --> 00:19:24.760]  你不要覺得我移民了
[00:19:24.760 --> 00:19:25.680]  或者我出去留學
[00:19:25.680 --> 00:19:26.720]  我就是被擄
[00:19:26.720 --> 00:19:28.720]  被擄是被迫的
[00:19:28.720 --> 00:19:30.040]  是被抓走了的
[00:19:31.080 --> 00:19:34.080]  但是你移民是你自己的決定
[00:19:34.080 --> 00:19:36.600]  你去留學就算是你父母的決定也好
[00:19:36.600 --> 00:19:38.000]  你也有份決定的
[00:19:38.000 --> 00:19:39.840]  這是一個人的決定
[00:19:39.840 --> 00:19:40.840]  不是被擄
[00:19:40.840 --> 00:19:42.000]  但是同樣地
[00:19:42.000 --> 00:19:45.080]  我們在聖經裡面一樣可以學到一些功課
[00:19:45.080 --> 00:19:48.640]  當你流散在不同的地方
[00:19:48.640 --> 00:19:51.280]  或者當你的環境去轉變的時候
[00:19:51.280 --> 00:19:52.720]  我們可以學到什麼
[00:19:52.720 --> 00:19:59.000]  其實當我們流散在不同的群體裡面的時候
[00:19:59.000 --> 00:20:00.320]  好像我剛才說的
[00:20:00.440 --> 00:20:01.960]  你受到影響
[00:20:01.960 --> 00:20:04.440]  你受到一些文化衝擊
[00:20:04.440 --> 00:20:07.040]  你受到一些價值觀的影響
[00:20:07.040 --> 00:20:10.560]  你要知道你出去外國讀書有很多價值觀的衝擊
[00:20:10.560 --> 00:20:12.640]  和華人社會是完全不同的
[00:20:12.640 --> 00:20:14.800]  是完全不同的
[00:20:14.800 --> 00:20:16.000]  你受到這些衝擊的時候
[00:20:16.000 --> 00:20:18.000]  問題是哪樣東西你可以接受
[00:20:18.000 --> 00:20:18.680]  可以妥協
[00:20:18.680 --> 00:20:19.720]  哪樣東西是不行的
[00:20:19.720 --> 00:20:23.480]  如果我們要回答這個問題的時候
[00:20:23.480 --> 00:20:25.400]  其實首先要回答
[00:20:25.400 --> 00:20:27.120]  我是誰這個問題
[00:20:27.120 --> 00:20:28.440]  你是誰
[00:20:28.440 --> 00:20:29.880]  你是誰
[00:20:30.880 --> 00:20:33.480]  你最重要的身份是什麼
[00:20:33.480 --> 00:20:34.480]  學生
[00:20:34.480 --> 00:20:36.240]  別人的兒子
[00:20:36.240 --> 00:20:37.120]  別人的女兒
[00:20:37.120 --> 00:20:38.760]  別人的男朋友
[00:20:38.760 --> 00:20:39.920]  別人的女朋友
[00:20:39.920 --> 00:20:41.760]  香港人
[00:20:41.760 --> 00:20:42.920]  中國人
[00:20:42.920 --> 00:20:44.000]  華人
[00:20:44.000 --> 00:20:45.800]  還是基督徒
[00:20:45.800 --> 00:20:49.320]  你有沒有一個身份是你最重要的
[00:20:49.320 --> 00:20:50.400]  你最肯定的
[00:20:50.400 --> 00:20:52.000]  對你來說是最核心的
[00:20:52.000 --> 00:20:55.720]  這個最影響你核心的身份
[00:20:55.720 --> 00:20:58.160]  其實就是影響你做每一個決定
[00:20:59.400 --> 00:21:02.480]  影響你到底怎樣去選擇
[00:21:02.480 --> 00:21:04.720]  哪些東西我可以接受
[00:21:04.720 --> 00:21:06.160]  哪些東西我是不可以接受
[00:21:06.160 --> 00:21:07.280]  我一定要say no
[00:21:07.280 --> 00:21:09.520]  這個是你最核心的價值
[00:21:09.520 --> 00:21:11.480]  移民啊
[00:21:11.480 --> 00:21:12.320]  讀書啊
[00:21:12.320 --> 00:21:13.960]  從來沒有對錯
[00:21:13.960 --> 00:21:15.480]  我們無論怎樣都好
[00:21:15.480 --> 00:21:16.760]  你去到哪裡都好
[00:21:16.760 --> 00:21:18.480]  就算你留下在這裡都好
[00:21:18.480 --> 00:21:21.400]  其實你最重要就是
[00:21:21.400 --> 00:21:23.240]  你清楚自己的身份是什麼
[00:21:23.240 --> 00:21:24.720]  你是基督徒
[00:21:24.720 --> 00:21:27.480]  你是一個耶穌基督的跟隨者
[00:21:28.400 --> 00:21:30.320]  你是耶穌基督的跟隨者
[00:21:30.320 --> 00:21:32.000]  作為一個耶穌基督的跟隨者
[00:21:32.000 --> 00:21:32.880]  一個基督徒
[00:21:32.880 --> 00:21:35.400]  我們就要以聖經的教導
[00:21:35.400 --> 00:21:37.360]  去到行事為人
[00:21:37.360 --> 00:21:39.400]  聖經教我們要什麼
[00:21:39.400 --> 00:21:41.440]  作炎作光嘛
[00:21:41.440 --> 00:21:45.720]  你作光是要照亮這個世界的黑暗
[00:21:45.720 --> 00:21:48.200]  驅散這個世界的黑暗
[00:21:48.200 --> 00:21:52.400]  你作炎是要防止這個世界的腐化
[00:21:52.400 --> 00:21:54.560]  防止這個世界的腐爛
[00:21:54.560 --> 00:21:57.280]  你去到哪裡都是做這兩樣東西的
[00:21:57.280 --> 00:21:58.360]  你不用說的
[00:21:58.360 --> 00:22:01.200]  你無論什麼時候去哪裡都是做這兩樣東西的
[00:22:01.200 --> 00:22:02.680]  那我就要問
[00:22:02.680 --> 00:22:04.120]  你去到外國
[00:22:04.120 --> 00:22:07.520]  你有沒有令到那個地方多一個基督徒呢
[00:22:07.520 --> 00:22:10.960]  你去到那裡
[00:22:10.960 --> 00:22:13.080]  你不要問我去到哪裡拿到什麼
[00:22:13.080 --> 00:22:13.840]  我首先問你
[00:22:13.840 --> 00:22:14.480]  你去到那裡
[00:22:14.480 --> 00:22:16.360]  你有沒有令到那裡多一個基督徒呢
[00:22:16.360 --> 00:22:19.400]  你有沒有在那裡作炎作光
[00:22:19.400 --> 00:22:20.400]  見證耶穌
[00:22:20.400 --> 00:22:26.160]  你有沒有帶給你去到那個地方一個正面的見證
[00:22:26.400 --> 00:22:28.040]  人們看到你
[00:22:28.040 --> 00:22:29.560]  啊 這個基督徒
[00:22:29.560 --> 00:22:31.720]  就好像看到那些人是猶太人一樣
[00:22:31.720 --> 00:22:32.800]  啊 這些猶太人
[00:22:32.800 --> 00:22:33.520]  看到你
[00:22:33.520 --> 00:22:34.680]  啊 這個基督徒
[00:22:34.680 --> 00:22:35.680]  有沒有呢
[00:22:35.680 --> 00:22:38.160]  如果反過來不是
[00:22:38.160 --> 00:22:40.400]  你本身就是一個失見證的人
[00:22:40.400 --> 00:22:43.000]  就是本身你已經是壞的了
[00:22:43.000 --> 00:22:44.720]  在香港壞不夠
[00:22:44.720 --> 00:22:46.200]  還要去到外國壞
[00:22:46.200 --> 00:22:47.400]  舉個例子
[00:22:47.400 --> 00:22:49.680]  你不影響人也偷笑吧
[00:22:49.680 --> 00:22:51.600]  你不要說被別人影響
[00:22:51.600 --> 00:22:53.600]  我也非常擔心
[00:22:53.600 --> 00:22:56.200]  所以說到底
[00:22:56.200 --> 00:22:58.200]  其實我想鼓勵大家
[00:22:58.200 --> 00:23:00.520]  你去一個什麼地方也好
[00:23:00.520 --> 00:23:03.840]  或者你身邊的環境變得怎樣也好
[00:23:03.840 --> 00:23:07.640]  重要的是你自己裡面
[00:23:07.640 --> 00:23:09.840]  核心價值有沒有變
[00:23:09.840 --> 00:23:13.240]  我不是說環境不會影響人
[00:23:13.240 --> 00:23:14.440]  我不是這麼天真的
[00:23:14.440 --> 00:23:18.840]  我個人其實負能量很高的
[00:23:18.840 --> 00:23:22.240]  我不認為環境是不會影響人的
[00:23:22.240 --> 00:23:24.200]  那些什麼心態改變環境
[00:23:24.200 --> 00:23:26.040]  我不是說十分之相信
[00:23:26.280 --> 00:23:28.280]  但是
[00:23:28.280 --> 00:23:30.280]  環境不是一個人
[00:23:30.280 --> 00:23:32.840]  百分之百受環境影響
[00:23:32.840 --> 00:23:35.160]  你的心態也很重要
[00:23:35.160 --> 00:23:40.200]  有很多人更加是連環境都不能改變的時候
[00:23:40.200 --> 00:23:41.440]  你的心態很重要
[00:23:41.440 --> 00:23:45.160]  你有沒有以一個基督徒的心態去活
[00:23:45.160 --> 00:23:47.160]  去過你的生活
[00:23:47.160 --> 00:23:51.280]  到最後我更加鼓勵大家
[00:23:51.280 --> 00:23:53.720]  你一定要有你的屬靈群體
[00:23:54.520 --> 00:23:58.400]  如果說他們散居在各地的猶太人
[00:23:58.400 --> 00:24:02.880]  他們每個一個一個地住
[00:24:02.880 --> 00:24:04.360]  一個一個地分開
[00:24:04.360 --> 00:24:07.160]  其實不用幾代人已經消失了
[00:24:07.160 --> 00:24:09.360]  你想想你認識的
[00:24:09.360 --> 00:24:12.680]  剛才我說的那些已經是移民的
[00:24:12.680 --> 00:24:16.200]  一代兩代第三代已經整個是外國人了
[00:24:16.200 --> 00:24:18.480]  除了膚色頭髮顏色不同之外
[00:24:18.480 --> 00:24:20.240]  整個變成外國人了
[00:24:20.240 --> 00:24:23.160]  可能他跟外國人通婚之後
[00:24:23.160 --> 00:24:25.200]  就更加是子女混血
[00:24:25.200 --> 00:24:27.680]  一代一代溝淡了就沒有了
[00:24:27.680 --> 00:24:31.600]  其實人是很容易受到影響
[00:24:31.600 --> 00:24:32.960]  很容易受環境影響
[00:24:32.960 --> 00:24:37.200]  所以當你去到一個陌生的地方也好
[00:24:37.200 --> 00:24:39.360]  或者你本身在香港也好
[00:24:39.360 --> 00:24:41.520]  你身邊的弟兄姊妹走了
[00:24:41.520 --> 00:24:42.840]  移民也好
[00:24:42.840 --> 00:24:45.360]  你都需要找回一個屬靈群體
[00:24:45.360 --> 00:24:48.160]  你一定要有一個屬靈群體支持
[00:24:48.160 --> 00:24:48.800]  互相支持
[00:24:48.800 --> 00:24:51.720]  否則基督徒這個身份很容易忘記
[00:24:53.000 --> 00:24:55.920]  基督徒這個身份不會說黑了你的額頭
[00:24:55.920 --> 00:24:58.400]  是可以消失可以忘記的
[00:24:58.400 --> 00:25:01.000]  你去到一個地方久了
[00:25:01.000 --> 00:25:03.640]  身邊又沒有屬靈群體的支持
[00:25:03.640 --> 00:25:05.280]  慢慢就沒有了
[00:25:05.280 --> 00:25:09.880]  所以我鼓勵大家無論如何找回一個屬靈群體
[00:25:09.880 --> 00:25:12.160]  就算好像今時今日在疫情底下
[00:25:12.160 --> 00:25:16.400]  沒辦法實體聚會不行
[00:25:16.400 --> 00:25:17.880]  要Zoom
[00:25:17.880 --> 00:25:19.640]  大家Zoom到很累
[00:25:19.640 --> 00:25:21.640]  我發覺現在有網絡疲勞了
[00:25:21.640 --> 00:25:23.200]  大家不想看Zoom了
[00:25:23.200 --> 00:25:24.720]  大家不想看YouTube了
[00:25:24.720 --> 00:25:25.600]  但是
[00:25:25.600 --> 00:25:26.880]  先撐著
[00:25:26.880 --> 00:25:29.520]  你都要有一個Zoom的團契也好
[00:25:29.520 --> 00:25:31.040]  看直播崇拜也好
[00:25:31.040 --> 00:25:35.160]  你無論如何繼續有一個屬靈的群體支持
[00:25:35.160 --> 00:25:38.200]  這個是暫時的
[00:25:38.200 --> 00:25:40.880]  網絡疲勞這些是暫時的
[00:25:40.880 --> 00:25:45.120]  但長遠來說你一定要有一個基督徒群體去幫助你
[00:25:45.120 --> 00:25:48.200]  否則單打獨鬥的話很容易就會消失
[00:25:49.560 --> 00:25:52.720]  我請大家好好思想今天的經文
[00:25:52.720 --> 00:25:56.840]  你有沒有成為一個好的基督徒
[00:25:56.840 --> 00:26:02.520]  你有沒有即使散居在不同的地方也好
[00:26:02.520 --> 00:26:07.520]  你和身邊的一些熟悉的群體分開了也好
[00:26:07.520 --> 00:26:09.320]  或者你的世界改變了也好
[00:26:09.320 --> 00:26:13.400]  你依然堅持著自己的基督徒身份呢?
[00:26:13.400 --> 00:26:15.400]  我們一起祈禱
[00:26:16.800 --> 00:26:18.480]  青海天父我們求祢
[00:26:18.480 --> 00:26:21.920]  求祢這一刻去幫助我們每一個
[00:26:21.920 --> 00:26:23.680]  幫助我們的弟兄姊妹
[00:26:23.680 --> 00:26:24.640]  祝福他們
[00:26:24.640 --> 00:26:27.800]  讓他們在人生的路上
[00:26:27.800 --> 00:26:29.440]  他們無論去到哪裡
[00:26:29.440 --> 00:26:31.200]  他們散去哪裡也好
[00:26:31.200 --> 00:26:34.840]  他們依然緊緊追隨著上帝的腳踪
[00:26:34.840 --> 00:26:38.600]  他們依然很堅持自己基督徒的身份
[00:26:38.600 --> 00:26:42.840]  依然在耶穌基督你的帶領下
[00:26:42.840 --> 00:26:45.000]  過他們生活的每一天
[00:26:45.000 --> 00:26:48.640]  以他們生命的見證去影響人
[00:26:48.640 --> 00:26:49.840]  去作炎作光
[00:26:49.840 --> 00:26:51.960]  去成為這個世界的祝福
[00:26:51.960 --> 00:26:59.400]  而不是讓人看到他們反而感到失望
[00:26:59.400 --> 00:27:02.120]  要他們身上發出來的光芒
[00:27:02.120 --> 00:27:04.120]  都能夠照耀這個世界
[00:27:04.120 --> 00:27:05.800]  讓人看到他們的樣式
[00:27:05.800 --> 00:27:08.320]  就知道這個是基督徒
[00:27:08.320 --> 00:27:11.400]  求祢去幫助我們每一位肢體
[00:27:11.400 --> 00:27:12.160]  幫助他們
[00:27:12.160 --> 00:27:14.120]  帶領他們走人生的道路
[00:27:14.120 --> 00:27:15.320]  我們這樣祈禱交代
[00:27:15.320 --> 00:27:17.040]  奉耶穌基督的名祈求
[00:27:17.040 --> 00:27:19.040]  阿門

