
[00:00:00.000 --> 00:00:02.400]  貝心姑娘在我們當中的正徒
[00:20:25.160 --> 00:20:27.120]  是我們的財產來的
[00:20:27.120 --> 00:20:29.000]  是我們的優點來的
[00:20:29.000 --> 00:20:30.560]  各位弟兄姊妹
[00:20:30.560 --> 00:20:32.920]  但是我們要很留心
[00:20:32.920 --> 00:20:37.000]  我們不要被自己的強項拖垮我們自己
[00:20:37.000 --> 00:20:40.560]  這些優點是豐富了我們的生活
[00:20:40.560 --> 00:20:44.040]  令到我們覺得生活多姿多彩
[00:20:44.040 --> 00:20:47.320]  看來我們的生命一直很茂盛
[00:20:47.320 --> 00:20:50.920]  很享受我們多姿多彩的生活的時候
[00:20:50.920 --> 00:20:55.800]  原來我們是在消耗我們寶貴的人生
[00:20:55.800 --> 00:20:57.960]  這個多姿多彩的橫枝
[00:20:57.960 --> 00:21:01.960]  令到我們的人生處於一個亞健康的狀況
[00:21:01.960 --> 00:21:06.280]  我們的生命漸漸原來是經不起考驗了
[00:21:06.280 --> 00:21:11.840]  所以當我們的生活出現了風雨的時候
[00:21:11.840 --> 00:21:19.200]  我們因為失落了原本與主緊密結連的關係
[00:21:19.200 --> 00:21:24.640]  所以我們很容易掉進了試探裏面
[00:21:24.640 --> 00:21:29.880]  用不合神的心意來處理面前的危機
[00:21:29.880 --> 00:21:31.480]  用不合神的心意
[00:21:31.480 --> 00:21:33.240]  用自己的方法
[00:21:33.240 --> 00:21:35.000]  放棄了神的方法
[00:21:35.000 --> 00:21:37.440]  來繼續生活
[00:21:37.440 --> 00:21:39.800]  我們覺得自己比神更厲害
[00:21:39.800 --> 00:21:42.400]  我們時時都會提醒自己
[00:21:42.400 --> 00:21:45.600]  我們做基督徒時時要提醒自己
[00:21:45.600 --> 00:21:47.720]  我們不要比神快
[00:21:47.720 --> 00:21:50.040]  不要覺得自己比神厲害
[00:21:50.040 --> 00:21:52.800]  但我們時時都比神快
[00:21:52.800 --> 00:21:54.280]  我們祈禱了
[00:21:54.280 --> 00:21:58.560]  稍後就做自己喜歡做的事
[00:21:58.560 --> 00:22:03.760]  我們覺得聖經的這個辦法很辛苦
[00:22:03.760 --> 00:22:04.920]  我們想一個辦法
[00:22:04.920 --> 00:22:07.160]  一開始試一下這個辦法可以
[00:22:07.160 --> 00:22:12.720]  我們就放棄用神的辦法
[00:22:12.720 --> 00:22:14.200]  用自己的辦法
[00:22:14.200 --> 00:22:16.720]  意思是我們向自己宣告
[00:22:16.720 --> 00:22:18.240]  我比神厲害
[00:22:18.240 --> 00:22:19.640]  因為我不用神的辦法
[00:22:19.640 --> 00:22:21.360]  我用我的辦法
[00:22:21.360 --> 00:22:23.080]  過了關便可以了
[00:22:23.080 --> 00:22:26.240]  漸漸我們就成為一個弱智
[00:22:26.240 --> 00:22:29.360]  我們經不起風雨的考驗
[00:22:29.360 --> 00:22:33.080]  我們很容易被人生的風雨打了下來
[00:22:33.080 --> 00:22:36.120]  這個也是我們需要留心的
[00:22:36.120 --> 00:22:37.600]  講到這裡
[00:22:37.600 --> 00:22:40.040]  究竟我們怎樣才可以
[00:22:40.040 --> 00:22:42.800]  成為多結果子的門徒呢?
[00:22:42.800 --> 00:22:45.560]  經文已經很重複地告訴我們
[00:22:45.560 --> 00:22:47.000]  我們要怎樣?
[00:22:47.000 --> 00:22:50.000]  常在主裡面
[00:22:50.000 --> 00:22:53.320]  常在耶穌基督裡面
[00:22:53.320 --> 00:22:56.640]  有一個著名的棒球手報道家
[00:22:56.640 --> 00:22:58.120]  叫做Billy Sunday
[00:22:58.160 --> 00:23:03.480]  他是上一個世紀的人
[00:23:03.480 --> 00:23:06.720]  他生長在一個很貧窮的家庭
[00:23:06.720 --> 00:23:09.120]  他沒有受過什麼教育
[00:23:09.120 --> 00:23:11.320]  而他所有的聖經的知識
[00:23:11.320 --> 00:23:13.080]  或者神學的知識
[00:23:13.080 --> 00:23:17.040]  都是他參加基督教青年會
[00:23:17.040 --> 00:23:19.840]  查經班的時候學到的
[00:23:19.840 --> 00:23:20.800]  他很窮
[00:23:20.800 --> 00:23:22.720]  但是他身體很強壯
[00:23:22.720 --> 00:23:25.080]  所以他二十一歲的時候
[00:23:25.080 --> 00:23:28.920]  就開始了他這個職業棒球員的生涯
[00:23:28.920 --> 00:23:32.080]  他先後效力過芝加哥隊
[00:23:32.080 --> 00:23:34.880]  不知寶隊和費城隊
[00:23:34.880 --> 00:23:38.840]  聽說當時是很出名的棒球隊
[00:23:38.840 --> 00:23:43.080]  他很快就成為一個很出色的運動員
[00:23:43.080 --> 00:23:46.480]  他在運動員的職業生涯裡面
[00:23:46.480 --> 00:23:48.920]  他很快賺了很多錢
[00:23:48.920 --> 00:23:51.840]  在1886年的時候
[00:23:51.840 --> 00:23:53.760]  他去出賽
[00:23:53.760 --> 00:23:54.960]  參加比賽的時候
[00:23:54.960 --> 00:23:59.040]  有機會去到一個教會參加聚會
[00:23:59.040 --> 00:24:01.680]  他有機會在那次聚會裡面
[00:24:01.680 --> 00:24:04.040]  聽到耶穌基督的福音
[00:24:04.040 --> 00:24:05.680]  他存在單純的信心
[00:24:05.680 --> 00:24:07.160]  他信了耶穌
[00:24:07.160 --> 00:24:09.520]  他在信耶穌的時候他缺志
[00:24:09.520 --> 00:24:11.560]  他缺了志其那一套之後
[00:24:11.560 --> 00:24:13.560]  有一個基督徒來到他面前
[00:24:13.560 --> 00:24:14.720]  就跟他說
[00:24:14.720 --> 00:24:15.880]  Billy Sunday
[00:24:15.880 --> 00:24:17.360]  你現在信了耶穌
[00:24:17.360 --> 00:24:18.840]  我現在跟你說
[00:24:18.840 --> 00:24:19.760]  你信了耶穌
[00:24:19.760 --> 00:24:21.640]  你每天都要親近神
[00:24:21.640 --> 00:24:24.400]  他說很簡單的
[00:24:24.400 --> 00:24:28.480]  你每天用15分鐘祈禱
[00:24:28.480 --> 00:24:31.640]  用15分鐘讀聖經
[00:24:31.640 --> 00:24:33.920]  又用15分鐘找一個人
[00:24:33.920 --> 00:24:36.600]  跟他說耶穌基督的福音
[00:24:36.600 --> 00:24:38.000]  就是這樣
[00:24:38.000 --> 00:24:39.720]  就行了
[00:24:39.720 --> 00:24:43.360]  Billy Sunday因為他有一個信心
[00:24:43.360 --> 00:24:44.760]  清心的人
[00:24:44.760 --> 00:24:46.520]  他有一個心很清心的人
[00:24:46.520 --> 00:24:48.440]  他聽了就是這樣做
[00:24:48.440 --> 00:24:50.640]  就從他信耶穌那天開始
[00:24:50.640 --> 00:24:52.040]  他就是這樣做
[00:24:52.040 --> 00:24:54.160]  過了一段時間之後
[00:24:54.160 --> 00:24:55.760]  他發覺自己跟別人分享
[00:24:55.760 --> 00:24:57.640]  耶穌基督的福音的時候
[00:24:57.640 --> 00:24:59.560]  真的開心到不得了
[00:24:59.560 --> 00:25:02.240]  他感覺神真的很親近自己
[00:25:02.240 --> 00:25:04.240]  很能夠與自己同在
[00:25:04.240 --> 00:25:04.840]  就是這樣
[00:25:04.840 --> 00:25:05.920]  他的屬靈生命
[00:25:05.920 --> 00:25:09.280]  一天一天很健康地成長起來
[00:25:09.280 --> 00:25:11.960]  他很喜歡很喜歡跟別人傳福音
[00:25:11.960 --> 00:25:13.200]  在兩年之後
[00:25:13.200 --> 00:25:15.800]  他放棄了當時很高薪
[00:25:15.800 --> 00:25:17.600]  我現在是說一百多年前
[00:25:17.600 --> 00:25:20.400]  一百多年前年薪五千美元
[00:25:20.400 --> 00:25:23.600]  的一個職業棒球手的年薪
[00:25:23.600 --> 00:25:25.040]  他放棄了
[00:25:25.040 --> 00:25:28.640]  他加入基督教青年會報道的工作
[00:25:28.640 --> 00:25:30.240]  當時青年會
[00:25:30.240 --> 00:25:33.640]  每一個月給他的月薪是
[00:25:33.640 --> 00:25:35.400]  七十五美元
[00:25:35.400 --> 00:25:36.720]  大家都知道
[00:25:36.720 --> 00:25:38.080]  差很遠了
[00:25:38.080 --> 00:25:39.920]  但是他很開心
[00:25:39.920 --> 00:25:40.800]  他很樂意
[00:25:40.800 --> 00:25:42.200]  他要將他自己
[00:25:42.200 --> 00:25:45.800]  強壯的人生要奉獻給神
[00:25:45.800 --> 00:25:47.120]  在1895年
[00:25:47.120 --> 00:25:48.400]  這個Billy Sunday
[00:25:48.400 --> 00:25:50.640]  自己成為一個獨立的
[00:25:50.640 --> 00:25:53.240]  成立了自己的報道團隊
[00:25:53.240 --> 00:25:55.840]  成為一個巡迴的報道家
[00:25:55.840 --> 00:26:00.440]  在美國中西部開始巡迴的報道的時光
[00:26:00.440 --> 00:26:03.440]  當第一次世界大戰結束的時候
[00:26:03.440 --> 00:26:05.400]  人的內心裡面
[00:26:05.400 --> 00:26:07.400]  真的有很多的失落
[00:26:07.400 --> 00:26:08.800]  很多的徬徨
[00:26:08.800 --> 00:26:10.400]  很多的無奈
[00:26:10.400 --> 00:26:14.240]  Billy Sunday在全國周圍的地方
[00:26:14.240 --> 00:26:17.680]  總共開了接近二百場的報道會
[00:26:17.680 --> 00:26:22.680]  他和接近一千萬人講福音
[00:26:22.680 --> 00:26:25.160]  在他自己的自傳裡面
[00:26:25.160 --> 00:26:28.000]  他說只是在1917年
[00:26:28.000 --> 00:26:32.000]  他已經為主贏了十萬個靈魂
[00:26:32.000 --> 00:26:33.280]  我們很感謝
[00:26:33.280 --> 00:26:34.080]  Hallelujah
[00:26:34.080 --> 00:26:35.480]  我們感謝主
[00:26:35.480 --> 00:26:39.800]  他的報道團隊發展得越來越大
[00:26:39.800 --> 00:26:42.600]  行政的工作也越來越多
[00:26:42.600 --> 00:26:44.360]  但是他仍然堅持
[00:26:44.360 --> 00:26:48.160]  當初他信主的生活方式
[00:26:48.160 --> 00:26:50.160]  每一天他回到辦公室
[00:26:50.160 --> 00:26:53.160]  他仍然堅持用十五分鐘祈禱
[00:26:53.160 --> 00:26:55.360]  用十五分鐘讀經
[00:26:55.360 --> 00:26:58.760]  去堅持開始他每一天的工作
[00:26:58.760 --> 00:26:59.960]  各位弟兄姊妹
[00:26:59.960 --> 00:27:03.160]  原來成為一個多結果子的知識
[00:27:03.160 --> 00:27:04.760]  不是那麼難的
[00:27:04.760 --> 00:27:06.560]  不是那麼複雜的
[00:27:06.560 --> 00:27:08.960]  在乎我們一種生活的方式
[00:27:08.960 --> 00:27:11.160]  這個生活方式的堅持
[00:27:11.160 --> 00:27:13.160]  我們要這樣去相信
[00:27:13.160 --> 00:27:15.160]  我們堅持接近神
[00:27:15.160 --> 00:27:16.960]  將每一天的生活
[00:27:16.960 --> 00:27:20.760]  由交託神來開始我們每一天的生活
[00:27:20.760 --> 00:27:25.160]  用神的話語來支取屬靈的養分
[00:27:25.160 --> 00:27:27.560]  培育我們健康屬靈的生命
[00:27:27.560 --> 00:27:31.560]  我們就成為多結果子的知識了
[00:27:31.560 --> 00:27:34.960]  我們再一次聽神的話語
[00:27:34.960 --> 00:27:37.560]  「你們多結果子
[00:27:37.560 --> 00:27:40.960]  我父就因此得榮耀
[00:27:40.960 --> 00:27:45.560]  你們也就是我的門徒了」
[00:27:45.560 --> 00:27:46.560]  感謝主
[00:27:46.560 --> 00:27:48.560]  願主賜福他自己的話語
[00:27:48.560 --> 00:27:51.560]  (字幕由 Amara.org 社群提供)

