
[00:00:00.000 --> 00:00:02.000]  宣讀的時間
[00:18:20.000 --> 00:18:22.000]  這個太太很痛苦
[00:18:22.000 --> 00:18:25.000]  問這個弟兄怎麼辦
[00:18:25.000 --> 00:18:28.000]  這次弟兄又記得
[00:18:28.000 --> 00:18:29.000]  聽著聽著
[00:18:29.000 --> 00:18:32.000]  這個太太可能對福音不抗拒
[00:18:32.000 --> 00:18:33.000]  又跟他說
[00:18:33.000 --> 00:18:36.000]  你介不介意我們一起在田馬裏祈禱
[00:18:36.000 --> 00:18:38.000]  又跟他祈禱
[00:18:38.000 --> 00:18:39.000]  最近
[00:18:39.000 --> 00:18:41.000]  剛好昨晚和我分享
[00:18:41.000 --> 00:18:46.000]  就說這個太太的丈夫已經悔改
[00:18:46.000 --> 00:18:48.000]  回到太太身邊
[00:18:48.000 --> 00:18:50.000]  弟兄姊妹
[00:18:50.000 --> 00:18:52.000]  保羅告訴我們
[00:18:52.000 --> 00:18:53.000]  一個基督徒
[00:18:53.000 --> 00:18:55.000]  你要追求的
[00:18:55.000 --> 00:19:00.000]  就是你要滿心知道神的旨意
[00:19:00.000 --> 00:19:04.000]  你需要有一個屬靈的智慧悟性
[00:19:04.000 --> 00:19:07.000]  追求的是這位做物主
[00:19:07.000 --> 00:19:10.000]  在你生命裏面的帶靈
[00:19:10.000 --> 00:19:12.000]  最重要的仍然是
[00:19:12.000 --> 00:19:15.000]  當你凡事蒙他喜悅
[00:19:15.000 --> 00:19:20.000]  是要在一切的善事上結果治
[00:19:20.000 --> 00:19:23.000]  神期望我們能夠結果治
[00:19:23.000 --> 00:19:24.000]  最近
[00:19:24.000 --> 00:19:26.000]  其實都不是最近
[00:19:26.000 --> 00:19:28.000]  感受的
[00:19:28.000 --> 00:19:33.000]  我們的這個職工
[00:19:33.000 --> 00:19:34.000]  有張董
[00:19:34.000 --> 00:19:36.000]  有楊經理
[00:19:36.000 --> 00:19:39.000]  他們是很好的基督徒
[00:19:39.000 --> 00:19:42.000]  有些基層的員工
[00:19:42.000 --> 00:19:44.000]  他們有時面對一些困難
[00:19:44.000 --> 00:19:47.000]  真的經濟很極巨困難
[00:19:47.000 --> 00:19:50.000]  他們會私下銀河包
[00:19:50.000 --> 00:19:53.000]  買一些東西給他們
[00:19:53.000 --> 00:19:58.000]  在一切的善事上結果治
[00:19:58.000 --> 00:20:03.000]  來漸漸的多知道神
[00:20:03.000 --> 00:20:06.000]  原來在我們的過程
[00:20:06.000 --> 00:20:08.000]  服侍人的過程
[00:20:08.000 --> 00:20:12.000]  我們自己會慢慢漸漸的
[00:20:12.000 --> 00:20:14.000]  更加多知道神
[00:20:14.000 --> 00:20:18.000]  一種相向的互動的關係
[00:20:18.000 --> 00:20:20.000]  讓我們更加感受到
[00:20:20.000 --> 00:20:22.000]  原來我們的存在
[00:20:22.000 --> 00:20:25.000]  是成為別人的祝福
[00:20:25.000 --> 00:20:27.000]  所以士徒保羅有一個祈禱
[00:20:27.000 --> 00:20:29.000]  願哥羅西教會
[00:20:29.000 --> 00:20:32.000]  在一切的屬靈的智慧
[00:20:32.000 --> 00:20:34.000]  悟性上
[00:20:34.000 --> 00:20:36.000]  如果你私底下
[00:20:36.000 --> 00:20:38.000]  還有去求神問卜
[00:20:38.000 --> 00:20:40.000]  那些是不靈的
[00:20:40.000 --> 00:20:42.000]  向這位眾物主祈禱
[00:20:42.000 --> 00:20:43.000]  真的
[00:20:43.000 --> 00:20:46.000]  這位眾物主會給你有光明
[00:20:46.000 --> 00:20:51.000]  給你有一個很大的屬靈領域的認識
[00:20:51.000 --> 00:20:53.000]  這個認識不是一種玄妙
[00:20:53.000 --> 00:20:55.000]  不是一種奧秘
[00:20:55.000 --> 00:20:58.000]  更加不是一種神秘主義
[00:20:58.000 --> 00:21:01.000]  是使你能夠行事為人
[00:21:01.000 --> 00:21:03.000]  對得起主
[00:21:03.000 --> 00:21:06.000]  凡事你蒙他的喜悅
[00:21:06.000 --> 00:21:08.000]  你想想
[00:21:08.000 --> 00:21:11.000]  這樣的同行的關係
[00:21:11.000 --> 00:21:15.000]  是多麼美麗的基督徒的生命人生
[00:21:15.000 --> 00:21:17.000]  因為弟兄真的沒有想過
[00:21:17.000 --> 00:21:19.000]  他自己真的想退休
[00:21:19.000 --> 00:21:21.000]  想不再做了
[00:21:21.000 --> 00:21:23.000]  每個星期要飛到這麼遠
[00:21:23.000 --> 00:21:25.000]  星期六晚
[00:21:25.000 --> 00:21:27.000]  下午才回來
[00:21:27.000 --> 00:21:29.000]  他不想這麼辛苦了
[00:21:29.000 --> 00:21:31.000]  但是原來他現在發現
[00:21:31.000 --> 00:21:33.000]  自己原來的使命
[00:21:33.000 --> 00:21:34.000]  各位弟兄姊妹
[00:21:34.000 --> 00:21:37.000]  一切善事上的結果子
[00:21:37.000 --> 00:21:40.000]  這是第一個保羅帶出的
[00:21:40.000 --> 00:21:42.000]  在祈禱裡面的動詞
[00:21:42.000 --> 00:21:45.000]  第二個就是漸漸的多知道神
[00:21:45.000 --> 00:21:48.000]  越來越發現原來基督徒
[00:21:48.000 --> 00:21:50.000]  才是世界上最美麗
[00:21:50.000 --> 00:21:52.000]  你有光
[00:21:52.000 --> 00:21:53.000]  自己都不知道
[00:21:53.000 --> 00:21:54.000]  又是最近
[00:21:54.000 --> 00:21:56.000]  剛剛前天
[00:21:56.000 --> 00:21:58.000]  應該是昨天
[00:21:58.000 --> 00:21:59.000]  對不起
[00:21:59.000 --> 00:22:00.000]  前天下午
[00:22:00.000 --> 00:22:03.000]  跟家屬吃解慰酒的時候
[00:22:03.000 --> 00:22:04.000]  安慰飯
[00:22:04.000 --> 00:22:05.000]  聊天
[00:22:05.000 --> 00:22:07.000]  說到爸爸
[00:22:07.000 --> 00:22:09.000]  很多年前已經信主了
[00:22:09.000 --> 00:22:11.000]  他的外公也是很敬虔的
[00:22:11.000 --> 00:22:13.000]  這位弟兄
[00:22:13.000 --> 00:22:15.000]  年輕的時候
[00:22:15.000 --> 00:22:17.000]  很特別
[00:22:17.000 --> 00:22:19.000]  住在那些母屋區
[00:22:19.000 --> 00:22:23.000]  他們整個家庭都是信耶穌
[00:22:23.000 --> 00:22:25.000]  他說有一次
[00:22:25.000 --> 00:22:27.000]  聽到他的女兒說
[00:22:27.000 --> 00:22:28.000]  在旁邊聊天
[00:22:28.000 --> 00:22:29.000]  女兒說
[00:22:29.000 --> 00:22:32.000]  他說有一個很小的時候的經歷
[00:22:32.000 --> 00:22:33.000]  令到他們很深刻
[00:22:33.000 --> 00:22:34.000]  他們長大了
[00:22:34.000 --> 00:22:36.000]  每個人都信耶穌
[00:22:36.000 --> 00:22:38.000]  就是說他們家裡
[00:22:38.000 --> 00:22:40.000]  不知道什麼原因
[00:22:40.000 --> 00:22:41.000]  有一天
[00:22:41.000 --> 00:22:44.000]  鄰居快要拍門
[00:22:44.000 --> 00:22:46.000]  說要進來
[00:22:46.000 --> 00:22:47.000]  他們很小的時候
[00:22:47.000 --> 00:22:48.000]  不知道什麼事
[00:22:48.000 --> 00:22:50.000]  後來聽爸爸說
[00:22:50.000 --> 00:22:52.000]  他說原來那些鄰居說
[00:22:52.000 --> 00:22:54.000]  你家裡
[00:22:54.000 --> 00:22:56.000]  為什麼會沒事呢
[00:22:56.000 --> 00:22:58.000]  因為我們昨晚
[00:22:58.000 --> 00:23:00.000]  在我們的村子裡
[00:23:00.000 --> 00:23:03.000]  很多鬼怪來搞我們
[00:23:03.000 --> 00:23:05.000]  他說你家門口
[00:23:05.000 --> 00:23:08.000]  有守護天使
[00:23:08.000 --> 00:23:10.000]  他們完全沒事
[00:23:10.000 --> 00:23:12.000]  大覺睡到天亮
[00:23:12.000 --> 00:23:16.000]  所以那些鄰居來找弟兄
[00:23:16.000 --> 00:23:17.000]  告訴他們
[00:23:17.000 --> 00:23:19.000]  你家裡是很不一樣的
[00:23:19.000 --> 00:23:22.000]  這些特殊的神秘經歷
[00:23:22.000 --> 00:23:24.000]  偶然我也聽過
[00:23:24.000 --> 00:23:26.000]  一些這樣的情況
[00:23:26.000 --> 00:23:28.000]  但是這裡告訴我們
[00:23:28.000 --> 00:23:30.000]  聖經、哥羅西書
[00:23:30.000 --> 00:23:32.000]  我們每一個基督徒
[00:23:32.000 --> 00:23:35.000]  你可以追求這個屬靈的智慧
[00:23:35.000 --> 00:23:36.000]  悟性
[00:23:36.000 --> 00:23:39.000]  還有當你真的願意
[00:23:39.000 --> 00:23:40.000]  你的生命
[00:23:40.000 --> 00:23:44.000]  來為神結出美善的果子
[00:23:44.000 --> 00:23:50.000]  你就能夠漸漸地更認識神
[00:23:50.000 --> 00:23:51.000]  漸漸地
[00:23:51.000 --> 00:23:55.000]  你的生命流露一種光芒
[00:23:55.000 --> 00:23:57.000]  流露一份平安
[00:23:57.000 --> 00:23:59.000]  流露一份祝福
[00:23:59.000 --> 00:24:05.000]  流露一份你願意與人為善的心境
[00:24:05.000 --> 00:24:07.000]  很不容易的
[00:24:07.000 --> 00:24:09.000]  但是一個基督徒
[00:24:09.000 --> 00:24:11.000]  在保羅的祈禱裡面
[00:24:11.000 --> 00:24:13.000]  你就可以得到
[00:24:13.000 --> 00:24:15.000]  接著第三個
[00:24:15.000 --> 00:24:16.000]  第十一節
[00:24:16.000 --> 00:24:19.000]  願你們從他的榮耀的權能
[00:24:19.000 --> 00:24:21.000]  得以在一切的事情上
[00:24:21.000 --> 00:24:23.000]  力上加力
[00:24:23.000 --> 00:24:25.000]  堅固
[00:24:25.000 --> 00:24:27.000]  保羅說
[00:24:27.000 --> 00:24:29.000]  力上加力的堅固
[00:24:29.000 --> 00:24:31.000]  英文strengthen
[00:24:31.000 --> 00:24:32.000]  有力
[00:24:32.000 --> 00:24:34.000]  這個力是從哪裡而來呢?
[00:24:34.000 --> 00:24:36.000]  這個力就是
[00:24:36.000 --> 00:24:37.000]  保羅說
[00:24:37.000 --> 00:24:39.000]  榮耀的權能
[00:24:39.000 --> 00:24:41.000]  這位造物主
[00:24:41.000 --> 00:24:44.000]  托著萬有的這位造物主
[00:24:44.000 --> 00:24:46.000]  這個宇宙有多大
[00:24:46.000 --> 00:24:49.000]  他只是用說話就已經富裕
[00:24:49.000 --> 00:24:51.000]  而且是繼續運行的
[00:24:51.000 --> 00:24:52.000]  生生不息
[00:24:52.000 --> 00:24:53.000]  直到他要說
[00:24:53.000 --> 00:24:55.000]  這個宇宙要停止了
[00:24:55.000 --> 00:24:56.000]  要結束
[00:24:56.000 --> 00:25:00.000]  我們就是在這位榮耀的權能者底下
[00:25:00.000 --> 00:25:04.000]  得以在一切的事情上
[00:25:04.000 --> 00:25:06.000]  力上加力
[00:25:06.000 --> 00:25:08.000]  所以保羅告訴我們
[00:25:08.000 --> 00:25:10.000]  我們基督徒有力的
[00:25:10.000 --> 00:25:12.000]  有什麼力呢?
[00:25:12.000 --> 00:25:13.000]  你留意下面
[00:25:13.000 --> 00:25:16.000]  這個力上加力是使我們能夠凡事
[00:25:16.000 --> 00:25:19.000]  歡歡喜喜的
[00:25:19.000 --> 00:25:21.000]  忍耐寬容
[00:25:21.000 --> 00:25:23.000]  對人忍耐
[00:25:23.000 --> 00:25:26.000]  對事情我們寬容
[00:25:26.000 --> 00:25:28.000]  忍耐寬容
[00:25:28.000 --> 00:25:30.000]  你想想
[00:25:30.000 --> 00:25:32.000]  活到我們這個年紀
[00:25:32.000 --> 00:25:34.000]  很多東西都看化了
[00:25:34.000 --> 00:25:36.000]  很多東西你都不能夠那麼得著了
[00:25:36.000 --> 00:25:38.000]  因為有些事情原來
[00:25:38.000 --> 00:25:40.000]  根本你想改變都改變不了
[00:25:40.000 --> 00:25:43.000]  但是有個智慧知道哪些是要改變
[00:25:43.000 --> 00:25:44.000]  你就要放力下去
[00:25:44.000 --> 00:25:46.000]  哪些是不能改變
[00:25:46.000 --> 00:25:47.000]  你要接受
[00:25:47.000 --> 00:25:49.000]  你要不要太介意
[00:25:49.000 --> 00:25:51.000]  這一種的力量
[00:25:51.000 --> 00:25:55.000]  可以來到去運籌為握的力量
[00:25:55.000 --> 00:25:57.000]  不是一種的盲力
[00:25:57.000 --> 00:26:00.000]  更加不是一種的亂衝亂撞的
[00:26:00.000 --> 00:26:02.000]  保羅告訴我們
[00:26:02.000 --> 00:26:04.000]  原來基督徒
[00:26:04.000 --> 00:26:08.000]  你在這位榮耀的權能者裡面
[00:26:08.000 --> 00:26:09.000]  得到的
[00:26:09.000 --> 00:26:14.000]  不是一種令人無法招架的霸氣
[00:26:14.000 --> 00:26:15.000]  不是
[00:26:15.000 --> 00:26:20.000]  是令你能夠有一種力上加力
[00:26:20.000 --> 00:26:23.000]  以致能夠歡歡喜喜
[00:26:23.000 --> 00:26:25.000]  去忍耐
[00:26:25.000 --> 00:26:27.000]  去寬容
[00:26:27.000 --> 00:26:29.000]  你想想基督徒
[00:26:29.000 --> 00:26:31.000]  其實
[00:26:31.000 --> 00:26:32.000]  都是這些經文
[00:26:32.000 --> 00:26:34.000]  都是這些祈禱
[00:26:34.000 --> 00:26:36.000]  但是你深信這些經文
[00:26:36.000 --> 00:26:38.000]  背後的做物主
[00:26:38.000 --> 00:26:40.000]  在你的生命裡面的建造
[00:26:40.000 --> 00:26:44.000]  一直的來到去建立你的人生
[00:26:44.000 --> 00:26:49.000]  讓你經歷很多很多人生的不同的階段
[00:26:49.000 --> 00:26:51.000]  去到一個精華的時候
[00:26:51.000 --> 00:26:53.000]  就是保羅的祈禱裡面
[00:26:53.000 --> 00:26:55.000]  坐在監獄的保羅
[00:26:55.000 --> 00:26:58.000]  完全不為自己的安危
[00:26:58.000 --> 00:27:01.000]  自己的命苦
[00:27:01.000 --> 00:27:03.000]  自己現在做傳道
[00:27:03.000 --> 00:27:05.000]  做到要坐牢
[00:27:05.000 --> 00:27:07.000]  做到要被人這樣誣衊
[00:27:07.000 --> 00:27:09.000]  完全不為自己祈禱
[00:27:09.000 --> 00:27:11.000]  為哥羅西教會祈禱
[00:27:11.000 --> 00:27:13.000]  要他們有這個力
[00:27:13.000 --> 00:27:16.000]  這個力原來是歡歡喜喜的力
[00:27:16.000 --> 00:27:18.000]  是可以寬容
[00:27:18.000 --> 00:27:20.000]  可以忍耐的力
[00:27:20.000 --> 00:27:22.000]  你想想這個力有多大
[00:27:22.000 --> 00:27:26.000]  你能夠寬容忍耐
[00:27:26.000 --> 00:27:28.000]  對人你可以忍耐
[00:27:28.000 --> 00:27:31.000]  對事你可以寬容
[00:27:31.000 --> 00:27:35.000]  保羅說是因為照著他榮耀的權能
[00:27:35.000 --> 00:27:41.000]  最後的就是第十二節
[00:27:41.000 --> 00:27:43.000]  感謝父
[00:27:43.000 --> 00:27:49.000]  剛才說的這個漸漸的長進
[00:27:49.000 --> 00:27:52.000]  漸漸的去多認識神
[00:27:52.000 --> 00:27:56.000]  漸漸的你能夠摸索到基督徒的人生
[00:27:56.000 --> 00:27:58.000]  原來可以是這麼精彩
[00:27:58.000 --> 00:28:00.000]  這個漸漸
[00:28:00.000 --> 00:28:02.000]  這個加強的力量
[00:28:02.000 --> 00:28:04.000]  我嘗試用一個例子
[00:28:04.000 --> 00:28:07.000]  剛剛最近又看了一篇報道
[00:28:07.000 --> 00:28:08.000]  一個訪問
[00:28:08.000 --> 00:28:12.000]  曾剛這位很資深的演員
[00:28:12.000 --> 00:28:15.000]  說他從電影行業
[00:28:15.000 --> 00:28:16.000]  電視的行業
[00:28:16.000 --> 00:28:19.000]  其實是一位很出色的演員
[00:28:19.000 --> 00:28:21.000]  他本身也是很出色的
[00:28:21.000 --> 00:28:23.000]  因為他的成長
[00:28:23.000 --> 00:28:27.000]  中學就已經是華忍書院的學生
[00:28:27.000 --> 00:28:29.000]  英文是相當流利的
[00:28:29.000 --> 00:28:33.000]  在六十年代的一個年青人
[00:28:33.000 --> 00:28:37.000]  後來他在華忍的時候已經開始學演藝
[00:28:37.000 --> 00:28:39.000]  即是有些戲劇
[00:28:39.000 --> 00:28:40.000]  學校裏面
[00:28:40.000 --> 00:28:43.000]  後來他都未發現到
[00:28:43.000 --> 00:28:45.000]  自己有這樣的興趣
[00:28:45.000 --> 00:28:48.000]  都對這件事好像都放下了
[00:28:48.000 --> 00:28:50.000]  然後就去了外國讀書
[00:28:50.000 --> 00:28:52.000]  成為一個建築師
[00:28:52.000 --> 00:28:53.000]  做了三年時間
[00:28:53.000 --> 00:28:55.000]  後來都發現很沉悶
[00:28:55.000 --> 00:28:56.000]  不適合他的性格
[00:28:56.000 --> 00:28:59.000]  最後就進入演藝的行業
[00:28:59.000 --> 00:29:01.000]  他提到一件事
[00:29:01.000 --> 00:29:03.000]  特別是他已經到了這個年紀
[00:29:03.000 --> 00:29:05.000]  做訪問
[00:29:05.000 --> 00:29:08.000]  他勉勵那些年青的演員
[00:29:08.000 --> 00:29:10.000]  即是你要怎樣來敬業樂業
[00:29:10.000 --> 00:29:12.000]  不斷去摸索
[00:29:12.000 --> 00:29:14.000]  不斷去學習
[00:29:14.000 --> 00:29:19.000]  不斷地在很多事情上去探索
[00:29:19.000 --> 00:29:21.000]  他提到兩個例子
[00:29:21.000 --> 00:29:24.000]  周潤發、劉青雲
[00:29:24.000 --> 00:29:26.000]  未紅的時候
[00:29:26.000 --> 00:29:29.000]  未真正成為一個一線的明星之前
[00:29:29.000 --> 00:29:32.000]  他說周潤發用了三年時間
[00:29:32.000 --> 00:29:34.000]  只是站在後面
[00:29:34.000 --> 00:29:40.000]  做那些牙門裏面的牙翼
[00:29:40.000 --> 00:29:43.000]  不斷有升堂的時候
[00:29:43.000 --> 00:29:45.000]  叫三年
[00:29:45.000 --> 00:29:47.000]  叫了三年
[00:29:47.000 --> 00:29:49.000]  當時又瘦
[00:29:49.000 --> 00:29:50.000]  你就知道
[00:29:50.000 --> 00:29:54.000]  但曾江用另一個角度去講
[00:29:54.000 --> 00:29:55.000]  沒錯
[00:29:55.000 --> 00:29:58.000]  三年好像都懷才不遇
[00:29:58.000 --> 00:30:02.000]  但他在做這些事情之後
[00:30:02.000 --> 00:30:04.000]  原來不斷去揣摩
[00:30:04.000 --> 00:30:06.000]  不斷在不同的角色
[00:30:06.000 --> 00:30:08.000]  去留意下人家怎樣做
[00:30:08.000 --> 00:30:14.000]  去看看人家怎樣去演繹那些劇本等等
[00:30:14.000 --> 00:30:18.000]  是這樣來尋潛摸索
[00:30:18.000 --> 00:30:20.000]  和來學習
[00:30:20.000 --> 00:30:22.000]  虛心地學習
[00:30:22.000 --> 00:30:24.000]  劉青雲有好幾年時間
[00:30:24.000 --> 00:30:25.000]  曾江說
[00:30:25.000 --> 00:30:28.000]  看著他一個年青人
[00:30:28.000 --> 00:30:31.000]  做完自己的Cat Affair之後
[00:30:31.000 --> 00:30:34.000]  在佈景板後面留意那些主角
[00:30:34.000 --> 00:30:37.000]  怎樣去演繹那些劇本
[00:30:37.000 --> 00:30:40.000]  是這樣尋潛地學習
[00:30:40.000 --> 00:30:44.000]  史陶寶羅告訴我們
[00:30:44.000 --> 00:30:47.000]  真正的屬靈的智慧
[00:30:47.000 --> 00:30:50.000]  不會令到你成為一個懶惰
[00:30:50.000 --> 00:30:53.000]  只是好像尋求那些奧秘的
[00:30:53.000 --> 00:30:55.000]  這些異端的基督徒那樣
[00:30:55.000 --> 00:30:59.000]  而是你真的可以在很多的事情上
[00:30:59.000 --> 00:31:04.000]  慢慢地認識神
[00:31:04.000 --> 00:31:06.000]  認識神就會認識自己
[00:31:06.000 --> 00:31:10.000]  認識神你就會更加看到自己的無憂
[00:31:10.000 --> 00:31:14.000]  更加學習謙虛
[00:31:14.000 --> 00:31:18.000]  謙虛只能夠在教會的場景
[00:31:18.000 --> 00:31:22.000]  基督徒才能夠真正的謙卑
[00:31:22.000 --> 00:31:25.000]  因為面對這一位造物主太偉大
[00:31:25.000 --> 00:31:29.000]  他的偉大居然間可以苦咒我們
[00:31:29.000 --> 00:31:31.000]  我們越去認識耶穌
[00:31:31.000 --> 00:31:33.000]  我們就會越看到
[00:31:33.000 --> 00:31:38.000]  真正的偉大就是願意將自己成為贖罪祭
[00:31:38.000 --> 00:31:43.000]  真正願意何等無私地為人釘十字架
[00:31:43.000 --> 00:31:46.000]  任何的人對十字架的愛認識
[00:31:46.000 --> 00:31:48.000]  所以十五節之後
[00:31:48.000 --> 00:31:53.000]  用了五節講愛子是怎樣的
[00:31:53.000 --> 00:31:55.000]  這一首頌歌
[00:31:55.000 --> 00:31:57.000]  保羅祈願圖之後
[00:31:57.000 --> 00:32:01.000]  立即就講愛子是這一位神的像
[00:32:01.000 --> 00:32:04.000]  是守生的等等
[00:32:04.000 --> 00:32:06.000]  這是下一節我們講的
[00:32:06.000 --> 00:32:08.000]  所以今天我們告訴我們
[00:32:08.000 --> 00:32:11.000]  我們有屬靈的智慧悟性
[00:32:11.000 --> 00:32:14.000]  是看到我們越來越認識自己
[00:32:14.000 --> 00:32:16.000]  越來越認識神
[00:32:16.000 --> 00:32:20.000]  越來越願意在祂的旨意底下
[00:32:20.000 --> 00:32:25.000]  在一切美善的事情上結果子
[00:32:25.000 --> 00:32:28.000]  弟兄姊妹,精彩的
[00:32:28.000 --> 00:32:32.000]  即是說你就是那個KOL
[00:32:32.000 --> 00:32:35.000]  你在神為你預備的份裏面
[00:32:35.000 --> 00:32:37.000]  你可以去影響其他人
[00:32:37.000 --> 00:32:41.000]  而且那個影響是一種很自然生命的流露
[00:32:41.000 --> 00:32:43.000]  因為你自己經歷過
[00:32:43.000 --> 00:32:46.000]  這個就是保羅的禱告
[00:32:46.000 --> 00:32:48.000]  最後第十二節
[00:32:48.000 --> 00:32:51.000]  有感謝父
[00:32:51.000 --> 00:32:52.000]  是這個動詞
[00:32:52.000 --> 00:32:55.000]  四個的Panispho
[00:32:55.000 --> 00:32:57.000]  在原文的希臘文裏面
[00:32:57.000 --> 00:33:03.000]  感謝成為保羅一個很常態的祈禱
[00:33:03.000 --> 00:33:04.000]  近尾了
[00:33:04.000 --> 00:33:06.000]  祈禱感謝神
[00:33:06.000 --> 00:33:08.000]  因為保羅看到的就是
[00:33:08.000 --> 00:33:13.000]  我們能夠被遷進這個聖徒的光明中
[00:33:13.000 --> 00:33:17.000]  享受這個光明的基業
[00:33:17.000 --> 00:33:20.000]  而且我們是脫離了黑暗的權勢
[00:33:20.000 --> 00:33:24.000]  遷移到愛子的國度裏面
[00:33:24.000 --> 00:33:28.000]  差不多大部份的解經家都告訴我們
[00:33:28.000 --> 00:33:29.000]  這些的使徒
[00:33:29.000 --> 00:33:31.000]  他們本身就是猶太人
[00:33:31.000 --> 00:33:35.000]  他們就是對於出埃及這個事件
[00:33:35.000 --> 00:33:39.000]  猶太人以色列成為一個國度
[00:33:39.000 --> 00:33:41.000]  那個劃時代的里程碑
[00:33:41.000 --> 00:33:45.000]  由本來奴隸的在這個埃及
[00:33:45.000 --> 00:33:48.000]  神的大能拯救直至摩西
[00:33:48.000 --> 00:33:52.000]  將他們救贖離開那個遺奴之家
[00:33:52.000 --> 00:33:56.000]  進入光明的英許迦南美地
[00:33:56.000 --> 00:33:59.000]  這個場景對以色列人是很深刻的
[00:33:59.000 --> 00:34:03.000]  所以成為他們以色列人一個很重要的
[00:34:03.000 --> 00:34:05.000]  歷史的一個記錄
[00:34:05.000 --> 00:34:08.000]  所以使徒都不例外
[00:34:08.000 --> 00:34:11.000]  講到永恆的那個光明的國度
[00:34:11.000 --> 00:34:14.000]  講到脫離黑暗
[00:34:14.000 --> 00:34:15.000]  好像就代表著
[00:34:15.000 --> 00:34:18.000]  埃及王的法老就是魔鬼了
[00:34:18.000 --> 00:34:23.000]  現在我們是被遷進愛子的國度
[00:34:23.000 --> 00:34:25.000]  享受那個基業
[00:34:25.000 --> 00:34:27.000]  天上的基業
[00:34:27.000 --> 00:34:29.000]  親愛的弟兄姊妹
[00:34:29.000 --> 00:34:32.000]  你最羨慕什麼地方呢
[00:34:32.000 --> 00:34:35.000]  很多年青人說去日本就是回鄉下
[00:34:35.000 --> 00:34:37.000]  因為太美麗了
[00:34:37.000 --> 00:34:39.000]  上星期和我弟弟去探望
[00:34:39.000 --> 00:34:40.000]  我另外一個最小的弟弟
[00:34:40.000 --> 00:34:43.000]  他住在大阪
[00:34:43.000 --> 00:34:45.000]  你很容易就會感覺到不同
[00:34:45.000 --> 00:34:48.000]  日本人坐地鐵坐火車
[00:34:48.000 --> 00:34:51.000]  坐JL
[00:34:51.000 --> 00:34:53.000]  不說話的
[00:34:53.000 --> 00:34:55.000]  我弟弟就坐在另一個位置
[00:34:55.000 --> 00:34:57.000]  我就大聲跟他說話
[00:34:57.000 --> 00:35:00.000]  有什麼人不說話的
[00:35:00.000 --> 00:35:02.000]  我不習慣
[00:35:02.000 --> 00:35:05.000]  然後吃東西又很乾淨
[00:35:05.000 --> 00:35:07.000]  街道很乾淨
[00:35:07.000 --> 00:35:11.000]  每個服務員差不多是九十個工
[00:35:11.000 --> 00:35:14.000]  我們就很感受到那種不同
[00:35:14.000 --> 00:35:16.000]  所以我很羨慕
[00:35:16.000 --> 00:35:18.000]  當然這是地上的
[00:35:18.000 --> 00:35:19.000]  說笑而已
[00:35:19.000 --> 00:35:21.000]  保羅告訴我們
[00:35:21.000 --> 00:35:23.000]  真正基督徒有的
[00:35:23.000 --> 00:35:27.000]  永恆光明的國度
[00:35:27.000 --> 00:35:32.000]  我們是被遷進愛子的國度裏面
[00:35:32.000 --> 00:35:36.000]  我們已經脫離了黑暗的權勢
[00:35:36.000 --> 00:35:40.000]  我們藉著愛子得蒙救贖
[00:35:40.000 --> 00:35:42.000]  保羅是猶太人
[00:35:42.000 --> 00:35:45.000]  他現在跟哥羅西教會的外邦人
[00:35:45.000 --> 00:35:48.000]  分享這個光明的國度
[00:35:48.000 --> 00:35:51.000]  他也成為了他們的一份子
[00:35:51.000 --> 00:35:54.000]  我們也是蒙愛子的拯救
[00:35:54.000 --> 00:35:57.000]  得到這個救贖
[00:35:57.000 --> 00:36:00.000]  所以保羅用感謝神
[00:36:00.000 --> 00:36:02.000]  親愛的弟弟姐妹
[00:36:02.000 --> 00:36:05.000]  我們真的要以感謝
[00:36:05.000 --> 00:36:09.000]  作為我們整個人生的主題
[00:36:09.000 --> 00:36:11.000]  凡事都感謝
[00:36:11.000 --> 00:36:12.000]  下雨了
[00:36:12.000 --> 00:36:14.000]  今天沒有喝咖啡了
[00:36:14.000 --> 00:36:15.000]  很多人很懷念
[00:36:15.000 --> 00:36:16.000]  讚讚會
[00:36:16.000 --> 00:36:17.000]  沒有咖啡的
[00:36:17.000 --> 00:36:19.000]  因為下雨了
[00:36:19.000 --> 00:36:21.000]  各位
[00:36:21.000 --> 00:36:23.000]  我們是不是要感謝呢
[00:36:23.000 --> 00:36:26.000]  有沒有不要緊
[00:36:26.000 --> 00:36:28.000]  我的人生就是感謝
[00:36:28.000 --> 00:36:31.000]  有病、沒有病、健康
[00:36:31.000 --> 00:36:33.000]  我都感謝神
[00:36:33.000 --> 00:36:36.000]  所以這個「有感謝父」
[00:36:36.000 --> 00:36:39.000]  保羅真是非常之美麗
[00:36:39.000 --> 00:36:42.000]  在一個坐牢的人生
[00:36:42.000 --> 00:36:44.000]  看到的就是哥羅西教會
[00:36:44.000 --> 00:36:46.000]  聽到福音
[00:36:46.000 --> 00:36:48.000]  他們有生命的改變
[00:36:48.000 --> 00:36:50.000]  有存在天上的盼望
[00:36:50.000 --> 00:36:52.000]  保羅就為他們感謝
[00:36:52.000 --> 00:36:55.000]  頭尾都包著感謝
[00:36:55.000 --> 00:36:57.000]  現在結尾的這個祈禱
[00:36:57.000 --> 00:37:00.000]  「有感謝父」
[00:37:00.000 --> 00:37:03.000]  因為知道認識耶穌的人
[00:37:03.000 --> 00:37:07.000]  就被千進光明的國度
