
[00:00:00.000 --> 00:00:04.000]  這段經文其實是很特別的
[00:17:28.000 --> 00:17:32.000]  對他能夠做一些關心的行動
[00:17:32.000 --> 00:17:36.000]  羞愧的炭火是會在他頭上
[00:17:36.000 --> 00:17:40.000]  會令他羞愧
[00:17:40.000 --> 00:17:42.000]  這個我不是作的
[00:17:42.000 --> 00:17:43.000]  如果大家有興趣
[00:17:43.000 --> 00:17:45.000]  所以沒有什麼特別的東西
[00:17:45.000 --> 00:17:48.000]  都可以參加別人的浸禮見證
[00:17:48.000 --> 00:17:50.000]  聽聽
[00:17:50.000 --> 00:17:53.000]  有很多人真的這樣
[00:17:53.000 --> 00:17:55.000]  有些人以前不知為什麼
[00:17:55.000 --> 00:17:56.000]  他很討厭基督徒
[00:17:56.000 --> 00:17:59.000]  見到他都會笑你
[00:17:59.000 --> 00:18:01.000]  但他的朋友很好
[00:18:01.000 --> 00:18:02.000]  每次他都會關心他
[00:18:02.000 --> 00:18:03.000]  他不理他
[00:18:03.000 --> 00:18:04.000]  當沒聽到
[00:18:04.000 --> 00:18:06.000]  但他說就是因為這樣
[00:18:06.000 --> 00:18:08.000]  我都不明白你們這班人為什麼這麼奇怪
[00:18:08.000 --> 00:18:10.000]  我明明對你這麼差
[00:18:10.000 --> 00:18:13.000]  但為什麼你還可以關心我
[00:18:13.000 --> 00:18:16.000]  為什麼你還可以這麼認真地對我
[00:18:16.000 --> 00:18:19.000]  他說你是不是傻
[00:18:19.000 --> 00:18:21.000]  但最後當他接觸的時候
[00:18:21.000 --> 00:18:22.000]  他就因為這份感動
[00:18:22.000 --> 00:18:25.000]  所以信了耶穌
[00:18:25.000 --> 00:18:26.000]  所以弟兄姊妹
[00:18:26.000 --> 00:18:30.000]  我們在神面前不怕靠著上帝
[00:18:30.000 --> 00:18:35.000]  去做一個在世界體位的傻瓜
[00:18:35.000 --> 00:18:37.000]  不怕
[00:18:37.000 --> 00:18:39.000]  因為上帝所說的話
[00:18:39.000 --> 00:18:42.000]  才是真實又活的
[00:18:42.000 --> 00:18:45.000]  所以最後一句話就是
[00:18:45.000 --> 00:18:48.000]  不要讓惡勝過你
[00:18:48.000 --> 00:18:53.000]  你要用上帝的善去勝過惡
[00:18:53.000 --> 00:18:54.000]  弟兄姊妹記住
[00:18:54.000 --> 00:18:57.000]  是用上帝的善去勝過惡
[00:18:57.000 --> 00:19:00.000]  我今天能夠去原諒你
[00:19:00.000 --> 00:19:02.000]  是因為有上帝
[00:19:02.000 --> 00:19:04.000]  不是我大方
[00:19:04.000 --> 00:19:06.000]  不是我大度
[00:19:06.000 --> 00:19:07.000]  按人性說一句
[00:19:07.000 --> 00:19:10.000]  我一樣是很怒氣的人
[00:19:10.000 --> 00:19:12.000]  我一樣是會見到不公義
[00:19:12.000 --> 00:19:14.000]  我一樣是很不開心的人
[00:19:14.000 --> 00:19:18.000]  但是在上帝自己的愛裏
[00:19:18.000 --> 00:19:21.000]  我們看到自己的軟弱
[00:19:21.000 --> 00:19:23.000]  所以你會發覺
[00:19:23.000 --> 00:19:26.000]  其實看這段經文最重要的是看保羅
[00:19:26.000 --> 00:19:29.000]  因為保羅作為一個
[00:19:29.000 --> 00:19:33.000]  一直以來受人傷害和逼迫的人
[00:19:33.000 --> 00:19:35.000]  但你會發覺他的教導
[00:19:35.000 --> 00:19:39.000]  從來都不是從人的血氣
[00:19:39.000 --> 00:19:41.000]  或短暫的勝利出發
[00:19:41.000 --> 00:19:42.000]  從來都不是
[00:19:42.000 --> 00:19:47.000]  因為我們已經屬於上帝
[00:19:47.000 --> 00:19:52.000]  而上帝是不會這樣做的
[00:19:52.000 --> 00:19:58.000]  他不會去即時審判
[00:19:58.000 --> 00:20:02.000]  惡待做錯事的人
[00:20:02.000 --> 00:20:05.000]  當你看回聖經歷史就知道
[00:20:05.000 --> 00:20:08.000]  上帝寧願透過先知
[00:20:08.000 --> 00:20:11.000]  幾百年不斷提醒
[00:20:11.000 --> 00:20:16.000]  善勸當時的皇帝和他們的人民
[00:20:16.000 --> 00:20:19.000]  任何行動都沒有出現過
[00:20:19.000 --> 00:20:22.000]  只不過是過了幾百年
[00:20:22.000 --> 00:20:23.000]  沒有辦法
[00:20:23.000 --> 00:20:27.000]  他最後才將審判淋到當中
[00:20:27.000 --> 00:20:29.000]  但我想大家留意
[00:20:29.000 --> 00:20:32.000]  當上帝出手的時候
[00:20:32.000 --> 00:20:36.000]  你會發覺結果是很嚴重的
[00:20:36.000 --> 00:20:39.000]  他可以亡國
[00:20:39.000 --> 00:20:43.000]  他可以毀滅
[00:20:43.000 --> 00:20:47.000]  上帝是那位說有就有的上帝
[00:20:47.000 --> 00:20:48.000]  所以頂姐妹
[00:20:48.000 --> 00:20:50.000]  當我們看這段經文的時候
[00:20:50.000 --> 00:20:51.000]  我很盼望
[00:20:51.000 --> 00:20:54.000]  我們經常說我們新年就拜年
[00:20:54.000 --> 00:20:56.000]  去探望親情
[00:20:56.000 --> 00:20:58.000]  我不是說大家
[00:20:58.000 --> 00:21:00.000]  我自己也經歷過
[00:21:00.000 --> 00:21:05.000]  我記得我小時候住在唐樓
[00:21:05.000 --> 00:21:06.000]  唐樓裡面
[00:21:06.000 --> 00:21:10.000]  樓上樓下我住在六樓
[00:21:10.000 --> 00:21:12.000]  對面隔壁的很熟悉
[00:21:12.000 --> 00:21:14.000]  叫陳師奶李師奶
[00:21:14.000 --> 00:21:15.000]  同一個年代的
[00:21:15.000 --> 00:21:17.000]  我們叫師奶
[00:21:17.000 --> 00:21:20.000]  師奶平時不知道為什麼
[00:21:20.000 --> 00:21:23.000]  她真的以為自己是我媽媽
[00:21:23.000 --> 00:21:24.000]  走過的時候罵你
[00:21:24.000 --> 00:21:26.000]  教你
[00:21:26.000 --> 00:21:29.000]  然後經常戳背
[00:21:29.000 --> 00:21:32.000]  我們年輕的時候拍拖
[00:21:32.000 --> 00:21:34.000]  永遠不是我們說的
[00:21:34.000 --> 00:21:35.000]  是師奶告訴媽媽
[00:21:35.000 --> 00:21:37.000]  剛才我在下面碰到你兒子
[00:21:37.000 --> 00:21:39.000]  看到一個女孩
[00:21:39.000 --> 00:21:42.000]  很憎恨她
[00:21:42.000 --> 00:21:45.000]  但新年的時候要怎樣
[00:21:45.000 --> 00:21:48.000]  要恭喜發財
[00:21:48.000 --> 00:21:51.000]  見到她的時候要拜年
[00:21:51.000 --> 00:21:53.000]  那時候我感覺
[00:21:53.000 --> 00:21:56.000]  我明明很憎恨她
[00:21:56.000 --> 00:21:59.000]  我想說很多時候我們
[00:21:59.000 --> 00:22:03.000]  人與人之間總有很多嫌隙
[00:22:03.000 --> 00:22:04.000]  在我們的親戚裡
[00:22:04.000 --> 00:22:05.000]  在我們的朋友
[00:22:05.000 --> 00:22:06.000]  在我們家人當中
[00:22:06.000 --> 00:22:07.000]  很多時候都是
[00:22:07.000 --> 00:22:10.000]  在我心裡我不喜歡她
[00:22:10.000 --> 00:22:12.000]  但問題是沒辦法
[00:22:12.000 --> 00:22:15.000]  一家人回父母家吃飯
[00:22:15.000 --> 00:22:17.000]  對著
[00:22:17.000 --> 00:22:20.000]  我形容的只是
[00:22:20.000 --> 00:22:21.000]  暫時你掩蓋了她
[00:22:21.000 --> 00:22:23.000]  你沒有處理過
[00:22:23.000 --> 00:22:25.000]  但我盼望弟兄姊妹
[00:22:25.000 --> 00:22:28.000]  其實我們心裡是否真的開心
[00:22:28.000 --> 00:22:31.000]  我們心裡是否真的放下了
[00:22:31.000 --> 00:22:33.000]  不一定
[00:22:33.000 --> 00:22:36.000]  但求上帝用她的話
[00:22:36.000 --> 00:22:38.000]  去幫助我們
[00:22:38.000 --> 00:22:40.000]  好像剛才所說
[00:22:40.000 --> 00:22:42.000]  去嘗試了解她
[00:22:42.000 --> 00:22:43.000]  我用一個例子
[00:22:43.000 --> 00:22:48.000]  我相信我大哥也不會介意
[00:22:48.000 --> 00:22:49.000]  我大哥
[00:22:49.000 --> 00:22:50.000]  我們以前從小到大
[00:22:50.000 --> 00:22:53.000]  兄弟姊妹都不喜歡他
[00:22:53.000 --> 00:22:54.000]  因為我大哥是一個
[00:22:54.000 --> 00:22:56.000]  很自私的人
[00:22:56.000 --> 00:22:58.000]  他買很多東西後
[00:22:58.000 --> 00:23:01.000]  他會在自己的衣櫃
[00:23:01.000 --> 00:23:03.000]  用鎖鎖住
[00:23:03.000 --> 00:23:05.000]  你知道我們小時候很頑皮
[00:23:05.000 --> 00:23:06.000]  我們那時候很喜歡
[00:23:06.000 --> 00:23:08.000]  你越不給我們就越要拿
[00:23:08.000 --> 00:23:10.000]  越要去找
[00:23:10.000 --> 00:23:12.000]  但後來我就很明白
[00:23:12.000 --> 00:23:14.000]  為什麼他會這樣
[00:23:14.000 --> 00:23:16.000]  當後來有機會再談的時候
[00:23:16.000 --> 00:23:18.000]  他有機會說
[00:23:18.000 --> 00:23:21.000]  回到自己的心底話
[00:23:21.000 --> 00:23:24.000]  他說他以前是第一個
[00:23:24.000 --> 00:23:28.000]  他是萬千寵愛在一身
[00:23:28.000 --> 00:23:29.000]  真的
[00:23:29.000 --> 00:23:32.000]  我大哥特別疼父母
[00:23:32.000 --> 00:23:34.000]  我們兄弟姊妹都看到
[00:23:34.000 --> 00:23:36.000]  他說我看到你們
[00:23:36.000 --> 00:23:39.000]  弟弟出生
[00:23:39.000 --> 00:23:41.000]  第三個弟弟出生
[00:23:41.000 --> 00:23:43.000]  第四個弟弟出生
[00:23:43.000 --> 00:23:45.000]  妹妹出生
[00:23:45.000 --> 00:23:48.000]  突然間那種很不安全感
[00:23:48.000 --> 00:23:50.000]  我就要將我自己
[00:23:50.000 --> 00:23:53.000]  這些東西納起來
[00:23:53.000 --> 00:23:54.000]  我要納回來
[00:23:54.000 --> 00:23:55.000]  這些是我的
[00:23:55.000 --> 00:23:58.000]  你不要碰 你不要搞
[00:23:58.000 --> 00:24:01.000]  原來是這樣
[00:24:01.000 --> 00:24:03.000]  突然間原來每一個人背後
[00:24:03.000 --> 00:24:05.000]  當你了解了他之後
[00:24:05.000 --> 00:24:07.000]  你會沒有那麼憤怒他
[00:24:07.000 --> 00:24:09.000]  你會沒有那麼憎恨他
[00:24:09.000 --> 00:24:10.000]  但當然
[00:24:10.000 --> 00:24:12.000]  今天我哥哥也相信耶穌
[00:24:12.000 --> 00:24:14.000]  他今天已經完全不是一個自私的人
[00:24:14.000 --> 00:24:16.000]  他很大方
[00:24:16.000 --> 00:24:17.000]  他很多東西願意和我們分享
[00:24:17.000 --> 00:24:19.000]  他很好的
[00:24:19.000 --> 00:24:21.000]  所以唯有在上帝的裡面
[00:24:21.000 --> 00:24:24.000]  一切的事我們才能夠解決
[00:24:24.000 --> 00:24:27.000]  求神幫助 報仇我們
[00:24:27.000 --> 00:24:29.000]  我們就同心祈禱
[00:24:29.000 --> 00:24:32.000]  差不多我們要去多謝贊美你
[00:24:32.000 --> 00:24:33.000]  我們感謝你
[00:24:33.000 --> 00:24:35.000]  主人
[00:24:35.000 --> 00:24:38.000]  我們知道在神的面前
[00:24:38.000 --> 00:24:43.000]  才能夠為我們將一切所有的關係修補
[00:24:43.000 --> 00:24:46.000]  是你教我們去祝福
[00:24:46.000 --> 00:24:48.000]  不要走祖
[00:24:48.000 --> 00:24:50.000]  主人我們知道地上有很多
[00:24:50.000 --> 00:24:52.000]  讓我們心裡不開心的事
[00:24:52.000 --> 00:24:54.000]  但同樣的
[00:24:54.000 --> 00:24:56.000]  你告訴我們
[00:24:56.000 --> 00:24:58.000]  主人原來這個世界上
[00:24:58.000 --> 00:25:02.000]  所有人都是受傷的人
[00:25:02.000 --> 00:25:03.000]  在神的面前的時候
[00:25:03.000 --> 00:25:06.000]  我們很需要上帝你去醫治
[00:25:06.000 --> 00:25:07.000]  所以我求你幫助我們
[00:25:07.000 --> 00:25:09.000]  我們不單止不會走祖
[00:25:09.000 --> 00:25:12.000]  甚至我們願意將傷害我們的人
[00:25:12.000 --> 00:25:14.000]  帶到上帝的面前
[00:25:14.000 --> 00:25:15.000]  去得到醫治
[00:25:15.000 --> 00:25:18.000]  我們求你親自的保守幫助
[00:25:18.000 --> 00:25:19.000]  我們感謝贊美你
[00:25:19.000 --> 00:25:21.000]  求你親自的保守
[00:25:21.000 --> 00:25:22.000]  祈禱奉教主耶穌
[00:25:22.000 --> 00:25:23.000]  得聖名字祈求
[00:25:23.000 --> 00:25:24.000]  阿門

