
[00:00:00.000 --> 00:00:06.000]  今天跟大家講這段經文的時候,我還沒講之前,我要先做一些聲明。聲明什麼呢?
[00:24:16.000 --> 00:24:21.000]  我們今天是上帝透過我們的生命去祝福其他人。
[00:24:21.000 --> 00:24:26.000]  我們的生命是如何影響了我們今天敬拜的整個表現?
[00:24:26.000 --> 00:24:29.000]  我們今天生命如果有能力,有火,
[00:24:29.000 --> 00:24:32.000]  你自然帶出去敬拜,就有生命力。
[00:24:32.000 --> 00:24:35.000]  這個才是上帝使用我們,
[00:24:35.000 --> 00:24:39.000]  所以求神幫助,帶領我們,好嗎?
[00:24:39.000 --> 00:24:43.000]  讓奸瘤成為真正上帝的聖殿,
[00:24:43.000 --> 00:24:46.000]  不要墮入去成為賊窩這個危險,
[00:24:46.000 --> 00:24:49.000]  求神保守我們,我們一起動心祈禱。
[00:24:49.000 --> 00:24:53.000]  周家天父,我們感謝贊美神的自己,
[00:24:53.000 --> 00:24:56.000]  我們感謝你,
[00:24:56.000 --> 00:25:00.000]  因為我們知道上帝你賜教會,
[00:25:00.000 --> 00:25:04.000]  讓我們一起當中有份,
[00:25:04.000 --> 00:25:06.000]  你讓我們成為教會,
[00:25:06.000 --> 00:25:09.000]  你讓我們周派望向這個地方,
[00:25:09.000 --> 00:25:12.000]  每一個人都能夠找到你,
[00:25:12.000 --> 00:25:15.000]  能夠帶領更多人去相信你,
[00:25:15.000 --> 00:25:19.000]  也因為我們的生命,我們去看見這份亮光,
[00:25:19.000 --> 00:25:21.000]  看見這份力量,
[00:25:21.000 --> 00:25:24.000]  以致能夠用我們的生命去感染其他人。
[00:25:24.000 --> 00:25:26.000]  我們感謝你在星期日,
[00:25:26.000 --> 00:25:31.000]  你不斷地拖帶我們走過很多不同的路,
[00:25:31.000 --> 00:25:34.000]  就像剛才所唱的捉人一樣,
[00:25:34.000 --> 00:25:36.000]  主啊,有很多事我們都不明白,
[00:25:36.000 --> 00:25:39.000]  但原來你告訴我們,當我們最困難的時候,
[00:25:39.000 --> 00:25:42.000]  你抱起我們,你帶起我們,
[00:25:42.000 --> 00:25:44.000]  我們一起向前走。
[00:25:44.000 --> 00:25:47.000]  主啊,我們既然經歷了這份這麼大的恩典,
[00:25:47.000 --> 00:25:50.000]  我們求主讓我們在這裡同樣可以
[00:25:50.000 --> 00:25:53.000]  跟我們身邊的人分享這份恩典,
[00:25:53.000 --> 00:25:55.000]  讓更多人得到這份祝福。
[00:25:55.000 --> 00:25:57.000]  我們求主你親自去保守,
[00:25:57.000 --> 00:25:59.000]  求主你繼續幫助,
[00:25:59.000 --> 00:26:00.000]  求主你使用我們,
[00:26:00.000 --> 00:26:02.000]  其中奉求主耶穌,得勝名至其穆。
[00:26:02.000 --> 00:26:03.000]  阿門。

