
[00:00:00.000 --> 00:00:03.500]  繼續他們的學業
[00:25:51.500 --> 00:25:55.500]  但教練跟他說
[00:25:55.500 --> 00:25:57.500]  教練走到他身邊跟他說
[00:25:57.500 --> 00:26:00.500]  我真的很欣賞你
[00:26:00.500 --> 00:26:03.500]  你每次都很準時
[00:26:03.500 --> 00:26:07.500]  你都是一個很合作的學生
[00:26:07.500 --> 00:26:09.500]  雖然過了一段時間
[00:26:09.500 --> 00:26:13.500]  他都沒有再參加游泳班
[00:26:13.500 --> 00:26:16.500]  最後他學不學會游泳呢
[00:26:16.500 --> 00:26:18.500]  最後過了很多年
[00:26:18.500 --> 00:26:22.500]  終於他三十多歲才學會游泳
[00:26:22.500 --> 00:26:24.500]  當然都不是跟這個教練
[00:26:24.500 --> 00:26:27.500]  但在他的生命裏
[00:26:27.500 --> 00:26:29.500]  他很記得這個教練
[00:26:29.500 --> 00:26:33.500]  他記得教練很影響他
[00:26:33.500 --> 00:26:36.500]  教練稱讚他很準時
[00:26:36.500 --> 00:26:38.500]  很合作
[00:26:38.500 --> 00:26:41.500]  他回顧他的人生
[00:26:41.500 --> 00:26:43.500]  在他成長裏面
[00:26:43.500 --> 00:26:49.500]  他的成就就是準時
[00:26:49.500 --> 00:26:52.500]  很相信這個教練
[00:26:52.500 --> 00:26:55.500]  雖然教不到他游泳
[00:26:55.500 --> 00:26:56.500]  這個教練應該很厲害
[00:26:56.500 --> 00:26:57.500]  教游泳
[00:26:57.500 --> 00:26:59.500]  但這個教練的說話
[00:26:59.500 --> 00:27:05.500]  是從他心裏面對小朋友的稱讚
[00:27:05.500 --> 00:27:10.500]  因此可能有時我們未必看到
[00:27:10.500 --> 00:27:15.500]  一個學生有即時的成果
[00:27:15.500 --> 00:27:21.500]  原來在我們新教的研究裏
[00:27:21.500 --> 00:27:25.500]  很重要的是我們這一份心意
[00:27:25.500 --> 00:27:29.500]  我盼望無論我們在什麼崗位裏
[00:27:29.500 --> 00:27:32.500]  今天我們都透過主耶穌
[00:27:32.500 --> 00:27:35.500]  他怎樣在門徒身上的事
[00:27:35.500 --> 00:27:37.500]  都提醒我們
[00:27:37.500 --> 00:27:40.500]  提醒我們在你的崗位上
[00:27:40.500 --> 00:27:45.500]  你是否用心用主的愛
[00:27:45.500 --> 00:27:49.500]  去走出耶穌的見證呢?
[00:27:49.500 --> 00:27:51.500]  主耶穌提醒門徒
[00:27:51.500 --> 00:27:53.500]  當他們彼此相愛的時候
[00:27:53.500 --> 00:27:58.500]  眾人就認出你們是我的門徒
[00:27:58.500 --> 00:28:01.500]  今天無論我們學了多少知識
[00:28:01.500 --> 00:28:06.500]  更重要的是我們能夠
[00:28:06.500 --> 00:28:09.500]  在我們屬靈的生命裏
[00:28:09.500 --> 00:28:12.500]  學了很多屬靈的知識
[00:28:12.500 --> 00:28:16.500]  我們能否活出耶穌基督的見證呢?
[00:28:16.500 --> 00:28:21.500]  能否在我們身上讓人都看到主耶穌呢?
[00:28:21.500 --> 00:28:25.500]  盼望我們每一個都願意繼續學習
[00:28:25.500 --> 00:28:27.500]  繼續成長
[00:28:27.500 --> 00:28:29.500]  我們同心低談祈禱
[00:28:29.500 --> 00:28:38.500]  天主上我們求你
[00:28:38.500 --> 00:28:42.500]  每一天以你的話語提醒
[00:28:42.500 --> 00:28:44.500]  幫助我們
[00:28:44.500 --> 00:28:47.500]  讓我們體會我們的生命
[00:28:47.500 --> 00:28:50.500]  需要你的話語來更新
[00:28:50.500 --> 00:28:52.500]  幫助我們成長
[00:28:52.500 --> 00:28:54.500]  主特別紀念到
[00:28:54.500 --> 00:28:58.500]  有很多作教導的弟兄姊妹
[00:28:58.500 --> 00:29:01.500]  求主在他們心中
[00:29:01.500 --> 00:29:06.500]  將你這份愛來幫助他們
[00:29:06.500 --> 00:29:09.500]  讓他們用生命的見證
[00:29:09.500 --> 00:29:13.500]  來影響每一個他們所教導的學生
[00:29:13.500 --> 00:29:19.500]  讓學生們不單吸收知識
[00:29:19.500 --> 00:29:22.500]  更加在他們的生命裏
[00:29:22.500 --> 00:29:25.500]  學習主耶穌一樣
[00:29:25.500 --> 00:29:30.500]  以你的愛去影響更多的人
[00:29:30.500 --> 00:29:34.500]  求主你繼續讓你的話語
[00:29:34.500 --> 00:29:36.500]  來幫助提醒我們
[00:29:36.500 --> 00:29:38.500]  聽我們在面前禱告
[00:29:38.500 --> 00:29:39.500]  奉主耶穌基督的名求
[00:29:39.500 --> 00:29:40.500]  阿們
[00:29:40.500 --> 00:29:42.500]  (字幕製作:貝爾)
[00:29:42.500 --> 00:29:45.500]  (字幕由 Amara.org 社群提供)

