
[00:00:00.000 --> 00:00:03.580]  現在到了正道的時間
[00:16:59.760 --> 00:17:02.760]  他們相信這場仗的勝負關鍵在耶和華的身上
[00:17:02.760 --> 00:17:05.760]  他們依然相信耶和華
[00:17:05.760 --> 00:17:08.760]  但是某程度他們的表達
[00:17:08.760 --> 00:17:11.760]  他們的信仰表達是很有問題的
[00:17:11.760 --> 00:17:14.760]  耶乏他成為領袖
[00:17:14.760 --> 00:17:17.760]  領袖是長老自把自為
[00:17:17.760 --> 00:17:20.760]  而耶乏他帶兵去打仗的時候
[00:17:20.760 --> 00:17:22.760]  他又自把自為地做了一件事
[00:17:22.760 --> 00:17:25.760]  就是許了一個很奇怪的願
[00:17:25.760 --> 00:17:27.760]  其實聖經裏面
[00:17:27.760 --> 00:17:29.760]  律法裏面講明
[00:17:29.760 --> 00:17:32.760]  是不可以用人來獻祭的
[00:17:32.760 --> 00:17:34.760]  是不可以用人來做祭物的
[00:17:34.760 --> 00:17:36.760]  耶乏他這樣的願都許得出的時候
[00:17:36.760 --> 00:17:39.760]  顯示出他根本就不熟悉律法
[00:17:39.760 --> 00:17:41.760]  他根本就不懂律法
[00:17:41.760 --> 00:17:45.760]  其實把人獻祭是一些家男的信仰的做法
[00:17:45.760 --> 00:17:49.760]  即是說他的信仰已經被家男信仰混雜在裏面
[00:17:49.760 --> 00:17:51.760]  在哪裏來的呢?
[00:17:51.760 --> 00:17:53.760]  可能是他的妓女媽媽
[00:17:53.760 --> 00:17:57.760]  可能是他和那些無賴人混在一起的時候
[00:17:57.760 --> 00:17:58.760]  但不論怎樣也好
[00:17:58.760 --> 00:18:01.760]  總之耶乏他的信仰是一種混雜的信仰
[00:18:01.760 --> 00:18:03.760]  雖然他相信耶和華
[00:18:03.760 --> 00:18:07.760]  但是其實他混了一些奇奇怪怪的觀念在裏面
[00:18:07.760 --> 00:18:11.760]  他被外邦的信仰分逃得很厲害
[00:18:11.760 --> 00:18:13.760]  結果耶乏他打贏了
[00:18:13.760 --> 00:18:15.760]  打贏了的問題是
[00:18:15.760 --> 00:18:18.760]  是否代表他許願耶和華接受了?
[00:18:18.760 --> 00:18:21.760]  是否即是耶和華OK了?
[00:18:21.760 --> 00:18:23.760]  我們要留意先後次序
[00:18:23.760 --> 00:18:29.760]  其實在第29節已經說耶和華的靈降臨在耶乏他身上
[00:18:29.760 --> 00:18:32.760]  第30節他才許這樣的願
[00:18:32.760 --> 00:18:35.760]  即是說其實他不許的願
[00:18:35.760 --> 00:18:37.760]  耶和華幫不幫他?
[00:18:37.760 --> 00:18:39.760]  已經決定幫了
[00:18:39.760 --> 00:18:41.760]  耶和華的靈降臨了
[00:18:41.760 --> 00:18:43.760]  他不許這個願也可以
[00:18:43.760 --> 00:18:46.760]  他許這個願的原因和動機是甚麼?
[00:18:46.760 --> 00:18:48.760]  他想打贏這場仗
[00:18:48.760 --> 00:18:50.760]  他不計代價
[00:18:50.760 --> 00:18:52.760]  他甚至犧牲一個人命
[00:18:52.760 --> 00:18:54.760]  一個無辜的人命
[00:18:54.760 --> 00:18:56.760]  都要贏這場仗
[00:18:56.760 --> 00:18:58.760]  可能是為了鞏固他自己的領袖角色
[00:18:58.760 --> 00:19:01.760]  鞏固他的身份地位
[00:19:01.760 --> 00:19:05.760]  於是這個這麼自私的願望
[00:19:05.760 --> 00:19:07.760]  變成害死了自己的女兒
[00:19:07.760 --> 00:19:11.760]  我恐怕其實是耶和華報應在他身上
[00:19:11.760 --> 00:19:14.760]  我們再看30到40節
[00:19:14.760 --> 00:19:16.760]  耶乏他回米斯巴去
[00:19:16.760 --> 00:19:17.760]  到了自己的家
[00:19:17.760 --> 00:19:21.760]  看那他女兒拿著手鼓跳舞出來迎接他
[00:19:21.760 --> 00:19:23.760]  她是耶乏他的獨生女
[00:19:23.760 --> 00:19:25.760]  除他以外沒有別跡兒女
[00:19:25.760 --> 00:19:28.760]  耶乏他一看見她就撕裂衣服說
[00:19:28.760 --> 00:19:30.760]  哀哉我的女兒
[00:19:30.760 --> 00:19:32.760]  你使我非常悲痛
[00:19:32.760 --> 00:19:34.760]  叫我十分為難了
[00:19:34.760 --> 00:19:38.760]  因為我已經向耶和華開了口不能收回
[00:19:38.760 --> 00:19:39.760]  他女兒對他說
[00:19:39.760 --> 00:19:40.760]  我的父親啊
[00:19:40.760 --> 00:19:43.760]  你既向耶和華開了口
[00:19:43.760 --> 00:19:46.760]  就當照你口中所說的向我行
[00:19:46.760 --> 00:19:51.760]  因為耶和華已經在你的仇敵阿滿人身上為你報了仇
[00:19:51.760 --> 00:19:52.760]  她又對父親說
[00:19:52.760 --> 00:19:55.760]  我只求你這件事給我兩個月
[00:19:55.760 --> 00:19:58.760]  讓我和同伴下到山裡
[00:19:58.760 --> 00:20:00.760]  不要為我的同證哀哭
[00:20:00.760 --> 00:20:02.760]  耶乏他說你去吧
[00:20:02.760 --> 00:20:04.760]  他就讓他離開兩個月
[00:20:04.760 --> 00:20:06.760]  他和同伴去了
[00:20:06.760 --> 00:20:09.760]  在山裡為他的同證哀哭
[00:20:09.760 --> 00:20:12.760]  過了兩個月他回到父親那裡
[00:20:12.760 --> 00:20:16.760]  父親就照所許願向他行了
[00:20:16.760 --> 00:20:18.760]  他從來沒有親近男人
[00:20:18.760 --> 00:20:20.760]  於是以色列終有個風俗
[00:20:20.760 --> 00:20:22.760]  每年按著日期
[00:20:22.760 --> 00:20:27.760]  以色列的女子要去為激烈人耶乏他的女兒哀哭四天
[00:20:27.760 --> 00:20:31.760]  經文其實講打仗的部份很輕描淡寫
[00:20:31.760 --> 00:20:34.760]  一句就已經交代贏了
[00:20:34.760 --> 00:20:37.760]  但是用了七節經文去講耶乏他的女兒
[00:20:37.760 --> 00:20:40.760]  其實可以見到這個家庭慘劇
[00:20:40.760 --> 00:20:43.760]  才是作者想表達
[00:20:43.760 --> 00:20:44.760]  經文說
[00:20:44.760 --> 00:20:45.760]  他耶乏他的獨生女
[00:20:45.760 --> 00:20:47.760]  除他以外沒有別的兒女
[00:20:47.760 --> 00:20:50.760]  如果中文老師這句就罵了
[00:20:50.760 --> 00:20:53.760]  獨生女就是沒有別的兒女
[00:20:53.760 --> 00:20:55.760]  即是說明是獨生女
[00:20:55.760 --> 00:20:57.760]  其實重覆了這句話
[00:20:57.760 --> 00:21:01.760]  是代表他在耶乏他的生命中的重要性
[00:21:01.760 --> 00:21:03.760]  大家見到之後耶乏他的悲痛
[00:21:03.760 --> 00:21:04.760]  他撕裂衣服
[00:21:04.760 --> 00:21:07.760]  代表他真的很傷心
[00:21:07.760 --> 00:21:09.760]  他知道要把女兒獻祭
[00:21:09.760 --> 00:21:14.760]  耶乏他是一個非常悲痛的情況
[00:21:14.760 --> 00:21:18.760]  但是這個慘劇有沒有一個制止呢
[00:21:18.760 --> 00:21:19.760]  我們會想
[00:21:19.760 --> 00:21:21.760]  其實某程度來說
[00:21:21.760 --> 00:21:23.760]  耶乏他很認真
[00:21:23.760 --> 00:21:24.760]  他真的對信仰很認真
[00:21:24.760 --> 00:21:27.760]  他對耶乏說許了願就不可以收回
[00:21:27.760 --> 00:21:29.760]  所以他一定要燒掉女兒
[00:21:29.760 --> 00:21:31.760]  即是做了繁殖
[00:21:31.760 --> 00:21:33.760]  但其實他又用第一個
[00:21:33.760 --> 00:21:36.760]  耶乏說不起悅的方式
[00:21:36.760 --> 00:21:38.760]  耶乏說明不要人去獻祭
[00:21:38.760 --> 00:21:41.760]  所以形容他是用一個錯誤的方式
[00:21:41.760 --> 00:21:44.760]  去敬拜一個正確的對象
[00:21:44.760 --> 00:21:45.760]  整件事很奇怪
[00:21:45.760 --> 00:21:47.760]  為什麼沒有人阻止
[00:21:47.760 --> 00:21:50.760]  我們看經文有沒有人阻止過這件事
[00:21:50.760 --> 00:21:51.760]  沒有了之前的角色
[00:21:51.760 --> 00:21:53.760]  那些長老那些人
[00:21:53.760 --> 00:21:55.760]  全部不見了
[00:21:55.760 --> 00:21:57.760]  為什麼沒有人去阻止這件事
[00:21:57.760 --> 00:21:59.760]  女兒又這麼信服
[00:21:59.760 --> 00:22:01.760]  爸爸說燒了她
[00:22:01.760 --> 00:22:02.760]  她又燒了她
[00:22:02.760 --> 00:22:04.760]  不過開個條件給她兩個月
[00:22:04.760 --> 00:22:07.760]  跟朋友上山去哭
[00:22:07.760 --> 00:22:09.760]  她的朋友又不阻止這件事
[00:22:09.760 --> 00:22:11.760]  沒有人阻止這件事
[00:22:11.760 --> 00:22:14.760]  看到這裡我真的覺得很悲哀
[00:22:14.760 --> 00:22:17.760]  我真的覺得很悲哀
[00:22:17.760 --> 00:22:18.760]  我們是一個信仰群體
[00:22:18.760 --> 00:22:20.760]  他們是一個信仰群體
[00:22:20.760 --> 00:22:22.760]  一個信仰群體
[00:22:22.760 --> 00:22:25.760]  看著一個好好的人死了
[00:22:25.760 --> 00:22:27.760]  不出聲
[00:22:27.760 --> 00:22:30.760]  一個信仰群體
[00:22:30.760 --> 00:22:34.760]  看到有人好好的人死了
[00:22:34.760 --> 00:22:36.760]  是可以不出聲
[00:22:36.760 --> 00:22:37.760]  背後是什麼原因
[00:22:37.760 --> 00:22:39.760]  恐懼
[00:22:39.760 --> 00:22:41.760]  是不是恐懼
[00:22:41.760 --> 00:22:44.760]  怕了當權者
[00:22:44.760 --> 00:22:45.760]  耶佛他要殺
[00:22:45.760 --> 00:22:48.760]  有誰夠膽不殺
[00:22:48.760 --> 00:22:53.760]  還是因為事不關己
[00:22:53.760 --> 00:22:55.760]  場仗都打完了
[00:22:55.760 --> 00:22:57.760]  沒有人來殺我們
[00:22:57.760 --> 00:22:59.760]  死的是耶佛他的女兒
[00:22:59.760 --> 00:23:01.760]  關我什麼事
[00:23:01.760 --> 00:23:04.760]  一個信仰群體可以這樣
[00:23:04.760 --> 00:23:06.760]  看著一個無辜的人
[00:23:06.760 --> 00:23:09.760]  眼睜睜看著他死了不出聲
[00:23:09.760 --> 00:23:12.760]  我看到這裡我覺得很悲哀
[00:23:12.760 --> 00:23:15.760]  之後的經文大家回去看看
[00:23:15.760 --> 00:23:18.760]  是說基烈仁繼續打仗
[00:23:18.760 --> 00:23:21.760]  但是這次對仗竟然是自己人
[00:23:21.760 --> 00:23:22.760]  是以法連仁
[00:23:22.760 --> 00:23:23.760]  不知道為什麼
[00:23:23.760 --> 00:23:25.760]  那些以法連仁很有趣
[00:23:25.760 --> 00:23:27.760]  每一次跟外面的人打完仗
[00:23:27.760 --> 00:23:28.760]  他又會走出來說
[00:23:28.760 --> 00:23:30.760]  為什麼你不叫我一起去打
[00:23:30.760 --> 00:23:32.760]  基癲那時候已經是這樣
[00:23:32.760 --> 00:23:35.760]  但是基癲他就厲害了
[00:23:35.760 --> 00:23:37.760]  他心平氣和
[00:23:37.760 --> 00:23:38.760]  跟他們講道理
[00:23:38.760 --> 00:23:41.760]  結果就化了一場乾鍋
[00:23:41.760 --> 00:23:44.760]  但是耶佛他大件事了
[00:23:44.760 --> 00:23:46.760]  可能因為他本身的性格
[00:23:46.760 --> 00:23:48.760]  也可能是自己的女兒死了
[00:23:48.760 --> 00:23:50.760]  那種悲痛無處發洩
[00:23:50.760 --> 00:23:52.760]  你們送上門就大件事了
[00:23:52.760 --> 00:23:56.760]  於是他就起兵跟他們打起來
[00:23:56.760 --> 00:23:58.760]  自己人打自己人
[00:23:58.760 --> 00:24:01.760]  而且還有計劃地封鎖了道口
[00:24:01.760 --> 00:24:05.760]  結果以法連仁死了二萬四千人
[00:24:05.760 --> 00:24:07.760]  二萬四千人
[00:24:07.760 --> 00:24:10.760]  整個錦繡花園都是一萬八千人
[00:24:10.760 --> 00:24:12.760]  你想想死了多少人
[00:24:12.760 --> 00:24:15.760]  是多麼慘烈的一件事
[00:24:15.760 --> 00:24:18.760]  找耶佛他回來打贏阿滿人
[00:24:18.760 --> 00:24:20.760]  但結果自己人血流成河
[00:24:20.760 --> 00:24:22.760]  同胞互相殘殺
[00:24:22.760 --> 00:24:25.760]  這些慘劇其實從哪裡開始
[00:24:25.760 --> 00:24:26.760]  我們數一數
[00:24:26.760 --> 00:24:29.760]  其實是不是長老找耶佛他做錯了
[00:24:29.760 --> 00:24:33.760]  還是耶佛他的兄弟不應該這樣趕他走
[00:24:33.760 --> 00:24:34.760]  或者耶佛他的爸爸
[00:24:34.760 --> 00:24:37.760]  根本就不應該跟妓女搭上
[00:24:37.760 --> 00:24:38.760]  再數遠一點
[00:24:38.760 --> 00:24:40.760]  是不是基癲那個時代
[00:24:40.760 --> 00:24:43.760]  種下了這樣的一種文化
[00:24:43.760 --> 00:24:45.760]  甚至以色列人進入迦南的時候
[00:24:45.760 --> 00:24:50.760]  他沒有說出迦南人已經種下了禍根
[00:24:50.760 --> 00:24:53.760]  以色列人的歷史其實根本就是一個犯罪史
[00:24:53.760 --> 00:24:54.760]  錯完又錯錯完又錯
[00:24:54.760 --> 00:24:56.760]  一錯再錯
[00:24:56.760 --> 00:24:58.760]  不單止以色列人
[00:24:58.760 --> 00:25:00.760]  其實全人類都是這樣
[00:25:00.760 --> 00:25:02.760]  我們的歷史老師經常說
[00:25:02.760 --> 00:25:06.760]  人類是不能夠從歷史裡面吸收任何教訓
[00:25:06.760 --> 00:25:08.760]  歷史是會不斷地重複
[00:25:08.760 --> 00:25:11.760]  全人類都是這樣錯
[00:25:11.760 --> 00:25:12.760]  說到這裡
[00:25:12.760 --> 00:25:14.760]  你不要以為我在這裡小看一些以色列人
[00:25:14.760 --> 00:25:17.760]  或者怪責一些以色列人
[00:25:17.760 --> 00:25:20.760]  相反我覺得犯罪是一件很正常的事
[00:25:20.760 --> 00:25:22.760]  犯錯是很正常的
[00:25:22.760 --> 00:25:25.760]  否則人類就不需要耶穌基督
[00:25:25.760 --> 00:25:26.760]  我們每一個人都會犯錯
[00:25:26.760 --> 00:25:29.760]  我們教教很重要的一個信念就是
[00:25:29.760 --> 00:25:30.760]  人有罪
[00:25:30.760 --> 00:25:34.760]  而耶穌基督是唯一的拯救
[00:25:34.760 --> 00:25:36.760]  我們每一個人都有罪
[00:25:36.760 --> 00:25:39.760]  因此問題不是人有沒有犯罪
[00:25:39.760 --> 00:25:43.760]  而是我們有沒有反省
[00:25:43.760 --> 00:25:44.760]  去到總結
[00:25:44.760 --> 00:25:46.760]  我首先要聲明
[00:25:46.760 --> 00:25:47.760]  大家不要誤會
[00:25:47.760 --> 00:25:49.760]  我講道的時候
[00:25:49.760 --> 00:25:52.760]  舉的一些例子是指著錦宣家去講
[00:25:52.760 --> 00:25:54.760]  我明白
[00:25:54.760 --> 00:25:56.760]  我自己作為錦宣家的傳道
[00:25:56.760 --> 00:25:59.760]  大家可能會有些對號入座
[00:25:59.760 --> 00:26:02.760]  但是其實一來我預了這段講道
[00:26:02.760 --> 00:26:04.760]  上網出了街
[00:26:04.760 --> 00:26:06.760]  是全世界都看到的
[00:26:06.760 --> 00:26:09.760]  有機會聽到的人就會聽到
[00:26:09.760 --> 00:26:12.760]  這些東西出了公海就沒得回頭
[00:26:12.760 --> 00:26:16.760]  而且我也是用我在基督信仰裡面
[00:26:16.760 --> 00:26:17.760]  二十多年
[00:26:17.760 --> 00:26:18.760]  看了聽了
[00:26:18.760 --> 00:26:23.760]  見到很多令人很責心的例子去講
[00:26:23.760 --> 00:26:25.760]  所以大家千萬不要對號入座
[00:26:25.760 --> 00:26:28.760]  我只是講出經文裡面我看到的
[00:26:28.760 --> 00:26:31.760]  而我們基督教很值得反省的事
[00:26:31.760 --> 00:26:34.760]  今日的講題是犯錯中的恩典
[00:26:34.760 --> 00:26:36.760]  在恩典中的犯錯
[00:26:36.760 --> 00:26:39.760]  我們很清楚神是有恩典有憐憫的
[00:26:39.760 --> 00:26:42.760]  就算我們犯錯依然會有恩典
[00:26:42.760 --> 00:26:44.760]  我們見到很多的肢體犯錯之後
[00:26:44.760 --> 00:26:45.760]  回到來
[00:26:45.760 --> 00:26:48.760]  結果是很大的復興
[00:26:48.760 --> 00:26:51.760]  結果被神大大的使用
[00:26:51.760 --> 00:26:53.760]  犯錯不要緊
[00:26:53.760 --> 00:26:54.760]  犯罪不要緊
[00:26:54.760 --> 00:26:57.760]  最重要是你回到神那裡
[00:26:57.760 --> 00:27:00.760]  但是可惜的是有些人活在恩典之中
[00:27:00.760 --> 00:27:04.760]  但是他沒有為他所犯的錯去反省
[00:27:04.760 --> 00:27:10.760]  導致耶和華心裡焦急
[00:27:10.760 --> 00:27:11.760]  很多人的信仰
[00:27:11.760 --> 00:27:12.760]  好像那個長老那樣
[00:27:12.760 --> 00:27:14.760]  那些以色列的長老那樣
[00:27:14.760 --> 00:27:17.760]  有事就去求耶和華幫忙
[00:27:17.760 --> 00:27:19.760]  又祈禱又認罪又悔改
[00:27:19.760 --> 00:27:20.760]  扔掉那些偶像
[00:27:20.760 --> 00:27:22.760]  又發誓又許願
[00:27:22.760 --> 00:27:25.760]  又禁食或者奉獻一大筆錢
[00:27:25.760 --> 00:27:29.760]  其實他的期望是上帝的幫助來到
[00:27:29.760 --> 00:27:31.760]  但是事情過了之後
[00:27:31.760 --> 00:27:33.760]  不見了人
[00:27:33.760 --> 00:27:34.760]  不出聲
[00:27:34.760 --> 00:27:35.760]  下次再見到他
[00:27:35.760 --> 00:27:38.760]  他一定是家裡又有事
[00:27:38.760 --> 00:27:40.760]  有些人是這樣
[00:27:40.760 --> 00:27:44.760]  有些教會他們找領袖的時候
[00:27:44.760 --> 00:27:47.760]  多數是按著人的標準去找的
[00:27:47.760 --> 00:27:50.760]  好像那些長老那樣
[00:27:50.760 --> 00:27:51.760]  打仗要找耶復他
[00:27:51.760 --> 00:27:53.760]  大能的勇士
[00:27:53.760 --> 00:27:54.760]  管他的背景是怎樣
[00:27:54.760 --> 00:27:56.760]  管他之前是怎樣
[00:27:56.760 --> 00:27:58.760]  說到底也有一半以色列血統
[00:27:58.760 --> 00:28:01.760]  也是半個自己人
[00:28:01.760 --> 00:28:02.760]  用現代的說法
[00:28:02.760 --> 00:28:05.760]  可能他們寧願找一個不喜歡看聖經的博士
[00:28:05.760 --> 00:28:10.760]  也不會找一個熟讀聖經的侍應生去做領袖
[00:28:10.760 --> 00:28:12.760]  當然我剛才說過
[00:28:12.760 --> 00:28:14.760]  恩賜能力是上帝給的
[00:28:14.760 --> 00:28:16.760]  如果有肢體系
[00:28:16.760 --> 00:28:20.760]  他又有恩賜又有能力又有學歷又有才方
[00:28:20.760 --> 00:28:21.760]  他的靈命又好
[00:28:21.760 --> 00:28:24.760]  他做領袖當然是最好的
[00:28:24.760 --> 00:28:28.760]  但現實上不是每個肢體都是這樣
[00:28:28.760 --> 00:28:30.760]  而我們去挑選領袖的時候
[00:28:30.760 --> 00:28:32.760]  往往不是從能力
[00:28:32.760 --> 00:28:36.760]  而是應該要從靈命去優先
[00:28:36.760 --> 00:28:39.760]  我們應該挑選一些靈命好的肢體
[00:28:39.760 --> 00:28:43.760]  去做大領聖的角色
[00:28:43.760 --> 00:28:46.760]  有些人好像耶復他
[00:28:46.760 --> 00:28:50.760]  他用錯誤的方式去敬拜正確的對象
[00:28:50.760 --> 00:28:51.760]  信耶穌當然是對的
[00:28:51.760 --> 00:28:52.760]  一定是對的
[00:28:52.760 --> 00:28:57.760]  但用錯誤的方式去表達他的信仰
[00:28:57.760 --> 00:29:00.760]  這類人真的會很投入教會
[00:29:00.760 --> 00:29:02.760]  經常都在教會裏面
[00:29:02.760 --> 00:29:03.760]  一定會見到他
[00:29:03.760 --> 00:29:05.760]  開口閉口都是金句
[00:29:05.760 --> 00:29:08.760]  但他抱著很多錯誤的觀念
[00:29:08.760 --> 00:29:11.760]  有時有一大堆方程式在腦裏
[00:29:11.760 --> 00:29:13.760]  他覺得跟著那些方程式去做
[00:29:13.760 --> 00:29:15.760]  上帝就會祝福我
[00:29:15.760 --> 00:29:17.760]  然後他跟著那些方程式做完
[00:29:17.760 --> 00:29:19.760]  為何上帝都不祝福我的時候
[00:29:19.760 --> 00:29:22.760]  他們就很懷疑自己的信仰
[00:29:22.760 --> 00:29:25.760]  其實某程度上是對上帝的一種操控
[00:29:25.760 --> 00:29:28.760]  為何我做了那麼多事你都不幫我
[00:29:28.760 --> 00:29:33.760]  為何我做了那麼多事你都不幫我
[00:29:33.760 --> 00:29:35.760]  弟兄姊妹我們要反省
[00:29:35.760 --> 00:29:37.760]  反省真的很難
[00:29:37.760 --> 00:29:40.760]  特別是如果你長期處身在一個群體裏面
[00:29:40.760 --> 00:29:41.760]  你幾乎不可能不受影響
[00:29:41.760 --> 00:29:43.760]  你一定受影響
[00:29:43.760 --> 00:29:45.760]  你長期抱著某一個觀念的時候
[00:29:45.760 --> 00:29:46.760]  突然有人跟你說
[00:29:46.760 --> 00:29:47.760]  你這樣不行
[00:29:47.760 --> 00:29:48.760]  這樣錯
[00:29:48.760 --> 00:29:49.760]  更加難接受
[00:29:49.760 --> 00:29:51.760]  因為我投資了很多感情進去
[00:29:51.760 --> 00:29:53.760]  我放了很多時間和心機
[00:29:53.760 --> 00:29:55.760]  我大半生人都是這樣過活的
[00:29:55.760 --> 00:29:57.760]  你跟我說現在錯
[00:29:57.760 --> 00:29:59.760]  很難接受
[00:29:59.760 --> 00:30:00.760]  因為我舉個例子
[00:30:00.760 --> 00:30:02.760]  有些網絡騙案
[00:30:02.760 --> 00:30:04.760]  網上認識了一個人
[00:30:04.760 --> 00:30:06.760]  過了很久又說跟你拍拖
[00:30:06.760 --> 00:30:07.760]  樣子都沒見過
[00:30:07.760 --> 00:30:09.760]  接著說網上跟你拍拖
[00:30:09.760 --> 00:30:11.760]  接著隔一會就說
[00:30:11.760 --> 00:30:13.760]  爸爸媽媽做手術要借錢
[00:30:13.760 --> 00:30:16.760]  通常你是不中計
[00:30:16.760 --> 00:30:19.760]  中計的人借完一次就有第二次
[00:30:19.760 --> 00:30:21.760]  借完第二次就有第三次
[00:30:21.760 --> 00:30:22.760]  借到沒錢為止
[00:30:22.760 --> 00:30:24.760]  為什麼會這樣呢
[00:30:24.760 --> 00:30:27.760]  因為他不能夠承認自己第一次錯了
[00:30:27.760 --> 00:30:30.760]  我告訴自己
[00:30:30.760 --> 00:30:32.760]  我第一次借錢錯了的時候
[00:30:32.760 --> 00:30:37.760]  不就是我推翻了我之前投入的那些感情、時間、心機
[00:30:37.760 --> 00:30:39.760]  他不能夠接受
[00:30:39.760 --> 00:30:40.760]  於是一錯再錯
[00:30:40.760 --> 00:30:42.760]  寧願相信那件事
[00:30:42.760 --> 00:30:44.760]  繼續錯下去
[00:30:45.760 --> 00:30:48.760]  容許自己停留在一個錯誤裡面
[00:30:48.760 --> 00:30:50.760]  你就好像中了網絡騙案一樣
[00:30:50.760 --> 00:30:52.760]  你容許自己一錯再錯
[00:30:52.760 --> 00:30:54.760]  不停地得罪上帝
[00:30:54.760 --> 00:30:56.760]  耶復他的故事就是告訴我們
[00:30:56.760 --> 00:30:58.760]  如果他一錯再錯
[00:30:58.760 --> 00:31:01.760]  大地的後果可以很嚴重
[00:31:01.760 --> 00:31:05.760]  他錯完第一次他可以回頭
[00:31:05.760 --> 00:31:08.760]  如果有人告訴他
[00:31:08.760 --> 00:31:09.760]  他許的願是錯的
[00:31:09.760 --> 00:31:11.760]  他可不可以想辦法收回
[00:31:11.760 --> 00:31:13.760]  可不可以研究一下如何贖回
[00:31:13.760 --> 00:31:15.760]  可不可以贖回自己許的願
[00:31:15.760 --> 00:31:16.760]  有的啊
[00:31:16.760 --> 00:31:18.760]  舊約條文有的啊
[00:31:18.760 --> 00:31:19.760]  是不是
[00:31:19.760 --> 00:31:22.760]  你耶和華都不喜悅人家用人去獻祭
[00:31:22.760 --> 00:31:23.760]  為什麼你不停
[00:31:23.760 --> 00:31:27.760]  過程為什麼沒有人去阻止
[00:31:27.760 --> 00:31:29.760]  一錯再錯
[00:31:29.760 --> 00:31:33.760]  想起來我們今天教會真的很傷感
[00:31:33.760 --> 00:31:36.760]  這篇導的真是苦口婆心
[00:31:36.760 --> 00:31:37.760]  我相信
[00:31:37.760 --> 00:31:39.760]  這樣講的時候
[00:31:39.760 --> 00:31:43.760]  有些人聽了可能會覺得難受
[00:31:43.760 --> 00:31:47.760]  可能很少聽到傳授人講話這麼露骨
[00:31:47.760 --> 00:31:51.760]  但是教會是罪人罪責的群體
[00:31:51.760 --> 00:31:54.760]  教會真是罪人罪責的群體
[00:31:54.760 --> 00:31:56.760]  有很多明爭暗鬥在裡面
[00:31:56.760 --> 00:31:59.760]  有很多令人覺得很失望的事
[00:31:59.760 --> 00:32:01.760]  有很多耶復他
[00:32:01.760 --> 00:32:03.760]  有很多類似的長老
[00:32:03.760 --> 00:32:08.760]  有些人恃著自己教會裡面的權勢
[00:32:09.760 --> 00:32:11.760]  去到挑撥離間
[00:32:11.760 --> 00:32:13.760]  互相爭鬥
[00:32:13.760 --> 00:32:16.760]  最後我想講的是
[00:32:16.760 --> 00:32:19.760]  耶復他的例子告訴我
[00:32:19.760 --> 00:32:22.760]  可能到最後會害了自己
[00:32:22.760 --> 00:32:25.760]  我聽很多這樣的故事
[00:32:25.760 --> 00:32:28.760]  錯不要緊
[00:32:28.760 --> 00:32:30.760]  其實以色列的歷史是怎樣
[00:32:30.760 --> 00:32:32.760]  數之不盡犯錯的人
[00:32:32.760 --> 00:32:34.760]  很多屬靈偉人
[00:32:34.760 --> 00:32:36.760]  都是做錯事的
[00:32:37.760 --> 00:32:39.760]  亞伯拉罕經常不認老婆
[00:32:39.760 --> 00:32:42.760]  老婆被人看中了
[00:32:42.760 --> 00:32:43.760]  他可以不認
[00:32:43.760 --> 00:32:47.760]  雅各是一個騙子
[00:32:47.760 --> 00:32:50.760]  騙完哥哥就騙爸爸
[00:32:50.760 --> 00:32:52.760]  騙就騙
[00:32:52.760 --> 00:32:55.760]  十二支派
[00:32:55.760 --> 00:32:57.760]  他們十二個人
[00:32:57.760 --> 00:32:59.760]  名字留在十二支派那裡
[00:32:59.760 --> 00:33:01.760]  但其實他們一群人
[00:33:01.760 --> 00:33:03.760]  一起去想著害死自己的弟弟
[00:33:05.760 --> 00:33:07.760]  摩西是殺人犯
[00:33:07.760 --> 00:33:09.760]  殺完人逃走了
[00:33:09.760 --> 00:33:12.760]  你想想最終逃走了
[00:33:12.760 --> 00:33:13.760]  沒事就掉難了
[00:33:13.760 --> 00:33:16.760]  大衛呢
[00:33:16.760 --> 00:33:17.760]  勾人老婆
[00:33:17.760 --> 00:33:18.760]  殺人老公
[00:33:18.760 --> 00:33:22.760]  一群的屬靈偉人
[00:33:22.760 --> 00:33:25.760]  聖經裡面記載他們很多黑暗的事
[00:33:25.760 --> 00:33:28.760]  但到最後形容他們是值得學習的
[00:33:28.760 --> 00:33:29.760]  信心偉人
[00:33:29.760 --> 00:33:30.760]  為什麼
[00:33:30.760 --> 00:33:32.760]  因為他們有反省
[00:33:32.760 --> 00:33:34.760]  到最後他們又回去耶和華那裡
[00:33:35.760 --> 00:33:38.760]  我們信仰核心不是沒有罪
[00:33:38.760 --> 00:33:40.760]  是認罪
[00:33:40.760 --> 00:33:43.760]  我們信仰核心是認罪
[00:33:43.760 --> 00:33:44.760]  而要認罪
[00:33:44.760 --> 00:33:46.760]  首先你要知罪
[00:33:46.760 --> 00:33:49.760]  你要有能力去反省自己有沒有罪
[00:33:49.760 --> 00:33:51.760]  在這個時候
[00:33:51.760 --> 00:33:52.760]  我邀請大家
[00:33:52.760 --> 00:33:53.760]  我們一同去安靜
[00:33:53.760 --> 00:33:56.760]  我們安靜片刻
[00:33:56.760 --> 00:33:57.760]  去思考
[00:33:57.760 --> 00:33:59.760]  我們自己有沒有隱而未見的罪
[00:33:59.760 --> 00:34:01.760]  然後我們向神認罪
