
[00:00:00.000 --> 00:00:07.000]  立差遣使者,欲望永生神的話。
[00:24:38.000 --> 00:24:41.000]  當那個醫生回來了,
[00:24:41.000 --> 00:24:44.000]  弟兄想著死就死吧,
[00:24:44.000 --> 00:24:47.000]  沒有錢買新藥,
[00:24:47.000 --> 00:24:49.000]  但那個醫生回來的時候,
[00:24:49.000 --> 00:24:51.000]  他就告訴弟兄,
[00:24:51.000 --> 00:24:53.000]  他不用弟兄說話,
[00:24:53.000 --> 00:24:57.000]  因為你太太是醫管局的人,
[00:24:57.000 --> 00:25:01.000]  她在一間診所裡面做文員的,
[00:25:01.000 --> 00:25:03.000]  有員工福利,
[00:25:03.000 --> 00:25:04.000]  所以這四十萬,
[00:25:04.000 --> 00:25:07.000]  九領都不用給,
[00:25:07.000 --> 00:25:10.000]  是不是很感恩?
[00:25:10.000 --> 00:25:12.000]  所以那四十萬我們有份給的,
[00:25:12.000 --> 00:25:16.000]  這位弟兄就是台上高各位的主席,
[00:25:16.000 --> 00:25:22.000]  我們給點掌聲天上高的爸爸,
[00:25:22.000 --> 00:25:26.000]  上帝是我們天上高的爸爸,
[00:25:26.000 --> 00:25:29.000]  他是一位獨行其事的神,
[00:25:29.000 --> 00:25:32.000]  他因為全知又全能,
[00:25:32.000 --> 00:25:37.000]  所以在這位獨一真神裡面,
[00:25:37.000 --> 00:25:39.000]  沒有難成就的事,
[00:25:39.000 --> 00:25:41.000]  他一定顧念我們,
[00:25:41.000 --> 00:25:46.000]  所以施西家和輝哥都很知道,
[00:25:46.000 --> 00:25:50.000]  先去宣告上帝和我們的關係,
[00:25:50.000 --> 00:25:52.000]  那份密切,
[00:25:52.000 --> 00:25:54.000]  還有那份全能,
[00:25:54.000 --> 00:25:57.000]  他一定顧念我們,
[00:25:57.000 --> 00:26:01.000]  先去告完上帝的名字之後,
[00:26:01.000 --> 00:26:03.000]  他就開始說了,
[00:26:03.000 --> 00:26:04.000]  第十七十八節,
[00:26:04.000 --> 00:26:07.000]  亞述的王,
[00:26:07.000 --> 00:26:13.000]  他真的曾經使烈國很多民族都變為平地,
[00:26:13.000 --> 00:26:18.000]  他把烈國的神像都扔在火裡面,
[00:26:18.000 --> 00:26:22.000]  不過這些烈國所拜的神明不是真神,
[00:26:22.000 --> 00:26:25.000]  只是木頭,只是石頭,
[00:26:25.000 --> 00:26:29.000]  所以全部滅絕了,
[00:26:29.000 --> 00:26:31.000]  施西家說,真的,
[00:26:31.000 --> 00:26:35.000]  真的周圍的世國都滅了,
[00:26:35.000 --> 00:26:37.000]  但我仍然深信,
[00:26:37.000 --> 00:26:41.000]  我們耶和華神是獨一的真神,
[00:26:41.000 --> 00:26:44.000]  他一定會將我們猶大國,
[00:26:44.000 --> 00:26:51.000]  從亞述手裡面拯救出來,
[00:26:51.000 --> 00:26:53.000]  這個祈禱,
[00:26:53.000 --> 00:26:56.000]  就是將我們心裡面有什麼疑惑,
[00:26:56.000 --> 00:26:59.000]  有什麼驚恐,
[00:26:59.000 --> 00:27:01.000]  有什麼擔心,
[00:27:01.000 --> 00:27:03.000]  甚至有什麼不滿,
[00:27:03.000 --> 00:27:06.000]  我們都向上帝傾訴,
[00:27:06.000 --> 00:27:09.000]  求神來彰顯公義,
[00:27:09.000 --> 00:27:12.000]  所以地上宮不用罵那麼多,
[00:27:12.000 --> 00:27:13.000]  交給神,
[00:27:13.000 --> 00:27:17.000]  神自己會來彰顯公義,
[00:27:17.000 --> 00:27:22.000]  因為人生裡面會有很多無奈的事情,
[00:27:22.000 --> 00:27:25.000]  就算你去罵,去打,
[00:27:25.000 --> 00:27:28.000]  都未必能搞定,
[00:27:28.000 --> 00:27:31.000]  所以就唯有向我們這位生命的主,
[00:27:31.000 --> 00:27:35.000]  救贖的主來呼求,來傾訴,
[00:27:35.000 --> 00:27:37.000]  不過你又要知道,
[00:27:37.000 --> 00:27:44.000]  上帝未必每一次都會按著我們的呼求來承受,
[00:27:44.000 --> 00:27:46.000]  因為祂有主權,
[00:27:46.000 --> 00:27:49.000]  祂有祂自己的心意,
[00:27:49.000 --> 00:27:53.000]  所以我們就要去想定一件事,
[00:27:53.000 --> 00:27:54.000]  就算有一天,
[00:27:54.000 --> 00:27:57.000]  上帝不是按著我們的心意,
[00:27:57.000 --> 00:28:01.000]  或者按著我們的所求來承受的事情,
[00:28:01.000 --> 00:28:02.000]  都好,
[00:28:02.000 --> 00:28:05.000]  我們仍然去堅信上帝,
[00:28:05.000 --> 00:28:09.000]  仍然去做上帝所喜悅的事情,
[00:28:09.000 --> 00:28:12.000]  我們不會走去犯罪,
[00:28:12.000 --> 00:28:15.000]  在美國南北戰爭的時候,
[00:28:15.000 --> 00:28:19.000]  有一位信徒為了鼓勵林肯總統,
[00:28:19.000 --> 00:28:20.000]  他就說,
[00:28:20.000 --> 00:28:22.000]  上帝一定和我們同在的,
[00:28:22.000 --> 00:28:28.000]  神一定會站在林肯先生那一邊的,
[00:28:28.000 --> 00:28:31.000]  林肯就這樣回應,
[00:28:31.000 --> 00:28:33.000]  他說,
[00:28:33.000 --> 00:28:36.000]  我又不介意上帝站不站在我那邊,
[00:28:36.000 --> 00:28:38.000]  不過最重要的,
[00:28:38.000 --> 00:28:43.000]  就是我站在上帝那邊,
[00:28:43.000 --> 00:28:48.000]  最重要的是我站在上帝那邊,
[00:28:48.000 --> 00:28:50.000]  所以在人生裡面,
[00:28:50.000 --> 00:28:54.000]  無論我們遭遇了什麼很大的困難都好,
[00:28:54.000 --> 00:29:00.000]  我們都一定要站在上帝真理那邊,
[00:29:00.000 --> 00:29:03.000]  信服祂的心意,
[00:29:03.000 --> 00:29:06.000]  好了,最後,
[00:29:06.000 --> 00:29:07.000]  我們知道,
[00:29:07.000 --> 00:29:10.000]  這個希西格,
[00:29:10.000 --> 00:29:13.000]  他的禱告,
[00:29:13.000 --> 00:29:15.000]  他最後的目的,
[00:29:15.000 --> 00:29:17.000]  不是為自己,
[00:29:17.000 --> 00:29:20.000]  也不是單單為這個猶大的民族,
[00:29:20.000 --> 00:29:22.000]  在第十九節,他這樣說,
[00:29:22.000 --> 00:29:24.000]  耶和華我們的神,
[00:29:24.000 --> 00:29:28.000]  現在求祢救我們脫離亞述王的手,
[00:29:28.000 --> 00:29:31.000]  他真的都求上帝救他們,
[00:29:31.000 --> 00:29:34.000]  使地上萬國都知道,
[00:29:34.000 --> 00:29:38.000]  唯獨祢,耶和華神,
[00:29:38.000 --> 00:29:42.000]  唯獨祢是耶和華是神,
[00:29:42.000 --> 00:29:46.000]  所以,希西格走去這個禱告,
[00:29:46.000 --> 00:29:50.000]  他是要讓全世界都知道,
[00:29:50.000 --> 00:29:54.000]  上帝是獨一的真神,
[00:29:54.000 --> 00:29:59.000]  他創造萬有的主宰,
[00:29:59.000 --> 00:30:03.000]  好了,整件事最後怎樣完結呢?
[00:30:03.000 --> 00:30:10.000]  在這個烈王記下十九章三十五節,
[00:30:10.000 --> 00:30:12.000]  就這樣說,
[00:30:12.000 --> 00:30:16.000]  當夜,耶和華的使者出去,
[00:30:16.000 --> 00:30:23.000]  在亞述營中殺了十八萬五千人,
[00:30:23.000 --> 00:30:26.000]  那場仗猶大國沒有打過,
[00:30:26.000 --> 00:30:30.000]  上帝就派使者殺了亞述大軍,
[00:30:30.000 --> 00:30:34.000]  大部分的人只剩下少少的人,
[00:30:34.000 --> 00:30:37.000]  和亞述王阿拿基納,
[00:30:37.000 --> 00:30:39.000]  為何會這樣呢?
[00:30:39.000 --> 00:30:41.000]  而且不是神話,
[00:30:41.000 --> 00:30:47.000]  而是有些歷史人物去挖掘一些石柱,
[00:30:47.000 --> 00:30:52.000]  看到這件事都寫在石柱上,
[00:30:52.000 --> 00:30:56.000]  甚至希臘歷史家都有記載,
[00:30:56.000 --> 00:31:02.000]  亞述軍因為感染了鼠疫,
[00:31:02.000 --> 00:31:06.000]  一夜之間死了很多人,
[00:31:06.000 --> 00:31:13.000]  差不多全軍覆沒,
[00:31:13.000 --> 00:31:20.000]  我們知道上帝是獨一的神,
[00:31:20.000 --> 00:31:24.000]  他是統管地上所有的事情,
[00:31:24.000 --> 00:31:31.000]  所以如果希西家單單看著強勁的亞述大軍,
[00:31:31.000 --> 00:31:34.000]  聽著令人很沮喪的,
[00:31:34.000 --> 00:31:38.000]  收獄上帝,收獄猶大民族的說話,
[00:31:38.000 --> 00:31:42.000]  他們的心一定會非常害怕,
[00:31:42.000 --> 00:31:47.000]  猶大國可能在希西家的時間就會敗亡,
[00:31:47.000 --> 00:31:53.000]  不過希西家全心全意去倚靠上帝,
[00:31:53.000 --> 00:31:55.000]  專心仰望他,
[00:31:55.000 --> 00:32:02.000]  以至到最後他不費一兵一卒就反敗為勝,
[00:32:02.000 --> 00:32:07.000]  所以人如果將眼光放在地上的政權,
[00:32:07.000 --> 00:32:09.000]  放在地上的人物的時候,
[00:32:09.000 --> 00:32:13.000]  有時候我們覺得很腐敗,
[00:32:13.000 --> 00:32:14.000]  很無能,
[00:32:14.000 --> 00:32:17.000]  甚至覺得人很無理取鬧,
[00:32:17.000 --> 00:32:18.000]  我們會憤怒,
[00:32:18.000 --> 00:32:20.000]  我們會失望,
[00:32:20.000 --> 00:32:24.000]  我們會覺得前路是暗淡的,
[00:32:24.000 --> 00:32:26.000]  但是我們堅信,
[00:32:26.000 --> 00:32:27.000]  堅信一件事,
[00:32:27.000 --> 00:32:31.000]  世界一切的事情,
[00:32:31.000 --> 00:32:33.000]  世界的終局,
[00:32:33.000 --> 00:32:39.000]  都是掌管在萬王之王的上帝手裏面,
[00:32:39.000 --> 00:32:41.000]  但以李書裏面這樣說,
[00:32:41.000 --> 00:32:44.000]  智慧和能力屬乎他,
[00:32:44.000 --> 00:32:46.000]  他改變時間,季節,
[00:32:46.000 --> 00:32:48.000]  他廢亡,辣亡,
[00:32:48.000 --> 00:32:51.000]  將智慧賜給智慧人,
[00:32:51.000 --> 00:32:54.000]  將知識賜給聰明人,
[00:32:54.000 --> 00:32:57.000]  他顯明深奧隱蔽的事,
[00:32:57.000 --> 00:32:59.000]  洞悉幽暗中的一切,
[00:32:59.000 --> 00:33:03.000]  光明也與他同絕,
[00:33:03.000 --> 00:33:06.000]  我們的神就是一位這樣的神,
[00:33:06.000 --> 00:33:07.000]  感謝主,
[00:33:07.000 --> 00:33:11.000]  我們的人生可以只靠這位獨一的神,
[00:33:11.000 --> 00:33:12.000]  創造的神,
[00:33:12.000 --> 00:33:13.000]  感謝主。
[00:33:13.000 --> 00:33:15.000]  (CC字幕製作:貝爾)

