
[00:00:00.000 --> 00:00:06.000]  至於你,你所講的,總要合乎那健全的教導
[00:25:06.000 --> 00:25:09.000]  我們生命上所表現出來的美善
[00:25:09.000 --> 00:25:11.000]  能夠令人羨慕
[00:25:11.000 --> 00:25:13.000]  發出一種香氣
[00:25:13.000 --> 00:25:16.000]  以致透過我們去認識主耶穌
[00:25:16.000 --> 00:25:20.000]  另外保羅在這裡的對象
[00:25:20.000 --> 00:25:25.000]  不單單針對克里達島的信徒
[00:25:25.000 --> 00:25:27.000]  也針對提多
[00:25:27.000 --> 00:25:30.000]  因為第七至八節的內容
[00:25:30.000 --> 00:25:32.000]  是保羅對提多說的
[00:25:32.000 --> 00:25:37.000]  他說:你要顯出自己是好行為的榜樣
[00:25:37.000 --> 00:25:40.000]  在教道上要正直、莊重、言語健全
[00:25:40.000 --> 00:25:42.000]  無可自責
[00:25:42.000 --> 00:25:44.000]  是為了洗腦反對的人
[00:25:44.000 --> 00:25:50.000]  因說不出我們有什麼不好而自覺羞愧
[00:25:50.000 --> 00:25:54.000]  提多面對很多反對他的人
[00:25:54.000 --> 00:25:58.000]  猶太群體反對傳耶穌的福音
[00:25:58.000 --> 00:26:03.000]  有假教師迷惑信徒說異端
[00:26:03.000 --> 00:26:05.000]  外邦群體反對傳
[00:26:05.000 --> 00:26:09.000]  未經羅馬政府註冊或認可的信仰
[00:26:09.000 --> 00:26:11.000]  或跟在聖餐禮儀上
[00:26:11.000 --> 00:26:16.000]  吃人肉、喝人血
[00:26:16.000 --> 00:26:19.000]  面對這麼多反對的聲音和壓力
[00:26:19.000 --> 00:26:22.000]  保羅對提多的教導
[00:26:22.000 --> 00:26:27.000]  不是叫他到處跟人辯駁、解釋、爭辯
[00:26:27.000 --> 00:26:28.000]  不是
[00:26:28.000 --> 00:26:31.000]  而是叫他做好自己
[00:26:31.000 --> 00:26:36.000]  教道上要正直、莊重、言語健全
[00:26:36.000 --> 00:26:40.000]  成為別人的榜樣
[00:26:40.000 --> 00:26:43.000]  保羅在這裡要求提多各方面都要做到什麼?
[00:26:43.000 --> 00:26:47.000]  無可自責
[00:26:47.000 --> 00:26:52.000]  我們會問這是否一個很普遍的要求?
[00:26:52.000 --> 00:26:59.000]  我們看回保羅對其他人的教導
[00:26:59.000 --> 00:27:03.000]  在提摩泰前書六章十四節
[00:27:03.000 --> 00:27:07.000]  保羅對提摩泰的教導是這樣說的
[00:27:07.000 --> 00:27:17.000]  保羅不但對提多要求無可自責
[00:27:17.000 --> 00:27:22.000]  也對提摩泰同樣提出無可自責的要求
[00:27:22.000 --> 00:27:24.000]  我們可能會問
[00:27:24.000 --> 00:27:27.000]  無可自責的生命見證
[00:27:27.000 --> 00:27:30.000]  只是針對提多和提摩泰
[00:27:30.000 --> 00:27:31.000]  與我們無關
[00:27:31.000 --> 00:27:35.000]  他們這批毀身的僕人才有這個要求
[00:27:35.000 --> 00:27:38.000]  一般的信徒應該不需要
[00:27:38.000 --> 00:27:43.000]  是嗎?
[00:27:43.000 --> 00:27:46.000]  在彼勒比書二章十五至十六節
[00:27:46.000 --> 00:27:50.000]  保羅對彼勒比的信徒這樣說
[00:27:50.000 --> 00:27:53.000]  好使你們無可自責、誠實無畏
[00:27:53.000 --> 00:27:58.000]  在這彎曲薄茂的世代作神無瑕疵的兒女
[00:27:58.000 --> 00:28:01.000]  你們在這世代中要在明光照耀
[00:28:01.000 --> 00:28:05.000]  把生命的道顯明出來
[00:28:05.000 --> 00:28:07.000]  對於保羅來說
[00:28:07.000 --> 00:28:12.000]  沒有毀身的信徒或不毀身的信徒
[00:28:12.000 --> 00:28:14.000]  只要你是基督徒
[00:28:14.000 --> 00:28:17.000]  你就需要在品格及行為上
[00:28:17.000 --> 00:28:21.000]  做到無可自責
[00:28:21.000 --> 00:28:23.000]  家樓的弟兄姊妹
[00:28:23.000 --> 00:28:28.000]  今日的講題是行事與恩典相稱的人生
[00:28:28.000 --> 00:28:30.000]  無論是良好的品格和行為
[00:28:30.000 --> 00:28:33.000]  要達到無可自責的要求
[00:28:33.000 --> 00:28:37.000]  保羅認為是每一個信徒的追求目標
[00:28:37.000 --> 00:28:44.000]  沒有分信徒、長老、監督、執事
[00:28:44.000 --> 00:28:48.000]  全部都是一個標準
[00:28:48.000 --> 00:28:53.000]  你聽完後會覺得很大壓力
[00:28:53.000 --> 00:28:56.000]  我們可能會想
[00:28:56.000 --> 00:29:01.000]  我們信耶穌只是想在主之中取得恩典
[00:29:01.000 --> 00:29:05.000]  就算真的要做到行事為人與恩典相稱
[00:29:05.000 --> 00:29:07.000]  都是因人而異
[00:29:07.000 --> 00:29:09.000]  我們盡力便可以
[00:29:09.000 --> 00:29:19.000]  我沒有想過要做到無可自責這麼嚴重
[00:29:19.000 --> 00:29:22.000]  我們應該要盡心思考
[00:29:22.000 --> 00:29:25.000]  神給了我們一個熟練的功課
[00:29:25.000 --> 00:29:30.000]  告訴我們這個功課的目標
[00:29:30.000 --> 00:29:34.000]  甚至給我們一個得勝的秘訣
[00:29:34.000 --> 00:29:39.000]  究竟我們是否願意去執行和實踐呢?
[00:29:39.000 --> 00:29:42.000]  沒有一個好的生命見證
[00:29:42.000 --> 00:29:46.000]  如何可以說是榮臣益人呢?
[00:29:46.000 --> 00:29:48.000]  要有一個好的生命見證
[00:29:48.000 --> 00:29:54.000]  又如何可以不去實踐呢?
[00:29:54.000 --> 00:29:56.000]  我們想一想
[00:29:56.000 --> 00:30:00.000]  我們是否怕難而不去實踐呢?
[00:30:00.000 --> 00:30:04.000]  現在便是一個被決律
[00:30:04.000 --> 00:30:06.000]  或者我們說我們仍然有很多事情要做
[00:30:06.000 --> 00:30:09.000]  很多事情要處理
[00:30:09.000 --> 00:30:14.000]  抑或我們根本不想去實踐
[00:30:14.000 --> 00:30:19.000]  保羅昔日對提多以及克里特島的信徒家庭的提醒
[00:30:19.000 --> 00:30:26.000]  今日對我們奸流的頂姐妹同樣有效
[00:30:26.000 --> 00:30:31.000]  我們能否以主的話語約束自己的心
[00:30:31.000 --> 00:30:35.000]  讓我們能夠行事為人與恩典相稱
[00:30:35.000 --> 00:30:41.000]  並且將這些美好的見證去榮臣益人
[00:30:41.000 --> 00:30:46.000]  我為了不想讓大家聽到有很大的壓力
[00:30:46.000 --> 00:30:54.000]  最後我想用宣道會的核心信仰四重福音作總結
[00:30:54.000 --> 00:30:57.000]  宣道會的核心信仰四重福音是這樣說
[00:30:57.000 --> 00:31:00.000]  基督是拯救的主
[00:31:00.000 --> 00:31:03.000]  我們不會否認
[00:31:03.000 --> 00:31:06.000]  基督是使我們成性的主
[00:31:06.000 --> 00:31:09.000]  基督是醫治的主
[00:31:09.000 --> 00:31:12.000]  基督是在來的王
[00:31:12.000 --> 00:31:16.000]  這是宣道會的核心信仰
[00:31:16.000 --> 00:31:21.000]  如果我們確信基督是使我們成性的主
[00:31:21.000 --> 00:31:25.000]  我們便知道我們這條成性的路
[00:31:25.000 --> 00:31:28.000]  不單單只有同路人
[00:31:28.000 --> 00:31:31.000]  不單單只有牧者陪伴
[00:31:31.000 --> 00:31:37.000]  還有我們所相信的主耶穌陪伴著我們
[00:31:37.000 --> 00:31:40.000]  祂永遠陪著我們走這條成性的路
[00:31:40.000 --> 00:31:46.000]  並且為我們代求保守、安慰和加能賜力
[00:31:46.000 --> 00:31:51.000]  如果我們確信昔日主耶穌曾經幫助過我們
[00:31:51.000 --> 00:31:56.000]  今日主耶穌仍然與我們同在
[00:31:56.000 --> 00:31:58.000]  如果是這樣的話
[00:31:58.000 --> 00:32:07.000]  我們為何會認為主耶穌在往後的日子會離棄我們呢?
[00:32:07.000 --> 00:32:12.000]  神願主的話語能夠對我們每一個都能作出勸勉和安慰
[00:32:12.000 --> 00:32:16.000]  使我們每一個都能夠在主的話語裡茁壯成長
[00:32:16.000 --> 00:32:21.000]  能夠做一個行事為人與恩典相稱的信徒
[00:32:21.000 --> 00:32:25.000]  以致我們的生命能夠榮辰益逸
[00:32:25.000 --> 00:32:31.000]  在年初九的新春日子
[00:32:31.000 --> 00:32:32.000]  願主祝福大家
[00:32:32.000 --> 00:32:34.000]  (字幕製作:貝爾)

