
[00:00:00.000 --> 00:00:01.720]  好,頂智妹早晨
[00:23:27.320 --> 00:23:31.320]  遠超過了今天一切的金銀財寶
[00:23:31.320 --> 00:23:34.320]  遠超過了一切的名譽地位
[00:23:34.320 --> 00:23:37.320]  你看我們每一個人的被造是最漂亮的
[00:23:37.320 --> 00:23:40.320]  儘管我們自己會覺得自己有很多缺陷
[00:23:40.320 --> 00:23:42.320]  但上帝從來都不是這樣看
[00:23:42.320 --> 00:23:44.320]  因為你去創造我們
[00:23:44.320 --> 00:23:47.320]  你將最好的給了我們
[00:23:47.320 --> 00:23:49.320]  其實我們根本不需要去比較
[00:23:49.320 --> 00:23:51.320]  我們不需要跟世界上的準則
[00:23:51.320 --> 00:23:54.320]  我們不需要去說誰是這麼漂亮
[00:23:54.320 --> 00:23:56.320]  誰是這麼不漂亮
[00:23:56.320 --> 00:23:57.320]  我們不需要這樣去想
[00:23:57.320 --> 00:23:59.320]  因為每一個人在神的眼中都是這麼漂亮
[00:23:59.320 --> 00:24:02.320]  最後求你讓我們能夠在這些
[00:24:02.320 --> 00:24:05.320]  這麼迷惑的世界價值觀裡面
[00:24:05.320 --> 00:24:07.320]  我們能夠去離開
[00:24:07.320 --> 00:24:09.320]  以至於我們不再被困
[00:24:09.320 --> 00:24:12.320]  以至於我們不需要再在這種處境裡面
[00:24:12.320 --> 00:24:14.320]  去憂慮這些事情
[00:24:14.320 --> 00:24:19.320]  最後當我們這些憂慮的種子走出來的時候
[00:24:19.320 --> 00:24:22.320]  我們求你讓我們能夠交回到上帝的面前
[00:24:22.320 --> 00:24:24.320]  去相信上帝你自己的大能
[00:24:24.320 --> 00:24:26.320]  我們就予以將一切所有交託
[00:24:26.320 --> 00:24:28.320]  我們感謝我們讚美你
[00:24:28.320 --> 00:24:29.320]  多謝你今天所給我們的恩典
[00:24:29.320 --> 00:24:30.320]  基督奉靠主耶穌
[00:24:30.320 --> 00:24:31.320]  得聖明智祈求
[00:24:31.320 --> 00:24:32.320]  阿們

