
[00:00:00.000 --> 00:00:13.000]  經文是記載在《新約》《肥納比書》四章八至九節
[00:22:00.000 --> 00:22:02.000]  不是用他的名義
[00:22:02.000 --> 00:22:04.000]  好像打對台的
[00:22:04.000 --> 00:22:07.000]  類似我們時代的譚詠麟
[00:22:07.000 --> 00:22:09.000]  張國榮
[00:22:09.000 --> 00:22:11.000]  張國榮如果病了
[00:22:11.000 --> 00:22:14.000]  譚詠麟的粉絲就很開心
[00:22:14.000 --> 00:22:15.000]  或者有什麼負面消息
[00:22:15.000 --> 00:22:17.000]  就很開心
[00:22:17.000 --> 00:22:18.000]  類似這樣的情況
[00:22:18.000 --> 00:22:20.000]  那個時代就是這樣
[00:22:20.000 --> 00:22:22.000]  保羅說不要緊
[00:22:22.000 --> 00:22:24.000]  最重要是耶穌被傳開就行了
[00:22:24.000 --> 00:22:27.000]  我被人忘記有什麼所謂
[00:22:27.000 --> 00:22:28.000]  弟兄姊妹
[00:22:28.000 --> 00:22:30.000]  新的一年開始
[00:22:30.000 --> 00:22:33.000]  牧師很想和大家一起去追求
[00:22:33.000 --> 00:22:35.000]  因為我都是其中一位
[00:22:35.000 --> 00:22:36.000]  尤其是這裡說的
[00:22:36.000 --> 00:22:38.000]  就是要一無掛慮
[00:22:38.000 --> 00:22:41.000]  要來直著禱告祈求感謝
[00:22:41.000 --> 00:22:43.000]  將我們所要的
[00:22:43.000 --> 00:22:45.000]  即是說你知道自己哪些事情
[00:22:45.000 --> 00:22:47.000]  你不能夠承擔的
[00:22:47.000 --> 00:22:49.000]  要告訴神
[00:22:49.000 --> 00:22:52.000]  神就會有超過我們能夠了解的平安
[00:22:52.000 --> 00:22:54.000]  會保守我們的心懷意念
[00:22:54.000 --> 00:22:56.000]  又是思想
[00:22:56.000 --> 00:22:59.000]  那是一個
[00:22:59.000 --> 00:23:02.000]  和你在教會裡面看到的事情
[00:23:02.000 --> 00:23:03.000]  祈禱
[00:23:03.000 --> 00:23:06.000]  來平安保守我們的思想
[00:23:06.000 --> 00:23:08.000]  但是第八節開始
[00:23:08.000 --> 00:23:09.000]  我們要主動的
[00:23:09.000 --> 00:23:12.000]  去思想一些美善的事情
[00:23:12.000 --> 00:23:14.000]  既是很內部
[00:23:14.000 --> 00:23:16.000]  又是可以在外面
[00:23:16.000 --> 00:23:18.000]  既是可能關乎教會
[00:23:18.000 --> 00:23:20.000]  更加關乎到你在外面
[00:23:20.000 --> 00:23:22.000]  基督徒的那個明星
[00:23:22.000 --> 00:23:24.000]  讓羅馬帝國看到
[00:23:24.000 --> 00:23:26.000]  我們這一班基督徒
[00:23:26.000 --> 00:23:30.000]  是怎樣有平安護衛著我們的
[00:23:30.000 --> 00:23:31.000]  弟兄姊妹
[00:23:31.000 --> 00:23:34.000]  我們需要的是平安
[00:23:34.000 --> 00:23:38.000]  揮春是很好的裝飾
[00:23:38.000 --> 00:23:39.000]  但是你不能夠出入平安
[00:23:39.000 --> 00:23:42.000]  就會令到你平安
[00:23:42.000 --> 00:23:46.000]  這個很肯定
[00:23:46.000 --> 00:23:48.000]  更加不會主治平安
[00:23:48.000 --> 00:23:49.000]  你就一定會有平安
[00:23:49.000 --> 00:23:54.000]  保羅說要主動思想
[00:23:54.000 --> 00:23:55.000]  要在你的思想裡面
[00:23:55.000 --> 00:23:58.000]  時時都是這樣去想
[00:23:58.000 --> 00:24:00.000]  要在你的思想裡面
[00:24:00.000 --> 00:24:03.000]  真的你自己要選擇一條捷徑
[00:24:03.000 --> 00:24:06.000]  去慢慢去創造一條捷徑
[00:24:06.000 --> 00:24:08.000]  是你很正向的思想
[00:24:08.000 --> 00:24:11.000]  就算那件事是很困難
[00:24:11.000 --> 00:24:13.000]  是很大的困難
[00:24:13.000 --> 00:24:15.000]  只要你交託給神
[00:24:15.000 --> 00:24:18.000]  神有超過你能夠了解的平安
[00:24:18.000 --> 00:24:20.000]  在基督耶穌裡面
[00:24:20.000 --> 00:24:22.000]  會護衛著你的心靈
[00:24:22.000 --> 00:24:26.000]  更加你越是正面去想事物
[00:24:26.000 --> 00:24:28.000]  看一些美善的事物
[00:24:28.000 --> 00:24:30.000]  看一些見證
[00:24:30.000 --> 00:24:32.000]  例如德蘭修女的見證
[00:24:32.000 --> 00:24:34.000]  為甚麼可以做到呢
[00:24:34.000 --> 00:24:36.000]  看一些其他的見證
[00:24:36.000 --> 00:24:39.000]  最近我和一位弟兄聊天
[00:24:39.000 --> 00:24:41.000]  無意中的
[00:24:41.000 --> 00:24:44.000]  他坐在外面的平台
[00:24:44.000 --> 00:24:47.000]  和我們另一位弟兄在聊天
[00:24:47.000 --> 00:24:49.000]  聊著聊著的
[00:24:49.000 --> 00:24:51.000]  一講起
[00:24:51.000 --> 00:24:54.000]  他說他那時候在寧實醫院
[00:24:54.000 --> 00:24:58.000]  調景嶺那裡長大的
[00:24:58.000 --> 00:25:01.000]  調景嶺最出名的是誰
[00:25:01.000 --> 00:25:03.000]  有沒有人聽過
[00:25:03.000 --> 00:25:05.000]  司務道教士
[00:25:05.000 --> 00:25:07.000]  一個北歐的挪威
[00:25:07.000 --> 00:25:09.000]  差不多六尺高
[00:25:09.000 --> 00:25:12.000]  好像紅人那麼巨大的一個老姐妹
[00:25:12.000 --> 00:25:15.000]  很敬虔的一位姐妹
[00:25:15.000 --> 00:25:19.000]  在很多那個時代成長的少年人的心裡
[00:25:19.000 --> 00:25:23.000]  這位教士就好像他們的媽媽那樣
[00:25:23.000 --> 00:25:25.000]  我剛好在初訊的時候
[00:25:25.000 --> 00:25:27.000]  看過他兩本書
[00:25:27.000 --> 00:25:29.000]  一本叫《方圓上》
[00:25:29.000 --> 00:25:32.000]  一本叫《陝西靈中》
[00:25:32.000 --> 00:25:35.000]  這位弟兄聽到我這樣說
[00:25:35.000 --> 00:25:37.000]  眼睛發光
[00:25:37.000 --> 00:25:39.000]  為甚麼你會司教士
[00:25:39.000 --> 00:25:42.000]  一邊聊天一邊很投契
[00:25:42.000 --> 00:25:44.000]  原來一些美善的人
[00:25:44.000 --> 00:25:47.000]  會帶給我們很開心
[00:25:47.000 --> 00:25:50.000]  很正面的能量
[00:25:50.000 --> 00:25:53.000]  不知道你喜不喜歡看名人的傳記
[00:25:53.000 --> 00:25:57.000]  特別是基督教的傳記
[00:25:57.000 --> 00:26:00.000]  是很能夠幫到我們的心靈的
[00:26:00.000 --> 00:26:03.000]  很能夠讓我們能夠啟發到
[00:26:03.000 --> 00:26:06.000]  原來他是這樣經歷神的
[00:26:06.000 --> 00:26:09.000]  他原來是這樣經歷神的
[00:26:09.000 --> 00:26:11.000]  就會給我們有一個很立體
[00:26:11.000 --> 00:26:16.000]  我們能夠和神有更加好的生命的聯繫
[00:26:16.000 --> 00:26:18.000]  頂姐妹
[00:26:18.000 --> 00:26:20.000]  新的一年開始
[00:26:20.000 --> 00:26:23.000]  求主讓我們一起立志
[00:26:23.000 --> 00:26:26.000]  聖經說我們不要隨便許願
[00:26:26.000 --> 00:26:28.000]  但是這些願
[00:26:28.000 --> 00:26:31.000]  越是認真去許
[00:26:31.000 --> 00:26:34.000]  神一定會有很大的祝福
[00:26:34.000 --> 00:26:37.000]  這些願就是我要立志
[00:26:37.000 --> 00:26:41.000]  思想這個神經元的思想
[00:26:41.000 --> 00:26:45.000]  傾向這些正能量的私人
[00:26:45.000 --> 00:26:48.000]  傾向在我們的生命裏面
[00:26:48.000 --> 00:26:52.000]  盡力將我的美善給人看到
[00:26:52.000 --> 00:26:56.000]  這個美善是因為我遇見和經歷
[00:26:56.000 --> 00:26:58.000]  這位救主耶穌
[00:26:58.000 --> 00:27:00.000]  我們一起有祈禱
[00:27:00.000 --> 00:27:02.000]  親愛的耶穌基督
[00:27:02.000 --> 00:27:04.000]  我們再一次多謝你
[00:27:04.000 --> 00:27:08.000]  多謝你讓我們能夠有聖經的真理的教導
[00:27:08.000 --> 00:27:11.000]  多謝你讓我們能夠透過使徒保羅
[00:27:11.000 --> 00:27:13.000]  這位在監獄裏面的使徒
[00:27:13.000 --> 00:27:17.000]  可以這麼正面地思想自己的人生
[00:27:17.000 --> 00:27:19.000]  不會因為那個困所
[00:27:19.000 --> 00:27:23.000]  不會因為他個人的自由受到限制
[00:27:23.000 --> 00:27:26.000]  而令他變得很苦毒
[00:27:26.000 --> 00:27:27.000]  變得很負面
[00:27:27.000 --> 00:27:31.000]  反而是能夠很正面地對菲律賓教會
[00:27:31.000 --> 00:27:37.000]  有很大的鼓勵和幫助
[00:27:37.000 --> 00:27:38.000]  我們很感謝神
[00:27:38.000 --> 00:27:40.000]  我們在新的一年開始
[00:27:40.000 --> 00:27:42.000]  這個納約的主日
[00:27:42.000 --> 00:27:47.000]  求主讓我們能夠有一個很強的心
[00:27:47.000 --> 00:27:50.000]  我們很想和主有一個納約
[00:27:50.000 --> 00:27:53.000]  我們很想許願在今年
[00:27:53.000 --> 00:27:56.000]  我們的生命常常流露平安
[00:27:56.000 --> 00:28:00.000]  常常有主耶穌護衛著我們的心靈
[00:28:00.000 --> 00:28:03.000]  常常我們能夠在正面裏面
[00:28:03.000 --> 00:28:05.000]  去幫助有需要的人
[00:28:05.000 --> 00:28:08.000]  將我們的生命的光輝
[00:28:08.000 --> 00:28:10.000]  聖靈的光照
[00:28:10.000 --> 00:28:13.000]  能夠照到更加遠的地方
[00:28:13.000 --> 00:28:16.000]  讓更加多在福音以外的人
[00:28:16.000 --> 00:28:18.000]  得到民主的救恩
[00:28:18.000 --> 00:28:20.000]  以及透過我們的幫助
[00:28:20.000 --> 00:28:23.000]  他們得到認識耶穌的救贖
[00:28:23.000 --> 00:28:25.000]  我們這樣的感恩禱告
[00:28:25.000 --> 00:28:27.000]  奉耶穌基督的名
[00:28:27.000 --> 00:28:28.000]  阿們
[00:28:28.000 --> 00:28:28.500]  拜拜!
[00:28:28.500 --> 00:28:30.500]  (字幕製作:貝爾)

