
[00:00:00.000 --> 00:00:03.000]  各位佳音樓的大英姐妹主內平安
[00:23:10.000 --> 00:23:15.000]  接著就去到中谷的第二個部分
[00:23:15.000 --> 00:23:17.000]  負面的警惕
[00:23:17.000 --> 00:23:20.000]  在第十五至第十九節
[00:23:20.000 --> 00:23:22.000]  請大家留意
[00:23:22.000 --> 00:23:28.000]  在第十五節是第三次提到今天
[00:23:28.000 --> 00:23:31.000]  可見在作者的心目中
[00:23:31.000 --> 00:23:34.000]  今天是多麼重要
[00:23:34.000 --> 00:23:36.000]  除此之外
[00:23:36.000 --> 00:23:38.000]  相信大家都會覺得
[00:23:38.000 --> 00:23:41.000]  這一節的經文第十六節
[00:23:41.000 --> 00:23:43.000]  好像熟口熟面
[00:23:43.000 --> 00:23:44.000]  沒錯
[00:23:44.000 --> 00:23:49.000]  因為它是在重複第七至第八節的內容
[00:23:49.000 --> 00:23:55.000]  透過重提上一代以色列民在抗疫當中的失敗經歷
[00:23:55.000 --> 00:24:00.000]  作者就一連串向我們發出幾個問題
[00:24:00.000 --> 00:24:03.000]  並且以三個「豈不是」
[00:24:03.000 --> 00:24:08.000]  自問自答去挑戰我們作出反省
[00:24:08.000 --> 00:24:11.000]  第一個問題在第十六節
[00:24:11.000 --> 00:24:15.000]  第十六節說
[00:24:15.000 --> 00:24:20.000]  「那時聽見他話惹他發怒的是誰呢?」
[00:24:20.000 --> 00:24:22.000]  我先回到第十六節
[00:24:22.000 --> 00:24:27.000]  「豈不是跟著摩西從埃及出來的眾人嗎?」
[00:24:27.000 --> 00:24:29.000]  作者提醒我們
[00:24:29.000 --> 00:24:33.000]  要將起初確實的信心堅持到底
[00:24:33.000 --> 00:24:39.000]  因為單單有好的開始其實是不夠的
[00:24:39.000 --> 00:24:43.000]  以色列民其實從出埃及過紅海
[00:24:43.000 --> 00:24:48.000]  在當中已經很清楚體現了他們的信心
[00:24:48.000 --> 00:24:50.000]  但之後是怎樣呢?
[00:24:50.000 --> 00:24:52.000]  不用我多說
[00:24:52.000 --> 00:24:56.000]  即使當時他們聽見他的話
[00:24:56.000 --> 00:24:59.000]  當年聽得很清楚
[00:24:59.000 --> 00:25:02.000]  但是眾人,即整個以色列民
[00:25:02.000 --> 00:25:07.000]  仍然是一起觸動神的怒氣
[00:25:07.000 --> 00:25:10.000]  多次陪伴他
[00:25:10.000 --> 00:25:14.000]  接著第十七節提出第二個問題
[00:25:14.000 --> 00:25:18.000]  「辰四十年之久又厭煩誰呢?」
[00:25:18.000 --> 00:25:24.000]  「豈不是那些犯罪私守倒在曠野的人嗎?」
[00:25:24.000 --> 00:25:29.000]  他們不停地繼續去試探神
[00:25:29.000 --> 00:25:34.000]  犯罪,犯罪,再犯罪,足足四十年
[00:25:34.000 --> 00:25:39.000]  最終的結果就是倒閉在曠野之中
[00:25:39.000 --> 00:25:41.000]  第十八節
[00:25:41.000 --> 00:25:46.000]  「又向誰起誓,不容他們進入他的安息呢?」
[00:25:46.000 --> 00:25:50.000]  「豈不是向那些不信從的人嗎?」
[00:25:50.000 --> 00:25:52.000]  對於那些不信從的人
[00:25:52.000 --> 00:25:56.000]  不信從的意思是不信從
[00:25:56.000 --> 00:25:58.000]  信服的信
[00:25:58.000 --> 00:26:01.000]  這也是新譯本的譯法
[00:26:01.000 --> 00:26:04.000]  作者在這裡再一次起誓
[00:26:04.000 --> 00:26:10.000]  嚴肅地重申他在第十一節的說法
[00:26:10.000 --> 00:26:13.000]  這群以色列人因為上述的原因
[00:26:13.000 --> 00:26:21.000]  是一定,一定不可以得享平安和神所賜的其他祝福
[00:26:21.000 --> 00:26:27.000]  為了讓讀者們可以很清楚地收到他的信息
[00:26:27.000 --> 00:26:31.000]  作者在第十九節提出了一個結論
[00:26:31.000 --> 00:26:33.000]  這樣說的
[00:26:33.000 --> 00:26:39.000]  「這樣看來,他們不能進入安息是因為不信的緣故了」
[00:26:39.000 --> 00:26:41.000]  第十六至第十八節
[00:26:41.000 --> 00:26:45.000]  分別描寫以色列人對神的背叛
[00:26:45.000 --> 00:26:49.000]  對於他們的犯罪和不信從
[00:26:49.000 --> 00:26:53.000]  這些外在的表現
[00:26:53.000 --> 00:26:57.000]  其實我們找回那個源頭
[00:26:57.000 --> 00:27:03.000]  也可以追溯到他們不信的緣故
[00:27:03.000 --> 00:27:06.000]  作為一個總結
[00:27:06.000 --> 00:27:10.000]  有一個踩鋼線的特技人
[00:27:10.000 --> 00:27:12.000]  叫做Charles Blondin
[00:27:12.000 --> 00:27:15.000]  他在1859年的時候
[00:27:15.000 --> 00:27:18.000]  計劃做出一個非常驚人的舉動
[00:27:18.000 --> 00:27:23.000]  就是要踩鋼線橫跨尼瓜拉瓜大瀑布
[00:27:23.000 --> 00:27:29.000]  由美國那邊走到加拿大的另一邊
[00:27:29.000 --> 00:27:35.000]  他最終會來來回回走幾次
[00:27:35.000 --> 00:27:37.000]  但結果他不罷休
[00:27:37.000 --> 00:27:41.000]  他想到另一個點子增加他的難度
[00:27:41.000 --> 00:27:45.000]  就是背著另一個人走過去
[00:27:45.000 --> 00:27:49.000]  這個人叫做Harry Colcourt
[00:27:49.000 --> 00:27:53.000]  在開始的時候
[00:27:53.000 --> 00:27:57.000]  Charles就很清楚地提醒Harry
[00:27:57.000 --> 00:27:59.000]  千叮萬囑告訴他
[00:27:59.000 --> 00:28:05.000]  我和你現在是冒著生命危險走過去
[00:28:05.000 --> 00:28:10.000]  請你記住在全程當中都要配合我的動作
[00:28:10.000 --> 00:28:14.000]  如果我向左搖,你就跟著向左搖
[00:28:14.000 --> 00:28:18.000]  如果我向右擺,你就跟著我向右擺
[00:28:18.000 --> 00:28:21.000]  無論在什麼情況下
[00:28:21.000 --> 00:28:25.000]  你都不要試圖去平衡你自己
[00:28:25.000 --> 00:28:30.000]  因為這次的行動是需要你和我完全合一
[00:28:30.000 --> 00:28:33.000]  你是必須服從我的
[00:28:33.000 --> 00:28:37.000]  如果你不是服從我的話
[00:28:37.000 --> 00:28:39.000]  就閉家火了
[00:28:39.000 --> 00:28:44.000]  整程當中,你一定要跟著我去做
[00:28:44.000 --> 00:28:49.000]  否則,我們兩個人就必死無疑
[00:28:49.000 --> 00:28:54.000]  Harry聽完之後,他就很緊張
[00:28:54.000 --> 00:28:56.000]  全程都很緊張
[00:28:56.000 --> 00:28:59.000]  其實在行鋼絲的過程當中
[00:28:59.000 --> 00:29:06.000]  如果大家看過一些類似的表演
[00:29:06.000 --> 00:29:13.000]  你都會知道在鋼索的頭和尾兩邊都好一點
[00:29:13.000 --> 00:29:18.000]  因為有些牽引索幫助穩定主鋼索
[00:29:18.000 --> 00:29:23.000]  所以走到頭和尾兩部分
[00:29:23.000 --> 00:29:26.000]  基本上沒有搖得那麼緊
[00:29:26.000 --> 00:29:29.000]  但到了中段的時間
[00:29:29.000 --> 00:29:33.000]  因為沒有了側邊的牽引索
[00:29:33.000 --> 00:29:36.000]  其實就牙煙很多
[00:29:36.000 --> 00:29:41.000]  但是當他們一路走的時候
[00:29:41.000 --> 00:29:43.000]  正如剛才所說
[00:29:43.000 --> 00:29:45.000]  Harry就很緊張
[00:29:45.000 --> 00:29:48.000]  拼命扶著Charles
[00:29:48.000 --> 00:29:51.000]  到了他們差不多到達的時候
[00:29:51.000 --> 00:29:54.000]  意想不到的事情發生了
[00:29:54.000 --> 00:30:00.000]  因為Charles就將其中一隻腳
[00:30:00.000 --> 00:30:04.000]  輕輕踩到牽引索那裡
[00:30:04.000 --> 00:30:08.000]  希望幫自己借力
[00:30:08.000 --> 00:30:10.000]  稍微平衡一下
[00:30:10.000 --> 00:30:16.000]  誰知道那條牽引索就啪一聲斷了
[00:30:16.000 --> 00:30:22.000]  於是整條主鋼索就不斷搖不斷震
[00:30:22.000 --> 00:30:27.000]  當時Charles就沒辦法了
[00:30:27.000 --> 00:30:29.000]  唯有稍微停下來
[00:30:29.000 --> 00:30:31.000]  然後他就跟Harry說
[00:30:31.000 --> 00:30:34.000]  你先下來,我要站穩
[00:30:34.000 --> 00:30:38.000]  當我站穩了,你就再爬上我的背
[00:30:38.000 --> 00:30:41.000]  我們就繼續走下去
[00:30:41.000 --> 00:30:44.000]  我翻查互聯網
[00:30:44.000 --> 00:30:47.000]  看到有些報道這樣說
[00:30:47.000 --> 00:30:51.000]  他說Charles需要在中間停下來
[00:30:51.000 --> 00:30:55.000]  類似這樣的驚嚇場面
[00:30:55.000 --> 00:30:59.000]  一共出現了六次
[00:30:59.000 --> 00:31:03.000]  他們兩個人結果用了42分鐘
[00:31:03.000 --> 00:31:11.000]  終於完成了背著一個人走鋼索的壯舉
[00:31:11.000 --> 00:31:14.000]  過了一段時間之後
[00:31:14.000 --> 00:31:17.000]  Harry就成為了一個信徒領袖
[00:31:17.000 --> 00:31:20.000]  和教會的長老
[00:31:20.000 --> 00:31:26.000]  當他回顧這次在Charles的背上
[00:31:26.000 --> 00:31:28.000]  走鋼索的經歷的時候
[00:31:28.000 --> 00:31:30.000]  他這樣說
[00:31:30.000 --> 00:31:35.000]  他說那天我在鋼線上學到的熟齡功課
[00:31:35.000 --> 00:31:39.000]  比我一輩子學到的重要多
[00:31:39.000 --> 00:31:40.000]  我深深明白
[00:31:40.000 --> 00:31:44.000]  唯一合理和安全的生活方式
[00:31:44.000 --> 00:31:47.000]  就是要完全依靠神
[00:31:47.000 --> 00:31:50.000]  單單按照祂的帶領
[00:31:50.000 --> 00:31:54.000]  和祂一起搖擺
[00:31:54.000 --> 00:31:57.000]  當我繼續再想的時候
[00:31:57.000 --> 00:32:00.000]  其實我們的人生
[00:32:00.000 --> 00:32:03.000]  豈不是像踩鋼線一樣
[00:32:03.000 --> 00:32:09.000]  就等於Harry需要去依靠Charles一樣
[00:32:09.000 --> 00:32:13.000]  我們必須要完全去依靠神
[00:32:13.000 --> 00:32:19.000]  並且不是單單在鋼線一次的震盪的時候
[00:32:19.000 --> 00:32:21.000]  依靠祂
[00:32:21.000 --> 00:32:23.000]  而是我們走的過程裡
[00:32:23.000 --> 00:32:27.000]  這條鋼線我們不知道它什麼時候會震動
[00:32:27.000 --> 00:32:30.000]  每一次當它震動的時候
[00:32:30.000 --> 00:32:32.000]  在整個歷程當中
[00:32:32.000 --> 00:32:37.000]  我們仍然需要堅持信靠到底
[00:32:37.000 --> 00:32:41.000]  直到我們走完我們的人生路程
[00:32:41.000 --> 00:32:44.000]  去到見主面為止
[00:32:44.000 --> 00:32:47.000]  最後我們必須謹記
[00:32:47.000 --> 00:32:50.000]  堅持我們所信的
[00:32:50.000 --> 00:32:52.000]  是今天的事
[00:32:52.000 --> 00:32:55.000]  是每時每刻的選擇
[00:32:55.000 --> 00:33:00.000]  以至我們的心不會變得逐漸僵硬
[00:33:00.000 --> 00:33:04.000]  漠視了我們最終會失去
[00:33:04.000 --> 00:33:07.000]  上帝賜給我們的平安
[00:33:07.000 --> 00:33:11.000]  和神給我們的祝福的警告
[00:33:11.000 --> 00:33:15.000]  究竟我們怎樣才可以
[00:33:15.000 --> 00:33:17.000]  持守我們的信仰
[00:33:17.000 --> 00:33:21.000]  不掉進不信的陷阱當中呢?
[00:33:21.000 --> 00:33:25.000]  我們是必須要持之以恆
[00:33:25.000 --> 00:33:27.000]  努力不懈
[00:33:27.000 --> 00:33:32.000]  特別在今天面對疫情肆虐的時候
[00:33:32.000 --> 00:33:34.000]  剛才說過
[00:33:34.000 --> 00:33:37.000]  這是一個很寶貴的機會
[00:33:37.000 --> 00:33:40.000]  給我們和身邊的人的生命去學習
[00:33:40.000 --> 00:33:42.000]  互相結連
[00:33:42.000 --> 00:33:44.000]  彼此鼓勵
[00:33:44.000 --> 00:33:48.000]  所以要藉著聖經裡邊所記述
[00:33:48.000 --> 00:33:51.000]  以色列人他們怎樣背叛
[00:33:51.000 --> 00:33:53.000]  他們犯罪
[00:33:53.000 --> 00:33:55.000]  他們不信從
[00:33:55.000 --> 00:33:59.000]  這些都是我們很重要的警惕
[00:33:59.000 --> 00:34:01.000]  求主監察我們的心
[00:34:01.000 --> 00:34:05.000]  讓我們無論在什麼情況下
[00:34:05.000 --> 00:34:07.000]  都仍然能夠相信
[00:34:07.000 --> 00:34:09.000]  堅持到底
[00:34:09.000 --> 00:34:10.000]  請大家低頭
[00:34:10.000 --> 00:34:12.000]  我們有一個禱告
[00:34:12.000 --> 00:34:15.000]  因著我們多謝你
[00:34:15.000 --> 00:34:20.000]  我們知道在今天我們身處的處境
[00:34:20.000 --> 00:34:23.000]  有信仰和沒有信仰
[00:34:23.000 --> 00:34:27.000]  真是一個很大很大的分別
[00:34:27.000 --> 00:34:29.000]  求你幫助我們
[00:34:29.000 --> 00:34:33.000]  讓我們在每一個人生的激盪
[00:34:33.000 --> 00:34:37.000]  每一個風高浪急的處境裡邊
[00:34:37.000 --> 00:34:41.000]  我們重新來到納治
[00:34:41.000 --> 00:34:44.000]  去堅持堅守我們所信的
[00:34:44.000 --> 00:34:47.000]  我們知道這是每天的功課
[00:34:47.000 --> 00:34:49.000]  我們也知道
[00:34:49.000 --> 00:34:53.000]  這給我們周邊環境的功課
[00:34:53.000 --> 00:34:55.000]  正正就是我們去實踐
[00:34:55.000 --> 00:34:58.000]  去學習操練我們的生命的機會
[00:34:58.000 --> 00:35:00.000]  求你幫助我們
[00:35:00.000 --> 00:35:03.000]  容讓因著這些處境
[00:35:03.000 --> 00:35:06.000]  我們的生命就是這樣
[00:35:06.000 --> 00:35:09.000]  被你所堅實的
[00:35:09.000 --> 00:35:12.000]  拖帶著我們去成長
[00:35:12.000 --> 00:35:15.000]  容讓我們在往後的日子
[00:35:15.000 --> 00:35:18.000]  繼續在這個天路上
[00:35:18.000 --> 00:35:21.000]  去見證上帝你奇妙的作為
[00:35:21.000 --> 00:35:23.000]  多謝你聽我們的禱告感恩
[00:35:23.000 --> 00:35:26.000]  奉愛我們主耶穌基督的名求
[00:35:26.000 --> 00:35:27.000]  阿門
[00:35:27.000 --> 00:35:28.000]  好
[00:35:28.000 --> 00:35:29.000]  奸瘤的弟兄姊妹
[00:35:29.000 --> 00:35:31.000]  祝福大家
[00:35:31.000 --> 00:35:33.000]  願你們平安
[00:35:33.000 --> 00:35:34.000]  多謝大家

