
[00:00:00.000 --> 00:00:04.200]  我們本堂的陳麗慈牧師在你當中傳講一陣話語
[00:24:03.500 --> 00:24:05.500]  但是猶太人
[00:24:05.500 --> 00:24:09.500]  猶太人出賣了耶穌之後
[00:24:09.500 --> 00:24:12.500]  他心靈裡面非常內疚
[00:24:12.500 --> 00:24:17.500]  但是他只是停留在內疚和自責
[00:24:17.500 --> 00:24:21.500]  他一味只是自暴自棄
[00:24:22.000 --> 00:24:27.500]  結果他走上了一條因為自責而自殺的路
[00:24:27.500 --> 00:24:30.500]  他永遠的沉淪
[00:24:30.500 --> 00:24:32.500]  我們想想
[00:24:32.500 --> 00:24:36.500]  如果猶太人內疚之後
[00:24:36.500 --> 00:24:39.500]  他去到十字架前面
[00:24:39.500 --> 00:24:42.500]  向耶穌基督求寬恕的時候
[00:24:42.500 --> 00:24:45.500]  你猜耶穌寬不寬恕他呢?
[00:24:45.500 --> 00:24:47.500]  又或者當他立定心意
[00:24:47.500 --> 00:24:49.500]  重新做人的時候
[00:24:50.000 --> 00:24:53.500]  你猜耶穌會不會重新使用他?
[00:24:53.500 --> 00:24:58.500]  使用他在管理金錢的財幹呢?
[00:24:58.500 --> 00:25:01.500]  所以求天父幫助我們
[00:25:01.500 --> 00:25:05.500]  我們一定要在有任何罪惡的念頭的時候
[00:25:05.500 --> 00:25:09.500]  求耶穌給我們力量趕走他
[00:25:09.500 --> 00:25:13.500]  第二個我們要看的就是耶穌自己
[00:25:13.500 --> 00:25:15.500]  他代表神國
[00:25:15.500 --> 00:25:17.500]  我們看到耶穌基督
[00:25:18.000 --> 00:25:20.500]  是一個很有權威的人
[00:25:20.500 --> 00:25:25.500]  當一大堆的兵來捉拿他的時候
[00:25:25.500 --> 00:25:28.500]  耶穌基督氣定神閒地說
[00:25:28.500 --> 00:25:31.500]  你們找誰呀?
[00:25:31.500 --> 00:25:34.500]  於是那一大堆兵兇神惡煞地說
[00:25:34.500 --> 00:25:37.500]  我們找拿撒勒人耶穌
[00:25:37.500 --> 00:25:39.500]  耶穌就說
[00:25:39.500 --> 00:25:41.500]  我就是了
[00:25:41.500 --> 00:25:44.500]  當耶穌平靜地回答的時候
[00:25:45.000 --> 00:25:49.500]  那一群兵兵和聖殿的護衛司長
[00:25:49.500 --> 00:25:51.500]  全部退後一步
[00:25:51.500 --> 00:25:54.500]  然後一步一步就跌倒在地上
[00:25:54.500 --> 00:25:57.500]  為什麼這麼有趣?
[00:25:57.500 --> 00:25:59.500]  當耶穌基督說
[00:25:59.500 --> 00:26:01.500]  我就是的時候
[00:26:01.500 --> 00:26:05.500]  他們就記得這一句話
[00:26:05.500 --> 00:26:07.500]  我就是
[00:26:07.500 --> 00:26:09.500]  在自己原本的鄉下話
[00:26:09.500 --> 00:26:11.500]  希伯來文
[00:26:11.500 --> 00:26:13.500]  這個我就是
[00:26:14.000 --> 00:26:15.500]  對自己的稱呼
[00:26:15.500 --> 00:26:18.500]  他就是那位自有永有者
[00:26:18.500 --> 00:26:21.500]  一個上帝的名字
[00:26:21.500 --> 00:26:26.500]  當耶穌基督第一次這樣稱呼自己的時候
[00:26:26.500 --> 00:26:28.500]  當時那些百姓就覺得
[00:26:28.500 --> 00:26:30.500]  他在說那些潛網話
[00:26:30.500 --> 00:26:32.500]  想用石頭來扔死他
[00:26:32.500 --> 00:26:35.500]  但他現在在這樣的情況下
[00:26:35.500 --> 00:26:39.500]  嚇得那些人一仆一祿
[00:26:39.500 --> 00:26:41.500]  因為其實都很害怕
[00:26:42.000 --> 00:26:44.500]  為什麼要找這麼多人去抓?
[00:26:44.500 --> 00:26:48.500]  因為知道耶穌是一個不簡單的人
[00:26:48.500 --> 00:26:50.500]  他會遣神蹟
[00:26:50.500 --> 00:26:52.000]  所以就害怕
[00:26:52.000 --> 00:26:53.500]  他不知道會用什麼神蹟
[00:26:53.500 --> 00:26:55.500]  來弄到他們受傷
[00:26:55.500 --> 00:26:58.500]  是一個很有權威的人
[00:26:58.500 --> 00:27:00.500]  另外我們看到
[00:27:00.500 --> 00:27:04.500]  當彼得在這麼危急的情況下
[00:27:04.500 --> 00:27:07.500]  於是就伸出一把刀來
[00:27:07.500 --> 00:27:09.500]  向著大祭司的木人
[00:27:09.500 --> 00:27:11.500]  耳朵一拍下去
[00:27:11.500 --> 00:27:14.000]  結果耳朵就掉了
[00:27:14.000 --> 00:27:16.000]  在這個情況下
[00:27:16.000 --> 00:27:19.000]  耶穌也很費事地撿回耳朵
[00:27:19.000 --> 00:27:22.000]  摸摸木人的耳朵
[00:27:22.000 --> 00:27:24.000]  耳朵立即康復
[00:27:24.000 --> 00:27:25.000]  沒有事
[00:27:25.000 --> 00:27:27.000]  為什麼耶穌要這樣做?
[00:27:27.000 --> 00:27:29.000]  其實應該很開心
[00:27:29.000 --> 00:27:31.000]  有人出頭來幫祂說話
[00:27:31.000 --> 00:27:33.000]  看來是該死了
[00:27:33.000 --> 00:27:35.000]  看來祂要來抓我
[00:27:35.000 --> 00:27:37.000]  但耶穌這樣做
[00:27:37.000 --> 00:27:40.000]  祂一直在維護著那些門徒
[00:27:40.500 --> 00:27:43.000]  祂希望傷害了任何警衛
[00:27:43.000 --> 00:27:45.000]  或者羅馬兵
[00:27:45.000 --> 00:27:48.000]  以致受牽連被起訴
[00:27:48.000 --> 00:27:50.000]  耶穌說
[00:27:50.000 --> 00:27:52.000]  在聖經裡說過
[00:27:52.000 --> 00:27:54.000]  你賜給我們的人
[00:27:54.000 --> 00:27:56.000]  我一個也不失
[00:27:56.000 --> 00:27:58.000]  耶穌由始至終
[00:27:58.000 --> 00:28:03.000]  都承擔著照顧著那些門徒
[00:28:03.000 --> 00:28:05.000]  我們知道耶穌基督
[00:28:05.000 --> 00:28:07.000]  是一個帶動革命的人
[00:28:07.000 --> 00:28:09.000]  不過這個革命
[00:28:09.500 --> 00:28:13.000]  是將我們從黑暗的權勢裡
[00:28:13.000 --> 00:28:16.000]  帶入光明的境況
[00:28:16.000 --> 00:28:20.000]  所以耶穌不是在搞暴動
[00:28:20.000 --> 00:28:22.000]  搞搜獵
[00:28:22.000 --> 00:28:26.000]  而是要將我們帶入更美的境界
[00:28:26.000 --> 00:28:29.000]  所以在這裡我們看到
[00:28:29.000 --> 00:28:32.000]  耶穌回應這件事情的時候
[00:28:32.000 --> 00:28:36.000]  祂滿有權威地說出祂自己的名字
[00:28:36.000 --> 00:28:39.000]  我是自由永久的上帝
[00:28:39.000 --> 00:28:44.500]  也看到祂始終承擔著門徒的安全
[00:28:44.500 --> 00:28:48.500]  祂也用愛來保護著每一個
[00:28:48.500 --> 00:28:50.500]  所以靖姐妹
[00:28:50.500 --> 00:28:52.500]  我們在整件事情裡
[00:28:52.500 --> 00:28:54.500]  我們在猶大裡
[00:28:54.500 --> 00:28:59.500]  我們學習到一定要制止任何惡念、私慾
[00:28:59.500 --> 00:29:01.500]  有錯就要力刑
[00:29:01.500 --> 00:29:03.500]  並且要悔改
[00:29:03.500 --> 00:29:06.500]  上帝一定會繼續使用我們
[00:29:06.500 --> 00:29:08.500]  從耶穌當中
[00:29:08.500 --> 00:29:11.000]  我們知道祂有無上的權威
[00:29:11.000 --> 00:29:14.000]  祂可以成為我們一生的倚靠
[00:29:14.000 --> 00:29:17.000]  我們要學習信服、教託
[00:29:17.000 --> 00:29:19.000]  完完全全的信靠祂
[00:29:19.000 --> 00:29:22.000]  我們感謝主給我們的說話
[00:29:22.000 --> 00:29:24.000]  謝謝大家收看 下集再見
[00:29:24.000 --> 00:29:26.000]  (音樂停止)

