
[00:00:00.000 --> 00:00:02.000]  第四章第一節
[00:22:39.000 --> 00:22:43.000]  敬畏耶和華是智慧的開端
[00:22:43.000 --> 00:22:46.000]  認識自聖者便是聰明
[00:22:46.000 --> 00:22:48.000]  其實當一個人去敬畏神
[00:22:48.000 --> 00:22:50.000]  去認識神的時候
[00:22:50.000 --> 00:22:53.000]  他的心就是一個很謙卑
[00:22:53.000 --> 00:22:56.000]  人家的話很容易聽進去
[00:22:56.000 --> 00:23:00.000]  神的真理很容易可以深入他心裏
[00:23:00.000 --> 00:23:02.000]  而且他願意尋求神
[00:23:02.000 --> 00:23:05.000]  這個就是所羅門告訴我們
[00:23:05.000 --> 00:23:08.000]  我們要追尋的智慧
[00:23:08.000 --> 00:23:14.000]  弟兄姊妹我們今天在所羅門對他的兒女的一篇叮囑裏
[00:23:14.000 --> 00:23:18.000]  去學習到一個慈父的心是怎樣
[00:23:18.000 --> 00:23:22.000]  他期待兒女去領受豐富的愛
[00:23:22.000 --> 00:23:24.000]  豐富的人生
[00:23:24.000 --> 00:23:26.000]  他用他實際的行動
[00:23:26.000 --> 00:23:28.000]  他實際的經驗
[00:23:28.000 --> 00:23:31.000]  也呼籲兒女去領受智慧
[00:23:31.000 --> 00:23:33.000]  智慧就會保護他
[00:23:33.000 --> 00:23:37.000]  並且在他將來的人生裏面得到尊榮
[00:23:37.000 --> 00:23:40.000]  他將兒女帶到神的面前
[00:23:40.000 --> 00:23:43.000]  這個也是我們作為父親
[00:23:43.000 --> 00:23:48.000]  或者我們作為子女都可以學習到的真理
[00:23:48.000 --> 00:23:50.000]  讓我們一起低頭我們祈禱
[00:23:50.000 --> 00:23:55.000]  自己的父親我們多謝你
[00:23:55.000 --> 00:23:58.000]  因為你給我們有所羅門的教導
[00:23:58.000 --> 00:24:01.000]  讓我們每一個作父親作兒女的
[00:24:01.000 --> 00:24:04.000]  我們都在你面前去追求
[00:24:04.000 --> 00:24:06.000]  你賜給我們的智慧
[00:24:06.000 --> 00:24:08.000]  就是認識我們的神
[00:24:08.000 --> 00:24:10.000]  讓我們認識我們的神
[00:24:10.000 --> 00:24:13.000]  讓我們的心能夠謙卑受教
[00:24:13.000 --> 00:24:16.000]  主也求你都祝福每一個作為父親的
[00:24:16.000 --> 00:24:18.000]  成為兒女的榜樣
[00:24:18.000 --> 00:24:20.000]  成為兒女的祝福
[00:24:20.000 --> 00:24:23.000]  也都讓我們每一個做人兒女的
[00:24:23.000 --> 00:24:25.000]  成為父親的喜樂和滿足
[00:24:25.000 --> 00:24:27.000]  求主聽我們禱告
[00:24:27.000 --> 00:24:28.000]  奉耶穌基督的名
[00:24:28.000 --> 00:24:29.000]  阿門
[00:24:29.000 --> 00:24:30.000]  阿門
[00:24:30.000 --> 00:24:32.000]  (字幕製作/時間軸:秋月AutumnMoon)
[00:24:32.000 --> 00:24:35.000]  (字幕由 Amara.org 社群提供)

