
[00:00:00.000 --> 00:00:02.880]  各位弟兄姊妹主,兩面平安
[00:16:45.600 --> 00:16:48.600]  但是我沒有足夠的智慧去教你
[00:16:48.600 --> 00:16:52.680]  實際的情況是有些人打算移民
[00:16:52.680 --> 00:16:54.120]  有些人在計劃移民
[00:16:54.120 --> 00:16:55.720]  有些人已經移民了
[00:16:55.720 --> 00:16:57.480]  無論如何
[00:16:57.480 --> 00:16:59.760]  我們發覺香港已經不同了
[00:16:59.760 --> 00:17:01.720]  你的世界已經不同了
[00:17:01.720 --> 00:17:03.880]  你身邊的人有些已經走了
[00:17:04.680 --> 00:17:07.440]  我們無論如何都要面對這個處境
[00:17:07.440 --> 00:17:09.640]  甚至你不移民也好
[00:17:09.640 --> 00:17:11.200]  香港不停地在變化
[00:17:11.200 --> 00:17:13.880]  我稱之為你已經被移民了
[00:17:13.880 --> 00:17:17.480]  因為你身邊的香港已經不再熟悉
[00:17:17.480 --> 00:17:19.800]  你也一樣好像移民了一樣
[00:17:19.800 --> 00:17:21.480]  你要適應一個新文化
[00:17:21.480 --> 00:17:24.800]  我們只是正視這個問題
[00:17:24.800 --> 00:17:25.520]  沒有對錯
[00:17:25.520 --> 00:17:27.560]  我們正視一個現實的問題
[00:17:27.560 --> 00:17:29.640]  我們要為這件事做好準備
[00:17:29.640 --> 00:17:32.800]  第二就是移民不是被擄
[00:17:33.440 --> 00:17:34.960]  你不要覺得我移民了
[00:17:34.960 --> 00:17:36.560]  就是被上帝抓走了
[00:17:36.560 --> 00:17:38.440]  被巴比倫人抓走了
[00:17:38.440 --> 00:17:38.960]  不是
[00:17:38.960 --> 00:17:41.680]  因為被擄是上帝的一個懲罰
[00:17:41.680 --> 00:17:44.280]  因為以色列人、猶大國
[00:17:44.280 --> 00:17:46.600]  他們是不守耶和華的律法
[00:17:46.600 --> 00:17:48.000]  因此被懲罰
[00:17:48.000 --> 00:17:50.880]  所以我們選擇移民也好
[00:17:50.880 --> 00:17:52.120]  或者被移民也好
[00:17:52.120 --> 00:17:53.200]  不是上帝的懲罰
[00:17:53.200 --> 00:17:54.040]  不是被擄
[00:17:54.040 --> 00:17:56.680]  移民只不過是一個選擇
[00:17:56.680 --> 00:17:58.800]  我追求一個更好的生活方式
[00:17:58.800 --> 00:18:02.320]  我感受到現在的一種壓力
[00:18:02.320 --> 00:18:03.880]  一種負面的壓力
[00:18:03.880 --> 00:18:06.040]  於是我要選擇離開
[00:18:06.040 --> 00:18:08.040]  希望找一個更好的生活
[00:18:08.040 --> 00:18:09.240]  沒有對錯
[00:18:09.240 --> 00:18:11.160]  只不過想搞清楚
[00:18:11.160 --> 00:18:11.960]  不是被擄
[00:18:11.960 --> 00:18:14.760]  但是搞清楚兩者之後
[00:18:14.760 --> 00:18:15.720]  我想提醒大家
[00:18:15.720 --> 00:18:18.120]  一樣可以在聖經裡面學到一些功課
[00:18:18.120 --> 00:18:22.800]  以我所知其實移民之後
[00:18:22.800 --> 00:18:25.720]  有很多人的生活跟香港不是太大分別
[00:18:25.720 --> 00:18:28.440]  他們會走到唐人街那裡
[00:18:28.440 --> 00:18:30.040]  繼續可以吃車仔麵
[00:18:30.040 --> 00:18:31.960]  繼續可以吃牛腩河
[00:18:31.960 --> 00:18:33.760]  繼續有他們的生活
[00:18:33.760 --> 00:18:36.000]  我有些朋友說他讀了四年書
[00:18:36.000 --> 00:18:37.200]  最大的得著是什麼呢
[00:18:37.200 --> 00:18:38.520]  我的國語變好了
[00:18:38.520 --> 00:18:41.120]  因為他在唐人街裡面
[00:18:41.120 --> 00:18:43.040]  要用國語去點餐
[00:18:43.040 --> 00:18:45.600]  其實他沒有怎麼接觸外國人
[00:18:45.600 --> 00:18:48.200]  然後跟其他留學生群在一起
[00:18:48.200 --> 00:18:51.360]  可以不用接觸移民化的
[00:18:51.360 --> 00:18:53.840]  是可以繼續這樣
[00:18:53.840 --> 00:18:55.480]  不過如果
[00:18:55.480 --> 00:18:57.960]  在那裡生活得久
[00:18:57.960 --> 00:19:00.280]  你的下一代是會很不同的
[00:19:00.960 --> 00:19:03.880]  你的下一代就會受移民化影響很大
[00:19:03.880 --> 00:19:06.200]  我認識一對兄弟
[00:19:06.200 --> 00:19:07.600]  他們小時候移民了
[00:19:07.600 --> 00:19:10.160]  不過哥哥那時候比兒子大一點
[00:19:10.160 --> 00:19:11.480]  弟弟就小一點
[00:19:11.480 --> 00:19:12.840]  結果出來就是
[00:19:12.840 --> 00:19:14.440]  哥哥回來香港
[00:19:14.440 --> 00:19:17.600]  你看到他整個人是一個香港人
[00:19:17.600 --> 00:19:19.600]  他的廣東話是很棒的
[00:19:19.600 --> 00:19:21.320]  他的樣子或者各方面
[00:19:21.320 --> 00:19:22.920]  跟我們沒有什麼大分別
[00:19:22.920 --> 00:19:25.120]  除了跟白人拍拖之外
[00:19:25.120 --> 00:19:26.480]  沒有什麼大分別
[00:19:26.480 --> 00:19:30.320]  但是弟弟因為小時候移民的時候
[00:19:30.320 --> 00:19:31.440]  說他回來之後
[00:19:31.440 --> 00:19:32.480]  他整個人
[00:19:32.480 --> 00:19:34.040]  不知道是不是吃牛扒吃得多
[00:19:34.040 --> 00:19:36.560]  整個人像洛舒華辛力加一樣
[00:19:36.560 --> 00:19:39.840]  樣子都好像有點鬼鬼的
[00:19:39.840 --> 00:19:41.280]  說廣東話又不正
[00:19:41.280 --> 00:19:42.400]  又不會看中文
[00:19:42.400 --> 00:19:44.240]  然後跟他聊天
[00:19:44.240 --> 00:19:46.240]  他的感覺是很外國人的
[00:19:46.240 --> 00:19:48.200]  我說整個人紅翻了
[00:19:48.200 --> 00:19:49.120]  他一脫衣服
[00:19:49.120 --> 00:19:50.120]  插兩條羽毛
[00:19:50.120 --> 00:19:52.320]  就整個人紅翻了
[00:19:52.320 --> 00:19:54.720]  整個人都變了
[00:19:54.720 --> 00:19:55.840]  你會發覺
[00:19:55.840 --> 00:19:57.320]  當你去到一個移民化
[00:19:57.320 --> 00:19:58.960]  就算你這一代不改變
[00:19:58.960 --> 00:20:01.440]  你下一代都會不停地改變
[00:20:01.440 --> 00:20:03.160]  最終你看到一些華僑
[00:20:03.160 --> 00:20:04.640]  可能幾代之後
[00:20:04.640 --> 00:20:07.400]  根本就歸化了外國文化
[00:20:07.400 --> 00:20:10.360]  所以可以告訴你
[00:20:10.360 --> 00:20:11.680]  要做好心理準備
[00:20:11.680 --> 00:20:13.800]  你去到另一個移民化
[00:20:13.800 --> 00:20:15.360]  你一定會受影響
[00:20:15.360 --> 00:20:19.360]  但是我覺得入鄉隨俗很正常
[00:20:19.360 --> 00:20:21.720]  正如我剛才一開始說
[00:20:21.720 --> 00:20:24.600]  你如果堅持用自己的文化
[00:20:24.600 --> 00:20:26.480]  在那個地方生活的話
[00:20:26.480 --> 00:20:28.040]  其實未必是一件好事
[00:20:28.040 --> 00:20:29.440]  甚至可能帶來衝突
[00:20:29.440 --> 00:20:34.640]  以色列人他們受到的影響已經很深
[00:20:34.640 --> 00:20:35.920]  到了耶穌時代
[00:20:35.920 --> 00:20:37.880]  他們每個人都有兩個名字
[00:20:37.880 --> 00:20:39.320]  一個阿蘭文的名字
[00:20:39.320 --> 00:20:40.680]  一個希臘文的名字
[00:20:40.680 --> 00:20:44.640]  他們很多人已經很精通希臘文
[00:20:44.640 --> 00:20:46.760]  《新約聖經》都是用希臘文去寫的
[00:20:46.760 --> 00:20:48.240]  不再用希伯來文
[00:20:48.240 --> 00:20:52.920]  保羅他是一個希臘文非常精通的人
[00:20:52.920 --> 00:20:54.360]  他寫的書信
[00:20:54.360 --> 00:20:56.240]  希臘文非常精煉
[00:20:56.680 --> 00:21:00.040]  你可以看到移民化是一種極大的影響
[00:21:00.040 --> 00:21:02.160]  問題都是我剛才所說的
[00:21:02.160 --> 00:21:03.160]  什麼可以接受
[00:21:03.160 --> 00:21:04.200]  什麼不可以接受
[00:21:04.200 --> 00:21:05.160]  什麼應該學
[00:21:05.160 --> 00:21:06.160]  什麼不應該學
[00:21:06.160 --> 00:21:09.280]  這就是一個我是誰的問題
[00:21:09.280 --> 00:21:10.800]  我是誰
[00:21:10.800 --> 00:21:12.840]  我是誰
[00:21:12.840 --> 00:21:14.320]  你有沒有一個主要的身份
[00:21:14.320 --> 00:21:15.720]  你有沒有一個主要的身份
[00:21:15.720 --> 00:21:17.440]  醫生
[00:21:17.440 --> 00:21:18.800]  律師
[00:21:18.800 --> 00:21:20.240]  傳導人
[00:21:20.240 --> 00:21:21.640]  專業人士
[00:21:21.640 --> 00:21:22.600]  工程師
[00:21:22.600 --> 00:21:24.200]  香港人
[00:21:24.200 --> 00:21:25.720]  中國人
[00:21:25.720 --> 00:21:26.560]  華人
[00:21:27.560 --> 00:21:28.400]  別人的爸爸
[00:21:28.400 --> 00:21:29.160]  別人的媽媽
[00:21:29.160 --> 00:21:30.000]  別人的兒子
[00:21:30.000 --> 00:21:30.720]  別人的女兒
[00:21:30.720 --> 00:21:32.680]  還是基督徒
[00:21:32.680 --> 00:21:37.680]  你有沒有一個最主要最核心的身份
[00:21:37.680 --> 00:21:39.520]  去幫助你做決定
[00:21:39.520 --> 00:21:42.680]  你無論去哪裡都好
[00:21:42.680 --> 00:21:43.400]  你移民也好
[00:21:43.400 --> 00:21:44.480]  不移民也好
[00:21:44.480 --> 00:21:45.640]  其實沒有對錯
[00:21:45.640 --> 00:21:46.760]  只是一個決定
[00:21:46.760 --> 00:21:50.840]  移民不代表你逃避或者軟弱
[00:21:50.840 --> 00:21:52.720]  追求更好的生活
[00:21:52.720 --> 00:21:53.520]  沒錯的
[00:21:53.960 --> 00:21:56.880]  留下來也不代表有什麼特別堅持
[00:21:56.880 --> 00:21:58.760]  可能你放不下一些東西
[00:21:58.760 --> 00:22:00.040]  又或者
[00:22:00.040 --> 00:22:01.880]  家裡一家人都在
[00:22:01.880 --> 00:22:03.000]  我無法離開
[00:22:03.000 --> 00:22:05.320]  全部都是一個決定
[00:22:05.320 --> 00:22:06.240]  沒有對錯的
[00:22:06.240 --> 00:22:07.240]  問題就是
[00:22:07.240 --> 00:22:09.320]  你有沒有用這個
[00:22:09.320 --> 00:22:11.040]  你最核心的身份去生活
[00:22:11.040 --> 00:22:11.840]  就是基督徒
[00:22:11.840 --> 00:22:15.240]  一開始我說亞國書的作者是誰
[00:22:15.240 --> 00:22:18.360]  耶穌的兄弟
[00:22:18.360 --> 00:22:21.480]  但是他怎麼自稱
[00:22:22.160 --> 00:22:24.160]  神和主耶穌基督的僕人
[00:22:24.160 --> 00:22:27.360]  他不會告訴別人
[00:22:27.360 --> 00:22:28.600]  我是耶穌的兄弟亞國
[00:22:28.600 --> 00:22:31.240]  他說神和主耶穌基督的僕人
[00:22:31.240 --> 00:22:35.160]  這個就是他自己很肯定自己的身份
[00:22:35.160 --> 00:22:38.240]  我只是神和耶穌基督的僕人
[00:22:38.240 --> 00:22:40.960]  而你們是什麼
[00:22:40.960 --> 00:22:43.000]  十二支派的人
[00:22:43.000 --> 00:22:44.080]  修信的人
[00:22:44.080 --> 00:22:46.880]  你們是耶和華的選民
[00:22:46.880 --> 00:22:48.400]  我是耶和華的僕人
[00:22:49.920 --> 00:22:52.200]  這個是他很肯定的身份
[00:22:52.200 --> 00:22:55.880]  弟兄姊妹無論你將來會去哪裡
[00:22:55.880 --> 00:22:57.760]  你住哪裡
[00:22:57.760 --> 00:22:59.360]  你去了哪裡讀書
[00:22:59.360 --> 00:23:00.960]  移民去哪裡也好
[00:23:00.960 --> 00:23:03.360]  甚至二度移民
[00:23:03.360 --> 00:23:05.760]  或者是回來香港回流也好
[00:23:05.760 --> 00:23:08.040]  你最重要的身份是基督徒
[00:23:08.040 --> 00:23:10.560]  你是耶穌基督的跟隨者
[00:23:10.560 --> 00:23:12.720]  作為一個基督徒
[00:23:12.720 --> 00:23:14.800]  我們就要跟著聖經的教導去生活
[00:23:14.800 --> 00:23:17.240]  作炎作光
[00:23:18.280 --> 00:23:20.880]  作光就是照亮黑暗的地方
[00:23:20.880 --> 00:23:25.120]  作炎就是要防止世界腐化
[00:23:25.120 --> 00:23:26.920]  你作為基督徒
[00:23:26.920 --> 00:23:27.720]  你去到哪裡
[00:23:27.720 --> 00:23:29.440]  你都是要做這兩件事的
[00:23:29.440 --> 00:23:31.400]  不管是移民還是不移民
[00:23:31.400 --> 00:23:34.400]  你有沒有令到那個地方多了一個基督徒
[00:23:34.400 --> 00:23:38.360]  你去到那裡到底是多了一個基督徒
[00:23:38.360 --> 00:23:42.080]  還是多了一個失見證的人
[00:23:42.080 --> 00:23:47.120]  你有沒有去到那裡為耶穌基督作見證
[00:23:47.120 --> 00:23:49.920]  讓人看到你
[00:23:49.920 --> 00:23:52.120]  這些人就是基督徒
[00:23:52.120 --> 00:23:54.120]  好像看到猶太人
[00:23:54.120 --> 00:23:55.440]  這些就是猶太人
[00:23:55.440 --> 00:23:56.440]  看到你
[00:23:56.440 --> 00:23:57.840]  這些就是基督徒
[00:23:57.840 --> 00:24:00.200]  有沒有這樣的情況
[00:24:00.200 --> 00:24:02.480]  還是你去到那裡
[00:24:02.480 --> 00:24:04.000]  反而是令到那裡
[00:24:04.000 --> 00:24:06.040]  那些是討人厭的
[00:24:06.040 --> 00:24:08.600]  你去那裡
[00:24:08.600 --> 00:24:11.400]  我不是說環境沒有影響
[00:24:11.400 --> 00:24:12.240]  我想說的
[00:24:12.240 --> 00:24:15.320]  其實環境對人是很大影響的
[00:24:15.960 --> 00:24:18.080]  你去移民或者不移民也好
[00:24:18.080 --> 00:24:20.040]  你追求一個更加理想的環境
[00:24:20.040 --> 00:24:21.840]  是沒有對錯的
[00:24:21.840 --> 00:24:22.880]  你自己的決定
[00:24:22.880 --> 00:24:23.840]  你可以追求
[00:24:23.840 --> 00:24:24.920]  絕對有權去追求
[00:24:24.920 --> 00:24:26.720]  但是我更加強調的是
[00:24:26.720 --> 00:24:28.240]  你追求一個更好的環境
[00:24:28.240 --> 00:24:28.800]  同時
[00:24:28.800 --> 00:24:32.360]  你有沒有嘗試讓自己去令環境更加好
[00:24:32.360 --> 00:24:36.960]  如果你覺得我去到一個好的環境
[00:24:36.960 --> 00:24:38.400]  那裡就會令我更加好
[00:24:38.400 --> 00:24:39.960]  這種是一種消費的心態
[00:24:39.960 --> 00:24:42.800]  就好像我買了一樣更加好的東西
[00:24:42.800 --> 00:24:44.880]  得到之後就令我的生活更加好
[00:24:45.760 --> 00:24:48.480]  就是我不停地追求最新的電話
[00:24:48.480 --> 00:24:50.080]  然後讓我的生活更加美好
[00:24:50.080 --> 00:24:51.720]  不停地買更加大的房子
[00:24:51.720 --> 00:24:53.720]  去讓我的生活更加美好
[00:24:53.720 --> 00:24:55.480]  這是一種消費主義
[00:24:55.480 --> 00:24:58.120]  你移民或者不移民也好
[00:24:58.120 --> 00:24:58.840]  應該問
[00:24:58.840 --> 00:25:01.040]  你有沒有令到那裡更加好
[00:25:01.040 --> 00:25:03.440]  你有沒有去到那裡作炎作光
[00:25:03.440 --> 00:25:04.560]  成為一個基督徒
[00:25:04.560 --> 00:25:07.400]  如果不是
[00:25:07.400 --> 00:25:08.320]  反過來
[00:25:08.320 --> 00:25:11.040]  你是失見證的話
[00:25:11.040 --> 00:25:14.680]  你只會由香港失禮到別處
[00:25:15.400 --> 00:25:16.520]  那裡不會更加好
[00:25:16.520 --> 00:25:19.480]  因為你去到而變得更加差
[00:25:19.480 --> 00:25:22.760]  這個語氣好像說得太重了
[00:25:22.760 --> 00:25:23.440]  但是
[00:25:23.440 --> 00:25:25.120]  你自己的見證
[00:25:25.120 --> 00:25:26.240]  你不做好
[00:25:26.240 --> 00:25:28.120]  你去到哪裡有什麼用
[00:25:28.120 --> 00:25:31.640]  容許我多說一點
[00:25:31.640 --> 00:25:32.280]  最近
[00:25:32.280 --> 00:25:34.600]  楊錫昌醫生安息了主懷
[00:25:34.600 --> 00:25:36.360]  其實我不是很熟悉
[00:25:36.360 --> 00:25:37.480]  就是不太認識他
[00:25:37.480 --> 00:25:39.160]  我只是看過他寫的書
[00:25:39.160 --> 00:25:40.840]  這本書
[00:25:40.840 --> 00:25:44.800]  《以生命回應神的呼召》
[00:25:45.000 --> 00:25:45.920]  真的寫得很好
[00:25:45.920 --> 00:25:47.760]  看起來好像很厚
[00:25:47.760 --> 00:25:50.720]  但是其實他的文字很簡單
[00:25:50.720 --> 00:25:51.800]  很容易理解
[00:25:51.800 --> 00:25:54.800]  他給了我一個很重要的領袖
[00:25:54.800 --> 00:25:57.240]  神創造人的時候
[00:25:57.240 --> 00:25:59.680]  其實本身已經賦予了我們人
[00:25:59.680 --> 00:26:00.920]  有一個召命
[00:26:00.920 --> 00:26:06.160]  你如果去追尋自己生命的召命
[00:26:06.160 --> 00:26:10.240]  其實就是在追尋你自己人生的意義
[00:26:10.240 --> 00:26:13.080]  而你人生的意義
[00:26:13.080 --> 00:26:14.960]  就是上帝一早在創造你的時候
[00:26:14.960 --> 00:26:16.080]  已經賦予了給你
[00:26:16.080 --> 00:26:20.280]  所以這個問題無論你在哪裡
[00:26:20.280 --> 00:26:21.120]  你都要問
[00:26:21.120 --> 00:26:22.320]  你將來在哪裡
[00:26:22.320 --> 00:26:23.120]  你都要問
[00:26:23.120 --> 00:26:24.760]  十年後、二十年後
[00:26:24.760 --> 00:26:26.240]  三十年後、四十年後
[00:26:26.240 --> 00:26:27.880]  你在哪裡都要問
[00:26:27.880 --> 00:26:29.560]  除非你已經回到上帝那裡
[00:26:29.560 --> 00:26:31.240]  否則你都要問
[00:26:31.240 --> 00:26:33.600]  我到底是誰
[00:26:33.600 --> 00:26:37.000]  我現在做的事情
[00:26:37.000 --> 00:26:40.560]  我有沒有符合一個基督徒的身份
[00:26:40.560 --> 00:26:43.760]  最後
[00:26:43.920 --> 00:26:45.360]  鼓勵大家無論如何
[00:26:45.360 --> 00:26:47.680]  你要維持你的屬靈群體
[00:26:47.680 --> 00:26:52.360]  如果猶太人當年是逐個逐個擺開的話
[00:26:52.360 --> 00:26:54.000]  我相信他們很快就消失了
[00:26:54.000 --> 00:26:57.200]  他們去到一個異文化的地方
[00:26:57.200 --> 00:27:00.400]  他們依然堅持他們的那種群體性
[00:27:00.400 --> 00:27:03.880]  當聖殿被毀的時候
[00:27:03.880 --> 00:27:05.200]  他們建立了會堂
[00:27:05.200 --> 00:27:07.440]  在不同的地方有會堂
[00:27:07.440 --> 00:27:08.760]  他們聚集
[00:27:08.760 --> 00:27:10.680]  一起去讀經
[00:27:10.680 --> 00:27:11.800]  去敬拜上帝
[00:27:12.080 --> 00:27:14.560]  他們依然堅持自己的猶太人身份
[00:27:14.560 --> 00:27:16.360]  所以他們沒有消失
[00:27:16.360 --> 00:27:18.480]  同樣地我們去到哪裡都好
[00:27:18.480 --> 00:27:20.360]  我請你堅持基督徒的身份
[00:27:20.360 --> 00:27:26.040]  有些地區甚至是教會都無法建立
[00:27:26.040 --> 00:27:27.600]  或者要在地下教會
[00:27:27.600 --> 00:27:30.360]  但是你看到那些信徒很堅持的
[00:27:30.360 --> 00:27:33.880]  他們就算冒著被人抓的風險都要聚會
[00:27:33.880 --> 00:27:36.080]  我們很幸福的了
[00:27:36.080 --> 00:27:41.160]  在疫情底下可能大家會有些網絡疲勞
[00:27:41.360 --> 00:27:43.080]  看Zoom 看得不想再看了
[00:27:43.080 --> 00:27:44.680]  我也懷疑
[00:27:44.680 --> 00:27:47.440]  我早前發覺我右眼有一顆飛蚊
[00:27:47.440 --> 00:27:49.240]  不知道是不是看螢幕看得太多
[00:27:49.240 --> 00:27:51.040]  年紀大了
[00:27:51.040 --> 00:27:51.760]  但是
[00:27:51.760 --> 00:27:53.000]  那個情況是
[00:27:53.000 --> 00:27:56.520]  我們即使現在被迫分散
[00:27:56.520 --> 00:27:58.160]  但我們依然有一些方法
[00:27:58.160 --> 00:27:59.760]  可以去到聚集的
[00:27:59.760 --> 00:28:01.800]  我們可以直播崇拜
[00:28:01.800 --> 00:28:04.440]  我們可以用Zoom去到團契
[00:28:04.440 --> 00:28:05.760]  我請大家珍惜
[00:28:05.760 --> 00:28:08.600]  不知道什麼時候這些東西會消失
[00:28:09.160 --> 00:28:12.080]  沒有了之後我也請你繼續去嘗試
[00:28:12.080 --> 00:28:14.120]  維繫那個關係
[00:28:14.120 --> 00:28:16.000]  你移民了去到一些地方
[00:28:16.000 --> 00:28:18.800]  可能要開幾個小時車才有教會的那些
[00:28:18.800 --> 00:28:21.480]  那我也鼓勵你開幾個小時車
[00:28:21.480 --> 00:28:24.800]  基督徒的聚集
[00:28:24.800 --> 00:28:27.240]  群體的關係
[00:28:27.240 --> 00:28:29.120]  對你的身份是很重要的
[00:28:29.120 --> 00:28:30.880]  自己一個人單打獨鬥
[00:28:30.880 --> 00:28:32.800]  很快你就會失去身份
[00:28:32.800 --> 00:28:34.960]  你就會失去那種群體性
[00:28:34.960 --> 00:28:38.440]  最終你會被這個世界影響而消失
[00:28:39.440 --> 00:28:42.400]  希望大家謹記我們是基督徒
[00:28:42.400 --> 00:28:43.760]  我們同心圖告
[00:28:43.760 --> 00:28:46.400]  親愛的天父
[00:28:46.400 --> 00:28:47.800]  親愛的主耶穌基督
[00:28:47.800 --> 00:28:51.400]  我們多謝你呼召我們
[00:28:51.400 --> 00:28:53.600]  讓我們能夠去相信你
[00:28:53.600 --> 00:28:55.600]  能夠認識你
[00:28:55.600 --> 00:28:58.880]  今天我們同心去敬拜
[00:28:58.880 --> 00:29:00.440]  讚美你
[00:29:00.440 --> 00:29:02.520]  我們知道不是必然
[00:29:02.520 --> 00:29:07.440]  可能很快我們會有很多不同的改變
[00:29:07.680 --> 00:29:10.400]  我們也知道很多肢體離開我們
[00:29:10.400 --> 00:29:13.440]  去了不同的地方過新生活
[00:29:13.440 --> 00:29:16.600]  但我們也知道
[00:29:16.600 --> 00:29:18.720]  我們依然是同一個教會
[00:29:18.720 --> 00:29:19.920]  同一個群體
[00:29:19.920 --> 00:29:20.920]  同一個上帝
[00:29:20.920 --> 00:29:26.080]  我們依然能夠透過不同的方法
[00:29:26.080 --> 00:29:27.280]  或者透過網絡
[00:29:27.280 --> 00:29:28.880]  或者透過其他的科技
[00:29:28.880 --> 00:29:31.720]  我們可以繼續維持著那份關係
[00:29:31.720 --> 00:29:33.640]  我們即使隔著很遠
[00:29:33.640 --> 00:29:35.160]  我們依然可以見面
[00:29:35.160 --> 00:29:36.080]  可以聊天
[00:29:37.080 --> 00:29:40.800]  我求你繼續幫助我們維繫這種關係
[00:29:40.800 --> 00:29:43.200]  讓我們繼續持守著身份
[00:29:43.200 --> 00:29:44.480]  互相支持
[00:29:44.480 --> 00:29:47.040]  即使在任何惡劣的環境下
[00:29:47.040 --> 00:29:51.040]  我們依然能夠守住基督徒的身份
[00:29:51.040 --> 00:29:52.840]  不被俗世所影響
[00:29:52.840 --> 00:29:55.160]  而是繼續影響這個世界
[00:29:55.160 --> 00:29:56.160]  作炎作光
[00:29:56.160 --> 00:29:58.680]  我們求你在當中幫助
[00:29:58.680 --> 00:30:00.360]  我們這樣祈禱交託
[00:30:00.360 --> 00:30:02.560]  奉耶穌基督的名祈求
[00:30:02.560 --> 00:30:03.680]  阿們
[00:30:03.680 --> 00:30:05.680]  (字幕製作:貝爾)

