
[00:00:00.000 --> 00:00:02.000]  在開始講道之先
[00:15:38.000 --> 00:15:40.000]  作者是很細心
[00:15:40.000 --> 00:15:42.000]  他用猶太人傳統智慧的教導
[00:15:42.000 --> 00:15:44.000]  另一方面
[00:15:44.000 --> 00:15:46.000]  他是一個很熟悉希臘的文化
[00:15:46.000 --> 00:15:48.000]  和希臘文的一個猶太人
[00:15:48.000 --> 00:15:50.000]  所以他也用了
[00:15:50.000 --> 00:15:52.000]  很富有希臘文化色彩
[00:15:52.000 --> 00:15:54.000]  來描述當時
[00:15:54.000 --> 00:15:56.000]  他們實際的處境
[00:15:56.000 --> 00:15:58.000]  他以經面這個字
[00:15:58.000 --> 00:16:00.000]  作為鼓勵
[00:16:00.000 --> 00:16:02.000]  經面是源於希臘
[00:16:02.000 --> 00:16:04.000]  運動場的一個比賽
[00:16:04.000 --> 00:16:06.000]  在比賽的情境
[00:16:06.000 --> 00:16:08.000]  這個setting裏面
[00:16:08.000 --> 00:16:10.000]  痛苦的經歷和訓練
[00:16:10.000 --> 00:16:12.000]  其實是要達到一個積極的目的
[00:16:12.000 --> 00:16:14.000]  因為你要成為一個
[00:16:14.000 --> 00:16:16.000]  合資格和得勝的運動員
[00:16:16.000 --> 00:16:18.000]  管教和經面
[00:16:18.000 --> 00:16:20.000]  加在一起
[00:16:20.000 --> 00:16:22.000]  強調在信心的一個競賽中
[00:16:22.000 --> 00:16:26.000]  我們需要接受
[00:16:26.000 --> 00:16:28.000]  嚴格的訓練和管教
[00:16:28.000 --> 00:16:32.000]  最近看了一套日劇
[00:16:32.000 --> 00:16:34.000]  是講
[00:16:34.000 --> 00:16:36.000]  怎樣成為米芷蓮三星餐廳的故事
[00:16:36.000 --> 00:16:40.000]  其中是講一個年輕人
[00:16:40.000 --> 00:16:42.000]  他很仰慕一個
[00:16:42.000 --> 00:16:44.000]  星級廚師
[00:16:44.000 --> 00:16:46.000]  他就親近了他的廚師
[00:16:46.000 --> 00:16:48.000]  他就在他面前掠了很久
[00:16:48.000 --> 00:16:50.000]  掠了這個星級廚師
[00:16:50.000 --> 00:16:52.000]  可以收他做徒弟
[00:16:52.000 --> 00:16:54.000]  在他這個
[00:16:54.000 --> 00:16:56.000]  這麼堅毅的掠
[00:16:56.000 --> 00:16:58.000]  裏面這個廚師終於
[00:16:58.000 --> 00:17:00.000]  都答應他
[00:17:00.000 --> 00:17:02.000]  你來我的餐廳幫幫忙
[00:17:02.000 --> 00:17:04.000]  他很渴望成為這個廚師的徒弟
[00:17:04.000 --> 00:17:06.000]  可以學到他的廚藝
[00:17:06.000 --> 00:17:08.000]  他在餐廳開始接受訓練
[00:17:08.000 --> 00:17:10.000]  就是切一些
[00:17:10.000 --> 00:17:12.000]  方形的蔬菜粒
[00:17:12.000 --> 00:17:14.000]  無論什麼蔬菜都好
[00:17:14.000 --> 00:17:16.000]  他就將它切到四方形
[00:17:16.000 --> 00:17:18.000]  小小粒是五毫米
[00:17:18.000 --> 00:17:20.000]  每一粒都要四方形
[00:17:20.000 --> 00:17:22.000]  五毫米
[00:17:22.000 --> 00:17:24.000]  這個年輕人
[00:17:24.000 --> 00:17:26.000]  他很用心 他很用心
[00:17:26.000 --> 00:17:28.000]  覺得很辛苦
[00:17:28.000 --> 00:17:30.000]  但是他都很用心地做
[00:17:30.000 --> 00:17:32.000]  過了一段時間
[00:17:32.000 --> 00:17:34.000]  他自己覺得我這個做得不錯
[00:17:34.000 --> 00:17:36.000]  自己看一看不錯不錯
[00:17:36.000 --> 00:17:38.000]  他就叫師傅來看看
[00:17:38.000 --> 00:17:40.000]  但是每一次師傅一去到
[00:17:40.000 --> 00:17:42.000]  都不用拿
[00:17:42.000 --> 00:17:44.000]  拿出來看
[00:17:44.000 --> 00:17:46.000]  就這樣看 看一看
[00:17:46.000 --> 00:17:48.000]  每一次他看兩眼就說
[00:17:48.000 --> 00:17:50.000]  不行 再做
[00:17:50.000 --> 00:17:52.000]  不合格 再做
[00:17:52.000 --> 00:17:54.000]  經過三番四次
[00:17:54.000 --> 00:17:56.000]  這個年輕人很大的挫敗感
[00:17:56.000 --> 00:17:58.000]  他開始懷疑
[00:17:58.000 --> 00:18:00.000]  他的師傅
[00:18:00.000 --> 00:18:02.000]  這個師傅其實騙我的
[00:18:02.000 --> 00:18:04.000]  他不會教我廚藝的
[00:18:04.000 --> 00:18:06.000]  他騙我的
[00:18:06.000 --> 00:18:08.000]  他很生氣
[00:18:08.000 --> 00:18:10.000]  在挫敗感和憤怒的裏面
[00:18:10.000 --> 00:18:12.000]  他去了另一間升級的餐廳
[00:18:12.000 --> 00:18:14.000]  做學徒
[00:18:14.000 --> 00:18:16.000]  當他去到另一間
[00:18:16.000 --> 00:18:18.000]  升級的餐廳的時候
[00:18:18.000 --> 00:18:20.000]  他發現他這個新的老闆
[00:18:20.000 --> 00:18:22.000]  其實沒有賞識他
[00:18:22.000 --> 00:18:24.000]  有煮東西吃的天份
[00:18:24.000 --> 00:18:26.000]  這個新的老闆
[00:18:26.000 --> 00:18:28.000]  只是想在那裏打拼一下
[00:18:28.000 --> 00:18:30.000]  他舊老闆
[00:18:30.000 --> 00:18:32.000]  他的競爭對手
[00:18:32.000 --> 00:18:34.000]  那個的策略和資料
[00:18:34.000 --> 00:18:38.000]  幾經波折 這個年輕人
[00:18:38.000 --> 00:18:40.000]  回到原本的餐廳
[00:18:40.000 --> 00:18:42.000]  繼續去切他的方形蔬菜粒
[00:18:42.000 --> 00:18:44.000]  他很用心
[00:18:44.000 --> 00:18:46.000]  很忍耐 繼續做這份功課
[00:18:46.000 --> 00:18:48.000]  最後
[00:18:48.000 --> 00:18:50.000]  他的方形蔬菜粒
[00:18:50.000 --> 00:18:52.000]  被他的師傅收貨了
[00:18:52.000 --> 00:18:54.000]  這個功課做得好 做得對
[00:18:54.000 --> 00:18:56.000]  從此以後
[00:18:56.000 --> 00:18:58.000]  他就可以在廚房裏面
[00:18:58.000 --> 00:19:00.000]  做更多的事
[00:19:00.000 --> 00:19:02.000]  可以真真正正成為
[00:19:02.000 --> 00:19:04.000]  這個升級廚師的學徒
[00:19:06.000 --> 00:19:08.000]  我們跟從耶穌基督的過程裏面
[00:19:08.000 --> 00:19:10.000]  我們人生的
[00:19:10.000 --> 00:19:12.000]  在這個信仰的路上
[00:19:12.000 --> 00:19:14.000]  不是平坦易行的
[00:19:14.000 --> 00:19:16.000]  看莊大道
[00:19:16.000 --> 00:19:18.000]  我們一定會經歷艱難
[00:19:18.000 --> 00:19:20.000]  不是因為
[00:19:20.000 --> 00:19:22.000]  我們做錯了一些事
[00:19:22.000 --> 00:19:24.000]  而是因為我們生活在一個罪惡的世界
[00:19:24.000 --> 00:19:26.000]  生活在一個
[00:19:26.000 --> 00:19:28.000]  不信耶穌這個罪人的當中
[00:19:28.000 --> 00:19:30.000]  我們豈不會受苦嗎
[00:19:30.000 --> 00:19:32.000]  一定會受苦
[00:19:32.000 --> 00:19:34.000]  二人在罪人當中
[00:19:34.000 --> 00:19:36.000]  一定會受苦
[00:19:36.000 --> 00:19:38.000]  受苦
[00:19:38.000 --> 00:19:40.000]  這個經歷成為我們的訓練
[00:19:40.000 --> 00:19:42.000]  令到我們在
[00:19:42.000 --> 00:19:44.000]  神的聖潔上有份
[00:19:44.000 --> 00:19:46.000]  受苦
[00:19:46.000 --> 00:19:48.000]  成為嚴格訓練的一個工具
[00:19:48.000 --> 00:19:50.000]  成為我們的功課
[00:19:50.000 --> 00:19:52.000]  令到我們可以成為一個得勝的基督徒
[00:19:52.000 --> 00:19:54.000]  令到我們可以成為一個得勝的基督徒
[00:19:54.000 --> 00:19:56.000]  對我們來說
[00:19:56.000 --> 00:19:58.000]  受苦持續的時間
[00:19:58.000 --> 00:20:00.000]  是有限
[00:20:00.000 --> 00:20:02.000]  是進入永恆榮耀將來的一個序幕
[00:20:02.000 --> 00:20:04.000]  是進入永恆榮耀將來的一個序幕
[00:20:04.000 --> 00:20:06.000]  弟兄姊妹
[00:20:06.000 --> 00:20:08.000]  讓我們戴著信心的眼鏡
[00:20:08.000 --> 00:20:10.000]  來看歷史的過去
[00:20:10.000 --> 00:20:12.000]  現在的生活
[00:20:12.000 --> 00:20:14.000]  和將來的盼望
[00:20:14.000 --> 00:20:16.000]  正如使徒保羅所說
[00:20:16.000 --> 00:20:18.000]  我們這一支站
[00:20:18.000 --> 00:20:20.000]  支輕的輔佐
[00:20:20.000 --> 00:20:22.000]  要為我們成就極重無比
[00:20:22.000 --> 00:20:24.000]  永遠的榮耀
[00:20:24.000 --> 00:20:26.000]  永遠的榮耀
[00:20:26.000 --> 00:20:28.000]  感謝主我們同心祈禱
[00:20:28.000 --> 00:20:30.000]  愛我們的主
[00:20:30.000 --> 00:20:32.000]  愛我們的主
[00:20:32.000 --> 00:20:34.000]  你是那位永遠都不會撇下我們
[00:20:34.000 --> 00:20:36.000]  你是那位在我們人生的路上
[00:20:36.000 --> 00:20:38.000]  你是那位永遠都不會撇下我們
[00:20:38.000 --> 00:20:40.000]  何時都會陪伴我們
[00:20:40.000 --> 00:20:42.000]  看顧我們管教我們
[00:20:42.000 --> 00:20:44.000]  督責我們甚至訓練我們的神
[00:20:44.000 --> 00:20:46.000]  我們為了主
[00:20:46.000 --> 00:20:48.000]  你賜我們成為神兒女
[00:20:48.000 --> 00:20:50.000]  這個寶貴的英雄
[00:20:50.000 --> 00:20:52.000]  和你最寶貴的生命
[00:20:52.000 --> 00:20:54.000]  在永生的裏面
[00:20:54.000 --> 00:20:56.000]  我們獻上感恩
[00:20:56.000 --> 00:20:58.000]  為前面的生活
[00:20:58.000 --> 00:21:00.000]  和社會運動的陰霾
[00:21:00.000 --> 00:21:02.000]  籠罩的底下
[00:21:02.000 --> 00:21:04.000]  主求你剛強我們的心
[00:21:04.000 --> 00:21:06.000]  讓我們每一天仰望我
[00:21:06.000 --> 00:21:08.000]  救主耶穌基督十字架的救恩
[00:21:08.000 --> 00:21:10.000]  使我們得著力量
[00:21:10.000 --> 00:21:12.000]  成為得勝的基督徒
[00:21:12.000 --> 00:21:14.000]  在這個世界上
[00:21:14.000 --> 00:21:16.000]  得勝有餘為主多作見證
[00:21:16.000 --> 00:21:18.000]  我們在你面前的祈禱
[00:21:18.000 --> 00:21:20.000]  靠耶穌基督你得勝的命
[00:21:20.000 --> 00:21:22.000]  阿們
[00:21:22.000 --> 00:21:24.000]  阿們
[00:21:24.000 --> 00:21:26.000]  阿們
[00:21:26.000 --> 00:21:29.000]  (字幕由 Amara.org 社群提供)

