
[00:00:00.000 --> 00:00:03.400]  詩篇121篇第一句
[00:22:33.200 --> 00:22:37.200]  這些星獸不會影響我們任何的東西
[00:22:37.200 --> 00:22:41.200]  只有那位蒼天造地的耶和華
[00:22:41.200 --> 00:22:43.200]  祂會保護著我們
[00:22:43.200 --> 00:22:46.200]  只要我們和祂同行的時候
[00:22:46.200 --> 00:22:49.200]  我們就可以百無禁忌
[00:22:49.200 --> 00:22:52.200]  每一天都是好日子來的
[00:22:52.200 --> 00:22:55.200]  好了,最後第七第八節
[00:22:55.200 --> 00:23:00.200]  耶和華要保護你免受一切的災害
[00:23:00.200 --> 00:23:02.200]  祂要保護你的性命
[00:23:02.200 --> 00:23:05.200]  你出你入
[00:23:05.200 --> 00:23:07.200]  耶和華都要保護你
[00:23:07.200 --> 00:23:11.200]  從今時直到永遠
[00:23:11.200 --> 00:23:15.200]  在這裡強調耶和華會保護著我們
[00:23:15.200 --> 00:23:17.200]  免受一切的災害
[00:23:17.200 --> 00:23:22.200]  這個災害可以指的是一些邪惡的事情
[00:23:22.200 --> 00:23:24.200]  而這個性命
[00:23:24.200 --> 00:23:26.200]  祂要保護你的性命
[00:23:26.200 --> 00:23:30.200]  性命一方面指我們真實的性命
[00:23:30.200 --> 00:23:33.200]  但我們始終都會死的
[00:23:33.200 --> 00:23:38.200]  但另一方面指的是我們屬靈的生命
[00:23:38.200 --> 00:23:40.200]  即是無論怎樣
[00:23:40.200 --> 00:23:44.200]  我們的上帝會保護著我們
[00:23:44.200 --> 00:23:47.200]  以致我們屬靈的生命
[00:23:47.200 --> 00:23:52.200]  不會被任何的邪惡的事情來推倒
[00:23:52.200 --> 00:23:54.200]  就好像羅馬書裡面所說
[00:23:54.200 --> 00:23:56.200]  沒有任何的愛
[00:23:56.200 --> 00:24:00.200]  可以使我們和耶穌基督隔絕
[00:24:00.200 --> 00:24:04.200]  然後你出你入
[00:24:04.200 --> 00:24:07.200]  耶和華都要保護
[00:24:07.200 --> 00:24:10.200]  即是耶和華我們的上帝
[00:24:10.200 --> 00:24:15.200]  無時無刻都會與我們同在
[00:24:15.200 --> 00:24:19.200]  無論處於一個怎樣的光景
[00:24:19.200 --> 00:24:23.200]  上帝都會幫助我們
[00:24:23.200 --> 00:24:26.200]  縱然在這一年多裡
[00:24:26.200 --> 00:24:28.200]  我們很辛苦
[00:24:28.200 --> 00:24:30.200]  這個社會的事件
[00:24:30.200 --> 00:24:32.200]  打得很慘
[00:24:32.200 --> 00:24:35.200]  或者這個病毒的疫情
[00:24:35.200 --> 00:24:37.200]  都令我們很憂心
[00:24:37.200 --> 00:24:42.200]  甚至我們現在連一般的社交都斷了
[00:24:42.200 --> 00:24:48.200]  有些人在家裡真的悶到發慌
[00:24:48.200 --> 00:24:52.200]  但當我們向山舉目的時候
[00:24:52.200 --> 00:24:55.200]  我們知道我們的力量
[00:24:55.200 --> 00:25:00.200]  就可以從那位創天造地的耶和華而來
[00:25:00.200 --> 00:25:03.200]  他是一位有能力的上帝
[00:25:03.200 --> 00:25:07.200]  在他裡面沒有難成的事
[00:25:07.200 --> 00:25:12.200]  有一位仁兄
[00:25:12.200 --> 00:25:17.200]  他開了一間木材行
[00:25:17.200 --> 00:25:21.200]  改了名字叫做森林材木行
[00:25:21.200 --> 00:25:23.200]  開張了
[00:25:23.200 --> 00:25:26.200]  開張那天有人跟他說
[00:25:26.200 --> 00:25:28.200]  你糟了
[00:25:28.200 --> 00:25:31.200]  你這樣的名字森林材木行
[00:25:31.200 --> 00:25:36.200]  你真的包你做兩三年就一定倒閉了
[00:25:36.200 --> 00:25:39.200]  那個人說為甚麼
[00:25:39.200 --> 00:25:42.200]  他說你看看你第一年就有三個木
[00:25:42.200 --> 00:25:44.200]  第二年就只剩下兩個木
[00:25:44.200 --> 00:25:46.200]  第三年就剩下一個半木
[00:25:46.200 --> 00:25:47.200]  然後就一個木
[00:25:47.200 --> 00:25:49.200]  到最後一個字沒有了
[00:25:49.200 --> 00:25:51.200]  你一定倒閉了
[00:25:51.200 --> 00:25:55.200]  但那個老闆說
[00:25:55.200 --> 00:25:57.200]  我是信耶穌的
[00:25:57.200 --> 00:26:03.200]  我凡事是向上望的
[00:26:03.200 --> 00:26:06.200]  所以我第一年建的時候
[00:26:06.200 --> 00:26:08.200]  這個可能我沒有什麼生意
[00:26:08.200 --> 00:26:12.200]  第二年的時候就開始有一個木
[00:26:12.200 --> 00:26:16.200]  第三年就有一個半木
[00:26:16.200 --> 00:26:18.200]  第四年就有兩個木
[00:26:18.200 --> 00:26:21.200]  然後第五年就有三個木
[00:26:21.200 --> 00:26:25.200]  所以我知道我這間木材行
[00:26:25.200 --> 00:26:28.200]  一定會越做越好
[00:26:28.200 --> 00:26:30.200]  越做越興旺
[00:26:30.200 --> 00:26:32.200]  弟妹們
[00:26:32.200 --> 00:26:34.200]  求上帝幫助我們
[00:26:34.200 --> 00:26:39.200]  不要只是低頭看著自己的不足
[00:26:39.200 --> 00:26:42.200]  看著我們現在很慘很慘
[00:26:42.200 --> 00:26:46.200]  也不要將我們自己很慘的事誇大
[00:26:46.200 --> 00:26:49.200]  當舉目望天
[00:26:49.200 --> 00:26:53.200]  看見這個天可以給我們有幫助
[00:26:53.200 --> 00:26:56.200]  看到上帝的保護
[00:26:56.200 --> 00:26:58.200]  看到上帝的豐盛
[00:26:58.200 --> 00:27:00.200]  必定能到我們
[00:27:00.200 --> 00:27:04.200]  我們一起痛心禱告
[00:27:04.200 --> 00:27:06.200]  天父上帝我們多謝你
[00:27:06.200 --> 00:27:09.200]  你知道你是我們隨時的幫助
[00:27:09.200 --> 00:27:10.200]  我們整個人生
[00:27:10.200 --> 00:27:11.200]  我們盼望
[00:27:11.200 --> 00:27:15.200]  我們力量的源頭就在你那裡
[00:27:15.200 --> 00:27:18.200]  當然在今天我們在整個社會
[00:27:18.200 --> 00:27:20.200]  在整個生活中
[00:27:20.200 --> 00:27:23.200]  我們遇到不少艱苦
[00:27:23.200 --> 00:27:25.200]  甚至我們人與人之間
[00:27:25.200 --> 00:27:28.200]  已經沒有機會緊密接觸的時候
[00:27:28.200 --> 00:27:32.200]  令到我們的生命更加的苦悶
[00:27:32.200 --> 00:27:33.200]  主啊
[00:27:33.200 --> 00:27:35.200]  但求你幫助
[00:27:35.200 --> 00:27:38.200]  你的靈充滿我們的心
[00:27:38.200 --> 00:27:40.200]  主讓我們去仰望你的時候
[00:27:40.200 --> 00:27:41.200]  我們就知道
[00:27:41.200 --> 00:27:45.200]  我們的盼望的源頭就是主耶穌基督
[00:27:45.200 --> 00:27:46.200]  幫助我們
[00:27:46.200 --> 00:27:48.200]  幫助我們靠著主你的恩典
[00:27:48.200 --> 00:27:52.200]  我們可以渡過每一步艱難的時間
[00:27:52.200 --> 00:27:53.200]  求主恩代
[00:27:53.200 --> 00:27:55.200]  多謝你垂聽禱告
[00:27:55.200 --> 00:27:58.200]  奉靠主耶穌基督
[00:27:58.200 --> 00:28:00.200]  得聖名字而求
[00:28:00.200 --> 00:28:02.200]  Amen
[00:28:02.200 --> 00:28:04.200]  阿們
[00:28:04.200 --> 00:28:06.200]  阿們
[00:28:06.200 --> 00:28:08.200]  (字幕製作:貝爾)
[00:28:08.200 --> 00:28:11.200]  (字幕由 Amara.org 社群提供)

