
[00:00:00.000 --> 00:00:06.000]  創世紀第十章第十至二十二節
[00:18:34.000 --> 00:18:36.000]  你就是那種人
[00:18:36.000 --> 00:18:39.000]  你就是那個階層的人
[00:18:39.000 --> 00:18:44.000]  所以他們很努力地做很多善行
[00:18:44.000 --> 00:18:47.000]  也都拜越多神越好
[00:18:47.000 --> 00:18:50.000]  因為每一個神都是掌管著不同的東西
[00:18:50.000 --> 00:18:52.000]  譬如有些掌管天氣 風雷雨電
[00:18:52.000 --> 00:18:54.000]  有些掌管生育
[00:18:54.000 --> 00:18:56.000]  有些是令你開心
[00:18:56.000 --> 00:18:58.000]  亦都有神是令你賺錢
[00:18:58.000 --> 00:19:00.000]  所以全年有很多印度教的節日
[00:19:00.000 --> 00:19:02.000]  都是圍繞著這些
[00:19:02.000 --> 00:19:04.000]  要達到這些目的
[00:19:04.000 --> 00:19:05.000]  他們去拜神
[00:19:05.000 --> 00:19:06.000]  亦都是因為這樣
[00:19:06.000 --> 00:19:08.000]  印度教的節日很多
[00:19:08.000 --> 00:19:11.000]  學生的假期亦都很多
[00:19:11.000 --> 00:19:13.000]  當然是在尼泊爾
[00:19:13.000 --> 00:19:15.000]  但在香港亦都有兩個大的節日
[00:19:15.000 --> 00:19:19.000]  他們可以那天全部沒有上學
[00:19:19.000 --> 00:19:22.000]  雖然在多神主義之後
[00:19:22.000 --> 00:19:25.000]  要認定耶穌是唯一的救主
[00:19:25.000 --> 00:19:27.000]  好像很不容易
[00:19:27.000 --> 00:19:31.000]  但除非他們有親身的經歷
[00:19:31.000 --> 00:19:33.000]  我曾經接觸過
[00:19:33.000 --> 00:19:35.000]  在錦田一間教會
[00:19:35.000 --> 00:19:37.000]  尼泊爾教會裏面
[00:19:37.000 --> 00:19:39.000]  接觸了一個母女
[00:19:39.000 --> 00:19:40.000]  我問她們
[00:19:40.000 --> 00:19:42.000]  你們是怎樣信耶穌的呢
[00:19:42.000 --> 00:19:45.000]  媽媽在香港工作了十多年
[00:19:45.000 --> 00:19:47.000]  原來十多年前
[00:19:47.000 --> 00:19:48.000]  她有一個大女兒
[00:19:48.000 --> 00:19:50.000]  當時只有十二、三歲
[00:19:50.000 --> 00:19:52.000]  她在尼泊爾的時候
[00:19:52.000 --> 00:19:54.000]  好像已經有精神問題
[00:19:54.000 --> 00:19:56.000]  一直來到香港
[00:19:56.000 --> 00:19:58.000]  繼續找很多方法
[00:19:58.000 --> 00:19:59.000]  都治不了
[00:19:59.000 --> 00:20:02.000]  又去了公立醫院等等
[00:20:02.000 --> 00:20:04.000]  她繼續拜很多不同的神
[00:20:04.000 --> 00:20:06.000]  都幫不到
[00:20:06.000 --> 00:20:07.000]  直至有一天
[00:20:07.000 --> 00:20:08.000]  不知為何
[00:20:08.000 --> 00:20:10.000]  她走進了一間教會
[00:20:10.000 --> 00:20:12.000]  教會裏面有牧師
[00:20:12.000 --> 00:20:14.000]  為她的女兒祈禱
[00:20:14.000 --> 00:20:15.000]  祈禱不止一次
[00:20:15.000 --> 00:20:17.000]  兩次、三次
[00:20:17.000 --> 00:20:21.000]  她發現慢慢有些改變
[00:20:21.000 --> 00:20:22.000]  直至有一天
[00:20:22.000 --> 00:20:25.000]  她的太太、她的先生
[00:20:25.000 --> 00:20:27.000]  她的女兒和她的妹妹
[00:20:27.000 --> 00:20:31.000]  都一起願意接受耶穌為救主
[00:20:31.000 --> 00:20:35.000]  後來她的女兒真的康復了
[00:20:35.000 --> 00:20:37.000]  可能大家會想
[00:20:37.000 --> 00:20:38.000]  會不會是被鬼附呢
[00:20:38.000 --> 00:20:40.000]  其實我們不知道
[00:20:40.000 --> 00:20:41.000]  因為都沒有見過她
[00:20:41.000 --> 00:20:43.000]  但心想一件事
[00:20:43.000 --> 00:20:45.000]  上帝真的在她們身上
[00:20:45.000 --> 00:20:47.000]  是整家人的身上
[00:20:47.000 --> 00:20:49.000]  行了奇事神蹟
[00:20:49.000 --> 00:20:51.000]  現在她的大女兒已經在英國讀書
[00:20:51.000 --> 00:20:53.000]  她的小女兒繼續在香港
[00:20:53.000 --> 00:20:55.000]  快要大學畢業
[00:20:55.000 --> 00:20:57.000]  她就見到原來
[00:20:57.000 --> 00:21:01.000]  真的需要在上帝裏面有經歷
[00:21:01.000 --> 00:21:04.000]  這個男孩叫Yogesh
[00:21:04.000 --> 00:21:06.000]  他經常頭痛
[00:21:06.000 --> 00:21:10.000]  這個男孩其實很胖很可愛
[00:21:10.000 --> 00:21:11.000]  他不是沒有兩隻腿
[00:21:11.000 --> 00:21:12.000]  他剛好在這裏
[00:21:12.000 --> 00:21:16.000]  這個是2018年的暑假
[00:21:16.000 --> 00:21:18.000]  我們玩一個遊戲
[00:21:18.000 --> 00:21:20.000]  要貼一些東西在臉上
[00:21:20.000 --> 00:21:21.000]  做得多一點善行
[00:21:21.000 --> 00:21:23.000]  就可以多一點的「DogDog」
[00:21:23.000 --> 00:21:25.000]  他經常頭痛
[00:21:25.000 --> 00:21:27.000]  有一個習慣
[00:21:27.000 --> 00:21:29.000]  他就會來找我
[00:21:29.000 --> 00:21:32.000]  「老師,為我祈禱,我又頭痛了」
[00:21:32.000 --> 00:21:34.000]  每次都會為他祈禱
[00:21:34.000 --> 00:21:36.000]  試過坐地鐵
[00:21:36.000 --> 00:21:38.000]  然後他說「老師,我又頭痛了」
[00:21:38.000 --> 00:21:39.000]  立即在地鐵裏面
[00:21:39.000 --> 00:21:40.000]  一直坐車
[00:21:40.000 --> 00:21:41.000]  為他祈禱
[00:21:41.000 --> 00:21:43.000]  試過在走廊走過
[00:21:43.000 --> 00:21:45.000]  他說「老師,我又不舒服了」
[00:21:45.000 --> 00:21:46.000]  又為他祈禱
[00:21:46.000 --> 00:21:48.000]  其實我心裏也在想
[00:21:48.000 --> 00:21:50.000]  其實應該要做身體檢查
[00:21:50.000 --> 00:21:53.000]  還有真的要減肥
[00:21:53.000 --> 00:21:54.000]  因為其實這個尺寸
[00:21:54.000 --> 00:21:57.000]  現在是再大多半碼
[00:21:57.000 --> 00:21:59.000]  只是過了半年
[00:21:59.000 --> 00:22:01.000]  他實在喝太多汽水
[00:22:01.000 --> 00:22:04.000]  但是正餐飲食
[00:22:04.000 --> 00:22:06.000]  無論是班主任和我
[00:22:06.000 --> 00:22:07.000]  都有點怒氣
[00:22:07.000 --> 00:22:10.000]  但是都真的很笨拙
[00:22:10.000 --> 00:22:12.000]  他對上帝真的有一個心
[00:22:12.000 --> 00:22:16.000]  他發現耶穌真的不同
[00:22:16.000 --> 00:22:17.000]  我升五放學後
[00:22:17.000 --> 00:22:19.000]  已經開了一個團契
[00:22:19.000 --> 00:22:21.000]  團契不是很多人可以回到
[00:22:21.000 --> 00:22:23.000]  特別是放學後
[00:22:23.000 --> 00:22:24.000]  有很多放學活動
[00:22:24.000 --> 00:22:27.000]  但有一次只有他一個人可以來
[00:22:27.000 --> 00:22:29.000]  他就坐在那裏
[00:22:29.000 --> 00:22:31.000]  看我播放YouTube
[00:22:31.000 --> 00:22:33.000]  他自己很喜歡Transformer
[00:22:33.000 --> 00:22:35.000]  知不知道是甚麼
[00:22:35.000 --> 00:22:37.000]  其實真的挺好看
[00:22:37.000 --> 00:22:40.000]  看了一會後
[00:22:40.000 --> 00:22:41.000]  我便說看夠了
[00:22:41.000 --> 00:22:43.000]  不如聽我說一次福音
[00:22:43.000 --> 00:22:45.000]  我便跟他高呼了一整本
[00:22:45.000 --> 00:22:47.000]  四十頁這麼厚的
[00:22:47.000 --> 00:22:48.000]  很可怕
[00:22:48.000 --> 00:22:52.000]  但他竟然很耐心地聽完一次
[00:22:52.000 --> 00:22:53.000]  裏面有公仔
[00:22:53.000 --> 00:22:54.000]  全部是英文
[00:22:54.000 --> 00:22:58.000]  而他的英文其實是相當不錯的
[00:22:58.000 --> 00:22:59.000]  最後我問他
[00:22:59.000 --> 00:23:03.000]  你願不願意接受耶穌做救主
[00:23:03.000 --> 00:23:05.000]  他就回答我
[00:23:05.000 --> 00:23:07.000]  Not yet ready
[00:23:07.000 --> 00:23:08.000]  我便想
[00:23:08.000 --> 00:23:10.000]  他回答得挺好
[00:23:10.000 --> 00:23:12.000]  他真的很清楚自己
[00:23:12.000 --> 00:23:13.000]  他不是沒有聽
[00:23:13.000 --> 00:23:14.000]  他有聽
[00:23:14.000 --> 00:23:16.000]  他甚至有想
[00:23:16.000 --> 00:23:18.000]  但他真的覺得現在還未準備好
[00:23:18.000 --> 00:23:20.000]  他真的需要一些思考
[00:23:20.000 --> 00:23:21.000]  但我求上帝
[00:23:21.000 --> 00:23:24.000]  不單是理性的知識他吸收了
[00:23:24.000 --> 00:23:28.000]  而是他在生命裏繼續經歷神
[00:23:28.000 --> 00:23:31.000]  第十四十五節
[00:23:31.000 --> 00:23:33.000]  那裏這樣說
[00:23:33.000 --> 00:23:35.000]  神繼續應許的是甚麼
[00:23:35.000 --> 00:23:38.000]  祂說你的後裔會好像地上的塵沙
[00:23:38.000 --> 00:23:40.000]  向東西南北開展
[00:23:40.000 --> 00:23:43.000]  地上的蠻族會因為你和你的後裔得福
[00:23:43.000 --> 00:23:44.000]  然後又說
[00:23:44.000 --> 00:23:48.000]  我必與你同在
[00:23:48.000 --> 00:23:51.000]  無論你往那裏去
[00:23:51.000 --> 00:23:53.000]  我必保佑你
[00:23:53.000 --> 00:23:56.000]  領你歸回這地
[00:23:56.000 --> 00:23:59.000]  我總不離棄你
[00:23:59.000 --> 00:24:04.000]  直到我實現了對你所說的話
[00:24:04.000 --> 00:24:09.000]  上帝這個應許
[00:24:09.000 --> 00:24:12.000]  寶不寶貴
[00:24:12.000 --> 00:24:14.000]  很寶貴
[00:24:14.000 --> 00:24:17.000]  當你人生去到一個很落魄
[00:24:17.000 --> 00:24:20.000]  很孤單無助的時候
[00:24:20.000 --> 00:24:24.000]  竟然你的上帝出現
[00:24:24.000 --> 00:24:27.000]  其實亞葛他真的很壞
[00:24:27.000 --> 00:24:29.000]  他騙了長子名分
[00:24:29.000 --> 00:24:31.000]  騙了神的祝福
[00:24:31.000 --> 00:24:32.000]  換了我也會想
[00:24:32.000 --> 00:24:34.000]  為甚麼上帝一出現
[00:24:34.000 --> 00:24:35.000]  你不是告訴他
[00:24:35.000 --> 00:24:37.000]  責備他、翻譴責他
[00:24:37.000 --> 00:24:39.000]  罵他、罰他
[00:24:39.000 --> 00:24:40.000]  沒有啊
[00:24:40.000 --> 00:24:42.000]  其實上帝一出現
[00:24:42.000 --> 00:24:44.000]  只是提醒他
[00:24:44.000 --> 00:24:47.000]  我就是你爺爺、你伯伯的神
[00:24:47.000 --> 00:24:50.000]  我接下來要給你甚麼祝福呢
[00:24:50.000 --> 00:24:52.000]  要賜地
[00:24:52.000 --> 00:24:54.000]  要賜人口
[00:24:54.000 --> 00:24:56.000]  人口要繼續增多
[00:24:56.000 --> 00:25:00.000]  萬族還要因為他們的後裔來得福
[00:25:00.000 --> 00:25:02.000]  不要忘記當時的亞葛
[00:25:02.000 --> 00:25:04.000]  有沒有女朋友
[00:25:04.000 --> 00:25:05.000]  未結婚
[00:25:05.000 --> 00:25:07.000]  沒有女朋友
[00:25:07.000 --> 00:25:09.000]  連下一步去哪裏都不知道
[00:25:09.000 --> 00:25:10.000]  怎樣下腳
[00:25:10.000 --> 00:25:11.000]  找不到工作
[00:25:11.000 --> 00:25:12.000]  甚麼都不知道
[00:25:12.000 --> 00:25:14.000]  但神已經告訴你
[00:25:14.000 --> 00:25:15.000]  你是會有後代
[00:25:15.000 --> 00:25:17.000]  你還要有後代多到
[00:25:17.000 --> 00:25:22.000]  可以令到萬族都得福
[00:25:22.000 --> 00:25:23.000]  萬族
[00:25:23.000 --> 00:25:24.000]  不只是以色列民族
[00:25:24.000 --> 00:25:26.000]  是其他族群都得福
[00:25:26.000 --> 00:25:29.000]  然後神還要跟著你一起
[00:25:29.000 --> 00:25:30.000]  他無處不在
[00:25:30.000 --> 00:25:32.000]  他不離不棄
[00:25:32.000 --> 00:25:34.000]  總不離棄你
[00:25:34.000 --> 00:25:36.000]  還有他會保護你
[00:25:36.000 --> 00:25:39.000]  保護你安安全全在那裏睡覺
[00:25:39.000 --> 00:25:41.000]  安安全全去到哈蘭
[00:25:41.000 --> 00:25:43.000]  安安全全最後會回來
[00:25:43.000 --> 00:25:46.000]  伯特利回到以色列境內
[00:25:46.000 --> 00:25:48.000]  領他歸回
[00:25:48.000 --> 00:25:51.000]  最後的保證是
[00:25:51.000 --> 00:25:53.000]  好像一個合同已經說完了
[00:25:53.000 --> 00:25:54.000]  最後還要蓋一個印
[00:25:54.000 --> 00:26:00.000]  就是保證必定成全
[00:26:00.000 --> 00:26:04.000]  如果上帝對我們說這番說話
[00:26:04.000 --> 00:26:06.000]  真是甜到入心
[00:26:06.000 --> 00:26:09.000]  因為不是亞葛做了甚麼
[00:26:09.000 --> 00:26:11.000]  反過來你看不到他做了甚麼好事
[00:26:11.000 --> 00:26:14.000]  他連神都好像未搞得定
[00:26:14.000 --> 00:26:16.000]  耶和華是他的神
[00:26:16.000 --> 00:26:20.000]  但已經可以得到這麼大的祝福
[00:26:20.000 --> 00:26:23.000]  馬賽福音28章20節說
[00:26:23.000 --> 00:26:26.000]  凡我所吩咐你們的
[00:26:26.000 --> 00:26:28.000]  都教導他們遵守
[00:26:28.000 --> 00:26:32.000]  看那我天天與你們同在
[00:26:32.000 --> 00:26:36.000]  直到世代的終結
[00:26:36.000 --> 00:26:38.000]  約翰福音又說
[00:26:38.000 --> 00:26:40.000]  我就像葡萄樹你們像枝子
[00:26:40.000 --> 00:26:41.000]  常在我裏面的
[00:26:41.000 --> 00:26:44.000]  我也常在他裏面
[00:26:44.000 --> 00:26:46.000]  這人就多結果子
[00:26:46.000 --> 00:26:48.000]  因為來了我
[00:26:48.000 --> 00:26:51.000]  你們就不能做甚麼
[00:26:51.000 --> 00:26:53.000]  又想起那個焗爐
[00:26:53.000 --> 00:26:55.000]  關了就連一條線都沒有用
[00:26:55.000 --> 00:26:59.000]  你和上帝如果關係不是維持著
[00:26:59.000 --> 00:27:02.000]  離開了他就不能做甚麼
[00:27:02.000 --> 00:27:06.000]  但是枝子真的要常在葡萄樹上
[00:27:06.000 --> 00:27:07.000]  常在神的裏面
[00:27:07.000 --> 00:27:09.000]  神也常在我們裏面
[00:27:09.000 --> 00:27:11.000]  凡我所吩咐的
[00:27:11.000 --> 00:27:13.000]  你教訓他們遵守
[00:27:13.000 --> 00:27:14.000]  無論你教主學
[00:27:14.000 --> 00:27:15.000]  無論你在講道
[00:27:15.000 --> 00:27:17.000]  無論你在家教小朋友
[00:27:17.000 --> 00:27:21.000]  或者你是和你的鄰居分享
[00:27:21.000 --> 00:27:23.000]  上帝的作為也好
[00:27:23.000 --> 00:27:26.000]  只要你是和其他人教導他們遵守
[00:27:26.000 --> 00:27:28.000]  上帝耶穌基督的教訓
[00:27:28.000 --> 00:27:29.000]  他就說
[00:27:29.000 --> 00:27:32.000]  我就會天天與你們同在
[00:27:32.000 --> 00:27:35.000]  直到世代的終結
[00:27:35.000 --> 00:27:37.000]  這個是主耶穌基督升天之前
[00:27:37.000 --> 00:27:38.000]  向門徒
[00:27:38.000 --> 00:27:39.000]  亦都是向今天的我們
[00:27:39.000 --> 00:27:42.000]  所作的一個很大的應許
[00:27:42.000 --> 00:27:49.000]  上帝讓我看到
[00:27:49.000 --> 00:27:51.000]  他與我同在
[00:27:51.000 --> 00:27:55.000]  與一班相信他的同在
[00:27:55.000 --> 00:27:57.000]  這個是2017年
[00:27:57.000 --> 00:27:59.000]  我第一個暑假在這間學校裏面
[00:27:59.000 --> 00:28:01.000]  沒想到真的可以找到一班學生
[00:28:01.000 --> 00:28:03.000]  來參加暑期活動
[00:28:03.000 --> 00:28:06.000]  這個是去年18年年頭
[00:28:06.000 --> 00:28:08.000]  有去過長洲
[00:28:08.000 --> 00:28:12.000]  去南昇圍
[00:28:12.000 --> 00:28:15.000]  去年年中暑假
[00:28:15.000 --> 00:28:17.000]  我們再次又舉辦暑期活動
[00:28:17.000 --> 00:28:19.000]  有16個學生
[00:28:19.000 --> 00:28:21.000]  還有7個弟兄姊妹來幫助
[00:28:21.000 --> 00:28:23.000]  其實幫助之前
[00:28:23.000 --> 00:28:25.000]  根本我們都沒有把握
[00:28:25.000 --> 00:28:27.000]  去那裏找導師
[00:28:27.000 --> 00:28:29.000]  但是有一個很奇妙的故事
[00:28:29.000 --> 00:28:30.000]  這裡就不詳細講
[00:28:30.000 --> 00:28:32.000]  有機會再和你們分享
[00:28:32.000 --> 00:28:35.000]  年尾12月
[00:28:35.000 --> 00:28:41.000]  我們去了南丫島
[00:28:41.000 --> 00:28:46.000]  又和他們玩了一天
[00:28:46.000 --> 00:28:47.000]  然後呢
[00:28:47.000 --> 00:28:48.000]  這個是今年1月
[00:28:48.000 --> 00:28:50.000]  1月18、19日
[00:28:50.000 --> 00:28:51.000]  我們又去了
[00:28:51.000 --> 00:28:53.000]  還有傅校長也在那裏
[00:28:53.000 --> 00:28:57.000]  我們就一起去了元朗的大堂
[00:28:57.000 --> 00:28:58.000]  度假村
[00:28:58.000 --> 00:29:00.000]  有一個露營
[00:29:00.000 --> 00:29:02.000]  這個是去年11月末的時候
[00:29:02.000 --> 00:29:05.000]  不如做一個教會的體驗日
[00:29:05.000 --> 00:29:06.000]  我自己在想
[00:29:06.000 --> 00:29:07.000]  怎樣做一個教會的體驗日
[00:29:07.000 --> 00:29:09.000]  帶他們去飛羽團體
[00:29:09.000 --> 00:29:10.000]  帶他們回來這裡崇拜
[00:29:10.000 --> 00:29:12.000]  帶他們去天崇
[00:29:12.000 --> 00:29:13.000]  都是奇奇怪怪
[00:29:13.000 --> 00:29:16.000]  最後不如索性和他們開一次團體
[00:29:16.000 --> 00:29:19.000]  當時就想開一次團體
[00:29:19.000 --> 00:29:21.000]  有20多個學生出席了
[00:29:21.000 --> 00:29:24.000]  在家欣樓那裏舉行
[00:29:24.000 --> 00:29:28.000]  那次之後進一步上帝和我說
[00:29:28.000 --> 00:29:29.000]  為什麼不試試
[00:29:29.000 --> 00:29:32.000]  下星期六下午有團體呢
[00:29:32.000 --> 00:29:35.000]  然後就開始再約學生
[00:29:35.000 --> 00:29:36.000]  其實我想告訴你
[00:29:36.000 --> 00:29:37.000]  是不容易的
[00:29:37.000 --> 00:29:39.000]  每一個星期都要提醒他們
[00:29:39.000 --> 00:29:41.000]  問他們這個星期能不能來
[00:29:41.000 --> 00:29:42.000]  這個星期能不能來
[00:29:42.000 --> 00:29:44.000]  這個星期我們會做些什麼
[00:29:44.000 --> 00:29:46.000]  其實每一次的出席人數
[00:29:46.000 --> 00:29:48.000]  有時候都很參差
[00:29:48.000 --> 00:29:49.000]  但是神又給我
[00:29:49.000 --> 00:29:51.000]  可以有幾個弟兄姊妹
[00:29:51.000 --> 00:29:53.000]  願意來協助幫忙
[00:29:53.000 --> 00:29:55.000]  但我不是說現在人夠了
[00:29:55.000 --> 00:29:57.000]  學生仍然可以增多
[00:29:57.000 --> 00:29:59.000]  導致仍然有這個需要
[00:29:59.000 --> 00:30:01.000]  但是就嘗試在家欣樓裏面
[00:30:01.000 --> 00:30:02.000]  用那個地方
[00:30:02.000 --> 00:30:07.000]  因為那裏有足夠的空間設施
[00:30:07.000 --> 00:30:09.000]  實際讓我體會到的是
[00:30:09.000 --> 00:30:11.000]  祂的同在
[00:30:11.000 --> 00:30:13.000]  不知道會怎樣發展下去
[00:30:13.000 --> 00:30:15.000]  但仍然耶穌說過
[00:30:15.000 --> 00:30:17.000]  祂會天天與我們同在
[00:30:17.000 --> 00:30:21.000]  直到世代的終結
[00:30:21.000 --> 00:30:23.000]  人的回應
[00:30:23.000 --> 00:30:24.000]  雅各的回應
[00:30:24.000 --> 00:30:27.000]  做完這個夢醒了之後
[00:30:27.000 --> 00:30:29.000]  你會發現他醒了之後
[00:30:29.000 --> 00:30:31.000]  是不是很開心興奮呢
[00:30:31.000 --> 00:30:33.000]  不是 是很害怕
[00:30:33.000 --> 00:30:35.000]  他說原來真的在這裏
[00:30:35.000 --> 00:30:37.000]  我竟然不知道
[00:30:37.000 --> 00:30:38.000]  他很害怕
[00:30:38.000 --> 00:30:40.000]  害怕到這個地方都很可畏
[00:30:40.000 --> 00:30:42.000]  因為他覺得神臨在
[00:30:42.000 --> 00:30:44.000]  這是神的電
[00:30:44.000 --> 00:30:49.000]  這個是神的電
[00:30:49.000 --> 00:30:51.000]  雅各第二天清早起來
[00:30:51.000 --> 00:30:53.000]  他做了一件什麼事呢
[00:30:53.000 --> 00:30:57.000]  他就拿昨晚睡覺的枕頭
[00:30:57.000 --> 00:30:58.000]  那個石頭
[00:30:58.000 --> 00:30:59.000]  就動起來
[00:30:59.000 --> 00:31:00.000]  在上面囂張
[00:31:00.000 --> 00:31:02.000]  然後就告訴那個地方
[00:31:02.000 --> 00:31:03.000]  改一個名字
[00:31:03.000 --> 00:31:04.000]  原本是叫老師的
[00:31:04.000 --> 00:31:08.000]  現在就叫做瑪特利
[00:31:08.000 --> 00:31:11.000]  瑪特利的意思其實就是神的電
[00:31:11.000 --> 00:31:13.000]  然後雅各就做了一個許願
[00:31:13.000 --> 00:31:15.000]  他的許願裏面
[00:31:15.000 --> 00:31:16.000]  大家留意一下
[00:31:16.000 --> 00:31:17.000]  他的許願和神的應許
[00:31:17.000 --> 00:31:19.000]  你做一個對比的時候
[00:31:19.000 --> 00:31:30.000]  看看有什麼不同
[00:31:30.000 --> 00:31:31.000]  20節
[00:31:31.000 --> 00:31:32.000]  雅各許願說
[00:31:32.000 --> 00:31:34.000]  神如果與我同在
[00:31:34.000 --> 00:31:36.000]  在我所行的路上保佑我
[00:31:36.000 --> 00:31:37.000]  給我食物
[00:31:37.000 --> 00:31:38.000]  給我衣服
[00:31:38.000 --> 00:31:41.000]  給我平平安安回到我爸爸家
[00:31:41.000 --> 00:31:44.000]  我就會以祂為我的神
[00:31:44.000 --> 00:31:48.000]  我也會為所立的柱子
[00:31:48.000 --> 00:31:49.000]  這個石頭
[00:31:49.000 --> 00:31:51.000]  作為神的電
[00:31:51.000 --> 00:31:53.000]  還有凡是你所賜給我的
[00:31:53.000 --> 00:31:57.000]  我都會奉獻十分之一
[00:31:57.000 --> 00:32:02.000]  有什麼不同呢
[00:32:02.000 --> 00:32:05.000]  神給他的應許
[00:32:05.000 --> 00:32:08.000]  全部都是無條件的
[00:32:08.000 --> 00:32:10.000]  還有是神主動給他的
[00:32:10.000 --> 00:32:12.000]  但反過來
[00:32:12.000 --> 00:32:14.000]  他許的願
[00:32:14.000 --> 00:32:17.000]  他心裏面看到的就是
[00:32:17.000 --> 00:32:18.000]  我要路上平安
[00:32:18.000 --> 00:32:19.000]  我要有食物
[00:32:19.000 --> 00:32:20.000]  我要有衣服
[00:32:20.000 --> 00:32:21.000]  我要可以回來
[00:32:21.000 --> 00:32:23.000]  我要你和我一起
[00:32:23.000 --> 00:32:26.000]  你要做這些
[00:32:26.000 --> 00:32:29.000]  我會以你為我的神
[00:32:29.000 --> 00:32:32.000]  我會以這個地方做神的電
[00:32:32.000 --> 00:32:37.000]  我會奉獻十分之一給你們
[00:32:37.000 --> 00:32:39.000]  其實也不是很出奇吧
[00:32:39.000 --> 00:32:40.000]  這樣的禱告
[00:32:40.000 --> 00:32:41.000]  這樣的許願
[00:32:41.000 --> 00:32:42.000]  曾幾何時
[00:32:42.000 --> 00:32:44.000]  都是在我們身上發生過
[00:32:44.000 --> 00:32:47.000]  有沒有試過
[00:32:47.000 --> 00:32:48.000]  很不舒服
[00:32:48.000 --> 00:32:51.000]  我真的希望快點好起來
[00:32:51.000 --> 00:32:53.000]  如果我好起來
[00:32:53.000 --> 00:32:58.000]  我就一定會回教會侍奉你
[00:32:58.000 --> 00:33:01.000]  如果我考試合格
[00:33:01.000 --> 00:33:03.000]  我一定會這樣這樣
[00:33:03.000 --> 00:33:06.000]  如果神給我一份工作
[00:33:06.000 --> 00:33:07.000]  讓我有工作
[00:33:07.000 --> 00:33:08.000]  我賺到錢
[00:33:08.000 --> 00:33:11.000]  我一定會奉獻給你
[00:33:11.000 --> 00:33:14.000]  其實我們和雅各是差不多
[00:33:14.000 --> 00:33:18.000]  曾幾何時都做過很多類似的祈禱
[00:33:18.000 --> 00:33:21.000]  但神有沒有答應
[00:33:21.000 --> 00:33:22.000]  有
[00:33:22.000 --> 00:33:24.000]  不只一次
[00:33:24.000 --> 00:33:25.000]  我敢說
[00:33:25.000 --> 00:33:27.000]  開頭我說的這些祈禱
[00:33:27.000 --> 00:33:28.000]  我都祈過了
[00:33:28.000 --> 00:33:29.000]  我都發現
[00:33:29.000 --> 00:33:31.000]  甚至真的這樣禱告
[00:33:31.000 --> 00:33:32.000]  他都聽
[00:33:32.000 --> 00:33:34.000]  他都願意聽
[00:33:34.000 --> 00:33:35.000]  有時回頭看
[00:33:35.000 --> 00:33:38.000]  當我說雅各你真是壞
[00:33:38.000 --> 00:33:41.000]  你又騙人這樣騙人那樣
[00:33:41.000 --> 00:33:42.000]  但回頭看
[00:33:42.000 --> 00:33:44.000]  今天其實我們和雅各
[00:33:44.000 --> 00:33:46.000]  未必差很遠
[00:33:46.000 --> 00:33:48.000]  我們都是很現實的人
[00:33:48.000 --> 00:33:49.000]  很實在的人
[00:33:49.000 --> 00:33:51.000]  只需要有些渣拿
[00:33:51.000 --> 00:33:52.000]  我們才會感覺到
[00:33:52.000 --> 00:33:53.000]  神你真的看著我
[00:33:53.000 --> 00:33:54.000]  你真的和我一起
[00:33:54.000 --> 00:33:55.000]  你真的幫我
[00:33:55.000 --> 00:33:56.000]  你真的在這裡
[00:33:56.000 --> 00:34:03.000]  你真的沒有離開我
[00:34:03.000 --> 00:34:07.000]  應許的實現
[00:34:07.000 --> 00:34:09.000]  在創世紀三十五章
[00:34:09.000 --> 00:34:12.000]  其實距離二十八章中間發生了什麼事
[00:34:12.000 --> 00:34:13.000]  就是發生了
[00:34:13.000 --> 00:34:14.000]  他已經去到哈蘭
[00:34:14.000 --> 00:34:17.000]  他還遇上了他心愛的女人
[00:34:17.000 --> 00:34:19.000]  然後他很想娶她
[00:34:19.000 --> 00:34:22.000]  然後答應幫他的舅父做七年事
[00:34:22.000 --> 00:34:23.000]  誰知做完七年事之後
[00:34:23.000 --> 00:34:26.000]  他竟然在結婚的那晚第二天
[00:34:26.000 --> 00:34:30.000]  才發現老婆不是他喜歡的人
[00:34:30.000 --> 00:34:32.000]  而是那個喜歡的人的姐姐
[00:34:32.000 --> 00:34:34.000]  然後他的舅父拉班就跟他說
[00:34:34.000 --> 00:34:35.000]  好啊
[00:34:35.000 --> 00:34:37.000]  你要幫我再做七年
[00:34:37.000 --> 00:34:41.000]  七天之後我會給你娶這個妹妹
[00:34:41.000 --> 00:34:43.000]  結果七天之後真的給他娶了妹妹
[00:34:43.000 --> 00:34:46.000]  他又要再做七年
[00:34:46.000 --> 00:34:48.000]  七年又七年
[00:34:48.000 --> 00:34:49.000]  十四年
[00:34:49.000 --> 00:34:51.000]  然後再過多少年
[00:34:51.000 --> 00:34:52.000]  他不知道
[00:34:52.000 --> 00:34:55.000]  但到最後他發現
[00:34:55.000 --> 00:34:59.000]  他的舅父拉班已經再信不過他
[00:34:59.000 --> 00:35:04.000]  因為雅各可以賺取的東西是很多
[00:35:04.000 --> 00:35:06.000]  只是說那些牛羊的
[00:35:06.000 --> 00:35:08.000]  生出來的牛仔羊仔
[00:35:08.000 --> 00:35:11.000]  都比他舅父多
[00:35:11.000 --> 00:35:12.000]  聖經有說
[00:35:12.000 --> 00:35:15.000]  因為耶和華賜福給雅各
[00:35:15.000 --> 00:35:19.000]  賜福到連他的牛羊羊
[00:35:19.000 --> 00:35:20.000]  他所種的田
