
[00:00:00.000 --> 00:00:07.600]  耶路撒冷一年三次去到耶路撒冷的聖殿去朝見神
[00:19:53.720 --> 00:19:55.800]  如果以今時今日來說
[00:19:55.800 --> 00:19:57.560]  即是有尊嚴
[00:19:57.560 --> 00:19:59.280]  有面子
[00:19:59.280 --> 00:20:01.080]  不用怕被人欺負
[00:20:01.080 --> 00:20:03.200]  不用低聲下氣
[00:20:03.200 --> 00:20:05.880]  假如年老的父母
[00:20:05.880 --> 00:20:09.000]  遇到有人找麻煩會怎樣?
[00:20:09.000 --> 00:20:10.960]  兒女幫你出頭
[00:20:10.960 --> 00:20:13.280]  幫你去爭取
[00:20:13.280 --> 00:20:16.080]  我相信一個人能夠安享晚年
[00:20:16.080 --> 00:20:19.760]  都是神所賞賜的福氣
[00:20:19.760 --> 00:20:23.280]  總結回一至五節裏面
[00:20:23.280 --> 00:20:25.840]  能夠擁有這樣的福氣
[00:20:25.840 --> 00:20:27.560]  這麼多的福氣
[00:20:27.560 --> 00:20:29.280]  除了阿巴拉罕之外
[00:20:29.280 --> 00:20:31.640]  還有誰呢?
[00:20:31.640 --> 00:20:34.560]  我想了一會便想起大衛
[00:20:34.560 --> 00:20:36.120]  神賜給他平安
[00:20:36.120 --> 00:20:37.440]  打敗仇敵
[00:20:37.440 --> 00:20:38.800]  又賜給他子女
[00:20:38.800 --> 00:20:40.680]  建立他的王位
[00:20:40.680 --> 00:20:43.760]  撒姆爾記下的七章裏這樣說
[00:20:43.760 --> 00:20:45.760]  神對大衛應許
[00:20:45.760 --> 00:20:47.760]  「我必使你平靜
[00:20:47.760 --> 00:20:50.400]  不受任何仇敵攪擾
[00:20:50.400 --> 00:20:52.360]  並且耶和華應許你
[00:20:52.360 --> 00:20:55.120]  耶和華必為你建立家室
[00:20:55.120 --> 00:20:56.640]  當你壽數滿足
[00:20:56.640 --> 00:20:58.920]  與你祖先同垂的時候
[00:20:58.920 --> 00:21:04.480]  我必使你所生的後裔接續你
[00:21:04.480 --> 00:21:06.480]  我也必堅定他的國
[00:21:06.480 --> 00:21:09.440]  他必為我的名建造奠宇
[00:21:09.440 --> 00:21:11.960]  我必堅定他國道的王位
[00:21:11.960 --> 00:21:14.320]  直到永遠」
[00:21:14.320 --> 00:21:17.920]  詩篇127篇所講的訊息
[00:21:17.920 --> 00:21:20.760]  並非只發生在大衛
[00:21:20.760 --> 00:21:22.840]  和所羅門的身上
[00:21:22.840 --> 00:21:26.160]  對於每個耶和華的敬拜者
[00:21:26.160 --> 00:21:28.000]  對於每個神的兒女
[00:21:28.000 --> 00:21:29.520]  甚至是你和我
[00:21:29.520 --> 00:21:31.640]  都同樣地真實
[00:21:31.640 --> 00:21:34.880]  願以我們各人都得著神的賞賜
[00:21:34.880 --> 00:21:38.520]  唯有耶和華一生不枉然
[00:21:38.520 --> 00:21:41.960]  愛同心皆求祈禱
[00:21:41.960 --> 00:21:43.960]  趁我主我們來到你的面前
[00:21:43.960 --> 00:21:45.720]  我們向你祈求
[00:21:45.720 --> 00:21:48.400]  願意我們無論過去
[00:21:48.400 --> 00:21:49.320]  將來
[00:21:49.320 --> 00:21:51.840]  我們現在所作的一切事
[00:21:51.840 --> 00:21:54.240]  都能夠合乎你的心意
[00:21:54.240 --> 00:21:57.280]  願意當我們思想一件事情
[00:21:57.280 --> 00:22:00.160]  到底有沒有你參與在當中的時候
[00:22:00.160 --> 00:22:01.640]  我們都去反問自己
[00:22:01.640 --> 00:22:04.560]  到底我們是否站在你那邊呢?
[00:22:04.560 --> 00:22:07.280]  我們知道唯有主你耶和華
[00:22:07.280 --> 00:22:09.280]  我們一生是不枉然
[00:22:09.280 --> 00:22:10.040]  我們這樣禱告
[00:22:10.040 --> 00:22:12.040]  奉教教主耶穌基督的聖名
[00:22:12.040 --> 00:22:14.040]  阿門

