
[00:00:00.000 --> 00:00:04.500]  有主的一個使者站在他們旁邊
[00:21:02.000 --> 00:21:05.000]  愛的源頭
[00:21:05.000 --> 00:21:08.000]  全自我
[00:21:08.000 --> 00:21:16.000]  不問高聖中的天地薄弱
[00:21:16.000 --> 00:21:19.000]  平英三國
[00:21:19.000 --> 00:21:32.000]  向英國聖表亮
[00:21:32.000 --> 00:21:38.000]  世上一切罪惡有上
[00:21:38.000 --> 00:21:43.000]  從此不再生疆
[00:21:43.000 --> 00:21:50.000]  普世造作變壞人意
[00:21:50.000 --> 00:22:03.000]  全愛澤及四方
[00:22:03.000 --> 00:22:07.000]  耶穌是以公義統治世界
[00:22:07.000 --> 00:22:10.000]  以信實對待萬民
[00:22:10.000 --> 00:22:13.000]  以信實對待萬民
[00:22:13.000 --> 00:22:18.000]  耶穌起人次晚安
[00:22:18.000 --> 00:22:23.000]  要在萬國安葬
[00:22:23.000 --> 00:22:26.000]  將天上傳
[00:22:26.000 --> 00:22:29.000]  公義榮光
[00:22:29.000 --> 00:22:36.000]  全愛其妙方式
[00:22:36.000 --> 00:22:45.000]  全愛其妙方式
[00:22:45.000 --> 00:22:47.000]  (音樂)
[00:22:47.000 --> 00:22:50.000]  普天同慶君王降臨
[00:22:50.000 --> 00:22:53.000]  萬國萬民都要敬拜他
[00:22:53.000 --> 00:22:54.000]  阿們

