
[00:00:00.000 --> 00:00:02.000]  各位靖靈姐妹 晚安
[00:19:10.800 --> 00:19:13.900]  因為只有你 只有我
[00:19:13.900 --> 00:19:15.200]  我們自己
[00:19:15.200 --> 00:19:21.000]  才能與神的愛隔絕
[00:19:21.000 --> 00:19:26.600]  我想和大家說一個很有趣的事情
[00:19:26.600 --> 00:19:28.600]  有一個父親
[00:19:28.600 --> 00:19:31.000]  有一個父親
[00:19:31.000 --> 00:19:33.800]  有一個不錯的
[00:19:33.800 --> 00:19:35.000]  挺乖的
[00:19:35.000 --> 00:19:37.700]  成績也不是很差的兒子
[00:19:37.700 --> 00:19:40.200]  又有一個比較能幹的兒子
[00:19:40.200 --> 00:19:44.500]  他們兩個兒子
[00:19:44.500 --> 00:19:47.200]  如果有做錯什麼事
[00:19:47.200 --> 00:19:48.600]  被投訴
[00:19:48.600 --> 00:19:52.600]  被其他家人或其他人投訴的時候
[00:19:52.600 --> 00:19:57.800]  他怎樣對待他們呢
[00:19:57.800 --> 00:19:59.000]  比較能幹的那個
[00:19:59.000 --> 00:20:00.700]  他可能會打他
[00:20:00.700 --> 00:20:01.800]  沒那麼能幹的那個
[00:20:01.800 --> 00:20:03.400]  還是比較能幹的那個
[00:20:03.400 --> 00:20:05.200]  他會跟他談
[00:20:05.200 --> 00:20:07.400]  談完再談 談到明白
[00:20:07.400 --> 00:20:08.700]  搞定了
[00:20:08.700 --> 00:20:11.200]  搞定他做錯了什麼事
[00:20:11.200 --> 00:20:12.800]  需要什麼
[00:20:12.800 --> 00:20:14.900]  需要怎樣改變之後
[00:20:14.900 --> 00:20:16.200]  接著是什麼呢
[00:20:16.200 --> 00:20:19.600]  是佛跪師過
[00:20:19.600 --> 00:20:23.100]  然後就看那個時候是什麼時間
[00:20:23.100 --> 00:20:25.900]  如果是下午茶後的時間
[00:20:25.900 --> 00:20:26.900]  就給他一些蛋撻
[00:20:26.900 --> 00:20:28.200]  一邊師過跪著
[00:20:28.200 --> 00:20:31.600]  一邊享受蛋撻
[00:20:31.600 --> 00:20:36.200]  但不是師過的那些兒女沒有的
[00:20:36.200 --> 00:20:38.400]  可能如果是今晚飯時間
[00:20:38.400 --> 00:20:41.500]  或者是他的錯多一些
[00:20:41.500 --> 00:20:42.300]  嚴重一些
[00:20:42.300 --> 00:20:43.100]  談的都還沒談完
[00:20:43.100 --> 00:20:44.600]  談到吃飯了
[00:20:44.600 --> 00:20:46.600]  那怎麼辦呢
[00:20:46.600 --> 00:20:48.200]  就跪著
[00:20:48.200 --> 00:20:49.900]  給他一隻燒乳鴿
[00:20:49.900 --> 00:20:53.600]  不夠多給一隻
[00:20:53.600 --> 00:20:55.900]  這個父親很特別
[00:20:55.900 --> 00:20:57.400]  但這個很特別的父親
[00:20:57.400 --> 00:21:00.500]  跟兒子的關係是很好
[00:21:00.500 --> 00:21:04.400]  因為是令到他明白到
[00:21:04.400 --> 00:21:07.600]  自己需要怎樣去面對自己
[00:21:07.600 --> 00:21:11.400]  需要怎樣面對自己做錯過的事
[00:21:11.400 --> 00:21:14.000]  得罪過的人
[00:21:14.000 --> 00:21:16.600]  解釋給他聽不止
[00:21:16.600 --> 00:21:19.400]  他用愛去帶領他
[00:21:19.400 --> 00:21:24.600]  走這條自己應該認錯的路
[00:21:24.600 --> 00:21:27.200]  父親對他的愛
[00:21:27.200 --> 00:21:29.600]  那個少年是收到的
[00:21:29.600 --> 00:21:33.400]  他跟父親的關係很好
[00:21:33.400 --> 00:21:36.000]  也很想念父親
[00:21:36.000 --> 00:21:41.000]  我們的天父呢
[00:21:41.000 --> 00:21:46.000]  我們的天父從來沒曾嫌棄過我們
[00:21:46.000 --> 00:21:49.800]  他給我們機會知過
[00:21:49.800 --> 00:21:53.800]  他給我們機會深思
[00:21:53.800 --> 00:21:57.100]  他給我們機會悔改
[00:21:57.100 --> 00:22:01.900]  他給我們機會愛他更深
[00:22:01.900 --> 00:22:05.600]  這個是我們的天父
[00:22:05.600 --> 00:22:07.600]  他賜給我們的
[00:22:07.600 --> 00:22:09.500]  是認識他的機會
[00:22:09.500 --> 00:22:10.900]  愛他的機會
[00:22:10.900 --> 00:22:17.800]  讓我們能夠得著更多他的愛
[00:22:17.800 --> 00:22:20.600]  能夠讓我們跟神的愛
[00:22:20.600 --> 00:22:24.600]  關係受影響的只有我們
[00:22:24.600 --> 00:22:27.100]  讓我們更能夠領受到他的愛的
[00:22:27.100 --> 00:22:28.600]  是我們自己
[00:22:28.600 --> 00:22:30.700]  我們願意嗎
[00:22:30.700 --> 00:22:33.100]  讓我們跟神的愛隔開的
[00:22:33.100 --> 00:22:34.600]  也是我們自己
[00:22:34.600 --> 00:22:37.600]  視乎我們是不是願意
[00:22:37.600 --> 00:22:39.600]  你願意怎樣
[00:22:39.600 --> 00:22:42.400]  你願意怎樣
[00:22:42.400 --> 00:22:45.700]  你願意跟神的愛
[00:22:45.700 --> 00:22:48.500]  有一個怎樣的距離
[00:22:48.500 --> 00:22:50.300]  疫情底下
[00:22:50.300 --> 00:22:53.500]  很多公公婆婆爺爺
[00:22:53.500 --> 00:22:55.000]  媽媽
[00:22:55.000 --> 00:22:59.000]  跟不在香港的孫的關係
[00:22:59.000 --> 00:23:00.300]  就在電話裏面
[00:23:00.300 --> 00:23:03.300]  看著他的樣子
[00:23:03.300 --> 00:23:04.800]  看著他怎樣跳舞
[00:23:04.800 --> 00:23:07.700]  怎樣唱歌
[00:23:07.700 --> 00:23:08.900]  看著他怎樣
[00:23:08.900 --> 00:23:11.900]  用不是說得很清楚的話
[00:23:11.900 --> 00:23:14.100]  因為還很小的時候
[00:23:14.100 --> 00:23:16.700]  跟自己說話
[00:23:16.700 --> 00:23:18.500]  已經很開心了
[00:23:18.500 --> 00:23:20.600]  因為不能飛到外地
[00:23:20.600 --> 00:23:24.400]  去見自己的兒孫
[00:23:24.400 --> 00:23:28.800]  天父對我們也是一樣
[00:23:28.800 --> 00:23:31.200]  我們對神付出一點
[00:23:31.200 --> 00:23:35.600]  他已經很開心了
[00:23:35.600 --> 00:23:38.800]  我們能夠像保羅的教導一樣
[00:23:38.800 --> 00:23:41.600]  明白到沒有人能夠使我們
[00:23:41.600 --> 00:23:43.900]  跟神的愛隔絕
[00:23:43.900 --> 00:23:46.200]  除了我們自己
[00:23:46.200 --> 00:23:50.300]  然後保羅又勸告我們
[00:23:50.300 --> 00:23:52.200]  將身體獻上
[00:23:52.200 --> 00:23:54.500]  當作活祭
[00:23:54.500 --> 00:23:56.500]  以我們的心靈
[00:23:56.500 --> 00:23:59.700]  一生來到跟隨耶穌
[00:23:59.700 --> 00:24:02.300]  侍奉天父
[00:24:02.300 --> 00:24:04.900]  一生不遠離
[00:24:04.900 --> 00:24:07.000]  你願意嗎
[00:24:07.000 --> 00:24:08.300]  你願意嗎
[00:24:08.300 --> 00:24:10.900]  我們一起祈禱
[00:24:10.900 --> 00:24:13.600]  相信天父上帝我們要感謝你
[00:24:13.600 --> 00:24:16.900]  是你的恩典讓我們
[00:24:16.900 --> 00:24:18.900]  可以親近你
[00:24:18.900 --> 00:24:21.300]  是你的恩典讓我們
[00:24:21.300 --> 00:24:24.500]  可以不需要為自己的罪
[00:24:24.500 --> 00:24:27.500]  為自己的過失而去負責任
[00:24:27.500 --> 00:24:29.500]  是你的恩典
[00:24:29.500 --> 00:24:32.400]  你願意接受不完全的我們
[00:24:32.400 --> 00:24:33.200]  是你的恩典
[00:24:33.200 --> 00:24:36.300]  你願意一直不斷給我們機會
[00:24:36.300 --> 00:24:39.500]  即使我們再犯錯
[00:24:39.500 --> 00:24:42.100]  你仍然很愛我們
[00:24:42.100 --> 00:24:44.300]  不會因為我們的錯
[00:24:44.300 --> 00:24:48.000]  而將基督的救恩收回
[00:24:48.000 --> 00:24:49.800]  你仍然賜給我們恩典
[00:24:49.800 --> 00:24:51.900]  天父我們獻上感恩
[00:24:51.900 --> 00:24:54.100]  天父我們求你憐憫
[00:24:54.100 --> 00:24:55.700]  讓我們能夠
[00:24:55.700 --> 00:24:58.100]  越來越明白你的愛
[00:24:58.100 --> 00:25:00.200]  越能夠因著我們明白的時候
[00:25:00.200 --> 00:25:03.100]  天父你賜給我們恩典
[00:25:03.100 --> 00:25:05.500]  讓我們愛你更多
[00:25:05.500 --> 00:25:08.300]  讓我們更加願意委身
[00:25:08.300 --> 00:25:09.300]  愛你
[00:25:09.300 --> 00:25:10.800]  服侍你
[00:25:10.800 --> 00:25:11.800]  求主幫助
[00:25:11.800 --> 00:25:13.900]  奉主耶穌基督的聖名

