
[00:00:00.000 --> 00:00:05.000]  請各位主女平安 聖誕節快樂
[00:22:19.720 --> 00:22:22.080]  主耶穌來這個世界
[00:22:22.080 --> 00:22:27.080]  一次將自己完全獻上給神
[00:22:27.080 --> 00:22:30.840]  我們就可以來到去成聖
[00:22:30.840 --> 00:22:33.280]  為我們奠基了一個
[00:22:33.280 --> 00:22:39.520]  抗世也不需要再回頭的救恩
[00:22:39.520 --> 00:22:42.280]  每個人靠著耶穌基督
[00:22:42.280 --> 00:22:44.720]  就可以進到神的面前
[00:22:44.720 --> 00:22:46.280]  所以第十一節
[00:22:46.280 --> 00:22:48.400]  所有的祭司
[00:22:48.400 --> 00:22:50.880]  天天按著侍奉神
[00:22:50.880 --> 00:22:53.480]  屢次獻上一樣的祭物
[00:22:53.480 --> 00:22:56.520]  這祭物永不能除罪
[00:22:56.520 --> 00:23:01.320]  但基督獻了一次永遠有效的贖罪祭
[00:23:01.320 --> 00:23:04.560]  就在神的右邊坐下
[00:23:04.560 --> 00:23:05.720]  從此
[00:23:05.720 --> 00:23:07.480]  等候他的仇敵
[00:23:07.480 --> 00:23:09.640]  成為他的腳凳
[00:23:09.640 --> 00:23:12.280]  因為他僅一次獻祭
[00:23:12.280 --> 00:23:14.800]  就使那些得以成聖的人
[00:23:14.800 --> 00:23:17.800]  永遠的完全」
[00:23:17.800 --> 00:23:19.160]  各位兄弟姐妹
[00:23:19.160 --> 00:23:21.520]  藉著詩篇這段經文
[00:23:21.520 --> 00:23:23.160]  跟大家去思想的
[00:23:23.160 --> 00:23:27.760]  不僅僅是大衛他人生的成長軌跡
[00:23:27.760 --> 00:23:30.960]  以及對自己越來越深的認識
[00:23:30.960 --> 00:23:33.720]  自己存在最寶貴的就是
[00:23:33.720 --> 00:23:35.080]  我是一個罪人
[00:23:35.080 --> 00:23:36.640]  神拯救我
[00:23:36.640 --> 00:23:38.680]  無條件赦免我
[00:23:38.680 --> 00:23:41.200]  將我放在一個穩健的地方
[00:23:41.200 --> 00:23:44.680]  使我能夠口唱新歌
[00:23:44.680 --> 00:23:46.200]  不斷有感動
[00:23:46.200 --> 00:23:47.960]  不斷有靈感
[00:23:47.960 --> 00:23:49.880]  不斷有創作
[00:23:49.880 --> 00:23:51.720]  不斷對上主
[00:23:51.720 --> 00:23:54.320]  各樣的恩典的讚美
[00:23:54.320 --> 00:23:56.200]  這是大衛
[00:23:56.200 --> 00:23:57.480]  但是
[00:23:57.480 --> 00:24:00.320]  原來新約的作者告訴我們
[00:24:00.320 --> 00:24:03.680]  大衛發現自己最寶貴的價值
[00:24:03.680 --> 00:24:06.640]  都未夠我們這位救贖主耶穌
[00:24:06.640 --> 00:24:08.320]  我來了
[00:24:08.320 --> 00:24:11.320]  因為你為我預備了身體
[00:24:11.320 --> 00:24:13.680]  憑這個旨意
[00:24:13.680 --> 00:24:17.960]  耶穌基督獻上自己在這個十字架
[00:24:17.960 --> 00:24:20.040]  成為贖罪祭
[00:24:20.040 --> 00:24:23.160]  耶穌基督是從來沒有犯過罪
[00:24:23.160 --> 00:24:25.720]  從來沒有在淤泥裏面
[00:24:25.720 --> 00:24:26.720]  但是
[00:24:26.720 --> 00:24:30.840]  祂甘願為我們成為了贖罪祭
[00:24:30.840 --> 00:24:34.200]  進入那個永恆的痛苦
[00:24:34.200 --> 00:24:35.040]  火湖
[00:24:35.040 --> 00:24:37.360]  陰間的痛苦
[00:24:37.360 --> 00:24:39.200]  將我們拉上來
[00:24:39.200 --> 00:24:40.760]  拯救我們
[00:24:40.760 --> 00:24:43.240]  我們憑這個旨意
[00:24:43.240 --> 00:24:48.520]  就可以來到永遠有效的成性
[00:24:48.520 --> 00:24:49.640]  今天
[00:24:49.640 --> 00:24:52.120]  很想透過這一篇詩篇
[00:24:52.120 --> 00:24:54.160]  透過大衛
[00:24:54.160 --> 00:24:55.560]  我們去看
[00:24:55.560 --> 00:24:59.200]  這一位真正的完美的濟生
[00:24:59.200 --> 00:25:01.160]  這一位主耶穌
[00:25:01.160 --> 00:25:02.960]  祂是怎樣看自己
[00:25:02.960 --> 00:25:07.320]  我的事在經卷上已經記載
[00:25:07.320 --> 00:25:10.840]  原來神為耶穌預備的人生
[00:25:10.840 --> 00:25:11.840]  昨晚
[00:25:11.840 --> 00:25:13.880]  基層傳道也說
[00:25:13.880 --> 00:25:17.320]  你有沒有想過你為你的兒子預備的
[00:25:17.320 --> 00:25:20.640]  是一條走去十字架的苦路
[00:25:20.640 --> 00:25:22.400]  三十多歲
[00:25:22.400 --> 00:25:24.080]  要上十架
[00:25:24.080 --> 00:25:28.040]  要來面對無盡的痛苦
[00:25:28.040 --> 00:25:30.760]  背負的是世人的罪惡
[00:25:30.760 --> 00:25:33.800]  是為你自己的愛子這樣做
[00:25:33.800 --> 00:25:36.000]  你看到他慘條刺
[00:25:36.000 --> 00:25:38.120]  你看到他被東西夾到手
[00:25:38.120 --> 00:25:42.280]  你都簡直是心如刀割
[00:25:42.280 --> 00:25:43.480]  幾乎試過一次
[00:25:43.480 --> 00:25:45.360]  明仔小時候
[00:25:45.360 --> 00:25:46.720]  被門夾到
[00:25:46.720 --> 00:25:47.440]  幾乎
[00:25:47.440 --> 00:25:49.640]  你想一夾就斷了
[00:25:49.640 --> 00:25:51.320]  剛剛幸好沒事
[00:25:51.320 --> 00:25:52.560]  叫停了
[00:25:52.560 --> 00:25:54.200]  你的心簡直想脫出來
[00:25:54.200 --> 00:25:56.480]  這樣的痛苦
[00:25:56.480 --> 00:25:59.280]  你想想主耶穌
[00:25:59.280 --> 00:26:00.240]  耶穌說
[00:26:00.240 --> 00:26:05.680]  我的事在經卷上已經記載
[00:26:05.680 --> 00:26:09.400]  造物主為我們人類預備的
[00:26:09.400 --> 00:26:13.560]  不僅僅是馬槽的那種美麗
[00:26:13.560 --> 00:26:14.800]  一點都不美麗的
[00:26:14.800 --> 00:26:16.200]  很骯髒的
[00:26:16.200 --> 00:26:17.680]  你去過那些豬欄你就知道了
[00:26:17.680 --> 00:26:19.960]  很骯髒又臭的
[00:26:19.960 --> 00:26:22.200]  所以不浪漫的
[00:26:22.200 --> 00:26:26.760]  耶穌的降生和他的死都不浪漫
[00:26:26.760 --> 00:26:30.880]  他是在一個這麼骯髒的馬槽裡面
[00:26:30.880 --> 00:26:34.720]  在他的成長要逃難去埃及
[00:26:34.720 --> 00:26:36.320]  在拿撒勒長大
[00:26:36.320 --> 00:26:37.640]  被人看不起
[00:26:37.640 --> 00:26:40.600]  他是一個木匠的兒子
[00:26:40.600 --> 00:26:44.480]  一點都沒有佳形美形的
[00:26:44.480 --> 00:26:45.920]  他就是這樣
[00:26:45.920 --> 00:26:50.680]  他說我的事在經卷上已經記載
[00:26:50.680 --> 00:26:52.200]  我的神啊
[00:26:52.200 --> 00:26:56.440]  我樂意照你的旨意行
[00:26:56.440 --> 00:26:58.880]  這個就是耶穌降生
[00:26:58.880 --> 00:27:03.560]  人子耶穌基督對父神的信服
[00:27:03.560 --> 00:27:06.400]  大衛從心底裡說
[00:27:06.400 --> 00:27:08.720]  他自己願意這樣走
[00:27:08.720 --> 00:27:12.000]  但原來真正這樣做的
[00:27:12.000 --> 00:27:14.440]  是我們的救贖主耶穌
[00:27:14.440 --> 00:27:16.080]  所以弟兄姊妹
[00:27:16.080 --> 00:27:18.160]  頭子不我們能夠看到
[00:27:18.160 --> 00:27:22.000]  我們今天有一個真是唯一改變人命運的福音
[00:27:22.000 --> 00:27:23.360]  我們要去傳
[00:27:23.360 --> 00:27:25.600]  教會要齊心
[00:27:25.600 --> 00:27:29.600]  一起去傳揚這一位主耶穌
[00:27:29.600 --> 00:27:33.080]  還有我們每一個都要準備自己
[00:27:33.080 --> 00:27:37.760]  我們願意讓神的律法在我們的心裡
[00:27:37.760 --> 00:27:39.400]  聽到就去行
[00:27:39.400 --> 00:27:40.600]  就有福了
[00:27:40.600 --> 00:27:42.400]  我們一起簡單祈禱
[00:27:42.400 --> 00:27:45.240]  多謝主帶領我們今早
[00:27:45.240 --> 00:27:47.280]  在你面前的學習
[00:27:47.280 --> 00:27:48.760]  願你的真理
[00:27:48.760 --> 00:27:50.120]  願你的聖靈
[00:27:50.120 --> 00:27:52.240]  感動我們大家的心靈
[00:27:52.240 --> 00:27:53.320]  一同的
[00:27:53.320 --> 00:27:55.920]  我們準備好我們自己
[00:27:55.920 --> 00:27:57.880]  進入2021年
[00:27:57.880 --> 00:28:00.080]  感宣家上上下下
[00:28:00.080 --> 00:28:02.000]  同心的去興旺
[00:28:02.000 --> 00:28:04.600]  這個拯救人靈魂的福音
[00:28:04.600 --> 00:28:06.120]  我們這樣感謝
[00:28:06.120 --> 00:28:08.200]  奉耶穌基督的名
[00:28:08.200 --> 00:28:09.200]  阿們

