
[00:00:00.000 --> 00:00:03.400]  各位錦繡堂的弟兄姊妹 大家好
[00:22:00.520 --> 00:22:04.520]  是我們這些世俗的眼光覺得他是相反
[00:22:04.520 --> 00:22:09.640]  所以在這裡我們就要學校第二點
[00:22:09.640 --> 00:22:11.480]  就是「不是這樣」
[00:22:11.480 --> 00:22:14.680]  這個像奴隸的侍奉概念
[00:22:14.680 --> 00:22:16.920]  第三點就是這裡
[00:22:16.920 --> 00:22:20.680]  45節就是今天的約節
[00:22:20.680 --> 00:22:22.360]  我剛才解釋過
[00:22:22.360 --> 00:22:26.800]  在這段經文我們就發現有兩個字眼
[00:22:26.800 --> 00:22:28.920]  就是值得重視的
[00:22:28.920 --> 00:22:32.880]  第一個字眼就是「捨命」
[00:22:32.880 --> 00:22:36.520]  並且要捨命作多人的贖價
[00:22:36.520 --> 00:22:39.240]  第二個字眼就是「贖價」
[00:22:39.240 --> 00:22:41.120]  原來這兩個字眼
[00:22:41.120 --> 00:22:48.040]  恰巧在以賽亞書的43章第三到第四節當中出現
[00:22:48.040 --> 00:22:50.000]  他就有句這樣的說話
[00:22:50.000 --> 00:22:52.920]  就是說「因為我是耶和華你的神
[00:22:52.920 --> 00:22:56.000]  是以色列的聖者你的救主
[00:22:56.000 --> 00:22:58.560]  我已經作哀及作你的贖價
[00:22:58.560 --> 00:23:01.440]  令到古實和西巴代替你
[00:23:01.440 --> 00:23:04.200]  因為我看你為尊為寶
[00:23:04.200 --> 00:23:05.440]  有因我愛你
[00:23:05.440 --> 00:23:08.400]  我就令到人代替你
[00:23:08.400 --> 00:23:11.800]  令到列邦人替換你的性命」
[00:23:11.800 --> 00:23:14.880]  特別留意我紅色highlight的兩個字眼
[00:23:14.880 --> 00:23:17.520]  一個叫贖價一個叫替換
[00:23:17.520 --> 00:23:19.080]  而替換這個字眼
[00:23:19.080 --> 00:23:23.680]  正正就是剛才馬學福音提到「捨命」那個字眼
[00:23:23.680 --> 00:23:28.680]  在希臘文可以有這樣的對應
[00:23:28.680 --> 00:23:30.680]  那什麼叫替換什麼叫贖價
[00:23:30.680 --> 00:23:34.240]  我想這是一個很基本的神學認知
[00:23:34.240 --> 00:23:36.360]  就是我們相信的耶穌基督
[00:23:36.360 --> 00:23:39.720]  祂不單止是不保存自己的性命
[00:23:39.720 --> 00:23:43.120]  是用祂的性命捨棄出來
[00:23:43.120 --> 00:23:48.160]  為的目的是要承傳和替換我們的生命
[00:23:48.160 --> 00:23:51.960]  我們本來每一個人都是犯罪得罪上帝
[00:23:51.960 --> 00:23:56.440]  我們本身是要接受永遠的酷刑
[00:23:56.440 --> 00:23:59.280]  但是上帝就參與耶穌基督來
[00:23:59.280 --> 00:24:01.280]  為我們釘上十字架上
[00:24:01.280 --> 00:24:05.280]  用祂的性命去替換我們的生命
[00:24:05.280 --> 00:24:11.640]  以至我們的生命不需要因為犯罪而承受犯罪而來的刑罰
[00:24:11.640 --> 00:24:13.760]  並且贖價的概念就是
[00:24:13.760 --> 00:24:17.080]  耶穌基督擺想成為那個挽回制
[00:24:17.080 --> 00:24:19.240]  附上那個贖罪銀
[00:24:19.240 --> 00:24:22.280]  以至就贖出離開我
[00:24:22.280 --> 00:24:25.600]  離開成為那個由罪的奴隸
[00:24:25.600 --> 00:24:30.040]  成為神的僕人的一種身份
[00:24:30.040 --> 00:24:31.200]  如果是這樣
[00:24:31.200 --> 00:24:35.080]  我們明白為何我們要成為奴隸
[00:24:35.080 --> 00:24:37.000]  為何我們要成為領袖
[00:24:37.000 --> 00:24:39.480]  我們叫做僕人領袖
[00:24:39.480 --> 00:24:44.320]  最主要原因就是因為耶穌也是這樣
[00:24:44.320 --> 00:24:48.960]  耶穌本身也是一個這樣的生命
[00:24:48.960 --> 00:24:50.320]  所以我們學習
[00:24:50.320 --> 00:24:52.000]  學習耶穌基督的榜樣
[00:24:52.000 --> 00:24:55.920]  我們沒有理由作為一個領袖
[00:24:55.920 --> 00:24:59.920]  就和耶穌基督本身活出的生命是剛剛相反
[00:24:59.920 --> 00:25:01.560]  我們沒有理由是這樣
[00:25:01.560 --> 00:25:05.560]  我還記得在疫情剛剛開始的時候
[00:25:05.560 --> 00:25:06.920]  特別是在三月
[00:25:06.920 --> 00:25:10.360]  西班牙還是爆得很厲害的時候
[00:25:10.360 --> 00:25:12.280]  有一位神父
[00:25:12.280 --> 00:25:16.840]  他的名字就叫做Gibsop Babalada
[00:25:16.840 --> 00:25:18.800]  他這位神父
[00:25:18.800 --> 00:25:23.440]  他的教傘因為他中了肺炎
[00:25:23.440 --> 00:25:27.000]  所以他的教傘就為他買了一個呼吸機
[00:25:27.000 --> 00:25:29.400]  特意為他而設
[00:25:29.400 --> 00:25:32.920]  而適逢因為疫情爆得很厲害
[00:25:32.920 --> 00:25:35.920]  在加拿大就缺乏呼吸機
[00:25:35.920 --> 00:25:38.080]  很多人他很嚴重
[00:25:38.080 --> 00:25:40.840]  但是都沒有一個呼吸機幫他維生
[00:25:40.840 --> 00:25:44.240]  特別一些年輕人都是很嚴重
[00:25:44.240 --> 00:25:47.000]  這位Gibsop Babalada
[00:25:47.000 --> 00:25:49.160]  遇到一個年輕人他沒有呼吸機
[00:25:49.160 --> 00:25:50.960]  但是情況嚴重
[00:25:50.960 --> 00:25:54.000]  他就把自己的呼吸機
[00:25:54.000 --> 00:25:57.680]  交給那個年輕人用來做
[00:25:57.680 --> 00:25:59.640]  他的心裏面就有一個心願
[00:25:59.640 --> 00:26:01.360]  就說我已經是一個老人家了
[00:26:01.360 --> 00:26:02.400]  我的日子都不多
[00:26:02.400 --> 00:26:03.800]  但是這個年輕人
[00:26:03.800 --> 00:26:06.880]  其實他還有很多日子在這個世上
[00:26:06.880 --> 00:26:08.320]  他就這樣的交換
[00:26:08.320 --> 00:26:11.480]  最後這位神父就過世了
[00:26:11.480 --> 00:26:14.000]  就是一種這樣的心腸
[00:26:14.000 --> 00:26:15.560]  我看到這個報道
[00:26:15.560 --> 00:26:17.080]  我覺得很感動
[00:26:17.080 --> 00:26:21.920]  這個感動是在於他活出基督的精神
[00:26:21.920 --> 00:26:24.960]  耶穌基督就是捨棄自己的生命
[00:26:24.960 --> 00:26:28.200]  換取別人的生命
[00:26:28.200 --> 00:26:30.800]  能夠成全、能夠成就
[00:26:30.800 --> 00:26:33.280]  其實我們作為領袖
[00:26:33.280 --> 00:26:36.960]  何嘗都不是應該是這樣的嗎?
[00:26:36.960 --> 00:26:40.160]  我們每一個都是期望能夠
[00:26:40.160 --> 00:26:42.920]  成就別人的成功
[00:26:42.920 --> 00:26:45.240]  成就別人的好處
[00:26:45.240 --> 00:26:48.040]  這個是第三點
[00:26:48.040 --> 00:26:49.200]  就是告訴我們
[00:26:49.200 --> 00:26:53.280]  我們的人生不是要受人的服侍
[00:26:53.280 --> 00:26:54.680]  他這裏的解釋
[00:26:54.680 --> 00:26:56.680]  不是說你不可以受人的服侍
[00:26:56.680 --> 00:26:58.920]  而的確我們在教會裏面
[00:26:58.920 --> 00:27:01.800]  我們都是彼此受人服侍
[00:27:01.800 --> 00:27:03.280]  彼此都服侍
[00:27:03.280 --> 00:27:05.240]  但是重點是「要」字
[00:27:05.240 --> 00:27:06.920]  「要」字告訴我們
[00:27:06.920 --> 00:27:09.280]  是那個意圖、那個力圖
[00:27:09.280 --> 00:27:12.040]  那個人生追求的方向
[00:27:12.040 --> 00:27:17.200]  所以我在這裏跟大家總結三點
[00:27:17.200 --> 00:27:19.920]  跟大家一起分享這段經文
[00:27:19.920 --> 00:27:21.680]  第一點
[00:27:21.680 --> 00:27:24.600]  「不是我可以持的」
[00:27:24.600 --> 00:27:29.320]  每個人在榮耀的未來
[00:27:29.320 --> 00:27:34.880]  我們每一個都有我們不能所奪去的寶座
[00:27:34.880 --> 00:27:39.520]  我們又何苦爭先推後搶小椅
[00:27:39.520 --> 00:27:44.800]  自我創造左邊和右邊的分門別類
[00:27:44.800 --> 00:27:47.160]  祈求主幫助我們能夠明白
[00:27:47.160 --> 00:27:49.640]  不是我可以持的
[00:27:49.640 --> 00:27:51.560]  第二點就是我們總結
[00:27:51.560 --> 00:27:56.520]  原來世俗的領袖觀是不可這樣
[00:27:56.520 --> 00:27:59.160]  我們祈求主讓我們能夠活出一個
[00:27:59.160 --> 00:28:02.200]  叫做「獨人領袖」的生命
[00:28:02.200 --> 00:28:04.800]  第三「不是要受人的服侍」
[00:28:04.800 --> 00:28:06.280]  耶穌基督為我們
[00:28:06.280 --> 00:28:09.240]  寫命作多人的屬架替換
[00:28:09.240 --> 00:28:12.960]  每個人生命能夠得到榮生
[00:28:12.960 --> 00:28:17.480]  也祈求主幫助我們能夠活出如此的榜樣
[00:28:17.480 --> 00:28:19.640]  成為美好的見證
[00:28:19.640 --> 00:28:21.320]  求主幫助我們每一個
[00:28:21.320 --> 00:28:24.240]  我們一起低頭祈禱
[00:28:24.240 --> 00:28:26.040]  慈悲人外的天父
[00:28:26.040 --> 00:28:27.920]  多謝你使用這段經文
[00:28:27.920 --> 00:28:31.600]  再次重新幫助我們思考
[00:28:31.600 --> 00:28:34.200]  教謝我們人生的焦點
[00:28:34.200 --> 00:28:35.320]  讓我們能夠看到
[00:28:35.320 --> 00:28:39.080]  我們一生都學習耶穌基督的榜樣
[00:28:39.080 --> 00:28:41.080]  可以透過服侍
[00:28:41.080 --> 00:28:45.160]  透過放下自己世俗的榮華
[00:28:45.160 --> 00:28:47.240]  和地位的高低
[00:28:47.240 --> 00:28:50.560]  去服侍身邊有需要的人
[00:28:50.560 --> 00:28:54.640]  求主讓我們能夠成為一個謙卑的領袖
[00:28:54.640 --> 00:28:55.640]  多謝主
[00:28:55.640 --> 00:28:59.040]  我們的禱告是奉耶穌基督的名頭
[00:28:59.040 --> 00:29:00.040]  阿們

