
[00:00:00.000 --> 00:00:02.000]  各位電影節目的朋友們平安
[00:15:32.120 --> 00:15:34.120]  宣講天國的福音
[00:15:34.120 --> 00:15:36.120]  醫治各樣的病症
[00:15:36.120 --> 00:15:38.120]  傳福音是一件艱難的事
[00:15:38.120 --> 00:15:40.120]  講解福音永遠都是一件艱難的事
[00:15:40.120 --> 00:15:42.120]  講解福音永遠都是一件艱難的事
[00:15:42.120 --> 00:15:44.120]  有時候我們人間的語言
[00:15:44.120 --> 00:15:46.120]  不足夠來解釋
[00:15:46.120 --> 00:15:48.120]  來演繹上帝話語的偉大
[00:15:48.120 --> 00:15:50.120]  來演繹上帝話語的偉大
[00:15:50.120 --> 00:15:52.120]  我們要去學習
[00:15:52.120 --> 00:15:54.120]  來演繹上帝話語的偉大
[00:15:54.120 --> 00:15:56.120]  有時候人心過硬
[00:15:56.120 --> 00:15:58.120]  有時候人心過硬
[00:15:58.120 --> 00:16:00.120]  拒絕上帝自己的話語
[00:16:00.120 --> 00:16:02.120]  不想聽
[00:16:02.120 --> 00:16:04.120]  世間充滿了這樣的人
[00:16:04.120 --> 00:16:06.120]  但我們今天所領受的責任
[00:16:06.120 --> 00:16:08.120]  但我們今天所領受的責任
[00:16:08.120 --> 00:16:10.120]  我們今天所領受的使命
[00:16:10.120 --> 00:16:12.120]  上帝在我們生命裡的痕跡
[00:16:12.120 --> 00:16:14.120]  就是你不要計較那麼多
[00:16:14.120 --> 00:16:16.120]  你的責任就是
[00:16:16.120 --> 00:16:18.120]  忠心去傳揚
[00:16:18.120 --> 00:16:20.120]  你去傳
[00:16:20.120 --> 00:16:22.120]  你的責任就是傳
[00:16:22.120 --> 00:16:24.120]  你去講
[00:16:24.120 --> 00:16:26.120]  無論有人聽不聽
[00:16:26.120 --> 00:16:28.120]  你的責任就是傳
[00:16:28.120 --> 00:16:30.120]  去講
[00:16:30.120 --> 00:16:32.120]  我們不知道什麼時候
[00:16:32.120 --> 00:16:34.120]  我們所講的東西
[00:16:34.120 --> 00:16:36.120]  能夠落到人的生命裡
[00:16:36.120 --> 00:16:38.120]  產生一些漣漪
[00:16:38.120 --> 00:16:40.120]  讓他能夠產生一些感動
[00:16:40.120 --> 00:16:42.120]  讓他能夠相信耶穌
[00:16:42.120 --> 00:16:44.120]  我們不知道
[00:16:44.120 --> 00:16:46.120]  但我們只能夠忠心地
[00:16:46.120 --> 00:16:48.120]  做上帝教導給我們的工作
[00:16:48.120 --> 00:16:52.120]  就像以色列第六章第八節那樣
[00:16:52.120 --> 00:16:54.120]  耶穌說:誰因為我問去
[00:16:54.120 --> 00:16:56.120]  我可以差遣誰
[00:16:56.120 --> 00:16:58.120]  那段經文我們都很熟悉
[00:16:58.120 --> 00:17:00.120]  以色列我再請差遣我
[00:17:00.120 --> 00:17:02.120]  上帝就跟他說
[00:17:02.120 --> 00:17:04.120]  喂!你要講
[00:17:04.120 --> 00:17:06.120]  講多久都沒有人聽
[00:17:06.120 --> 00:17:08.120]  講多久都沒有人聽
[00:17:08.120 --> 00:17:10.120]  講多久都沒有人聽
[00:17:10.120 --> 00:17:12.120]  但以色列不是說
[00:17:12.120 --> 00:17:14.120]  那你叫我去做什麼
[00:17:14.120 --> 00:17:16.120]  以色列問了一個很神奇的問題
[00:17:16.120 --> 00:17:18.120]  沒有人聽
[00:17:18.120 --> 00:17:20.120]  要講到什麼時候
[00:17:20.120 --> 00:17:22.120]  上帝說
[00:17:22.120 --> 00:17:24.120]  要講到什麼時候
[00:17:24.120 --> 00:17:26.120]  我現在就揭露先機
[00:17:26.120 --> 00:17:28.120]  天機告訴你
[00:17:28.120 --> 00:17:30.120]  直到他們家破人亡
[00:17:30.120 --> 00:17:32.120]  他們就會聽了
[00:17:32.120 --> 00:17:34.120]  直到他們生命裡遇到危機的時候
[00:17:34.120 --> 00:17:36.120]  他們就會聽了
[00:17:36.120 --> 00:17:38.120]  直到他們被擄外邦
[00:17:38.120 --> 00:17:40.120]  受外邦人絕大的苦難
[00:17:40.120 --> 00:17:42.120]  痛苦的時候
[00:17:42.120 --> 00:17:44.120]  他們就會想我對他們的好
[00:17:44.120 --> 00:17:46.120]  直到那天
[00:17:46.120 --> 00:17:48.120]  你去講
[00:17:48.120 --> 00:17:50.120]  最近看到一篇文字
[00:17:50.120 --> 00:17:52.120]  我相信那篇文字
[00:17:52.120 --> 00:17:54.120]  對我們今天所有的牧師
[00:17:54.120 --> 00:17:56.120]  傳福音的人都有很大的提醒
[00:17:56.120 --> 00:17:58.120]  或者幫助
[00:17:58.120 --> 00:18:04.120]  在文章裡面
[00:18:04.120 --> 00:18:06.120]  有一位外國的牧師這樣問
[00:18:06.120 --> 00:18:10.120]  他說在現代的世界裡面
[00:18:10.120 --> 00:18:12.120]  他稱呼這個叫後基督教的時代
[00:18:12.120 --> 00:18:14.120]  什麼叫後基督教呢
[00:18:14.120 --> 00:18:16.120]  基督教已經過去了
[00:18:16.120 --> 00:18:18.120]  他說現在在教會裡面講道理
[00:18:18.120 --> 00:18:20.120]  因為太多人不是很讀聖經
[00:18:20.120 --> 00:18:22.120]  因為有些人信主信得很遲
[00:18:22.120 --> 00:18:24.120]  又沒有上過主教學
[00:18:24.120 --> 00:18:26.120]  到了信主的年代裡面
[00:18:26.120 --> 00:18:28.120]  主教學又不是那麼流行
[00:18:28.120 --> 00:18:30.120]  到了我們這個年代裡面
[00:18:30.120 --> 00:18:32.120]  每個人要把主教學的元素
[00:18:32.120 --> 00:18:34.120]  在家庭小組的聚會裡面講
[00:18:34.120 --> 00:18:36.120]  小組聚會裡面講一些不講一些
[00:18:36.120 --> 00:18:38.120]  不是刻意講一些
[00:18:38.120 --> 00:18:40.120]  是不夠時間講那麼多
[00:18:40.120 --> 00:18:42.120]  所以講一段又停一段
[00:18:42.120 --> 00:18:44.120]  講一段又補充一段
[00:18:44.120 --> 00:18:46.120]  所以對整個聖經的理解是很少的
[00:18:46.120 --> 00:18:48.120]  傳統的理解是不少的
[00:18:48.120 --> 00:18:50.120]  知不知道俄巴底亞是誰
[00:18:50.120 --> 00:18:52.120]  什麼俄巴底亞
[00:18:52.120 --> 00:18:54.120]  知不知道猶大書在哪
[00:18:54.120 --> 00:18:56.120]  斷古猶大都在舊約
[00:18:56.120 --> 00:18:58.120]  誰知就在新約
[00:18:58.120 --> 00:19:00.120]  很多人是不明白的
[00:19:00.120 --> 00:19:02.120]  一點都不明白
[00:19:02.120 --> 00:19:04.120]  這個牧師就說
[00:19:04.120 --> 00:19:06.120]  我們去到一個這樣的年代裡面
[00:19:06.120 --> 00:19:08.120]  所以很多牧師都不明白
[00:19:08.120 --> 00:19:10.120]  在這樣的年代裡面
[00:19:10.120 --> 00:19:12.120]  所以很多牧師講到的時候
[00:19:12.120 --> 00:19:14.120]  不能夠假設你的會眾
[00:19:14.120 --> 00:19:16.120]  是明白你講的話的
[00:19:16.120 --> 00:19:18.120]  有時候覺得
[00:19:18.120 --> 00:19:20.120]  你說約拿斯之後那是什麼水
[00:19:20.120 --> 00:19:22.120]  你給大魚吃了那個
[00:19:22.120 --> 00:19:24.120]  吞出來那個
[00:19:24.120 --> 00:19:26.120]  大鯨魚
[00:19:26.120 --> 00:19:28.120]  我聽過
[00:19:28.120 --> 00:19:30.120]  但是他怎樣和上帝對話
[00:19:30.120 --> 00:19:32.120]  和上帝說
[00:19:32.120 --> 00:19:34.120]  我死了我死了
[00:19:34.120 --> 00:19:36.120]  我死了他更好
[00:19:36.120 --> 00:19:38.120]  沒聽過
[00:19:38.120 --> 00:19:40.120]  我們中亞可能
[00:19:40.120 --> 00:19:42.120]  我希望沒有這樣的人
[00:19:42.120 --> 00:19:44.120]  但是這個牧師就說
[00:19:44.120 --> 00:19:46.120]  他發覺到因為他講完之後
[00:19:46.120 --> 00:19:48.120]  很多人
[00:19:48.120 --> 00:19:50.120]  就是
[00:19:50.120 --> 00:19:52.120]  沒什麼心機聽廣道
[00:19:52.120 --> 00:19:54.120]  我們自己讀神學
[00:19:54.120 --> 00:19:56.120]  幾十年前已經說
[00:19:56.120 --> 00:19:58.120]  有些人覺得廣道是沒用的
[00:19:58.120 --> 00:20:00.120]  是沒用的
[00:20:00.120 --> 00:20:02.120]  為什麼沒用呢
[00:20:02.120 --> 00:20:04.120]  沒人肯坐在那裡三十個小時
[00:20:04.120 --> 00:20:06.120]  三十分鐘聽你講話
[00:20:06.120 --> 00:20:08.120]  你一站出來講完
[00:20:08.120 --> 00:20:10.120]  他已經
[00:20:10.120 --> 00:20:12.120]  好像關了按鈕
[00:20:12.120 --> 00:20:14.120]  就關了按鈕
[00:20:14.120 --> 00:20:16.120]  就是說我現在可以睡覺了
[00:20:16.120 --> 00:20:18.120]  我現在可以休息了
[00:20:18.120 --> 00:20:20.120]  我們禮拜堂裡面
[00:20:20.120 --> 00:20:22.120]  沒有一條柱子
[00:20:22.120 --> 00:20:24.120]  那些柱子後面的位置是黃金的
[00:20:24.120 --> 00:20:26.120]  每個人都拿著那些位置坐
[00:20:26.120 --> 00:20:28.120]  因為睡覺的時候沒人知道
[00:20:28.120 --> 00:20:30.120]  所以那牧師就說
[00:20:30.120 --> 00:20:32.120]  因應這樣的情況
[00:20:32.120 --> 00:20:34.120]  他就設計了幾個問題
[00:20:34.120 --> 00:20:36.120]  什麼問題呢
[00:20:36.120 --> 00:20:38.120]  他說第一個問題就是說
[00:20:38.120 --> 00:20:40.120]  我這個禮拜講完道
[00:20:40.120 --> 00:20:42.120]  下個禮拜回來
[00:20:42.120 --> 00:20:44.120]  抓一些會友來問
[00:20:44.120 --> 00:20:46.120]  會友A你過來過來
[00:20:46.120 --> 00:20:48.120]  記不記得牧師上個禮拜講了什麼
[00:20:48.120 --> 00:20:52.120]  這個問題分開三條
[00:20:52.120 --> 00:20:54.120]  牧師上個禮拜
[00:20:54.120 --> 00:20:56.120]  講了哪一段經文
[00:20:56.120 --> 00:20:58.120]  講了什麼道理
[00:21:00.120 --> 00:21:02.120]  上個禮拜裡面
[00:21:02.120 --> 00:21:04.120]  有沒有想那段經文
[00:21:04.120 --> 00:21:06.120]  翻查一下聖經
[00:21:06.120 --> 00:21:08.120]  看看這段經文對你的生命
[00:21:08.120 --> 00:21:10.120]  有什麼影響
[00:21:10.120 --> 00:21:12.120]  有什麼作用
[00:21:12.120 --> 00:21:14.120]  如果這三條都答中
[00:21:14.120 --> 00:21:16.120]  有啊
[00:21:16.120 --> 00:21:18.120]  就給自己十分
[00:21:18.120 --> 00:21:22.120]  第二條
[00:21:22.120 --> 00:21:24.120]  如果你問他
[00:21:24.120 --> 00:21:26.120]  過來過來
[00:21:26.120 --> 00:21:28.120]  記不記得上個禮拜牧師講了什麼
[00:21:28.120 --> 00:21:30.120]  哇
[00:21:30.120 --> 00:21:32.120]  什麼都不記得
[00:21:32.120 --> 00:21:34.120]  只記得
[00:21:34.120 --> 00:21:36.120]  你講了哪一段聖經
[00:21:36.120 --> 00:21:38.120]  給自己五分
[00:21:38.120 --> 00:21:42.120]  問第三條
[00:21:42.120 --> 00:21:44.120]  過來過來
[00:21:44.120 --> 00:21:46.120]  記不記得牧師上個禮拜講了什麼
[00:21:46.120 --> 00:21:48.120]  不記得
[00:21:48.120 --> 00:21:50.120]  不過記得他的笑話
[00:21:50.120 --> 00:21:52.120]  倒扣十分
[00:21:52.120 --> 00:21:56.120]  當我想看完之後
[00:21:56.120 --> 00:21:58.120]  詳細想想
[00:21:58.120 --> 00:22:00.120]  其實給牧師的分
[00:22:00.120 --> 00:22:02.120]  實際上只是給你自己的分
[00:22:02.120 --> 00:22:06.120]  我不用你舉手
[00:22:06.120 --> 00:22:10.120]  上個禮拜牧師講了什麼道理
[00:22:10.120 --> 00:22:12.120]  用哪一段聖經
[00:22:12.120 --> 00:22:16.120]  在上個禮拜
[00:22:16.120 --> 00:22:18.120]  直到今天為止
[00:22:18.120 --> 00:22:20.120]  有沒有想那段聖經
[00:22:20.120 --> 00:22:22.120]  那段聖經對你有什麼幫助
[00:22:22.120 --> 00:22:24.120]  或者沒什麼幫助
[00:22:24.120 --> 00:22:26.120]  或者對你有衝擊
[00:22:26.120 --> 00:22:28.120]  或者沒衝擊
[00:22:28.120 --> 00:22:30.120]  這些關係
[00:22:30.120 --> 00:22:32.120]  有沒有呢
[00:22:32.120 --> 00:22:34.120]  你自己回答自己
[00:22:34.120 --> 00:22:40.120]  當我們細心思考這些問題的時候
[00:22:40.120 --> 00:22:42.120]  我們就發覺到
[00:22:42.120 --> 00:22:44.120]  講到還有什麼用
[00:22:44.120 --> 00:22:48.120]  反正你都不記得
[00:22:52.120 --> 00:22:54.120]  我問過你自己
[00:22:54.120 --> 00:22:56.120]  這麼晚回來幹什麼
[00:22:56.120 --> 00:22:58.120]  不如在家裡看電視
[00:22:58.120 --> 00:23:00.120]  弄點水果
[00:23:00.120 --> 00:23:02.120]  喝杯咖啡
[00:23:02.120 --> 00:23:04.120]  在這裡享受一下
[00:23:04.120 --> 00:23:06.120]  反正回來聽又不記得
[00:23:06.120 --> 00:23:12.120]  整個禮拜裡面
[00:23:12.120 --> 00:23:14.120]  聽了等於沒聽
[00:23:14.120 --> 00:23:16.120]  聽了的道理和自己的生命毫無關係
[00:23:20.120 --> 00:23:22.120]  這樣才有出現
[00:23:22.120 --> 00:23:24.120]  這樣才神奇
[00:23:24.120 --> 00:23:28.120]  牧師全道講道
[00:23:28.120 --> 00:23:30.120]  為了什麼事
[00:23:30.120 --> 00:23:32.120]  到底為了什麼
[00:23:32.120 --> 00:23:40.120]  這些就是我們每一個信徒的人
[00:23:40.120 --> 00:23:42.120]  要在上帝的面前思考
[00:23:42.120 --> 00:23:44.120]  到底我們信仰
[00:23:44.120 --> 00:23:46.120]  所為何事
[00:23:46.120 --> 00:23:48.120]  我願意你回去思考
[00:23:48.120 --> 00:23:54.120]  你所聽的道理
[00:23:54.120 --> 00:23:56.120]  和你的生命有什麼連結
[00:23:56.120 --> 00:24:00.120]  做全港的人
[00:24:00.120 --> 00:24:02.120]  就要盡量將聖經裡面的道理
[00:24:02.120 --> 00:24:04.120]  和我們的生命
[00:24:04.120 --> 00:24:06.120]  做一些結連
[00:24:06.120 --> 00:24:08.120]  做一些提醒
[00:24:08.120 --> 00:24:10.120]  讓你生活到
[00:24:10.120 --> 00:24:12.120]  那個禮拜
[00:24:12.120 --> 00:24:14.120]  開始的時候
[00:24:14.120 --> 00:24:16.120]  你能夠仍然想起
[00:24:16.120 --> 00:24:18.120]  主的說話
[00:24:18.120 --> 00:24:20.120]  對你生命裡的結連
[00:24:20.120 --> 00:24:24.120]  當主耶穌
[00:24:24.120 --> 00:24:26.120]  周圍去講訊息
[00:24:26.120 --> 00:24:28.120]  一定有人
[00:24:28.120 --> 00:24:30.120]  歡言接納
[00:24:30.120 --> 00:24:32.120]  一定有些人水過鴨背
[00:24:32.120 --> 00:24:34.120]  一樣有些人
[00:24:34.120 --> 00:24:36.120]  擁抱的
[00:24:36.120 --> 00:24:38.120]  不肯的接納
[00:24:38.120 --> 00:24:40.120]  無論什麼人都好
[00:24:40.120 --> 00:24:42.120]  但是他看到一群什麼人
[00:24:42.120 --> 00:24:44.120]  他就看到
[00:24:44.120 --> 00:24:46.120]  原來你不接納
[00:24:46.120 --> 00:24:48.120]  原來你這麼喜歡聽
[00:24:48.120 --> 00:24:50.120]  原來你是
[00:24:50.120 --> 00:24:52.120]  水過鴨背
[00:24:52.120 --> 00:24:54.120]  他不是用這樣來分別人
[00:24:54.120 --> 00:24:56.120]  他看到的是什麼
[00:24:56.120 --> 00:24:58.120]  他們看見很多人
[00:24:58.120 --> 00:25:00.120]  憐憫他們
[00:25:00.120 --> 00:25:02.120]  因為他們將困苦
[00:25:02.120 --> 00:25:04.120]  流離
[00:25:04.120 --> 00:25:06.120]  沒有牧人的羊
[00:25:06.120 --> 00:25:10.120]  這些說話對我們今天做宣講
[00:25:10.120 --> 00:25:12.120]  似乎宣講不達果效
[00:25:12.120 --> 00:25:14.120]  聽完
[00:25:14.120 --> 00:25:16.120]  等於沒聽
[00:25:16.120 --> 00:25:18.120]  不知道怎樣
[00:25:18.120 --> 00:25:20.120]  是不是要繼續堅持講下去
[00:25:20.120 --> 00:25:22.120]  這些說話就提醒我們
[00:25:22.120 --> 00:25:24.120]  他要你看的
[00:25:24.120 --> 00:25:26.120]  不是說他接納
[00:25:26.120 --> 00:25:28.120]  他不接納
[00:25:28.120 --> 00:25:30.120]  他多有心聽
[00:25:30.120 --> 00:25:32.120]  他沒心聽
[00:25:32.120 --> 00:25:34.120]  不是叫我們做這樣的分別
[00:25:34.120 --> 00:25:36.120]  經文的教導就說
[00:25:36.120 --> 00:25:38.120]  我們能不能夠
[00:25:38.120 --> 00:25:40.120]  透過主耶穌基督的眼睛
[00:25:40.120 --> 00:25:42.120]  看到他們是困苦
[00:25:42.120 --> 00:25:44.120]  流離
[00:25:44.120 --> 00:25:46.120]  失散的羊
[00:25:46.120 --> 00:25:50.120]  他們就很需要
[00:25:50.120 --> 00:25:52.120]  你不斷這樣去講
[00:25:52.120 --> 00:25:54.120]  在不斷傳講的過程裏
[00:25:54.120 --> 00:25:56.120]  起碼有一句
[00:25:56.120 --> 00:25:58.120]  兩句半句
[00:25:58.120 --> 00:26:00.120]  能夠進入他們的心
[00:26:00.120 --> 00:26:02.120]  讓他們在生命裏
[00:26:02.120 --> 00:26:04.120]  遇到艱難的時候
[00:26:04.120 --> 00:26:06.120]  就是那一句半句
[00:26:06.120 --> 00:26:08.120]  在他們生命裏產生
[00:26:08.120 --> 00:26:10.120]  極大的動力
[00:26:10.120 --> 00:26:12.120]  讓他們不放棄
[00:26:12.120 --> 00:26:14.120]  我們今天
[00:26:14.120 --> 00:26:16.120]  所期盼的
[00:26:16.120 --> 00:26:18.120]  我們想做的就是這樣
[00:26:18.120 --> 00:26:20.120]  儘管沒有人願意聽
[00:26:20.120 --> 00:26:22.120]  儘管有人覺得
[00:26:22.120 --> 00:26:24.120]  很浪費時間
[00:26:24.120 --> 00:26:26.120]  但是所有的傳道目者
[00:26:26.120 --> 00:26:28.120]  都不能夠興奮這個即時
[00:26:28.120 --> 00:26:30.120]  就算半句都好
[00:26:30.120 --> 00:26:34.120]  只要你記得半句都好
[00:26:34.120 --> 00:26:36.120]  我都不放棄這個機會
[00:26:36.120 --> 00:26:38.120]  就為了這個半句
[00:26:38.120 --> 00:26:40.120]  能夠進入你的心裏
[00:26:40.120 --> 00:26:42.120]  讓聖靈可以工作
[00:26:42.120 --> 00:26:44.120]  就為了這個半句
[00:26:44.120 --> 00:26:46.120]  因為
[00:26:46.120 --> 00:26:48.120]  我們透過主耶穌基督的眼睛
[00:26:48.120 --> 00:26:50.120]  所看到的
[00:26:50.120 --> 00:26:52.120]  是流離
[00:26:52.120 --> 00:26:54.120]  失散
[00:26:54.120 --> 00:26:56.120]  需要上帝的話語
[00:26:56.120 --> 00:26:58.120]  來幫助
[00:26:58.120 --> 00:27:00.120]  滋潤鼓勵的人
[00:27:00.120 --> 00:27:02.120]  所以他對門徒說
[00:27:02.120 --> 00:27:04.120]  要收的莊稼多
[00:27:04.120 --> 00:27:06.120]  做工的人少
[00:27:06.120 --> 00:27:08.120]  所以你們當舊莊稼的主
[00:27:08.120 --> 00:27:10.120]  帶法人出去
[00:27:10.120 --> 00:27:12.120]  收他的莊稼
[00:27:12.120 --> 00:27:14.120]  在這裏我們不能夠
[00:27:14.120 --> 00:27:16.120]  不想在這個世界裏
[00:27:16.120 --> 00:27:18.120]  有很多的人
[00:27:18.120 --> 00:27:20.120]  有很多很出色的人
[00:27:20.120 --> 00:27:22.120]  有很多不是那麼出色的人
[00:27:22.120 --> 00:27:24.120]  或者我應該說
[00:27:24.120 --> 00:27:26.120]  有很多很聰明的人
[00:27:26.120 --> 00:27:28.120]  有些不是那麼聰明的人
[00:27:28.120 --> 00:27:30.120]  有些很絕頂聰明的人
[00:27:30.120 --> 00:27:32.120]  響應上帝的呼召
[00:27:32.120 --> 00:27:34.120]  出去做這個工作
[00:27:34.120 --> 00:27:36.120]  上帝說在這裏請你收起我
[00:27:36.120 --> 00:27:38.120]  我願意去到最艱難的地方
[00:27:38.120 --> 00:27:40.120]  最沒有人願意去的地方
[00:27:40.120 --> 00:27:42.120]  最痛苦的地方
[00:27:42.120 --> 00:27:44.120]  去到那個地方
[00:27:44.120 --> 00:27:46.120]  傳揚你自己的道理
[00:27:46.120 --> 00:27:48.120]  我知道那裏艱難
[00:27:48.120 --> 00:27:50.120]  但我不計較
[00:27:50.120 --> 00:27:52.120]  我只知道你叫我去就行了
[00:27:52.120 --> 00:27:54.120]  只要你清晰地發師號令
[00:27:54.120 --> 00:27:56.120]  告訴我
[00:27:56.120 --> 00:27:58.120]  我要你去
[00:27:58.120 --> 00:28:00.120]  就去那個地方
[00:28:00.120 --> 00:28:02.120]  我就會去
[00:28:02.120 --> 00:28:04.120]  因為我看到的就是那
[00:28:04.120 --> 00:28:06.120]  沒有牧人的羊
[00:28:06.120 --> 00:28:08.120]  我聽到的那是一個猜派我的上帝
[00:28:08.120 --> 00:28:12.120]  手上有很多的見證
[00:28:12.120 --> 00:28:14.120]  我隨處拿來
[00:28:14.120 --> 00:28:16.120]  都有一些見證
[00:28:16.120 --> 00:28:18.120]  讓我們看到上帝自己的工作
[00:28:18.120 --> 00:28:22.120]  不要輕忽在家庭裏
[00:28:24.120 --> 00:28:26.120]  家庭主婦的責任
[00:28:26.120 --> 00:28:30.120]  我們中間都有一些家庭主婦
[00:28:30.120 --> 00:28:32.120]  一想到家庭主婦
[00:28:32.120 --> 00:28:34.120]  我就想到奧古斯丁的母親
[00:28:34.120 --> 00:28:36.120]  不知為何
[00:28:36.120 --> 00:28:38.120]  我都想到我母親
[00:28:38.120 --> 00:28:40.120]  我母親不識字
[00:28:40.120 --> 00:28:42.120]  一隻字都不識
[00:28:42.120 --> 00:28:44.120]  連自己的名字都不識寫
[00:28:44.120 --> 00:28:46.120]  簽紙要吸手指毛
[00:28:46.120 --> 00:28:48.120]  吸手指毛
[00:28:48.120 --> 00:28:52.120]  但在我長大的過程裏
[00:28:52.120 --> 00:28:54.120]  我就經常看到她和一班姐妹
[00:28:54.120 --> 00:28:58.120]  在教會裏面也好
[00:28:58.120 --> 00:29:00.120]  去到個人家裏也好
[00:29:00.120 --> 00:29:02.120]  有幾個姐妹
[00:29:02.120 --> 00:29:04.120]  就在大清則庫開聲
[00:29:04.120 --> 00:29:06.120]  跪在那裏祈禱
[00:29:06.120 --> 00:29:08.120]  那時都五六十歲
[00:29:08.120 --> 00:29:10.120]  她八十多歲離開世界
[00:29:10.120 --> 00:29:12.120]  那時都五六十歲
[00:29:12.120 --> 00:29:14.120]  難道那時沒有
[00:29:14.120 --> 00:29:16.120]  骨質疏鬆
[00:29:16.120 --> 00:29:18.120]  沒有關節痛
[00:29:18.120 --> 00:29:20.120]  看到她跪在地上半小時
[00:29:20.120 --> 00:29:22.120]  還跪在那裏祈禱
[00:29:22.120 --> 00:29:24.120]  那時不懂得想這些
[00:29:24.120 --> 00:29:26.120]  那時只說
[00:29:26.120 --> 00:29:28.120]  哇 他們祈禱這麼大聲
[00:29:28.120 --> 00:29:30.120]  好像呼天搶地
[00:29:30.120 --> 00:29:34.120]  又不識字
[00:29:34.120 --> 00:29:36.120]  未讀過書
[00:29:36.120 --> 00:29:38.120]  在揚州鄉下養鴨
[00:29:38.120 --> 00:29:40.120]  養鴨人家
[00:29:40.120 --> 00:29:42.120]  只懂得祈禱
[00:29:42.120 --> 00:29:46.120]  然後在她安息禮拜的時候
[00:29:46.120 --> 00:29:48.120]  有一個和她一起
[00:29:48.120 --> 00:29:50.120]  在那裏祈禱的姐妹說
[00:29:50.120 --> 00:29:52.120]  在她上來講一些見證的時候
[00:29:52.120 --> 00:29:54.120]  她就說
[00:29:54.120 --> 00:29:56.120]  儒牧師 你知不知道你媽媽
[00:29:56.120 --> 00:29:58.120]  整天都為你祈禱
[00:29:58.120 --> 00:30:00.120]  她不想你做律師
[00:30:00.120 --> 00:30:02.120]  不想你做會計師
[00:30:02.120 --> 00:30:04.120]  不想你做醫師
[00:30:04.120 --> 00:30:06.120]  只想你做牧師
[00:30:06.120 --> 00:30:10.120]  我說我媽媽沒有告訴我
[00:30:10.120 --> 00:30:16.120]  那個姐妹就說
[00:30:16.120 --> 00:30:18.120]  她祈禱有效
[00:30:18.120 --> 00:30:24.120]  一個養鴨人家的
[00:30:24.120 --> 00:30:28.120]  沒什麼知識的
[00:30:28.120 --> 00:30:30.120]  一個女孩
[00:30:30.120 --> 00:30:32.120]  嫁了來給揚州的
[00:30:32.120 --> 00:30:34.120]  在銀行裏面做學師
[00:30:34.120 --> 00:30:38.120]  實際上做學徒
[00:30:38.120 --> 00:30:40.120]  什麼都做的
[00:30:40.120 --> 00:30:42.120]  學師
[00:30:42.120 --> 00:30:44.120]  留下一個小孩
[00:30:44.120 --> 00:30:46.120]  不斷為她祈禱
[00:30:46.120 --> 00:30:48.120]  希望她有朝一日
[00:30:48.120 --> 00:30:50.120]  成為一個全道的人
[00:30:50.120 --> 00:30:58.120]  最近看到在奧古斯丁所寫的
[00:30:58.120 --> 00:31:00.120]  懺悔錄裏面
[00:31:00.120 --> 00:31:02.120]  第九卷Book 9
[00:31:02.120 --> 00:31:04.120]  有一段講她媽媽的說話
[00:31:12.120 --> 00:31:16.120]  你可能不知道奧古斯丁的媽媽叫什麼名字
[00:31:16.120 --> 00:31:18.120]  莫妮卡
[00:31:18.120 --> 00:31:24.120]  不過你一定會記得
[00:31:24.120 --> 00:31:26.120]  張國明唱的那首歌叫什麼
[00:31:26.120 --> 00:31:28.120]  那首歌的名字叫什麼
[00:31:28.120 --> 00:31:30.120]  叫莫妮卡
[00:31:30.120 --> 00:31:32.120]  可能
[00:31:32.120 --> 00:31:34.120]  如果你說我知道那首歌
[00:31:34.120 --> 00:31:36.120]  就是我們同年代
[00:31:36.120 --> 00:31:38.120]  莫妮卡
[00:31:40.120 --> 00:31:42.120]  莫妮卡
[00:31:42.120 --> 00:31:44.120]  我們看奧古斯丁的懺悔錄裏面
[00:31:44.120 --> 00:31:46.120]  所寫她媽媽的事跡
[00:31:46.120 --> 00:31:48.120]  好像一輩子
[00:31:48.120 --> 00:31:50.120]  她自做了兩件事
[00:31:50.120 --> 00:31:52.120]  嚴格講起來
[00:31:52.120 --> 00:31:54.120]  只是做了一件事
[00:31:54.120 --> 00:32:00.120]  因為莫妮卡
[00:32:00.120 --> 00:32:02.120]  是一個很虔誠的基督徒
[00:32:02.120 --> 00:32:04.120]  但是她嫁了給一個異教徒
[00:32:04.120 --> 00:32:06.120]  她老公不信耶穌
[00:32:06.120 --> 00:32:08.120]  不知道信什麼宗教
[00:32:08.120 --> 00:32:10.120]  奇奇怪怪的
[00:32:10.120 --> 00:32:12.120]  第三第四世紀的宗教
[00:32:12.120 --> 00:32:16.120]  而且家長脾氣甚壞
[00:32:16.120 --> 00:32:18.120]  被脾氣
[00:32:18.120 --> 00:32:20.120]  不得了
[00:32:20.120 --> 00:32:24.120]  但是莫妮卡
[00:32:24.120 --> 00:32:26.120]  總是她發完脾氣之後
[00:32:26.120 --> 00:32:28.120]  人都走了
[00:32:28.120 --> 00:32:30.120]  她就請她老公
[00:32:30.120 --> 00:32:32.120]  坐下在沒有人的地方
[00:32:32.120 --> 00:32:34.120]  就說你剛才這樣發的
[00:32:34.120 --> 00:32:36.120]  是不對的
[00:32:36.120 --> 00:32:38.120]  你說
[00:32:38.120 --> 00:32:48.120]  這樣的生活過了多少年呢
[00:32:48.120 --> 00:32:52.120]  因為奧古斯丁
[00:32:52.120 --> 00:32:54.120]  是北非人
[00:32:54.120 --> 00:32:56.120]  非洲人
