
[00:00:00.000 --> 00:00:02.000]   各位網友 本堂的義務傳道
[00:17:40.680 --> 00:17:45.680]   "Unlawful and violent behavior must be strongly condemned by all"
[00:17:45.680 --> 00:17:50.680]   意思就是說非法和暴力的行為必須要強烈的譴責
[00:17:50.680 --> 00:17:52.680]   因為他是法律的人
[00:17:52.680 --> 00:17:54.680]   他不會沒有了法律的概念
[00:17:54.680 --> 00:17:56.680]   第九點大家留意
[00:17:56.680 --> 00:18:00.680]   "But there are widespread calls for its immediate withdrawal"
[00:18:00.680 --> 00:18:04.680]   "There is no practical difference between the two positions"
[00:18:04.680 --> 00:18:09.680]   "that being sold and as it would assist in the process of reconciliation"
[00:18:09.680 --> 00:18:12.680]   "Governments should now withdraw the bill"
[00:18:12.680 --> 00:18:15.680]   意思就是說在廣泛要求撤回之下
[00:18:15.680 --> 00:18:17.680]   暫緩和撤回是沒有實質的分別
[00:18:17.680 --> 00:18:20.680]   撤回可能對和解有幫助
[00:18:20.680 --> 00:18:22.680]   政府應該撤回草案
[00:18:22.680 --> 00:18:24.680]   這個是李國能講的東西
[00:18:24.680 --> 00:18:26.680]   他為什麼要講這件事呢
[00:18:26.680 --> 00:18:28.680]   他希望大家和解
[00:18:28.680 --> 00:18:29.680]   第十一點
[00:18:29.680 --> 00:18:34.680]   "A COI, Commission of Inquiry into Recent Events Led by a Judge"
[00:18:34.680 --> 00:18:39.680]   "is a much more effective mechanism for ascertaining the truth"
[00:18:39.680 --> 00:18:43.680]   意思是獨立調查委員會由法官帶領去探討事件
[00:18:43.680 --> 00:18:47.680]   會是更有效查明真相的機制
[00:18:47.680 --> 00:18:50.680]   好了,現在香港需要的是和解
[00:18:50.680 --> 00:18:53.680]   我們需要努力朝向和解
[00:18:53.680 --> 00:18:55.680]   我們需要改變偏聽的態度
[00:18:55.680 --> 00:18:57.680]   學習去兼聽
[00:18:57.680 --> 00:18:59.680]   同時我們應該提醒
[00:18:59.680 --> 00:19:01.680]   單單強調自己有道理
[00:19:01.680 --> 00:19:03.680]   問題永遠是對方的人
[00:19:03.680 --> 00:19:04.680]   是要冷靜下來
[00:19:04.680 --> 00:19:06.680]   客觀去聆聽不同的意見
[00:19:06.680 --> 00:19:08.680]   我真的花了很多時間
[00:19:08.680 --> 00:19:13.680]   來看修訂逃犯條例的法律爭議
[00:19:13.680 --> 00:19:17.680]   我覺得我們應該去客觀分析問題
[00:19:17.680 --> 00:19:19.680]   中肯的分析問題
[00:19:19.680 --> 00:19:22.680]   任何盲猖支持某一方面的態度和行動
[00:19:22.680 --> 00:19:24.680]   都不適宜
[00:19:24.680 --> 00:19:26.680]   同一件事情
[00:19:26.680 --> 00:19:28.680]   可以有不同的看法
[00:19:28.680 --> 00:19:30.680]   這是多元社會的特色
[00:19:30.680 --> 00:19:32.680]   究竟我們在多元社會裏面
[00:19:32.680 --> 00:19:34.680]   如何分辨是非呢
[00:19:34.680 --> 00:19:36.680]   簡單來說
[00:19:36.680 --> 00:19:38.680]   大家會說公道自在人心
[00:19:38.680 --> 00:19:41.680]   是不是?為甚麼公道自在人心呢?
[00:19:41.680 --> 00:19:43.680]   公道自在人心的意思就是
[00:19:43.680 --> 00:19:45.680]   每個人心中有一把尺
[00:19:45.680 --> 00:19:47.680]   衡量甚麼叫公道
[00:19:47.680 --> 00:19:48.680]   哲學化地去說
[00:19:48.680 --> 00:19:50.680]   每個人在裏面都有一種
[00:19:50.680 --> 00:19:52.680]   普遍有效的理性分析
[00:19:52.680 --> 00:19:54.680]   例如你不想被人殺
[00:19:54.680 --> 00:19:56.680]   你就不要去殺人
[00:19:56.680 --> 00:19:58.680]   孟子說的四端
[00:19:58.680 --> 00:20:00.680]   亦都是說人人都應該有
[00:20:00.680 --> 00:20:02.680]   惻隱之心、修護之心
[00:20:02.680 --> 00:20:04.680]   慈讓之心、是非之心
[00:20:04.680 --> 00:20:06.680]   中肯的分析問題
[00:20:06.680 --> 00:20:09.680]   就是要尋找眾人心中的公道
[00:20:09.680 --> 00:20:10.680]   對不對?
[00:20:10.680 --> 00:20:12.680]   現在我們要找大家
[00:20:12.680 --> 00:20:14.680]   大部份人覺得的公道
[00:20:14.680 --> 00:20:17.680]   第三方面就是合宜的表達立場
[00:20:17.680 --> 00:20:19.680]   目的任務是祈禱和傳道
[00:20:19.680 --> 00:20:21.680]   不是政治評論員
[00:20:21.680 --> 00:20:23.680]   如果眾人心中有公道
[00:20:23.680 --> 00:20:24.680]   我們就應該問
[00:20:24.680 --> 00:20:26.680]   眾人心中的公道是什麼?
[00:20:26.680 --> 00:20:28.680]   大多數的人
[00:20:28.680 --> 00:20:29.680]   不是偏激的人
[00:20:29.680 --> 00:20:31.680]   大多數人的期望是什麼?
[00:20:31.680 --> 00:20:33.680]   羅馬書十二章十七節教導我們
[00:20:33.680 --> 00:20:35.680]   不要以惡報惡
[00:20:35.680 --> 00:20:37.680]   眾人以為美的事
[00:20:37.680 --> 00:20:39.680]   我們要留心去做
[00:20:39.680 --> 00:20:41.680]   當大家都覺得這樣會比較適合的時候
[00:20:41.680 --> 00:20:43.680]   我們就留心去做
[00:20:43.680 --> 00:20:45.680]   未必一定完全適合
[00:20:45.680 --> 00:20:48.680]   但對整體社會的和諧有幫助
[00:20:48.680 --> 00:20:50.680]   為什麼我們不做呢?
[00:20:50.680 --> 00:20:52.680]   當然眾人以為美的事
[00:20:52.680 --> 00:20:53.680]   以為公道的事
[00:20:53.680 --> 00:20:55.680]   都有機會有偏差
[00:20:55.680 --> 00:20:58.680]   所以牧者要在神的面前禱告
[00:20:58.680 --> 00:21:00.680]   領受神的心意
[00:21:00.680 --> 00:21:02.680]   從神的角度講那件事
[00:21:02.680 --> 00:21:04.680]   當牧者將神的道
[00:21:04.680 --> 00:21:06.680]   和生活結合的時候
[00:21:06.680 --> 00:21:08.680]   必然會涉及政治的評論
[00:21:08.680 --> 00:21:10.680]   不過重點仍然是那句
[00:21:10.680 --> 00:21:12.680]   將人帶到神的面前
[00:21:12.680 --> 00:21:13.680]   牧者禱告之後
[00:21:13.680 --> 00:21:15.680]   用屬靈的眼光看事情
[00:21:15.680 --> 00:21:17.680]   都有個守則
[00:21:17.680 --> 00:21:18.680]   我自己就是個守則感
[00:21:18.680 --> 00:21:20.680]   如果發表文章裏面
[00:21:20.680 --> 00:21:22.680]   有評價政治敏感的事
[00:21:22.680 --> 00:21:24.680]   譬如譴責暴力行為
[00:21:24.680 --> 00:21:26.680]   我是會用我學術的頭銜
[00:21:26.680 --> 00:21:28.680]   即是我個人的名義
[00:21:28.680 --> 00:21:31.680]   如果我引用聖經來回應社會的事
[00:21:31.680 --> 00:21:33.680]   我會用牧師的身份
[00:21:33.680 --> 00:21:34.680]   一定要分得很清楚
[00:21:34.680 --> 00:21:36.680]   在Facebook與人討論問題
[00:21:36.680 --> 00:21:39.680]   當然有人會反對我的觀點
[00:21:39.680 --> 00:21:41.680]   我做的方法是很保守的
[00:21:41.680 --> 00:21:43.680]   我是澄清別人的觀點
[00:21:43.680 --> 00:21:45.680]   那個誤解為首要目標
[00:21:45.680 --> 00:21:48.680]   我就從來不用情緒化的語言
[00:21:48.680 --> 00:21:51.680]   亦都不用人生攻擊的語言
[00:21:51.680 --> 00:21:53.680]   我覺得大家的意見不同是很平常的
[00:21:53.680 --> 00:21:55.680]   但不需要反目成仇
[00:21:55.680 --> 00:21:57.680]   我聽過很多人
[00:21:57.680 --> 00:21:59.680]   無親多年的朋友
[00:21:59.680 --> 00:22:01.680]   我覺得不需要走到這一步
[00:22:01.680 --> 00:22:03.680]   沒有需要這樣做
[00:22:03.680 --> 00:22:05.680]   《額國書》一章十九節下
[00:22:05.680 --> 00:22:07.680]   你慢慢地說
[00:22:07.680 --> 00:22:08.680]   慢慢地動腦
[00:22:08.680 --> 00:22:11.680]   因為人的怒氣並不成就神的義
[00:22:11.680 --> 00:22:13.680]   無論你覺得自己怎樣有道理
[00:22:13.680 --> 00:22:15.680]   你用了激烈的方法去表達
[00:22:15.680 --> 00:22:18.680]   其他人都未必明白你說什麼
[00:22:18.680 --> 00:22:19.680]   他只是覺得你無理
[00:22:19.680 --> 00:22:20.680]   你野蠻
[00:22:20.680 --> 00:22:24.680]   所以用合宜的方法表達是很重要的
[00:22:24.680 --> 00:22:26.680]   我明白有些同道
[00:22:26.680 --> 00:22:28.680]   他說為了保護教會就要求牧者
[00:22:28.680 --> 00:22:29.680]   你不要說敏感的話
[00:22:29.680 --> 00:22:31.680]   免得教會要分裂
[00:22:31.680 --> 00:22:34.680]   其實現在這個社會越來越撕裂
[00:22:34.680 --> 00:22:36.680]   從別人的角度來說
[00:22:36.680 --> 00:22:38.680]   真的小罵就大幫忙
[00:22:38.680 --> 00:22:40.680]   一人小懼社會安寧
[00:22:40.680 --> 00:22:42.680]   沒錯 大家都想社會安寧
[00:22:42.680 --> 00:22:44.680]   但教會存在的使命
[00:22:44.680 --> 00:22:47.680]   就是使人得到和睦的福音
[00:22:47.680 --> 00:22:49.680]   教會要成為教會
[00:22:49.680 --> 00:22:50.680]   因為有道可傳
[00:22:50.680 --> 00:22:53.680]   我覺得在家庭 教會 社會
[00:22:53.680 --> 00:22:54.680]   都要有合宜的表達方法
[00:22:54.680 --> 00:22:55.680]   大家不表達
[00:22:55.680 --> 00:22:57.680]   只是不面對問題
[00:22:57.680 --> 00:22:59.680]   不是問題不存在
[00:22:59.680 --> 00:23:01.680]   我和很多中派的牧者溝通
[00:23:01.680 --> 00:23:03.680]   你最近怎樣講道法
[00:23:03.680 --> 00:23:05.680]   他們個個都很頭痛
[00:23:05.680 --> 00:23:07.680]   很困難 很困難
[00:23:07.680 --> 00:23:09.680]   因為你講某一方錯
[00:23:09.680 --> 00:23:12.680]   支持那一方的弟兄姊妹就會投訴你
[00:23:12.680 --> 00:23:14.680]   如果你說另一方錯
[00:23:14.680 --> 00:23:16.680]   另一方的弟兄姊妹又投訴你
[00:23:16.680 --> 00:23:17.680]   如果你說兩邊都錯
[00:23:17.680 --> 00:23:19.680]   可能兩邊的人都投訴你
[00:23:19.680 --> 00:23:22.680]   如果你說避免這些題目
[00:23:22.680 --> 00:23:25.680]   說一般的屬靈教導
[00:23:25.680 --> 00:23:26.680]   你多祈禱多讀經
[00:23:26.680 --> 00:23:29.680]   那些信仰認真的弟兄姊妹又覺得你離地
[00:23:29.680 --> 00:23:31.680]   所以你說什麼都死
[00:23:31.680 --> 00:23:34.680]   我的領袖就是教會是屬神的地方
[00:23:34.680 --> 00:23:36.680]   是一個找真理的地方
[00:23:36.680 --> 00:23:39.680]   當社會人現在面對是非黑白很迷茫的時候
[00:23:39.680 --> 00:23:42.680]   就是教會要見證真理的時候
[00:23:42.680 --> 00:23:44.680]   是傳福音最好的時候
[00:23:44.680 --> 00:23:46.680]   我一直都留意事件的發展
[00:23:46.680 --> 00:23:48.680]   我是要對很多牧者
[00:23:48.680 --> 00:23:50.680]   要傳導人表達對他的敬意
[00:23:50.680 --> 00:23:53.680]   因為其實在6月12日
[00:23:53.680 --> 00:23:56.680]   我們開會在灣仔市區校園
[00:23:56.680 --> 00:24:02.680]   我特意坐完船去中環路過正總那邊
[00:24:02.680 --> 00:24:04.680]   我遇到很多傳導人
[00:24:04.680 --> 00:24:06.680]   我問他們怎樣
[00:24:06.680 --> 00:24:08.680]   他們說我昨晚通宵在這裡
[00:24:08.680 --> 00:24:09.680]   我問他們通宵在這裡做什麼
[00:24:09.680 --> 00:24:12.680]   我在這裡看著我教會的弟弟
[00:24:12.680 --> 00:24:15.680]   我聽完之後我真的很感動
[00:24:15.680 --> 00:24:19.680]   有一班牧者傳導人通宵在這裡守護教會弟兄姊妹
[00:24:19.680 --> 00:24:24.680]   不要被旁邊示威者的激進言論和行為影響他們
[00:24:24.680 --> 00:24:27.680]   很多父母擔心子女的安危
[00:24:27.680 --> 00:24:31.680]   這批牧者和傳導人成為他們子女的守護者
[00:24:31.680 --> 00:24:32.680]   真的
[00:24:32.680 --> 00:24:33.680]   大家要注意
[00:24:33.680 --> 00:24:35.680]   神導人人生住在我們中間
[00:24:35.680 --> 00:24:38.680]   這班牧者傳導人也將道和生活結合
[00:24:38.680 --> 00:24:40.680]   我其實做不到
[00:24:40.680 --> 00:24:42.680]   所以經常被人說我只有嘴巴
[00:24:42.680 --> 00:24:44.680]   你有沒有下來前線呢
[00:24:44.680 --> 00:24:46.680]   我就沒有
[00:24:46.680 --> 00:24:49.680]   如果我們不願意在神的面前謙卑聽神的道
[00:24:49.680 --> 00:24:51.680]   我只堅持我自己的意見的時候
[00:24:51.680 --> 00:24:55.680]   我就會拒絕神的靈在我心中工作
[00:24:55.680 --> 00:24:57.680]   在這段時間
[00:24:57.680 --> 00:25:01.680]   其實牧者被迫學習對時代進行分析
[00:25:01.680 --> 00:25:03.680]   我用「被迫」這個字眼
[00:25:03.680 --> 00:25:05.680]   各位都是被迫的
[00:25:05.680 --> 00:25:06.680]   本來不是很關心社會
[00:25:06.680 --> 00:25:08.680]   現在經常都要關心社會
[00:25:08.680 --> 00:25:11.680]   神學院的老師又要學習對時代進行分析
[00:25:11.680 --> 00:25:13.680]   現在更要緊
[00:25:13.680 --> 00:25:14.680]   還要跨科制對話
[00:25:14.680 --> 00:25:16.680]   真是很糟糕
[00:25:16.680 --> 00:25:19.680]   整合聖經、教會歷史、神學、倫理學的反省
[00:25:19.680 --> 00:25:22.680]   最近我發覺有一個新的倫理題目
[00:25:22.680 --> 00:25:23.680]   這個題目是甚麼?
[00:25:23.680 --> 00:25:26.680]   人臉辨識的倫理反省
[00:25:26.680 --> 00:25:28.680]   大家有沒有想過這個問題?
[00:25:28.680 --> 00:25:30.680]   人臉辨識的倫理學反省
[00:25:30.680 --> 00:25:33.680]   其實原來香港已經有些商場在做這件事
[00:25:33.680 --> 00:25:35.680]   或者在屋苑做這件事
[00:25:35.680 --> 00:25:37.680]   他說這樣不會侵犯你的私隱
[00:25:37.680 --> 00:25:41.680]   因為我們只會看到你在屋苑的住客
[00:25:41.680 --> 00:25:44.680]   其實這是一個大課題
[00:25:44.680 --> 00:25:48.680]   我們需要很細心去想這些問題
[00:25:48.680 --> 00:25:51.680]   好了,我們現在不單是面對這一代人
[00:25:51.680 --> 00:25:54.680]   我經常都想我們是為下一代負責的
[00:25:54.680 --> 00:25:56.680]   在西方很喜歡說這個
[00:25:56.680 --> 00:25:57.680]   Generation Justice
[00:25:57.680 --> 00:26:00.680]   即是我們要對下一代公道
[00:26:00.680 --> 00:26:02.680]   所以我們求主管理我們的心
[00:26:02.680 --> 00:26:05.680]   即是常存善意、常存善念
[00:26:05.680 --> 00:26:08.680]   我們在座中都是很成熟的人
[00:26:08.680 --> 00:26:12.680]   我們盡力為下一代留下一個更加美好的香港
[00:26:12.680 --> 00:26:14.680]   我想這個大家一定同意
[00:26:14.680 --> 00:26:18.680]   我們可能是一班很幸福的人
[00:26:18.680 --> 00:26:19.680]   為什麼呢?
[00:26:19.680 --> 00:26:22.680]   你回想一想,在八十年代的時候
[00:26:22.680 --> 00:26:25.680]   中國剛剛開始改革開放
[00:26:25.680 --> 00:26:28.680]   而我們中學畢業的話
[00:26:28.680 --> 00:26:29.680]   我們都懂得一些英文
[00:26:29.680 --> 00:26:32.680]   叫做外資公司或者什麼
[00:26:32.680 --> 00:26:34.680]   都很看重我們
[00:26:34.680 --> 00:26:36.680]   很可能我們回到國內
[00:26:36.680 --> 00:26:39.680]   你會發覺不是很多人懂得說英文
[00:26:39.680 --> 00:26:40.680]   是不是?
[00:26:40.680 --> 00:26:42.680]   這樣的時間,你從八十年代一直做
[00:26:42.680 --> 00:26:45.680]   越做越…怎樣?
[00:26:45.680 --> 00:26:48.680]   風生水起,一直向上流
[00:26:48.680 --> 00:26:51.680]   你明白嗎?我想我們是要感恩的
[00:26:51.680 --> 00:26:54.680]   但是你想想現在的青年人
[00:26:54.680 --> 00:26:56.680]   他們沒有我們這樣的機遇
[00:26:56.680 --> 00:26:59.680]   還有我們上一批人是97的問題就移民了
[00:26:59.680 --> 00:27:02.680]   然後有些人就坐直升機上去
[00:27:02.680 --> 00:27:06.680]   你要想想那個機遇是我們不同的
[00:27:06.680 --> 00:27:10.680]   我們的薪水不斷增加
[00:27:10.680 --> 00:27:12.680]   或者升職機會不斷增加
[00:27:12.680 --> 00:27:14.680]   或者國內的經濟不斷起飛
[00:27:14.680 --> 00:27:17.680]   所以我們有很多成功的可能性
[00:27:17.680 --> 00:27:19.680]   到今天他們未必
[00:27:19.680 --> 00:27:21.680]   當然我們事情又回頭
[00:27:21.680 --> 00:27:23.680]   每個人都要努力的
[00:27:23.680 --> 00:27:25.680]   難道我努力的那些
[00:27:25.680 --> 00:27:28.680]   我捱到金晶火眼的那些是不計數的嗎?
[00:27:28.680 --> 00:27:29.680]   沒錯
[00:27:29.680 --> 00:27:31.680]   但是你又要回想一下現在的青年人
[00:27:31.680 --> 00:27:33.680]   你當時和我
[00:27:33.680 --> 00:27:35.680]   我睡在屋架床
[00:27:35.680 --> 00:27:38.680]   你想想現在每個小孩都盡量給他房間
[00:27:38.680 --> 00:27:41.680]   我們那時候是自己照顧自己的
[00:27:41.680 --> 00:27:43.680]   甚至自己煮飯的
[00:27:43.680 --> 00:27:44.680]   但是各位弟兄姊妹
[00:27:44.680 --> 00:27:45.680]   講得白一點
[00:27:45.680 --> 00:27:48.680]   你的子女會不會收拾一下他的房間?
[00:27:48.680 --> 00:27:50.680]   你的子女會不會煮一頓飯吃?
[00:27:50.680 --> 00:27:53.680]   你不煮給他他會不會有得吃?
[00:27:53.680 --> 00:27:56.680]   你要明白整個形勢是完全不同的
[00:27:56.680 --> 00:28:00.680]   還有他周圍的強勁對手多得不得了
[00:28:00.680 --> 00:28:06.680]   全中國一年有幾百萬大學生畢業
[00:28:06.680 --> 00:28:09.680]   我們香港只是一小部分
[00:28:09.680 --> 00:28:11.680]   全中國那麼多厲害的人
[00:28:11.680 --> 00:28:13.680]   我們香港厲害的人怎麼都不夠他們厲害
[00:28:13.680 --> 00:28:14.680]   對不對?
[00:28:14.680 --> 00:28:18.680]   你想想他們的情況出來的時候
[00:28:18.680 --> 00:28:21.680]   是和我們處境不同的
[00:28:21.680 --> 00:28:24.680]   所以我更加覺得我們應該常存善意
[00:28:24.680 --> 00:28:26.680]   常懷善念
[00:28:26.680 --> 00:28:28.680]   我們可以把握到機會
[00:28:28.680 --> 00:28:31.680]   不等於我們下一代人可以把握到
[00:28:31.680 --> 00:28:32.680]   但是我們有個責任
[00:28:32.680 --> 00:28:35.680]   就是要留下一個更加美好的香港給他們
[00:28:35.680 --> 00:28:37.680]   總結馬國師一章十八到二十節
[00:28:37.680 --> 00:28:39.680]   我讀一段經文給大家聽
[00:28:39.680 --> 00:28:41.680]   他按自己的旨意
[00:28:41.680 --> 00:28:43.680]   用真道生了我們
[00:28:43.680 --> 00:28:46.680]   叫我們在他所做的萬物中
[00:28:46.680 --> 00:28:48.680]   好像初熟的果子
[00:28:48.680 --> 00:28:50.680]   我們要在屬靈上有成長
[00:28:50.680 --> 00:28:52.680]   我親愛的弟兄
[00:28:52.680 --> 00:28:54.680]   這是你們所知道的
[00:28:54.680 --> 00:28:56.680]   這些道理原來你們知道的
[00:28:56.680 --> 00:28:59.680]   但是你們要快快的聽
[00:28:59.680 --> 00:29:01.680]   慢慢的說
[00:29:01.680 --> 00:29:02.680]   慢慢的動腦
[00:29:02.680 --> 00:29:06.680]   因為人的怒氣並不勝就神的義
[00:29:06.680 --> 00:29:09.680]   求主幫助我們客觀的去聆聽
[00:29:09.680 --> 00:29:12.680]   中肯的分析 合宜的表達
[00:29:12.680 --> 00:29:16.680]   最重要現在是和解 化解對立
[00:29:16.680 --> 00:29:18.680]   如果不是的話
[00:29:18.680 --> 00:29:20.680]   你知道放暑假
[00:29:20.680 --> 00:29:22.680]   青年人是有空的
[00:29:22.680 --> 00:29:23.680]   你明白嗎?
[00:29:23.680 --> 00:29:24.680]   這樣玩下去
[00:29:24.680 --> 00:29:28.680]   難道我們香港就真的成為示威之都嗎?
[00:29:28.680 --> 00:29:30.680]   是不是?我們都不會想成這樣
[00:29:30.680 --> 00:29:32.680]   所以真的很希望
[00:29:32.680 --> 00:29:34.680]   神是幫助我們來去
[00:29:34.680 --> 00:29:37.680]   真是從神的話語裡面
[00:29:37.680 --> 00:29:39.680]   去思考一下
[00:29:39.680 --> 00:29:42.680]   我們怎樣可以成為和平之子
[00:29:42.680 --> 00:29:44.680]   幫助我們的年輕人
[00:29:44.680 --> 00:29:46.680]   或者你家裡的年輕人
[00:29:46.680 --> 00:29:49.680]   或者我們可以做多少就去做多少
[00:29:49.680 --> 00:29:51.680]   我們一起同心祈禱
[00:29:51.680 --> 00:29:54.680]   親愛的天父我們向你禱告
[00:29:54.680 --> 00:29:56.680]   因為我們沒有一個人會開心
[00:29:56.680 --> 00:30:00.680]   我們總是覺得我們是輸的
[00:30:00.680 --> 00:30:03.680]   就算怎樣我們都是輸的
[00:30:03.680 --> 00:30:05.680]   求神你幫助我們
[00:30:05.680 --> 00:30:07.680]   在這個過程中
[00:30:07.680 --> 00:30:09.680]   我們不失去對你的盼望
[00:30:09.680 --> 00:30:11.680]   我們仍然深信
[00:30:11.680 --> 00:30:13.680]   神你自己掌權
[00:30:13.680 --> 00:30:15.680]   你對教會有使命
[00:30:15.680 --> 00:30:18.680]   你託付給教會在這個時候
[00:30:18.680 --> 00:30:21.680]   是要將人帶到神的面前
[00:30:21.680 --> 00:30:23.680]   讓不同的人看見
[00:30:23.680 --> 00:30:25.680]   希望的根基在哪裡
[00:30:25.680 --> 00:30:29.680]   也都讓人可以重新去跳出自己的框框
[00:30:29.680 --> 00:30:31.680]   求神你讓我們知道
[00:30:31.680 --> 00:30:34.680]   我們必須在你的面前認罪
[00:30:34.680 --> 00:30:36.680]   無論我們怎樣對
[00:30:36.680 --> 00:30:38.680]   我們在你的面前都是罪人
[00:30:38.680 --> 00:30:40.680]   求你讓我們有這種心
[00:30:40.680 --> 00:30:42.680]   有原諒人的心
[00:30:42.680 --> 00:30:44.680]   有一種寬容的心
[00:30:44.680 --> 00:30:46.680]   也都求主你讓我們
[00:30:46.680 --> 00:30:48.680]   在香港的宗教會
[00:30:48.680 --> 00:30:50.680]   在這個過程中
[00:30:50.680 --> 00:30:54.680]   我們真的能夠見證你自己那種榮耀
[00:30:54.680 --> 00:30:59.680]   能夠讓人在那個黑暗裏面看到光明
[00:30:59.680 --> 00:31:01.680]   我們自己首先也都求你
[00:31:01.680 --> 00:31:03.680]   清除心中的黑暗
[00:31:03.680 --> 00:31:05.680]   不要有仇恨
[00:31:05.680 --> 00:31:06.680]   不要有仇敵
[00:31:06.680 --> 00:31:08.680]   好像耶穌基督那樣
[00:31:08.680 --> 00:31:10.680]   真的要愛人如自己一樣
[00:31:10.680 --> 00:31:13.680]   我們的祈禱是奉耶穌基督的名
[00:31:13.680 --> 00:31:15.680]   阿們
[00:31:15.680 --> 00:31:18.680]  (字幕由 Amara.org 社群提供)
[00:31:18.680 --> 00:31:21.680]  (字幕由 Amara.org 社群提供)

