
[00:00:00.000 --> 00:00:04.000]  當我們想起母親 想起媽媽的時候
[00:18:20.200 --> 00:18:22.200]  我們感謝上帝
[00:18:22.200 --> 00:18:24.200]  感謝上帝地上有這個墓
[00:18:24.200 --> 00:18:26.200]  讓我們有母親
[00:18:26.200 --> 00:18:28.200]  也同樣藉著母親的愛
[00:18:28.200 --> 00:18:32.200]  我們思念那位創造我們的上帝
[00:18:32.200 --> 00:18:34.200]  拯救我們的上帝
[00:18:34.200 --> 00:18:37.200]  許定對我們的愛
[00:18:37.200 --> 00:18:40.200]  同樣是沒有條件的
[00:18:40.200 --> 00:18:42.200]  同樣是附上一切
[00:18:42.200 --> 00:18:44.200]  不過上帝的愛
[00:18:44.200 --> 00:18:46.200]  比起我們媽媽的愛
[00:18:46.200 --> 00:18:49.200]  是更加的超越
[00:18:49.200 --> 00:18:53.200]  好,最後一節了
[00:18:53.200 --> 00:19:00.200]  上帝繼續說到第十六節
[00:19:00.200 --> 00:19:09.200]  「我將你銘刻在我掌上,你的城牆尚在我眼前。」
[00:19:09.200 --> 00:19:11.200]  上帝說
[00:19:11.200 --> 00:19:16.200]  你現在雖然在經歷戰爭之苦
[00:19:16.200 --> 00:19:18.200]  在經歷亡國之苦
[00:19:18.200 --> 00:19:22.200]  但他一定會復興你們
[00:19:22.200 --> 00:19:29.200]  「我將你銘刻在我掌上,你的城牆尚在我眼前。」
[00:19:29.200 --> 00:19:34.200]  其實是一幅很美的圖畫
[00:19:34.200 --> 00:19:36.200]  銘刻在掌上
[00:19:36.200 --> 00:19:38.200]  他就說將以色列文
[00:19:38.200 --> 00:19:40.200]  將我們的子民
[00:19:40.200 --> 00:19:42.200]  即是有了你和我
[00:19:42.200 --> 00:19:44.200]  刻在他的掌上
[00:19:44.200 --> 00:19:47.200]  就好像我們今天紋身一樣
[00:19:47.200 --> 00:19:51.200]  紋了就不會這麼快消失化淡了
[00:19:51.200 --> 00:19:52.200]  不會的
[00:19:52.200 --> 00:19:54.200]  永遠都會跟著的
[00:19:54.200 --> 00:19:57.200]  這個在古時代原來也有
[00:19:57.200 --> 00:20:00.200]  在古時代的奴隸制度
[00:20:00.200 --> 00:20:05.200]  有些主人買了一些奴隸回來
[00:20:05.200 --> 00:20:09.200]  但為了分辨哪些奴隸屬於我
[00:20:09.200 --> 00:20:11.200]  哪些奴隸屬於其他人
[00:20:11.200 --> 00:20:14.200]  他們就會在奴隸的身體
[00:20:14.200 --> 00:20:16.200]  可能在額頭上高
[00:20:16.200 --> 00:20:17.200]  可能在手上高
[00:20:17.200 --> 00:20:19.200]  可能在大腿裏面
[00:20:19.200 --> 00:20:21.200]  刻著陳麗禪
[00:20:21.200 --> 00:20:24.200]  即是說這個奴隸就屬於陳麗禪
[00:20:26.200 --> 00:20:29.200]  但在這裏他說甚麼
[00:20:29.200 --> 00:20:32.200]  他說他將我們的名字
[00:20:32.200 --> 00:20:35.200]  上帝將我們的名字
[00:20:35.200 --> 00:20:38.200]  刻在他的掌上
[00:20:38.200 --> 00:20:40.200]  角色調轉了
[00:20:40.200 --> 00:20:42.200]  角色調轉了
[00:20:42.200 --> 00:20:45.200]  上帝好像是一個奴隸的身份
[00:20:45.200 --> 00:20:48.200]  將我們的名字刻上去
[00:20:48.200 --> 00:20:51.200]  就說我們是屬於上帝的
[00:20:51.200 --> 00:20:55.200]  不過當然上帝不是奴隸
[00:20:55.200 --> 00:20:58.200]  而是想帶出一件事
[00:20:58.200 --> 00:21:03.200]  我們每一個人永遠都在他的當中
[00:21:03.200 --> 00:21:05.200]  每一個人都是屬於上帝
[00:21:05.200 --> 00:21:09.200]  而上帝對我們的愛
[00:21:09.200 --> 00:21:11.200]  永遠都不會磨滅
[00:21:11.200 --> 00:21:15.200]  永遠都不會消退
[00:21:15.200 --> 00:21:17.200]  所以他就說
[00:21:17.200 --> 00:21:22.200]  我們一方面是屬於上帝
[00:21:22.200 --> 00:21:27.200]  另一方面就是他永遠都不會忘記我們
[00:21:27.200 --> 00:21:28.200]  另外他說
[00:21:28.200 --> 00:21:32.200]  你的城牆常在我眼前
[00:21:32.200 --> 00:21:33.200]  他的意思是
[00:21:33.200 --> 00:21:37.200]  當時的以色列人已經經歷戰爭之苦
[00:21:37.200 --> 00:21:40.200]  有些人又被擄到外地
[00:21:40.200 --> 00:21:44.200]  他們就會將耶路撒冷這個名字
[00:21:44.200 --> 00:21:46.200]  或者那個城牆
[00:21:46.200 --> 00:21:47.200]  他就畫,不是刻
[00:21:47.200 --> 00:21:50.200]  畫在自己的手上
[00:21:50.200 --> 00:21:55.200]  有時看我的故鄉就是耶路撒冷
[00:21:55.200 --> 00:21:58.200]  那時的城牆是這樣的
[00:21:58.200 --> 00:22:03.200]  但上帝其實在給他們一個應許
[00:22:03.200 --> 00:22:06.200]  就是這些城牆
[00:22:06.200 --> 00:22:09.200]  你不需要再畫在自己的手上
[00:22:09.200 --> 00:22:12.200]  這些城牆已經倒塌了
[00:22:12.200 --> 00:22:17.200]  已經被巴比倫完全摧毀了
[00:22:17.200 --> 00:22:22.200]  不過這些城牆將會在我眼前出現
[00:22:22.200 --> 00:22:27.200]  即是說他會重建耶路撒冷
[00:22:27.200 --> 00:22:31.200]  在這個奇寫異賽書61章裏面
[00:22:31.200 --> 00:22:33.200]  更加清楚宣告
[00:22:33.200 --> 00:22:40.200]  他說你們必修造方牆
[00:22:40.200 --> 00:22:44.200]  建立先前砌樑之柱
[00:22:44.200 --> 00:22:47.200]  重建歷代方樑之城
[00:22:47.200 --> 00:22:49.200]  他講得很清楚
[00:22:49.200 --> 00:22:54.200]  耶路撒冷必會重建
[00:22:54.200 --> 00:22:58.200]  上帝很明白那班子民的灰心
[00:22:58.200 --> 00:23:01.200]  覺得在這個難處境裏面
[00:23:01.200 --> 00:23:05.200]  亡國痛痛的境況裏面
[00:23:05.200 --> 00:23:09.200]  他很了解子民的灰心
[00:23:09.200 --> 00:23:14.200]  亦很明白他們的盼望
[00:23:14.200 --> 00:23:18.200]  不過他仍然宣告他的應許
[00:23:18.200 --> 00:23:22.200]  亦沒有因為那班子民的灰心難過
[00:23:22.200 --> 00:23:24.200]  覺得他們都不相信他的應許
[00:23:24.200 --> 00:23:26.200]  他們沒有忘記他們
[00:23:26.200 --> 00:23:29.200]  他們偏心地去愛這個巴比倫人
[00:23:29.200 --> 00:23:31.200]  他就不理會他們
[00:23:31.200 --> 00:23:34.200]  相反他就著他們的心境
[00:23:34.200 --> 00:23:37.200]  來跟他們說話
[00:23:37.200 --> 00:23:39.200]  有一對新婚夫婦
[00:23:39.200 --> 00:23:44.200]  他們結婚後就跟奶奶一起住
[00:23:44.200 --> 00:23:48.200]  兒子發現
[00:23:48.200 --> 00:23:53.200]  他媽媽有些改變
[00:23:53.200 --> 00:23:56.200]  以前他媽媽很喜歡跳舞
[00:23:56.200 --> 00:23:59.200]  不過現在不肯跳舞
[00:23:59.200 --> 00:24:02.200]  只喜歡游泳
[00:24:02.200 --> 00:24:04.200]  有一天他就問他媽媽
[00:24:04.200 --> 00:24:07.200]  為什麼你每天都不去跳舞
[00:24:07.200 --> 00:24:11.200]  只去游泳
[00:24:11.200 --> 00:24:14.200]  他媽媽就告訴他兒子
[00:24:14.200 --> 00:24:18.200]  有一天我聽到你和你老婆聊天
[00:24:18.200 --> 00:24:20.200]  你老婆問你
[00:24:20.200 --> 00:24:25.200]  如果你太太和我
[00:24:25.200 --> 00:24:27.200]  兩個都掉進海裏的時候
[00:24:27.200 --> 00:24:30.200]  你會救誰
[00:24:30.200 --> 00:24:34.200]  我聽到你耳耳餓餓
[00:24:34.200 --> 00:24:36.200]  都不回答他
[00:24:36.200 --> 00:24:38.200]  我知道你難做
[00:24:38.200 --> 00:24:40.200]  我知道你不知道怎樣回答
[00:24:40.200 --> 00:24:42.200]  為了不要讓你難做
[00:24:42.200 --> 00:24:45.200]  我就去學游泳速成班
[00:24:45.200 --> 00:24:47.200]  真的有事的時候
[00:24:47.200 --> 00:24:49.200]  你就去救你老婆
[00:24:49.200 --> 00:24:52.200]  我自己會游泳
[00:24:52.200 --> 00:24:54.200]  媽媽的心腸就是這樣
[00:24:54.200 --> 00:24:59.200]  她永遠都是為自己的子女著想
[00:24:59.200 --> 00:25:01.200]  她不想難做
[00:25:01.200 --> 00:25:03.200]  她也不想灰心
[00:25:03.200 --> 00:25:05.200]  她不想他們受傷害
[00:25:05.200 --> 00:25:07.200]  所以所有的事情
[00:25:07.200 --> 00:25:13.200]  都以他們為先去想
[00:25:13.200 --> 00:25:16.200]  這個母愛是很偉大的
[00:25:16.200 --> 00:25:19.200]  我們看到在十誡裏面
[00:25:19.200 --> 00:25:21.200]  頭一至四誡
[00:25:21.200 --> 00:25:25.200]  是講述上帝和人之間的關係
[00:25:25.200 --> 00:25:29.200]  要生命以上帝為首
[00:25:29.200 --> 00:25:32.200]  但在第五到第十誡
[00:25:32.200 --> 00:25:36.200]  是講述人和人之間的關係
[00:25:36.200 --> 00:25:38.200]  但人和人之間的關係
[00:25:38.200 --> 00:25:40.200]  最重要的第一誡是甚麼呢
[00:25:40.200 --> 00:25:43.200]  就是要孝敬父母
[00:25:43.200 --> 00:25:45.200]  所以我放在第一誡
[00:25:45.200 --> 00:25:47.200]  孝敬父母
[00:25:47.200 --> 00:25:49.200]  原本的文字裏面
[00:25:49.200 --> 00:25:55.200]  孝敬不是單單在態度上要尊敬他
[00:25:55.200 --> 00:25:59.200]  而是指在實際生活裏面
[00:25:59.200 --> 00:26:01.200]  要關愛他
[00:26:01.200 --> 00:26:03.200]  要照顧他
[00:26:03.200 --> 00:26:05.200]  要養育他
[00:26:05.200 --> 00:26:07.200]  昨天看了一會電視
[00:26:07.200 --> 00:26:09.200]  母親節
[00:26:09.200 --> 00:26:12.200]  有一個女士出來
[00:26:12.200 --> 00:26:14.200]  她很感謝媽媽
[00:26:14.200 --> 00:26:16.200]  「媽媽很感謝你」
[00:26:16.200 --> 00:26:19.200]  「感謝你小時候養育我」
[00:26:19.200 --> 00:26:21.200]  「照顧我」
[00:26:21.200 --> 00:26:23.200]  「不過我現在長大了」
[00:26:23.200 --> 00:26:25.200]  「我要照顧你了,媽媽」
[00:26:25.200 --> 00:26:28.200]  「我會很疼你」
[00:26:28.200 --> 00:26:31.200]  沒錯,當父母長大了
[00:26:31.200 --> 00:26:34.200]  他不單需要我們的尊敬
[00:26:34.200 --> 00:26:39.200]  他更加需要我們照顧他
[00:26:39.200 --> 00:26:41.200]  這個媽媽或父母
[00:26:41.200 --> 00:26:43.200]  就像一道橋一樣
[00:26:43.200 --> 00:26:50.200]  藉著媽媽或父母對子女的養育和關愛
[00:26:50.200 --> 00:26:53.200]  讓我們更加明白
[00:26:53.200 --> 00:26:57.200]  上帝無私捨己的愛
[00:26:57.200 --> 00:26:59.200]  我們唱一首詩歌
[00:26:59.200 --> 00:27:03.200]  耶和華,你是我的神
[00:27:03.200 --> 00:27:08.200]  這首詩歌其實是詩篇第三篇裏面
[00:27:08.200 --> 00:27:12.200]  耶和華是我們的盾牌
[00:27:12.200 --> 00:27:15.200]  也是叫我們抬起頭來的
[00:27:15.200 --> 00:27:21.200]  其實當我們從上帝的裏面
[00:27:21.200 --> 00:27:25.200]  想到我們的媽媽或父母的時候
[00:27:25.200 --> 00:27:29.200]  我們就想到何時有甚麼難處
[00:27:29.200 --> 00:27:33.200]  我們回到家,媽媽會支持我們
[00:27:33.200 --> 00:27:36.200]  他也叫我們抬起頭來
[00:27:36.200 --> 00:27:40.200]  何時在外面有甚麼難關的時候
[00:27:40.200 --> 00:27:42.200]  他會鼓勵我們
[00:27:42.200 --> 00:27:46.200]  我記得我媽媽最有名的三句話
[00:27:46.200 --> 00:27:48.200]  無論對我們兄弟姐妹
[00:27:48.200 --> 00:27:52.200]  或對我們的孫子
[00:27:52.200 --> 00:27:53.200]  她經常說
[00:27:53.200 --> 00:27:57.200]  「不用怕,鎮定一點,一定可以的」
[00:27:57.200 --> 00:27:59.200]  到我們考試時很害怕的時候
[00:27:59.200 --> 00:28:04.200]  有時候我聽到她跟我的姪子或姨甥女聊電話的時候
[00:28:04.200 --> 00:28:08.200]  「不用怕,鎮定一點,一定可以的」
[00:28:08.200 --> 00:28:12.200]  所以這三句話成為我們家裏很出名的一句話
[00:28:12.200 --> 00:28:14.200]  我們的神是我們的盾牌
[00:28:14.200 --> 00:28:17.200]  也是叫我們抬起頭來
[00:28:17.200 --> 00:28:19.200]  我們要依靠祂
[00:28:19.200 --> 00:28:21.200]  祂跟我們一起的時候
[00:28:21.200 --> 00:28:22.200]  我們會全然得勝
[00:28:22.200 --> 00:28:25.200]  中言有仇的,祂會攻擊我們
[00:28:25.200 --> 00:28:29.200]  但是我們在上帝的懷裏面
[00:28:29.200 --> 00:28:31.200]  我們不需要懼怕
[00:28:31.200 --> 00:28:34.200]  同樣我們媽媽也擔當了這個角色
[00:28:34.200 --> 00:28:38.200]  我們感謝主在地上高給我們媽媽
[00:28:38.200 --> 00:29:00.200]  我們一起唱這首歌
[00:29:01.200 --> 00:29:08.200]  別後悔你是我的神
[00:29:08.200 --> 00:29:15.200]  我要誓死尊崇你的名
[00:29:15.200 --> 00:29:19.200]  你是我的盾牌
[00:29:19.200 --> 00:29:22.200]  是我的榮耀
[00:29:22.200 --> 00:29:29.200]  要是將我抬起頭的神
[00:29:29.200 --> 00:29:36.200]  縱然受的沒有痛罪我
[00:29:36.200 --> 00:29:43.200]  在你懷中並不怕遭害
[00:29:43.200 --> 00:29:46.200]  你是我的神
[00:29:46.200 --> 00:29:49.200]  我說一道理
[00:29:49.200 --> 00:29:56.200]  你懂得是我全然得勝
[00:29:56.200 --> 00:30:03.200]  別後悔你是我的神
[00:30:03.200 --> 00:30:10.200]  我要誓死尊崇你的名
[00:30:10.200 --> 00:30:14.200]  你是我的盾牌
[00:30:14.200 --> 00:30:17.200]  是我的榮耀
[00:30:17.200 --> 00:30:24.200]  要是將我抬起頭的神
[00:30:24.200 --> 00:30:30.200]  縱然受的沒有痛罪我
[00:30:30.200 --> 00:30:37.200]  在你懷中並不怕遭害
[00:30:37.200 --> 00:30:41.200]  你是我的神
[00:30:41.200 --> 00:30:44.200]  我說一道理
[00:30:44.200 --> 00:30:51.200]  你懂得是我全然得勝
[00:30:51.200 --> 00:30:58.200]  縱然受的沒有痛罪我
[00:30:58.200 --> 00:31:04.200]  在你懷中並不怕遭害
[00:31:04.200 --> 00:31:08.200]  你是我的神
[00:31:08.200 --> 00:31:11.200]  我說一道理
[00:31:11.200 --> 00:31:18.200]  你懂得是我全然得勝
[00:31:18.200 --> 00:31:22.200]  你是我的神
[00:31:22.200 --> 00:31:25.200]  我說一道理
[00:31:25.200 --> 00:31:32.200]  你懂得是我全然得勝
[00:31:33.200 --> 00:31:36.200]  我們一起同心土告
[00:31:36.200 --> 00:31:38.200]  天父上帝我們感謝你
[00:31:38.200 --> 00:31:39.200]  感謝你
[00:31:39.200 --> 00:31:42.200]  因為你們對我們的愛
[00:31:42.200 --> 00:31:45.200]  是永遠都不會磨滅的
[00:31:45.200 --> 00:31:48.200]  你對我們的愛
[00:31:48.200 --> 00:31:50.200]  是永恆不息的
[00:31:50.200 --> 00:31:51.200]  我們感謝你
[00:31:51.200 --> 00:31:54.200]  感謝你無私捨己的愛
[00:31:54.200 --> 00:31:55.200]  我們感謝你
[00:31:55.200 --> 00:31:56.200]  因為你真的去
[00:31:56.200 --> 00:31:58.200]  讓我們在家庭裏面
[00:31:58.200 --> 00:32:00.200]  有母親的角色
[00:32:00.200 --> 00:32:03.200]  他們就將主你這份愛
[00:32:03.200 --> 00:32:05.200]  努力的活現出來
[00:32:05.200 --> 00:32:06.200]  我們感謝你
[00:32:06.200 --> 00:32:07.200]  我們來到
[00:32:07.200 --> 00:32:09.200]  所有的媽媽
[00:32:09.200 --> 00:32:10.200]  特別是在我們前面
[00:32:10.200 --> 00:32:12.200]  我們所有的做媽媽的
[00:32:12.200 --> 00:32:14.200]  他們都在家庭裏面
[00:32:14.200 --> 00:32:17.200]  他們一路擺上擺上很多的
[00:32:17.200 --> 00:32:19.200]  主你自己全然的知道
[00:32:19.200 --> 00:32:20.200]  主就求你
[00:32:20.200 --> 00:32:23.200]  讓每一位作母親的
[00:32:23.200 --> 00:32:26.200]  他們都能夠去相信耶穌
[00:32:26.200 --> 00:32:27.200]  也都讓他們
[00:32:27.200 --> 00:32:29.200]  都能夠從你裏面
[00:32:29.200 --> 00:32:31.200]  得著更多的力量
[00:32:31.200 --> 00:32:33.200]  更多的信心
[00:32:33.200 --> 00:32:35.200]  更多的忍耐
[00:32:35.200 --> 00:32:36.200]  求主祝福
[00:32:36.200 --> 00:32:37.200]  祝福
[00:32:37.200 --> 00:32:38.200]  要求你祝福
[00:32:38.200 --> 00:32:39.200]  祝福每一個家庭
[00:32:39.200 --> 00:32:42.200]  在裏面都充滿了
[00:32:42.200 --> 00:32:44.200]  主你的慈悲
[00:32:44.200 --> 00:32:46.200]  主你自己那份的體恤
[00:32:46.200 --> 00:32:49.200]  充滿了主你那份
[00:32:49.200 --> 00:32:51.200]  捨己犧牲的愛
[00:32:51.200 --> 00:32:53.200]  求主大大的慈恩
[00:32:53.200 --> 00:32:54.200]  多謝你
[00:32:54.200 --> 00:32:56.200]  奉主基督的聖名
[00:32:56.200 --> 00:32:57.200]  我誠命

