
[00:00:00.000 --> 00:00:05.400]  今天我們會講傳道書第三章的經文
[00:18:03.700 --> 00:18:07.700]  不知道大家這幾年在你的Facebook和IG裏面
[00:18:07.700 --> 00:18:10.700]  有沒有見過中間出現這樣的圖畫
[00:18:10.700 --> 00:18:12.700]  大家覺得奇怪嗎?
[00:18:12.700 --> 00:18:15.700]  突然間有一天就發現是洗版的
[00:18:15.700 --> 00:18:17.700]  黃昏的時間
[00:18:17.700 --> 00:18:22.700]  突然間就看到很漂亮的一片粉紅色的天空
[00:18:22.700 --> 00:18:28.700]  突然間就看到在朋友的WhatsApp和Facebook上
[00:18:28.700 --> 00:18:30.700]  就發佈了這些照片
[00:18:30.700 --> 00:18:34.700]  在沙田尖沙咀、錦瘦、長洲
[00:18:34.700 --> 00:18:37.700]  不同的人都拍攝了這樣的漂亮的天空
[00:18:37.700 --> 00:18:38.700]  很漂亮的
[00:18:38.700 --> 00:18:41.700]  我們突然間看到這麼漂亮的東西
[00:18:41.700 --> 00:18:47.700]  你問粉紅色的天空和香港前途有沒有關係呢?
[00:18:47.700 --> 00:18:52.700]  這些這麼漂亮的東西能不能夠改變這個世界呢?
[00:18:52.700 --> 00:18:53.700]  改變不了
[00:18:53.700 --> 00:18:56.700]  這些甚至不會報道新聞的
[00:18:56.700 --> 00:18:58.700]  只不過是短暫地在那天黃昏
[00:18:58.700 --> 00:19:02.700]  突然間洗版了幾個小時就完了
[00:19:02.700 --> 00:19:05.700]  但是這幾個小時的振奮
[00:19:05.700 --> 00:19:09.700]  在我們生命裏面突然間看到這麼漂亮的東西
[00:19:09.700 --> 00:19:14.700]  這些正正是上帝在世界裏顯露的痕跡
[00:19:14.700 --> 00:19:16.700]  仍然提醒我們
[00:19:16.700 --> 00:19:20.700]  原來我們是有美麗的事去捕捉的
[00:19:20.700 --> 00:19:26.700]  我們在生命裏仍然有一些值得我們去讚嘆、讚美的事情
[00:19:26.700 --> 00:19:29.700]  所以這個是我們可以去留意的
[00:19:29.700 --> 00:19:32.700]  雖然這個世界好像比較平淡、比較辛苦
[00:19:32.700 --> 00:19:36.700]  但是仍然有美麗的事情值得我們去捕捉
[00:19:36.700 --> 00:19:39.700]  第一個例子就是這幅畫
[00:19:39.700 --> 00:19:42.700]  大家有沒有見過這幅畫?應該大家都見過了
[00:19:42.700 --> 00:19:43.700]  下一個,謝謝
[00:19:43.700 --> 00:19:47.700]  這個題目叫做什麼呢?
[00:19:47.700 --> 00:19:50.700]  就是《梵高的夜空》
[00:19:50.700 --> 00:19:52.700]  這幅畫叫做《梵高的夜空》
[00:19:52.700 --> 00:19:55.700]  梵高在1889年的時間
[00:19:55.700 --> 00:19:58.700]  當他情緒崩潰的時候
[00:19:58.700 --> 00:20:00.700]  人生最悲慘的時候
[00:20:00.700 --> 00:20:03.700]  他在精神病院的窗口裏面
[00:20:03.700 --> 00:20:06.700]  看到這麼漂亮的夜景
[00:20:06.700 --> 00:20:08.700]  就畫了這幅畫出來
[00:20:08.700 --> 00:20:11.700]  幾個月前他才剛好把耳朵砍了出來
[00:20:11.700 --> 00:20:12.700]  一個這樣的階段
[00:20:12.700 --> 00:20:15.700]  在梵高晚年的時間裏面
[00:20:15.700 --> 00:20:18.700]  就在精神病院看到這麼漂亮的天空
[00:20:18.700 --> 00:20:21.700]  原來梵高是一個很敬虔的人
[00:20:21.700 --> 00:20:22.700]  大家知不知道?
[00:20:22.700 --> 00:20:24.700]  其實他爸爸是牧師
[00:20:24.700 --> 00:20:27.700]  他29歲才開始畫畫
[00:20:27.700 --> 00:20:29.700]  之前的錢半生
[00:20:29.700 --> 00:20:32.700]  其實他是一個想做傳道人的人
[00:20:32.700 --> 00:20:34.700]  就是一個很追求信仰
[00:20:34.700 --> 00:20:37.700]  很願意傳福音的人
[00:20:37.700 --> 00:20:38.700]  不過神樂院就不收他
[00:20:38.700 --> 00:20:40.700]  因為他樣子太過不順眼
[00:20:40.700 --> 00:20:43.700]  覺得傳道的人會不相信
[00:20:43.700 --> 00:20:47.700]  他是一個被傳道事業耽誤的畫家
[00:20:47.700 --> 00:20:51.700]  基本上他是28歲才開始畫畫的人
[00:20:51.700 --> 00:20:55.700]  所以梵高是一個很追求信仰的人
[00:20:56.700 --> 00:20:58.700]  這幅畫
[00:20:58.700 --> 00:21:02.700]  正是他在人生裏面最差勁的時間裏面
[00:21:02.700 --> 00:21:06.700]  看到的一幅很漂亮的夜空
[00:21:06.700 --> 00:21:09.700]  與其說我們不懂得這樣說
[00:21:09.700 --> 00:21:11.700]  梵高畫得很漂亮的話
[00:21:11.700 --> 00:21:16.700]  都不如說梵高看到的世界很漂亮
[00:21:16.700 --> 00:21:20.700]  他看到的世界是一個很美麗的世界
[00:21:20.700 --> 00:21:23.700]  然後就把這麼漂亮的世界畫出來
[00:21:23.700 --> 00:21:28.700]  藝術家就是把一些很美麗的事情畫出來
[00:21:28.700 --> 00:21:29.700]  梵高說過
[00:21:29.700 --> 00:21:32.700]  一個勞動者的形象
[00:21:32.700 --> 00:21:35.700]  一個耕田上的泥溝
[00:21:35.700 --> 00:21:36.700]  一片沙灘
[00:21:36.700 --> 00:21:39.700]  廣闊的海洋和天空
[00:21:39.700 --> 00:21:41.700]  都是美麗的
[00:21:41.700 --> 00:21:44.700]  終身去從事去表現這個隱藏
[00:21:44.700 --> 00:21:45.700]  這些美麗
[00:21:45.700 --> 00:21:48.700]  是一件很值得的事情
[00:21:48.700 --> 00:21:51.700]  這個正正就是一個藝術家
[00:21:51.700 --> 00:21:54.700]  梵高所看到的世界
[00:21:54.700 --> 00:21:58.700]  縱然他被人困在一個精神病院裏面
[00:21:58.700 --> 00:22:00.700]  望著窗口
[00:22:00.700 --> 00:22:04.700]  他看到的是一個非常非常美麗的世界
[00:22:04.700 --> 00:22:07.700]  天賦美麗的世界
[00:22:07.700 --> 00:22:09.700]  頂梓梅
[00:22:09.700 --> 00:22:13.700]  今日去學習去捕捉這個世界的美麗
[00:22:13.700 --> 00:22:15.700]  這個美麗的東西
[00:22:15.700 --> 00:22:17.700]  任何一切美麗的東西
[00:22:17.700 --> 00:22:21.700]  都是上帝在這個世界裏面的痕跡
[00:22:21.700 --> 00:22:23.700]  環境很差
[00:22:23.700 --> 00:22:27.700]  但是美麗的事情依然可以存在
[00:22:27.700 --> 00:22:29.700]  因為上帝在
[00:22:29.700 --> 00:22:31.700]  所謂美麗
[00:22:31.700 --> 00:22:34.700]  就是你發現上帝的那一剎那
[00:22:34.700 --> 00:22:37.700]  因為世界上每一片的美麗
[00:22:37.700 --> 00:22:39.700]  都是從上帝而來的
[00:22:39.700 --> 00:22:42.700]  上帝不單單是創造這個世界
[00:22:42.700 --> 00:22:44.700]  他更加創造一個美麗的世界
[00:22:44.700 --> 00:22:48.700]  一切的美麗都是上帝自己的來源
[00:22:48.700 --> 00:22:54.700]  如果你覺得天賦世界這句話太沉重的時候
[00:22:54.700 --> 00:22:59.700]  你覺得這個生活很悲慘的時候
[00:22:59.700 --> 00:23:01.700]  嘗試練習一下
[00:23:01.700 --> 00:23:03.700]  找一些美麗的東西
[00:23:03.700 --> 00:23:10.700]  這些是我們開始去相信天賦存在的起點
[00:23:10.700 --> 00:23:14.700]  我們來聽一聽上帝的說話
[00:23:14.700 --> 00:23:17.700]  《傳道書》另一段有約泰這段經文
[00:23:17.700 --> 00:23:19.700]  第五章十一節
[00:23:19.700 --> 00:23:22.700]  基文說:我所看見的美麗
[00:23:22.700 --> 00:23:25.700]  就是人在神賜他一生的日子吃喝
[00:23:25.700 --> 00:23:29.700]  享受日光之下奴隸的來的好處
[00:23:29.700 --> 00:23:31.700]  因為這是他的份
[00:23:31.700 --> 00:23:33.700]  所謂美麗就是什麼?
[00:23:33.700 --> 00:23:35.700]  一些很簡單的東西
[00:23:35.700 --> 00:23:37.700]  在我們的生活裏
[00:23:37.700 --> 00:23:40.700]  享受一些上帝給我們的份
[00:23:40.700 --> 00:23:41.700]  吃喝
[00:23:41.700 --> 00:23:45.700]  在一間日本餐廳裏面吃得漂亮一點
[00:23:45.700 --> 00:23:48.700]  早上打扮得漂亮一點
[00:23:48.700 --> 00:23:50.700]  買一件漂亮的衣服
[00:23:50.700 --> 00:23:52.700]  欣賞一下美麗的風景
[00:23:52.700 --> 00:23:55.700]  這些都是上帝賜給我們的份
[00:23:55.700 --> 00:23:57.700]  將永恆
[00:23:57.700 --> 00:24:00.700]  繼續將永恆放在自己的生命裏面
[00:24:00.700 --> 00:24:03.700]  時勢雖然艱難醜惡
[00:24:03.700 --> 00:24:05.700]  但我們堅持去捕捉
[00:24:05.700 --> 00:24:08.700]  生命裏面每一刻的美麗
[00:24:08.700 --> 00:24:10.700]  發現生活中的美麗
[00:24:10.700 --> 00:24:13.700]  是我們基督徒的責任
[00:24:13.700 --> 00:24:15.700]  因為上帝是美的
[00:24:15.700 --> 00:24:17.700]  我們所謂讚美
[00:24:17.700 --> 00:24:20.700]  所謂讚美的人生
[00:24:20.700 --> 00:24:22.700]  正正就是不斷去發現
[00:24:22.700 --> 00:24:25.700]  上帝在我們生命裏面的美
[00:24:25.700 --> 00:24:29.700]  前一陣子有個日本孫教士來長洲探望我
[00:24:29.700 --> 00:24:33.700]  他們帶了一個嬰兒回來
[00:24:33.700 --> 00:24:36.700]  嬰兒在日本裏面領養
[00:24:36.700 --> 00:24:39.700]  他們去日本後就開始領養一個嬰兒
[00:24:39.700 --> 00:24:42.700]  一個有唐氏綜合症的嬰兒
[00:24:42.700 --> 00:24:45.700]  一個日本嬰兒只有水肌
[00:24:45.700 --> 00:24:46.700]  很可愛
[00:24:46.700 --> 00:24:47.700]  很肥胖
[00:24:47.700 --> 00:24:49.700]  他只喜歡吃白色的東西
[00:24:49.700 --> 00:24:51.700]  吃烏冬或是吃飯
[00:24:51.700 --> 00:24:53.700]  家事他不吃
[00:24:53.700 --> 00:24:54.700]  只吃飯
[00:24:54.700 --> 00:24:55.700]  一見到吃飯
[00:24:55.700 --> 00:24:57.700]  他就很開心
[00:24:57.700 --> 00:24:59.700]  嬰兒就很可愛
[00:24:59.700 --> 00:25:03.700]  我們過了一個很開心的日子
[00:25:03.700 --> 00:25:05.700]  女兒和嬰兒玩
[00:25:05.700 --> 00:25:09.700]  單單一個美麗的嬰兒
[00:25:09.700 --> 00:25:12.700]  值得我們去享受
[00:25:12.700 --> 00:25:14.700]  去感恩
[00:25:14.700 --> 00:25:16.700]  所以無論是嬰兒
[00:25:16.700 --> 00:25:18.700]  或是姜濤嬰兒
[00:25:18.700 --> 00:25:19.700]  都是一樣
[00:25:19.700 --> 00:25:21.700]  任何美麗的東西
[00:25:21.700 --> 00:25:22.700]  一隻貓
[00:25:22.700 --> 00:25:24.700]  一輛很有型的車
[00:25:24.700 --> 00:25:26.700]  一杯很漂亮的咖啡
[00:25:26.700 --> 00:25:27.700]  小忌廉
[00:25:27.700 --> 00:25:31.700]  全部都是值得我們去欣賞和讚嘆
[00:25:31.700 --> 00:25:34.700]  生活裏面去追求這些美麗
[00:25:34.700 --> 00:25:36.700]  捕捉這些美麗
[00:25:36.700 --> 00:25:40.700]  更加作為基督徒去創造這些美麗
[00:25:40.700 --> 00:25:43.700]  在別人的生命裏面創造這些美麗
[00:25:43.700 --> 00:25:45.700]  這些事情
[00:25:45.700 --> 00:25:48.700]  就是我們在這個日子裏面
[00:25:48.700 --> 00:25:50.700]  學習去堅持
[00:25:50.700 --> 00:25:53.700]  確認自己能夠找到上帝的方法
[00:25:53.700 --> 00:25:55.700]  我們一起祈禱吧
[00:25:55.700 --> 00:26:00.700]  祈求主你讚美你
[00:26:00.700 --> 00:26:02.700]  因為你是那位美麗的主
[00:26:02.700 --> 00:26:04.700]  你是一切美麗的根源
[00:26:04.700 --> 00:26:06.700]  一切美麗的光明物
[00:26:06.700 --> 00:26:07.700]  一切美麗的事情
[00:26:07.700 --> 00:26:09.700]  都是源於你
[00:26:09.700 --> 00:26:11.700]  求主你讓我們在生命裏面
[00:26:11.700 --> 00:26:13.700]  懂得去發現這些美
[00:26:13.700 --> 00:26:15.700]  一個事情
[00:26:15.700 --> 00:26:16.700]  一個人
[00:26:16.700 --> 00:26:18.700]  都是值得我們去感謝你
[00:26:18.700 --> 00:26:20.700]  求主你這樣的幫助
[00:26:20.700 --> 00:26:26.700]  讓我們能夠在當中去學習
[00:26:26.700 --> 00:26:29.700]  如何去發現你的存在
[00:26:29.700 --> 00:26:31.700]  藉著這些美麗的事情
[00:26:31.700 --> 00:26:33.700]  我們衷心地感謝、讚美
[00:26:33.700 --> 00:26:34.700]  同主命求

