
[00:00:00.000 --> 00:00:04.400]  我記得我女兒大概歲幾的時候
[00:19:11.480 --> 00:19:14.520]  哪些問題是不能解決
[00:19:14.520 --> 00:19:21.120]  勇氣地去承認自己的無能和軟弱
[00:19:21.120 --> 00:19:24.680]  面對著今日我們的社會
[00:19:24.680 --> 00:19:26.560]  面對著這個疫情
[00:19:26.560 --> 00:19:29.360]  往往我們都不能夠即時有一個問題
[00:19:29.360 --> 00:19:30.600]  解決方案
[00:19:30.600 --> 00:19:31.880]  最少你發覺
[00:19:31.880 --> 00:19:35.480]  打疫苗都不是一個絕對的方法的時候
[00:19:35.480 --> 00:19:37.560]  你發現原來我們往往都是需要
[00:19:37.560 --> 00:19:39.040]  更加多的耐性
[00:19:39.040 --> 00:19:41.360]  與這些問題共存
[00:19:41.360 --> 00:19:43.440]  我覺得香港人
[00:19:43.440 --> 00:19:45.800]  當口罩出到這麼漂亮的時候
[00:19:45.800 --> 00:19:47.680]  我覺得是一個很大的智慧
[00:19:47.680 --> 00:19:50.240]  將口罩成為一種faction
[00:19:50.240 --> 00:19:54.960]  將口罩成為了我們能夠生活共存的一種習慣的時候
[00:19:54.960 --> 00:19:59.160]  這個正正是與問題共存一個很有重要的道理
[00:19:59.160 --> 00:20:02.200]  將一個本來是避免防疫的口罩
[00:20:02.200 --> 00:20:04.280]  一個成為我們阻礙的口罩
[00:20:04.280 --> 00:20:06.760]  我們開始去扮漂亮的時候
[00:20:06.760 --> 00:20:08.680]  這個正正是我們與問題共存
[00:20:08.680 --> 00:20:12.720]  很重要的一個智慧
[00:20:12.720 --> 00:20:16.600]  當我們承認這次是白不走的時候
[00:20:16.600 --> 00:20:19.920]  我們就明白經文下面那句話
[00:20:19.920 --> 00:20:22.600]  是一句很精彩的說話
[00:20:22.600 --> 00:20:24.840]  保羅這樣說
[00:20:24.840 --> 00:20:27.240]  「我的恩典求你用的
[00:20:27.240 --> 00:20:28.680]  因為我的能力
[00:20:28.680 --> 00:20:31.640]  是在人的軟弱上變得完全
[00:20:31.640 --> 00:20:34.760]  所以我更喜歡誇自己的軟弱
[00:20:34.760 --> 00:20:36.760]  普及基督的能力
[00:20:36.760 --> 00:20:39.120]  就給我」
[00:20:39.120 --> 00:20:40.960]  「我的恩典救你用的」
[00:20:40.960 --> 00:20:41.840]  頂尖會
[00:20:41.840 --> 00:20:46.760]  很多時候我們都很容易誤解這句說話的意思
[00:20:46.760 --> 00:20:49.280]  中文的和本將這句說話翻譯為
[00:20:49.280 --> 00:20:51.280]  「我的恩典救你用」
[00:20:51.280 --> 00:20:54.120]  「救你用」這三字我們很容易會以為
[00:20:54.120 --> 00:20:56.560]  上帝恩賜好像錢一樣
[00:20:56.560 --> 00:20:58.920]  就是夠不夠用
[00:20:58.920 --> 00:21:04.760]  我們用一個用的理解去想這件事
[00:21:04.760 --> 00:21:07.160]  彷彿上帝的恩典救我用
[00:21:07.160 --> 00:21:12.840]  我就可以用恩典來解決問題
[00:21:12.840 --> 00:21:15.160]  恩典就好像信用卡一樣
[00:21:15.160 --> 00:21:19.720]  我們可以用恩典去解決一些你的困難
[00:21:19.720 --> 00:21:22.680]  用恩典來抵消一些問題
[00:21:22.680 --> 00:21:27.880]  甚至用恩典來避過某些問題
[00:21:27.880 --> 00:21:32.280]  我們覺得上帝的恩典和問題是對立的
[00:21:32.280 --> 00:21:34.400]  只要有恩典就沒有問題
[00:21:34.400 --> 00:21:35.520]  有問題
[00:21:35.520 --> 00:21:39.280]  我就用恩典去解決它
[00:21:39.280 --> 00:21:41.120]  因為有上帝的恩典
[00:21:41.120 --> 00:21:44.400]  我們的財源這次就不會尊重我
[00:21:44.400 --> 00:21:48.600]  因為有恩典我就可以無事無干
[00:21:48.600 --> 00:21:52.400]  因為有恩典我就可以一生平安
[00:21:52.400 --> 00:21:56.000]  但是保羅這句說話不是這樣
[00:21:56.000 --> 00:22:01.360]  保羅所說的恩典並沒有除掉這根刺
[00:22:01.360 --> 00:22:08.160]  恩典是和上帝所留下的一根刺共存
[00:22:08.160 --> 00:22:09.320]  沒錯
[00:22:09.320 --> 00:22:14.000]  有很多很多世界上人不同的攻擊、中傷
[00:22:14.000 --> 00:22:16.800]  一大堆你沒有辦法去解決的問題
[00:22:16.800 --> 00:22:21.040]  但世界上仍然有很多很多的恩典
[00:22:21.040 --> 00:22:23.320]  保羅說上帝的恩典足夠
[00:22:23.320 --> 00:22:25.560]  上帝的恩典足夠
[00:22:25.560 --> 00:22:29.320]  上帝的恩典有很多很多很多
[00:22:29.320 --> 00:22:31.000]  上帝的恩典有很多很多
[00:22:31.000 --> 00:22:36.440]  不代表保羅可以面對的攻擊或傷害
[00:22:36.440 --> 00:22:38.720]  可以為敵人減少
[00:22:38.720 --> 00:22:40.800]  這些攻擊、傷害
[00:22:40.800 --> 00:22:42.920]  這些敵人仍然有很多很多
[00:22:42.920 --> 00:22:47.560]  但上帝的恩典卻更加更加更加多
[00:22:47.560 --> 00:22:50.440]  上帝的恩典有很多很多
[00:22:50.440 --> 00:22:54.520]  他沒有抵消這些心靈上的問題
[00:22:54.520 --> 00:22:56.760]  沒有抵消別人的傷害
[00:22:56.760 --> 00:23:00.080]  也沒有避免這些痛苦
[00:23:00.080 --> 00:23:03.880]  原來恩典和傷害並不是一個零和遊戲
[00:23:03.880 --> 00:23:07.520]  恩典並沒有消滅這些傷害
[00:23:07.520 --> 00:23:08.920]  保羅告訴他
[00:23:08.920 --> 00:23:11.720]  恩典有很多很多很多
[00:23:11.720 --> 00:23:13.520]  這些有痛苦
[00:23:13.520 --> 00:23:17.000]  但恩典有很多很多
[00:23:17.000 --> 00:23:21.120]  多過你所承受的痛苦
[00:23:21.120 --> 00:23:25.320]  然後他明白保羅為何要誇自己的軟弱
[00:23:25.320 --> 00:23:28.640]  沒錯,這些軟弱並沒有甚麼可誇的
[00:23:28.640 --> 00:23:33.960]  誇自己的軟弱並不是一個虛張聲勢的俗齡說話
[00:23:33.960 --> 00:23:36.080]  保羅誇自己的軟弱
[00:23:36.080 --> 00:23:38.360]  是要叫自己經常記得
[00:23:38.360 --> 00:23:44.040]  這個世界上仍然存在著很多很多上帝的恩典
[00:23:44.040 --> 00:23:47.480]  保羅要將這些軟弱成為一支光影棒
[00:23:47.480 --> 00:23:49.160]  打亮它
[00:23:49.160 --> 00:23:50.760]  打亮它的時候
[00:23:50.760 --> 00:23:52.280]  去提醒自己
[00:23:52.280 --> 00:23:59.080]  這些軟弱背後有很多很多上帝的恩典
[00:23:59.080 --> 00:24:01.840]  可能你面對著很多的痛苦
[00:24:01.840 --> 00:24:04.520]  很多人事上的困難
[00:24:04.520 --> 00:24:07.400]  很多一些你解決不了的問題
[00:24:07.400 --> 00:24:09.880]  但這些軟弱告訴你
[00:24:09.880 --> 00:24:15.360]  上帝的恩典仍然存在著世界裏面
[00:24:15.360 --> 00:24:19.280]  兩件事都很公平地擺在你面前
[00:24:19.280 --> 00:24:24.120]  而恩典是有更加更加的多
[00:24:24.120 --> 00:24:29.680]  所以不要讓自己看到這些很爛透的部分
[00:24:29.680 --> 00:24:31.880]  更加要藉著這些軟弱
[00:24:31.880 --> 00:24:41.600]  去提醒自己更加更加多的是上帝的恩典
[00:24:41.600 --> 00:24:44.720]  前陣子我自己也有這些困難
[00:24:44.720 --> 00:24:48.120]  面對著網上很多不同的攻擊的時候
[00:24:48.120 --> 00:24:49.400]  其實有時候也是這樣
[00:24:49.400 --> 00:24:51.600]  也會有不開心的時候
[00:24:51.600 --> 00:24:53.760]  以為自己沒甚麼特別
[00:24:53.760 --> 00:24:55.760]  沒甚麼事也只能夠承受
[00:24:55.760 --> 00:25:01.920]  但後來也都是不行的
[00:25:01.920 --> 00:25:05.480]  後來我就很不開心
[00:25:05.480 --> 00:25:06.960]  接著有一段時間
[00:25:07.000 --> 00:25:09.160]  我在網上說
[00:25:09.160 --> 00:25:12.080]  我們很感謝大家弟兄姊妹的愛護
[00:25:12.080 --> 00:25:16.040]  但你們的愛暫時不能幫助我
[00:25:16.040 --> 00:25:20.040]  後來我就收到很多很多不同弟兄姊妹的安慰
[00:25:20.040 --> 00:25:21.240]  無論是WhatsApp
[00:25:21.240 --> 00:25:22.600]  無論是Facebook
[00:25:22.600 --> 00:25:24.200]  無論是私底下
[00:25:24.200 --> 00:25:26.280]  我想有一千個
[00:25:26.280 --> 00:25:31.640]  很多很多很多這些慰問
[00:25:31.640 --> 00:25:33.560]  所以我發覺原來我是錯的
[00:25:33.560 --> 00:25:37.240]  原來這些愛不是沒用的
[00:25:37.240 --> 00:25:38.400]  這些鼓勵
[00:25:38.400 --> 00:25:39.520]  這些支持
[00:25:39.520 --> 00:25:44.160]  並沒有抵消一些人的攻擊或者傷害
[00:25:44.160 --> 00:25:46.040]  但我們要知道
[00:25:46.040 --> 00:25:50.640]  上帝的恩典是更加更加多
[00:25:50.640 --> 00:25:51.720]  因此
[00:25:51.720 --> 00:25:56.160]  弟兄姊妹讓我們好好地直說經文
[00:25:56.160 --> 00:26:00.880]  重新面對我們生命裏面不同的傷痛
[00:26:00.880 --> 00:26:02.280]  可能這些問題
[00:26:02.280 --> 00:26:05.800]  這些傷痛並沒有辦法解決
[00:26:05.800 --> 00:26:09.880]  讓我們能夠好好地重新擺位
[00:26:09.880 --> 00:26:12.320]  重新面對和認識
[00:26:12.320 --> 00:26:14.920]  我們面前每一樣事物
[00:26:14.920 --> 00:26:17.280]  有些是不好的事
[00:26:17.280 --> 00:26:19.640]  但我們不要讓不好的事
[00:26:19.640 --> 00:26:24.040]  遮蓋更加多的上帝恩典
[00:26:24.040 --> 00:26:26.280]  讓我們重新整理
[00:26:26.280 --> 00:26:29.000]  重整我們的生命
[00:26:29.000 --> 00:26:30.800]  所謂重整得很好的意思
[00:26:30.800 --> 00:26:32.440]  就像收拾房間一樣
[00:26:32.440 --> 00:26:36.320]  收拾房間並沒有帶來一些新的事物
[00:26:36.320 --> 00:26:40.200]  收拾房間仍然將舊的東西留在
[00:26:40.200 --> 00:26:44.080]  但你會重新擺放這些位置
[00:26:44.080 --> 00:26:46.760]  重整並沒有出現新的事情
[00:26:46.760 --> 00:26:49.000]  並沒有外來的改變
[00:26:49.000 --> 00:26:51.680]  並沒有一些重大突破
[00:26:51.680 --> 00:26:55.280]  不過重整讓我們能夠可以將我們生命裏面
[00:26:55.280 --> 00:26:59.360]  重新擺放一些不同的事情
[00:26:59.360 --> 00:27:03.560]  將一些美好的事物重新來到去發現
[00:27:03.560 --> 00:27:05.120]  它並不是突如其來
[00:27:05.120 --> 00:27:07.720]  一些從天降下的事
[00:27:07.720 --> 00:27:11.480]  它是一些從來都在生命裏面出現的事
[00:27:11.480 --> 00:27:15.080]  讓一些愛你的人去愛你
[00:27:15.080 --> 00:27:18.840]  讓一些願意關心你的人去關心你
[00:27:18.840 --> 00:27:21.200]  這些都是上帝給我們的恩典
[00:27:21.200 --> 00:27:25.520]  這些都是我們教會裏面仍然存在的事情
[00:27:25.520 --> 00:27:28.200]  我想弟兄姊妹的愛
[00:27:28.200 --> 00:27:31.400]  成為我們教會裏面一個很重要的力量
[00:27:31.400 --> 00:27:34.080]  縱然有很多很多不同的傷痕
[00:27:34.080 --> 00:27:36.120]  但讓我們這些份愛
[00:27:36.120 --> 00:27:40.720]  仍然成為我們很多很多壓倒性多的恩典
[00:27:40.720 --> 00:27:42.320]  求主去幫助我們
[00:27:42.320 --> 00:27:44.320]  我們一起祈禱
[00:27:44.320 --> 00:27:53.480]  在我們求祢的恩典繼續臨在我們當中
[00:27:53.480 --> 00:27:57.760]  讓我們縱然面對著很多不同生命的難處
[00:27:57.760 --> 00:28:02.800]  讓祢自己仍然去成為我們最重要的力量
[00:28:02.800 --> 00:28:08.200]  讓我們的軟弱成為我們最重要去尋找你的恩典的地方
[00:28:08.200 --> 00:28:09.840]  當我們學習軟弱
[00:28:09.840 --> 00:28:12.680]  我們就去跨這個軟弱
[00:28:12.680 --> 00:28:14.560]  因為這些軟弱的背後
[00:28:14.560 --> 00:28:17.160]  正正是你恩典的泉源
[00:28:17.160 --> 00:28:20.760]  求主你這樣去幫助我們當中不同的弟兄姊妹
[00:28:20.760 --> 00:28:25.000]  當中有很多在生命裏面遇到不同困難的時候
[00:28:25.000 --> 00:28:27.840]  可能是一些真實的身體的毛病
[00:28:27.840 --> 00:28:30.320]  或者是一些心靈裏面的問題
[00:28:30.320 --> 00:28:32.960]  或者是遇到一些解決不了的事情
[00:28:32.960 --> 00:28:35.120]  求主你自己去牧養他們
[00:28:35.120 --> 00:28:37.560]  求主你自己去安慰他們
[00:28:37.560 --> 00:28:42.320]  讓你的恩典成為他們重新得力的一個時機
[00:28:42.320 --> 00:28:45.640]  讓教會都能夠彼此切實地相愛
[00:28:45.640 --> 00:28:49.640]  能夠讓我們能夠在愛和支持之下
[00:28:49.640 --> 00:28:51.680]  去繼續走前面的道路
[00:28:51.680 --> 00:28:52.680]  奉主命求
[00:28:52.680 --> 00:28:53.160]  阿門

