
[00:00:00.000 --> 00:00:12.000]  各位弟兄姊妹,早晨,非常感恩今天能夠因為鄧全道出去講道
[00:26:03.000 --> 00:26:10.000]  有了那個嚴肅會的24天裏面的感動
[00:26:10.000 --> 00:26:15.000]  然後尼西米現在做的是非常簡單
[00:26:15.000 --> 00:26:17.000]  就是每十個人當中
[00:26:17.000 --> 00:26:22.000]  需要一個人來住在聖城耶路撒冷
[00:26:22.000 --> 00:26:24.000]  其餘的九個人
[00:26:24.000 --> 00:26:26.000]  就是那些家庭、那些家族
[00:26:26.000 --> 00:26:29.000]  就住在自己的城邑
[00:26:29.000 --> 00:26:31.000]  就是這麼簡單
[00:26:31.000 --> 00:26:34.000]  不過這裡帶出的就是
[00:26:34.000 --> 00:26:38.000]  有一群人被百姓祝福
[00:26:38.000 --> 00:26:40.000]  就是被揀中的
[00:26:40.000 --> 00:26:44.000]  就是說以能夠被揀中
[00:26:44.000 --> 00:26:47.000]  住在耶路撒冷為榮
[00:26:47.000 --> 00:26:50.000]  能夠去到神的殿裏面
[00:26:50.000 --> 00:26:53.000]  參與服侍是一份榮耀
[00:26:53.000 --> 00:26:56.000]  這份榮耀慢慢會散發
[00:26:56.000 --> 00:27:02.000]  去到其他住在其他城市的猶太人的內心
[00:27:02.000 --> 00:27:09.000]  因為十二章就是一個奉獻城門城牆的大禮
[00:27:09.000 --> 00:27:16.000]  這是十二章的經文告訴我們的教導
[00:27:16.000 --> 00:27:18.000]  十二章的二十七節
[00:27:18.000 --> 00:27:21.000]  就是這個奉獻之禮
[00:27:21.000 --> 00:27:23.000]  你可以想像得到
[00:27:23.000 --> 00:27:27.000]  原來建造城門、建造城牆
[00:27:27.000 --> 00:27:32.000]  為著的是百姓的聖民的身份
[00:27:32.000 --> 00:27:37.000]  要重建整個耶路撒冷的居民
[00:27:37.000 --> 00:27:42.000]  對自己的榮耀的身份的認同
[00:27:42.000 --> 00:27:44.000]  這是很重要
[00:27:44.000 --> 00:27:46.000]  就是說每一個的百姓
[00:27:46.000 --> 00:27:48.000]  在神的眼中
[00:27:48.000 --> 00:27:51.000]  都有你自己的位置
[00:27:51.000 --> 00:27:52.000]  有你的重要
[00:27:52.000 --> 00:27:54.000]  有你的尊貴
[00:27:54.000 --> 00:27:56.000]  在神的眼中
[00:27:56.000 --> 00:28:01.000]  看每一個聖民都是極其的寶貴
[00:28:01.000 --> 00:28:04.000]  教會不可能每一個都是英雄
[00:28:04.000 --> 00:28:08.000]  不可能每一個都是高瞻遠矚的領袖
[00:28:08.000 --> 00:28:10.000]  如果是固然是好
[00:28:10.000 --> 00:28:12.000]  但也可能未必是好的
[00:28:12.000 --> 00:28:15.000]  因為每一個都有自己高瞻遠矚
[00:28:15.000 --> 00:28:18.000]  就帶來很多不同的方向
[00:28:18.000 --> 00:28:21.000]  永遠一個群體
[00:28:21.000 --> 00:28:25.000]  可能很少部分是這樣的領袖
[00:28:25.000 --> 00:28:26.000]  例如尼希米
[00:28:26.000 --> 00:28:27.000]  例如以色列
[00:28:27.000 --> 00:28:29.000]  例如一些利美人
[00:28:29.000 --> 00:28:31.000]  但是更多的
[00:28:31.000 --> 00:28:33.000]  更需要的
[00:28:33.000 --> 00:28:35.000]  就是每一個百姓
[00:28:35.000 --> 00:28:39.000]  對自己的身份的認同
[00:28:39.000 --> 00:28:44.000]  每個人參與在神的建造裡面
[00:28:44.000 --> 00:28:46.000]  剛才也說了
[00:28:46.000 --> 00:28:53.000]  要等待四百多年後的尼塞亞降臨在伯利恆
[00:28:53.000 --> 00:28:56.000]  這是神的計劃
[00:28:56.000 --> 00:28:58.000]  你可以想像得到
[00:28:58.000 --> 00:29:01.000]  所以尼希米就有這份感動
[00:29:01.000 --> 00:29:06.000]  參與在這個建造工程裡面
[00:29:06.000 --> 00:29:09.000]  為著的不是那個硬件的聖城
[00:29:09.000 --> 00:29:12.000]  為著的是那個時代
[00:29:12.000 --> 00:29:14.000]  找到一群猶太人
[00:29:14.000 --> 00:29:19.000]  對自己的身份有一個很強烈的認同
[00:29:19.000 --> 00:29:22.000]  對自己能夠參與
[00:29:22.000 --> 00:29:23.000]  服侍
[00:29:23.000 --> 00:29:26.000]  來為榮
[00:29:26.000 --> 00:29:28.000]  親愛的弟兄姊妹
[00:29:28.000 --> 00:29:32.000]  你覺得自己是很平凡嗎?
[00:29:32.000 --> 00:29:34.000]  還是你覺得
[00:29:34.000 --> 00:29:38.000]  你是可以參與在神國裡面的英雄呢?
[00:29:38.000 --> 00:29:39.000]  其實在神眼中
[00:29:39.000 --> 00:29:41.000]  每個人都不平凡
[00:29:41.000 --> 00:29:44.000]  每個人實際上都是平凡的
[00:29:44.000 --> 00:29:47.000]  包括我們經常站在港台的
[00:29:47.000 --> 00:29:50.000]  我們都是非常平凡的人
[00:29:50.000 --> 00:29:53.000]  但是不要讓你自己的平凡
[00:29:53.000 --> 00:29:56.000]  來慢慢地去意識
[00:29:56.000 --> 00:30:01.000]  蹉跎了你在神國裡面的參與和服侍
[00:30:01.000 --> 00:30:04.000]  每個人都應該有自己的價值
[00:30:04.000 --> 00:30:07.000]  我嘗試做一個例子
[00:30:07.000 --> 00:30:09.000]  有一位女作家
[00:30:09.000 --> 00:30:10.000]  台灣的
[00:30:10.000 --> 00:30:12.000]  她叫做劉繼榮
[00:30:12.000 --> 00:30:14.000]  她寫了一篇文章
[00:30:14.000 --> 00:30:20.000]  她說她家裡有一個中等的學生
[00:30:20.000 --> 00:30:23.000]  所謂中等是說成績
[00:30:23.000 --> 00:30:25.000]  她的女兒就是
[00:30:25.000 --> 00:30:26.000]  每次考試
[00:30:26.000 --> 00:30:27.000]  不多不少
[00:30:27.000 --> 00:30:30.000]  全班有50個人
[00:30:30.000 --> 00:30:33.000]  她是考第23名
[00:30:33.000 --> 00:30:37.000]  每次無論大考或是奇考
[00:30:37.000 --> 00:30:39.000]  都是23名
[00:30:39.000 --> 00:30:43.000]  爸爸媽媽都很厲害
[00:30:43.000 --> 00:30:45.000]  也很想女兒成材
[00:30:45.000 --> 00:30:47.000]  所謂成材就是要很厲害
[00:30:47.000 --> 00:30:48.000]  要很頂尖
[00:30:48.000 --> 00:30:50.000]  就雞精班
[00:30:50.000 --> 00:30:53.000]  補習班就抓她去了
[00:30:53.000 --> 00:30:55.000]  就幫她補習
[00:30:55.000 --> 00:30:57.000]  不多不少
[00:30:57.000 --> 00:30:58.000]  補也好
[00:30:58.000 --> 00:30:59.000]  不補也好
[00:30:59.000 --> 00:31:01.000]  都是23名
[00:31:01.000 --> 00:31:03.000]  所以爸爸就很生氣
[00:31:03.000 --> 00:31:06.000]  更加生氣就是過時過節
[00:31:06.000 --> 00:31:09.000]  每個親戚朋友都問
[00:31:09.000 --> 00:31:11.000]  B仔你有什麼志向
[00:31:11.000 --> 00:31:14.000]  大個我要做什麼
[00:31:14.000 --> 00:31:18.000]  通常爸爸就很尷尬
[00:31:18.000 --> 00:31:21.000]  因為女兒原來胸無大志
[00:31:21.000 --> 00:31:25.000]  我大個就想做一個很普通的幼稚園教師就行了
[00:31:25.000 --> 00:31:27.000]  第二個志願再高一點
[00:31:27.000 --> 00:31:30.000]  我想做一個家庭主婦
[00:31:30.000 --> 00:31:33.000]  這樣就令爸爸很生氣
[00:31:33.000 --> 00:31:34.000]  又很沒面子
[00:31:34.000 --> 00:31:36.000]  怎麼辦呢
[00:31:36.000 --> 00:31:38.000]  再高一點
[00:31:38.000 --> 00:31:39.000]  更慘
[00:31:39.000 --> 00:31:41.000]  就是因為這樣高
[00:31:41.000 --> 00:31:43.000]  女兒就受不了
[00:31:43.000 --> 00:31:46.000]  疲於奔命地去學習
[00:31:46.000 --> 00:31:47.000]  輾轉
[00:31:47.000 --> 00:31:49.000]  不單止不是23名
[00:31:49.000 --> 00:31:50.000]  33名
[00:31:50.000 --> 00:31:52.000]  因為又發高燒
[00:31:52.000 --> 00:31:56.000]  後來父母徹底放棄
[00:31:56.000 --> 00:31:58.000]  不再高她了
[00:31:58.000 --> 00:32:00.000]  接受那個現實
[00:32:00.000 --> 00:32:04.000]  女兒是中等的23名學生
[00:32:04.000 --> 00:32:06.000]  爸爸就很生氣
[00:32:06.000 --> 00:32:10.000]  女兒為什麼你不是神童呢
[00:32:10.000 --> 00:32:13.000]  女兒就很自然地說
[00:32:13.000 --> 00:32:16.000]  爸爸因為你不是神父
[00:32:16.000 --> 00:32:18.000]  那我就不是神童
[00:32:18.000 --> 00:32:22.000]  不過沒多久之後
[00:32:22.000 --> 00:32:27.000]  班主任要接見兩父母
[00:32:27.000 --> 00:32:30.000]  爸爸媽媽就死了
[00:32:30.000 --> 00:32:31.000]  什麼事呢
[00:32:31.000 --> 00:32:34.000]  我的女兒是不是犯了什麼事呢
[00:32:34.000 --> 00:32:37.000]  是不是她的成績一落千丈呢
[00:32:37.000 --> 00:32:41.000]  班主任就跟她父母說
[00:32:41.000 --> 00:32:44.000]  我從來教書沒試過
[00:32:44.000 --> 00:32:47.000]  沒見過這樣的學生
[00:32:47.000 --> 00:32:48.000]  沒錯
[00:32:48.000 --> 00:32:50.000]  你的女兒仍然是23名
[00:32:50.000 --> 00:32:53.000]  不是突然間高了低了那些成績
[00:32:53.000 --> 00:32:56.000]  但是班主任就說
[00:32:56.000 --> 00:33:00.000]  我給全班一個奇巧
[00:33:00.000 --> 00:33:02.000]  以外的一個問題
[00:33:02.000 --> 00:33:05.000]  就是你找全班50個人
[00:33:05.000 --> 00:33:08.000]  你能夠說出
[00:33:08.000 --> 00:33:12.000]  為什麼你要推舉她做全班的領袖
[00:33:12.000 --> 00:33:14.000]  要說原因
[00:33:14.000 --> 00:33:17.000]  班主任就跟她的父母說
[00:33:17.000 --> 00:33:19.000]  跟劉繼榮說
[00:33:19.000 --> 00:33:22.000]  我從來沒見過
[00:33:22.000 --> 00:33:25.000]  49個學生
[00:33:25.000 --> 00:33:28.000]  全部來提名你的女兒
[00:33:28.000 --> 00:33:31.000]  做這個領袖
[00:33:31.000 --> 00:33:34.000]  原來這個女兒
[00:33:34.000 --> 00:33:37.000]  是一個很強烈的親和力的人
[00:33:37.000 --> 00:33:39.000]  每次家庭的聚會
[00:33:39.000 --> 00:33:43.000]  她會帶來上上下下的人的歡樂
[00:33:43.000 --> 00:33:47.000]  是沒有人不會因為她的笑話
[00:33:47.000 --> 00:33:48.000]  她自己不笑
[00:33:48.000 --> 00:33:52.000]  就令到整個家庭的宴會
[00:33:52.000 --> 00:33:54.000]  充滿了快樂
[00:33:54.000 --> 00:33:56.000]  充滿了一份祝福
[00:33:56.000 --> 00:33:58.000]  那些小朋友在爭取
[00:33:58.000 --> 00:34:00.000]  她很簡單
[00:34:00.000 --> 00:34:04.000]  就可以令到兩個堅持不下的男孩
[00:34:04.000 --> 00:34:08.000]  可以握手分那個食物
[00:34:08.000 --> 00:34:12.000]  她可以很輕鬆化解這些危機
[00:34:12.000 --> 00:34:15.000]  回家之後
[00:34:15.000 --> 00:34:18.000]  兩父母就很有榮譽感
[00:34:18.000 --> 00:34:21.000]  女兒原來你是英雄
[00:34:21.000 --> 00:34:24.000]  女兒說我不想做什麼英雄
[00:34:24.000 --> 00:34:26.000]  不過我看過一本書
[00:34:26.000 --> 00:34:28.000]  英雄的出現
[00:34:28.000 --> 00:34:31.000]  周圍有很多人拍手掌
[00:34:31.000 --> 00:34:34.000]  我很想做那個拍手掌的人
[00:34:34.000 --> 00:34:36.000]  怎麼可能的EQ
[00:34:36.000 --> 00:34:40.000]  怎麼可能的這麼強的親和力
[00:34:40.000 --> 00:34:46.000]  對自己的身份這麼大的認同
[00:34:46.000 --> 00:34:50.000]  這些真的值得我們去思考
[00:34:50.000 --> 00:34:53.000]  值得我們去想想
[00:34:53.000 --> 00:34:56.000]  在新約我找到一節經文
[00:34:56.000 --> 00:35:00.000]  史陶保羅在哥林多前書
[00:35:00.000 --> 00:35:05.000]  十六章第十五第十六節
[00:35:05.000 --> 00:35:07.000]  差不多結尾了
[00:35:07.000 --> 00:35:11.000]  保羅處理了哥林多很多很多的紛爭
[00:35:11.000 --> 00:35:13.000]  接著他講了一個人
[00:35:13.000 --> 00:35:17.000]  你知道斯提反一家
[00:35:17.000 --> 00:35:21.000]  是阿該亞省初結的果子
[00:35:21.000 --> 00:35:25.000]  當時信主很早期信主
[00:35:25.000 --> 00:35:32.000]  他以侍奉聖徒為念
[00:35:32.000 --> 00:35:37.000]  由保羅的口中講出這句話
[00:35:37.000 --> 00:35:42.000]  這個人是保羅所敬重
[00:35:42.000 --> 00:35:48.000]  這個人專心以侍奉聖徒為念
[00:35:48.000 --> 00:35:51.000]  回到教會想什麼呢
[00:35:51.000 --> 00:35:53.000]  就想想我怎麼去服侍人
[00:35:53.000 --> 00:35:55.000]  想想哪些人有需要
[00:35:55.000 --> 00:35:57.000]  我就默默地服侍
[00:35:57.000 --> 00:36:02.000]  保羅說這樣的人無要敬重
[00:36:02.000 --> 00:36:04.000]  親愛的弟兄姊妹
[00:36:04.000 --> 00:36:07.000]  今天的訊息很想說
[00:36:07.000 --> 00:36:10.000]  這十分一被抽中的人
[00:36:10.000 --> 00:36:12.000]  不是中了巨獎
[00:36:12.000 --> 00:36:14.000]  不是抽中居屋
[00:36:14.000 --> 00:36:18.000]  是他們與有榮焉的被選立
[00:36:18.000 --> 00:36:20.000]  進入耶路撒冷居住
[00:36:20.000 --> 00:36:25.000]  服侍來帶動聖殿的敬拜
[00:36:25.000 --> 00:36:30.000]  讓聖殿恢復健康活潑的敬拜
[00:36:30.000 --> 00:36:32.000]  就會帶來什麼呢
[00:36:32.000 --> 00:36:36.000]  百姓感受到自己的榮耀
[00:36:36.000 --> 00:36:40.000]  神的事公就可以一路一路等待
[00:36:40.000 --> 00:36:43.000]  尼塞亞我們的救主
[00:36:43.000 --> 00:36:47.000]  在公元第六年降世來到這個世界
[00:36:47.000 --> 00:36:50.000]  成就人類的救恩
[00:36:50.000 --> 00:36:52.000]  我們一起禱告
[00:36:52.000 --> 00:36:53.000]  多謝主
[00:36:53.000 --> 00:36:56.000]  帶領今早我們的敬拜
[00:36:56.000 --> 00:36:57.000]  我們的聖餐
[00:36:57.000 --> 00:36:59.000]  再再告訴我們
[00:36:59.000 --> 00:37:03.000]  十字架的救恩將我們拯救
[00:37:03.000 --> 00:37:05.000]  我們是神的兒女
[00:37:05.000 --> 00:37:07.000]  這是何等大的福氣
[00:37:07.000 --> 00:37:09.000]  我們獻上感謝
[00:37:09.000 --> 00:37:11.000]  幫助我們每一個弟兄姊妹
[00:37:11.000 --> 00:37:15.000]  都看到我們在神的眼中
[00:37:15.000 --> 00:37:17.000]  我們都是寶貴的
[00:37:17.000 --> 00:37:20.000]  沒錯我們未必是出類拔萃
[00:37:20.000 --> 00:37:23.000]  但是我們可以貢獻我們的內心
[00:37:23.000 --> 00:37:25.000]  來服侍我們的主
[00:37:25.000 --> 00:37:29.000]  在教會裡更加是一個重要的場景
[00:37:29.000 --> 00:37:32.000]  我們可以為福音去效力
[00:37:32.000 --> 00:37:34.000]  求主的聖靈
[00:37:34.000 --> 00:37:35.000]  感動我們
[00:37:35.000 --> 00:37:37.000]  讓我們看到
[00:37:37.000 --> 00:37:38.000]  到處去留意
[00:37:38.000 --> 00:37:41.000]  有什麼我們可以去幫忙
[00:37:41.000 --> 00:37:43.000]  有什麼我們可以服侍
[00:37:43.000 --> 00:37:45.000]  我們就盡心盡力
[00:37:45.000 --> 00:37:47.000]  做在神的眼裡
[00:37:47.000 --> 00:37:49.000]  這樣的感恩禱告
[00:37:49.000 --> 00:37:53.000]  奉耶穌基督的名,阿們。

