
[00:00:00.000 --> 00:00:03.000]  各位頂智妹,主內平安
[00:22:58.000 --> 00:23:02.000]  就是他們具備實際的行動
[00:23:02.000 --> 00:23:04.000]  他們有什麼實際行動呢?
[00:23:04.000 --> 00:23:08.000]  原來寫記載約拿丹和拿兵器的人
[00:23:08.000 --> 00:23:12.000]  是手腳並用爬出來
[00:23:12.000 --> 00:23:19.000]  然後他們就向著敵人的陣地進發
[00:23:19.000 --> 00:23:24.000]  我估計當時約拿丹和拿兵器的人
[00:23:24.000 --> 00:23:29.000]  他們身處的環境應該是很險峻的
[00:23:29.000 --> 00:23:31.000]  或者是很陡峭的
[00:23:31.000 --> 00:23:35.000]  以致他們要進入敵人的地方的時候
[00:23:35.000 --> 00:23:37.000]  他們是手腳並用
[00:23:37.000 --> 00:23:39.000]  即是說他們手腳爬爬
[00:23:39.000 --> 00:23:42.000]  就好像今天你和我如果行山
[00:23:42.000 --> 00:23:46.000]  去到一些很危險的位置
[00:23:46.000 --> 00:23:48.000]  我們都不敢站在那裡走
[00:23:48.000 --> 00:23:51.000]  我們都要手腳爬爬爬上去
[00:23:51.000 --> 00:23:56.000]  這個行動是表示他們的決心
[00:23:56.000 --> 00:23:57.000]  各位頂智們
[00:23:57.000 --> 00:24:04.000]  當約拿丹知道上帝會將敵人交到他手上的時候
[00:24:04.000 --> 00:24:11.000]  他就真的用行動去配合上帝的心意
[00:24:11.000 --> 00:24:14.000]  有很多時候我們知道上帝的心意
[00:24:14.000 --> 00:24:16.000]  是要叫我們做這件事情
[00:24:16.000 --> 00:24:18.000]  或者做另一件事情
[00:24:18.000 --> 00:24:20.000]  不過知道歸知道
[00:24:20.000 --> 00:24:21.000]  頂智們
[00:24:21.000 --> 00:24:24.000]  有時候我們未必配合的
[00:24:24.000 --> 00:24:26.000]  未必付諸行動的
[00:24:26.000 --> 00:24:27.000]  但約拿丹不是
[00:24:27.000 --> 00:24:31.000]  約拿丹明白上帝的旨意之後
[00:24:31.000 --> 00:24:35.000]  他就用行動去證明
[00:24:35.000 --> 00:24:38.000]  他是願意聽從神的話語的
[00:24:38.000 --> 00:24:45.000]  所以他就在戰爭最後關頭的時候
[00:24:45.000 --> 00:24:47.000]  能夠殺敗敵人
[00:24:47.000 --> 00:24:50.000]  是因為他和拿兵器的人
[00:24:50.000 --> 00:24:53.000]  大家一起付諸行動
[00:24:53.000 --> 00:24:54.000]  是很重要的
[00:24:54.000 --> 00:24:56.000]  各位頂智們
[00:24:56.000 --> 00:25:00.000]  疫情真的打擊了我們的生活
[00:25:00.000 --> 00:25:05.000]  疫情也纏繞了我們很長的時間
[00:25:05.000 --> 00:25:10.000]  也令我們很多人都情緒受很大的困擾
[00:25:10.000 --> 00:25:12.000]  雖然是這樣
[00:25:12.000 --> 00:25:16.000]  但我們知道上帝與我們同在
[00:25:16.000 --> 00:25:18.000]  上帝是幫助我們的時候
[00:25:18.000 --> 00:25:22.000]  我們就要拿出信心勇氣
[00:25:22.000 --> 00:25:26.000]  更加我們要用行動去配合
[00:25:26.000 --> 00:25:34.000]  我們面對香港將要打這場疫情的戰爭的時候
[00:25:34.000 --> 00:25:37.000]  我們其實每個人的角色都重要
[00:25:37.000 --> 00:25:39.000]  我們都不要輕看自己
[00:25:39.000 --> 00:25:41.000]  我們都有自己的本份要去做的
[00:25:41.000 --> 00:25:45.000]  我們都要付出實際的行動
[00:25:45.000 --> 00:25:48.000]  配合政府的政策措施
[00:25:48.000 --> 00:25:50.000]  大家攜手合作
[00:25:50.000 --> 00:25:55.000]  一起來打贏這場疫情之戰
[00:25:55.000 --> 00:26:00.000]  我認識一位基督徒的老闆
[00:26:00.000 --> 00:26:06.000]  他在打這場疫情之戰的時候
[00:26:06.000 --> 00:26:07.000]  他都跟我說
[00:26:07.000 --> 00:26:12.000]  他說我都想更加去做一些行動
[00:26:12.000 --> 00:26:15.000]  來參與其中
[00:26:15.000 --> 00:26:22.000]  結果他就願意捐出一批檢測包
[00:26:22.000 --> 00:26:27.000]  他說願意送給前線的醫療人員
[00:26:27.000 --> 00:26:29.000]  跟他們打打氣
[00:26:29.000 --> 00:26:32.000]  各位電視節目雖然是一個很小的行動
[00:26:32.000 --> 00:26:34.000]  但其實表示得到
[00:26:34.000 --> 00:26:39.000]  原來今天我們要打贏一場戰爭的時候
[00:26:39.000 --> 00:26:42.000]  我們一定每個人都盡自己的責任
[00:26:42.000 --> 00:26:44.000]  盡自己的本份
[00:26:44.000 --> 00:26:47.000]  要付出實際的行動
[00:26:47.000 --> 00:26:51.000]  以致我們才能夠去經歷
[00:26:51.000 --> 00:26:55.000]  去體會到上帝是幫助我們的
[00:26:55.000 --> 00:26:59.000]  所以我們從約拿丹的身上
[00:26:59.000 --> 00:27:03.000]  看到付諸行動是無比的重要
[00:27:03.000 --> 00:27:06.000]  最後在結論的時候
[00:27:06.000 --> 00:27:08.000]  各位電視節目
[00:27:08.000 --> 00:27:10.000]  我相信你和我都認同
[00:27:10.000 --> 00:27:18.000]  人生真的會經歷大大小小不同的困難
[00:27:18.000 --> 00:27:22.000]  就好像我們面對打仗一樣
[00:27:22.000 --> 00:27:27.000]  當我們面對各樣的逆境劣境的時候
[00:27:27.000 --> 00:27:32.000]  面對不同的一些的爭戰的時候
[00:27:32.000 --> 00:27:36.000]  我們是如何能夠把握打贏這場仗呢?
[00:27:36.000 --> 00:27:42.000]  今天早上我們從約拿丹的身上
[00:27:42.000 --> 00:27:46.000]  我們可以學習這個榜樣
[00:27:46.000 --> 00:27:52.000]  讓我們能夠掌握這五個重要的成功因素
[00:27:52.000 --> 00:27:58.000]  好讓我們在面對爭戰的時候
[00:27:58.000 --> 00:28:01.000]  我們靠主能夠得勝
[00:28:01.000 --> 00:28:03.000]  祈願上帝賜福大家
[00:28:03.000 --> 00:28:06.000]  我們一起低頭祈禱
[00:28:06.000 --> 00:28:08.000]  慈愛天父
[00:28:08.000 --> 00:28:13.000]  我們知道你讓這場戰爭能夠打勝
[00:28:13.000 --> 00:28:18.000]  你要讓這個疫情能夠止息
[00:28:18.000 --> 00:28:21.000]  不是靠我們人多人少
[00:28:21.000 --> 00:28:24.000]  那是要靠上帝你在我們當中
[00:28:24.000 --> 00:28:27.000]  親自帶領著我們
[00:28:27.000 --> 00:28:29.000]  求天父祝福
[00:28:29.000 --> 00:28:32.000]  你親自動功
[00:28:32.000 --> 00:28:36.000]  以致我們配合上帝你的心意
[00:28:36.000 --> 00:28:39.000]  付出我們的信心、勇氣
[00:28:39.000 --> 00:28:41.000]  付出我們的行動
[00:28:41.000 --> 00:28:43.000]  做天父所喜悅的事情
[00:28:43.000 --> 00:28:48.000]  以致我們面對任何大小的困難
[00:28:48.000 --> 00:28:52.000]  都可以打一場美好的仗
[00:28:52.000 --> 00:28:54.000]  能夠靠主得勝
[00:28:54.000 --> 00:28:56.000]  祈禱奉耶穌名求
[00:28:56.000 --> 00:28:58.000]  阿們

