
[00:00:00.000 --> 00:00:02.000]  各位鄧小平安
[00:18:41.800 --> 00:18:44.800]  他可以使得他的敵人閉口無言
[00:18:44.800 --> 00:18:46.800]  甚至
[00:18:46.800 --> 00:18:48.800]  既然他與神同等
[00:18:48.800 --> 00:18:50.800]  與神有關係的話
[00:18:50.800 --> 00:18:53.800]  他可以召喚十二形的天使去幫助他
[00:18:53.800 --> 00:18:56.800]  以致他不用被人抓
[00:18:56.800 --> 00:18:58.800]  他們可以救他
[00:18:58.800 --> 00:19:00.800]  但是他體會到聖經說
[00:19:00.800 --> 00:19:03.800]  「欲不流血,罪就不得赦免」
[00:19:03.800 --> 00:19:05.800]  他體會到這句話的時候
[00:19:05.800 --> 00:19:08.800]  他甘願為我們
[00:19:08.800 --> 00:19:11.800]  這人代罪的羔羊
[00:19:11.800 --> 00:19:13.800]  任人宰割
[00:19:13.800 --> 00:19:18.800]  因為「欲不流血,罪就不得赦免」
[00:19:18.800 --> 00:19:23.800]  所以他為我們被人抓
[00:19:23.800 --> 00:19:25.800]  被人抓的過程裏面
[00:19:25.800 --> 00:19:27.800]  你會看到
[00:19:27.800 --> 00:19:29.800]  看到人性的醜惡
[00:19:29.800 --> 00:19:31.800]  你會看到
[00:19:31.800 --> 00:19:33.800]  這班
[00:19:33.800 --> 00:19:35.800]  說是憎恨他
[00:19:35.800 --> 00:19:38.800]  但是他們出賣耶穌
[00:19:38.800 --> 00:19:40.800]  他們的門徒出賣耶穌
[00:19:40.800 --> 00:19:43.800]  甚至當耶穌被抓的時候
[00:19:43.800 --> 00:19:45.800]  那些門徒不知道去了哪裏
[00:19:45.800 --> 00:19:49.800]  躲就躲,可以躲
[00:19:49.800 --> 00:19:52.800]  他們很怕別人知道他們和耶穌有關係
[00:19:59.800 --> 00:20:01.800]  被抓
[00:20:01.800 --> 00:20:03.800]  被抓之後
[00:20:03.800 --> 00:20:05.800]  知道耶穌是沒有罪的
[00:20:05.800 --> 00:20:08.800]  他特意把這個「拜拜」的死囚
[00:20:08.800 --> 00:20:10.800]  和耶穌比較,問他選哪一個
[00:20:10.800 --> 00:20:12.800]  但是
[00:20:12.800 --> 00:20:14.800]  那些人情緒高漲
[00:20:14.800 --> 00:20:16.800]  說要釘耶穌十字架
[00:20:16.800 --> 00:20:20.800]  他明明知道耶穌是沒有罪的
[00:20:20.800 --> 00:20:23.800]  但是為了他仕途的緣故
[00:20:23.800 --> 00:20:28.800]  他放棄了公義和真理的原則
[00:20:29.800 --> 00:20:34.800]  他把耶穌釘十字架
[00:20:34.800 --> 00:20:36.800]  他被人羞辱
[00:20:36.800 --> 00:20:38.800]  很多群眾的無知
[00:20:38.800 --> 00:20:42.800]  和冰冰對他的殘酷態度
[00:20:42.800 --> 00:20:44.800]  這個希律
[00:20:44.800 --> 00:20:47.800]  他很想見到神蹟
[00:20:47.800 --> 00:20:49.800]  但是天邊耶穌又不讓他看神蹟
[00:20:49.800 --> 00:20:52.800]  於是他對耶穌是很藐視的態度
[00:20:52.800 --> 00:20:54.800]  任人去糟蹋耶穌
[00:20:54.800 --> 00:20:56.800]  讓他穿紫色的袍子
[00:20:56.800 --> 00:20:58.800]  戴上這個冠冕
[00:20:58.800 --> 00:21:00.800]  去羞辱耶穌
[00:21:00.800 --> 00:21:05.800]  很多人對耶穌是一個無理的對待
[00:21:05.800 --> 00:21:08.800]  但是耶穌基督
[00:21:08.800 --> 00:21:10.800]  他竟然是為人去代求
[00:21:10.800 --> 00:21:12.800]  他呼喊「遮面」他們
[00:21:12.800 --> 00:21:14.800]  因為他們所做的
[00:21:14.800 --> 00:21:16.800]  他們不孝德
[00:21:16.800 --> 00:21:19.800]  同時在十字架上
[00:21:19.800 --> 00:21:22.800]  有一個強度
[00:21:22.800 --> 00:21:25.800]  他悔改
[00:21:26.800 --> 00:21:29.800]  他去求耶穌
[00:21:29.800 --> 00:21:32.800]  耶穌就馬上答應了他
[00:21:32.800 --> 00:21:35.800]  「你今天還和我在樂園裏面」
[00:21:35.800 --> 00:21:37.800]  給他一個這樣的保證
[00:21:37.800 --> 00:21:40.800]  耶穌是基督不孝的罪人
[00:21:40.800 --> 00:21:42.800]  他很愛我們
[00:21:42.800 --> 00:21:45.800]  他愛我們是愛到底的
[00:21:45.800 --> 00:21:47.800]  這份愛
[00:21:47.800 --> 00:21:49.800]  我們是不配的罪人
[00:21:49.800 --> 00:21:52.800]  但是他竟然為我們犧牲
[00:21:52.800 --> 00:21:55.800]  在十字架上
[00:21:55.800 --> 00:21:57.800]  說是流出寶血
[00:21:57.800 --> 00:21:59.800]  耶穌這個這麼奇妙的愛
[00:21:59.800 --> 00:22:01.800]  使得我們能夠清怡
[00:22:01.800 --> 00:22:06.800]  我們去想回耶穌為我們所成就的
[00:22:06.800 --> 00:22:08.800]  我們今天在座的每一個
[00:22:08.800 --> 00:22:10.800]  我們已經領受主救恩的人
[00:22:10.800 --> 00:22:13.800]  我們說我們要跟從主的腳踪
[00:22:13.800 --> 00:22:17.800]  我們怎樣去回應主呢?
[00:22:17.800 --> 00:22:21.800]  我們願不願意效法耶穌基督
[00:22:21.800 --> 00:22:23.800]  去學習他們
[00:22:23.800 --> 00:22:26.800]  學習耶穌自己的寫記呢?
[00:22:26.800 --> 00:22:28.800]  盼望這句話
[00:22:28.800 --> 00:22:30.800]  成為我們在神面前
[00:22:30.800 --> 00:22:34.800]  持持的一個思想
[00:22:34.800 --> 00:22:36.800]  求主提醒我們
[00:22:36.800 --> 00:22:38.800]  怎樣去寫記
[00:22:38.800 --> 00:22:42.800]  (字幕由 Amara.org 社群提供)
[00:22:42.800 --> 00:22:44.800]  (字幕製作:貝爾)

