
[00:00:00.000 --> 00:00:03.120]  今早有個牧師在我們中間靜悟
[00:19:28.920 --> 00:19:29.920]  我就坐在上面
[00:19:29.920 --> 00:19:31.920]  我去決定一切
[00:19:31.920 --> 00:19:33.920]  我現在信主
[00:19:33.920 --> 00:19:36.920]  坐在我心靈上的椅子的那個
[00:19:36.920 --> 00:19:38.920]  是耶穌基督
[00:19:38.920 --> 00:19:40.920]  這樣就叫做信主了
[00:19:40.920 --> 00:19:44.920]  我到現在都很記得那本書
[00:19:44.920 --> 00:19:49.920]  我們今天是不是用這個態度去信主呢
[00:19:49.920 --> 00:19:53.920]  是不是我只是接受了一些簡單的道理
[00:19:54.120 --> 00:19:56.920]  耶穌救了我,這樣就完好呢
[00:19:56.920 --> 00:20:01.920]  還是我是將我自己的人生前途
[00:20:01.920 --> 00:20:02.920]  交給神掌管
[00:20:02.920 --> 00:20:04.920]  因為我承認祂是神
[00:20:04.920 --> 00:20:06.920]  我承認祂是神的時候
[00:20:06.920 --> 00:20:07.920]  我就要這樣
[00:20:07.920 --> 00:20:09.920]  就等於有人講到
[00:20:09.920 --> 00:20:10.920]  有個例子
[00:20:10.920 --> 00:20:11.920]  就說有個人信主
[00:20:11.920 --> 00:20:13.920]  就等於他有一間屋
[00:20:13.920 --> 00:20:15.920]  耶穌基督想進來探他
[00:20:15.920 --> 00:20:17.920]  他說主我歡迎你進來
[00:20:17.920 --> 00:20:21.920]  不過有一兩間房我是關了的
[00:20:22.120 --> 00:20:24.920]  那兩間房你就不可以進去了
[00:20:24.920 --> 00:20:26.920]  為什麼呢
[00:20:26.920 --> 00:20:28.920]  因為我要保留一些東西
[00:20:28.920 --> 00:20:32.920]  或者我不想耶穌你去處理某些東西
[00:20:32.920 --> 00:20:34.920]  這樣的信仰態度
[00:20:34.920 --> 00:20:38.920]  其實不算是將自己放在神的手上
[00:20:38.920 --> 00:20:40.920]  或者再講得盡一點
[00:20:40.920 --> 00:20:43.920]  這樣也不算我承認神是神
[00:20:43.920 --> 00:20:45.920]  起碼有些東西我不讓他碰
[00:20:45.920 --> 00:20:46.920]  如果祂是神的話
[00:20:46.920 --> 00:20:48.920]  為什麼祂不可以碰呢
[00:20:49.120 --> 00:20:52.920]  如果我們願意將自己的人生前途
[00:20:52.920 --> 00:20:54.920]  奉獻給神掌管的時候
[00:20:54.920 --> 00:20:57.920]  就是甘心樂意地讓神去決定
[00:20:57.920 --> 00:20:59.920]  我自己的人生方向
[00:20:59.920 --> 00:21:01.920]  婚姻工作
[00:21:01.920 --> 00:21:04.920]  或者落地生根的地方等等
[00:21:04.920 --> 00:21:06.920]  這種是我們基督徒
[00:21:06.920 --> 00:21:09.920]  靈命成長一定要經歷的過程
[00:21:09.920 --> 00:21:11.920]  世界不斷在變
[00:21:11.920 --> 00:21:13.920]  基督徒在生活上不斷遇到衝擊
[00:21:13.920 --> 00:21:14.920]  其實這一兩年
[00:21:14.920 --> 00:21:17.920]  我們每一個人都遇到很多衝擊
[00:21:18.120 --> 00:21:20.920]  教會也面對著環境的改變
[00:21:20.920 --> 00:21:23.920]  文化的改變帶來很多很多的挑戰
[00:21:23.920 --> 00:21:24.920]  令我們疲於奔命
[00:21:24.920 --> 00:21:26.920]  我們心力也交瘁
[00:21:26.920 --> 00:21:29.920]  在這幾年我很留意教會更新
[00:21:29.920 --> 00:21:32.920]  門徒訓練等等這些資料
[00:21:32.920 --> 00:21:34.920]  我將搜集到的資料
[00:21:34.920 --> 00:21:36.920]  分享給牧者和信徒領袖
[00:21:36.920 --> 00:21:38.920]  我自己會覺得
[00:21:38.920 --> 00:21:40.920]  牧者和信徒領袖
[00:21:40.920 --> 00:21:43.920]  一方面是需要掌握應用的方法
[00:21:43.920 --> 00:21:46.920]  另一方面是應該回到聖經
[00:21:47.120 --> 00:21:48.920]  去問一個問題
[00:21:48.920 --> 00:21:50.920]  究竟教會是些什麼
[00:21:50.920 --> 00:21:52.920]  方法和模式
[00:21:52.920 --> 00:21:55.920]  可以是隨著時代去改變的
[00:21:55.920 --> 00:21:56.920]  但是聖經裡面
[00:21:56.920 --> 00:21:59.920]  講關於教會的本質
[00:21:59.920 --> 00:22:01.920]  那個原理是應該不變的
[00:22:01.920 --> 00:22:04.920]  在一個急速變化的世界
[00:22:04.920 --> 00:22:06.920]  我們更加要找那些
[00:22:06.920 --> 00:22:08.920]  是不變的中心點
[00:22:08.920 --> 00:22:11.920]  如果我不斷被外圍的東西牽著我變
[00:22:11.920 --> 00:22:12.920]  我也很辛苦
[00:22:12.920 --> 00:22:15.920]  我是要找到一些地方我立足的
[00:22:16.120 --> 00:22:17.920]  面對外面的轉變的時候
[00:22:17.920 --> 00:22:20.920]  我仍然是很安定的
[00:22:20.920 --> 00:22:23.920]  如果牧者和信徒領袖被外面的變化
[00:22:23.920 --> 00:22:25.920]  弄得我們眼花繚亂
[00:22:25.920 --> 00:22:27.920]  其實很容易失去方向
[00:22:27.920 --> 00:22:30.920]  或許我們都可以靜下來想一想
[00:22:30.920 --> 00:22:32.920]  在過去一兩年的裡面
[00:22:32.920 --> 00:22:35.920]  會不會太多外面的事情
[00:22:35.920 --> 00:22:38.920]  擾亂到我們的心靈
[00:22:38.920 --> 00:22:41.920]  都好像失去了方向
[00:22:41.920 --> 00:22:43.920]  我們都十五十六
[00:22:43.920 --> 00:22:45.920]  情緒很多波動
[00:22:45.920 --> 00:22:47.720]  所以近幾個月
[00:22:47.720 --> 00:22:48.720]  很多的講座
[00:22:48.720 --> 00:22:50.720]  講我們如何心靈平靜
[00:22:50.720 --> 00:22:51.720]  是很需要的
[00:22:51.720 --> 00:22:53.720]  因為我們很不平靜
[00:22:53.720 --> 00:22:56.720]  我們情緒不能安寧
[00:22:56.720 --> 00:22:58.720]  或者有些人甚至嚴重到
[00:22:58.720 --> 00:23:01.720]  晚上要吃安眠藥才能睡覺
[00:23:01.720 --> 00:23:03.720]  在這個情況下
[00:23:03.720 --> 00:23:05.720]  我們真的要回到神那裡
[00:23:05.720 --> 00:23:10.720]  回到我們要運教會發展的方向的時候
[00:23:10.720 --> 00:23:13.720]  我們需要從聖經裡面找到靈感
[00:23:13.720 --> 00:23:15.720]  去指引我們的思想
[00:23:15.720 --> 00:23:19.520]  基督徒是被建立成為靈公
[00:23:19.520 --> 00:23:21.520]  或者譯為屬靈的家
[00:23:21.520 --> 00:23:24.520]  作聖傑的祭司來獻上靈祭
[00:23:24.520 --> 00:23:28.520]  就是今天我講到的很關鍵的地方
[00:23:28.520 --> 00:23:33.520]  我們其實可以一方面去想一想教會的事
[00:23:33.520 --> 00:23:36.520]  但是你也可以想
[00:23:36.520 --> 00:23:39.520]  你的家庭可不可以藉著這個經文
[00:23:39.520 --> 00:23:41.520]  給你一些靈感
[00:23:41.520 --> 00:23:44.520]  你如何去建立你的家庭呢
[00:23:44.720 --> 00:23:46.520]  彼得前書二章五節的信息
[00:23:46.520 --> 00:23:49.520]  他說每個基督徒要做聖傑的祭司
[00:23:49.520 --> 00:23:51.520]  獻上靈祭
[00:23:51.520 --> 00:23:53.520]  在教會裡面
[00:23:53.520 --> 00:23:57.520]  我們會不會挑戰弟兄姊妹靈命更新成長呢
[00:23:57.520 --> 00:23:59.520]  或者在家裡
[00:23:59.520 --> 00:24:03.520]  我們會不會挑戰我們的家人靈命更新成長呢
[00:24:03.520 --> 00:24:06.520]  或者我們會不會有考慮過
[00:24:06.520 --> 00:24:09.520]  為我們的家人去祈禱呢
[00:24:09.520 --> 00:24:11.520]  有可能很多人
[00:24:11.720 --> 00:24:15.520]  你千萬不要以為信仰可以自動轉帳
[00:24:15.520 --> 00:24:17.520]  就算基督徒的父母
[00:24:17.520 --> 00:24:20.520]  子女到了大了
[00:24:20.520 --> 00:24:23.520]  他可能有自己的想法
[00:24:23.520 --> 00:24:25.520]  大家不要覺得稀奇
[00:24:25.520 --> 00:24:27.520]  因為我們以為
[00:24:27.520 --> 00:24:30.520]  我們從小帶著子女回教會
[00:24:30.520 --> 00:24:31.520]  他們很開心
[00:24:31.520 --> 00:24:34.520]  繼續慢慢地成長
[00:24:34.520 --> 00:24:37.520]  我見過很多例子不是這樣
[00:24:37.520 --> 00:24:39.520]  我不是說他們很錯
[00:24:39.520 --> 00:24:41.520]  而是很多年輕人說
[00:24:41.520 --> 00:24:45.320]  我們試過用一個不信的眼光去想人生的事
[00:24:45.320 --> 00:24:48.320]  你們只給我一個思維
[00:24:48.320 --> 00:24:50.320]  就是基督徒的思維
[00:24:50.320 --> 00:24:53.320]  他的朋友很多不是這樣想的
[00:24:53.320 --> 00:24:56.320]  所以到了中學或者18歲之後
[00:24:56.320 --> 00:24:59.320]  他的思想的衝擊是很大的
[00:24:59.320 --> 00:25:02.320]  所以我想我們更加要去祈禱
[00:25:02.320 --> 00:25:05.320]  為他們去經歷神而祈禱
[00:25:05.320 --> 00:25:08.320]  我們的經歷是不可以自動轉帳給他們的
[00:25:08.320 --> 00:25:10.320]  你怎麼說都是你的經歷
[00:25:10.520 --> 00:25:12.320]  所以我們每個基督徒
[00:25:12.320 --> 00:25:15.320]  都要為我們的家人去祈禱
[00:25:15.320 --> 00:25:18.320]  希望神親自讓他們經歷
[00:25:18.320 --> 00:25:20.320]  這才是最重要
[00:25:20.320 --> 00:25:24.320]  這樣我們的家庭除了很快樂之外
[00:25:24.320 --> 00:25:28.320]  我們還有一個更加近的屬靈的原因
[00:25:28.320 --> 00:25:30.320]  是將我們連在一起
[00:25:30.320 --> 00:25:32.320]  說回我們教會的時候
[00:25:32.320 --> 00:25:35.320]  究竟我們是現在維持局面
[00:25:35.320 --> 00:25:38.320]  還是挑戰弟兄姊妹的靈命成長
[00:25:38.320 --> 00:25:40.320]  這真是我們要祈禱
[00:25:40.320 --> 00:25:43.120]  我們追求教會靈命更新復興的時候
[00:25:43.120 --> 00:25:46.120]  我們每個人都要回到神的面前
[00:25:46.120 --> 00:25:48.120]  追求自己的靈命更新
[00:25:48.120 --> 00:25:50.120]  同樣在舊約聖經
[00:25:50.120 --> 00:25:52.120]  我不是說重男輕女
[00:25:52.120 --> 00:25:57.120]  但的確猶太人的文化是男性為中心
[00:25:57.120 --> 00:26:00.120]  做父親做家長的那個
[00:26:00.120 --> 00:26:05.120]  他是負起整個家庭向神禱告的責任
[00:26:05.120 --> 00:26:07.120]  不過我要補充一件事
[00:26:07.320 --> 00:26:12.120]  媽媽是家庭裡最重要的教育者
[00:26:12.120 --> 00:26:14.120]  爸爸聖經也是這樣說
[00:26:14.120 --> 00:26:17.120]  多數是出去公開場合
[00:26:17.120 --> 00:26:19.120]  開會的地方
[00:26:19.120 --> 00:26:21.120]  他出去亮相
[00:26:21.120 --> 00:26:22.120]  給他威風一下
[00:26:22.120 --> 00:26:25.120]  但真正教育兒女的是媽媽
[00:26:25.120 --> 00:26:26.120]  你看提摩太祭
[00:26:26.120 --> 00:26:28.120]  他是外祖母那裡
[00:26:28.120 --> 00:26:31.120]  即是他媽媽那邊去栽培他
[00:26:31.120 --> 00:26:33.120]  所以大家要想一想
[00:26:33.120 --> 00:26:36.120]  在今天一個這麼複雜的社會裡
[00:26:36.320 --> 00:26:40.120]  我們怎樣去看家庭的教育
[00:26:40.120 --> 00:26:42.120]  家庭的屬靈教育
[00:26:42.120 --> 00:26:45.120]  所以這段經文好像是在說教會
[00:26:45.120 --> 00:26:47.120]  但其實也可以幫我們去想一想
[00:26:47.120 --> 00:26:50.120]  你怎樣去幫助我們的家庭
[00:26:50.120 --> 00:26:53.120]  更加有基督的生命在裡面
[00:26:53.120 --> 00:26:55.120]  基督徒是活石
[00:26:55.120 --> 00:26:57.120]  我很喜歡這個字眼
[00:26:57.120 --> 00:27:00.120]  就是我們要有活潑的屬靈生命
[00:27:00.120 --> 00:27:03.120]  由一群有活潑屬靈生命的基督徒
[00:27:03.120 --> 00:27:06.120]  組成的教會就是屬靈的家
[00:27:06.120 --> 00:27:07.920]  是有種活力的
[00:27:07.920 --> 00:27:09.920]  值得我們去想的問題
[00:27:09.920 --> 00:27:13.920]  究竟我們是活石還是化石
[00:27:13.920 --> 00:27:15.920]  因為看到這些石
[00:27:15.920 --> 00:27:17.920]  我們都想到很多種不同的石
[00:27:17.920 --> 00:27:20.920]  究竟我們的屬靈生命是形式化
[00:27:20.920 --> 00:27:22.920]  還是僵化還是怎樣
[00:27:22.920 --> 00:27:26.920]  現在食品是有一種叫有效日期的
[00:27:26.920 --> 00:27:29.920]  你去超級市場買東西的時候
[00:27:29.920 --> 00:27:30.920]  你會發覺
[00:27:30.920 --> 00:27:32.920]  你要看一下它什麼時候到期
[00:27:32.920 --> 00:27:33.920]  而超市就很想
[00:27:34.120 --> 00:27:38.920]  將快要到期的食物減價促銷
[00:27:38.920 --> 00:27:42.920]  基督徒的屬靈生命如果不成長的話
[00:27:42.920 --> 00:27:44.920]  其實都面對一個問題
[00:27:44.920 --> 00:27:47.920]  叫做有效日期的問題
[00:27:47.920 --> 00:27:49.920]  有些基督徒的屬靈生命
[00:27:49.920 --> 00:27:53.920]  仍然停留在當年初信主的階段
[00:27:53.920 --> 00:27:57.920]  靠著當年記得的聖經金句來度日
[00:27:57.920 --> 00:27:59.920]  沒有屬靈生命的更新
[00:27:59.920 --> 00:28:01.920]  沒有屬靈生命的成長
[00:28:01.920 --> 00:28:03.920]  更加不要說復興
[00:28:03.920 --> 00:28:05.720]  那又會是什麼結果
[00:28:05.720 --> 00:28:10.720]  很快就會出現一種叫做有效日期的問題
[00:28:10.720 --> 00:28:12.720]  如果牧者和信徒領袖
[00:28:12.720 --> 00:28:14.720]  他沒有屬靈生命的更新
[00:28:14.720 --> 00:28:16.720]  又出現了有效日期的問題
[00:28:16.720 --> 00:28:18.720]  但仍然帶領教會的時候
[00:28:18.720 --> 00:28:22.720]  結果就是什麼樹就結出什麼果子
[00:28:22.720 --> 00:28:24.720]  教會的弟兄姊妹
[00:28:24.720 --> 00:28:26.720]  也都很難有靈靈的更新
[00:28:26.720 --> 00:28:29.720]  同樣你是家裡的父母
[00:28:29.720 --> 00:28:32.720]  你是一個怎樣生命的人
[00:28:32.920 --> 00:28:35.720]  你的子女是會受影響
[00:28:35.720 --> 00:28:39.720]  所以我想我們做父母的人要很小心
[00:28:39.720 --> 00:28:41.720]  我講一個例子給大家聽
[00:28:41.720 --> 00:28:43.720]  其實我是年輕的時候
[00:28:43.720 --> 00:28:46.720]  過馬路是不會怎麼看燈的
[00:28:46.720 --> 00:28:48.720]  信主之後我是看紅綠燈
[00:28:48.720 --> 00:28:53.720]  因為在德國生活是習慣了一定要看燈
[00:28:53.720 --> 00:28:55.720]  你不可以亂走
[00:28:55.720 --> 00:28:56.720]  我們回到香港
[00:28:56.720 --> 00:28:59.720]  經常都被人覺得我們阻礙他後面
[00:28:59.920 --> 00:29:02.720]  但是我們從來都不會去衝燈
[00:29:02.720 --> 00:29:04.720]  但有一次這麼多
[00:29:04.720 --> 00:29:05.720]  因為我住長洲
[00:29:05.720 --> 00:29:08.720]  我下了巴士還要過馬路去
[00:29:08.720 --> 00:29:11.720]  我們中環的五號碼頭搭船
[00:29:11.720 --> 00:29:13.720]  那時候還差一兩分鐘
[00:29:13.720 --> 00:29:17.720]  我和我太太和小朋友就不理那麼多
[00:29:17.720 --> 00:29:19.720]  就衝了過去因為那時候沒有車
[00:29:19.720 --> 00:29:21.720]  那件事我自己都不記得
[00:29:21.720 --> 00:29:24.720]  但有一次我和我的子女說
[00:29:24.720 --> 00:29:27.720]  我們是對的就要做
[00:29:27.720 --> 00:29:28.720]  不對就不做
[00:29:28.920 --> 00:29:31.720]  我們從來是知道交通燈過馬路
[00:29:31.720 --> 00:29:33.720]  我很大聲地說
[00:29:33.720 --> 00:29:36.720]  因為我記憶之中基本上是這樣
[00:29:36.720 --> 00:29:38.720]  誰知道我的子女和我說
[00:29:38.720 --> 00:29:39.720]  你講謊
[00:29:39.720 --> 00:29:41.720]  什麼講謊
[00:29:41.720 --> 00:29:44.720]  那一次你衝燈
[00:29:44.720 --> 00:29:48.720]  那一次衝燈的事我都不太記得有這樣的事
[00:29:48.720 --> 00:29:49.720]  因為那次是趕船
[00:29:49.720 --> 00:29:52.720]  遲了一班船是差很久的
[00:29:52.720 --> 00:29:55.720]  但是這件事給我一個很深刻的印象
[00:29:55.920 --> 00:30:00.720]  原來當我們去教我們的兒女的時候
[00:30:00.720 --> 00:30:03.720]  他會說你也是這樣
[00:30:03.720 --> 00:30:06.720]  那你想想我們是不是要很謹慎
[00:30:06.720 --> 00:30:09.720]  要想一下我是不是這樣說話
[00:30:09.720 --> 00:30:10.720]  我是不是這樣做事
[00:30:10.720 --> 00:30:12.720]  我做不到又要你這樣做
[00:30:12.720 --> 00:30:14.720]  那你以為有人聽嗎
[00:30:14.720 --> 00:30:15.720]  沒有人聽
[00:30:15.720 --> 00:30:18.720]  所以我希望大家藉著這次這段經文
[00:30:18.720 --> 00:30:20.720]  你可以再思想
[00:30:20.720 --> 00:30:25.720]  你怎樣可以成為屬靈的活石
[00:30:25.720 --> 00:30:29.520]  還有聖潔的祭司來獻上靈祭
[00:30:29.520 --> 00:30:33.520]  以至你整個家庭都在神裡面蒙月
[00:30:33.520 --> 00:30:34.520]  總結來說
[00:30:34.520 --> 00:30:37.520]  面對著新冠狀病毒的威脅
[00:30:37.520 --> 00:30:39.520]  現在我們很多教會停止聚會
[00:30:39.520 --> 00:30:43.520]  改為網上崇拜團契主學祈禱會
[00:30:43.520 --> 00:30:45.520]  執事會全部都在網上進行
[00:30:45.520 --> 00:30:49.520]  我們應該要把握這個機會去問一個問題
[00:30:49.520 --> 00:30:51.520]  教會是什麼
[00:30:51.520 --> 00:30:53.520]  沒有了東西還是不是教會
[00:30:53.720 --> 00:30:56.520]  彼得前書2章5到8節他教導我們
[00:30:56.520 --> 00:30:59.520]  基督徒是要被建立成為靈宮
[00:30:59.520 --> 00:31:00.520]  屬靈的家
[00:31:00.520 --> 00:31:03.520]  是去做聖潔的祭司
[00:31:03.520 --> 00:31:05.520]  來獻上屬靈的祭的
[00:31:05.520 --> 00:31:07.520]  就求主幫助我們
[00:31:07.520 --> 00:31:12.520]  而去建立更多願意把自己的人生
[00:31:12.520 --> 00:31:15.520]  和前途奉獻給神掌管的人
[00:31:15.520 --> 00:31:19.520]  是甘心樂意的去讓神去決定
[00:31:19.520 --> 00:31:21.520]  自己的人生方向
[00:31:21.520 --> 00:31:22.520]  婚姻
[00:31:22.520 --> 00:31:23.520]  工作
[00:31:23.520 --> 00:31:25.320]  和落地生根的地方的人
[00:31:25.320 --> 00:31:28.320]  我們願神祝福我們每一位
[00:31:28.320 --> 00:31:32.320]  特別我們的長輩
[00:31:32.320 --> 00:31:34.320]  或者我們的父母
[00:31:34.320 --> 00:31:36.320]  希望神祝福我們每一個
[00:31:36.320 --> 00:31:37.320]  阿們
[00:31:37.320 --> 00:31:37.820]  谢谢大家
[00:31:37.820 --> 00:31:39.820]  (字幕製作:貝爾)

