
[00:00:00.000 --> 00:00:03.000]  現在是靜悼的時間
[00:18:56.000 --> 00:18:58.000]  他們不僅僅為自己的需要
[00:18:58.000 --> 00:19:00.000]  來生活
[00:19:00.000 --> 00:19:05.000]  原來他們會為羅馬帝國的一些羅馬人
[00:19:05.000 --> 00:19:07.000]  來供應他們的需要
[00:19:07.000 --> 00:19:08.000]  他們的窮乏
[00:19:08.000 --> 00:19:12.000]  以致我們自己的國民
[00:19:12.000 --> 00:19:14.000]  我們對自己的同胞
[00:19:14.000 --> 00:19:15.000]  有一種惻隱
[00:19:15.000 --> 00:19:17.000]  有一種憐憫的心
[00:19:17.000 --> 00:19:19.000]  所以這個國王發現
[00:19:19.000 --> 00:19:21.000]  我們這個鎮壓失敗了
[00:19:21.000 --> 00:19:23.000]  因為我們自己的同胞
[00:19:23.000 --> 00:19:26.000]  都傾向跟隨這些加利利人
[00:19:26.000 --> 00:19:28.000]  就是這些基督徒
[00:19:28.000 --> 00:19:30.000]  基督徒原來在當時
[00:19:30.000 --> 00:19:32.000]  迫發的時代
[00:19:32.000 --> 00:19:36.000]  給人有這樣的感覺
[00:19:36.000 --> 00:19:38.000]  今天
[00:19:38.000 --> 00:19:41.000]  其他人會怎樣看基督徒呢?
[00:19:41.000 --> 00:19:44.000]  你是一個很正常的
[00:19:44.000 --> 00:19:48.000]  公司要拜神
[00:19:48.000 --> 00:19:49.000]  你又跟著去拜神
[00:19:49.000 --> 00:19:50.000]  撤銷豬
[00:19:50.000 --> 00:19:51.000]  你又去撤銷豬
[00:19:51.000 --> 00:19:53.000]  有其他東西
[00:19:53.000 --> 00:19:55.000]  今期六合彩二千萬
[00:19:55.000 --> 00:19:56.000]  金多寶
[00:19:56.000 --> 00:19:57.000]  我們一起合資
[00:19:57.000 --> 00:19:58.000]  兩元而已
[00:19:58.000 --> 00:20:00.000]  我現在不知道多少錢
[00:20:00.000 --> 00:20:02.000]  我們當年就兩元
[00:20:02.000 --> 00:20:03.000]  我不知道現在多少錢
[00:20:03.000 --> 00:20:05.000]  因為很久沒有進投注站了
[00:20:05.000 --> 00:20:07.000]  我未信耶穌之前
[00:20:07.000 --> 00:20:08.000]  我初信
[00:20:08.000 --> 00:20:09.000]  不是初信
[00:20:09.000 --> 00:20:10.000]  很小的時候已經
[00:20:10.000 --> 00:20:13.000]  十八歲我還不夠就已經進投注站了
[00:20:13.000 --> 00:20:15.000]  我們那些校服的校章
[00:20:15.000 --> 00:20:17.000]  是自動粘貼的
[00:20:17.000 --> 00:20:18.000]  就這樣拿出來的
[00:20:18.000 --> 00:20:20.000]  但是有線痕的
[00:20:20.000 --> 00:20:22.000]  我們做到高科技的地步
[00:20:22.000 --> 00:20:23.000]  是連了線
[00:20:23.000 --> 00:20:24.000]  以為是那個
[00:20:24.000 --> 00:20:25.000]  全部鑲進去
[00:20:25.000 --> 00:20:26.000]  但其實一撕就行了
[00:20:26.000 --> 00:20:28.000]  是自動粘貼的
[00:20:28.000 --> 00:20:29.000]  不會掉的
[00:20:29.000 --> 00:20:31.000]  我們是周星馳那個年代的人
[00:20:31.000 --> 00:20:33.000]  這樣的屠殼威龍
[00:20:33.000 --> 00:20:36.000]  你想想
[00:20:36.000 --> 00:20:38.000]  如果
[00:20:38.000 --> 00:20:40.000]  不信的外邦人
[00:20:40.000 --> 00:20:42.000]  看到這位同事
[00:20:42.000 --> 00:20:43.000]  可能是你的
[00:20:43.000 --> 00:20:46.000]  可能你是他的上司或者下屬
[00:20:46.000 --> 00:20:48.000]  買六合彩
[00:20:48.000 --> 00:20:51.000]  做善事而已
[00:20:51.000 --> 00:20:52.000]  你又做
[00:20:52.000 --> 00:20:53.000]  好啊,我又做
[00:20:53.000 --> 00:20:56.000]  接著人家會怎樣看你基督徒呢?
[00:20:56.000 --> 00:20:58.000]  是一個不一樣
[00:20:58.000 --> 00:20:59.000]  還是說
[00:20:59.000 --> 00:21:02.000]  是完全一樣的價值觀呢?
[00:21:02.000 --> 00:21:04.000]  這些還是很小的事
[00:21:04.000 --> 00:21:07.000]  主耶穌叫我們不是憂慮之後
[00:21:07.000 --> 00:21:12.000]  其實是先求神的國度和榮耀
[00:21:12.000 --> 00:21:16.000]  所以我們是要建立我們那個智慧的心靈
[00:21:16.000 --> 00:21:19.000]  你怎樣因為你是神的兒女
[00:21:19.000 --> 00:21:22.000]  你要有智慧回應這個社會
[00:21:22.000 --> 00:21:25.000]  種種的需要困難
[00:21:25.000 --> 00:21:29.000]  這個才是真正基督徒最精彩的地方
[00:21:29.000 --> 00:21:33.000]  用你最好去回應上主
[00:21:33.000 --> 00:21:35.000]  你過完你今年
[00:21:35.000 --> 00:21:36.000]  上主啊
[00:21:36.000 --> 00:21:38.000]  我無愧於心
[00:21:38.000 --> 00:21:40.000]  我已經用我的智慧
[00:21:40.000 --> 00:21:43.000]  來去服侍周邊的人了
[00:21:43.000 --> 00:21:44.000]  過完你的一生
[00:21:44.000 --> 00:21:45.000]  上主啊
[00:21:45.000 --> 00:21:47.000]  我已經盡我的能力
[00:21:47.000 --> 00:21:48.000]  我的智慧
[00:21:48.000 --> 00:21:50.000]  去服侍這個世代了
[00:21:50.000 --> 00:21:52.000]  是這樣的
[00:21:52.000 --> 00:21:54.000]  這樣的基督徒
[00:21:54.000 --> 00:21:56.000]  這樣的基督徒
[00:21:56.000 --> 00:21:58.000]  走出來
[00:21:58.000 --> 00:22:02.000]  是會被人感覺到與眾不同
[00:22:02.000 --> 00:22:04.000]  最後我做一個例子去結束
[00:22:04.000 --> 00:22:07.000]  周錫權醫生
[00:22:07.000 --> 00:22:09.000]  2017年
[00:22:09.000 --> 00:22:11.000]  拿了一個人道獎
[00:22:11.000 --> 00:22:13.000]  那麼多年
[00:22:13.000 --> 00:22:16.000]  他是一位矯形的醫生
[00:22:16.000 --> 00:22:18.000]  上到國內
[00:22:18.000 --> 00:22:20.000]  很貧窮的地方
[00:22:20.000 --> 00:22:23.000]  幫那些肚子疲倦的小朋友
[00:22:23.000 --> 00:22:25.000]  去做那些矯形的手術
[00:22:25.000 --> 00:22:28.000]  他一句說話很感動我自己
[00:22:28.000 --> 00:22:31.000]  他說我奉獻一個星期
[00:22:31.000 --> 00:22:34.000]  他的收入就減少了
[00:22:34.000 --> 00:22:36.000]  他說神一定會供應我的
[00:22:36.000 --> 00:22:39.000]  因為我先求神的國度
[00:22:39.000 --> 00:22:42.000]  他說我用一個星期做義工
[00:22:42.000 --> 00:22:44.000]  就可以令到一個小朋友
[00:22:44.000 --> 00:22:46.000]  一生他的外觀
[00:22:46.000 --> 00:22:48.000]  就可以改變
[00:22:48.000 --> 00:22:50.000]  你說多麼值得啊
[00:22:50.000 --> 00:22:53.000]  一個星期的收入而已
[00:22:53.000 --> 00:22:55.000]  但是你想想
[00:22:55.000 --> 00:22:58.000]  換取回來的那份內心的滿足
[00:22:58.000 --> 00:23:01.000]  見到很多家庭
[00:23:01.000 --> 00:23:04.000]  那種燦爛的笑容
[00:23:04.000 --> 00:23:06.000]  那個回報
[00:23:06.000 --> 00:23:10.000]  豈不是神一定會祝福嗎?
[00:23:10.000 --> 00:23:13.000]  還有很多其他的例子
[00:23:13.000 --> 00:23:15.000]  例如很多神學生
[00:23:15.000 --> 00:23:16.000]  入神學
[00:23:16.000 --> 00:23:18.000]  放下自己的工作
[00:23:18.000 --> 00:23:20.000]  要入到神學院受裝備
[00:23:20.000 --> 00:23:22.000]  出來做傳道
[00:23:22.000 --> 00:23:24.000]  很多這些例子
[00:23:24.000 --> 00:23:27.000]  神的供應沒有停止過
[00:23:27.000 --> 00:23:28.000]  當然不是叫大家
[00:23:28.000 --> 00:23:29.000]  今天大家一齊
[00:23:29.000 --> 00:23:30.000]  一會兒所有人一齊入
[00:23:30.000 --> 00:23:31.000]  報讀神學院
[00:23:31.000 --> 00:23:33.000]  不是這個意思
[00:23:33.000 --> 00:23:34.000]  每個弟兄姊妹
[00:23:34.000 --> 00:23:36.000]  神給你有不同的職場
[00:23:36.000 --> 00:23:37.000]  你有不同的
[00:23:37.000 --> 00:23:39.000]  你自己的跑道
[00:23:39.000 --> 00:23:41.000]  你的跑道是什麼?
[00:23:41.000 --> 00:23:43.000]  神需要的是你的智慧
[00:23:43.000 --> 00:23:45.000]  用盡你的智慧
[00:23:45.000 --> 00:23:49.000]  去服侍神給你的跑道
[00:23:49.000 --> 00:23:51.000]  你的人生
[00:23:51.000 --> 00:23:52.000]  你去服侍著
[00:23:52.000 --> 00:23:54.000]  今天牧師
[00:23:54.000 --> 00:23:55.000]  我自己也是
[00:23:55.000 --> 00:23:56.000]  挑戰各位
[00:23:56.000 --> 00:23:58.000]  在新的一年開始
[00:23:58.000 --> 00:24:01.000]  先求神的國
[00:24:01.000 --> 00:24:02.000]  和神的義
[00:24:02.000 --> 00:24:04.000]  這些東西
[00:24:04.000 --> 00:24:06.000]  神應許
[00:24:06.000 --> 00:24:08.000]  一定會加給你
[00:24:08.000 --> 00:24:10.000]  我們一起祈禱
[00:24:10.000 --> 00:24:11.000]  很感謝主
[00:24:11.000 --> 00:24:13.000]  今早我們在你面前
[00:24:13.000 --> 00:24:15.000]  真的很嚴肅
[00:24:15.000 --> 00:24:18.000]  來到在上主的面前
[00:24:18.000 --> 00:24:20.000]  我們有一個等候
[00:24:20.000 --> 00:24:22.000]  我們有一個立志
[00:24:22.000 --> 00:24:24.000]  我們有一個許願
[00:24:24.000 --> 00:24:25.000]  主啊
[00:24:25.000 --> 00:24:27.000]  我們願意
[00:24:27.000 --> 00:24:29.000]  讓我們能夠有智慧地
[00:24:29.000 --> 00:24:31.000]  去服侍這個世代
[00:24:31.000 --> 00:24:32.000]  有智慧地
[00:24:32.000 --> 00:24:34.000]  去在神的真理底下
[00:24:34.000 --> 00:24:36.000]  哪些才是真正永恆
[00:24:36.000 --> 00:24:37.000]  有價值
[00:24:37.000 --> 00:24:39.000]  是我們值得去投資
[00:24:39.000 --> 00:24:42.000]  值得去放在我們心裡去做的
[00:24:42.000 --> 00:24:44.000]  求主幫助
[00:24:44.000 --> 00:24:45.000]  我們在你面前
[00:24:45.000 --> 00:24:46.000]  來到去等候
[00:24:46.000 --> 00:24:49.000]  禱告奉耶穌基督的名
[00:24:49.000 --> 00:24:51.000]  阿門

