
[00:00:00.000 --> 00:00:03.660]  財牧師在我們當中分享神的話語
[00:21:38.920 --> 00:21:41.920]  那些本來很可信的
[00:21:41.920 --> 00:21:42.920]  不可信的
[00:21:42.920 --> 00:21:44.920]  這塊錢是金來的
[00:21:44.920 --> 00:21:45.920]  這塊錢是值錢的
[00:21:45.920 --> 00:21:47.920]  不過算了
[00:21:47.920 --> 00:21:49.920]  我吃虧一點
[00:21:49.920 --> 00:21:51.920]  我幫你讓了他
[00:21:51.920 --> 00:21:53.920]  本來是很值錢的東西
[00:21:53.920 --> 00:21:55.920]  他很便宜就賣了
[00:21:55.920 --> 00:21:57.920]  另一個方向也可以
[00:21:57.920 --> 00:21:59.920]  所以一個人
[00:21:59.920 --> 00:22:01.920]  如果他真真正正有信心
[00:22:01.920 --> 00:22:03.920]  信心是很正確的
[00:22:03.920 --> 00:22:05.920]  他很正確地認識到
[00:22:05.920 --> 00:22:08.920]  那個可信的對象
[00:22:08.920 --> 00:22:13.920]  變成他持守這個信念
[00:22:13.920 --> 00:22:16.920]  是絕不動搖的
[00:22:16.920 --> 00:22:18.920]  這兩個條件
[00:22:18.920 --> 00:22:22.920]  因為人和他中間的關聯
[00:22:22.920 --> 00:22:25.920]  是透過信的
[00:22:25.920 --> 00:22:26.920]  我可信
[00:22:26.920 --> 00:22:30.920]  你也要相信我才行
[00:22:30.920 --> 00:22:31.920]  如果你不相信我
[00:22:31.920 --> 00:22:33.920]  就斷了
[00:22:33.920 --> 00:22:34.920]  如果我不可信
[00:22:34.920 --> 00:22:36.920]  你相信我也沒用
[00:22:36.920 --> 00:22:39.920]  所以這個關聯很重要
[00:22:39.920 --> 00:22:43.920]  信不是一種態度
[00:22:43.920 --> 00:22:46.920]  它是一種意志
[00:22:46.920 --> 00:22:48.920]  更加是基於事實
[00:22:48.920 --> 00:22:50.920]  基於認識
[00:22:50.920 --> 00:22:54.920]  如果沒有可以燒的物質
[00:22:54.920 --> 00:22:58.920]  它就不會有熱力的發生
[00:22:58.920 --> 00:23:01.920]  也不會有火
[00:23:01.920 --> 00:23:06.920]  如果我們沒有了對上帝的信心
[00:23:06.920 --> 00:23:11.920]  我們也不可能有那種熱心
[00:23:11.920 --> 00:23:14.920]  有那種火或那種愛
[00:23:14.920 --> 00:23:18.920]  所以對上帝的信心
[00:23:18.920 --> 00:23:22.920]  是建基於對上帝的認識
[00:23:22.920 --> 00:23:28.920]  這是我們愛神和愛人的一個基礎
[00:23:28.920 --> 00:23:33.920]  很多時候我們以為我們缺乏愛
[00:23:33.920 --> 00:23:36.920]  但我想大家再想想
[00:23:36.920 --> 00:23:39.920]  可能我們的不是缺乏愛
[00:23:39.920 --> 00:23:42.920]  是缺乏信
[00:23:42.920 --> 00:23:43.920]  你做過燒烤
[00:23:43.920 --> 00:23:44.920]  你也知道
[00:23:44.920 --> 00:23:46.920]  燒到差不多的時候
[00:23:46.920 --> 00:23:48.920]  不能再燒
[00:23:48.920 --> 00:23:50.920]  再潑也沒用
[00:23:50.920 --> 00:23:51.920]  要加炭
[00:23:51.920 --> 00:23:53.920]  要加東西才行
[00:23:53.920 --> 00:23:55.920]  要加信心
[00:23:55.920 --> 00:23:58.920]  我們是信不足
[00:23:58.920 --> 00:24:00.920]  未必是愛不夠
[00:24:00.920 --> 00:24:06.920]  這是一個很重要的關鍵
[00:24:06.920 --> 00:24:09.920]  第二點想跟大家思想的是
[00:24:09.920 --> 00:24:11.920]  關於望
[00:24:11.920 --> 00:24:13.920]  望就好像空氣
[00:24:13.920 --> 00:24:15.920]  很抽象的
[00:24:15.920 --> 00:24:17.920]  看到這裡有沒有空氣呢?
[00:24:17.920 --> 00:24:18.920]  應該有吧
[00:24:18.920 --> 00:24:21.920]  我們呼吸這麼暢順
[00:24:21.920 --> 00:24:27.920]  空氣好像很抽象
[00:24:27.920 --> 00:24:31.920]  這裡的題目叫做「堅不離地的信仰」
[00:24:31.920 --> 00:24:34.920]  信仰這個字在中文裡有兩個字組成
[00:24:34.920 --> 00:24:39.920]  一個是信一個是仰
[00:24:39.920 --> 00:24:41.920]  如果我們說信心
[00:24:41.920 --> 00:24:43.920]  是信
[00:24:43.920 --> 00:24:45.920]  那望呢?
[00:24:45.920 --> 00:24:46.920]  盼望呢?
[00:24:46.920 --> 00:24:49.920]  就應該是仰
[00:24:49.920 --> 00:24:56.920]  一個人有信就有仰
[00:24:56.920 --> 00:24:57.920]  我們說信仰
[00:24:57.920 --> 00:25:00.920]  不只是像釘子一樣
[00:25:00.920 --> 00:25:02.920]  它是會向前的
[00:25:02.920 --> 00:25:04.920]  它會投放出去
[00:25:04.920 --> 00:25:08.920]  它有仰望和盼望
[00:25:08.920 --> 00:25:10.920]  信仰和信仰
[00:25:10.920 --> 00:25:13.920]  在一起
[00:25:13.920 --> 00:25:17.920]  就好像我們的身體上一節和下一節
[00:25:17.920 --> 00:25:19.920]  下一節在地上
[00:25:19.920 --> 00:25:22.920]  上一節在上面
[00:25:22.920 --> 00:25:24.920]  沒有了一節也不行
[00:25:24.920 --> 00:25:28.920]  你攔腰斬開它就完了
[00:25:28.920 --> 00:25:30.920]  是不是?
[00:25:30.920 --> 00:25:33.920]  大家應該都見過錢
[00:25:33.920 --> 00:25:35.920]  無論硬幣還是紙幣
[00:25:35.920 --> 00:25:37.920]  它都有兩邊的
[00:25:37.920 --> 00:25:39.920]  是不是?
[00:25:39.920 --> 00:25:40.920]  有兩邊的嗎?
[00:25:40.920 --> 00:25:42.920]  可不可以一邊的呢?
[00:25:42.920 --> 00:25:44.920]  其實一邊都可以
[00:25:44.920 --> 00:25:46.920]  支票也一邊而已
[00:25:46.920 --> 00:25:48.920]  是不是?
[00:25:48.920 --> 00:25:49.920]  支票也一邊
[00:25:49.920 --> 00:25:51.920]  一邊是白色的
[00:25:51.920 --> 00:25:54.920]  為什麼鈔票要兩邊呢?
[00:25:54.920 --> 00:25:56.920]  有沒有想過這個問題?
[00:25:56.920 --> 00:25:58.920]  錢幣要兩邊呢?
[00:25:58.920 --> 00:26:01.920]  其實做多了功夫
[00:26:01.920 --> 00:26:03.920]  有時候一邊就省很多錢
[00:26:03.920 --> 00:26:05.920]  是不是?
[00:26:05.920 --> 00:26:08.920]  問題在哪裡?
[00:26:08.920 --> 00:26:09.920]  因為如果只有一邊
[00:26:09.920 --> 00:26:12.920]  你反轉之後就不知道它是錢
[00:26:12.920 --> 00:26:14.920]  那就很大件事了
[00:26:14.920 --> 00:26:15.920]  對不對?
[00:26:15.920 --> 00:26:16.920]  不是
[00:26:16.920 --> 00:26:18.920]  這是一個很實際上的
[00:26:18.920 --> 00:26:20.920]  一個應用上的問題
[00:26:20.920 --> 00:26:22.920]  其實你一張支票
[00:26:22.920 --> 00:26:24.920]  一張很多的
[00:26:24.920 --> 00:26:26.920]  一邊它都可以
[00:26:26.920 --> 00:26:27.920]  但是它不會
[00:26:27.920 --> 00:26:29.920]  所以我們說錢幣一定是兩邊的
[00:26:29.920 --> 00:26:31.920]  鈔票一定是兩邊的
[00:26:31.920 --> 00:26:33.920]  這樣來用
[00:26:33.920 --> 00:26:34.920]  磨了一邊
[00:26:34.920 --> 00:26:35.920]  那張就叫廢票
[00:26:35.920 --> 00:26:37.920]  那是廢的幣
[00:26:37.920 --> 00:26:38.920]  沒用的
[00:26:38.920 --> 00:26:39.920]  你不是拿著
[00:26:39.920 --> 00:26:40.920]  現在還有一半
[00:26:40.920 --> 00:26:41.920]  當一半兌現行不行呢?
[00:26:41.920 --> 00:26:42.920]  不行
[00:26:42.920 --> 00:26:44.920]  連那一半的價值都沒有了
[00:26:44.920 --> 00:26:45.920]  一條管
[00:26:45.920 --> 00:26:47.920]  如果大家知道
[00:26:47.920 --> 00:26:49.920]  你按住上面那個洞
[00:26:49.920 --> 00:26:51.920]  那些水就不漏了
[00:26:51.920 --> 00:26:53.920]  你按住下面那個洞
[00:26:53.920 --> 00:26:55.920]  那些水也不漏了
[00:26:55.920 --> 00:26:57.920]  一邊就行了
[00:26:57.920 --> 00:26:58.920]  不用兩邊
[00:26:58.920 --> 00:26:59.920]  不用兩邊都按
[00:26:59.920 --> 00:27:00.920]  你封了一邊
[00:27:00.920 --> 00:27:02.920]  那邊就不漏了
[00:27:02.920 --> 00:27:04.920]  這是一個物理的原理
[00:27:04.920 --> 00:27:06.920]  管子的兩邊
[00:27:06.920 --> 00:27:09.920]  就像我們信仰
[00:27:09.920 --> 00:27:11.920]  一個人沒有了信就沒有了仰
[00:27:11.920 --> 00:27:13.920]  一個人沒有了仰
[00:27:13.920 --> 00:27:17.920]  他其實都沒有了信
[00:27:17.920 --> 00:27:19.920]  我很信上帝
[00:27:19.920 --> 00:27:21.920]  但我不信明天
[00:27:21.920 --> 00:27:23.920]  行不行?
[00:27:23.920 --> 00:27:25.920]  行不行?
[00:27:25.920 --> 00:27:27.920]  不行的
[00:27:27.920 --> 00:27:29.920]  所以你一按住一邊
[00:27:29.920 --> 00:27:31.920]  那邊就不通了
[00:27:31.920 --> 00:27:32.920]  就閉塞了
[00:27:32.920 --> 00:27:35.920]  是兩邊一起閉塞
[00:27:35.920 --> 00:27:39.920]  空間是很重要的
[00:27:39.920 --> 00:27:41.920]  那些礦工
[00:27:41.920 --> 00:27:46.920]  或者那些在洞穴裡工作的人
[00:27:46.920 --> 00:27:50.920]  現在可能還在用這個方法
[00:27:50.920 --> 00:27:54.920]  他點一盞很小的油燈
[00:27:54.920 --> 00:27:57.920]  那盞油燈一熄的時候
[00:27:57.920 --> 00:27:59.920]  他要立刻拉一條救命繩
[00:27:59.920 --> 00:28:01.920]  就叫上面的人立刻拉他上去
[00:28:01.920 --> 00:28:02.920]  為什麼呢?
[00:28:02.920 --> 00:28:04.920]  這裡有問題
[00:28:04.920 --> 00:28:05.920]  有沼氣
[00:28:05.920 --> 00:28:07.920]  所以他立刻走
[00:28:07.920 --> 00:28:08.920]  他看不到的
[00:28:08.920 --> 00:28:10.920]  他不能夠靠自己的感覺
[00:28:10.920 --> 00:28:12.920]  他感覺有沒有空氣
[00:28:12.920 --> 00:28:14.920]  他就靠那盞燈
[00:28:14.920 --> 00:28:16.920]  一熄就立刻有事
[00:28:16.920 --> 00:28:19.920]  原來沒有了空氣
[00:28:19.920 --> 00:28:21.920]  是會致命的
[00:28:21.920 --> 00:28:24.920]  沒有盼望
[00:28:24.920 --> 00:28:26.920]  是會致命的
[00:28:26.920 --> 00:28:28.920]  大家知不知道?
[00:28:28.920 --> 00:28:32.920]  所以望是很重要的
[00:28:32.920 --> 00:28:34.920]  保羅在《哥倫多書》裡
[00:28:34.920 --> 00:28:36.920]  說到愛的時候重覆兩次
[00:28:36.920 --> 00:28:39.920]  他說愛就是恆久忍耐
[00:28:39.920 --> 00:28:41.920]  凡事忍耐
[00:28:41.920 --> 00:28:44.920]  那一段裡頭到尾都是忍耐
[00:28:44.920 --> 00:28:46.920]  第一個忍耐,最後一個也忍耐
[00:28:46.920 --> 00:28:48.920]  所以我說愛是什麼?
[00:28:48.920 --> 00:28:50.920]  很簡單
[00:28:50.920 --> 00:28:53.920]  就是從頭忍到尾
[00:28:53.920 --> 00:28:56.920]  什麼時候你跟對方說
[00:28:56.920 --> 00:28:58.920]  我不再忍你
[00:28:58.920 --> 00:29:00.920]  那就完了
[00:29:00.920 --> 00:29:02.920]  愛就完了
[00:29:02.920 --> 00:29:04.920]  是不是?
[00:29:04.920 --> 00:29:06.920]  我不會再忍你了
[00:29:06.920 --> 00:29:08.920]  忍是什麼呢?
[00:29:08.920 --> 00:29:12.920]  忍就是給他一個空間
[00:29:12.920 --> 00:29:14.920]  我退一步
[00:29:14.920 --> 00:29:16.920]  我退一步
[00:29:16.920 --> 00:29:17.920]  我忍你
[00:29:17.920 --> 00:29:18.920]  我給你時間
[00:29:18.920 --> 00:29:20.920]  過了今天
[00:29:20.920 --> 00:29:21.920]  是不是?
[00:29:21.920 --> 00:29:24.920]  忍就是一個時間
[00:29:24.920 --> 00:29:27.920]  忍就是一個空間
[00:29:27.920 --> 00:29:29.920]  忍是建基於什麼呢?
[00:29:29.920 --> 00:29:33.920]  我對你有期望
[00:29:33.920 --> 00:29:35.920]  如果我對你沒有期望
[00:29:35.920 --> 00:29:37.920]  我不會再忍你了
[00:29:37.920 --> 00:29:39.920]  完了
[00:29:39.920 --> 00:29:42.920]  那就停了
[00:29:42.920 --> 00:29:44.920]  信就停,我也停
[00:29:44.920 --> 00:29:45.920]  是不是?
[00:29:45.920 --> 00:29:48.920]  所以期望是很重要的
[00:29:48.920 --> 00:29:53.920]  任何情況缺乏期望就不會有愛
[00:29:53.920 --> 00:29:55.920]  不會
[00:29:55.920 --> 00:29:57.920]  我們在成就裡看到
[00:29:57.920 --> 00:30:00.920]  做任何事情都需要有期望
[00:30:00.920 --> 00:30:01.920]  我們說主動
[00:30:01.920 --> 00:30:03.920]  你主動是需要時間的
[00:30:03.920 --> 00:30:05.920]  你需要有耐性
[00:30:05.920 --> 00:30:06.920]  你知道嗎?
[00:30:06.920 --> 00:30:08.920]  自大覺如烹小鮮
[00:30:08.920 --> 00:30:11.920]  煮東西沒有耐性是煮不來的
[00:30:11.920 --> 00:30:14.920]  我看我的女兒帶她的女兒
[00:30:14.920 --> 00:30:16.920]  即是我的孫子
[00:30:16.920 --> 00:30:17.920]  有很多忍耐的
[00:30:17.920 --> 00:30:19.920]  我太太幫忙照顧
[00:30:19.920 --> 00:30:20.920]  也有很多忍耐
[00:30:20.920 --> 00:30:23.920]  我相信我們平時朋友之間的生活
[00:30:23.920 --> 00:30:25.920]  很多時候都要涉及到忍耐
[00:30:25.920 --> 00:30:27.920]  如果我們說愛的時候
[00:30:27.920 --> 00:30:29.920]  不說忍耐
[00:30:29.920 --> 00:30:30.920]  是說不通的
[00:30:30.920 --> 00:30:32.920]  根本不存在
[00:30:32.920 --> 00:30:35.920]  忍耐就是給時間和空間
[00:30:35.920 --> 00:30:41.920]  所以盼望其實是信心的另一種呈現方式
[00:30:41.920 --> 00:30:45.920]  我相信大家
[00:30:45.920 --> 00:30:47.920]  我們都會走路
[00:30:47.920 --> 00:30:48.920]  不用相信
[00:30:48.920 --> 00:30:49.920]  我們都會走路
[00:30:49.920 --> 00:30:53.920]  走路怎麼走?
[00:30:53.920 --> 00:30:55.920]  一隻腳踏地
[00:30:55.920 --> 00:30:58.920]  一隻腳拿起
[00:30:58.920 --> 00:30:59.920]  然後向前
[00:30:59.920 --> 00:31:02.920]  然後拿起腳放在地上
[00:31:02.920 --> 00:31:03.920]  又踏地
[00:31:03.920 --> 00:31:05.920]  又拿起另一隻腳
[00:31:05.920 --> 00:31:07.920]  一隻腳是實的
[00:31:07.920 --> 00:31:09.920]  一隻腳是虛的
[00:31:09.920 --> 00:31:11.920]  然後虛實虛實虛實虛實
[00:31:11.920 --> 00:31:13.920]  這樣就向前走
[00:31:13.920 --> 00:31:15.920]  信仰就是這樣的程序
[00:31:15.920 --> 00:31:19.920]  信、忘、信、忘、信、忘、信、忘
[00:31:19.920 --> 00:31:21.920]  一直交替著
[00:31:21.920 --> 00:31:24.920]  你就向前
[00:31:24.920 --> 00:31:27.920]  如果一個人只有信他沒有忘
[00:31:27.920 --> 00:31:34.920]  這個信是不可行的
[00:31:34.920 --> 00:31:37.920]  信和忘
[00:31:37.920 --> 00:31:40.920]  好像一個錢幣的兩邊
[00:31:40.920 --> 00:31:43.920]  好像一個管子的兩端
[00:31:43.920 --> 00:31:47.920]  是不一樣的
[00:31:47.920 --> 00:31:49.920]  所以這兩樣東西
[00:31:49.920 --> 00:31:58.920]  都是成為了燃燒愛的一個最重要的條件
[00:31:58.920 --> 00:32:02.920]  好像空氣和物質
[00:32:02.920 --> 00:32:05.920]  接著說愛
[00:32:05.920 --> 00:32:06.920]  大家一定要知道
[00:32:06.920 --> 00:32:08.920]  愛就是和熱力有關係
[00:32:08.920 --> 00:32:10.920]  和溫度有關係
[00:32:10.920 --> 00:32:12.920]  我們說愛是一種
[00:32:12.920 --> 00:32:14.920]  好像溫度一種能量
[00:32:14.920 --> 00:32:15.920]  它不是物質
[00:32:15.920 --> 00:32:16.920]  它不是空氣
[00:32:16.920 --> 00:32:20.920]  它是一種熱力一種能量
[00:32:20.920 --> 00:32:23.920]  能夠將物質和透過空氣
[00:32:23.920 --> 00:32:25.920]  轉化成為能量
[00:32:25.920 --> 00:32:28.920]  這個就是愛
[00:32:28.920 --> 00:32:30.920]  沒有愛
[00:32:30.920 --> 00:32:35.920]  只有信和忘
[00:32:35.920 --> 00:32:37.920]  保羅說
[00:32:37.920 --> 00:32:41.920]  信不得什麼
[00:32:41.920 --> 00:32:43.920]  是不是
[00:32:43.920 --> 00:32:45.920]  有傳遞的信
[00:32:45.920 --> 00:32:46.920]  什麼都有了
[00:32:46.920 --> 00:32:47.920]  信不得什麼
[00:32:47.920 --> 00:32:52.920]  所以愛成為了一個最關鍵的元素
[00:32:52.920 --> 00:32:56.920]  它使這些物質可以產生一種能量
[00:32:56.920 --> 00:32:59.920]  產生一種作用
[00:32:59.920 --> 00:33:01.920]  現代化
[00:33:01.920 --> 00:33:03.920]  人類進入了現代化
[00:33:03.920 --> 00:33:07.920]  最重要的一個關鍵是什麼呢
[00:33:07.920 --> 00:33:08.920]  第一個工業革命就是
[00:33:08.920 --> 00:33:10.920]  他發現了蒸汽機
[00:33:10.920 --> 00:33:12.920]  發明了蒸汽機
[00:33:12.920 --> 00:33:17.920]  原來蒸汽的推動力是透過燃燒產生的蒸汽
[00:33:17.920 --> 00:33:20.920]  第二個就是發展了來源機
[00:33:20.920 --> 00:33:24.920]  發展了一種能量的使用
[00:33:24.920 --> 00:33:29.920]  我們人類就進入了一個現代的文明
[00:33:29.920 --> 00:33:32.920]  所以能量的發生是很重要
[00:33:32.920 --> 00:33:34.920]  愛就是一種能量
[00:33:34.920 --> 00:33:40.920]  使信和忘能夠產生這種能量
[00:33:40.920 --> 00:33:42.920]  愛有一個特別的
[00:33:42.920 --> 00:33:44.920]  和火一樣
[00:33:44.920 --> 00:33:47.920]  它永遠都是現在式的
[00:33:47.920 --> 00:33:48.920]  它沒有過去式的
[00:33:48.920 --> 00:33:51.920]  它也沒有將來式的
[00:33:51.920 --> 00:33:54.920]  愛和燒是一樣的
[00:33:54.920 --> 00:33:57.920]  燒著才是火
[00:33:57.920 --> 00:34:00.920]  你有沒有見過熄了的火
[00:34:00.920 --> 00:34:01.920]  熄了就沒有火了
[00:34:01.920 --> 00:34:04.920]  沒有熄了的火
[00:34:04.920 --> 00:34:08.920]  只有熄火就沒有熄了的火
[00:34:08.920 --> 00:34:14.920]  愛一定是一種進行式的
[00:34:14.920 --> 00:34:17.920]  它沒有過去式的
[00:34:17.920 --> 00:34:20.920]  它也沒有將來式的
[00:34:20.920 --> 00:34:23.920]  愛有沒有過去式的呢?
[00:34:23.920 --> 00:34:26.920]  我曾經很愛它
[00:34:26.920 --> 00:34:27.920]  即是什麼呢?
[00:34:27.920 --> 00:34:30.920]  即是沒有了
[00:34:30.920 --> 00:34:33.920]  我將來也會很愛它,可以嗎?
[00:34:33.920 --> 00:34:35.920]  沒有的
[00:34:35.920 --> 00:34:40.920]  愛永遠都是現在進行式的
[00:34:40.920 --> 00:34:41.920]  是不是?
[00:34:41.920 --> 00:34:51.920]  永遠都是現在進行式的
[00:34:51.920 --> 00:34:54.920]  要有愛就要有溫度
[00:34:54.920 --> 00:34:56.920]  有熱心,有熱情
[00:34:56.920 --> 00:34:59.920]  甚至有足夠的熱力
[00:34:59.920 --> 00:35:05.920]  才能達到燃燒的程度
[00:35:05.920 --> 00:35:09.920]  物理上是這樣
[00:35:09.920 --> 00:35:13.920]  在非物理的世界上也是這樣
[00:35:13.920 --> 00:35:19.920]  我們怎樣可以產生熱力呢?
[00:35:19.920 --> 00:35:21.920]  其實是可以的
[00:35:21.920 --> 00:35:25.920]  在物理世界上有很多方法
[00:35:25.920 --> 00:35:30.920]  例如鑽木取火
[00:35:30.920 --> 00:35:36.920]  甚至有些人會用繩子在木上拉它
[00:35:36.920 --> 00:35:39.920]  不斷地摩擦它
[00:35:39.920 --> 00:35:41.920]  令它產生熱力
[00:35:41.920 --> 00:35:43.920]  其實是可以的
[00:35:43.920 --> 00:35:45.920]  或者是聚焦
[00:35:45.920 --> 00:35:49.920]  用燈聚焦然後產生很多方法
[00:35:49.920 --> 00:35:50.920]  換句話說
[00:35:50.920 --> 00:35:55.920]  激勵經驗而產生
[00:35:55.920 --> 00:36:01.920]  在我們這個屬靈的群體裡
[00:36:01.920 --> 00:36:03.920]  如果我們有信心
[00:36:03.920 --> 00:36:05.920]  亦有盼望
[00:36:05.920 --> 00:36:08.920]  我們怎樣去產生愛呢?
[00:36:08.920 --> 00:36:11.920]  也要做些事
[00:36:11.920 --> 00:36:14.920]  或者有人將火種帶進來
[00:36:14.920 --> 00:36:15.920]  如果沒有火種
[00:36:15.920 --> 00:36:17.920]  我們可不可以自己製造火種呢?
[00:36:17.920 --> 00:36:19.920]  原來是可以的
[00:36:19.920 --> 00:36:21.920]  我們就要互動
[00:36:21.920 --> 00:36:22.920]  大家互動
[00:36:22.920 --> 00:36:23.920]  大家保持
[00:36:23.920 --> 00:36:25.920]  然後大家能夠
[00:36:25.920 --> 00:36:32.920]  透過互相之間的一種互動
[00:36:32.920 --> 00:36:34.920]  如果完全不動
[00:36:34.920 --> 00:36:35.920]  沒有火種
[00:36:35.920 --> 00:36:37.920]  沒有熱力走進來的時候
[00:36:37.920 --> 00:36:39.920]  東西就放在這裡
[00:36:39.920 --> 00:36:41.920]  炭就放在這裡
[00:36:41.920 --> 00:36:42.920]  柴就放在這裡
[00:36:42.920 --> 00:36:46.920]  它不會燃燒的
[00:36:46.920 --> 00:36:53.920]  所以這種作用是很重要的
[00:36:53.920 --> 00:36:57.920]  既然愛是一種燃燒的狀態
[00:36:57.920 --> 00:37:02.920]  燃燒就會燒掉
[00:37:02.920 --> 00:37:04.920]  Burn就會燃燒掉
[00:37:04.920 --> 00:37:07.920]  我們有個詞叫做Burn off
[00:37:07.920 --> 00:37:10.920]  燒盡了
[00:37:10.920 --> 00:37:12.920]  原來我們說愛的時候
[00:37:12.920 --> 00:37:13.920]  不只是燒
[00:37:13.920 --> 00:37:15.920]  我們還要補充材料
[00:37:15.920 --> 00:37:17.920]  即是說你要補充信
[00:37:17.920 --> 00:37:19.920]  補充那個磨
[00:37:19.920 --> 00:37:22.920]  要補充一些很實際的
[00:37:22.920 --> 00:37:24.920]  如果我們說愛上帝
[00:37:24.920 --> 00:37:27.920]  我們要繼續保持著
[00:37:27.920 --> 00:37:31.920]  要補充我們對上帝的信
[00:37:31.920 --> 00:37:35.920]  對上帝的認識
[00:37:35.920 --> 00:37:38.920]  你才可以保持
[00:37:38.920 --> 00:37:40.920]  不如我不想愛下去
[00:37:40.920 --> 00:37:41.920]  不行了
[00:37:41.920 --> 00:37:43.920]  好像燒了
[00:37:43.920 --> 00:37:45.920]  沒有東西燒了
[00:37:45.920 --> 00:37:47.920]  在靈性上乾了
[00:37:47.920 --> 00:37:48.920]  沒有柴火了
[00:37:48.920 --> 00:37:51.920]  沒得燒
[00:37:51.920 --> 00:37:54.920]  所以不是我們要多一點愛
[00:37:54.920 --> 00:37:55.920]  多一點愛
[00:37:55.920 --> 00:37:58.920]  除了要多一點熱能之外
[00:37:58.920 --> 00:38:01.920]  我們還要多一點信
[00:38:01.920 --> 00:38:05.920]  多一點對上帝的認識
[00:38:05.920 --> 00:38:08.920]  所以要加的
[00:38:08.920 --> 00:38:09.920]  在信仰上
[00:38:09.920 --> 00:38:14.920]  要有一個均衡的增長和提升
[00:38:14.920 --> 00:38:17.920]  我們今天的問題
[00:38:17.920 --> 00:38:19.920]  很大機會
[00:38:19.920 --> 00:38:23.920]  其實是缺乏了信和望
[00:38:23.920 --> 00:38:26.920]  或者我們只有很少的信
[00:38:26.920 --> 00:38:27.920]  很少的望
[00:38:27.920 --> 00:38:29.920]  但我們希望有很多的愛
[00:38:29.920 --> 00:38:32.920]  很多的愛可以發生
[00:38:32.920 --> 00:38:34.920]  這個很可能
[00:38:34.920 --> 00:38:38.920]  是今天我們的問題
[00:38:39.920 --> 00:38:41.920]  我們不只是追求愛
[00:38:41.920 --> 00:38:43.920]  我們也追求信和望
[00:38:43.920 --> 00:38:45.920]  一起提升
[00:38:45.920 --> 00:38:47.920]  最後我要說的是
[00:38:47.920 --> 00:38:50.920]  保羅說如今常傳的有信有望有愛
[00:38:50.920 --> 00:38:52.920]  其中最大的是愛
[00:38:52.920 --> 00:38:57.920]  這真是令我們有點困惑
[00:38:57.920 --> 00:38:59.920]  什麼是最大呢
[00:38:59.920 --> 00:39:01.920]  最大
[00:39:01.920 --> 00:39:03.920]  我們當然說其他都沒那麼大
[00:39:03.920 --> 00:39:05.920]  其實不一定
[00:39:05.920 --> 00:39:08.920]  這是一種比較式的說法
[00:39:08.920 --> 00:39:10.920]  最大可以指最重要的
[00:39:10.920 --> 00:39:13.920]  也可以指有代表性的
[00:39:13.920 --> 00:39:16.920]  或者有象徵性的
[00:39:16.920 --> 00:39:19.920]  我有七兄弟姐妹
[00:39:19.920 --> 00:39:22.920]  我排第三
[00:39:22.920 --> 00:39:24.920]  七兄弟姐妹我排第三
[00:39:24.920 --> 00:39:26.920]  你家裡最大是誰呢
[00:39:26.920 --> 00:39:28.920]  大哥
[00:39:28.920 --> 00:39:30.920]  是不是
[00:39:30.920 --> 00:39:31.920]  有什麼事
[00:39:31.920 --> 00:39:33.920]  當然大哥最大
[00:39:33.920 --> 00:39:35.920]  我排上一個哥哥一個姐姐
[00:39:35.920 --> 00:39:38.920]  但在家裡
[00:39:38.920 --> 00:39:40.920]  似乎不是
[00:39:40.920 --> 00:39:42.920]  最大的不是大哥
[00:39:42.920 --> 00:39:44.920]  是姐姐
[00:39:44.920 --> 00:39:46.920]  是大家姐
[00:39:46.920 --> 00:39:48.920]  大家姐在家裡
[00:39:48.920 --> 00:39:50.920]  就像女當家
[00:39:50.920 --> 00:39:52.920]  在我們兄弟姐妹當中
[00:39:52.920 --> 00:39:54.920]  我看看大家姐怎麼說
[00:39:54.920 --> 00:39:59.920]  大家姐最聽我的話
[00:39:59.920 --> 00:40:01.920]  找弟弟吧
[00:40:01.920 --> 00:40:03.920]  所以拿主意的
[00:40:03.920 --> 00:40:05.920]  出主意的是我
[00:40:05.920 --> 00:40:07.920]  你問
[00:40:07.920 --> 00:40:13.920]  這三個裡面誰最大呢
[00:40:13.920 --> 00:40:15.920]  出去見人
[00:40:15.920 --> 00:40:17.920]  大哥走出去吧
[00:40:17.920 --> 00:40:19.920]  最大的
[00:40:19.920 --> 00:40:21.920]  其實
[00:40:21.920 --> 00:40:23.920]  七兄弟姐妹
[00:40:23.920 --> 00:40:25.920]  每個都那麼大
[00:40:25.920 --> 00:40:27.920]  有誰特別大呢
[00:40:27.920 --> 00:40:29.920]  你想想
[00:40:29.920 --> 00:40:31.920]  每個都那麼大
[00:40:31.920 --> 00:40:32.920]  大哥
[00:40:32.920 --> 00:40:33.920]  大家尊重你
[00:40:33.920 --> 00:40:34.920]  你就大
[00:40:34.920 --> 00:40:35.920]  別人看你
[00:40:35.920 --> 00:40:38.920]  其實沒分別的
[00:40:38.920 --> 00:40:43.920]  為什麼普羅馬其中最大的是愛呢
[00:40:43.920 --> 00:40:46.920]  我們都有一個內臟
[00:40:46.920 --> 00:40:49.920]  心肝脾肺腎
[00:40:49.920 --> 00:40:52.920]  誰最大
[00:40:52.920 --> 00:40:54.920]  心最大
[00:40:54.920 --> 00:40:55.920]  是不是
[00:40:55.920 --> 00:40:57.920]  心肝脾肺腎
[00:40:57.920 --> 00:40:58.920]  為什麼呢
