
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 主女便平安
[00:19:47.000 --> 00:19:49.000]  就會有7年的荒年
[00:19:49.000 --> 00:19:51.000]  荒年到一個地步
[00:19:51.000 --> 00:19:56.000]  沒有人再記得那7個風年
[00:19:56.000 --> 00:20:00.000]  法老召見若失的時候30歲
[00:20:00.000 --> 00:20:03.000]  接著輾轉我們去到第46章
[00:20:03.000 --> 00:20:09.000]  和大家記起這段經文
[00:20:09.000 --> 00:20:11.000]  45章尾先
[00:20:11.000 --> 00:20:13.000]  第21節
[00:20:13.000 --> 00:20:16.000]  以色列的兒子們就如此行
[00:20:16.000 --> 00:20:18.000]  若失照著法老的吩咐
[00:20:18.000 --> 00:20:21.000]  給他們車輛和路上用的食物
[00:20:21.000 --> 00:20:24.000]  因為已經召見完若失
[00:20:24.000 --> 00:20:29.000]  已經把戒指權力給了若失
[00:20:29.000 --> 00:20:31.000]  因為你既然解得通我這個夢
[00:20:31.000 --> 00:20:34.000]  又知道前面真的會發生
[00:20:34.000 --> 00:20:37.000]  現在你就幫我們拯救我們全地
[00:20:37.000 --> 00:20:40.000]  使到我們埃及和周邊的國家
[00:20:40.000 --> 00:20:42.000]  都可以得到保守
[00:20:42.000 --> 00:20:43.000]  不會在饑荒裏面
[00:20:43.000 --> 00:20:46.000]  大家在大饑荒死亡
[00:20:46.000 --> 00:20:49.000]  若失二話不說接受這個挑戰
[00:20:49.000 --> 00:20:51.000]  因為是神要他做的
[00:20:51.000 --> 00:20:53.000]  飛黃騰達
[00:20:53.000 --> 00:20:55.000]  第一件事是怎樣
[00:20:55.000 --> 00:21:00.000]  當然就回去嘉南接爸爸
[00:21:00.000 --> 00:21:02.000]  第21節就告訴我們
[00:21:02.000 --> 00:21:05.000]  若失大照著法老的吩咐
[00:21:05.000 --> 00:21:08.000]  給他們車輛和路上用的食物
[00:21:08.000 --> 00:21:10.000]  又給他們就是那些兄弟
[00:21:10.000 --> 00:21:12.000]  各人一套衣服
[00:21:12.000 --> 00:21:15.000]  唯獨給便銀三百銀子
[00:21:15.000 --> 00:21:17.000]  五套衣服是親弟弟
[00:21:17.000 --> 00:21:19.000]  第23節
[00:21:19.000 --> 00:21:21.000]  送給他父親功勞十匹
[00:21:21.000 --> 00:21:23.000]  陀著埃及的美物
[00:21:23.000 --> 00:21:25.000]  母勞十匹
[00:21:25.000 --> 00:21:27.000]  陀著糧食與餅和菜
[00:21:27.000 --> 00:21:29.000]  為他父親路上用
[00:21:29.000 --> 00:21:32.000]  於是若失打發他兄弟們回去
[00:21:32.000 --> 00:21:36.000]  又對他們說你們不要在路上相爭
[00:21:36.000 --> 00:21:39.000]  他們從埃及上去來到嘉南地
[00:21:39.000 --> 00:21:42.000]  他們的父親瓦國那裡告訴他說
[00:21:42.000 --> 00:21:45.000]  這次講好信息
[00:21:45.000 --> 00:21:48.000]  你想想到底過了多少年
[00:21:48.000 --> 00:21:51.000]  如果17歲被陷害
[00:21:51.000 --> 00:21:56.000]  13年再加7個封年
[00:21:56.000 --> 00:22:00.000]  7個封年都未開始正式完結
[00:22:00.000 --> 00:22:04.000]  即是說有13至15年
[00:22:04.000 --> 00:22:09.000]  瓦國是死了兒子的一個老人家
[00:22:09.000 --> 00:22:14.000]  自己最愛的兒子已經死於非命
[00:22:14.000 --> 00:22:16.000]  沒有見過
[00:22:16.000 --> 00:22:19.000]  但現在突然間那些兄弟回來講
[00:22:19.000 --> 00:22:20.000]  第26節
[00:22:20.000 --> 00:22:22.000]  告訴他說
[00:22:22.000 --> 00:22:23.000]  若失還在
[00:22:23.000 --> 00:22:27.000]  並請作埃及傳遞的宰相
[00:22:27.000 --> 00:22:29.000]  好像語場片張英才那些
[00:22:29.000 --> 00:22:33.000]  失憶了突然間回來認自己的父母
[00:22:33.000 --> 00:22:36.000]  因為不認識
[00:22:36.000 --> 00:22:38.000]  因為失憶了
[00:22:38.000 --> 00:22:39.000]  不知道自己的父母
[00:22:39.000 --> 00:22:40.000]  就是他的父母
[00:22:40.000 --> 00:22:43.000]  輾轉後來知道
[00:22:43.000 --> 00:22:45.000]  但父母已經死了
[00:22:45.000 --> 00:22:47.000]  因為語場片
[00:22:47.000 --> 00:22:50.000]  哭著跪著進了靈堂
[00:22:50.000 --> 00:22:52.000]  這裡告訴我們
[00:22:52.000 --> 00:22:55.000]  瓦國心裡冰涼
[00:22:55.000 --> 00:22:58.000]  因為不信他們
[00:22:58.000 --> 00:23:01.000]  你會不會信呢
[00:23:01.000 --> 00:23:05.000]  叫兄弟仔去埃及掟米
[00:23:05.000 --> 00:23:07.000]  因為全地開始饑荒
[00:23:07.000 --> 00:23:09.000]  經過了七個封年
[00:23:09.000 --> 00:23:11.000]  經過了20年
[00:23:11.000 --> 00:23:13.000]  原來不是13至15年
[00:23:13.000 --> 00:23:14.000]  是20年
[00:23:14.000 --> 00:23:15.000]  這裡告訴我們
[00:23:15.000 --> 00:23:17.000]  瓦國冰涼的內心
[00:23:17.000 --> 00:23:19.000]  不信
[00:23:19.000 --> 00:23:21.000]  第27節
[00:23:21.000 --> 00:23:24.000]  他們便將若失對他們說的一切話
[00:23:24.000 --> 00:23:26.000]  都告訴了他
[00:23:26.000 --> 00:23:28.000]  他們父親瓦國
[00:23:28.000 --> 00:23:31.000]  又看見若失打發來接他的車輛
[00:23:31.000 --> 00:23:33.000]  心就掃成
[00:23:33.000 --> 00:23:35.000]  不是Tesla
[00:23:35.000 --> 00:23:37.000]  就是舒服過Tesla
[00:23:37.000 --> 00:23:40.000]  坐這些車下去見自己的兒子
[00:23:40.000 --> 00:23:43.000]  你想一下那個心情
[00:23:43.000 --> 00:23:45.000]  終於蘇醒了
[00:23:45.000 --> 00:23:47.000]  不再冰涼了
[00:23:47.000 --> 00:23:48.000]  見一下這個兒子
[00:23:48.000 --> 00:23:49.000]  第28節
[00:23:49.000 --> 00:23:51.000]  以色列說
[00:23:51.000 --> 00:23:52.000]  罷了 罷了
[00:23:52.000 --> 00:23:54.000]  我的兒子若失還在
[00:23:54.000 --> 00:23:56.000]  趁我未死
[00:23:56.000 --> 00:24:00.000]  以先我要去見他一面
[00:24:01.000 --> 00:24:03.000]  第46章
[00:24:03.000 --> 00:24:06.000]  敬拜的人生
[00:24:06.000 --> 00:24:07.000]  留意一下
[00:24:07.000 --> 00:24:09.000]  那種已經不是YM
[00:24:09.000 --> 00:24:12.000]  而是他怎樣去面對神
[00:24:12.000 --> 00:24:14.000]  留意第46章
[00:24:14.000 --> 00:24:16.000]  很精彩
[00:24:16.000 --> 00:24:19.000]  以色列帶著一切所有的
[00:24:19.000 --> 00:24:21.000]  起身來到別氏巴
[00:24:21.000 --> 00:24:25.000]  就獻祭給他父親以撒的神
[00:24:25.000 --> 00:24:26.000]  當然是他的神
[00:24:26.000 --> 00:24:31.000]  夜間神在異象中對以色列說
[00:24:31.000 --> 00:24:35.000]  留意聖經的描述
[00:24:35.000 --> 00:24:37.000]  在異象裏面對以色列說
[00:24:37.000 --> 00:24:40.000]  神怎樣叫以色列呢
[00:24:40.000 --> 00:24:42.000]  瓦國
[00:24:42.000 --> 00:24:47.000]  他說我在這裏
[00:24:47.000 --> 00:24:49.000]  瓦國這個名字
[00:24:49.000 --> 00:24:52.000]  由第32章已經不用了
[00:24:52.000 --> 00:24:54.000]  神的兒子
[00:24:54.000 --> 00:24:56.000]  神的王子
[00:24:56.000 --> 00:24:59.000]  就是以色列這個名字
[00:24:59.000 --> 00:25:01.000]  所以第46章這裏
[00:25:01.000 --> 00:25:04.000]  由第32章到第50章
[00:25:04.000 --> 00:25:06.000]  很少次數
[00:25:06.000 --> 00:25:10.000]  神親自叫這個名字
[00:25:10.000 --> 00:25:12.000]  叫瓦國
[00:25:12.000 --> 00:25:16.000]  你有沒有花名的
[00:25:16.000 --> 00:25:19.000]  我小時候在木屋區長大
[00:25:19.000 --> 00:25:22.000]  有些花名街坊都認識
[00:25:22.000 --> 00:25:24.000]  很多年前
[00:25:24.000 --> 00:25:27.000]  在千禧廣場
[00:25:27.000 --> 00:25:29.000]  恆生銀行
[00:25:29.000 --> 00:25:32.000]  有個中庭的地方
[00:25:32.000 --> 00:25:37.000]  有些坐的街邊檔
[00:25:37.000 --> 00:25:40.000]  有個老人家坐在那裏
[00:25:40.000 --> 00:25:43.000]  他的腳不好
[00:25:43.000 --> 00:25:44.000]  腳痛
[00:25:44.000 --> 00:25:46.000]  我經過很熟面口
[00:25:46.000 --> 00:25:48.000]  認得是街坊
[00:25:48.000 --> 00:25:51.000]  他叫我那個花名
[00:25:51.000 --> 00:25:53.000]  小朋友的花名
[00:25:53.000 --> 00:25:55.000]  那個親切感
[00:25:55.000 --> 00:25:59.000]  如果大家不介意很噁心
[00:25:59.000 --> 00:26:00.000]  沒所謂的
[00:26:00.000 --> 00:26:02.000]  他叫我做豬屎櫃
[00:26:02.000 --> 00:26:03.000]  因為我家是養豬
[00:26:03.000 --> 00:26:04.000]  小時候
[00:26:04.000 --> 00:26:06.000]  有時沒有水
[00:26:06.000 --> 00:26:09.000]  我們要用腳去掃豬屎
[00:26:09.000 --> 00:26:12.000]  小時候家家戶戶都窮
[00:26:12.000 --> 00:26:13.000]  所以不用皺眉
[00:26:13.000 --> 00:26:15.000]  個個都是這樣
[00:26:15.000 --> 00:26:17.000]  他叫我這個名
[00:26:17.000 --> 00:26:19.000]  那種親切度
[00:26:19.000 --> 00:26:20.000]  因為我已經長大
[00:26:20.000 --> 00:26:21.000]  又傳道
[00:26:21.000 --> 00:26:23.000]  怎會介意這些
[00:26:23.000 --> 00:26:24.000]  小時候當然介意
[00:26:24.000 --> 00:26:25.000]  但長大了
[00:26:25.000 --> 00:26:28.000]  大家都經歷了很多人生
[00:26:28.000 --> 00:26:29.000]  他的兒子
[00:26:29.000 --> 00:26:31.000]  我和他一起長大的
[00:26:31.000 --> 00:26:33.000]  但已經不養他
[00:26:33.000 --> 00:26:34.000]  我都知道
[00:26:34.000 --> 00:26:36.000]  我的家姐和我說
[00:26:36.000 --> 00:26:39.000]  他就很坎坷地自己一個人住
[00:26:39.000 --> 00:26:41.000]  他叫我這個花名
[00:26:41.000 --> 00:26:42.000]  很深刻
[00:26:42.000 --> 00:26:44.000]  很親切
[00:26:44.000 --> 00:26:46.000]  以色列
[00:26:46.000 --> 00:26:47.000]  神叫他
[00:26:47.000 --> 00:26:48.000]  呼喚他
[00:26:48.000 --> 00:26:50.000]  瓦國
[00:26:50.000 --> 00:26:51.000]  瓦國
[00:26:51.000 --> 00:26:53.000]  你留意神怎樣說
[00:26:53.000 --> 00:26:54.000]  他就說
[00:26:54.000 --> 00:26:55.000]  我在這裡
[00:26:55.000 --> 00:26:56.000]  神說
[00:26:56.000 --> 00:26:57.000]  我是神
[00:26:57.000 --> 00:26:59.000]  就是你父親的神
[00:26:59.000 --> 00:27:01.000]  你下埃及
[00:27:01.000 --> 00:27:03.000]  不要害怕
[00:27:03.000 --> 00:27:07.000]  因為我必使你在那裡成為大族
[00:27:07.000 --> 00:27:10.000]  我要和你同下埃及去
[00:27:10.000 --> 00:27:14.000]  我要和你同下埃及
[00:27:14.000 --> 00:27:16.000]  瓦國的人生
[00:27:16.000 --> 00:27:19.000]  有神的陪伴
[00:27:19.000 --> 00:27:21.000]  有神的同在
[00:27:21.000 --> 00:27:26.000]  相信一個這麼利好的消息
[00:27:26.000 --> 00:27:28.000]  心臟受不了
[00:27:28.000 --> 00:27:29.000]  一個老人家
[00:27:29.000 --> 00:27:31.000]  最愛的兒子復活
[00:27:31.000 --> 00:27:33.000]  你不要以為很簡單
[00:27:33.000 --> 00:27:34.000]  心臟會爆發
[00:27:34.000 --> 00:27:36.000]  知道自己的兒子還沒死
[00:27:36.000 --> 00:27:38.000]  很嚴重
[00:27:38.000 --> 00:27:41.000]  但這次不怕了
[00:27:41.000 --> 00:27:43.000]  因為有神的應許
[00:27:43.000 --> 00:27:44.000]  有神的同在
[00:27:44.000 --> 00:27:45.000]  有神的陪伴
[00:27:45.000 --> 00:27:46.000]  一起下埃及
[00:27:46.000 --> 00:27:48.000]  所以你看到這裡
[00:27:48.000 --> 00:27:50.000]  也必定帶你上來
[00:27:50.000 --> 00:27:53.000]  約瑟必定為你誦宗
[00:27:53.000 --> 00:27:54.000]  所以輾轉
[00:27:54.000 --> 00:27:57.000]  就是剛才我們讀的經文47章
[00:27:57.000 --> 00:28:00.000]  約瑟在法老面前
[00:28:00.000 --> 00:28:01.000]  告訴法老
[00:28:01.000 --> 00:28:03.000]  我一生的年日
[00:28:03.000 --> 00:28:05.000]  是又短又苦
[00:28:05.000 --> 00:28:06.000]  其實有17年
[00:28:06.000 --> 00:28:11.000]  和他的兒子約瑟一起生活
[00:28:11.000 --> 00:28:14.000]  在埃及生養眾多
[00:28:14.000 --> 00:28:17.000]  而且等待整個民族
[00:28:17.000 --> 00:28:20.000]  出埃及 入迦南
[00:28:20.000 --> 00:28:22.000]  雅各就是這樣
[00:28:22.000 --> 00:28:24.000]  在埃及死後
[00:28:24.000 --> 00:28:26.000]  約瑟就將他的骸骨
[00:28:26.000 --> 00:28:31.000]  帶回上去迦南地
[00:28:31.000 --> 00:28:33.000]  到約瑟死的時候
[00:28:33.000 --> 00:28:35.000]  約瑟就叫他的族民
[00:28:35.000 --> 00:28:37.000]  要嚴嚴的起誓
[00:28:37.000 --> 00:28:39.000]  一定將來你們出埃及的時候
[00:28:39.000 --> 00:28:41.000]  不要留下我
[00:28:41.000 --> 00:28:43.000]  要將我的骸骨掘起
[00:28:43.000 --> 00:28:44.000]  起墳之後
[00:28:44.000 --> 00:28:46.000]  要帶回迦南地
[00:28:46.000 --> 00:28:48.000]  這是出埃及的12章
[00:28:48.000 --> 00:28:50.000]  約瑟的骸骨
[00:28:50.000 --> 00:28:52.000]  就跟隨著大軍
[00:28:52.000 --> 00:28:55.000]  進入迦南地
[00:28:55.000 --> 00:28:57.000]  頂姐妹
[00:28:57.000 --> 00:29:00.000]  痛的人生
[00:29:00.000 --> 00:29:02.000]  是必經的
[00:29:02.000 --> 00:29:06.000]  沒有人的人生是不痛的
[00:29:06.000 --> 00:29:09.000]  痛會使我們更加成長
[00:29:09.000 --> 00:29:12.000]  更加成熟
[00:29:12.000 --> 00:29:14.000]  但是痛的人生
[00:29:14.000 --> 00:29:17.000]  有沒有神在你的內心
[00:29:17.000 --> 00:29:19.000]  成為你的力量
[00:29:19.000 --> 00:29:23.000]  成為你的陪伴呢
[00:29:23.000 --> 00:29:29.000]  在大概兩個多月前
[00:29:29.000 --> 00:29:31.000]  未離開錦繡
[00:29:31.000 --> 00:29:34.000]  在洪水橋那裏侍奉
[00:29:34.000 --> 00:29:38.000]  收到一個姐妹的電話
[00:29:38.000 --> 00:29:41.000]  當然是WhatsApp
[00:29:41.000 --> 00:29:43.000]  曾牧師
[00:29:43.000 --> 00:29:46.000]  我能不能將你的WhatsApp電話
[00:29:46.000 --> 00:29:49.000]  給我的妹妹呢
[00:29:49.000 --> 00:29:52.000]  她就說這個故事
[00:29:52.000 --> 00:29:55.000]  她說我在錦繡堂聽到
[00:29:55.000 --> 00:29:57.000]  覺得很好
[00:29:57.000 --> 00:30:01.000]  她就回去三藩市
[00:30:01.000 --> 00:30:02.000]  她在香港住的
[00:30:02.000 --> 00:30:04.000]  住沙田的
[00:30:04.000 --> 00:30:06.000]  她的妹妹很多年前
[00:30:06.000 --> 00:30:09.000]  已經移民去三藩市
[00:30:09.000 --> 00:30:12.000]  她就過去三藩市探望妹妹
[00:30:12.000 --> 00:30:14.000]  就將錦繡的鈴
[00:30:14.000 --> 00:30:17.000]  給她妹妹聽
[00:30:17.000 --> 00:30:20.000]  妹妹未信耶穌
[00:30:20.000 --> 00:30:25.000]  而且對福音都拒絕
[00:30:25.000 --> 00:30:28.000]  當然不會祈禱
[00:30:28.000 --> 00:30:30.000]  為什麼她要探望妹妹呢
[00:30:30.000 --> 00:30:32.000]  後來我就知道了
[00:30:32.000 --> 00:30:35.000]  是她妹妹親口跟我說
[00:30:35.000 --> 00:30:38.000]  2018年的時候
[00:30:38.000 --> 00:30:41.000]  她妹妹開車上班
[00:30:41.000 --> 00:30:45.000]  還有兩個街口就到辦公室
[00:30:45.000 --> 00:30:48.000]  被一個女大學生的車
[00:30:48.000 --> 00:30:50.000]  可能控制不了
[00:30:50.000 --> 00:30:52.000]  那裏都不是超級公路
[00:30:52.000 --> 00:30:55.000]  已經是內街
[00:30:55.000 --> 00:30:58.000]  那個女學生將她的車
[00:30:58.000 --> 00:31:00.000]  撞到推前
[00:31:00.000 --> 00:31:04.000]  推出去公路邊
[00:31:04.000 --> 00:31:06.000]  本來不是很傷
[00:31:06.000 --> 00:31:08.000]  但一推出公路
[00:31:08.000 --> 00:31:13.000]  剛好有車高速撞過來
[00:31:13.000 --> 00:31:17.000]  她整個車total loss
[00:31:17.000 --> 00:31:20.000]  人固然就
[00:31:20.000 --> 00:31:25.000]  由身體整個的以下
[00:31:25.000 --> 00:31:29.000]  變成終身的傷殘
[00:31:29.000 --> 00:31:32.000]  你可以想像得到這個痛苦
[00:31:32.000 --> 00:31:35.000]  姐姐就過去探望她
[00:31:35.000 --> 00:31:37.000]  跟她疏解她
[00:31:37.000 --> 00:31:39.000]  侮辱
[00:31:39.000 --> 00:31:43.000]  姐姐不知怎樣幫她
[00:31:43.000 --> 00:31:45.000]  因為真的很困難
[00:31:45.000 --> 00:31:49.000]  將圖拿給她聽
[00:31:49.000 --> 00:31:54.000]  就是我星期四晚的查經班
[00:31:54.000 --> 00:31:56.000]  一個不信的人
[00:31:56.000 --> 00:31:58.000]  這麼嚴重的車禍
[00:31:58.000 --> 00:32:01.000]  查經班是那些很深的信徒
[00:32:01.000 --> 00:32:03.000]  言經來的
[00:32:03.000 --> 00:32:04.000]  不是福音
[00:32:04.000 --> 00:32:06.000]  每一堂是過半小時
[00:32:06.000 --> 00:32:15.000]  妹妹是不是不知甚麼原因
[00:32:15.000 --> 00:32:18.000]  可能實在是太多時間
[00:32:18.000 --> 00:32:20.000]  每天坐在那裏
[00:32:20.000 --> 00:32:23.000]  等人去幫她做清潔
[00:32:23.000 --> 00:32:26.000]  幫她做一些日常生活的事
[00:32:26.000 --> 00:32:28.000]  她真的聽
[00:32:28.000 --> 00:32:32.000]  聽了一年之後
[00:32:32.000 --> 00:32:34.000]  就是剛才所講的故事
[00:32:34.000 --> 00:32:36.000]  叫姐姐
[00:32:36.000 --> 00:32:37.000]  求姐姐
[00:32:37.000 --> 00:32:41.000]  你能不能夠拿周牧師的電話給我
[00:32:41.000 --> 00:32:45.000]  我說當然無所謂了
[00:32:45.000 --> 00:32:47.000]  分享而已
[00:32:47.000 --> 00:32:49.000]  姐姐就問准我之後
[00:32:49.000 --> 00:32:52.000]  將我的電話給這個妹妹
[00:32:52.000 --> 00:32:55.000]  這個妹妹就WhatsApp我
[00:32:55.000 --> 00:32:59.000]  她每寫一隻字都說很難
[00:32:59.000 --> 00:33:03.000]  她說她夜晚三四點那些痛就來了
[00:33:03.000 --> 00:33:05.000]  痛到根本無法想像
[00:33:05.000 --> 00:33:09.000]  但她人就是動不了
[00:33:09.000 --> 00:33:13.000]  她很搞笑
[00:33:13.000 --> 00:33:15.000]  她說周牧師
[00:33:15.000 --> 00:33:17.000]  其實大家不認識的
[00:33:17.000 --> 00:33:19.000]  我聽了你的查經班聽了一年
[00:33:19.000 --> 00:33:22.000]  我完全不知道講甚麼
[00:33:22.000 --> 00:33:24.000]  因為根本我都沒有這些背景
[00:33:24.000 --> 00:33:26.000]  沒有這些聖經
[00:33:26.000 --> 00:33:28.000]  但不知為甚麼
[00:33:28.000 --> 00:33:30.000]  我的心裏面有很大的平安
[00:33:30.000 --> 00:33:34.000]  我的心裏面好像很多的困惑都沒有了
[00:33:34.000 --> 00:33:37.000]  我邀請她祈禱
[00:33:37.000 --> 00:33:39.000]  她說我嘗試吧
[00:33:39.000 --> 00:33:43.000]  她開始問一些神學問題
[00:33:43.000 --> 00:33:46.000]  輾轉和她對話這幾個月
[00:33:46.000 --> 00:33:51.000]  每朝早知道我差不多醒的時候
[00:33:51.000 --> 00:33:52.000]  開始工作的時候
[00:33:52.000 --> 00:33:54.000]  都不敢打擾我
[00:33:54.000 --> 00:33:57.000]  大概六點多七點就找我了
[00:33:57.000 --> 00:33:59.000]  問一些神學問題
[00:33:59.000 --> 00:34:03.000]  問我怎樣怎樣
[00:34:03.000 --> 00:34:04.000]  神是甚麼來的
[00:34:04.000 --> 00:34:06.000]  三一神是甚麼來的
[00:34:06.000 --> 00:34:08.000]  為甚麼她會知道呢
[00:34:08.000 --> 00:34:10.000]  原來有時聽完我的查經班
[00:34:10.000 --> 00:34:12.000]  她對這些概念很陌生
[00:34:12.000 --> 00:34:14.000]  她很想問下這些是甚麼來的
[00:34:14.000 --> 00:34:18.000]  現在她已經信了耶穌
[00:34:18.000 --> 00:34:22.000]  她現在為自己的丈夫祈禱
[00:34:22.000 --> 00:34:25.000]  她現在繼續有她的痛
[00:34:25.000 --> 00:34:27.000]  三四點醒又會痛
[00:34:27.000 --> 00:34:30.000]  但她說她現在不再迷惑
[00:34:30.000 --> 00:34:34.000]  心靈裏面不再有任何的迷惘
[00:34:34.000 --> 00:34:37.000]  她現在內心裏面有平安
[00:34:37.000 --> 00:34:39.000]  她有一天問我一個問題
[00:34:39.000 --> 00:34:41.000]  她說她很害怕
[00:34:41.000 --> 00:34:44.000]  神喜不喜歡我不回教會
[00:34:44.000 --> 00:34:46.000]  我回不了教會
[00:34:46.000 --> 00:34:49.000]  我跟她說
[00:34:49.000 --> 00:34:52.000]  你不是不回教會
[00:34:52.000 --> 00:34:54.000]  你是回不了教會
[00:34:54.000 --> 00:34:56.000]  有一天你的丈夫信主
[00:34:56.000 --> 00:34:58.000]  他可以推你去教會
[00:34:58.000 --> 00:35:00.000]  她就很開心
[00:35:00.000 --> 00:35:01.000]  釋懷了
[00:35:01.000 --> 00:35:05.000]  一個完全沒有行動能力的人
[00:35:05.000 --> 00:35:08.000]  怕自己回不了教會
[00:35:08.000 --> 00:35:09.000]  神不喜歡她
[00:35:09.000 --> 00:35:12.000]  弟兄姊妹
[00:35:12.000 --> 00:35:15.000]  你是不是還在問Why me的問題呢
[00:35:15.000 --> 00:35:20.000]  還是你的人生因為有主有神
[00:35:20.000 --> 00:35:23.000]  為甚麼不可以是我
[00:35:23.000 --> 00:35:26.000]  而當我問這個問題
[00:35:26.000 --> 00:35:28.000]  已經可以去到一個轉化
[00:35:28.000 --> 00:35:29.000]  就是How
[00:35:29.000 --> 00:35:33.000]  怎樣來榮耀神呢
[00:35:33.000 --> 00:35:37.000]  怎樣在我的生活困難
[00:35:37.000 --> 00:35:39.000]  際遇去經歷神
[00:35:39.000 --> 00:35:43.000]  祂的同在帶給我們的力量
[00:35:43.000 --> 00:35:44.000]  盼望呢
[00:35:44.000 --> 00:35:46.000]  我們一起祈禱
[00:35:46.000 --> 00:35:47.000]  多謝主
[00:35:47.000 --> 00:35:52.000]  讓我們能夠透過雅各的敬拜人生
[00:35:52.000 --> 00:35:56.000]  我們看到原來人生的際遇
[00:35:56.000 --> 00:36:01.000]  不是我們能夠掌握、預言和操控的
[00:36:01.000 --> 00:36:05.000]  我們知道每個人都有自己的困難
[00:36:05.000 --> 00:36:06.000]  但是感謝神
[00:36:06.000 --> 00:36:09.000]  信仰正正告訴我們
[00:36:09.000 --> 00:36:11.000]  有主的同在
[00:36:11.000 --> 00:36:13.000]  有主的力量
[00:36:13.000 --> 00:36:15.000]  有主在我們的生命裏面
[00:36:15.000 --> 00:36:16.000]  我們就能夠
[00:36:16.000 --> 00:36:19.000]  真的可以重新去解釋
[00:36:19.000 --> 00:36:21.000]  甚麼是困難
[00:36:21.000 --> 00:36:24.000]  幫助我們能夠有屬靈人的眼光
[00:36:24.000 --> 00:36:27.000]  和那個研判的能力
[00:36:27.000 --> 00:36:28.000]  以致我們看到的
[00:36:28.000 --> 00:36:31.000]  不是困難來壓制著我們
[00:36:31.000 --> 00:36:36.000]  而是困難使我們更加的經歷神的同在
[00:36:36.000 --> 00:36:38.000]  奉主耶穌基督的名
[00:36:38.000 --> 00:36:39.000]  阿門

