
[00:00:00.000 --> 00:00:03.000]  大家早晨 各位電影姊妹平安
[00:25:09.000 --> 00:25:11.000]  悔改
[00:25:11.000 --> 00:25:15.000]  不再救我就除去
[00:25:15.000 --> 00:25:17.000]  不再走回以前
[00:25:17.000 --> 00:25:20.000]  纏繞我們赦罪的時候
[00:25:20.000 --> 00:25:21.000]  那些光景
[00:25:21.000 --> 00:25:23.000]  那些歲月呢?
[00:25:23.000 --> 00:25:29.000]  第三樣
[00:25:29.000 --> 00:25:33.000]  耶和華以恩典憐憫待人
[00:25:33.000 --> 00:25:36.000]  其實呢
[00:25:36.000 --> 00:25:40.000]  在這件約拿書的事當中
[00:25:40.000 --> 00:25:43.000]  不單止水手
[00:25:43.000 --> 00:25:45.000]  得著這個救恩
[00:25:45.000 --> 00:25:47.000]  李李未成
[00:25:47.000 --> 00:25:49.000]  得著耶和華的救恩
[00:25:49.000 --> 00:25:51.000]  其實
[00:25:51.000 --> 00:25:53.000]  約拿自己
[00:25:53.000 --> 00:25:55.000]  都很需要
[00:25:55.000 --> 00:25:58.000]  神的恩典和憐憫
[00:25:58.000 --> 00:26:05.000]  約拿是認識耶和華的
[00:26:05.000 --> 00:26:07.000]  我們在經文裡看到
[00:26:10.000 --> 00:26:14.000]  他從第一章已經說
[00:26:14.000 --> 00:26:16.000]  他說他是希伯來人
[00:26:16.000 --> 00:26:18.000]  就是說他應該是熟悉
[00:26:18.000 --> 00:26:21.000]  摩西的律法
[00:26:21.000 --> 00:26:26.000]  知道耶和華帶領他們
[00:26:26.000 --> 00:26:27.000]  出埃及
[00:26:27.000 --> 00:26:28.000]  過紅海
[00:26:28.000 --> 00:26:30.000]  這些神蹟奇事
[00:26:30.000 --> 00:26:31.000]  他甚至說
[00:26:31.000 --> 00:26:33.000]  他自己是敬畏耶和華
[00:26:33.000 --> 00:26:36.000]  他清楚知道
[00:26:36.000 --> 00:26:38.000]  這個耶和華是創造天地
[00:26:38.000 --> 00:26:39.000]  創造滄海陸地的神
[00:26:40.000 --> 00:26:42.000]  而在他在大禹的
[00:26:42.000 --> 00:26:44.000]  三日三夜裡
[00:26:44.000 --> 00:26:46.000]  他的祈禱
[00:26:46.000 --> 00:26:48.000]  裡面你看到
[00:26:48.000 --> 00:26:50.000]  有很多
[00:26:50.000 --> 00:26:52.000]  他都是引用詩篇
[00:26:52.000 --> 00:26:56.000]  詩人裡的禱告和呼求
[00:26:56.000 --> 00:26:58.000]  他知道
[00:26:58.000 --> 00:27:00.000]  他要仰望耶和華的聖殿
[00:27:00.000 --> 00:27:02.000]  他知道他在急難當中
[00:27:02.000 --> 00:27:04.000]  求告耶和華
[00:27:04.000 --> 00:27:06.000]  耶和華會應允他
[00:27:06.000 --> 00:27:07.000]  他在陰間
[00:27:07.000 --> 00:27:09.000]  來去呼求耶和華
[00:27:09.000 --> 00:27:11.000]  耶和華會聽他的聲音
[00:27:11.000 --> 00:27:13.000]  他二章六節那裡說到
[00:27:13.000 --> 00:27:14.000]  他的祈禱
[00:27:14.000 --> 00:27:15.000]  他說耶和華
[00:27:15.000 --> 00:27:16.000]  我的神啊
[00:27:16.000 --> 00:27:19.000]  你會將我的性命
[00:27:19.000 --> 00:27:21.000]  在坑裡頭拉上來
[00:27:21.000 --> 00:27:23.000]  約拿又知道
[00:27:23.000 --> 00:27:24.000]  他的禱告
[00:27:24.000 --> 00:27:26.000]  可以去到神的面前
[00:27:26.000 --> 00:27:28.000]  去到聖殿當中
[00:27:28.000 --> 00:27:31.000]  約拿也都很清楚
[00:27:31.000 --> 00:27:33.000]  知道救恩是出於耶和華
[00:27:33.000 --> 00:27:35.000]  其實約拿很清楚的
[00:27:35.000 --> 00:27:37.000]  他知道的
[00:27:37.000 --> 00:27:41.000]  他甚至在第四章那裡說
[00:27:41.000 --> 00:27:43.000]  他說我知道你是有恩典
[00:27:43.000 --> 00:27:44.000]  有憐憫的神
[00:27:44.000 --> 00:27:45.000]  不輕而發怒
[00:27:45.000 --> 00:27:49.000]  並且有豐盛的慈愛
[00:27:49.000 --> 00:27:52.000]  他說的沒錯
[00:27:52.000 --> 00:27:54.000]  因為這個正正是耶和華
[00:27:54.000 --> 00:27:57.000]  他自己這樣去介紹他自己
[00:27:57.000 --> 00:28:00.000]  當耶和華向摩西顯現的時候
[00:28:00.000 --> 00:28:02.000]  在荊棘火裡頭
[00:28:02.000 --> 00:28:04.000]  摩西問你是誰
[00:28:04.000 --> 00:28:06.000]  我怎樣去跟別人說
[00:28:06.000 --> 00:28:09.000]  耶和華在自我介紹裡
[00:28:09.000 --> 00:28:11.000]  他就有這樣去說
[00:28:11.000 --> 00:28:13.000]  他說
[00:28:13.000 --> 00:28:16.000]  他就是那個
[00:28:16.000 --> 00:28:19.000]  耶和華 耶和華
[00:28:19.000 --> 00:28:22.000]  是有憐憫 有恩典的神
[00:28:22.000 --> 00:28:23.000]  不輕而發怒
[00:28:23.000 --> 00:28:26.000]  並且有豐盛的慈愛和誠實
[00:28:26.000 --> 00:28:28.000]  這個是耶和華自己所說的
[00:28:28.000 --> 00:28:30.000]  他向摩西介紹他自己
[00:28:30.000 --> 00:28:31.000]  就是這樣
[00:28:31.000 --> 00:28:32.000]  這是他的屬性
[00:28:32.000 --> 00:28:34.000]  本質就是這樣
[00:28:34.000 --> 00:28:36.000]  不單止是這樣
[00:28:36.000 --> 00:28:39.000]  摩西聽到耶和華這樣說他自己之後
[00:28:39.000 --> 00:28:43.000]  當摩西有需要向神祈禱的時候
[00:28:43.000 --> 00:28:45.000]  摩西很聰明
[00:28:45.000 --> 00:28:48.000]  他引用耶和華他自己的屬性
[00:28:48.000 --> 00:28:50.000]  來向神祈禱
[00:28:50.000 --> 00:28:52.000]  在《文數記》的時候
[00:28:52.000 --> 00:28:54.000]  摩西向耶和華祈禱
[00:28:54.000 --> 00:28:57.000]  引述他所說的話
[00:28:57.000 --> 00:28:58.000]  用回
[00:28:58.000 --> 00:29:01.000]  你說你是這樣的神
[00:29:01.000 --> 00:29:03.000]  拜託你憐憫我們這群
[00:29:03.000 --> 00:29:06.000]  都頗不聽話的以色列人
[00:29:06.000 --> 00:29:09.000]  在曠野裡走來走去
[00:29:09.000 --> 00:29:12.000]  摩西用回這番說話來向神祈禱
[00:29:12.000 --> 00:29:13.000]  不單止這樣
[00:29:13.000 --> 00:29:15.000]  還有
[00:29:15.000 --> 00:29:17.000]  在詩篇裡
[00:29:17.000 --> 00:29:19.000]  詩人大衛他也清楚耶和華
[00:29:19.000 --> 00:29:24.000]  他也是用神的說話來向神祈禱
[00:29:24.000 --> 00:29:26.000]  所以其實如果大家讀聖經的時候
[00:29:26.000 --> 00:29:27.000]  你會發覺這句話
[00:29:27.000 --> 00:29:30.000]  在很多篇幅裡都出現過
[00:29:31.000 --> 00:29:34.000]  從不同的人口中裡出現過
[00:29:34.000 --> 00:29:36.000]  除了約拿這個先知
[00:29:36.000 --> 00:29:39.000]  還有約爾先知
[00:29:39.000 --> 00:29:42.000]  也同樣引用耶和華這句話
[00:29:42.000 --> 00:29:44.000]  他自己的屬性
[00:29:44.000 --> 00:29:48.000]  向那群南國的猶太人說
[00:29:48.000 --> 00:29:52.000]  你們要張開眼睛
[00:29:52.000 --> 00:29:53.000]  看清楚
[00:29:53.000 --> 00:29:55.000]  這個神是這樣的神
[00:29:55.000 --> 00:29:56.000]  你們快點回轉
[00:29:56.000 --> 00:29:58.000]  否則我們就會滅亡
[00:29:58.000 --> 00:30:01.000]  在這樣的境況
[00:30:01.000 --> 00:30:08.000]  約拿他頭腦上知道耶和華
[00:30:08.000 --> 00:30:13.000]  其實他有沒有真正經歷到
[00:30:13.000 --> 00:30:16.000]  耶和華的恩典和憐憫呢
[00:30:16.000 --> 00:30:19.000]  我們來看看
[00:30:19.000 --> 00:30:21.000]  其實整本約拿書
[00:30:21.000 --> 00:30:23.000]  耶和華所說的話不多
[00:30:23.000 --> 00:30:28.000]  只是五句
[00:30:28.000 --> 00:30:32.000]  我們一會兒看看是哪五句
[00:30:32.000 --> 00:30:35.000]  現在我們想在這裡看看
[00:30:35.000 --> 00:30:40.000]  約拿和耶和華的對比
[00:30:40.000 --> 00:30:42.000]  在第四章當記載到
[00:30:42.000 --> 00:30:45.000]  約拿知道神的屬性
[00:30:45.000 --> 00:30:47.000]  有恩典有憐憫
[00:30:47.000 --> 00:30:48.000]  不輕而發怒
[00:30:48.000 --> 00:30:50.000]  有豐盛的慈愛
[00:30:50.000 --> 00:30:55.000]  約拿因為這樣而發怒
[00:30:55.000 --> 00:30:59.000]  經文說了幾次他發怒
[00:30:59.000 --> 00:31:01.000]  甚至第九節說
[00:31:01.000 --> 00:31:04.000]  他說我發怒以致死是對的
[00:31:04.000 --> 00:31:08.000]  這樣發悔氣和耶和華說話
[00:31:08.000 --> 00:31:10.000]  我死了都可以
[00:31:10.000 --> 00:31:15.000]  這樣發悔氣和神對話
[00:31:15.000 --> 00:31:17.000]  他就發怒
[00:31:17.000 --> 00:31:20.000]  我們對比一下
[00:31:20.000 --> 00:31:21.000]  耶和華
[00:31:21.000 --> 00:31:25.000]  這亦是四章二節說
[00:31:25.000 --> 00:31:27.000]  你是有恩典有憐憫的神
[00:31:27.000 --> 00:31:28.000]  不輕而發怒
[00:31:28.000 --> 00:31:33.000]  且有豐盛的慈愛
[00:31:33.000 --> 00:31:34.000]  不輕而發怒
[00:31:34.000 --> 00:31:39.000]  有英文翻譯是slow to anger
[00:31:39.000 --> 00:31:41.000]  耶和華真的做出他所說的
[00:31:41.000 --> 00:31:48.000]  他真的慢很慢都不發怒
[00:31:48.000 --> 00:31:50.000]  我不知道大家有沒有試過
[00:31:50.000 --> 00:31:56.000]  有些人可能有些東西踩中你
[00:31:56.000 --> 00:31:57.000]  激動你
[00:31:57.000 --> 00:32:01.000]  你就會火滾發怒
[00:32:01.000 --> 00:32:07.000]  但你看看約拿一次又一次這樣對神
[00:32:07.000 --> 00:32:09.000]  神叫他去東
[00:32:09.000 --> 00:32:11.000]  他不聽話去西
[00:32:11.000 --> 00:32:13.000]  神有這個屬性
[00:32:13.000 --> 00:32:16.000]  他悔悔氣氣說了
[00:32:16.000 --> 00:32:18.000]  看到人們回轉
[00:32:18.000 --> 00:32:19.000]  他又不開心
[00:32:19.000 --> 00:32:21.000]  甚至向神發怒
[00:32:21.000 --> 00:32:26.000]  神對約拿沒有發怒
[00:32:26.000 --> 00:32:28.000]  神怎樣呢
[00:32:28.000 --> 00:32:30.000]  神很有耐性
[00:32:30.000 --> 00:32:33.000]  他用他的方法來教導
[00:32:33.000 --> 00:32:36.000]  引導約拿
[00:32:36.000 --> 00:32:37.000]  他想約拿
[00:32:37.000 --> 00:32:39.000]  不是只是頭腦上知道
[00:32:39.000 --> 00:32:42.000]  我是有恩典有憐憫
[00:32:42.000 --> 00:32:45.000]  他要約拿他真的經歷體驗
[00:32:45.000 --> 00:32:48.000]  這個有恩典有憐憫的神
[00:32:48.000 --> 00:32:49.000]  剛才我說了
[00:32:49.000 --> 00:32:51.000]  耶和華在這個約拿書裏面
[00:32:51.000 --> 00:32:53.000]  只說了五句話
[00:32:53.000 --> 00:32:57.000]  頭兩句就是叫約拿
[00:32:57.000 --> 00:33:00.000]  你要去尼尼尾城去宣講
[00:33:00.000 --> 00:33:05.000]  就是吩咐約拿的事
[00:33:05.000 --> 00:33:09.000]  之後的三句就在第四章
[00:33:09.000 --> 00:33:11.000]  其實這三句
[00:33:11.000 --> 00:33:20.000]  耶和華都是一個問題
[00:33:20.000 --> 00:33:23.000]  第四章的第四節
[00:33:23.000 --> 00:33:26.000]  約拿發怒
[00:33:26.000 --> 00:33:29.000]  耶和華對約拿說
[00:33:29.000 --> 00:33:34.000]  你這樣發怒對不對
[00:33:34.000 --> 00:33:37.000]  耶和華很有智慧
[00:33:37.000 --> 00:33:40.000]  他也很有耐性
[00:33:40.000 --> 00:33:47.000]  他用一個問題來引導約拿去反思
[00:33:47.000 --> 00:33:49.000]  第九節
[00:33:49.000 --> 00:33:53.000]  你因為這棵披麻樹這樣發怒
[00:33:53.000 --> 00:33:56.000]  對不對
[00:33:56.000 --> 00:34:00.000]  第二次問他
[00:34:00.000 --> 00:34:03.000]  然後第三次
[00:34:03.000 --> 00:34:04.000]  耶和華說
[00:34:04.000 --> 00:34:07.000]  這棵披麻不是你種的
[00:34:07.000 --> 00:34:09.000]  又不是你使它長大
[00:34:09.000 --> 00:34:12.000]  一夜成長一夜死去
[00:34:12.000 --> 00:34:14.000]  你尚且愛惜它
[00:34:14.000 --> 00:34:16.000]  何況在尼尼尾城
[00:34:16.000 --> 00:34:18.000]  其中不能分辨左右手的
[00:34:18.000 --> 00:34:20.000]  有十二萬那麼多
[00:34:20.000 --> 00:34:22.000]  而且還有很多畜生
[00:34:22.000 --> 00:34:24.000]  我豈不愛惜呢
[00:34:24.000 --> 00:34:28.000]  整本書就結束了
[00:34:28.000 --> 00:34:33.000]  沒有一個大團圓結局
[00:34:33.000 --> 00:34:37.000]  好像一個開放式結局
[00:34:37.000 --> 00:34:40.000]  究竟約拿的反應是怎樣呢
[00:34:40.000 --> 00:34:43.000]  究竟約拿之後是怎樣呢
[00:34:43.000 --> 00:34:45.000]  他的答案是怎樣呢
[00:34:45.000 --> 00:34:47.000]  他怎樣去回答神呢
[00:34:47.000 --> 00:34:49.000]  還是其實他沒有回答呢
[00:34:49.000 --> 00:34:50.000]  不知道
[00:34:50.000 --> 00:34:52.000]  聖經沒有記載
[00:34:52.000 --> 00:34:57.000]  但是聖經在這裡就讓我們看到
[00:34:57.000 --> 00:35:03.000]  神是要以恩惠慈愛
[00:35:03.000 --> 00:35:07.000]  來讓約拿去認識他
[00:35:07.000 --> 00:35:14.000]  他用恩惠慈愛去對待約拿
[00:35:14.000 --> 00:35:17.000]  如果是這樣說的話
[00:35:17.000 --> 00:35:26.000]  其實可能神想要去處理的是約拿這個人
[00:35:26.000 --> 00:35:29.000]  神是想得著約拿這個人的生命
[00:35:29.000 --> 00:35:33.000]  所以才差派他去尼尼尾城
[00:35:33.000 --> 00:35:36.000]  傳講這個訊息
[00:35:36.000 --> 00:35:40.000]  原來真是可能有時候
[00:35:40.000 --> 00:35:42.000]  我們遇到的事
[00:35:42.000 --> 00:35:45.000]  是神想得著我們的生命
[00:35:45.000 --> 00:35:48.000]  想我們認識經歷他的時候
[00:35:48.000 --> 00:35:51.000]  給我們的一些遭遇
[00:35:51.000 --> 00:35:54.000]  其實目的是要建立我們
[00:35:54.000 --> 00:35:58.000]  讓我們不單止是頭腦上認識
[00:35:58.000 --> 00:36:01.000]  這個恩典、憐憫的神
[00:36:01.000 --> 00:36:04.000]  也都在我們的心裡去接受
[00:36:04.000 --> 00:36:13.000]  初初的時候我提到
[00:36:13.000 --> 00:36:18.000]  我在阿爾巴尼亞短孫的時候
[00:36:18.000 --> 00:36:23.000]  認識在當地做長孫工場的一些孫教士
[00:36:23.000 --> 00:36:26.000]  他們提到他們頭一兩年
[00:36:26.000 --> 00:36:28.000]  其實都不是做什麼士工
[00:36:28.000 --> 00:36:31.000]  是要去學語言
[00:36:31.000 --> 00:36:32.000]  認識當地的文化
[00:36:32.000 --> 00:36:38.000]  甚至乎他們是要住在當地人的家裡
[00:36:38.000 --> 00:36:40.000]  一段長的時間
[00:36:40.000 --> 00:36:50.000]  我們有沒有住在神的裡面呢?
[00:36:50.000 --> 00:36:54.000]  這些孫教士和那些人一起住的時候
[00:36:54.000 --> 00:36:57.000]  他們就會認識那些人的文化
[00:36:57.000 --> 00:36:59.000]  原來你這樣吃飯的
[00:36:59.000 --> 00:37:02.000]  原來你這樣跟人打招呼的
[00:37:02.000 --> 00:37:05.000]  原來你們這樣去接待人的
[00:37:05.000 --> 00:37:08.000]  透過一起住、一起生活認識
[00:37:08.000 --> 00:37:13.000]  我們有沒有邀請神和我們一起生活呢?
[00:37:13.000 --> 00:37:18.000]  在我們的生活裡有沒有神在當中呢?
[00:37:19.000 --> 00:37:26.000]  其實不單在聚會裡我們有神
[00:37:26.000 --> 00:37:28.000]  其實可能在我們上班
[00:37:28.000 --> 00:37:30.000]  或者甚至我們娛樂的時候
[00:37:30.000 --> 00:37:32.000]  跟家人吃飯
[00:37:32.000 --> 00:37:34.000]  或者甚至去看電影
[00:37:34.000 --> 00:37:37.000]  我都可以邀請神在我的生命裡
[00:37:37.000 --> 00:37:40.000]  這樣的時候你就能夠
[00:37:40.000 --> 00:37:42.000]  不單在頭腦上
[00:37:42.000 --> 00:37:46.000]  在聖經裡知道耶和華的屬性
[00:37:46.000 --> 00:37:48.000]  在這些微小的事情裡
[00:37:48.000 --> 00:37:51.000]  你都可以經歷、跟祂同行
[00:37:51.000 --> 00:37:54.000]  認識耶和華是一個怎樣的神的時候
[00:37:54.000 --> 00:37:58.000]  我們無論在服侍、傳福音
[00:37:58.000 --> 00:38:00.000]  我們生活面對困難的裡頭
[00:38:00.000 --> 00:38:02.000]  我們都更加有力
[00:38:02.000 --> 00:38:04.000]  因為我們不是靠己力
[00:38:04.000 --> 00:38:06.000]  我們是依靠神
[00:38:06.000 --> 00:38:11.000]  有人說世界上最長的距離
[00:38:11.000 --> 00:38:13.000]  其實就是這裡
[00:38:13.000 --> 00:38:15.000]  就是腦子
[00:38:15.000 --> 00:38:17.000]  到這裡就是心
[00:38:17.000 --> 00:38:20.000]  我盼望姐妹們
[00:38:20.000 --> 00:38:22.000]  不要像若娜一樣
[00:38:22.000 --> 00:38:25.000]  在頭腦上知道耶和華很多的事
[00:38:25.000 --> 00:38:31.000]  而不是真真正正去認識、體驗、經歷這個神
[00:38:31.000 --> 00:38:33.000]  我們一起祈禱
[00:38:33.000 --> 00:38:38.000]  主啊,多謝祢
[00:38:38.000 --> 00:38:41.000]  祢真是那個有恩典、有憐憫
[00:38:41.000 --> 00:38:44.000]  輕易發怒,且有豐盛的慈愛的神
[00:38:44.000 --> 00:38:46.000]  這是祢的屬性
[00:38:46.000 --> 00:38:48.000]  所以祢對待若娜
[00:38:48.000 --> 00:38:50.000]  對待我們這裡在座每一個
[00:38:50.000 --> 00:38:52.000]  祢都是這樣
[00:38:52.000 --> 00:38:57.000]  而且祢讓我們能夠經歷到
[00:38:57.000 --> 00:39:01.000]  這些恩典、憐憫的時候
[00:39:01.000 --> 00:39:03.000]  我們生命得著改變
[00:39:03.000 --> 00:39:05.000]  我們生命得著力量
[00:39:05.000 --> 00:39:10.000]  我們無論去傳福音、去見證、去做侍奉
[00:39:10.000 --> 00:39:14.000]  我們知道我們是基於耶和華的恩典和憐憫
[00:39:14.000 --> 00:39:16.000]  來成事
[00:39:16.000 --> 00:39:19.000]  我們因為耶和華的恩典、憐憫
[00:39:19.000 --> 00:39:24.000]  我們能夠有一個聖靈帶領的生命
[00:39:24.000 --> 00:39:29.000]  可以不去走在罪的當中
[00:39:29.000 --> 00:39:32.000]  也有力活出活潑的生命
[00:39:32.000 --> 00:39:35.000]  神啊,祢真是不輕易發怒
[00:39:35.000 --> 00:39:37.000]  有豐盛的慈愛
[00:39:37.000 --> 00:39:39.000]  祢對待我們每一個
[00:39:39.000 --> 00:39:41.000]  其實我們自己心知
[00:39:41.000 --> 00:39:43.000]  祢對我們多有耐性
[00:39:43.000 --> 00:39:45.000]  一次又一次的給我們機會
[00:39:45.000 --> 00:39:48.000]  一次又一次的用祢的慈情、愛愴
[00:39:48.000 --> 00:39:50.000]  牽引我們回來
[00:39:50.000 --> 00:39:51.000]  我們知道
[00:39:51.000 --> 00:39:55.000]  主,我們希望不是只是停留在頭腦上的知道
[00:39:55.000 --> 00:39:59.000]  我們盼望我們的心一心一意跟隨主
[00:39:59.000 --> 00:40:03.000]  和我們弟兄姊妹一起彼此鼓勵
[00:40:03.000 --> 00:40:05.000]  走這條天路
[00:40:05.000 --> 00:40:08.000]  我們這樣去祈禱、感恩、交托
[00:40:08.000 --> 00:40:10.380]  是奉主耶穌基督得勝的名字祈求
[00:40:10.380 --> 00:40:11.280]  阿門
[00:40:11.280 --> 00:40:12.540]  願主祝福大家

