
[00:00:00.000 --> 00:00:08.000]  感謝神,今早有老議員傳道,我們本堂的傳道人在當中為我們宣講
[00:23:49.000 --> 00:23:53.000]  如果我們願意以主耶穌為我們生命的中心
[00:23:53.000 --> 00:24:00.000]  我們必然能夠提升我們內在生命的特質
[00:24:00.000 --> 00:24:02.000]  這個是神應許的
[00:24:02.000 --> 00:24:07.000]  然後我們就可以在外在生命裏面有所進步
[00:24:07.000 --> 00:24:12.000]  所以不要怕我們沒有
[00:24:12.000 --> 00:24:15.000]  你願不願意去操練
[00:24:15.000 --> 00:24:19.000]  由一個沒有轉為有
[00:24:19.000 --> 00:24:21.000]  信徒在信仰的第三個站就是
[00:24:21.000 --> 00:24:27.000]  信徒與牧者能夠以合一的心去建立一個教會
[00:24:27.000 --> 00:24:29.000]  在第十七節和第十八節裏面
[00:24:29.000 --> 00:24:32.000]  一共有四個起落的字眼
[00:24:32.000 --> 00:24:39.000]  這四個起落是用來描述保羅和菲拉比教會所有的信徒
[00:24:39.000 --> 00:24:41.000]  他們為甚麼起落
[00:24:41.000 --> 00:24:43.000]  保羅在第十七節說
[00:24:43.000 --> 00:24:47.000]  我以你們的信心為貢獻的祭物
[00:24:47.000 --> 00:24:55.000]  原來保羅起落的原因是因為菲拉比的信徒願意以信心為祭
[00:24:55.000 --> 00:25:00.000]  這個信心就是願意將生命之道顯現出來
[00:25:00.000 --> 00:25:03.000]  這個信心就是不憑己意
[00:25:03.000 --> 00:25:06.000]  只是依靠神
[00:25:06.000 --> 00:25:09.000]  信心從來都不是因為自己有多厲害
[00:25:09.000 --> 00:25:11.000]  有多少的經驗
[00:25:11.000 --> 00:25:12.000]  掌握了多少人
[00:25:12.000 --> 00:25:13.000]  掌握了多少資料
[00:25:13.000 --> 00:25:14.000]  不是
[00:25:14.000 --> 00:25:19.000]  信心是來自那位我們所相信的上帝
[00:25:19.000 --> 00:25:21.000]  信心的對象不是自己
[00:25:21.000 --> 00:25:25.000]  信心的對象是主耶穌
[00:25:25.000 --> 00:25:26.000]  不單止這樣
[00:25:26.000 --> 00:25:27.000]  保羅說
[00:25:27.000 --> 00:25:31.000]  我若被囂墮在其上也是起落
[00:25:31.000 --> 00:25:37.000]  保羅同樣願意以自己的生命和菲拉比信徒的信心一切
[00:25:37.000 --> 00:25:39.000]  作為獻給神的一種祭物
[00:25:39.000 --> 00:25:42.000]  信徒獻的是一個信心的行為
[00:25:42.000 --> 00:25:45.000]  保羅獻的是一個毀身的生命
[00:25:45.000 --> 00:25:49.000]  願意揚毀身的生命
[00:25:49.000 --> 00:25:52.000]  無論是信徒還是保羅這位目者
[00:25:52.000 --> 00:25:55.000]  都以一份信服的信心和毀身
[00:25:55.000 --> 00:25:58.000]  成為一份合一的祭
[00:25:58.000 --> 00:26:01.000]  獻給主耶穌
[00:26:01.000 --> 00:26:04.000]  由於彼此都有一個合一奉獻的心
[00:26:04.000 --> 00:26:07.000]  所以彼此都能夠分享對方的喜悅
[00:26:07.000 --> 00:26:11.000]  體現了教會的合一
[00:26:11.000 --> 00:26:13.000]  即是說不是信徒有信徒做
[00:26:13.000 --> 00:26:15.000]  目者有目者做
[00:26:15.000 --> 00:26:18.000]  又或者目者有目者自己的想法
[00:26:18.000 --> 00:26:19.000]  信徒有信徒的想法
[00:26:19.000 --> 00:26:22.000]  不是
[00:26:22.000 --> 00:26:26.000]  是目者和信徒同行
[00:26:26.000 --> 00:26:28.000]  一齊去做
[00:26:28.000 --> 00:26:32.000]  當信徒與目者願意以生命為祭獻上自己的時候
[00:26:32.000 --> 00:26:35.000]  就好像主耶穌以自己為祭
[00:26:35.000 --> 00:26:38.000]  在十字架獻上自己一樣
[00:26:38.000 --> 00:26:42.000]  教會就會與主耶穌的生命連繫在一起
[00:26:42.000 --> 00:26:48.000]  因為大家都同樣以信服在天父的生意當中
[00:26:48.000 --> 00:26:51.000]  彼那彼的信徒和他們屬靈的目者保羅
[00:26:51.000 --> 00:26:54.000]  一起在主裡面起落
[00:26:54.000 --> 00:26:59.000]  彼此在主裡面同心合意地建立基督的身體
[00:26:59.000 --> 00:27:03.000]  彼此在主裡面承擔一個使命
[00:27:03.000 --> 00:27:08.000]  在這個世代裡面活出信仰
[00:27:08.000 --> 00:27:13.000]  教會成為信徒屬靈生命的搖籃
[00:27:13.000 --> 00:27:17.000]  每一個信徒回到教會
[00:27:17.000 --> 00:27:21.000]  由初信,什麼都不懂
[00:27:21.000 --> 00:27:24.000]  慢慢屬靈生命成長
[00:27:24.000 --> 00:27:27.000]  受浸,加入教會
[00:27:27.000 --> 00:27:31.000]  侍奉,參與不同的侍奉
[00:27:31.000 --> 00:27:33.000]  成為教會屬靈的領袖
[00:27:33.000 --> 00:27:36.000]  小組組長,團契團長
[00:27:36.000 --> 00:27:40.000]  每個部的部長,執事,堂董
[00:27:40.000 --> 00:27:43.000]  這是他們屬靈生命的歷程
[00:27:43.000 --> 00:27:47.000]  教會就是他們屬靈生命的搖籃
[00:27:47.000 --> 00:27:50.000]  由無知的到成熟的
[00:27:50.000 --> 00:27:55.000]  都在教會裡面醞釀
[00:27:55.000 --> 00:28:00.000]  教會成為與世界分別為勝的燈台
[00:28:00.000 --> 00:28:05.000]  教會有責任指出這個世界的謬誤
[00:28:05.000 --> 00:28:11.000]  讓世人知道真理在天上,不是在地上
[00:28:11.000 --> 00:28:16.000]  真理屬天,不是屬地
[00:28:16.000 --> 00:28:22.000]  教會成為世人迴轉去主耶穌裡面的一點光
[00:28:22.000 --> 00:28:24.000]  這個世界再黑暗也好
[00:28:24.000 --> 00:28:28.000]  總有一點光在教會裡面
[00:28:28.000 --> 00:28:31.000]  教會就是真理的光
[00:28:31.000 --> 00:28:35.000]  教會照亮每一個願意歸回的羊
[00:28:35.000 --> 00:28:37.000]  只要你願意歸回
[00:28:37.000 --> 00:28:41.000]  教會就是那隻歸回的羊的光
[00:28:41.000 --> 00:28:43.000]  引導你回來
[00:28:43.000 --> 00:28:48.000]  這幅是一幅很美麗的圖畫
[00:28:48.000 --> 00:28:51.000]  這幅圖畫成為每一間教會的提醒
[00:28:51.000 --> 00:28:54.000]  和每一間教會的祝福
[00:28:54.000 --> 00:28:57.000]  專家,弟兄姊妹
[00:28:57.000 --> 00:29:01.000]  信徒需要有內外兼備的信仰操練
[00:29:01.000 --> 00:29:04.000]  其實就是一個誠整的旅程
[00:29:04.000 --> 00:29:07.000]  今天做不到內在生命的信服
[00:29:07.000 --> 00:29:10.000]  或者你做不到對外生命的實踐
[00:29:10.000 --> 00:29:12.000]  做不到那種無可指責,誠實無偽
[00:29:12.000 --> 00:29:14.000]  你感到無能為力
[00:29:14.000 --> 00:29:19.000]  或者這個可能是我們現在的現狀
[00:29:19.000 --> 00:29:23.000]  不過,我勸勉大家不要灰心
[00:29:23.000 --> 00:29:26.000]  不要認為你做不到就灰心
[00:29:26.000 --> 00:29:28.000]  這些不關我的事
[00:29:28.000 --> 00:29:30.000]  這些是那些人的事
[00:29:30.000 --> 00:29:32.000]  我是評訓徒來的
[00:29:32.000 --> 00:29:36.000]  不要放棄
[00:29:36.000 --> 00:29:39.000]  今天不行,不表示日後做不到
[00:29:39.000 --> 00:29:43.000]  只要明天比今天有進步
[00:29:43.000 --> 00:29:48.000]  只要明天比今天有進步
[00:29:48.000 --> 00:29:51.000]  就已經足夠了
[00:29:51.000 --> 00:29:54.000]  在此我希望和大家有一個總結
[00:29:54.000 --> 00:30:02.000]  作為一個信徒
[00:30:02.000 --> 00:30:06.000]  如果只有耶穌不在我們生命裏
[00:30:06.000 --> 00:30:10.000]  我們根本活不出信仰
[00:30:10.000 --> 00:30:12.000]  如果作為一個信徒
[00:30:12.000 --> 00:30:15.000]  如果我們回到教會
[00:30:15.000 --> 00:30:19.000]  只是為了一個自我感覺良好的心態
[00:30:19.000 --> 00:30:22.000]  我們都活不出信仰
[00:30:22.000 --> 00:30:25.000]  如果我們回到教會
[00:30:25.000 --> 00:30:30.000]  我們不會渴求那種贖靈生命的進步
[00:30:30.000 --> 00:30:33.000]  仍然都是原地踏步的話
[00:30:33.000 --> 00:30:37.000]  我們都活不出那種信仰
[00:30:37.000 --> 00:30:43.000]  唯有我們讓主耶穌進入我們生命裏
[00:30:43.000 --> 00:30:45.000]  主耶穌在我們生命裏
[00:30:45.000 --> 00:30:49.000]  我們願意馴服在主耶穌的心意裏
[00:30:49.000 --> 00:30:53.000]  我們可能有很多掙扎
[00:30:53.000 --> 00:30:55.000]  我們有很多軟弱
[00:30:55.000 --> 00:30:57.000]  我們有很多失敗
[00:30:57.000 --> 00:31:00.000]  但只要主耶穌在我們心裏
[00:31:00.000 --> 00:31:03.000]  主耶穌在我們心裏動功
[00:31:03.000 --> 00:31:05.000]  聖靈在我們心裏動功
[00:31:05.000 --> 00:31:10.000]  我們就有那種從主而來的能力
[00:31:10.000 --> 00:31:16.000]  否則我們的信仰都是死的
[00:31:16.000 --> 00:31:22.000]  聖經說過那種沒有信心的行為是死的
[00:31:22.000 --> 00:31:27.000]  同樣沒有行為的信仰都是死的
[00:31:27.000 --> 00:31:30.000]  我們的行為在哪裏彰顯呢?
[00:31:30.000 --> 00:31:35.000]  我們的行為就是在我們與人相處的時候彰顯
[00:31:35.000 --> 00:31:39.000]  我們能不能夠在人相處的時候
[00:31:39.000 --> 00:31:41.000]  展現到那種生命力
[00:31:41.000 --> 00:31:43.000]  那種活潑
[00:31:43.000 --> 00:31:46.000]  那種信望愛的精神
[00:31:46.000 --> 00:31:49.000]  或者在今天的環境裏
[00:31:49.000 --> 00:31:54.000]  你可以不贊成他的意見
[00:31:54.000 --> 00:31:56.000]  但你仍然尊重他
[00:31:56.000 --> 00:32:02.000]  你仍然唯畏待逃
[00:32:02.000 --> 00:32:04.000]  今天可能有一個情況就是
[00:32:04.000 --> 00:32:07.000]  我認為我自己所說的就是真理
[00:32:07.000 --> 00:32:09.000]  我就要強迫你
[00:32:09.000 --> 00:32:10.000]  脅迫你
[00:32:10.000 --> 00:32:12.000]  威嚇你
[00:32:12.000 --> 00:32:18.000]  要你接受我的途
[00:32:18.000 --> 00:32:24.000]  如果是這樣我們展現不到我們的信仰
[00:32:24.000 --> 00:32:28.000]  真理不在地上
[00:32:28.000 --> 00:32:34.000]  我們只能夠尋找到接近真理的那部分
[00:32:34.000 --> 00:32:38.000]  真理在主耶穌那裏
[00:32:38.000 --> 00:32:43.000]  我們一起去祈禱
[00:32:43.000 --> 00:32:47.000]  祂天父給的信徒願意去信服你
[00:32:47.000 --> 00:32:49.000]  為你成為世上的光
[00:32:49.000 --> 00:32:51.000]  讓黑暗中有光明
[00:32:51.000 --> 00:32:54.000]  祂願意活出生命的道
[00:32:54.000 --> 00:32:58.000]  這是值得我們敢尊嘉的效法
[00:32:58.000 --> 00:32:59.000]  普羅愛教會
[00:32:59.000 --> 00:33:01.000]  普羅愛每一個信徒
[00:33:01.000 --> 00:33:04.000]  普羅願意以生命為祭
[00:33:04.000 --> 00:33:09.000]  成為我們每一個牧者、傳道人、學校的榜樣
[00:33:09.000 --> 00:33:12.000]  甚至聖靈在我們敢尊嘉動功
[00:33:12.000 --> 00:33:15.000]  讓會友和牧者能夠同感一靈
[00:33:15.000 --> 00:33:18.000]  不單止讓我們心裏有喜樂
[00:33:18.000 --> 00:33:20.000]  亦有一個承擔使命的心
[00:33:20.000 --> 00:33:23.000]  建立主所喜悅的教會
[00:33:23.000 --> 00:33:25.000]  體現合一的信仰
[00:33:25.000 --> 00:33:28.000]  甚至主耶穌保守我們
[00:33:28.000 --> 00:33:31.000]  因為祢知道我們每一個都軟弱
[00:33:31.000 --> 00:33:34.000]  只要我們向祢呼求、向祢倚靠
[00:33:34.000 --> 00:33:37.000]  祢會加能設計給我們每一個
[00:33:37.000 --> 00:33:40.000]  讓我們能夠承擔使命、活出信仰
[00:33:40.000 --> 00:33:43.000]  我們的祈禱是奉主耶穌基督的聖名祈求
[00:33:43.000 --> 00:33:44.000]  阿們
[00:33:44.000 --> 00:33:45.000]  願主祝福大家
[00:33:45.000 --> 00:33:47.500]  (今天視頻就拍到這,謝謝觀看)
[00:33:47.500 --> 00:33:49.500]  (字幕製作:貝爾)

